block,component,n,min,p10,median,p90,max
A_nominal_near,score_total,300,2.0494649000773193,2.0711968209637552,2.1628302695163795,3.439622835796671,5.842019788993109
A_nominal_near,score_swd,300,0.8678284053323813,0.8971056675575534,0.9530906694615937,1.8207434222322003,2.887383002106954
A_nominal_near,score_Rd,300,0.024670475064022108,0.11192463020908222,0.17818292507902753,0.283350882305611,0.6110672244899669
A_nominal_near,score_Nd,300,0.31099415284190907,0.613302613419167,0.6594900409717321,0.739672378277263,1.0376338664629174
A_nominal_near,score_Nd_drop,300,0.0,0.4240249480867926,0.4816551743794289,0.5188942939248766,0.5465654102213656
A_nominal_near,score_pressure,300,0.0,0.0,0.0,0.06774965895250576,0.5961380646491867
A_nominal_near,score_partition,300,0.04265285965281257,0.05833243240363617,0.08174730603694826,0.26630979664761234,0.49940537360366866
A_nominal_near,score_qgb,300,0.0,0.011162621620490684,0.07207272387142705,0.22285869194265512,0.9136869749680012
A_nominal_near,score_radius_guard,300,0.0,0.0,0.0,0.0,1.2121201883814954
A_nominal_near,score_radius_saturation,300,0.0,0.009428730293844943,0.026325235092976282,0.1700002309447714,2.5988820723317603
A_nominal_near,score_rizk_prior,300,0.06649366787989718,0.09251697733555303,0.10462674286897256,0.12526472386055085,0.1538491487656899
