Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1973	2.707448929e+19	0	1.203668e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e+13	0	0	0	0	0	0	0.5	0	1	0	7.209709e+26	2.301694e+28	
2.777777778	1973	2.707448929e+19	0	1.203668e-05	6.497877e+22	7.974035e+21	7.974035e+21	0	5.700474e+22	0	8.122347e+21	0	0	0	8.122347e+21	0	0	1.207945e+24	0	0	1.973023e+13	13243.87	72529.88	1.791168e-08	5.914672e-16	4.058665e-24	0.01166978	0.5	1.995859e-05	1	1	7.209709e+26	2.301694e+28	
5.555555556	1973	2.707448929e+19	0	1.203668e-05	1.299575e+23	1.554819e+22	5.2725e+20	1.502094e+22	1.144094e+23	0	1.624469e+22	0	0	0	1.624469e+22	0	0	1.315731e+24	0	0	1.931902e+13	27134.58	250444.2	2.604711e-08	1.250768e-15	1.248109e-23	0.02416363	0.5	6.009694e-05	1	2	7.209709e+26	2.301694e+28	
8.333333333	1973	2.707448929e+19	0	1.203668e-05	1.949363e+23	2.282561e+22	7.126022e+20	2.211301e+22	1.721107e+23	0	2.436704e+22	0	0	0	2.436704e+22	0	0	1.325349e+24	4.801024e-11	6.143565e-07	1.885005e+13	41820.22	533367.9	3.294909e-08	2.001449e-15	2.526412e-23	0.03772741	0.5	0.0001186946	1	3	7.209709e+26	2.301694e+28	
11.11111111	1973	2.707448929e+19	0	1.203668e-05	2.599151e+23	2.985903e+22	8.301934e+20	2.902884e+22	2.300561e+23	0	3.248939e+22	0	0	0	3.248939e+22	0	0	1.217204e+24	5.618749e-11	9.044219e-07	1.836497e+13	57358.76	912643.3	3.905047e-08	2.811321e-15	4.20584e-23	0.05162981	0.5	0.0001925119	1	4	7.209709e+26	2.301694e+28	
13.88888889	1973	2.707448929e+19	0	1.203668e-05	3.248939e+23	3.668161e+22	1.091067e+21	3.559054e+22	2.882123e+23	0	4.061173e+22	0	0	0	4.061173e+22	0	0	1.191214e+24	6.196667e-11	1.187279e-06	1.787984e+13	73787.94	1383644	4.460464e-08	3.667904e-15	6.267785e-23	0.06558152	0.5	0.0002793137	1	5	7.209709e+26	2.301694e+28	
16.66666667	1973	2.707448929e+19	0	1.203668e-05	3.898726e+23	4.33166e+22	1.302265e+21	4.201433e+22	3.46556e+23	0	4.873408e+22	0	0	0	4.873408e+22	0	0	1.17724e+24	6.658372e-11	1.455653e-06	1.740003e+13	91148.91	1946723	4.978307e-08	4.568999e-15	8.714025e-23	0.07950071	0.5	0.0003779056	1	6	7.209709e+26	2.301694e+28	
19.44444444	1973	2.707448929e+19	0	1.203668e-05	4.548514e+23	4.978149e+22	1.501922e+21	4.827957e+22	4.050699e+23	0	5.685643e+22	0	0	0	5.685643e+22	0	0	1.166769e+24	7.058013e-11	1.718386e-06	1.692718e+13	109489.8	2605577	5.470105e-08	5.516316e-15	1.156008e-22	0.09337566	0.5	0.0004877082	1	7	7.209709e+26	2.301694e+28	
22.22222222	1973	2.707448929e+19	0	1.203668e-05	5.198302e+23	5.609005e+22	1.695652e+21	5.43944e+22	4.637401e+23	0	6.497877e+22	0	0	0	6.497877e+22	0	0	1.157934e+24	7.411477e-11	1.974634e-06	1.646177e+13	128864.6	3365995	5.943695e-08	6.512846e-15	1.483008e-22	0.107213	0.5	0.0006084635	1	8	7.209709e+26	2.301694e+28	
25	1973	2.707448929e+19	0	1.203668e-05	5.84809e+23	6.225349e+22	1.885035e+21	6.036845e+22	5.225555e+23	0	7.310112e+22	0	0	0	7.310112e+22	0	0	1.15023e+24	7.729204e-11	2.224731e-06	1.600394e+13	149332.6	4235224	6.404555e-08	7.561982e-15	1.855413e-22	0.1210215	0.5	0.0007400859	1	9	7.209709e+26	2.301694e+28	
27.77777778	1973	2.707448929e+19	0	1.203668e-05	6.497877e+23	6.828115e+22	2.070487e+21	6.621067e+22	5.815066e+23	0	8.122347e+22	0	0	0	8.122347e+22	0	0	1.143383e+24	8.018338e-11	2.46907e-06	1.555373e+13	170957.2	5221700	6.856658e-08	8.667278e-15	2.276729e-22	0.1348085	0.5	0.000882593	1	10	7.209709e+26	2.301694e+28	
30.55555556	1973	2.707448929e+19	0	1.203668e-05	7.147665e+23	7.418102e+22	2.252263e+21	7.192876e+22	6.405855e+23	0	8.934581e+22	0	0	0	8.934581e+22	0	0	1.137213e+24	8.284004e-11	2.708016e-06	1.511118e+13	193806.8	6334974	7.302998e-08	9.832414e-15	2.750916e-22	0.1485794	0.5	0.001036073	1	11	7.209709e+26	2.301694e+28	
33.33333333	1973	2.707448929e+19	0	1.203668e-05	7.797453e+23	7.995998e+22	2.430573e+21	7.75294e+22	6.997853e+23	0	9.746816e+22	0	0	0	9.746816e+22	0	0	1.131594e+24	8.529998e-11	2.941886e-06	1.467631e+13	217954.1	7585720	7.745913e-08	1.106122e-14	3.282402e-22	0.1623378	0.5	0.001200668	1	12	7.209709e+26	2.301694e+28	
36.11111111	1973	2.707448929e+19	0	1.203668e-05	8.447241e+23	8.562407e+22	2.605591e+21	8.301847e+22	7.591e+23	0	1.055905e+23	0	0	0	1.055905e+23	0	0	1.126432e+24	8.75922e-11	3.170953e-06	1.424912e+13	243477	8985787	8.18729e-08	1.235772e-14	3.876096e-22	0.1760866	0.5	0.001376567	1	13	7.209709e+26	2.301694e+28	
38.88888889	1973	2.707448929e+19	0	1.203668e-05	9.097028e+23	9.117863e+22	2.777471e+21	8.840116e+22	8.185242e+23	0	1.137129e+23	0	0	0	1.137129e+23	0	0	1.121657e+24	8.973941e-11	3.395456e-06	1.382964e+13	270458.6	1.054829e+07	8.628699e-08	1.372614e-14	4.537429e-22	0.1898276	0.5	0.001563995	1	14	7.209709e+26	2.301694e+28	
41.66666667	1973	2.707448929e+19	0	1.203668e-05	9.746816e+23	9.662847e+22	2.946348e+21	9.368212e+22	8.780531e+23	0	1.218352e+23	0	0	0	1.218352e+23	0	0	1.117213e+24	9.175974e-11	3.615608e-06	1.341787e+13	298987.8	1.228769e+07	9.071478e-08	1.517099e-14	5.272396e-22	0.2035623	0.5	0.001763218	1	15	7.209709e+26	2.301694e+28	
44.44444444	1973	2.707448929e+19	0	1.203668e-05	1.03966e+24	1.019779e+23	3.112343e+21	9.886554e+22	9.376825e+23	0	1.299575e+23	0	0	0	1.299575e+23	0	0	1.113059e+24	9.366798e-11	3.831599e-06	1.301378e+13	329159.7	1.421997e+07	9.516796e-08	1.669703e-14	6.087601e-22	0.2172916	0.5	0.001974533	1	16	7.209709e+26	2.301694e+28	
47.22222222	1973	2.707448929e+19	0	1.203668e-05	1.104639e+24	1.072308e+23	3.275564e+21	1.039552e+23	9.974084e+23	0	1.380799e+23	0	0	0	1.380799e+23	0	0	1.109157e+24	9.547629e-11	4.0436e-06	1.261739e+13	361076	1.636269e+07	9.965698e-08	1.830936e-14	6.990321e-22	0.2310163	0.5	0.002198271	1	17	7.209709e+26	2.301694e+28	
50	1973	2.707448929e+19	0	1.203668e-05	1.169618e+24	1.123908e+23	3.436109e+21	1.089546e+23	1.057227e+24	0	1.462022e+23	0	0	0	1.462022e+23	0	0	1.10548e+24	9.719488e-11	4.251768e-06	1.222866e+13	394845.5	1.873522e+07	1.041913e-07	2.001341e-14	7.988565e-22	0.2447371	0.5	0.002434794	1	18	7.209709e+26	2.301694e+28	
52.77777778	1973	2.707448929e+19	0	1.203668e-05	1.234597e+24	1.174611e+23	3.594069e+21	1.13867e+23	1.117136e+24	0	1.543246e+23	0	0	0	1.543246e+23	0	0	1.102003e+24	9.883237e-11	4.456245e-06	1.184757e+13	430584.9	2.135889e+07	1.087798e-07	2.181496e-14	9.09115e-22	0.2584543	0.5	0.002684496	1	19	7.209709e+26	2.301694e+28	
55.55555556	1973	2.707448929e+19	0	1.203668e-05	1.299575e+24	1.224448e+23	3.749525e+21	1.186952e+23	1.177131e+24	0	1.624469e+23	0	0	0	1.624469e+23	0	0	1.098707e+24	1.003961e-10	4.65716e-06	1.14741e+13	468419.2	2.425719e+07	1.134307e-07	2.372023e-14	1.030779e-21	0.2721683	0.5	0.002947805	1	20	7.209709e+26	2.301694e+28	
58.33333333	1973	2.707448929e+19	0	1.203668e-05	1.364554e+24	1.273446e+23	3.902555e+21	1.234421e+23	1.23721e+24	0	1.705693e+23	0	0	0	1.705693e+23	0	0	1.095573e+24	1.018925e-10	4.854635e-06	1.110821e+13	508482.2	2.745598e+07	1.181518e-07	2.573584e-14	1.164917e-21	0.2858792	0.5	0.003225177	1	21	7.209709e+26	2.301694e+28	
61.11111111	1973	2.707448929e+19	0	1.203668e-05	1.429533e+24	1.321633e+23	4.05323e+21	1.281101e+23	1.29737e+24	0	1.786916e+23	0	0	0	1.786916e+23	0	0	1.092587e+24	1.03327e-10	5.048781e-06	1.074986e+13	550917.9	3.098376e+07	1.229508e-07	2.786893e-14	1.312707e-21	0.2995872	0.5	0.003517104	1	22	7.209709e+26	2.301694e+28	
63.88888889	1973	2.707448929e+19	0	1.203668e-05	1.494512e+24	1.369032e+23	4.201616e+21	1.327016e+23	1.357609e+24	0	1.86814e+23	0	0	0	1.86814e+23	0	0	1.089737e+24	1.047045e-10	5.239702e-06	1.039902e+13	595880.5	3.487197e+07	1.27835e-07	3.012711e-14	1.475446e-21	0.3132924	0.5	0.00382411	1	23	7.209709e+26	2.301694e+28	
66.66666667	1973	2.707448929e+19	0	1.203668e-05	1.559491e+24	1.415666e+23	4.347774e+21	1.372188e+23	1.417924e+24	0	1.949363e+23	0	0	0	1.949363e+23	0	0	1.087011e+24	1.060292e-10	5.427495e-06	1.005563e+13	643536	3.915526e+07	1.328119e-07	3.251858e-14	1.654568e-21	0.3269948	0.5	0.004146755	1	24	7.209709e+26	2.301694e+28	
69.44444444	1973	2.707448929e+19	0	1.203668e-05	1.624469e+24	1.461557e+23	4.491764e+21	1.416639e+23	1.478314e+24	0	2.030587e+23	0	0	0	2.030587e+23	0	0	1.0844e+24	1.073049e-10	5.61225e-06	9.719652e+12	694062.5	4.387188e+07	1.378886e-07	3.505212e-14	1.851649e-21	0.3406944	0.5	0.004485636	1	25	7.209709e+26	2.301694e+28	
72.22222222	1973	2.707448929e+19	0	1.203668e-05	1.689448e+24	1.506724e+23	4.633638e+21	1.460388e+23	1.538776e+24	0	2.11181e+23	0	0	0	2.11181e+23	0	0	1.081894e+24	1.08535e-10	5.794054e-06	9.391032e+12	747651.8	4.906407e+07	1.430724e-07	3.77372e-14	2.068434e-21	0.3543912	0.5	0.004841385	1	26	7.209709e+26	2.301694e+28	
75	1973	2.707448929e+19	0	1.203668e-05	1.754427e+24	1.551187e+23	4.773451e+21	1.503453e+23	1.599308e+24	0	2.193034e+23	0	0	0	2.193034e+23	0	0	1.079487e+24	1.097224e-10	5.972986e-06	9.069716e+12	804510.4	5.477849e+07	1.483708e-07	4.058397e-14	2.306848e-21	0.3680851	0.5	0.005214676	1	27	7.209709e+26	2.301694e+28	
77.77777778	1973	2.707448929e+19	0	1.203668e-05	1.819406e+24	1.594964e+23	4.911249e+21	1.545852e+23	1.659909e+24	0	2.274257e+23	0	0	0	2.274257e+23	0	0	1.077171e+24	1.108698e-10	6.149122e-06	8.755649e+12	864860.5	6.106674e+07	1.537911e-07	4.360339e-14	2.569021e-21	0.381776	0.5	0.005606226	1	28	7.209709e+26	2.301694e+28	
80.55555556	1973	2.707448929e+19	0	1.203668e-05	1.884384e+24	1.638072e+23	5.04708e+21	1.587601e+23	1.720577e+24	0	2.355481e+23	0	0	0	2.355481e+23	0	0	1.07494e+24	1.119797e-10	6.322534e-06	8.448772e+12	928941.7	6.798591e+07	1.59341e-07	4.680724e-14	2.857306e-21	0.3954637	0.5	0.006016792	1	29	7.209709e+26	2.301694e+28	
83.33333333	1973	2.707448929e+19	0	1.203668e-05	1.949363e+24	1.680527e+23	5.180988e+21	1.628717e+23	1.781311e+24	0	2.436704e+23	0	0	0	2.436704e+23	0	0	1.072789e+24	1.130544e-10	6.493289e-06	8.149025e+12	997012.7	7.559924e+07	1.650284e-07	5.020824e-14	3.174312e-21	0.4091482	0.5	0.006447182	1	30	7.209709e+26	2.301694e+28	
86.11111111	1973	2.707448929e+19	0	1.203668e-05	2.014342e+24	1.722345e+23	5.313015e+21	1.669215e+23	1.842108e+24	0	2.517928e+23	0	0	0	2.517928e+23	0	0	1.070712e+24	1.140957e-10	6.661454e-06	7.856345e+12	1069352	8.39768e+07	1.708611e-07	5.382008e-14	3.522928e-21	0.4228291	0.5	0.006898249	1	31	7.209709e+26	2.301694e+28	
88.88888889	1973	2.707448929e+19	0	1.203668e-05	2.079321e+24	1.76354e+23	5.443201e+21	1.709108e+23	1.902967e+24	0	2.599151e+23	0	0	0	2.599151e+23	0	0	1.068706e+24	1.151055e-10	6.827089e-06	7.570669e+12	1146262	9.319631e+07	1.768477e-07	5.765758e-14	3.906356e-21	0.4365065	0.5	0.007370903	1	32	7.209709e+26	2.301694e+28	
91.66666667	1973	2.707448929e+19	0	1.203668e-05	2.1443e+24	1.804127e+23	5.571584e+21	1.748411e+23	1.963887e+24	0	2.680374e+23	0	0	0	2.680374e+23	0	0	1.066766e+24	1.160856e-10	6.990253e-06	7.291929e+12	1228068	1.033441e+08	1.829966e-07	6.173674e-14	4.328154e-21	0.4501799	0.5	0.007866105	1	33	7.209709e+26	2.301694e+28	
94.44444444	1973	2.707448929e+19	0	1.203668e-05	2.209278e+24	1.844119e+23	5.698202e+21	1.787137e+23	2.024866e+24	0	2.761598e+23	0	0	0	2.761598e+23	0	0	1.064888e+24	1.170374e-10	7.151002e-06	7.020058e+12	1315123	1.145159e+08	1.893168e-07	6.607484e-14	4.792271e-21	0.4638492	0.5	0.008384877	1	34	7.209709e+26	2.301694e+28	
97.22222222	1973	2.707448929e+19	0	1.203668e-05	2.274257e+24	1.883529e+23	5.823089e+21	1.825298e+23	2.085904e+24	0	2.842821e+23	0	0	0	2.842821e+23	0	0	1.06307e+24	1.179624e-10	7.30939e-06	6.754988e+12	1407808	1.268184e+08	1.958177e-07	7.06906e-14	5.303099e-21	0.4775142	0.5	0.008928303	1	35	7.209709e+26	2.301694e+28	
100	1973	2.707448929e+19	0	1.203668e-05	2.339236e+24	1.922369e+23	5.94628e+21	1.862906e+23	2.146999e+24	0	2.924045e+23	0	0	0	2.924045e+23	0	0	1.061307e+24	1.188618e-10	7.465468e-06	6.496647e+12	1506537	1.403704e+08	2.02509e-07	7.560431e-14	5.865527e-21	0.4911745	0.5	0.009497536	1	36	7.209709e+26	2.301694e+28	
102.7777778	1973	2.707448929e+19	0	1.203668e-05	2.404215e+24	1.960652e+23	6.067807e+21	1.899974e+23	2.181773e+24	2.637658e+22	3.005268e+23	0	0	0	2.96937e+23	3.589825e+21	0.01107921	1.059597e+24	1.19737e-10	7.619287e-06	6.215018e+12	1600180	1.541883e+08	2.088983e-07	8.04503e-14	6.43841e-21	0.5	0.5	0.009973225	1	37	7.209709e+26	2.301694e+28	
105.5555556	1973	2.707448929e+19	0	1.203668e-05	2.469193e+24	1.998388e+23	6.187701e+21	1.936511e+23	2.171509e+24	9.784536e+22	3.086492e+23	0	0	0	2.953391e+23	1.331004e+22	0.04001501	1.057938e+24	1.205889e-10	7.770892e-06	5.904471e+12	1676281	1.666157e+08	2.143214e-07	8.468159e-14	6.952976e-21	0.5	0.5	0.01023214	1	38	7.209709e+26	2.301694e+28	
108.3333333	1973	2.707448929e+19	0	1.203668e-05	2.534172e+24	2.035589e+23	6.305994e+21	1.972529e+23	2.167829e+24	1.627845e+23	3.167715e+23	0	0	0	2.946354e+23	2.213609e+22	0.06486294	1.056326e+24	1.214187e-10	7.92033e-06	5.635158e+12	1753272	1.787915e+08	2.19383e-07	8.872866e-14	7.457325e-21	0.5	0.5	0.01047379	1	39	7.209709e+26	2.301694e+28	
111.1111111	1973	2.707448929e+19	0	1.203668e-05	2.599151e+24	2.072266e+23	6.422714e+21	2.008039e+23	2.166914e+24	2.2501e+23	3.248939e+23	0	0	0	2.943064e+23	3.058744e+22	0.08741229	1.05476e+24	1.222273e-10	8.067645e-06	5.388441e+12	1832622	1.912959e+08	2.243492e-07	9.279122e-14	7.975309e-21	0.5	0.5	0.01071088	1	40	7.209709e+26	2.301694e+28	
113.8888889	1973	2.707448929e+19	0	1.203668e-05	2.66413e+24	2.108429e+23	6.537889e+21	2.04305e+23	2.167161e+24	2.861263e+23	3.330162e+23	0	0	0	2.941339e+23	3.888234e+22	0.1084394	1.053237e+24	1.230156e-10	8.21288e-06	5.1566e+12	1915074	2.044266e+08	2.293371e-07	9.696312e-14	8.519166e-21	0.5	0.5	0.01094902	1	41	7.209709e+26	2.301694e+28	
116.6666667	1973	2.707448929e+19	0	1.203668e-05	2.729109e+24	2.144087e+23	6.651548e+21	2.077572e+23	2.167889e+24	3.468107e+23	3.411386e+23	0	0	0	2.940257e+23	4.711282e+22	0.1283035	1.051756e+24	1.237845e-10	8.356074e-06	4.936283e+12	2001052	2.183522e+08	2.343992e-07	1.012908e-13	9.095825e-21	0.5	0.5	0.01119069	1	42	7.209709e+26	2.301694e+28	
119.4444444	1973	2.707448929e+19	0	1.203668e-05	2.794087e+24	2.179251e+23	6.763716e+21	2.111614e+23	2.168813e+24	4.073495e+23	3.492609e+23	0	0	0	2.939432e+23	5.531775e+22	0.1471893	1.050314e+24	1.245348e-10	8.497268e-06	4.725911e+12	2090842	2.331844e+08	2.395595e-07	1.057997e-13	9.709879e-21	0.5	0.5	0.01143705	1	43	7.209709e+26	2.301694e+28	
122.2222222	1973	2.707448929e+19	0	1.203668e-05	2.859066e+24	2.213929e+23	6.874419e+21	2.145185e+23	2.16981e+24	4.678634e+23	3.573833e+23	0	0	0	2.938698e+23	6.351351e+22	0.1652061	1.04891e+24	1.252671e-10	8.6365e-06	4.524629e+12	2184674	2.490116e+08	2.4483e-07	1.105063e-13	1.036496e-20	0.5	0.5	0.01168868	1	44	7.209709e+26	2.301694e+28	
125	1973	2.707448929e+19	0	1.203668e-05	2.924045e+24	2.248131e+23	6.983683e+21	2.178294e+23	2.170829e+24	5.284031e+23	3.655056e+23	0	0	0	2.937987e+23	7.170692e+22	0.1824292	1.047542e+24	1.259822e-10	8.773807e-06	4.331884e+12	2282758	2.659141e+08	2.502175e-07	1.154232e-13	1.106438e-20	0.5	0.5	0.01194589	1	45	7.209709e+26	2.301694e+28	
127.7777778	1973	2.707448929e+19	0	1.203668e-05	2.989024e+24	2.281866e+23	7.091531e+21	2.21095e+23	2.171848e+24	5.889895e+23	3.73628e+23	0	0	0	2.937272e+23	7.990079e+22	0.1989175	1.046209e+24	1.266808e-10	8.909224e-06	4.147255e+12	2385299	2.839715e+08	2.557265e-07	1.205617e-13	1.181139e-20	0.5	0.5	0.0122089	1	46	7.209709e+26	2.301694e+28	
130.5555556	1973	2.707448929e+19	0	1.203668e-05	3.054002e+24	2.315141e+23	7.197988e+21	2.243161e+23	2.172858e+24	6.496307e+23	3.817503e+23	0	0	0	2.936541e+23	8.809624e+22	0.2147206	1.04491e+24	1.273635e-10	9.042787e-06	3.970379e+12	2492508	3.03266e+08	2.613606e-07	1.259325e-13	1.260939e-20	0.5	0.5	0.01247788	1	47	7.209709e+26	2.301694e+28	
133.3333333	1973	2.707448929e+19	0	1.203668e-05	3.118981e+24	2.347965e+23	7.303075e+21	2.274935e+23	2.173855e+24	7.103297e+23	3.898726e+23	0	0	0	2.93579e+23	9.629364e+22	0.2298823	1.043642e+24	1.280308e-10	9.174529e-06	3.80093e+12	2604600	3.238841e+08	2.671229e-07	1.315468e-13	1.346193e-20	0.5	0.5	0.01275299	1	48	7.209709e+26	2.301694e+28	
136.1111111	1973	2.707448929e+19	0	1.203668e-05	3.18396e+24	2.380347e+23	7.406817e+21	2.306279e+23	2.174838e+24	7.710871e+23	3.97995e+23	0	0	0	2.935019e+23	1.044931e+23	0.244442	1.042405e+24	1.286833e-10	9.304483e-06	3.638597e+12	2721801	3.459178e+08	2.730166e-07	1.374156e-13	1.437279e-20	0.5	0.5	0.01303436	1	49	7.209709e+26	2.301694e+28	
138.8888889	1973	2.707448929e+19	0	1.203668e-05	3.248939e+24	2.412293e+23	7.509233e+21	2.337201e+23	2.175807e+24	8.319026e+23	4.061173e+23	0	0	0	2.934229e+23	1.126945e+23	0.2584357	1.041198e+24	1.293216e-10	9.43268e-06	3.483089e+12	2844346	3.694652e+08	2.790447e-07	1.435508e-13	1.534601e-20	0.5	0.5	0.01332216	1	50	7.209709e+26	2.301694e+28	
141.6666667	1973	2.707448929e+19	0	1.203668e-05	3.313917e+24	2.443812e+23	7.610346e+21	2.367708e+23	2.176761e+24	8.927755e+23	4.142397e+23	0	0	0	2.933419e+23	1.208977e+23	0.2718966	1.040019e+24	1.299461e-10	9.559152e-06	3.334123e+12	2972479	3.946312e+08	2.852104e-07	1.499645e-13	1.638588e-20	0.5	0.5	0.01361652	1	51	7.209709e+26	2.301694e+28	
144.4444444	1973	2.707448929e+19	0	1.203668e-05	3.378896e+24	2.47491e+23	7.710176e+21	2.397809e+23	2.1777e+24	9.537049e+23	4.22362e+23	0	0	0	2.932593e+23	1.291028e+23	0.2848551	1.038868e+24	1.305572e-10	9.683928e-06	3.191431e+12	3106459	4.215278e+08	2.915167e-07	1.566695e-13	1.749702e-20	0.5	0.5	0.01391759	1	52	7.209709e+26	2.301694e+28	
147.2222222	1973	2.707448929e+19	0	1.203668e-05	3.443875e+24	2.505596e+23	7.808743e+21	2.427509e+23	2.178625e+24	1.01469e+24	4.304844e+23	0	0	0	2.931749e+23	1.373095e+23	0.2973393	1.037743e+24	1.311555e-10	9.807038e-06	3.054754e+12	3246553	4.502746e+08	2.979668e-07	1.636793e-13	1.868434e-20	0.5	0.5	0.01422554	1	53	7.209709e+26	2.301694e+28	
150	1973	2.707448929e+19	0	1.203668e-05	3.508854e+24	2.535875e+23	7.906068e+21	2.456815e+23	2.179537e+24	1.07573e+24	4.386067e+23	0	0	0	2.930891e+23	1.455176e+23	0.3093754	1.036644e+24	1.317413e-10	9.92851e-06	2.923846e+12	3393043	4.809999e+08	3.045642e-07	1.710077e-13	1.995311e-20	0.5	0.5	0.01454051	1	54	7.209709e+26	2.301694e+28	
152.7777778	1973	2.707448929e+19	0	1.203668e-05	3.573833e+24	2.565756e+23	8.002169e+21	2.485734e+23	2.180434e+24	1.136823e+24	4.467291e+23	0	0	0	2.930019e+23	1.537272e+23	0.3209875	1.035569e+24	1.323151e-10	1.004837e-05	2.798467e+12	3546222	5.138406e+08	3.113121e-07	1.786693e-13	2.130895e-20	0.5	0.5	0.01486267	1	55	7.209709e+26	2.301694e+28	
155.5555556	1973	2.707448929e+19	0	1.203668e-05	3.638811e+24	2.595243e+23	8.097065e+21	2.514272e+23	2.181318e+24	1.197969e+24	4.548514e+23	0	0	0	2.929134e+23	1.619381e+23	0.3321981	1.034518e+24	1.328772e-10	1.016665e-05	2.678389e+12	3706398	5.489432e+08	3.18214e-07	1.866794e-13	2.275787e-20	0.5	0.5	0.01519218	1	56	7.209709e+26	2.301694e+28	
158.3333333	1973	2.707448929e+19	0	1.203668e-05	3.70379e+24	2.624344e+23	8.190775e+21	2.542437e+23	2.182189e+24	1.259166e+24	4.629738e+23	0	0	0	2.928237e+23	1.701501e+23	0.343028	1.03349e+24	1.33428e-10	1.028337e-05	2.563393e+12	3873893	5.864643e+08	3.252733e-07	1.950539e-13	2.430632e-20	0.5	0.5	0.0155292	1	57	7.209709e+26	2.301694e+28	
161.1111111	1973	2.707448929e+19	0	1.203668e-05	3.768769e+24	2.653066e+23	8.283316e+21	2.570233e+23	2.183047e+24	1.320415e+24	4.710961e+23	0	0	0	2.92733e+23	1.783631e+23	0.3534966	1.032484e+24	1.339678e-10	1.039857e-05	2.453269e+12	4049042	6.265715e+08	3.324938e-07	2.038097e-13	2.596118e-20	0.5	0.5	0.01587392	1	58	7.209709e+26	2.301694e+28	
163.8888889	1973	2.707448929e+19	0	1.203668e-05	3.833748e+24	2.681414e+23	8.374706e+21	2.597667e+23	2.183893e+24	1.381713e+24	4.792185e+23	0	0	0	2.926414e+23	1.865771e+23	0.3636222	1.031499e+24	1.34497e-10	1.051225e-05	2.347814e+12	4232199	6.694439e+08	3.398789e-07	2.12964e-13	2.772979e-20	0.5	0.5	0.0162265	1	59	7.209709e+26	2.301694e+28	
166.6666667	1973	2.707448929e+19	0	1.203668e-05	3.898726e+24	2.709394e+23	8.464963e+21	2.624745e+23	2.184727e+24	1.44306e+24	4.873408e+23	0	0	0	2.92549e+23	1.947918e+23	0.3734216	1.030536e+24	1.350159e-10	1.062446e-05	2.246834e+12	4423730	7.152732e+08	3.474326e-07	2.225353e-13	2.962004e-20	0.5	0.5	0.01658713	1	60	7.209709e+26	2.301694e+28	
169.4444444	1973	2.707448929e+19	0	1.203668e-05	3.963705e+24	2.737013e+23	8.554103e+21	2.651472e+23	2.185548e+24	1.504455e+24	4.954632e+23	0	0	0	2.924558e+23	2.030073e+23	0.3829106	1.029592e+24	1.355248e-10	1.073521e-05	2.150144e+12	4624022	7.642642e+08	3.551586e-07	2.325426e-13	3.164032e-20	0.5	0.5	0.01695599	1	61	7.209709e+26	2.301694e+28	
172.2222222	1973	2.707448929e+19	0	1.203668e-05	4.028684e+24	2.764275e+23	8.642143e+21	2.677854e+23	2.186359e+24	1.565898e+24	5.035855e+23	0	0	0	2.923621e+23	2.112234e+23	0.392104	1.028668e+24	1.36024e-10	1.084452e-05	2.057564e+12	4833476	8.166362e+08	3.630608e-07	2.430058e-13	3.379964e-20	0.5	0.5	0.01733325	1	62	7.209709e+26	2.301694e+28	
175	1973	2.707448929e+19	0	1.203668e-05	4.093663e+24	2.791188e+23	8.729099e+21	2.703897e+23	2.187158e+24	1.627386e+24	5.117078e+23	0	0	0	2.922678e+23	2.1944e+23	0.4010157	1.027763e+24	1.365137e-10	1.095242e-05	1.968924e+12	5052515	8.726234e+08	3.711433e-07	2.539458e-13	3.610761e-20	0.5	0.5	0.01771913	1	63	7.209709e+26	2.301694e+28	
177.7777778	1973	2.707448929e+19	0	1.203668e-05	4.158642e+24	2.817755e+23	8.814987e+21	2.729605e+23	2.187947e+24	1.688919e+24	5.198302e+23	0	0	0	2.921732e+23	2.27657e+23	0.4096585	1.026876e+24	1.369942e-10	1.105894e-05	1.884058e+12	5281579	9.324764e+08	3.794101e-07	2.653845e-13	3.857453e-20	0.5	0.5	0.0181138	1	64	7.209709e+26	2.301694e+28	
180.5555556	1973	2.707448929e+19	0	1.203668e-05	4.22362e+24	2.843983e+23	8.899822e+21	2.754985e+23	2.188726e+24	1.750496e+24	5.279525e+23	0	0	0	2.920782e+23	2.358743e+23	0.4180448	1.026007e+24	1.374658e-10	1.116409e-05	1.80281e+12	5521128	9.964632e+08	3.878654e-07	2.773448e-13	4.121138e-20	0.5	0.5	0.01851748	1	65	7.209709e+26	2.301694e+28	
