69.65116279	0.013323782
74.01162791	0.012464183
71.97674419	0.012464183
74.59302326	0.018481375
67.61627907	0.027077364
72.55813953	0.024068768
75.75581395	0.024068768
77.5	        0.026217765
78.37209302	0.031375358
80.11627907	0.033094556
73.43023256	0.028796562
74.59302326	0.033954155
74.30232558	0.039971347
78.37209302	0.042120344
79.53488372	0.045988539
81.56976744	0.046848138
82.44186047	0.039971347
85.63953488	0.039971347
83.60465116	0.043409742
84.47674419	0.046418338
86.51162791	0.044269341
82.44186047	0.055014327
84.76744186	0.061891117
88.25581395	0.064469914
88.54651163	0.051575931
87.09302326	0.053724928
90.87209302	0.054154728
92.03488372	0.055014327
93.48837209	0.056303725
92.3255814	0.058022923
91.74418605	0.061031519
95.81395349	0.064040115
98.43023256	0.060601719
97.26744186	0.06747851
99.30232558	0.067908309
101.0465116	0.065759312
104.244186	0.068767908
103.0813953	0.073065903
103.0813953	0.077793696
101.0465116	0.074355301
96.39534884	0.085100287
89.70930233	0.081232092
108.3139535	0.088108883
120.5232558	0.104441261
95.52325581	0.061031519
77.20930233	0.038252149
