Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
1680	909	3.45e+19	0	0	100000	1.99	1e-05	4.88255e+25	4.324728e+25	3.924227e+25	4.005008e+24	5.396158e+24	1.820692e+23	3.547152e+24	3.141896e+24	2.850934e+24	2.909621e+23	3.920285e+23	1.322725e+22	0.003728977	9.151652e+25	0	0	0	4.777007e-64	3.545155e+19	9.151649e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.569566e+25	0	4.569566e+25	2.065694e+25	0	2.065694e+25	1.105877e+25	0	1.105877e+25	4.131389e+25	0	4.131389e+25	1.23107e+25	0	1.23107e+25	3.943598e+25	0	3.943598e+25	6.810284e+23	3.977428e-10	0.0001794985	1.621777e+13	1316854	7737.543	5.228719e-08	5.84424e-15	1.009624e-22	0.09478058	0.5	0.0004912159	1	7.128612	0.886479	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03123375	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01	0	6.591765e-35	0	6.591765e-35	0	-577.5006	0	-577.5006	0	30301.34	77194.93	186.4099	8490.118	3915245	0.1104209	0.5383786	4.277115	0.8397964	1	2	0	0	0.005598825	
1708	909	3.45e+19	0	0	100000	1.99025	1e-05	4.963926e+25	4.392276e+25	3.986528e+25	4.057485e+24	5.530117e+24	1.863807e+23	3.606271e+24	3.19097e+24	2.896196e+24	2.947745e+23	4.017606e+23	1.354048e+22	0.003754704	9.30418e+25	0	0	0	1.489555e-65	3.545155e+19	9.304176e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.645726e+25	0	4.645726e+25	2.100123e+25	0	2.100123e+25	1.124308e+25	0	1.124308e+25	4.200245e+25	0	4.200245e+25	1.251588e+25	0	1.251588e+25	4.009325e+25	0	4.009325e+25	6.788749e+23	3.999273e-10	0.0001818953	1.616002e+13	1354349	7956.749	5.277902e-08	5.954704e-15	1.038384e-22	0.09622812	0.5	0.0005034091	1	7.247422	0.9012537	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03116842	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00975	0	7.294293e-35	0	7.294293e-35	0	-576.7353	0	-576.7353	0	30297.53	77194.93	193.8915	8489.051	3915245	0.1031762	0.5525687	4.364429	0.8182229	1	2	0	0	0.005748564	
1736	909	3.45e+19	0	0	100000	1.9905	1e-05	5.045302e+25	4.459716e+25	4.048747e+25	4.109689e+24	5.665147e+24	1.907174e+23	3.66539e+24	3.239964e+24	2.941397e+24	2.985672e+23	4.115705e+23	1.385554e+22	0.0037801	9.456707e+25	0	0	0	4.635126e-67	3.545155e+19	9.456704e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.721885e+25	0	4.721885e+25	2.134551e+25	0	2.134551e+25	1.142739e+25	0	1.142739e+25	4.269102e+25	0	4.269102e+25	1.272106e+25	0	1.272106e+25	4.075052e+25	0	4.075052e+25	6.767577e+23	4.020855e-10	0.0001842795	1.610242e+13	1392363	8179.006	5.326847e-08	6.065658e-15	1.067541e-22	0.09767176	0.5	0.0005156998	1	7.366232	0.9160283	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03110306	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0095	0	8.092954e-35	0	8.092954e-35	0	-575.95	0	-575.95	0	30293.73	77194.93	201.5163	8487.985	3915245	0.09613437	0.5667579	4.447426	0.7977311	1	2	0	0	0.005900057	
1764	909	3.45e+19	0	0	100000	1.99075	1e-05	5.126678e+25	4.527046e+25	4.110884e+25	4.161626e+24	5.801237e+24	1.950789e+23	3.72451e+24	3.28888e+24	2.986539e+24	3.023403e+23	4.214574e+23	1.41724e+22	0.003805173	9.609235e+25	0	0	0	1.439362e-68	3.545155e+19	9.609231e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.798045e+25	0	4.798045e+25	2.168979e+25	0	2.168979e+25	1.161171e+25	0	1.161171e+25	4.337958e+25	0	4.337958e+25	1.292624e+25	0	1.292624e+25	4.140778e+25	0	4.140778e+25	6.746757e+23	4.042181e-10	0.0001866513	1.604497e+13	1430897	8404.333	5.375561e-08	6.177105e-15	1.097098e-22	0.09911149	0.5	0.000528087	1	7.485042	0.930803	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0310377	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00925	0	9.003978e-35	0	9.003978e-35	0	-575.1439	0	-575.1439	0	30289.93	77194.93	209.2801	8486.92	3915245	0.08930785	0.580933	4.526329	0.7782592	1	2	0	0	0.006053282	
1792	909	3.45e+19	0	0	100000	1.991	1e-05	5.208054e+25	4.594269e+25	4.17294e+25	4.213298e+24	5.938379e+24	1.994648e+23	3.783629e+24	3.337717e+24	3.031623e+24	3.060943e+23	4.314207e+23	1.449103e+22	0.00382993	9.761762e+25	0	0	0	4.460485e-70	3.545155e+19	9.761759e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.874204e+25	0	4.874204e+25	2.203407e+25	0	2.203407e+25	1.179602e+25	0	1.179602e+25	4.406815e+25	0	4.406815e+25	1.313142e+25	0	1.313142e+25	4.206505e+25	0	4.206505e+25	6.726279e+23	4.063257e-10	0.0001890107	1.598769e+13	1469954	8632.746	5.424051e-08	6.289048e-15	1.127055e-22	0.1005473	0.5	0.00054057	1	7.603852	0.9455776	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03097234	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.009	0	1.004688e-34	0	1.004688e-34	0	-574.3156	0	-574.3156	0	30286.12	77194.93	219.2424	8485.854	3915245	0.07902189	0.6014465	4.652402	0.751704	1	2	0.0003122349	0	0.005892296	
1820	909	3.45e+19	0	0	100000	1.99125	1e-05	5.28943e+25	4.661386e+25	4.234915e+25	4.26471e+24	6.076564e+24	2.038746e+23	3.842748e+24	3.386477e+24	3.076647e+24	3.098294e+23	4.414598e+23	1.48114e+22	0.003854378	9.91429e+25	0	0	0	1.379422e-71	3.545155e+19	9.914286e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.950364e+25	0	4.950364e+25	2.237836e+25	0	2.237836e+25	1.198033e+25	0	1.198033e+25	4.475671e+25	0	4.475671e+25	1.33366e+25	0	1.33366e+25	4.272232e+25	0	4.272232e+25	6.706131e+23	4.084091e-10	0.0001913582	1.593055e+13	1509537	8864.262	5.472324e-08	6.401489e-15	1.157415e-22	0.1019793	0.5	0.0005531479	1	7.722663	0.9603523	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03090702	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00875	0	1.124524e-34	0	1.124524e-34	0	-573.464	0	-573.464	0	30282.32	77194.93	230.1315	8484.789	3915245	0.06806957	0.6241442	4.78849	0.7243566	1	2	0.0007693143	0	0.005583349	
1848	909	3.45e+19	0	0	100000	1.9915	1e-05	5.370805e+25	4.728396e+25	4.29681e+25	4.315866e+24	6.215784e+24	2.08308e+23	3.901867e+24	3.43516e+24	3.121614e+24	3.135458e+23	4.515741e+23	1.513349e+22	0.003878524	1.006682e+26	0	0	0	4.257115e-73	3.545155e+19	1.006681e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.026523e+25	0	5.026523e+25	2.272264e+25	0	2.272264e+25	1.216464e+25	0	1.216464e+25	4.544528e+25	0	4.544528e+25	1.354177e+25	0	1.354177e+25	4.337958e+25	0	4.337958e+25	6.686305e+23	4.104689e-10	0.0001936937	1.587358e+13	1549646	9098.899	5.520386e-08	6.514429e-15	1.18818e-22	0.1034073	0.5	0.0005658201	1	7.841473	0.9751269	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03084174	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0085	0	1.262772e-34	0	1.262772e-34	0	-572.5877	0	-572.5877	0	30278.52	77194.93	240.9477	8483.724	3915245	0.05829572	0.6459362	4.91085	0.6999092	1	2	0.001224093	0	0.005274902	
1876	909	3.45e+19	0	0	100000	1.99175	1e-05	5.452181e+25	4.795302e+25	4.358625e+25	4.366769e+24	6.35603e+24	2.127645e+23	3.960986e+24	3.483766e+24	3.166522e+24	3.172439e+23	4.617629e+23	1.545725e+22	0.003902374	1.021934e+26	0	0	0	1.311106e-74	3.545155e+19	1.021934e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.102682e+25	0	5.102682e+25	2.306692e+25	0	2.306692e+25	1.234896e+25	0	1.234896e+25	4.613384e+25	0	4.613384e+25	1.374695e+25	0	1.374695e+25	4.403685e+25	0	4.403685e+25	6.666789e+23	4.125056e-10	0.0001960175	1.581675e+13	1590286	9336.676	5.568245e-08	6.627873e-15	1.219352e-22	0.1048314	0.5	0.0005785856	1	7.960283	0.9899016	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03077654	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00825	0	1.422933e-34	0	1.422933e-34	0	-571.6853	0	-571.6853	0	30274.72	77194.93	251.6989	8482.659	3915245	0.04965193	0.6668871	5.021551	0.6779127	1	2	0.001676838	0	0.004966871	
1904	909	3.45e+19	0	0	100000	1.992	1e-05	5.533557e+25	4.862103e+25	4.420361e+25	4.417422e+24	6.497295e+24	2.172439e+23	4.020106e+24	3.532297e+24	3.211373e+24	3.209238e+23	4.720257e+23	1.578268e+22	0.003925936	1.037187e+26	0	0	0	4.029631e-76	3.545155e+19	1.037187e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.178842e+25	0	5.178842e+25	2.34112e+25	0	2.34112e+25	1.253327e+25	0	1.253327e+25	4.682241e+25	0	4.682241e+25	1.395213e+25	0	1.395213e+25	4.469412e+25	0	4.469412e+25	6.647576e+23	4.145199e-10	0.0001983298	1.576009e+13	1631459	9577.61	5.615907e-08	6.741821e-15	1.250932e-22	0.1062517	0.5	0.0005914438	1	8.079093	1.004676	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03071141	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.008	0	1.60931e-34	0	1.60931e-34	0	-570.7551	0	-570.7551	0	30270.92	77194.93	262.4008	8481.595	3915245	0.0420874	0.6870796	5.122396	0.6579827	1	2	0.002128366	0	0.004658622	
1932	909	3.45e+19	0	0	100000	1.99225	1e-05	5.614933e+25	4.928801e+25	4.482018e+25	4.46783e+24	6.639569e+24	2.217457e+23	4.079225e+24	3.580753e+24	3.256167e+24	3.24586e+23	4.823618e+23	1.610973e+22	0.003949214	1.05244e+26	0	0	0	1.235945e-77	3.545155e+19	1.05244e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.255001e+25	0	5.255001e+25	2.375549e+25	0	2.375549e+25	1.271758e+25	0	1.271758e+25	4.751097e+25	0	4.751097e+25	1.415731e+25	0	1.415731e+25	4.535138e+25	0	4.535138e+25	6.628657e+23	4.165122e-10	0.0002006307	1.570358e+13	1673167	9821.721	5.663377e-08	6.856277e-15	1.282922e-22	0.1076681	0.5	0.000604394	1	8.197903	1.019451	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03064639	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00775	0	1.827226e-34	0	1.827226e-34	0	-569.7953	0	-569.7953	0	30267.12	77194.93	273.0799	8480.53	3915245	0.03554445	0.7066228	5.215034	0.6397787	1	2	0.002580305	0	0.004348686	
1960	909	3.45e+19	0	0	100000	1.9925	1e-05	5.696309e+25	4.995397e+25	4.543598e+25	4.517996e+24	6.782846e+24	2.262697e+23	4.138344e+24	3.629135e+24	3.300904e+24	3.282305e+23	4.927708e+23	1.64384e+22	0.003972216	1.067693e+26	0	0	0	3.783042e-79	3.545155e+19	1.067692e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331161e+25	0	5.331161e+25	2.409977e+25	0	2.409977e+25	1.29019e+25	0	1.29019e+25	4.819954e+25	0	4.819954e+25	1.436249e+25	0	1.436249e+25	4.600865e+25	0	4.600865e+25	6.610022e+23	4.184832e-10	0.0002029203	1.564722e+13	1715412	10069.03	5.710661e-08	6.971243e-15	1.315325e-22	0.1090806	0.5	0.0006174354	1	8.316714	1.034226	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03058148	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0075	0	2.083308e-34	0	2.083308e-34	0	-568.8041	0	-568.8041	0	30263.33	77194.93	283.7756	8479.467	3915245	0.02995878	0.7256571	5.301027	0.6229921	1	2	0.003035324	0	0.004034494	
1988	909	3.45e+19	0	0	100000	1.99275	1e-05	5.777685e+25	5.061891e+25	4.605099e+25	4.567922e+24	6.927117e+24	2.308154e+23	4.197463e+24	3.677442e+24	3.345585e+24	3.318576e+23	5.032521e+23	1.676864e+22	0.003994947	1.082946e+26	0	0	0	1.155562e-80	3.545155e+19	1.082945e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40732e+25	0	5.40732e+25	2.444405e+25	0	2.444405e+25	1.308621e+25	0	1.308621e+25	4.88881e+25	0	4.88881e+25	1.456767e+25	0	1.456767e+25	4.666591e+25	0	4.666591e+25	6.591665e+23	4.204333e-10	0.0002051988	1.559102e+13	1758198	10319.55	5.757765e-08	7.086721e-15	1.348142e-22	0.1104892	0.5	0.0006305674	1	8.435524	1.049	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03051671	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00725	0	2.385865e-34	0	2.385865e-34	0	-567.7793	0	-567.7793	0	30259.53	77194.93	294.5466	8478.403	3915245	0.02526125	0.7443677	5.38196	0.6073283	1	2	0.0034976	0	0.003711867	
2016	909	3.45e+19	0	0	100000	1.993	1e-05	5.85906e+25	5.128285e+25	4.666523e+25	4.617613e+24	7.072375e+24	2.353826e+23	4.256582e+24	3.725677e+24	3.390209e+24	3.354676e+23	5.13805e+23	1.710045e+22	0.004017413	1.098198e+26	0	0	0	3.522558e-82	3.545155e+19	1.098198e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48348e+25	0	5.48348e+25	2.478833e+25	0	2.478833e+25	1.327052e+25	0	1.327052e+25	4.957667e+25	0	4.957667e+25	1.477284e+25	0	1.477284e+25	4.732318e+25	0	4.732318e+25	6.573577e+23	4.22363e-10	0.0002074665	1.553497e+13	1801527	10573.31	5.804694e-08	7.202714e-15	1.381376e-22	0.111894	0.5	0.0006437892	1	8.554334	1.063775	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03045209	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.007	0	2.745396e-34	0	2.745396e-34	0	-566.7185	0	-566.7185	0	30255.73	77194.93	305.4784	8477.339	3915245	0.02138482	0.7630041	5.459553	0.5924909	1	2	0.003973523	0	0.003374242	
2044	909	3.45e+19	0	0	100000	1.99325	1e-05	5.940436e+25	5.194578e+25	4.727871e+25	4.667071e+24	7.218613e+24	2.39971e+23	4.315702e+24	3.773839e+24	3.434778e+24	3.390607e+23	5.244292e+23	1.743379e+22	0.004039619	1.113451e+26	0	0	0	1.071614e-83	3.545155e+19	1.113451e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.559639e+25	0	5.559639e+25	2.513262e+25	0	2.513262e+25	1.345483e+25	0	1.345483e+25	5.026523e+25	0	5.026523e+25	1.497802e+25	0	1.497802e+25	4.798045e+25	0	4.798045e+25	6.555751e+23	4.242728e-10	0.0002097233	1.547908e+13	1845401	10830.32	5.851454e-08	7.319223e-15	1.415029e-22	0.1132948	0.5	0.0006571003	1	8.673144	1.078549	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03038764	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00675	0	3.175274e-34	0	3.175274e-34	0	-565.6192	0	-565.6192	0	30251.94	77194.93	316.7028	8476.276	3915245	0.01827751	0.7819291	5.535907	0.5781482	1	2	0.004473321	0	0.003010896	
2072	909	3.45e+19	0	0	100000	1.9935	1e-05	6.021812e+25	5.260772e+25	4.789142e+25	4.7163e+24	7.365824e+24	2.445802e+23	4.374821e+24	3.821928e+24	3.479291e+24	3.426372e+23	5.35124e+23	1.776865e+22	0.004061572	1.128704e+26	0	0	0	3.253399e-85	3.545155e+19	1.128703e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.635799e+25	0	5.635799e+25	2.54769e+25	0	2.54769e+25	1.363915e+25	0	1.363915e+25	5.09538e+25	0	5.09538e+25	1.51832e+25	0	1.51832e+25	4.863771e+25	0	4.863771e+25	6.53818e+23	4.261632e-10	0.0002119695	1.542334e+13	1889825	11090.6	5.898049e-08	7.436252e-15	1.449102e-22	0.1146919	0.5	0.0006704999	1	8.791954	1.093324	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03032337	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0065	0	3.692683e-34	0	3.692683e-34	0	-564.4783	0	-564.4783	0	30248.15	77194.93	328.4498	8475.214	3915245	0.01593339	0.8017487	5.614119	0.563854	1	2	0.005015312	0	0.002602337	
2100	909	3.45e+19	0	0	100000	1.99375	1e-05	6.103188e+25	5.326867e+25	4.850337e+25	4.765302e+24	7.514e+24	2.4921e+23	4.43394e+24	3.869946e+24	3.523749e+24	3.461971e+23	5.458889e+23	1.8105e+22	0.004083276	1.143957e+26	0	0	0	9.857312e-87	3.545155e+19	1.143956e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.711958e+25	0	5.711958e+25	2.582118e+25	0	2.582118e+25	1.382346e+25	0	1.382346e+25	5.164236e+25	0	5.164236e+25	1.538838e+25	0	1.538838e+25	4.929498e+25	0	4.929498e+25	6.520858e+23	4.280346e-10	0.0002142052	1.536776e+13	1934799	11354.19	5.944483e-08	7.553803e-15	1.483598e-22	0.116085	0.5	0.0006839873	1	8.910765	1.108099	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03025929	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00625	0	4.319906e-34	0	4.319906e-34	0	-563.2927	0	-563.2927	0	30244.35	77194.93	341.2301	8474.151	3915245	0.01450753	0.8237822	5.700455	0.5487714	1	2	0.005641056	0	0.002103875	
2128	909	3.45e+19	0	0	100000	1.994	1e-05	6.184564e+25	5.392864e+25	4.911456e+25	4.81408e+24	7.663135e+24	2.538601e+23	4.493059e+24	3.917893e+24	3.568152e+24	3.497409e+23	5.567235e+23	1.844283e+22	0.004104737	1.159209e+26	0	0	0	2.980615e-88	3.545155e+19	1.159209e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.788117e+25	0	5.788117e+25	2.616546e+25	0	2.616546e+25	1.400777e+25	0	1.400777e+25	5.233092e+25	0	5.233092e+25	1.559356e+25	0	1.559356e+25	4.995225e+25	0	4.995225e+25	6.503778e+23	4.298874e-10	0.0002164306	1.531233e+13	1980329	11621.09	5.990763e-08	7.671879e-15	1.518519e-22	0.1174743	0.5	0.0006975621	1	9.029575	1.122873	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03019542	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.006	0	5.086139e-34	0	5.086139e-34	0	-562.0587	0	-562.0587	0	30240.56	77194.93	357.3589	8473.089	3915245	0.01546793	0.854001	5.822423	0.529353	1	2	0.006540579	0	0.001310363	
2156	909	3.45e+19	0	0	100000	1.99425	1e-05	6.26594e+25	5.458765e+25	4.972501e+25	4.862638e+24	7.813221e+24	2.585302e+23	4.552178e+24	3.965769e+24	3.612501e+24	3.532686e+23	5.676272e+23	1.878211e+22	0.004125961	1.174462e+26	0	0	0	8.994641e-90	3.545155e+19	1.174462e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.864277e+25	0	5.864277e+25	2.650974e+25	0	2.650974e+25	1.419209e+25	0	1.419209e+25	5.301949e+25	0	5.301949e+25	1.579874e+25	0	1.579874e+25	5.060951e+25	0	5.060951e+25	6.486933e+23	4.317221e-10	0.0002186457	1.525705e+13	2026415	11891.32	6.036892e-08	7.790481e-15	1.553868e-22	0.1188598	0.5	0.0007112235	1	9.148385	1.137648	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03013178	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00575	0	6.030045e-34	0	6.030045e-34	0	-560.7721	0	-560.7721	0	30236.77	77194.93	383.0468	8472.027	3915245	0.06049506	0.9081197	6	0.4978287	1	2	0.008019966	0	0	
2184	909	3.45e+19	0	0	100000	1.9945	1e-05	6.347316e+25	5.524568e+25	5.03347e+25	4.910978e+24	7.964253e+24	2.632201e+23	4.611298e+24	4.013575e+24	3.656795e+24	3.567804e+23	5.785996e+23	1.912283e+22	0.004146951	1.189715e+26	0	0	0	2.708926e-91	3.545155e+19	1.189714e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.940436e+25	0	5.940436e+25	2.685403e+25	0	2.685403e+25	1.43764e+25	0	1.43764e+25	5.370805e+25	0	5.370805e+25	1.600392e+25	0	1.600392e+25	5.126678e+25	0	5.126678e+25	6.470317e+23	4.33539e-10	0.0002208507	1.520193e+13	2073062	12164.92	6.082875e-08	7.909612e-15	1.589646e-22	0.1202414	0.5	0.0007249709	1	9.267195	1.152423	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03006838	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0055	0	7.203435e-34	0	7.203435e-34	0	-559.4284	0	-559.4284	0	30232.98	77194.93	391.8909	8470.965	3915245	0.05392549	0.9179203	6	0.4925098	1	2	0.008229314	0	0	
2212	909	3.45e+19	0	0	100000	1.99475	1e-05	6.428691e+25	5.590276e+25	5.094366e+25	4.959102e+24	8.116223e+24	2.679295e+23	4.670417e+24	4.061312e+24	3.701035e+24	3.602767e+23	5.896401e+23	1.946496e+22	0.004167714	1.204968e+26	0	0	0	8.14237e-93	3.545155e+19	1.204967e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.016596e+25	0	6.016596e+25	2.719831e+25	0	2.719831e+25	1.456071e+25	0	1.456071e+25	5.439662e+25	0	5.439662e+25	1.620909e+25	0	1.620909e+25	5.192405e+25	0	5.192405e+25	6.453925e+23	4.353385e-10	0.0002230457	1.514696e+13	2120272	12441.9	6.128715e-08	8.029275e-15	1.625857e-22	0.1216191	0.5	0.0007388038	1	9.386005	1.167197	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03000522	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00525	0	8.676639e-34	0	8.676639e-34	0	-558.0221	0	-558.0221	0	30229.19	77194.93	400.7341	8469.903	3915245	0.04757359	0.9274707	6	0.4874349	1	2	0.008438641	0	0	
