label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D2_xe_scale,family,score_swig_diag,score_rizk_prior,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_base_highT_guard,p_d_over_eq_1p3_1600K,p_b_over_eq_1p3_1600K,bulk_gas_1p3_1600K,disl_gas_1p3_1600K,qgb_gas_1p3_1600K,bulk_gas_3p2_1600K,disl_gas_3p2_1600K,qgb_gas_3p2_1600K,bulk_gas_1p1_1200,disl_gas_1p1_1200,qgb_gas_1p1_1200,matrix_gas_1p1_1200,bulk_gas_1p1_1500,disl_gas_1p1_1500,qgb_gas_1p1_1500,matrix_gas_1p1_1500,bulk_gas_1p1_1600,disl_gas_1p1_1600,qgb_gas_1p1_1600,matrix_gas_1p1_1600,bulk_gas_1p1_2000,disl_gas_1p1_2000,qgb_gas_1p1_2000,matrix_gas_1p1_2000,bulk_gas_1p1_2200,disl_gas_1p1_2200,qgb_gas_1p1_2200,matrix_gas_1p1_2200,bulk_gas_3p2_1200,disl_gas_3p2_1200,qgb_gas_3p2_1200,matrix_gas_3p2_1200,bulk_gas_3p2_1500,disl_gas_3p2_1500,qgb_gas_3p2_1500,matrix_gas_3p2_1500,bulk_gas_3p2_1800,disl_gas_3p2_1800,qgb_gas_3p2_1800,matrix_gas_3p2_1800,bulk_gas_3p2_2000,disl_gas_3p2_2000,qgb_gas_3p2_2000,matrix_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_3p2_2200,qgb_gas_3p2_2200,matrix_gas_3p2_2200,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1900,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1900_2000_nm,Rd_inc_1800_2000_nm,Rd2000_max_nm,Rd1900_soft_max_nm,Rd_ratio_max,Rd_post1800_delta_max_nm,Rd_last_increment_factor_max,Rd_1900_2000_ratio_max
FINAL_rank1_capture_only_capture_only_v5_codex_trial_00235,1.9561444909898669,0.8596271816873493,0.5011462662441056,0.514752767950012,0.166341106017876,0.0,0.09614200147089355,1.993969189819268e-07,342760.6989361754,41601737476633.95,6.238957192514514e+19,2.801701305865983,0.40168009178579156,0.42110330236244276,3.831973007277322,3.8107234638031047,0.36201642259066646,0.2377240013854942,2.8101591539120196,1.335647659628091,78.8764468974669,1.3671000235445789e+19,1.4061058968730612e+19,1.271343136662786e+19,-0.043755246722409186,2.869285646190918,4.382180879445399,1.1532230852851803e-05,0.010879375306082404,0.010879375306082404,1.0,40,1,3.9747370288262225,capture_only,1.8346536715040445,0.16936864896263382,0.08011229253325099,0.041743824325409004,0.0,0.0,0.12487658671186104,1.0065287812174584,1.0002056187123234,60.78494845763802,30.42785945549555,8.040517190192388,78.54438247296333,12.46783786734255,8.682731424721398,67.15561792468999,23.210067570262233,6.6142688791514415,3.020045625896335,64.97319918125325,25.932965943622598,6.75454026501289,2.339294610111246,55.477134777928306,35.77172524343441,7.870922912764433,0.8802170658728593,0.8857319542239674,89.1118664574639,10.000299476553757,0.0021021117583880813,0.07005446061759496,89.96060993143325,9.96917929652328,0.00015631142587313942,83.7813830654721,8.208530033805967,6.967601308817968,1.0424855919039757,82.99286962976251,9.049822225164853,7.149266021843705,0.8080421232289305,54.04189623643581,31.58494401447753,14.356581033424812,0.01657871566185142,18.881003991874863,60.86419417794582,20.253331393096584,0.0014704370827250937,3.3799649418134923,74.62412773323106,21.99577038968346,0.00013693527199332655,103.49007480436444,132.73752432802866,157.29600513625212,173.56500110953328,1.3075805201896744,1.6771173606516092,1.1034291745628804,24.613627906897534,29.247449523664216,24.558480808223464,16.268995973281164,40.82747678150463,800.0,700.0,2.8,350.0,0.75,1.35
