label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state
baseline_v5_A_nominal_near_trial_00018,2.6344652051043003,1.046352364833044,0.5897594371278736,0.4451806958733424,0.16231455106126785,0.0,0.17384931376602633,1.8216304072873897e-08,332245.30616967723,29166770092970.97,7.461382738596048e+19,1.227768226379685,0.9211180239844594,1.4568992589671692,0.6941036110645393,1.4336273370342514,1.448450278261205,0.0,1.9727164282178582,0.9669025574311467,81.75035540626702,8.619996782690458e+18,9.371422364314223e+18,6.905893083381519e+18,-0.13258566136412245,2.0885929241245367,2.9693881294808055,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.731744860028246e-105,4.196411783774275e-87,2.3809751714954922e-105,0.638032679296695,1.380355806640269e-19,5.226272487375984e-19,2.5284434803815715e-20,700.0,800.0,1.35,113.04699457413366,165.46759106733307,268.9904995990696,557.0465962980018,31.296639167866644,52.42059649319941,103.52290853173653,391.5790052306687,288.05609669893215,0.75,350.0,4.927566614189846,3.3664997036871407,2.0708783288936963,2.8,57.363543263773174,57.46560632908144,54.913013837725316,2.505025968063618,0.2561754130507031,59.03356574465324,75.28379681325538,75.17132226300141,72.89985913015536,53.8226841152998,29.94585522788857,8.688404219424363,16.14918569333123,18.15487616455258,24.79004835651212,74.41638486042984,76.2663292897738,21.10211771626448,5.767277272477749,6.425040506659837,8.685807619033872,21.102000992264834,37.353840806973494,54.53376687173625,baseline,12.718465696800731,10.294138740768455,4.193827652836617,0.01264189078031115,0.0010119837873792301,4.436757075451137,3.588437714601484,0.0815676809467125,0.006552590518316898,0.0007096679500046773,1.0002029026318184,1.0292427421595123,13.768805346094867,14.085378765597518,16.103110152925947,23.065947280726228,23.476483313388126,16.307636298359213,14.512168838815724,14.815199515737268,16.95292525132443,24.99374721148865,32.69375137461962,36.777119240889384,0.0,0.19040885264250876,0.19929624583579225,0.05797291338686539,0.3753804933260958,0.06741262315059939,0.9163929081485993,18,TrialState.COMPLETE
baseline_v5_A_nominal_near_trial_00040,2.6465001258592205,1.0382368694333324,0.7537998401012805,0.4340357524442358,0.28137508997615085,0.0,0.07948593904849886,1.3216606785330067e-08,480165.14592667646,49653846738882.836,6.004210966365967e+19,0.891278685397448,1.1650954101223632,0.9287673217336563,1.7176537425851983,1.1039286181999612,1.6773538288533738,0.0,1.9551507243940878,1.4318095679818557,60.724333978230476,2.0845069782649545e+19,2.2774438584753123e+19,1.6244928542750683e+19,-0.14672987459904357,2.000544847894013,4.578342753703412,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.3475745383074337e-105,7.490640041508397e-87,4.048135956968167e-105,1.2092743300093756,1.110779028777704e-19,6.296477466383704e-19,1.8304950326082293e-20,700.0,800.0,1.35,84.2136574907821,124.16504387782089,199.56174427233606,434.78863931739875,23.48932351255162,39.951386387038795,75.39670039451516,310.62359543957785,235.2268950450627,0.75,350.0,5.1629231204569175,3.5016992362619646,2.178717373426319,2.8,63.16219834128143,62.04592726035816,54.617813577016285,1.1817310094379054,0.10736902046792701,59.40514781803849,79.68042202824333,79.26314208107809,75.49377518006158,53.6999594899222,26.21041738261469,5.659073996311039,20.243597947054976,22.59703557409663,31.398886408043566,82.48507793191787,83.45263608393655,26.702938882941908,7.170726497816477,7.891398539892933,10.958908368910675,27.363366967565412,49.61851642063672,68.01662132072471,baseline,5.868108471493078,4.468814645334532,1.6494861834213963,0.004095685868510578,0.00032219779545346035,2.029861115157422,1.5484994877079379,0.03109677688520625,0.0024956952624973438,0.00025433852530846643,1.0012313240675803,1.0060797427475148,10.726095240170508,10.888222520210663,12.333813831518754,16.32909537277572,16.439672697800066,12.489181333366721,11.118990358782769,11.296959891321059,12.972653235078079,18.905576765627192,24.168570501486087,26.32405034443894,0.0,0.12604418519746605,0.08720428786602043,0.07268269502855734,0.37458759031266625,0.06383272251805508,1.4258051012198418,40,TrialState.COMPLETE
baseline_v5_A_nominal_near_trial_00048,2.7144584567017196,1.4236228853243087,0.7205955736162548,0.4394944276696697,0.16724969322347993,0.033932723981705104,0.12924781801980598,4.8231031770258445e-09,678525.9564035552,30553438513874.19,6.7331427542114976e+19,1.296980102260923,0.8689211681653817,0.5591942660646964,0.8330231103292131,1.567946618300882,0.8191427411069312,0.0,4.279087589980556,0.7780028286248406,82.9788054119257,1.787973312071427e+19,1.996595571678717e+19,1.4489269633688859e+19,-0.13924360917055828,5.633321399213909,3.8296996921212902,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.544958827079904e-105,1.0723611144135707e-86,5.939927754709862e-105,1.6755985173466093,1.2456314095291271e-19,4.81305121387489e-19,2.6674480118339266e-20,700.0,800.0,1.35,109.9427661524698,135.3393687403665,157.0043286338478,178.76008056969116,26.963960740544096,25.396602587896695,21.664959893481296,43.42071182932466,21.755751935843364,0.75,350.0,1.6259376294187902,1.3208283903896616,1.1385678479386405,2.8,39.914018339364944,37.310558651353475,26.277178142972694,0.0793992768266639,0.006245125234743373,33.3992607659701,69.7622330263903,68.54249939075343,62.349230905311536,31.106678286293832,7.291144967216467,0.7728728502829534,38.47287272575812,43.2741638405245,58.13149469851619,86.13027202912502,86.24708828224992,51.01400121108818,14.138475113247974,16.015705099838343,22.258949337821203,49.40273855838462,70.08253046311431,75.99217497138002,baseline,10.147392182401864,7.866277621728714,2.9562656791588315,0.004272739393580903,0.0003169319653725899,3.587236064118503,2.793715658653174,0.057971113034960046,0.003965109005633095,0.0003203297824327153,1.0022480326428218,1.1788347286001704,11.465716752475066,11.548999886393322,12.635061479352288,13.786055954654724,13.746349660549958,13.025388949024968,12.512055796243226,12.648079850755034,14.308974254990517,19.4326120422866,22.62235946066359,23.2346318485546,0.018420396845921692,0.1871291295219877,0.07676839313109814,0.0,0.007036627395111611,0.0854193920070647,2.4875900970547566,48,TrialState.COMPLETE
baseline_v5_A_nominal_near_trial_00168,2.7347482807050034,1.4833377077478387,0.6484598181114926,0.4408982447721152,0.12229846341304555,0.13113040240509724,0.10915019128739933,1.9876788743353553e-07,279442.16535101196,53631904552580.83,6.4286561260394996e+19,0.7155269775930141,1.4338858778656753,0.7096876126059228,0.5097745354404006,1.9282681629352723,0.7658310843183845,0.0,4.284294894256205,0.46233661267235154,92.20343910842136,1.3048163395553645e+19,1.4509923166874984e+19,1.0576205690082765e+19,-0.1373352242138464,6.207722902271027,2.33154903527714,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.463876361631095e-105,5.631656492197347e-87,3.0877141744086767e-105,0.8914042685272726,1.1893013833173074e-19,7.861682891533731e-19,1.4707510476053888e-20,700.0,800.0,1.35,123.11400672063445,155.1852463273738,189.44611308049164,235.9788299940096,30.910567612213086,32.07123960673934,34.26086675311785,80.79358366663581,46.53271691351796,0.75,350.0,1.9167504679583993,1.520626706331324,1.245625081226909,2.8,42.80528073247256,38.58459562038215,24.447670982081306,0.059258059942896985,0.00458880426241912,31.607978524269644,72.27571608131832,70.26707023806405,62.507423292476176,27.796700310473845,4.329586060896446,0.40453194102513146,43.89137191779477,48.89186679021512,64.30517928507312,89.18299840100507,89.25808571016438,56.9170872993822,16.11477330765562,18.212635658943817,25.310862650738763,56.537117118696045,78.33625478351455,82.0360439161188,baseline,4.020721211883112,3.1493167109148383,1.1530695832929516,0.0015498455016988088,0.00011514342608108375,1.4388749950047743,1.136564624124216,0.02271945499949768,0.00138859413211934,0.00010777700309204076,1.000598527930562,1.4802234526212021,9.282626137849556,9.3742208784879,10.094080149552617,10.756193693550326,10.737210342147119,10.468568435005732,10.17063561602127,10.383729478867927,11.745520822740833,15.643463115830611,17.33277056145689,17.559316365852986,0.003021891567270707,0.1801680908170771,0.022235017763718105,0.0,0.02662462738591705,0.0838360378447054,2.0985654128953595,168,TrialState.COMPLETE
baseline_v5_A_nominal_near_trial_00056,2.7359558724463007,1.2557666755949777,0.633642747482224,0.4874394078987304,0.22174900839864634,0.0,0.15197221052235926,3.3205062487002277e-09,571856.9466721023,19600817528234.473,7.094833612283087e+19,1.001862345003363,1.1345086272346216,1.0572959908067827,1.3825597094413344,1.4321455471100095,1.1444851755102543,0.0,1.539832142981346,1.6326843875329053,70.63246862554776,1.0432096985885209e+19,1.0952898085749953e+19,9.139323127100605e+18,-0.07861501429546061,1.5676618883299938,4.874930452987349,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.638927404983291e-105,7.90280391633297e-87,4.430331066844026e-105,1.2174826738167284,1.3125442182723711e-19,6.360082914941378e-19,2.0618623741273218e-20,700.0,800.0,1.35,95.36046365646858,132.94260875393573,190.9144035737514,301.9528591745681,24.727995030920823,37.58214509746715,57.97179481981567,169.0102504206324,111.03845560081672,0.75,350.0,3.1664365670697507,2.271302346213579,1.5816138202370984,2.8,62.077747171027376,62.47084566767264,59.25709328548035,3.1059439265354554,0.3234770440646356,62.879590194336004,77.24085606447449,77.35226696071634,74.88779156061163,56.10879397943484,34.8564569510102,12.45176649777376,14.112047682331957,15.73607028050954,21.693011888496763,73.41739415890935,75.82226326463366,18.41291445811689,5.005828017816366,5.50827127997533,7.526881650473799,19.34565815029972,32.356925930732174,49.40828423690447,baseline,9.991585231669934,7.806112895367487,3.092601647865769,0.00976412749980477,0.0008499367933866191,3.444910086830839,2.694783828168724,0.05937106906186295,0.004948163963059972,0.0005666436947413017,1.0017362577684168,1.006839926250469,13.818619914970727,13.986971156450338,15.957293178157105,23.46689778705539,23.853409754508313,16.09258697623228,14.308405830878321,14.444677931139617,16.51641720508072,24.486176801203563,32.78166895429457,38.13938262162703,0.0,0.20726227599275943,0.20422383694647342,0.0,0.1157074711885815,0.0714621768559714,1.3235213269650665,56,TrialState.COMPLETE
baseline_v5_A_nominal_near_trial_00278,2.759972091330456,1.4042965130873548,0.7027826530177864,0.5154506280950999,0.29070534322200814,0.0,0.04024310662751054,2.1200683054196937e-07,271485.3175933314,54560184231913.53,5.4854607380854915e+19,0.7442610229556612,0.8449861539521561,0.6513491324741795,1.6335581890612862,1.1320830886683169,0.7959609624781655,0.0,1.2848702078853165,1.3298437947650352,59.98808671252097,1.4209396018330522e+19,1.4592589480296278e+19,1.3222312866418596e+19,-0.04282493581635168,1.2921196035992288,3.8073436689895463,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.1996968940936106e-105,6.318733048459243e-87,3.354166936521999e-105,1.0482764610340212,1.014810236545816e-19,4.485431806770672e-19,1.5269490068655127e-20,700.0,800.0,1.35,79.22085419126867,105.89947285302654,142.8175806824119,195.34294491136947,19.232767478747704,26.678618661757866,36.91810782938535,89.44347205834293,52.525364228957585,0.75,350.0,2.465802053077322,1.844607339854069,1.3677794006730863,2.8,76.45578749074788,75.35941478343068,69.84244661589216,5.970932263290438,0.5605258323926727,73.12297846306572,86.98998831388778,86.56029257935243,83.90671318426186,68.79107773030725,46.343971938834486,20.323067596283952,13.073574366518764,14.779154365625136,20.840001244910255,81.00338919100129,86.26057347762809,17.656346164858913,4.600405558011057,5.117427946423024,7.195840671634036,18.473186772877337,36.633332340414896,59.589175085824756,baseline,3.286992175177127,2.5007436088844623,0.9004749599572933,0.003107706117033955,0.0002481907259396057,1.132454940366958,0.8615864965209241,0.016791481497533293,0.0014138631251905457,0.00017148361136081844,1.000367815184464,1.000865191437967,7.183645967556234,7.3606872420597265,8.4170771792403,13.02257083959124,13.1786524992533,8.458401935266394,7.277151187734199,7.4606929777036255,8.58712432857598,12.718944015317875,17.021281857625418,20.087585834279935,0.0,0.18537183331178878,0.01837780722877668,0.0,0.03235766924731247,0.06751029725649277,1.0062040589365897,278,TrialState.COMPLETE
baseline_v5_A_nominal_near_trial_00110,2.7646314113355017,1.366405334328142,0.653946240121104,0.5067610928001979,0.24998805492943424,0.0,0.11076086390558465,1.7639847338854848e-07,301334.1207003367,38963592801327.54,6.452542418484761e+19,0.9677025870134853,1.1212985429700133,1.3481748986704352,1.4594007382913898,1.9340361720772943,0.9462419735423616,0.0,1.3450522790216777,1.1436189380333865,66.03970559734572,1.1148980857615204e+19,1.1530059647762022e+19,1.0183568196870093e+19,-0.05393157790602346,1.360260940359646,3.253018944259049,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.4703055785827194e-105,4.255471356031373e-87,2.3350624183914327e-105,0.6728693959409412,1.193720347419681e-19,6.152789828500131e-19,1.989183481987177e-20,700.0,800.0,1.35,87.68059271480284,118.80279604347044,165.6535364125329,254.2709998421679,21.640887117457126,31.122203328667595,46.850740369062464,135.46820379869746,88.617463429635,0.75,350.0,2.8999689893661054,2.1402779085193337,1.5349566652712308,2.8,73.80837121006698,72.84931125705951,67.99930230072468,6.3538725905144835,0.6541335063090765,71.16828321424548,84.64427655732293,84.23166294276959,81.62314797119596,65.94613825267105,44.50596736059192,19.888587944290226,12.831575058485619,14.46866744042749,20.05291346356615,77.12437362318467,82.56146542868116,17.00037088465085,4.542833875028275,5.043263550997352,6.949477529473377,17.694490007737073,33.596178873425345,54.227541103856666,baseline,4.219900834593336,3.3318187188740955,1.2821726488441794,0.004462328955980349,0.00037438129300470255,1.467555184986298,1.158192982300066,0.02465294844290608,0.002054633597304571,0.00024646535175166037,1.000218034580797,1.001971581394854,9.140152896854064,9.35020258363891,10.665611586864983,16.51729145734487,16.784026683716764,10.741634558913667,9.345334382662505,9.566880523933,10.981500590620536,16.33471879114898,21.895799132385424,25.883624486501358,0.0,0.19917302860577496,0.06838043625649895,0.0,0.09192017778483402,0.0628600879579645,0.8858678350131863,110,TrialState.COMPLETE
baseline_v5_A_nominal_near_trial_00122,2.774212723598149,1.383048757672659,0.6690429139065914,0.5140136247513738,0.2624658075219156,0.0,0.038329189145335084,4.5853413943014065e-08,293931.60458915937,42427148585221.53,5.46133973291498e+19,0.9569447190635627,1.207251489820315,1.7343623840696156,1.9952868890964983,1.6393635830273972,0.8112881435262131,0.0,1.3195410038667221,1.3065225831011642,64.13781690187801,1.1939654518476542e+19,1.2277606075679105e+19,1.1078108551977404e+19,-0.04464807863507722,1.3311693089515373,3.7380180684137927,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.1926541914721775e-105,3.6650473909059344e-87,1.9438780667340213e-105,0.6088595726797683,1.0103478505892713e-19,6.403054153997191e-19,1.963199297934669e-20,700.0,800.0,1.35,84.67356591536539,112.91883010809741,151.1385821461403,203.6115401336643,20.535749013487376,28.245264192732023,38.219752038042884,90.6927100255669,52.47295798752401,0.75,350.0,2.4046647608674254,1.803167283426038,1.3471844001870177,2.8,71.34156762103666,70.70780868992212,65.83752267083636,5.383130439023859,0.5117033966491488,69.02604050872009,82.78784513229017,82.44865869513079,79.56392239662799,62.85659648072939,40.173368424828546,16.179898515507368,12.690124604460802,14.339141745734679,20.16773886062591,75.42382464608711,80.09606387751401,17.10107812404792,4.480377079457818,4.9789561089688785,6.983036101959936,17.794839790756225,34.05467767078282,53.65982981734877,baseline,5.37082376466681,4.075499569068039,1.4591810206237728,0.004715033670552949,0.00037340466328853464,1.8588894553577648,1.4101077637318715,0.027027364602895756,0.002245557870999939,0.0002635392628072078,1.000286648621395,1.001097225787111,10.597484009835721,10.87754999527516,12.53555744791394,19.188329881218475,19.391859321173552,12.635599248220151,10.872888332894242,11.162277432168453,12.94801577650081,19.321536363911484,25.769708346517632,30.16000812788105,0.0,0.19521653519990034,0.11303374483857873,0.0,0.030477810228586893,0.08527729058491608,0.9769413646768658,122,TrialState.COMPLETE
baseline_v5_A_nominal_near_trial_00266,2.781806072289651,0.934543540003361,0.4966961141393373,0.27175322560984744,0.1252047484652884,0.025523844730325367,0.06283294125663551,2.4687631221597674e-07,252988.29506395315,46785744344172.805,5.778338047598461e+19,0.7356449908177785,1.4013852455592453,0.6247457046204036,1.5604283272720154,1.9068097292076407,2.5014597996944583,0.0,2.73501906120699,1.1517122624365999,90.12532525398821,8.919309063217662e+18,1.106358634841129e+19,4.842006160747427e+18,-0.35887059207593186,3.232413594692609,3.6938473954344957,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2840046020976595e-105,7.838884545000686e-87,4.2035803624438885e-105,1.2800165869922502,1.0689925388057153e-19,7.51488998802563e-19,1.5101755857505042e-20,700.0,800.0,1.35,139.30435184172384,246.85455492086925,512.2406471406617,1194.368832951514,49.179026587735635,107.5502030791454,265.3860922197925,947.5142780306446,682.1281858108522,0.75,350.0,8.573808478779926,4.838350393552091,2.3316557161531524,2.8,68.76957624859185,66.36596948216125,56.73451700597586,1.3078140818138413,0.11068798966426638,61.80591954557221,84.05178476637171,83.10414595495095,78.92906656232421,58.65851671239816,29.16416021262238,6.5144703632923,21.72156350735559,24.491095634567372,34.24780451833164,87.5432122670832,88.68477292795427,29.173613377448074,7.664086021485919,8.620598967288972,12.054614238195583,28.580358234616988,54.609043898626624,75.79396883046068,baseline,2.157066160587108,1.6538010042460765,0.6047354302005667,0.0015540038161278,0.00011682987335585445,0.7458269830805426,0.5724998453401247,0.011417405109780579,0.0009187993556204522,9.512570901004465e-05,1.0004057108662279,1.1311267080559497,7.351794083465453,7.489133879025318,8.412943045491941,11.147419647286828,11.204422252508103,8.508490078626966,7.538302229061819,7.7027552324199435,8.805978193563066,12.749707647875077,16.22587708939538,17.691465680538002,0.49530736079292825,0.09831033315002984,0.007753127467814484,0.37745240615184394,1.0874997483243547,0.08423835987661023,1.6098849290533248,266,TrialState.COMPLETE
baseline_v5_A_nominal_near_trial_00012,2.794141122360875,1.2426406914785153,0.8594629922972555,0.46944076546791086,0.3553986172112696,0.0,0.16262838432234045,5.9489897167281844e-09,783178.1751800786,39438454856734.984,7.271071054046156e+19,0.8686389098580678,1.2336542862416267,0.8186173284845557,1.396080146447617,0.9088040747021502,1.5918017334431234,0.0,1.5165407012708922,1.551182577346248,50.57037432318298,2.799477338591097e+19,2.969227586065472e+19,2.3516120846285648e+19,-0.10127780347343648,1.536434714092839,4.888415738506588,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.683846101689156e-105,1.2271400512248206e-86,6.919386511625763e-105,1.8783049890311685,1.345148144998539e-19,6.9561178609643e-19,1.788253004518772e-20,700.0,800.0,1.35,68.54684570196385,96.30374293090394,135.4973135431775,199.54831527196643,17.976471378780865,27.75689722894009,39.193570612273575,103.2445723410625,64.05100172878892,0.75,350.0,2.9111232359193653,2.0720722704946004,1.4727104918458658,2.8,61.71005144168028,61.24992990068215,55.454713937535026,1.3647919659221086,0.11561933738613535,59.944324112167884,78.19275338894373,78.10617359216728,74.88537253780706,53.53683913373909,28.52253296954401,7.046809915583115,18.962374821296393,20.877633104831848,28.46986018131523,79.9486317183033,81.16432554443337,24.17466798799229,6.730869063475217,7.261016840725349,9.895833882922796,25.338893756570318,44.09869698013656,62.61646376665722,baseline,7.145453087629341,5.5944911180136,2.2365724488825207,0.005921122864189584,0.00045399425409542454,2.4662149028165326,1.9337131133071868,0.04328265874312848,0.0035374660092521346,0.00037383180639278694,1.0021486786720237,1.001591944353427,12.18212064939398,12.277945876472415,13.838853432267234,18.680655192910397,18.719601123926402,13.985954462520505,12.610162644764518,12.699096453800182,14.443568374605114,21.08098445094746,27.37523258431019,30.336352485953274,0.0,0.15084076415396785,0.12821461200010903,0.0,0.06017936102978695,0.06977546759147607,1.3386166372491701,12,TrialState.COMPLETE
