Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1973	3e+19	0	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e+13	0	0	0	0	0	0	0.5	0	1	0	7.209709e+26	2.301694e+28	
2.777777778	1973	3e+19	0	1e-05	7.2e+22	6.540162e+22	6.540162e+22	0	6.59838e+21	0	9e+21	0	0	0	9e+21	0	0	1.218548e+24	0	0	1.994184e+13	2607.311	8040.844	9.040396e-09	1.506721e-16	5.218387e-25	0.003004679	0.5	3.121928e-06	1	1	7.209709e+26	2.301694e+28	
5.555555556	1973	3e+19	0	1e-05	1.44e+23	1.276847e+23	4.740171e+21	1.229445e+23	1.631531e+22	0	1.8e+22	0	0	0	1.8e+22	0	0	1.317539e+24	0	0	1.984605e+13	5763.584	28085.16	1.308108e-08	3.154604e-16	1.5809e-24	0.006260641	0.5	9.412385e-06	1	2	7.209709e+26	2.301694e+28	
8.333333333	1973	3e+19	0	1e-05	2.16e+23	1.876502e+23	6.460951e+21	1.811892e+23	2.834985e+22	0	2.7e+22	0	0	0	2.7e+22	0	0	1.32558e+24	9.674888e-11	5.028431e-06	1.972549e+13	9353.355	61362.12	1.657743e-08	5.066318e-16	3.217554e-24	0.009993559	0.5	1.904035e-05	1	3	7.209709e+26	2.301694e+28	
11.11111111	1973	3e+19	0	1e-05	2.88e+23	2.457078e+23	6.967826e+21	2.3874e+23	4.229222e+22	0	3.6e+22	0	0	0	3.6e+22	0	0	1.117884e+24	1.165351e-10	7.410638e-06	1.958778e+13	13323.31	108244.8	1.975183e-08	7.192379e-16	5.44247e-24	0.01408827	0.5	3.198177e-05	1	4	7.209709e+26	2.301694e+28	
13.88888889	1973	3e+19	0	1e-05	3.6e+23	3.021152e+23	9.847934e+21	2.922672e+23	5.788484e+22	0	4.5e+22	0	0	0	4.5e+22	0	0	1.06746e+24	1.297387e-10	9.764464e-06	1.943722e+13	17643.95	169040.4	2.270393e-08	9.50298e-16	8.265648e-24	0.01847116	0.5	4.819838e-05	1	5	7.209709e+26	2.301694e+28	
16.66666667	1973	3e+19	0	1e-05	4.32e+23	3.570531e+23	1.198161e+22	3.450715e+23	7.494686e+22	0	5.4e+22	0	0	0	5.4e+22	0	0	1.040995e+24	1.399551e-10	1.195373e-05	1.927633e+13	22297.96	244192.1	2.54947e-08	1.198278e-15	1.170371e-23	0.0230984	0.5	6.768135e-05	1	6	7.209709e+26	2.301694e+28	
19.44444444	1973	3e+19	0	1e-05	5.04e+23	4.106576e+23	1.396111e+22	3.966965e+23	9.334238e+22	0	6.3e+22	0	0	0	6.3e+22	0	0	1.021916e+24	1.488365e-10	1.411343e-05	1.910672e+13	27275.28	334283.9	2.816486e-08	1.462423e-15	1.577963e-23	0.02794211	0.5	9.04491e-05	1	7	7.209709e+26	2.301694e+28	
22.22222222	1973	3e+19	0	1e-05	5.76e+23	4.630356e+23	1.587856e+22	4.47157e+23	1.129644e+23	0	7.2e+22	0	0	0	7.2e+22	0	0	1.005968e+24	1.567363e-10	1.622489e-05	1.892955e+13	32570.67	440011.9	3.074286e-08	1.742394e-15	2.052139e-23	0.03298273	0.5	0.0001165382	1	8	7.209709e+26	2.301694e+28	
25	1973	3e+19	0	1e-05	6.48e+23	5.142741e+23	1.776656e+22	4.965075e+23	1.337259e+23	0	8.1e+22	0	0	0	8.1e+22	0	0	9.921343e+23	1.638733e-10	1.828872e-05	1.874568e+13	38182.28	562162.9	3.324929e-08	2.038086e-15	2.596098e-23	0.03820532	0.5	0.0001459969	1	9	7.209709e+26	2.301694e+28	
27.77777778	1973	3e+19	0	1e-05	7.2e+23	5.644458e+23	1.962968e+22	5.448161e+23	1.555542e+23	0	9e+22	0	0	0	9e+22	0	0	9.798996e+23	1.703961e-10	2.030716e-05	1.855585e+13	44110.82	701603.7	3.569957e-08	2.349545e-15	3.213386e-23	0.04359781	0.5	0.0001788813	1	10	7.209709e+26	2.301694e+28	
30.55555556	1973	3e+19	0	1e-05	7.92e+23	6.136126e+23	2.146948e+22	5.921431e+23	1.783874e+23	0	9.9e+22	0	0	0	9.9e+22	0	0	9.689263e+23	1.764133e-10	2.228298e-05	1.836066e+13	50359.01	859277.1	3.810562e-08	2.676923e-15	3.907878e-23	0.04915007	0.5	0.0002152537	1	11	7.209709e+26	2.301694e+28	
33.33333333	1973	3e+19	0	1e-05	8.64e+23	6.61828e+23	2.328695e+22	6.38541e+23	2.02172e+23	0	1.08e+23	0	0	0	1.08e+23	0	0	9.589745e+23	1.820056e-10	2.421865e-05	1.816063e+13	56931.21	1036202	4.047691e-08	3.020455e-15	4.683773e-23	0.05485338	0.5	0.0002551808	1	12	7.209709e+26	2.301694e+28	
36.11111111	1973	3e+19	0	1e-05	9.36e+23	7.091388e+23	2.508292e+22	6.840559e+23	2.268612e+23	0	1.17e+23	0	0	0	1.17e+23	0	0	9.498683e+23	1.872349e-10	2.611633e-05	1.795623e+13	63833.21	1233474	4.282114e-08	3.380448e-15	5.545601e-23	0.06070012	0.5	0.0002987343	1	13	7.209709e+26	2.301694e+28	
38.88888889	1973	3e+19	0	1e-05	1.008e+24	7.555865e+23	2.685808e+22	7.287285e+23	2.524135e+23	0	1.26e+23	0	0	0	1.26e+23	0	0	9.414745e+23	1.921495e-10	2.797789e-05	1.774788e+13	71072.05	1452272	4.514473e-08	3.757266e-15	6.498232e-23	0.06668352	0.5	0.0003459895	1	14	7.209709e+26	2.301694e+28	
41.66666667	1973	3e+19	0	1e-05	1.08e+24	8.012083e+23	2.861305e+22	7.725953e+23	2.787917e+23	0	1.35e+23	0	0	0	1.35e+23	0	0	9.336901e+23	1.967883e-10	2.980499e-05	1.753595e+13	78655.88	1693858	4.745312e-08	4.151331e-15	7.546895e-23	0.07279754	0.5	0.0003970259	1	15	7.209709e+26	2.301694e+28	
44.44444444	1973	3e+19	0	1e-05	1.152e+24	8.460376e+23	3.034834e+22	8.156893e+23	3.059624e+23	0	1.44e+23	0	0	0	1.44e+23	0	0	9.264336e+23	2.011828e-10	3.159915e-05	1.732078e+13	86593.92	1959585	4.9751e-08	4.563115e-15	8.697197e-23	0.07903673	0.5	0.0004519268	1	16	7.209709e+26	2.301694e+28	
47.22222222	1973	3e+19	0	1e-05	1.224e+24	8.901047e+23	3.206442e+22	8.580403e+23	3.338953e+23	0	1.53e+23	0	0	0	1.53e+23	0	0	9.19639e+23	2.053591e-10	3.336169e-05	1.71027e+13	94896.36	2250900	5.204246e-08	4.993136e-15	9.955139e-23	0.08539612	0.5	0.0005107793	1	17	7.209709e+26	2.301694e+28	
50	1973	3e+19	0	1e-05	1.296e+24	9.334374e+23	3.376172e+22	8.996757e+23	3.625626e+23	0	1.62e+23	0	0	0	1.62e+23	0	0	9.132524e+23	2.093392e-10	3.509385e-05	1.688199e+13	103574.4	2569353	5.433115e-08	5.441963e-15	1.132715e-22	0.09187119	0.5	0.0005736746	1	18	7.209709e+26	2.301694e+28	
52.77777778	1973	3e+19	0	1e-05	1.368e+24	9.76061e+23	3.544061e+22	9.406204e+23	3.91939e+23	0	1.71e+23	0	0	0	1.71e+23	0	0	9.072291e+23	2.131414e-10	3.679674e-05	1.665894e+13	112640	2916600	5.662034e-08	5.910208e-15	1.28201e-22	0.09845777	0.5	0.0006407075	1	19	7.209709e+26	2.301694e+28	
55.55555556	1973	3e+19	0	1e-05	1.44e+24	1.017999e+24	3.710144e+22	9.808976e+23	4.22001e+23	0	1.8e+23	0	0	0	1.8e+23	0	0	9.015316e+23	2.167818e-10	3.847137e-05	1.643378e+13	122106.4	3294413	5.891301e-08	6.398529e-15	1.444134e-22	0.105152	0.5	0.0007119772	1	20	7.209709e+26	2.301694e+28	
58.33333333	1973	3e+19	0	1e-05	1.512e+24	1.059273e+24	3.874454e+22	1.020529e+24	4.527268e+23	0	1.89e+23	0	0	0	1.89e+23	0	0	8.961278e+23	2.202738e-10	4.011871e-05	1.620676e+13	131987.5	3704686	6.121187e-08	6.907632e-15	1.619873e-22	0.1119503	0.5	0.0007875869	1	21	7.209709e+26	2.301694e+28	
61.11111111	1973	3e+19	0	1e-05	1.584e+24	1.099904e+24	4.037022e+22	1.059533e+24	4.840963e+23	0	1.98e+23	0	0	0	1.98e+23	0	0	8.909904e+23	2.236294e-10	4.173962e-05	1.597811e+13	142298.1	4149445	6.351948e-08	7.438266e-15	1.810067e-22	0.1188494	0.5	0.0008676438	1	22	7.209709e+26	2.301694e+28	
63.88888889	1973	3e+19	0	1e-05	1.656e+24	1.139909e+24	4.197877e+22	1.097931e+24	5.160907e+23	0	2.07e+23	0	0	0	2.07e+23	0	0	8.860959e+23	2.268591e-10	4.333492e-05	1.574804e+13	153054.1	4630853	6.583819e-08	7.99123e-15	2.015615e-22	0.1258462	0.5	0.0009522597	1	23	7.209709e+26	2.301694e+28	
66.66666667	1973	3e+19	0	1e-05	1.728e+24	1.179308e+24	4.357044e+22	1.135737e+24	5.486922e+23	0	2.16e+23	0	0	0	2.16e+23	0	0	8.814238e+23	2.29972e-10	4.490536e-05	1.551675e+13	164272.4	5151225	6.817025e-08	8.567371e-15	2.237477e-22	0.1329377	0.5	0.001041551	1	24	7.209709e+26	2.301694e+28	
69.44444444	1973	3e+19	0	1e-05	1.8e+24	1.218116e+24	4.514549e+22	1.17297e+24	5.818843e+23	0	2.25e+23	0	0	0	2.25e+23	0	0	8.76956e+23	2.329762e-10	4.645166e-05	1.528443e+13	175970.9	5713035	7.051777e-08	9.167586e-15	2.476679e-22	0.1401213	0.5	0.001135638	1	25	7.209709e+26	2.301694e+28	
72.22222222	1973	3e+19	0	1e-05	1.872e+24	1.256349e+24	4.670417e+22	1.209644e+24	6.156515e+23	0	2.34e+23	0	0	0	2.34e+23	0	0	8.726767e+23	2.358791e-10	4.797448e-05	1.505126e+13	188168.5	6318930	7.28828e-08	9.792823e-15	2.734318e-22	0.1473943	0.5	0.001234648	1	26	7.209709e+26	2.301694e+28	
75	1973	3e+19	0	1e-05	1.944e+24	1.294021e+24	4.82467e+22	1.245774e+24	6.49979e+23	0	2.43e+23	0	0	0	2.43e+23	0	0	8.685718e+23	2.386871e-10	4.947445e-05	1.481741e+13	200885.1	6971739	7.52673e-08	1.044409e-14	3.011569e-22	0.1547543	0.5	0.001338709	1	27	7.209709e+26	2.301694e+28	
77.77777778	1973	3e+19	0	1e-05	2.016e+24	1.331147e+24	4.977331e+22	1.281374e+24	6.848528e+23	0	2.52e+23	0	0	0	2.52e+23	0	0	8.64629e+23	2.41406e-10	5.095217e-05	1.458305e+13	214142	7674489	7.767316e-08	1.112243e-14	3.309687e-22	0.162199	0.5	0.00144796	1	28	7.209709e+26	2.301694e+28	
80.55555556	1973	3e+19	0	1e-05	2.088e+24	1.36774e+24	5.12842e+22	1.316456e+24	7.202598e+23	0	2.61e+23	0	0	0	2.61e+23	0	0	8.608371e+23	2.440412e-10	5.240819e-05	1.434833e+13	227961.4	8430419	8.010226e-08	1.182898e-14	3.630014e-22	0.1697262	0.5	0.00156254	1	29	7.209709e+26	2.301694e+28	
83.33333333	1973	3e+19	0	1e-05	2.16e+24	1.403813e+24	5.277959e+22	1.351033e+24	7.561875e+23	0	2.7e+23	0	0	0	2.7e+23	0	0	8.571859e+23	2.465975e-10	5.384305e-05	1.411342e+13	242366.9	9242994	8.255642e-08	1.256491e-14	3.973987e-22	0.1773338	0.5	0.001682596	1	30	7.209709e+26	2.301694e+28	
86.11111111	1973	3e+19	0	1e-05	2.232e+24	1.439376e+24	5.425965e+22	1.385116e+24	7.926239e+23	0	2.79e+23	0	0	0	2.79e+23	0	0	8.536666e+23	2.490792e-10	5.525725e-05	1.387844e+13	257383.5	1.011593e+07	8.503742e-08	1.333147e-14	4.343144e-22	0.1850199	0.5	0.001808281	1	31	7.209709e+26	2.301694e+28	
88.88888889	1973	3e+19	0	1e-05	2.304e+24	1.474442e+24	5.572459e+22	1.418718e+24	8.295576e+23	0	2.88e+23	0	0	0	2.88e+23	0	0	8.502708e+23	2.514903e-10	5.665126e-05	1.364353e+13	273037.2	1.105318e+07	8.754706e-08	1.412996e-14	4.73913e-22	0.1927826	0.5	0.001939754	1	32	7.209709e+26	2.301694e+28	
91.66666667	1973	3e+19	0	1e-05	2.376e+24	1.509022e+24	5.717458e+22	1.451848e+24	8.669778e+23	0	2.97e+23	0	0	0	2.97e+23	0	0	8.469911e+23	2.538345e-10	5.802556e-05	1.340884e+13	289355.9	1.205902e+07	9.008709e-08	1.496177e-14	5.163708e-22	0.2006199	0.5	0.002077179	1	33	7.209709e+26	2.301694e+28	
94.44444444	1973	3e+19	0	1e-05	2.448e+24	1.543126e+24	5.86098e+22	1.484516e+24	9.04874e+23	0	3.06e+23	0	0	0	3.06e+23	0	0	8.438208e+23	2.561151e-10	5.938057e-05	1.317448e+13	306368.7	1.3138e+07	9.26593e-08	1.582836e-14	5.618765e-22	0.2085303	0.5	0.002220729	1	34	7.209709e+26	2.301694e+28	
97.22222222	1973	3e+19	0	1e-05	2.52e+24	1.576764e+24	6.003042e+22	1.516733e+24	9.432365e+23	0	3.15e+23	0	0	0	3.15e+23	0	0	8.407537e+23	2.583352e-10	6.071671e-05	1.294057e+13	324106.3	1.4295e+07	9.526543e-08	1.673125e-14	6.106325e-22	0.216512	0.5	0.00237058	1	35	7.209709e+26	2.301694e+28	
100	1973	3e+19	0	1e-05	2.592e+24	1.609944e+24	6.143661e+22	1.548508e+24	9.820555e+23	0	3.24e+23	0	0	0	3.24e+23	0	0	8.377842e+23	2.604977e-10	6.203438e-05	1.270724e+13	342601.3	1.553526e+07	9.790728e-08	1.767208e-14	6.628554e-22	0.2245634	0.5	0.002526919	1	36	7.209709e+26	2.301694e+28	
102.7777778	1973	3e+19	0	1e-05	2.664e+24	1.642678e+24	6.282853e+22	1.579849e+24	1.021322e+24	0	3.33e+23	0	0	0	3.33e+23	0	0	8.349069e+23	2.626052e-10	6.333397e-05	1.24746e+13	361888	1.686439e+07	1.005866e-07	1.865255e-14	7.187778e-22	0.2326831	0.5	0.002689939	1	37	7.209709e+26	2.301694e+28	
105.5555556	1973	3e+19	0	1e-05	2.736e+24	1.674973e+24	6.420635e+22	1.610767e+24	1.061027e+24	0	3.42e+23	0	0	0	3.42e+23	0	0	8.321172e+23	2.646602e-10	6.461584e-05	1.224274e+13	382002.3	1.828842e+07	1.033053e-07	1.967447e-14	7.786488e-22	0.2408695	0.5	0.002859839	1	38	7.209709e+26	2.301694e+28	
108.3333333	1973	3e+19	0	1e-05	2.808e+24	1.706838e+24	6.55702e+22	1.641267e+24	1.101162e+24	0	3.51e+23	0	0	0	3.51e+23	0	0	8.294105e+23	2.666649e-10	6.588035e-05	1.201179e+13	402982.5	1.98138e+07	1.060651e-07	2.073972e-14	8.427359e-22	0.2491211	0.5	0.00303683	1	39	7.209709e+26	2.301694e+28	
111.1111111	1973	3e+19	0	1e-05	2.88e+24	1.73828e+24	6.692025e+22	1.67136e+24	1.14172e+24	0	3.6e+23	0	0	0	3.6e+23	0	0	8.267828e+23	2.686216e-10	6.712784e-05	1.178183e+13	424868.9	2.144748e+07	1.088679e-07	2.185032e-14	9.113261e-22	0.2574367	0.5	0.003221126	1	40	7.209709e+26	2.301694e+28	
113.8888889	1973	3e+19	0	1e-05	2.952e+24	1.769309e+24	6.825664e+22	1.701052e+24	1.182691e+24	0	3.69e+23	0	0	0	3.69e+23	0	0	8.242304e+23	2.70532e-10	6.835863e-05	1.155296e+13	447703.8	2.31969e+07	1.117157e-07	2.300837e-14	9.847276e-22	0.2658148	0.5	0.003412955	1	41	7.209709e+26	2.301694e+28	
116.6666667	1973	3e+19	0	1e-05	3.024e+24	1.799931e+24	6.957952e+22	1.730352e+24	1.224069e+24	0	3.78e+23	0	0	0	3.78e+23	0	0	8.217495e+23	2.723982e-10	6.957304e-05	1.132527e+13	471532	2.507008e+07	1.146102e-07	2.421613e-14	1.063272e-21	0.2742542	0.5	0.003612552	1	42	7.209709e+26	2.301694e+28	
119.4444444	1973	3e+19	0	1e-05	3.096e+24	1.830154e+24	7.088902e+22	1.759265e+24	1.265846e+24	0	3.87e+23	0	0	0	3.87e+23	0	0	8.193371e+23	2.742219e-10	7.077138e-05	1.109886e+13	496401.1	2.70756e+07	1.175536e-07	2.547592e-14	1.147314e-21	0.2827537	0.5	0.003820162	1	43	7.209709e+26	2.301694e+28	
122.2222222	1973	3e+19	0	1e-05	3.168e+24	1.859985e+24	7.21853e+22	1.7878e+24	1.308015e+24	0	3.96e+23	0	0	0	3.96e+23	0	0	8.169899e+23	2.760047e-10	7.195394e-05	1.08738e+13	522360.9	2.922274e+07	1.205479e-07	2.679026e-14	1.237236e-21	0.291312	0.5	0.004036039	1	44	7.209709e+26	2.301694e+28	
125	1973	3e+19	0	1e-05	3.24e+24	1.889431e+24	7.346847e+22	1.815962e+24	1.350569e+24	0	4.05e+23	0	0	0	4.05e+23	0	0	8.147052e+23	2.777481e-10	7.312101e-05	1.065018e+13	549464.4	3.152143e+07	1.23595e-07	2.816176e-14	1.333451e-21	0.2999279	0.5	0.004260448	1	45	7.209709e+26	2.301694e+28	
127.7777778	1973	3e+19	0	1e-05	3.312e+24	1.918498e+24	7.473869e+22	1.84376e+24	1.393502e+24	0	4.14e+23	0	0	0	4.14e+23	0	0	8.124803e+23	2.794535e-10	7.427286e-05	1.042808e+13	577767.4	3.398238e+07	1.266972e-07	2.959321e-14	1.4364e-21	0.3086004	0.5	0.004493668	1	46	7.209709e+26	2.301694e+28	
130.5555556	1973	3e+19	0	1e-05	3.384e+24	1.947194e+24	7.599607e+22	1.871198e+24	1.436806e+24	0	4.23e+23	0	0	0	4.23e+23	0	0	8.103126e+23	2.811224e-10	7.540977e-05	1.020757e+13	607329	3.661714e+07	1.298567e-07	3.108753e-14	1.546559e-21	0.3173282	0.5	0.004735985	1	47	7.209709e+26	2.301694e+28	
133.3333333	1973	3e+19	0	1e-05	3.456e+24	1.975523e+24	7.724075e+22	1.898283e+24	1.480477e+24	0	4.32e+23	0	0	0	4.32e+23	0	0	8.081999e+23	2.82756e-10	7.653198e-05	9.988727e+12	638211.7	3.943811e+07	1.330756e-07	3.264784e-14	1.664443e-21	0.3261104	0.5	0.0049877	1	48	7.209709e+26	2.301694e+28	
136.1111111	1973	3e+19	0	1e-05	3.528e+24	2.003493e+24	7.847286e+22	1.92502e+24	1.524507e+24	0	4.41e+23	0	0	0	4.41e+23	0	0	8.061399e+23	2.843556e-10	7.763976e-05	9.771616e+12	670481.6	4.245867e+07	1.363563e-07	3.427742e-14	1.790603e-21	0.3349458	0.5	0.005249127	1	49	7.209709e+26	2.301694e+28	
138.8888889	1973	3e+19	0	1e-05	3.6e+24	2.03111e+24	7.969252e+22	1.951417e+24	1.56889e+24	0	4.5e+23	0	0	0	4.5e+23	0	0	8.041305e+23	2.859222e-10	7.873334e-05	9.556305e+12	704208.8	4.569328e+07	1.397012e-07	3.597975e-14	1.925637e-21	0.3438334	0.5	0.005520591	1	50	7.209709e+26	2.301694e+28	
141.6666667	1973	3e+19	0	1e-05	3.672e+24	2.058378e+24	8.089986e+22	1.977478e+24	1.613622e+24	0	4.59e+23	0	0	0	4.59e+23	0	0	8.021697e+23	2.87457e-10	7.981296e-05	9.342859e+12	739467.4	4.915748e+07	1.431128e-07	3.77585e-14	2.070185e-21	0.3527723	0.5	0.005802435	1	51	7.209709e+26	2.301694e+28	
144.4444444	1973	3e+19	0	1e-05	3.744e+24	2.085304e+24	8.2095e+22	2.003209e+24	1.658696e+24	0	4.68e+23	0	0	0	4.68e+23	0	0	8.002558e+23	2.88961e-10	8.087886e-05	9.131339e+12	776335.9	5.286808e+07	1.465936e-07	3.961757e-14	2.224943e-21	0.3617614	0.5	0.006095012	1	52	7.209709e+26	2.301694e+28	
147.2222222	1973	3e+19	0	1e-05	3.816e+24	2.111894e+24	8.327806e+22	2.028615e+24	1.704106e+24	0	4.77e+23	0	0	0	4.77e+23	0	0	7.98387e+23	2.904352e-10	8.193126e-05	8.921803e+12	814897.5	5.684322e+07	1.501463e-07	4.156109e-14	2.390658e-21	0.3707998	0.5	0.006398695	1	53	7.209709e+26	2.301694e+28	
150	1973	3e+19	0	1e-05	3.888e+24	2.138151e+24	8.444916e+22	2.053702e+24	1.749849e+24	0	4.86e+23	0	0	0	4.86e+23	0	0	7.965616e+23	2.918805e-10	8.297037e-05	8.714307e+12	855240.6	6.110251e+07	1.537735e-07	4.359343e-14	2.568141e-21	0.3798866	0.5	0.00671387	1	54	7.209709e+26	2.301694e+28	
152.7777778	1973	3e+19	0	1e-05	3.96e+24	2.164083e+24	8.560841e+22	2.078474e+24	1.795917e+24	0	4.95e+23	0	0	0	4.95e+23	0	0	7.94778e+23	2.932978e-10	8.399642e-05	8.508905e+12	897458.7	6.566713e+07	1.574783e-07	4.571925e-14	2.758264e-21	0.3890207	0.5	0.007040942	1	55	7.209709e+26	2.301694e+28	
155.5555556	1973	3e+19	0	1e-05	4.032e+24	2.189693e+24	8.675594e+22	2.102937e+24	1.842307e+24	0	5.04e+23	0	0	0	5.04e+23	0	0	7.930349e+23	2.946879e-10	8.50096e-05	8.305649e+12	941651.2	7.055999e+07	1.612634e-07	4.794345e-14	2.961973e-21	0.3982014	0.5	0.007380333	1	56	7.209709e+26	2.301694e+28	
158.3333333	1973	3e+19	0	1e-05	4.104e+24	2.214987e+24	8.789185e+22	2.127095e+24	1.889013e+24	0	5.13e+23	0	0	0	5.13e+23	0	0	7.913307e+23	2.960518e-10	8.601012e-05	8.104586e+12	987923.5	7.58059e+07	1.651319e-07	5.027127e-14	3.180292e-21	0.4074278	0.5	0.007732484	1	57	7.209709e+26	2.301694e+28	
161.1111111	1973	3e+19	0	1e-05	4.176e+24	2.239969e+24	8.901627e+22	2.150953e+24	1.936031e+24	0	5.22e+23	0	0	0	5.22e+23	0	0	7.896642e+23	2.9739e-10	8.699818e-05	7.905763e+12	1036388	8.143171e+07	1.690871e-07	5.270825e-14	3.414327e-21	0.416699	0.5	0.008097858	1	58	7.209709e+26	2.301694e+28	
163.8888889	1973	3e+19	0	1e-05	4.248e+24	2.264645e+24	9.01293e+22	2.174515e+24	1.983355e+24	0	5.31e+23	0	0	0	5.31e+23	0	0	7.88034e+23	2.987034e-10	8.797397e-05	7.709225e+12	1087163	8.746651e+07	1.731321e-07	5.526029e-14	3.665278e-21	0.426014	0.5	0.008476937	1	59	7.209709e+26	2.301694e+28	
166.6666667	1973	3e+19	0	1e-05	4.32e+24	2.289018e+24	9.123106e+22	2.197787e+24	2.030982e+24	0	5.4e+23	0	0	0	5.4e+23	0	0	7.864391e+23	2.999927e-10	8.893768e-05	7.515014e+12	1140376	9.394184e+07	1.772705e-07	5.793365e-14	3.934446e-21	0.4353722	0.5	0.008870225	1	60	7.209709e+26	2.301694e+28	
169.4444444	1973	3e+19	0	1e-05	4.392e+24	2.313094e+24	9.232164e+22	2.220772e+24	2.078906e+24	0	5.49e+23	0	0	0	5.49e+23	0	0	7.848782e+23	3.012585e-10	8.988949e-05	7.323169e+12	1196161	1.008919e+08	1.815058e-07	6.0735e-14	4.22324e-21	0.4447727	0.5	0.00927825	1	61	7.209709e+26	2.301694e+28	
172.2222222	1973	3e+19	0	1e-05	4.464e+24	2.336876e+24	9.340118e+22	2.243475e+24	2.127124e+24	0	5.58e+23	0	0	0	5.58e+23	0	0	7.833502e+23	3.025015e-10	9.082958e-05	7.133728e+12	1254661	1.083538e+08	1.858418e-07	6.367142e-14	4.533191e-21	0.4542146	0.5	0.009701565	1	62	7.209709e+26	2.301694e+28	
175	1973	3e+19	0	1e-05	4.536e+24	2.360369e+24	9.446976e+22	2.2659e+24	2.175631e+24	0	5.67e+23	0	0	0	5.67e+23	0	0	7.818541e+23	3.037223e-10	9.175813e-05	6.946727e+12	1316030	1.163679e+08	1.902822e-07	6.675046e-14	4.86596e-21	0.4636972	0.5	0.01014075	1	63	7.209709e+26	2.301694e+28	
177.7777778	1973	3e+19	0	1e-05	4.608e+24	2.383578e+24	9.55275e+22	2.288051e+24	2.224422e+24	0	5.76e+23	0	0	0	5.76e+23	0	0	7.803889e+23	3.049215e-10	9.26753e-05	6.762199e+12	1380430	1.249781e+08	1.948312e-07	6.998015e-14	5.223354e-21	0.4732197	0.5	0.01059641	1	64	7.209709e+26	2.301694e+28	
180.5555556	1973	3e+19	0	1e-05	4.68e+24	2.406506e+24	9.657451e+22	2.309931e+24	2.273494e+24	0	5.85e+23	0	0	0	5.85e+23	0	0	7.789537e+23	3.060997e-10	9.358127e-05	6.580175e+12	1448033	1.342319e+08	1.99493e-07	7.336906e-14	5.607336e-21	0.4827813	0.5	0.01106918	1	65	7.209709e+26	2.301694e+28	
183.3333333	1973	3e+19	0	1e-05	4.752e+24	2.429157e+24	9.761088e+22	2.331546e+24	2.322843e+24	0	5.94e+23	0	0	0	5.94e+23	0	0	7.775475e+23	3.072574e-10	9.44762e-05	6.400686e+12	1519026	1.441813e+08	2.042719e-07	7.692631e-14	6.020042e-21	0.4923812	0.5	0.01155972	1	66	7.209709e+26	2.301694e+28	
186.1111111	1973	3e+19	0	1e-05	4.824e+24	2.451536e+24	9.863672e+22	2.352899e+24	2.360545e+24	1.191905e+22	6.03e+23	0	0	0	5.999706e+23	3.029419e+21	0.002754463	7.761695e+23	3.08395e-10	9.536025e-05	6.211234e+12	1588796	1.544153e+08	2.089619e-07	8.049931e-14	6.444295e-21	0.5	0.5	0.01200811	1	67	7.209709e+26	2.301694e+28	
188.8888889	1973	3e+19	0	1e-05	4.896e+24	2.473646e+24	9.965214e+22	2.373993e+24	2.354655e+24	6.769952e+22	6.12e+23	0	0	0	5.948782e+23	1.712176e+22	0.01539965	7.748189e+23	3.095133e-10	9.623357e-05	5.985197e+12	1642682	1.633173e+08	2.128712e-07	8.353944e-14	6.812783e-21	0.5	0.5	0.01223275	1	68	7.209709e+26	2.301694e+28	
191.6666667	1973	3e+19	0	1e-05	4.968e+24	2.49549e+24	1.006572e+23	2.394833e+24	2.354274e+24	1.182361e+23	6.21e+23	0	0	0	5.911879e+23	2.981212e+22	0.02648921	7.734948e+23	3.106125e-10	9.709633e-05	5.787461e+12	1696462	1.718192e+08	2.164772e-07	8.639367e-14	7.164899e-21	0.5	0.5	0.01243997	1	69	7.209709e+26	2.301694e+28	
194.4444444	1973	3e+19	0	1e-05	5.04e+24	2.517074e+24	1.016521e+23	2.415422e+24	2.356232e+24	1.666938e+23	6.3e+23	0	0	0	5.880933e+23	4.190672e+22	0.03679022	7.721966e+23	3.116932e-10	9.794868e-05	5.604133e+12	1751282	1.803758e+08	2.199895e-07	8.921987e-14	7.519338e-21	0.5	0.5	0.01264181	1	70	7.209709e+26	2.301694e+28	
