label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,error,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v5_codex_trial_00646,2.004624023509833,0.8608302850818491,0.6432474545067428,0.4874934280815697,0.16415766283436398,0.0,0.1366287709191964,2.106532568673594e-06,743168.0968031257,15941514905902.18,6.848552277772288e+19,1.4471649665065192,0.5403587979737982,0.056799324385728975,1.4815230768053327,3.635400372742423,0.5774945779448508,2.857417317421728,2.523907935004742,1.279440743824916,81.41335019900579,1.1166010196727648e+19,1.166360735829608e+19,9.741103889998873e+18,-0.07822471603283783,3.411454243277538,4.292928672346894,0.001186247326878638,0.1398821511911724,0.1398821511911724,12.0,22,0,,4.2934800659537927e-19,3.575210950764036e-105,1.0024375071648912e-87,5.574015903885293e-106,0.1559073291240089,1.2669821713878732e-19,3.0046446907486386e-19,2.9769650926082856e-20,700.0,800.0,1.35,113.9692490845138,157.20574693454438,205.2885940539523,264.5942850127965,32.555898885508014,43.236497850030574,48.082847119407916,107.38853807825211,59.305690958844195,0.75,350.0,2.321628747563185,1.683108220738046,1.288889361984027,2.8,76.04454234132812,73.1286113365098,63.1665372018174,0.7990832187624535,0.03558739282531613,66.6235684740002,88.07692195744318,86.64819128527343,82.29947501795733,37.795037524983385,4.109141650612256,0.4898470524618263,19.090620039597706,22.119009739399925,32.078424277947896,92.90481050237211,93.65421664563567,28.69994287371261,7.745056893898495,9.184911030250591,13.283877415281989,55.69619988867044,86.3654042637966,89.41908272836474,capture_only,0.8216789151182299,0.6544117615847813,0.26436150146628196,0.0009563345566830589,7.487043767178517e-05,0.2766695708467067,0.21892123049423842,0.006660147842729348,0.000769493249141167,6.767732187041683e-05,1.0010572532217965,1.097043793433865,4.0431587039559505,4.097967162505484,4.490677018768424,6.29514994430875,6.31012109110136,4.455132390086063,3.9013515778116328,3.9479764539817426,4.329736389484649,6.5021024385034485,9.524684592342023,10.091002541851559,0.06613416492750611,0.029758274890524322,0.0,0.0,0.02969952594487187,0.28405521759220015,1.801201927704902,646,TrialState.COMPLETE
capture_only_v5_codex_trial_00391,2.0046679665096483,0.8996240481168011,0.6132353691542907,0.5081718692922879,0.0906358427971095,0.01355162707700198,0.17297772266441117,9.566289527805179e-07,422109.86216005613,16871854669477.29,7.446423411037336e+19,1.9048609374053203,0.2260874014991908,0.07088261475269583,6.1128270559929465,7.548895899283558,0.36630723027621104,1.4847337984570865,2.6530398962618365,1.8087951777258022,97.448081052982,6.844398656664415e+18,7.050648151602083e+18,6.254658922640056e+18,-0.05202541077968903,3.2336649579812833,6.116934284996074,0.0008654110649349,0.07916175805224354,0.07916175805224354,12.0,22,0,,4.2934800659537927e-19,3.7280020951579825e-105,5.942439601700459e-87,3.369998142625919e-105,0.9039689508230032,1.3775883310419073e-19,1.2821571176009392e-19,3.922731993724609e-20,700.0,800.0,1.35,134.40895672510732,182.4087327247442,236.1530117529096,298.8590090063545,36.96087567212531,47.99977599963688,53.74427902816541,116.45027628161029,62.70599725344488,0.75,350.0,2.2235051613232875,1.6384029675669882,1.2655312197290758,2.8,76.7048968758122,74.70149504725475,66.31718030912126,1.425526413719929,0.078999347620094,70.13409394977926,89.19868785193783,88.4346047368953,85.32669814117845,59.91857807829189,9.913867363364762,1.8287593280467513,18.80751066405844,21.00807724504277,29.664003315292724,93.72928273378967,95.06090802076922,25.927533676748265,7.092547192473299,7.921852706621615,10.995682643557302,35.40152416195389,83.39803220453108,90.91457427818308,capture_only,1.0527811942166467,0.8344153203882808,0.34677472438462326,0.001381655585709322,0.00010853548960418645,0.3550926373067926,0.2782790096616854,0.007214958109913807,0.0009772300610210874,9.516816216420198e-05,1.0020734292071447,1.1105564878210057,3.4348112659127046,3.456012387314218,3.6720416512014036,4.8438091969046875,4.859984096121065,3.649112627187326,3.353672318282077,3.3652635468214167,3.5639927931831297,4.672682801644317,6.687123202043138,7.256571225607994,0.12381026632856008,0.0,0.0,0.0,0.028618843699484118,0.3237022021212252,2.4642309871152928,391,TrialState.COMPLETE
capture_only_v5_codex_trial_00511,2.006339962998095,0.9058507587943765,0.6113116941946161,0.5019745527885746,0.07992775848861156,0.018434707327440018,0.10289319824894069,1.1258417953509255e-06,362109.92441860045,17200293871969.887,6.336700815437856e+19,1.7049425617856524,0.36020122373880664,0.059793692627181094,4.046333065444047,4.790559526639873,0.4327776157576614,1.5747462332160442,2.512367281593757,1.8001582700684189,100.22047385789664,5.958338388366278e+18,6.161734240986938e+18,5.368258257319703e+18,-0.05986956222753108,3.206958829558678,5.9972789823969315,0.0007399417891963238,0.08048761573021476,0.08048761573021476,12.0,22,0,,4.2934800659537927e-19,3.439013538663397e-105,1.0807513338110805e-87,5.907137911746399e-106,0.17176838198904737,1.1722896508560034e-19,1.9687769406693992e-19,3.503856995558717e-20,700.0,800.0,1.35,139.67948010367698,193.22503220893438,261.07029592561145,362.66638543264213,39.459006245780344,53.5455521052574,67.84526371667707,169.44135322370775,101.59608950703068,0.75,350.0,2.596418494423471,1.8769120195590947,1.389152236361578,2.8,78.74948971477146,76.77043915347015,68.42467682731353,1.6800961922702133,0.0295179450455807,71.77759405980694,89.68526491244853,88.86466384558192,85.58509309301178,58.59938573108719,10.149053470929223,1.8273216437221886,16.82990316235996,18.955659565706352,27.38617933057377,92.69116098835087,94.28862324938756,24.106577015027373,6.542787806468,7.403772056918922,10.543735134881832,36.156348661202266,82.02253841981835,89.64230392408219,capture_only,0.8063254560852243,0.6230906890009256,0.2434033881521066,0.001053079624507204,9.084546066132274e-05,0.27119090697234727,0.20708274750980846,0.005055572497758312,0.0006719949011290971,6.678150952829801e-05,1.0019255931647526,1.1194150950108588,3.6142816667833393,3.6508105918225984,3.9457404539605956,5.627689739754415,5.681767960106228,3.9127399043999387,3.5007563741111305,3.5244813499893435,3.7918774169704594,5.239210035212802,7.827736114351304,8.530307650686119,0.10629400663599343,0.0,0.0,0.0,0.06608546263923519,0.3038097157958364,2.3581174266717504,511,TrialState.COMPLETE
capture_only_v5_codex_trial_00638,2.0075715748896474,0.8615192572929311,0.6433117366673976,0.482859841854522,0.1675710341400609,0.0,0.1400231819962706,2.9989602533292266e-06,702850.6218843304,17239254227143.293,6.902289747186048e+19,1.5351112203366901,0.5010356961456304,0.06074529242726636,1.3641716841781328,3.677477470020528,0.6356095010088502,2.7139016542685415,2.4903784663138993,1.206316430166168,80.58589215408476,1.1360558654747339e+19,1.1907289515192377e+19,9.809964843933864e+18,-0.08414546224326663,3.2607188014554582,3.987532046809202,0.0011095742648334535,0.12316447367594908,0.12316447367594908,12.0,22,0,,4.2934800659537927e-19,3.589210068950696e-105,1.3530435312371391e-87,7.53699865096797e-106,0.20999045768227792,1.276923603229419e-19,2.7909710802013844e-19,3.158192518547875e-20,700.0,800.0,1.35,112.79804302220853,157.25020556356768,210.4973235815683,285.69544461572576,32.21215086812377,44.452162541359144,53.247118018000634,128.4452390521581,75.19812103415745,0.75,350.0,2.5328049756986997,1.8168208021848002,1.3572402715373146,2.8,76.0957616934193,73.25824784245724,63.583414913844244,0.8666079945180525,0.03043807324339589,67.0874070876582,88.18636383278124,86.8435587163399,82.76036553687153,40.510381302226,5.182518021831251,0.6179975210359707,19.06969855081735,22.025150592392922,31.73143896741567,92.95537763336227,93.76900026091279,28.3022195832391,7.66589152104335,9.020461375389324,12.873888841371063,53.12795893770565,85.48178303110858,89.48911971534552,capture_only,0.8560010879121225,0.6840879900480219,0.27653528625444274,0.0010145268681313136,8.124131874560442e-05,0.28964537347329367,0.23031579339559263,0.006859348871784,0.0007816658939266251,7.01949577007994e-05,1.0007074712554695,1.0851903819876665,3.978538667851231,4.032513575101846,4.408610832485668,6.17699984525154,6.20048042452507,4.378482359572446,3.858099272702121,3.905664114875186,4.274088830832488,6.354800411196572,9.334917281166254,9.892812568660823,0.05856510580862491,0.02184017163994585,0.0,0.0,0.04512092348569945,0.27917998383352577,1.664170370355163,638,TrialState.COMPLETE
capture_only_v5_codex_trial_00373,2.009039978797854,0.9205974941990084,0.6156387898715824,0.5068213181625218,0.10050173992138543,0.0,0.1725897789797247,9.709582883971568e-07,417129.6876800473,19051023823196.715,7.43977468949156e+19,1.9787285593606094,0.31525724932384636,0.0899989350928725,5.360483849821696,6.521213781500244,0.3703363791038987,2.1938443681707467,2.7484620194078992,1.7309114143079034,95.12182420583441,7.623609092813522e+18,7.862232162949726e+18,6.946839963839148e+18,-0.0537585698706989,3.1185427466980076,5.840550323259527,0.0013067721106093553,0.11164524303049693,0.11164524303049693,12.0,22,0,,4.2934800659537927e-19,3.7263374044902285e-105,5.571201534307424e-87,3.158781230148454e-105,0.8476906107166059,1.3763583175559387e-19,1.7874576528960415e-19,4.0748016132375385e-20,700.0,800.0,1.35,130.90636907911505,177.15820174211396,226.38648177871738,279.2102546950366,35.78454487328064,46.25183266299891,49.22828003660342,102.05205295292265,52.82377291631923,0.75,350.0,2.1329004590012888,1.5760503998650766,1.2333344840260916,2.8,75.84120814575391,73.58270156217884,64.70300458910572,1.0504052988522365,0.05673299218238614,68.92342529831795,88.97743268066836,88.19850930769398,85.14868005016298,59.32689255577437,6.92547508736817,1.070205724794126,19.575575844337138,22.008309495813712,31.084313576284107,93.77961780611908,94.76526247345355,26.935350600233644,7.158909105662373,7.991002429475771,10.945619058415128,35.46498141651184,85.40890655110302,90.75205842857643,capture_only,0.9760896665964032,0.7760763634670794,0.3217765588655787,0.0011961620317691077,9.188324733800117e-05,0.3314770360661998,0.2612437637254551,0.0067796855824355145,0.0009347620259394528,8.520590647534002e-05,1.0018974302207984,1.0873804161645682,3.6071263433125633,3.6329125785403864,3.8909052757445948,5.168780732996953,5.177912651116741,3.8716197723629233,3.5321811776030674,3.5492444991047924,3.7992001982693995,5.201346342131364,7.664683599502866,8.177650640722948,0.12301560112904421,0.0,0.0,0.0,0.020319549506269307,0.2892358907358461,2.3925787966637673,373,TrialState.COMPLETE
capture_only_v5_codex_trial_00568,2.01075739248678,0.934479560508822,0.611083972953901,0.5033706079436824,0.07827078403377424,0.0075210762483886055,0.09577336540559679,5.187392952177145e-07,401550.2014601543,16080740019440.516,6.233663713308363e+19,1.7810500140941639,0.30372311021742304,0.0778993759025278,4.709662556955478,5.336133779040384,0.3990321974174153,1.819531449426048,2.6482257136589986,1.9380196204661397,100.73280768506433,6.185197500894484e+18,6.390372334217047e+18,5.590118099197533e+18,-0.058105179935268314,3.114652670479982,6.510456789315295,0.0009168217142639482,0.09600431918452237,0.09600431918452237,12.0,22,0,,4.2934800659537927e-19,3.4109391289402904e-105,1.1070816171545263e-87,6.029950137974326e-106,0.17678269561637439,1.1532277869620471e-19,1.6542910495332612e-19,3.659538325344379e-20,700.0,800.0,1.35,140.18131827419103,192.62775604536628,254.6782252354018,337.98145458494054,39.4485105891267,52.446437771175255,62.05046919003553,145.35369853957425,83.30322934953873,0.75,350.0,2.4110306476349264,1.7545833556060406,1.3270920757852018,2.8,77.61654504673484,75.55980850115425,66.86562708437386,1.2831311200144289,0.04014017792343631,70.66974412991732,89.4566672051446,88.72062845819721,85.57516898213949,59.21237967384528,9.53554558196019,1.729824688730701,17.434743577980466,19.728077634023617,28.635478928042442,92.86187493121578,94.07321216170374,24.919264595356765,6.478463749311359,7.2874383288075615,10.301053066493866,35.07382937478608,81.75262533874101,88.79841301665591,capture_only,1.1714156719915567,0.8966342788439658,0.3469221970405478,0.0013690355383424383,0.00011129426532522939,0.39639825487155983,0.29992717096957744,0.0071584346790256465,0.000966550963581985,9.349922793986554e-05,1.002193990499643,1.1013710878669927,3.777295703293133,3.815479585978168,4.15197179054315,5.853624913231439,5.886536366107483,4.121543409322664,3.668470790672491,3.6920060420256666,4.009940480237941,5.706632516689641,8.710862528335229,9.471668795385467,0.1219546167219363,0.0007213591611647069,0.0,0.0,0.0469770761213242,0.2942199868995085,2.567006075104425,568,TrialState.COMPLETE
capture_only_v5_codex_trial_00582,2.0112341398435483,0.8841188533306674,0.6461974049228988,0.5051972941908995,0.16448997277380553,0.0,0.11528438607400417,1.2547573685628536e-06,677400.7418206399,16414858862493.09,6.520102008313787e+19,1.596364369508371,0.4303332637805925,0.05431658157229341,3.5500516157527238,4.7253108442213545,0.4418167841214585,1.5649396888188087,2.3903531484133396,1.7009003380159982,81.21761182003738,1.0651795341053444e+19,1.0989189250203527e+19,9.665031169688642e+18,-0.055762393681443825,3.0145196048561065,5.814666779781919,0.0007010960199974385,0.0822022401221342,0.0822022401221342,12.0,22,0,,4.2934800659537927e-19,3.4884257167864906e-105,1.0230850919481456e-87,5.626659993150962e-106,0.1612951070184804,1.2062188715380506e-19,2.366703393581522e-19,3.2818651708061204e-20,700.0,800.0,1.35,112.37309845955376,152.51355534942758,194.34497840557725,235.4099220470075,31.155486639516383,40.14045688987382,41.831423056149674,82.89636669757994,41.06494364143026,0.75,350.0,2.094895711465482,1.5435344190072418,1.2112992266552527,2.8,77.47889861175965,75.073106837563,65.788138437863,1.2998331630188438,0.08489351000851429,69.25489391291498,88.97641748565893,87.94821362226796,84.14834193634773,51.32013717477151,7.394764205305184,1.2569844657435394,18.159383682229507,20.685237609788253,30.001239985289153,93.21003430963336,94.41438321957361,26.605316932326915,7.25450684006252,8.31412780231593,11.952054473852764,43.37729895813888,84.85242915458254,90.37450698382484,capture_only,0.7032913621147929,0.5470574112806883,0.21666562297543432,0.0008228370560859003,6.32951039606478e-05,0.23551538083814708,0.1807955849837659,0.004634582688849865,0.0006127249839464322,5.795722244026386e-05,1.0025228312638865,1.0686105446719438,3.658426343896071,3.6945981413680644,3.9939559538724523,5.489309690291699,5.500659975313927,3.959030163787937,3.5335602934404013,3.5568629904323785,3.8294939008782154,5.297929284400774,7.752193915128366,8.368450593209152,0.10378161175165286,0.0,0.0,0.0,0.012383186464347891,0.3046797231049299,2.2139280061229045,582,TrialState.COMPLETE
capture_only_v5_codex_trial_00675,2.0126864007102903,0.8690158711443167,0.6251661565112168,0.48525412105789306,0.13966195145635457,0.011090656246763163,0.14667809032973778,1.746792971490328e-06,682091.4218080166,15361687219911.496,7.008871450357466e+19,1.4711703229504063,0.6102158051129426,0.05494067479939752,1.0694851521691853,3.0209742354424978,0.5528482074685119,3.777724146570808,2.68491506069708,1.2085830891303901,86.61022401630619,9.865848815101317e+18,1.0321246774968801e+19,8.564300737035358e+18,-0.08104025267925202,3.8699501985943776,4.074380483229731,0.0016111365769052753,0.19868307240740363,0.19868307240740363,12.0,22,0,,4.2934800659537927e-19,3.616815303249559e-105,1.2552395479071524e-87,7.016941313613129e-106,0.19400883720295856,1.2966412183161313e-19,3.411180360159768e-19,3.02723819276301e-20,700.0,800.0,1.35,121.72049292441937,167.42794864019604,217.43925826841317,280.5498697973364,35.110268908113184,45.70745571577666,50.011309628217134,113.12192115714035,63.110611528923215,0.75,350.0,2.3048696489550027,1.675645387021018,1.2902447885055683,2.8,75.19778353046206,72.1006952869573,61.74087973010186,0.5818176812225462,0.018857053917438398,65.12774308715696,87.47610976433691,85.8340905555139,80.94892622820204,30.725052964843968,2.350616483203259,0.24327367199561525,19.52480469423569,22.735563662762655,33.06147041035358,92.45580670349568,93.00424763419313,29.76313193276225,8.022871261406182,9.66784783551029,14.233116703209518,61.815513425699976,86.90447040261134,88.47718992019749,capture_only,0.9115333490861278,0.7313651641123553,0.2994135525991224,0.0010716008306195207,8.411237757766337e-05,0.30696218372701406,0.24485173665650928,0.008167573071767213,0.0008910884414067589,7.451984660104049e-05,1.001827625452556,1.134443672633491,4.365878426216143,4.432375886167677,4.898236306945446,6.961304014451141,6.97681119951186,4.857706154391255,4.194056790529917,4.253209872319318,4.719330729981851,7.451266036384307,10.744022025744009,11.27946188796028,0.0659810607700096,0.05037476853540163,0.0,0.0,0.03271320085765246,0.2817714802222339,1.851213625338462,675,TrialState.COMPLETE
capture_only_v5_codex_trial_00699,2.01373758908423,0.8719041762414271,0.629789397292308,0.4923568455617319,0.14537617921991994,0.01053316353135288,0.15487186674391007,2.936850876963408e-06,648462.0572558894,16144443302036.135,7.142362215361484e+19,1.3415600819337525,0.5475068174853642,0.06382848146035654,1.0044885385241478,3.3833964508165155,0.510317102181328,4.312462844928766,2.6005132204563974,1.1229545389822435,85.53417613186548,9.92090810490358e+18,1.032905870088124e+19,8.750368056795807e+18,-0.0720344249200699,3.586197779684609,3.707326090776812,0.0018121358382777715,0.20014036554503029,0.20014036554503029,12.0,22,0,,4.2934800659537927e-19,3.65109572750435e-105,6.583556101975638e-88,3.6965463220831575e-106,0.10124484806674391,1.3213370098418747e-19,3.0741506279313647e-19,2.761208187410492e-20,700.0,800.0,1.35,119.6482486435841,163.61080848723367,210.05503257921248,262.5779322231182,34.11407251171862,43.96255984364957,46.44422409197881,98.96712373588451,52.5228996439057,0.75,350.0,2.1945823294522446,1.6048935559389206,1.2500435195433803,2.8,75.56997581169072,72.48260656797636,62.40864513162159,0.6251146523837613,0.024189347648103158,65.88787111116602,87.8474187568902,86.31086471183743,81.90368943142695,34.044153194597,2.2340259154712507,0.23196537991207547,19.23219800732553,22.44112765377762,32.53679027667,92.67064497841397,93.26271220272956,29.13821599526769,7.716651603091886,9.25756554584446,13.378827784828017,58.761906341148595,87.27362404006298,88.73045548101642,capture_only,0.9627086038122684,0.7771472051135315,0.31970462402071254,0.001132688960717717,8.755866328900283e-05,0.32678336458638063,0.26269471902076347,0.00848987952691056,0.0009711355277974711,8.093296780699836e-05,1.0006434228361345,1.1337918020265585,4.235117577171471,4.299118573132494,4.734859967687722,6.7031076802415575,6.713010890959068,4.705880812987811,4.10914627543154,4.168875023297347,4.610984122102285,7.185450584727514,10.491378908937962,11.037498206103713,0.06958785153353043,0.04069607571629528,0.0,0.0,0.02260310988871377,0.2725193165014087,1.6445167734832529,699,TrialState.COMPLETE
capture_only_v5_codex_trial_00654,2.0144965168779323,0.8678636593633643,0.6406307979259235,0.49235009308319655,0.16220776765730616,0.0,0.14393154176540207,1.9013922575505215e-06,681420.1655374137,16697195606748.78,6.964686078386708e+19,1.5319557173715153,0.4870569523916827,0.05792603468534935,1.4809991325420675,3.3963246247883885,0.545403776580685,3.245079606326856,2.46084134189804,1.2936278574359854,81.69266479038879,1.0775708051506289e+19,1.1213660989279912e+19,9.49881184598348e+18,-0.07207813721329459,3.248436552826873,4.307306818716885,0.0013720994444374032,0.15019245146450233,0.15019245146450233,12.0,22,0,,4.2934800659537927e-19,3.605396703476304e-105,1.1437483848880524e-87,6.384342854864014e-106,0.17707740312482853,1.288466924501541e-19,2.7187260895830997e-19,3.152061924141825e-20,700.0,800.0,1.35,114.18601956703813,157.57215386818007,205.40850405817562,261.4844035472944,32.49335477664934,43.38613430114194,47.83635018999556,103.91224967911432,56.07589948911877,0.75,350.0,2.2899861518841895,1.6594582045635047,1.2729969713096057,2.8,76.4797819082655,73.69581913918663,64.14839589307104,0.856063238285868,0.03802972788819249,67.53724284267933,88.29835806244398,86.9648833553487,82.94458828024635,37.00610222014207,3.5496345574276456,0.41646343114591583,18.544884191052862,21.458220087235954,31.046222694709012,92.72447673444574,93.52710864582785,27.74155768338383,7.4786370044333665,8.829095337646855,12.614024245887364,56.396304491412714,86.71032126710293,89.29529338570262,capture_only,0.9200766999018932,0.7354548524170076,0.299205343141562,0.0011241539401471235,8.749953456428377e-05,0.310131129142636,0.2462824967667738,0.007759682388392411,0.0009045923020382365,7.874192255196865e-05,1.0017190510133425,1.09023559485005,4.05525720077976,4.11050592116043,4.506176069078381,6.418335873328233,6.434774126749396,4.470109605435916,3.9128738039800046,3.959738810237667,4.343011756544715,6.589833606056817,9.739139583167374,10.2881644412289,0.07262196749563023,0.03205885695829614,0.0,0.0,0.025808871452502293,0.28328290943974077,1.7626709288364204,654,TrialState.COMPLETE
capture_only_v5_codex_trial_00502,2.015365778602378,0.9026752343117734,0.6084319033419129,0.4960041140423973,0.07345882177392339,0.021665800218319903,0.10450012701799784,7.472586820982771e-07,363216.4910776822,17171534895580.068,6.3601906105915286e+19,1.8012521006441873,0.3104405002507906,0.059067600727063824,3.6977860915686573,4.450029359266676,0.467669888186164,1.2600848896637373,2.624924101833219,1.7914549849461017,101.84930941036396,5.931354419053795e+18,6.161653294638529e+18,5.275347119960402e+18,-0.0674462160226425,3.3753705637824307,6.037536005018159,0.0006083000763328255,0.06833333075236075,0.06833333075236075,12.0,22,0,,4.2934800659537927e-19,3.4453817577895154e-105,6.752962625313704e-88,3.6939484372306587e-106,0.10721448875379831,1.1766352629594328e-19,1.6981453391373398e-19,3.7019515002648444e-20,700.0,800.0,1.35,142.09008745372037,197.12544020483372,269.1159689492579,387.40673147366834,40.240778043356414,55.03535275111335,71.99052874442415,190.28129126883462,118.29076252441047,0.75,350.0,2.726486684722811,1.96528023511888,1.4395531152843417,2.8,77.68261211328127,75.73335274244293,67.27357607138744,1.6077885455496423,0.02194161702318402,70.75916574340921,89.2416208657082,88.42904523947983,85.03924345385303,58.59912181531552,12.073177253141123,2.186441635379122,17.557870474662252,19.70440146257522,28.33420084216341,92.58065601497346,94.10152925392717,24.93733562304699,6.819851694718819,7.689918942385263,10.951897459637003,35.944022250074184,79.84630594743656,88.97387942228752,capture_only,1.041385526404396,0.8046779085008864,0.3145271800641868,0.0013257776110343297,0.00011859630602597293,0.34917225362934046,0.2665498290910361,0.006436296245041856,0.0008130460861453326,8.228158763036049e-05,1.0024335792465309,1.1252883343937357,3.7181318856520833,3.7575678864809507,4.077695906384955,5.810229661865878,5.876410532743611,4.041090835262698,3.5893551859436874,3.614485989043886,3.90664295976912,5.450419638365256,8.079703753336167,8.839596660745752,0.10002496672690148,0.006280299393865804,0.0,0.0,0.08737272563774041,0.30642262845906376,2.439473285642373,502,TrialState.COMPLETE
capture_only_v5_codex_trial_00647,2.0154554287554407,0.8575381127647839,0.6519357741299732,0.4930795034317637,0.17587574493525393,0.0,0.13400908580799936,2.9524741594851373e-06,758984.1022652765,16091425270847.154,6.807365826692545e+19,1.444817266618526,0.5698822379735171,0.050326620093534356,1.570581007840643,3.7182857768093442,0.5549272491363194,2.6935989612095974,2.3924285375577763,1.2982776759079213,79.02628030123122,1.1572727930835433e+19,1.2036715623674784e+19,1.0218301703708164e+19,-0.07112927868436264,3.3301347700882347,4.3101187853907055,0.0010681249098638639,0.12926601253498668,0.12926601253498668,12.0,22,0,,4.2934800659537927e-19,3.564444273376255e-105,1.3348322052270875e-87,7.412113325108475e-106,0.20794583269182923,1.2593626779381208e-19,3.164466450004129e-19,2.971909022174204e-20,700.0,800.0,1.35,110.4201856380259,152.09344912377603,197.84879022066497,250.19672049171223,31.393905336794674,41.67326348575013,45.75534109688894,98.1032713679362,52.34793027104726,0.75,350.0,2.2658603501346666,1.6450197029071136,1.2645855464299909,2.8,77.08482772588376,74.30304103389882,64.64768153825119,0.9741708124715598,0.050280513390831845,67.84901717909035,88.37973134868601,86.9472958531618,82.56965387453347,38.098646094309764,4.083562172998989,0.507380757552831,18.37482252329406,21.242557460330275,30.85832436368715,92.99525312124463,93.90451931680128,27.729167812063253,7.662047935066802,9.100027062699608,13.248608028090423,55.86232915931868,87.08889183852995,90.12440752743368,capture_only,0.6668781146479371,0.530769791682752,0.2142905942149243,0.0008062405051339511,6.278394650175959e-05,0.22348095509649357,0.17662605990506794,0.005373737977130154,0.000637628526201937,5.649414563204823e-05,1.0009498746825356,1.0878141894572273,3.873471636174246,3.923631714088164,4.279703503846735,6.0297698257786845,6.045137385861386,4.242965172043188,3.7347397611506827,3.7760510242335195,4.111694348673959,6.033651008394417,8.826908359944845,9.368155220867859,0.07098518631348086,0.02887293432339809,0.0,0.0,0.023039709027274608,0.2941715213977246,1.7541316082494303,647,TrialState.COMPLETE
