label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,error,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v5_codex_trial_00208,2.1211756000777986,0.9626122876537763,0.6392445323034667,0.5243679419199828,0.15340404722898685,0.0,0.18107111478859111,1.3778489807322657e-06,415697.6507870296,22742907610575.668,7.58649400769128e+19,1.3627337460002258,0.9819329751381901,0.20103658570599045,7.9703599350203715,7.420707971205199,0.2851373936595952,1.191816849868365,2.276591704750958,1.9421249692516234,83.88740767711909,9.206747195541917e+18,9.384425645521996e+18,8.726678781265816e+18,-0.03155870727560827,2.33230259111973,6.094318034441394,0.0007774877638575897,0.05052406839696012,0.05052406839696012,12.0,22,0,,4.2934800659537927e-19,3.7629014454841746e-105,3.367485621880472e-87,1.9184503145835626e-105,0.5098327294449548,1.4035013914228869e-19,5.594053951748985e-19,2.8070075266070827e-20,700.0,800.0,1.35,112.57341967970999,149.67164677921355,186.8387860416497,216.7030239941273,28.6860120025909,37.09822709950356,37.167139262436166,67.03137721491376,29.864237952477595,0.75,350.0,1.9249928145621167,1.4478562149703234,1.1598396060324452,2.8,77.29679767816296,75.47078809400725,67.52568469702463,1.7545953347621075,0.12791481397769283,71.89297059859516,89.49279421006355,88.93932264503314,86.16428122832234,68.05176310885588,15.974362806771088,4.40892982647136,18.32699694056965,20.23543022102579,28.08300344583001,92.49139040157186,94.11430912428817,23.739649911050165,6.454093569327039,7.031470943813206,9.542674596994937,25.956762412639858,74.85505345255767,85.25242276567356,capture_only,0.4644140706506681,0.36580975547103234,0.1508055677118007,0.0005191356926113691,3.928338529129054e-05,0.15903457557819758,0.12490531657688606,0.002993379511731043,0.0003942315990220942,3.8362897540198843e-05,1.0027194080566444,1.0267827845063369,3.9117913106167066,3.927971929495959,4.240506289433562,5.753495127973422,5.757736778348851,4.240413284972409,3.894077645031211,3.9043010945767658,4.241879421031884,5.9884810989925255,9.170189509072216,10.338609044957535,0.15660578583218954,0.03455002139827255,0.0,0.0,0.002541302124550022,0.2278299616346414,2.182749611409671,208,TrialState.COMPLETE
capture_only_v5_codex_trial_00210,2.121659411601935,0.9945595094792227,0.6531459511922169,0.5068743004942802,0.13693803569753274,0.004646185232062696,0.18178916869447925,7.473183999432137e-07,527288.8834280048,21954427595826.41,7.599047742008389e+19,1.5142616287667894,1.0635341419256337,0.20223445337458038,7.001215871998524,7.937592094947202,0.3465449591537883,1.9634552765933986,3.122765145730578,1.7842076903967508,87.64531190462567,1.1072983210396086e+19,1.1444069908473567e+19,1.011373171841003e+19,-0.05366907296895846,3.3725809751155666,6.200822659777812,0.0014127683617318578,0.12236280867278249,0.12236280867278249,12.0,22,0,,4.2934800659537927e-19,3.766013485062364e-105,3.170959465004545e-87,1.8072261640014958e-105,0.47987777292081807,1.4058238322715519e-19,6.061404280972511e-19,3.119198708259511e-20,700.0,800.0,1.35,118.71236982411911,154.09775925563858,183.59650466174648,206.580397301889,31.067057919493436,35.38538943151947,29.4987454061079,52.48263804625043,22.98389264014253,0.75,350.0,1.7401758351547751,1.340580150547063,1.1251869837200195,2.8,70.72979152195303,68.03855654807847,56.99724279740075,0.4921429960305367,0.033391654698136,62.75740489402374,86.94967538956463,86.10539350829775,82.2665099736215,56.00502985535179,6.368646455440509,0.9756827308116495,24.535503652626925,27.332274795927294,38.28098997106727,93.8599627131754,94.33435754144777,32.53314474256714,8.664641684404565,9.543587019548498,13.060065456427509,37.28991024948293,83.93463715308509,88.72054101452854,capture_only,0.5457451640977609,0.4289187943447972,0.17745556052343356,0.0004663503813438067,3.4636087529072245e-05,0.18709845302165073,0.14640419441508126,0.0036242680310661505,0.0004382504815036609,3.709556042261315e-05,1.0032344357647898,1.071682158142819,4.188959661322302,4.200249861649483,4.544311671008546,5.647427940412723,5.6322161677665505,4.560229992662862,4.19858447300915,4.2046152777386965,4.613423032828018,6.701435627134203,9.696278140992899,10.303739159099406,0.12508002955021916,0.017350882794892816,0.0,0.0,0.0010986550552303576,0.22555195694781366,2.6736162630329465,210,TrialState.COMPLETE
capture_only_v5_codex_trial_00292,2.1217768193685234,1.03922143416403,0.6162167890711396,0.501173518605224,0.08997493856464987,0.009513362651611451,0.17364618856487893,2.5494118666736296e-07,453603.7497231126,18822378483841.43,7.457893768424315e+19,1.9618292649945452,0.959111450365875,0.2477474655644882,7.3636691354777,7.835432033990035,0.3730451498551821,1.5422380419298598,3.2028215108521856,2.0717284132918055,97.9831407773285,8.128119094920807e+18,8.43286392638754e+18,7.328994856837726e+18,-0.060930675635819144,3.4713680253377546,6.9801673969822255,0.001203968031946724,0.10210119305445042,0.10210119305445042,12.0,22,0,,4.2934800659537927e-19,3.7308722691586245e-105,2.888894285410597e-87,1.6389247364486284e-105,0.4392872814212517,1.3797103471584984e-19,5.441221885321907e-19,4.0401304496333933e-20,700.0,800.0,1.35,133.64307130569875,177.1392763068525,219.048502183869,260.6372022206655,35.65993052837025,43.496205001153754,41.909225877016496,83.49792591381296,41.58870003679647,0.75,350.0,1.9502485214850902,1.471368787626592,1.1898606912266716,2.8,71.39742846732202,69.2393771084992,59.021202507284194,0.6037576390035566,0.038802568194701,64.47758341665458,86.839496831228,86.17317014600637,82.47487159075676,58.33284064766156,11.422065523394515,1.9594397474816359,23.069596997858625,25.411507523481397,35.5578249901171,92.70934521942691,93.28576530527853,30.116319393268355,8.134293232774695,8.871310983817839,12.150496958201844,33.59604335066338,76.3051548293252,84.79684991083218,capture_only,0.8318286214177658,0.6457211230735271,0.2641661545775848,0.0007199976102301843,5.4119009365292126e-05,0.2854940492266396,0.2209832315594499,0.005336589641540327,0.0006249461169670944,5.606209145700905e-05,1.0041634647642035,1.070468721810904,4.7011459134015805,4.703394244945911,5.156806348021141,6.686177143959294,6.675378007517389,5.184387812423263,4.740715886770677,4.734535638616338,5.284842622546543,8.065779412033507,12.272154701163338,13.243654279594718,0.1444760424742365,0.022590518627833667,0.0,0.0,0.012977858239470464,0.21600119643025795,3.0240802491872967,292,TrialState.COMPLETE
capture_only_v5_codex_trial_00156,2.1219189570148727,0.9369393587403607,0.6042424615095574,0.48545926615029306,0.060083516193550124,0.03594628375218519,0.1940938546929382,1.913458937068376e-06,244763.01183068592,25058116600965.547,7.817427442538437e+19,1.664347488650596,1.36950885153572,0.46062416007557183,6.30320203485662,9.998230838337085,0.5624241707495989,0.7679528860693488,2.843550983575537,1.453971771852713,105.74500931668177,5.741069054153719e+18,6.035977677305705e+18,5.009708644207392e+18,-0.08093515616400418,3.2608486866158533,4.484903252916851,0.0004992309114201356,0.03503203747239181,0.03503203747239181,12.0,22,0,,4.2934800659537927e-19,3.81974361641502e-105,2.6072043731320277e-87,1.4964581741653195e-105,0.3917692715643058,1.4462240768696108e-19,7.860575628792895e-19,3.42966044146886e-20,700.0,800.0,1.35,144.9376625363987,199.85611502811798,277.090633300307,416.23947041614343,39.19265321971693,54.91845249171928,77.234518272189,216.38335538802545,139.14883711583644,0.75,350.0,2.8718516852830556,2.082695695138386,1.502178061591237,2.8,74.58004911178494,72.53582955745738,64.32810989786425,1.635777522491311,0.043120576269080356,68.89144524688797,88.00278766095086,87.26229106544886,84.05507082791965,65.21548100204701,30.008294066636616,7.136360018465453,20.27794827084152,22.39589726680258,30.429952919691505,91.41530435966187,92.92399988614571,25.849920493882813,7.133237008853751,7.8646833993370775,10.617527720048663,26.79057653626929,57.92686926967901,79.03923242832396,capture_only,0.5619255383719318,0.45321052500791836,0.18811753193605135,0.0005893478059792153,4.897642160316288e-05,0.19401228939126716,0.15656102441980185,0.0037755463751635286,0.0003715702833387749,3.9330782648834946e-05,1.0008536111347164,1.1134413442199445,4.580077079001606,4.6150626507321215,5.053819650508194,6.948328770040828,7.032830561163608,5.0988921959249085,4.669963040804097,4.716464510794262,5.262359949666144,7.990166915308552,12.064465093401044,13.824368222427957,0.06597562240791059,0.08608080064715017,0.0,0.0,0.11550904865674036,0.19445654110260305,2.005941585747949,156,TrialState.COMPLETE
capture_only_v5_codex_trial_00256,2.1220822212053823,1.03513860641462,0.6478659361889619,0.511579094479946,0.13535742246060212,0.0,0.08215291455174564,6.990214756108254e-07,485923.67145257554,22423152352352.645,4.138253488062456e+19,1.3449694398821181,0.8757428269730173,0.19225111708621737,5.471781284443263,5.769815227369096,0.30494300527779483,1.6779067512249868,3.045157907169131,1.8318147188111227,88.50138778800849,1.048747566066144e+19,1.079380790318794e+19,9.671869992041873e+18,-0.04766423451798302,3.1291649723283252,6.210063520632066,0.0006832018617079638,0.0970907655985221,0.0970907655985221,12.0,22,0,,4.2934800659537927e-19,2.7791425859739832e-105,4.420190816627757e-87,2.236199712089341e-105,0.8046365535094122,7.655768952915544e-20,4.4304328450585225e-19,2.7511410559497896e-20,700.0,800.0,1.35,120.43627918679759,156.6838431816705,186.03769808363555,207.12680901053025,31.934891398789105,36.24756399487292,29.353854901965036,50.44296582885974,21.089110926894705,0.75,350.0,1.7198041189007092,1.3219410808705563,1.1133593413815184,2.8,74.80296799470504,71.50083724372071,59.21256477478091,0.6071736896490075,0.04253814929717017,64.63363326506789,88.33600502519266,87.27615714574817,82.82340534991872,57.407064864061645,7.436182754711115,1.219201526867647,20.17095862250473,23.606354041504215,35.698758513485714,92.98597770307606,93.5678498318151,30.28700191370159,7.116097241581737,8.168546161944974,12.121614638185385,35.0174122756479,81.242533940007,86.75953305507436,capture_only,0.7051606966465308,0.4917541054951969,0.15937829575116635,0.00039646907426399853,2.9459276368874648e-05,0.2416306521351019,0.16781039208649018,0.0029360231196108315,0.00035679156491951044,3.063171634474228e-05,1.0019942510070856,1.0282444636874408,4.320912686143711,4.401054609279888,4.929298415982227,6.406452138200679,6.38958255961138,4.945085380756004,4.306267081090541,4.387486300220374,5.001079985537911,7.572586837170835,11.320926513716971,12.021234786341681,0.15263585591574144,0.00503536030895934,0.0,0.0,0.0,0.21182628594948424,2.590790347490508,256,TrialState.COMPLETE
capture_only_v5_codex_trial_00697,2.122748479082173,0.9368594771026414,0.5881762490083581,0.4553228809695558,0.09469580646734878,0.034712100464204136,0.1536651517421679,2.072480096277541e-06,576023.5703003653,14503585357136.84,7.122544250508863e+19,1.5695916079380046,0.5945614069596319,0.055065801862501484,1.2939789349784194,3.8411905471554024,0.7239702469507663,3.970174577853724,2.911232736450399,1.2184406615476873,96.77308012379366,7.668750784517007e+18,8.1881955861339e+18,6.223941301066473e+18,-0.11912271972198259,4.376111845736502,4.137247806814679,0.0018271318478531248,0.23314940313919208,0.23314940313919208,12.0,22,0,,4.2934800659537927e-19,3.646026847843288e-105,1.0156374574552152e-87,5.69889488346179e-106,0.1563042490165102,1.3176706863441396e-19,3.3361736859488557e-19,3.230428340758287e-20,700.0,800.0,1.35,138.84038199334466,199.01242849218042,283.157417120208,458.672862524183,42.067301869551,60.172046498835755,84.14498862802756,259.6604340320026,175.51544540397504,0.75,350.0,3.3035983907489506,2.304744814177297,1.6198511315331852,2.8,74.92778269005287,71.76527412546965,61.108471329390085,0.29748507268531477,4.403792000009309e-05,64.54599730495863,87.47781567344495,85.75557075797529,80.52675492498155,29.511438681557387,2.944904342347084,0.2712288577703792,20.109583006246435,23.372023835223064,33.997535267063874,93.17788148798415,93.35742150775188,30.639767001820935,8.249548951942828,9.974980050443282,14.921327995958888,63.46136148601951,87.1436413447113,89.36776160525956,capture_only,0.8108332861171905,0.6526175723717221,0.26971400638628396,0.0010435758286952148,9.596487429334501e-05,0.2730227417367602,0.21846572346069887,0.007660405104707522,0.0007797379880458255,6.61143692777977e-05,1.0013900792123362,1.1966803142072784,4.151801017583528,4.210084466935571,4.624279397159762,6.523589863501847,6.642438489453845,4.588150015068588,3.9996126328754533,4.0509834681207435,4.462957135540585,7.019539427318411,9.91067457495359,10.360943422600792,0.0360902374229281,0.05391808443146314,0.0,0.0,0.16927119223743775,0.28593922896741364,2.042261599131795,697,TrialState.COMPLETE
capture_only_v5_codex_trial_00161,2.1231009989732206,0.9219389191128938,0.5989213229278915,0.48085193861125863,0.08583309873634058,0.014125716845791218,0.19289266256552362,1.6228459101870971e-06,267786.1457909636,27837112685814.785,7.795835507383461e+19,1.7909005602592263,1.5495976821039428,0.3366937049203046,7.197688950577953,7.731346730332536,0.6252293829400104,0.3716180761250716,2.8014981061488067,1.6755535642774753,98.80530682614017,6.933633957037393e+18,7.316528875619674e+18,5.989917053137019e+18,-0.08688428250493353,3.0636213994962564,5.247582366806012,0.0002597791452999245,0.017886870645740547,0.017886870645740547,12.0,22,0,,4.2934800659537927e-19,3.814464853942622e-105,2.7749933774693154e-87,1.5916556251711706e-105,0.41726839441869257,1.4422295688659404e-19,8.88804235533791e-19,3.6903060419058395e-20,700.0,800.0,1.35,135.18835345900897,187.87428976861543,264.111380498432,411.1644171184391,36.3830466328688,52.68593630960646,76.2370907298166,223.29012734982365,147.05303662000705,0.75,350.0,3.041418928466423,2.1885081648203495,1.5567841731866607,2.8,74.56939520043154,72.64312423821484,64.33245225678603,1.7074910218760995,0.07973334065384201,69.01714105106794,88.19916987177642,87.53942521256779,84.40654997646851,65.8863450408206,34.15161828648045,8.94265284186469,20.65260929009533,22.641169294196064,30.76415684747222,91.83044723624765,93.38932616867734,26.073567712213038,7.25374145738422,7.915435177443806,10.650533703400805,26.87775622209213,55.31294517468782,78.87957578182996,capture_only,0.42730702852969427,0.34164980655605515,0.14169964176795236,0.00045288699640540973,3.7588877775633944e-05,0.14682922017643868,0.11738503952230889,0.0028222131080537344,0.0002648175683155664,2.9188705729109702e-05,1.0011463222751222,1.0674070343746205,4.35068848094343,4.374056661033021,4.7616912539738125,6.461608854879879,6.530902901791041,4.790010223295806,4.400259450662962,4.427754570466101,4.894270193408181,7.233076523979217,10.535171721263422,12.177742187599597,0.05329018933110786,0.09768696753453335,0.0,0.0,0.13388144433955398,0.20353994907581247,2.232107001605197,161,TrialState.COMPLETE
capture_only_v5_codex_trial_00617,2.1234108553447597,0.9523516884107344,0.6894541183712709,0.4707634861940479,0.17322085262936288,0.0,0.14241699569216407,2.101563778302804e-06,786629.4436171757,20620784610663.21,6.94043993488843e+19,1.7142852715284738,0.49028456903063944,0.06157551521717101,2.2936872745249923,4.718100357038999,0.625471155840073,2.0498150522231815,3.194738117605441,1.2010027540531203,79.92291457000289,1.4939384847631686e+19,1.5864305506589563e+19,1.2618558243689482e+19,-0.09941132805909693,4.238261649039988,4.456333456742852,0.0009936419411640787,0.1347534665970602,0.1347534665970602,12.0,22,0,,4.2934800659537927e-19,3.599115502953468e-105,1.3140650458203655e-87,7.329147140991138e-106,0.203637453006906,1.2839813879543595e-19,2.734543285214362e-19,3.52705562234141e-20,700.0,800.0,1.35,110.46428859926291,147.2218105418201,182.82870508283705,222.21375341412707,30.541374029260027,36.75752194255719,35.60689454101694,74.99194287230696,39.38504833129002,0.75,350.0,2.0116343139660597,1.5093806589955272,1.2154204850570114,2.8,70.06262948437573,66.47213724011955,54.27749136422687,0.42807396430743905,0.02639182503349357,58.76815980538516,86.00738259627131,84.34283740723713,79.07187776331256,33.04233297650344,3.3540312088092508,0.3419216616636655,25.40993618190678,29.112775072220124,41.35801444211436,94.43032022432331,94.83598539182607,36.92879235557071,10.064322549534948,11.74739444074015,16.83158003834943,61.2858140289718,89.13971026625325,91.87429190173816,capture_only,0.7428689639226901,0.5914074524135634,0.24017318179245392,0.0006834079107682626,5.176202711032313e-05,0.24875698737452118,0.19648853114965348,0.005929927730845836,0.0005820089451208381,4.8300998559616005e-05,1.0012615364558808,1.0968552965807372,3.7845653697947896,3.82368023524676,4.124321011866302,5.140922403458472,5.137571021113335,4.102459501498334,3.6795378668192407,3.713279620873059,4.018193906561158,5.665923066793937,7.505676515992385,7.783738135599613,0.06786493280062787,0.05072091347885889,0.0,0.0,0.016201753068482344,0.28585550200759224,2.2268840628091207,617,TrialState.COMPLETE
capture_only_v5_codex_trial_00276,2.1238427608615416,1.0130551664234528,0.6361149540067956,0.5141415448229649,0.11347496036242359,0.014433307597884982,0.17363595452261943,5.574403055512043e-07,452589.3575412336,21577286234779.23,7.457718027069319e+19,1.592111950033501,0.8975727518794866,0.1710927688317419,4.501264777560464,5.68657705980152,0.2791124262129022,1.9375403674815563,3.170302626262922,1.6632129811690808,92.97726277083197,9.416333717903503e+18,9.677393062092642e+18,8.736287280317709e+18,-0.04443147419304584,3.522159970293319,5.7726198542929925,0.001283833694292149,0.11524930822271363,0.11524930822271363,12.0,22,0,,4.2934800659537927e-19,3.730828310875568e-105,3.086043149443569e-87,1.7507610075974254e-105,0.4692687150716268,1.3796778350078241e-19,5.092071949012971e-19,3.2787450381941474e-20,700.0,800.0,1.35,125.6333384177336,162.14618820611966,192.2901723833683,214.85681132967818,32.65607564690163,36.51284978838606,30.143984177248626,52.71062312355852,22.566638946309894,0.75,350.0,1.7101894611386874,1.3250808650312085,1.1173572141862709,2.8,70.86460721743533,68.16915665853132,57.38133065052188,0.549153469936504,0.03767596667548831,62.93300516666846,86.83174914615027,85.94412092015851,82.09891804363552,55.908409869055625,5.108424535122195,0.8021693739747795,23.89245373413816,26.72335989777194,37.44833453235598,93.13876467598654,93.66778900658791,31.923973793557398,8.436418497468928,9.359290317806705,12.836570452437272,36.65143437141199,84.01440312959946,87.61668091769032,capture_only,0.7645073753336044,0.6036961755146544,0.2483208879968935,0.0006731825596191935,4.996878709102122e-05,0.2615250703474735,0.2055279723157787,0.005023470293515394,0.0006200748236754901,5.1853931811894456e-05,1.002268318639128,1.0950384846761356,4.47843167309289,4.503787268182075,4.922013929125266,6.311408671517332,6.294485057949521,4.935001235942645,4.470307286033348,4.491060789719021,4.980858321881055,7.435132289238873,10.876552260454678,11.581097854403083,0.13598361592092872,0.01636904622214515,0.0,0.0,0.0,0.21519733864762314,2.574101607858191,276,TrialState.COMPLETE
capture_only_v5_codex_trial_00329,2.124708086306501,1.0369683549634496,0.6189147730722077,0.5126651650517238,0.0860782909162362,0.02008111388407008,0.1715813718950848,2.4530145882325006e-07,458783.9944625075,17229913572997.482,7.422519995792222e+19,1.6432644867814232,0.44463523918969416,0.1712779185450022,6.023510053893388,7.413749732414991,0.2798923074567383,3.3485869318658907,3.1213612165610636,1.9088866113035996,99.21885721405701,7.629090360370159e+18,7.838268357843014e+18,7.045661019388876e+18,-0.046298383698091354,3.470076169010561,6.540706586142102,0.0022903168324766654,0.20214550265989464,0.20214550265989464,12.0,22,0,,4.2934800659537927e-19,3.722013743048857e-105,5.3250553892953105e-87,3.0175205233602162e-105,0.810722563557339,1.3731661992215612e-19,2.5195906175196307e-19,3.3838759473957264e-20,700.0,800.0,1.35,136.12402391162118,178.60363911870843,215.4309156379954,246.5479229198851,36.90516669756417,42.47961520708725,36.82727651928698,67.94428380117668,31.1170072818897,0.75,350.0,1.81120066712072,1.3804193695964824,1.1444407697462415,2.8,72.26228751271108,69.83622075682334,59.575533289482685,0.4656395404986339,0.026800216917867024,64.88469824890379,87.44532530242704,86.69289870773993,83.24091248961379,55.23133003460274,3.4119459068132065,0.5119469415095674,22.035170368174775,24.74001539699065,35.23454319732609,93.36386251676403,93.81950549362725,29.99182161266805,7.784462974242406,8.63232439890515,11.852606424540642,37.53597895321219,85.77095268650068,87.97275167483832,capture_only,1.3788733363191779,1.079844962106954,0.44515390990909887,0.0012924396625075012,9.630419568749058e-05,0.47217274460340275,0.36741818549685346,0.009449402930778743,0.0012594066016133288,0.00010373582370785443,1.0036928075862268,1.109923956426965,4.323668782794977,4.343918884079065,4.744769603282124,6.169205503074857,6.1535979852592,4.748653427541013,4.298038978727131,4.307358707858089,4.7572507597430365,7.223241609254304,10.815842000084494,11.5151976478284,0.13704962555819158,0.008187066580543214,0.0,0.0,0.0044677275692460985,0.24399216294166842,2.815810936461985,329,TrialState.COMPLETE
