label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v5_codex_trial_00039,4.217304808261278,2.2193982740607088,0.46825716366977294,0.2360312331028735,0.032163703077041556,0.5179852375094108,0.1435304911796066,2.395562189378976e-08,364904.6880742738,31179829015832.34,6.958257486142944e+19,0.8471623211687084,0.595418101579959,0.02625969656045701,2.328457622279116,2.574277477799754,2.0154362303782225,0.04480682072736227,5.1404192034422636,0.32430905529222154,118.82842537093944,7.313898035069036e+18,1.0127355995427666e+19,3.945639125919963e+18,-0.4093787150007314,9.283176324566453,4.458761382433001,3.4157792672590406e-05,0.010790917874990211,0.010790917874990211,12.0,22,0,4.2934800659537927e-19,3.60373238035498e-105,4.770587386211267e-87,2.6623492293368365e-105,0.7387755105928776,1.2872776349364448e-19,3.322884155641802e-19,1.7430507943608432e-20,700.0,800.0,1.35,172.16843559102279,264.2097843019408,471.1314743179837,1025.6094098384003,53.34001022008334,92.04134871091799,206.92169001604293,761.3996255364596,554.4779355204166,0.75,350.0,5.957011843185254,3.8817995046933116,2.176907011621515,2.8,19.545821405323398,17.235978578252954,7.489301084283261,0.011214913931652292,0.0008756898572429158,10.162299485192548,52.33627470144555,51.79460853773545,38.323381393815424,4.892125099376053,0.2831571279141439,0.022689003864024122,73.9095221396106,76.60281755398698,87.01073564257163,94.85266803096336,94.82497651882086,84.36166964837936,42.272163185534716,43.00587108780286,56.30603835870017,88.95354273623329,93.37565764168933,93.61263183837075,capture_only,1.5543182973876524,1.1930554570864644,0.4392633313882363,0.0005744746263294901,4.315821134952945e-05,0.4865089414964249,0.35290195275118963,0.007203261399428212,0.00033945178140104446,2.5226615451189143e-05,1.0070581933635077,2.435177256191635,4.990338157678337,4.968148410673595,5.060699941756897,5.135542580478664,5.174104633110581,5.10148428140236,4.9050531715233365,4.8466184217105095,5.229603901691059,6.147128902991208,6.340845778615156,6.3646539311497925,0.3546745081986669,0.31213540398808653,0.0,0.18666329914207402,0.8030914782149413,0.35429453553433493,3.630714053126428,39,TrialState.COMPLETE
capture_only_v5_codex_trial_00087,4.26885550457293,2.2006200386479295,0.6336239155356829,0.5474475873566038,0.48858652077449855,0.0,0.09592561610479132,1.0220748815186866e-07,631061.6077926237,10005302988202.664,6.235849433084711e+19,0.46734473047049685,1.1327211901891376,2.8448073318945952,3.9919806777523914,3.1125004749949468,0.47682653361222693,0.1391319147216999,0.13280602303816114,1.3843856519838462,36.92434941858503,6.297825254421721e+18,6.306443614667294e+18,6.273862857060876e+18,-0.002249496053431117,0.13284324439578385,3.4870701458634876,3.7846910012385965e-05,0.00033886572186164206,0.00033886572186164206,12.0,22,0,4.2934800659537927e-19,3.4115370681335477e-105,4.4509200571288215e-87,2.4244660993702655e-105,0.7106667906430492,1.1536321451206716e-19,6.170059426822052e-19,9.602611881591947e-21,700.0,800.0,1.35,47.1963629964754,59.75864181665568,74.35216456209065,90.54914285322964,10.27201357789037,12.562278820180282,14.593522745434967,30.790501036573957,16.19697829113899,0.75,350.0,1.918561878592039,1.5152476713082217,1.2178413821108474,2.8,79.60697774130475,79.80325075086714,77.35953122736395,33.43792712065876,11.984265461562794,77.86457390469994,83.12527110691406,82.84467922282035,79.36159868530844,60.30893401387739,36.547923223785865,16.246855834261982,2.030837109952242,2.2206395823036855,3.118112984630521,17.203253263988934,28.623091696975663,2.6385997476339313,0.7095450796429889,0.7672488313266768,1.0735216082344758,2.7535293130436687,5.798794794320478,9.765996051330461,capture_only,4.168823825566131,3.2518885476748594,1.2243005596434962,0.005062662473476803,0.0005667758738864274,1.4429934049894804,1.123846260188378,0.02211484020440233,0.0017084069371332564,0.00019325747483422653,1.0002369529243862,0.9511472971882654,14.193361323176877,14.724221119154324,18.298055228362045,49.35375695287883,59.39207606558765,18.463914203486187,14.72219040845348,15.264225685664606,19.143208930259924,36.915421832874536,57.65157357495654,73.98695485693273,0.0,0.4328801008326046,0.5831194573930989,0.0,0.006710550183764973,0.16139201750114884,1.110972437728943,87,TrialState.COMPLETE
capture_only_v5_codex_trial_00002,4.333727374597386,1.8326513255179862,0.9417659251645372,0.5236954310143601,0.5077254916198762,0.0,0.030182420931691555,5.459397110479692e-09,667319.4879084197,51840009239051.83,4.664311896203844e+19,1.1760878750108827,0.48019479559251044,2.0444912236796973,0.454743667238848,0.47915508045473676,1.6090886069849297,0.13856016783508132,0.6331640837807682,0.4363280880766503,35.70706156144382,3.3202082574795166e+19,3.394491351615001e+19,3.152798296200649e+19,-0.032078519368009054,0.6337108412905214,1.2661797399366193,1.8815605163655405e-05,0.0013656827679326764,0.0013656827679326764,12.0,22,0,4.2934800659537927e-19,2.9505031046550465e-105,3.7809773149895996e-86,1.949614736360417e-104,6.6077366035795215,8.628977007977112e-20,2.476065767703004e-19,2.4086289585928338e-20,700.0,800.0,1.35,45.04944881341145,54.442184023118855,60.84225407791225,64.36295445168432,9.34238725196763,9.392735209707403,6.400070054793396,9.920770428565461,3.5207003737720655,0.75,350.0,1.4287179121384308,1.182225798001649,1.0578660410783531,2.8,23.209270753820167,26.650110532608284,27.676979807969303,0.4686510669386148,0.0375616471179509,29.54795065660441,41.66656119520883,41.57818946723783,34.720923638409445,10.490708707800126,1.1140443452008422,0.09854191391438527,9.636352333880906,11.10210349610721,15.871606628878286,37.473144430111034,38.06767338343824,13.464793009624115,3.6041404392887495,3.9804546325832013,5.466693957708506,11.121778455135566,14.543799424881012,15.192930082224391,capture_only,35.181568049235594,26.33326858492067,8.699124140263729,0.016881579826208123,0.0012529002451786109,12.813797585330667,9.371395015666387,0.12289903269831792,0.0064221327867185745,0.0004888762280332051,1.0001426700578409,0.9999828495265206,31.972808863063346,35.91451738636383,47.75228942288869,62.04132292312415,61.893512069198636,49.61196352312036,41.915500780171755,45.0699608845126,56.818660792167705,78.264613804366,84.33573409713142,84.7080391276332,0.0,0.45584002854558286,0.9445420404773153,0.0,0.0,0.1360020766632762,1.3240290680603486,2,TrialState.COMPLETE
capture_only_v5_codex_trial_00077,4.479306136467191,2.2813949455726723,0.6540898419906259,0.5488792850775244,0.7821510488906178,0.0,0.20241132698263864,6.183838180941688e-07,715260.5199595962,13041731312500.879,7.968587233877498e+19,0.5321975500583155,1.3181232018369535,1.7789436833095364,3.6076424589565583,0.8004547044734277,0.46386361907292534,0.21898729441672032,0.025864815580539928,1.4070866073411843,18.779648378965412,9.323058459053746e+18,9.326035709237627e+18,9.316391139196662e+18,-0.0004493603710354311,0.025897832184171212,3.4998440091771164,3.628171800898632e-05,0.0001415812068536367,0.0001415812068536367,12.0,22,0,4.2934800659537927e-19,3.8564965742929505e-105,2.897398813793405e-87,1.6711236461963645e-105,0.43332688464860053,1.4741886382673371e-19,7.602497939542748e-19,1.0969651107489883e-20,700.0,800.0,1.35,23.927618314893916,28.638049969713162,34.267262796173405,40.928887886142654,5.147969935928504,4.710431654819246,5.629212826460243,12.290837916429492,6.661625089969249,0.75,350.0,1.7105291194262395,1.4291785903519254,1.194402019489959,2.8,88.15353928200733,88.24588057051578,87.21357935194759,61.719722246842586,44.38520003789439,87.36118463565089,89.60770424882512,89.47962514601633,87.77805552450431,76.98732823344977,60.33510550776468,43.002118538818614,0.5009025126467923,0.5464716691531302,0.7598547557684421,4.407783160602698,8.269549094020622,0.644010780038204,0.17374641014904119,0.18935035152221574,0.26304109700830247,0.6868295624777407,1.4977577304808352,2.7705190964557844,capture_only,1.9985711705443756,1.6347540683328818,0.6841124821241579,0.003210621691705867,0.0004040392513908983,0.6943797600539773,0.5674818122859667,0.013443950253793168,0.0010939396038804558,0.00013584308802069953,1.0001705971044437,0.6420210022178712,9.346987034801503,9.57289369199823,11.342453410159814,33.86928397086303,47.34484682883359,11.415175533602278,9.524169580971853,9.763542690175475,11.721620491955434,22.312398253818706,38.16604282215061,54.227226521637576,0.0,0.5393961417379508,0.3534886719358607,0.0,0.003117354078260154,0.11341524069449405,1.1668954136175256,77,TrialState.COMPLETE
capture_only_v5_codex_trial_00020,4.4953808961348685,2.2046895189119304,0.6708357601023416,0.5443559985625372,0.4281970275926498,0.0,0.012027343335483113,1.0518497500323511e-07,323876.0197865047,11969906175293.57,4.86342990596374e+19,0.46259760761813085,0.5472047830834218,8.932161755045172,2.9511992392827375,3.9233476754019003,1.4324822869700145,1.8405613975422055,0.1250410294211028,0.8603363235986079,42.64511912824818,3.8490711164164613e+18,3.863389488513541e+18,3.809128954494514e+18,-0.006142818308701933,0.13343477013596045,2.176674378266331,0.0002013187495100368,0.0032553424148171486,0.0032553424148171486,12.0,22,0,4.2934800659537927e-19,3.0128229767803958e-105,2.4515149617038754e-86,1.2731243287701677e-104,4.2256858055784985,8.99734532603292e-20,2.8417518679090888e-19,9.478202631016692e-21,700.0,800.0,1.35,54.24565418311713,68.25785641515755,83.0070725332474,97.73241129520486,11.60053505486895,14.012202232040416,14.749216118089848,29.474554880047307,14.72533876195746,0.75,350.0,1.8016634284709594,1.4318119030984116,1.1773986036678914,2.8,62.01361842973273,64.02884265008744,63.361358272387804,16.049907139718133,3.408915743353073,63.87060707112801,69.5532993693826,69.59263674156347,64.89208533815932,38.08315519952855,14.168256091390614,3.913124780337973,1.7335938306624736,1.9355447197855833,2.700911194921651,11.772419468200964,15.850504495908082,2.2986510980074453,0.6704206998913872,0.7306097093942495,0.9785384390955385,2.164251783006469,3.758907998629755,5.309735730282868,capture_only,15.22585513489996,11.306740734666668,3.7666498653381826,0.012872359685533116,0.0012294074533107406,5.778199684280271,4.231462537471554,0.06136471646268683,0.004120463962913914,0.000411571628147676,1.0001394035808855,0.9999654019396035,21.026932604704836,22.72887189546031,30.171080667352367,72.16480103239536,80.73935035328554,30.61875028982433,23.99808024644577,25.445291011570724,32.76934247485687,59.6912283010023,82.06871544601671,90.77672791775102,0.0,0.463187237437564,0.8978289386361503,0.0,0.004680954898449214,0.2391315951761198,1.3550126135203462,20,TrialState.COMPLETE
capture_only_v5_codex_trial_00036,4.608777848942279,0.9346994845158572,0.29033126299780077,0.0,0.14298744576943218,0.16583680761705302,0.1435569739922596,1.9089974715076188e-08,696538.7009424616,20595125287581.27,6.958681806173735e+19,0.7213905969650057,0.46006133637455204,0.25917545621716526,1.851916493735627,2.1721967639450046,7.711780644847077,0.10772385677372244,2.5632852600327762,1.6949674501877128,98.70460442628527,6.363500664645822e+18,1.1793271477819249e+19,1.1295741021970644e+18,-1.018719569262454,3.180675786320121,5.604101144397321,7.22862572609855e-05,0.00822865330686268,0.00822865330686268,12.0,22,0,4.2934800659537927e-19,3.603842257901649e-105,1.0375378305784218e-86,5.790328683861058e-105,1.6067098028958957,1.287356134142141e-19,2.567526960303612e-19,1.4842745007496826e-20,700.0,800.0,1.35,202.48956515600776,500.779035016597,1230.6761109406157,2809.1906177962956,103.78496072972248,298.28946986058924,729.8970759240187,2308.4115827796986,1578.5145068556799,0.75,350.0,13.873261151170725,5.609641022019208,2.282640081190175,2.8,64.29112162839365,63.436908695914134,56.236578439492135,1.7558135528572634,0.1454456306907994,61.342505627059005,81.49399578839068,81.27735951917734,77.78444241652024,58.2887853484351,28.570480343921275,6.331052811689934,21.358630017173002,23.470983597819778,32.049268984707496,83.53004878079928,85.03918346157666,27.080050082722913,7.522217818793745,8.177880682033916,10.954795403531817,23.881982067713512,46.406302581817855,65.41742842721193,capture_only,5.595321497657002,4.2980260785486815,1.695598421475625,0.005424169555728672,0.00041227922711495855,1.9177848481073227,1.4717558684220458,0.03252359621419554,0.0026583653470453835,0.0002836285463614787,1.0041849087760053,1.2256853819453628,8.754926856776349,8.794081627717405,10.018554154324766,14.708713496787736,14.81495862850545,10.144167275729778,9.066001544708243,9.07300393036669,10.681355441687893,17.796708987637203,25.020558708913825,28.251235132551777,1.840992181496913,0.1374188648455178,0.09274206674332545,1.4496074708336892,2.889023478608466,0.17524811707346435,2.1448825172107338,36,TrialState.COMPLETE
capture_only_v5_codex_trial_00157,4.7157790124732415,2.7764027194730043,0.8917200384352173,0.4918296527248925,0.20622564980589445,0.44252969850463214,0.12878406823401048,1.933881032349171e-07,546354.2594018615,59679543682233.3,6.7259567845582954e+19,0.5504625868445838,1.2681983734528788,0.05705719995072373,0.7252850500187936,2.915604354830808,0.4670263774996882,0.09062054657745935,5.3575589743755785,0.008096824676460657,75.86458880991984,2.9292809430060376e+19,3.1519913703380103e+19,2.6627182754924405e+19,-0.07325980072890717,11.95633801611075,0.34167225739697227,4.5460589929308374e-05,0.01635832449623186,0.01635832449623186,12.0,22,0,4.2934800659537927e-19,3.543066637362021e-105,1.1533030728237628e-87,6.3867410792246e-106,0.1802602584968548,1.2443020051432846e-19,7.023006215101828e-19,1.1320995986451693e-20,700.0,800.0,1.35,91.54335424163122,103.87572316691,112.26784411022467,118.48336629421976,15.678765431711383,12.332368925278786,8.392120943314666,14.607643127309757,6.215522183995091,0.75,350.0,1.2942869231280256,1.140626150961547,1.0553633342944815,2.8,1.8096019252206161,1.2576868132924541,0.3562494688699296,0.0003346898450355129,2.4821688065953553e-05,0.5425099542032786,21.778717862312238,17.619214498120108,6.855860043869236,0.19406965179310628,0.009287898398570667,0.0007000362038961035,93.19835226714032,93.99917006464388,95.30406334727778,95.85794465481204,95.86646049502498,95.03100664318914,72.75256259266851,77.04724044440111,87.91756369219199,94.64471097984394,94.7228434361856,94.67532049124826,capture_only,0.7008677823741137,0.5122579007459909,0.1494623223135542,0.0001430606391190376,1.0507408747574397e-05,0.35343273403925574,0.27019259926507116,0.0024832842717313914,0.00011474635379825521,8.50653910492959e-06,1.001141394064774,1.7044689271492668,4.2911780252649505,4.23088522131768,4.190224861538767,4.141577594703809,4.133504175878204,4.288330408573001,5.115286810980032,5.063352458213685,5.13450338952729,5.15873608409123,5.267753919062049,5.323970966008743,0.05803292468574159,0.42998817954588503,0.0,0.0,0.0,0.2795727938651716,2.9885992359747267,157,TrialState.COMPLETE
capture_only_v5_codex_trial_00001,4.723931704061677,2.0255267503808576,0.9681903474109426,0.5316228052447198,0.5927811520032491,0.0,0.16549396761436028,1.3216079079592585e-08,983773.9798415154,37346259350098.3,7.3192060226806874e+19,0.6574961083910306,1.2332309426776595,5.241075423566443,1.0199208789476981,1.1989278661792018,2.1350384745668207,1.7422334828757255,0.358547533249884,0.497726117104523,28.855161722292046,3.5627683988616024e+19,3.6123605961237725e+19,3.433539689790991e+19,-0.022049024357972024,0.3596252190552973,1.2944200141534776,0.00035989050169926245,0.010203131350326097,0.010203131350326097,12.0,22,0,4.2934800659537927e-19,3.696019639268251e-105,8.446246595043307e-87,4.770045789323367e-105,1.2905899467211042,1.3540531141959273e-19,6.9647126675594e-19,1.3536933033150907e-20,700.0,800.0,1.35,35.999504255789034,43.24030690244629,48.73889768641138,51.99104239828514,7.144342533496989,7.240802646657258,5.498590783965085,8.750735495838846,3.252144711873761,0.75,350.0,1.4442155099934335,1.2023745001528603,1.0667258568874132,2.8,37.11481411765472,37.68196226929325,34.055865255869705,0.77574112478275,0.06326535548669122,34.89040341616073,44.39017809295501,43.70190668635696,36.73814507161423,11.325628657682165,1.4016145005121439,0.11050031928786921,7.3558760853242715,8.03731913205841,10.647807778822418,27.333484886553023,28.051551845267607,8.99360543376958,2.6577940730016567,2.8429569294007755,3.6717037275583446,7.331613163952045,10.24588980440708,10.188746490233786,capture_only,15.605819838407529,12.595149166566877,4.912213839389157,0.010909747430026548,0.0008151313477228955,5.5560194897950135,4.445452087864058,0.0735781131751494,0.0040545024459503875,0.00029401678044006086,1.0001198499504897,0.9959294729397706,39.92348995861348,41.68556943208146,50.38411312591873,71.8798642412342,71.88436766789798,51.952706007973525,47.39600834424832,49.0096842963782,57.890910076563735,81.26918006519064,88.34844119263482,89.70045917369791,0.0,0.4644294306664387,1.0511255593294473,0.0,0.0,0.16542401724841374,1.4663370789748984,1,TrialState.COMPLETE
capture_only_v5_codex_trial_00059,4.743725708915587,2.2570880144101446,0.6394999755500673,0.5486164700028674,0.637652220678057,0.0,0.08477027990729918,7.715061504189448e-08,667895.2008616448,11698736465297.387,6.077714345471767e+19,0.5107760766777488,2.4802489292738112,4.666950838896914,1.6809833956741973,1.0509791923083263,0.40165370543528844,0.15823698310545034,0.057910497988306706,0.8802134080000248,26.06627768166612,7.80605555741741e+18,7.810188865456344e+18,7.796146273188057e+18,-0.0007815572234550093,0.05796970910157456,2.131305141526594,2.3968108261052282e-05,0.00016469360460045023,0.00016469360460045023,12.0,22,0,4.2934800659537927e-19,3.3680026642816264e-105,1.1127028372229634e-87,6.028465100213893e-106,0.17899229012337275,1.124377153912277e-19,1.3437634568531207e-18,1.04917638332129e-20,700.0,800.0,1.35,32.80315224216491,40.364418321838805,48.33565396553452,56.06929907889719,6.736874560498794,7.561266079673892,7.971235643695714,15.704880757058383,7.73364511336267,0.75,350.0,1.7092655810933364,1.3890773460882848,1.1599987685876165,2.8,64.67457633905993,64.30953736040303,58.82393999011406,14.93266807620131,3.8817740481496887,58.69131161740012,66.15018564383253,65.14343365748451,57.55885573088455,30.579749971315106,10.805185363504913,3.463337729922643,1.116132656548557,1.218404721875153,1.6960780299096547,7.7145998638075675,11.280851496020663,1.434573207185795,0.39522520255686844,0.42745865299165453,0.5854239067913414,1.3419963746706944,2.352508404073199,3.523613773882658,capture_only,4.712708942793302,3.6682240780782767,1.3434722936020338,0.004703296387435599,0.00048074075749988206,1.6638456688859602,1.2876367790771484,0.021853274916743687,0.00144068935025409,0.00015004045524236685,1.0000598793712416,0.8852720818550806,29.496582061598218,30.80383383964354,38.13650968637426,77.3480287636037,84.83689371507214,38.73683063739354,31.790743484724636,33.14147091044669,41.39143928194718,68.05640037909745,86.84086554307164,93.01289845573945,0.0,0.48218402318531195,0.9927138641699802,0.0,0.002242735779633323,0.18116681354706216,1.3855399653824216,59,TrialState.COMPLETE
