label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D2_xe_scale,family,score_swig_diag,score_bulk_shape,score_rizk_prior
FINAL_rank3_M7_no_phi_M7_no_phi_v2_trial_00097,1.34272028861961,0.8486178898607948,0.3649665930529594,0.0029043812462832192,0.1238685557384806,0.018508327035661326,0.14179988518192918,0.07727103827940704,0.969493052328415,1.1123041748293343e-08,534290.7275682014,27788924849394.254,6.9305849238941745e+19,0.5,1.3156731080321882,2.5787054873456605,2.010723437758559,4.8522445373202485,6.966378423530896,2.4829663219387226,2.5913559383450737,0.45634399262048164,95.67049604109987,7.064873394736148e+18,1.2380419149970788e+19,1.9850245587868073e+18,-0.7949694641168873,3.494952171363212,1.5999807448259808,9.595990359423022e-05,0.16393625330330558,0.16393625330330558,1.0,40,1,1.3610653943848656,M7_no_phi,0.7434091104457162,0.11636858238915682,0.21767037350028576
FINAL_rank2_M7_no_phi_M7_no_phi_v2_trial_00089,1.406202595155481,0.8584598372002274,0.3980092679457632,0.06954945199548393,0.11481390317264964,0.0,0.1431670772724026,0.10425678286241437,0.7840831238734995,1.1027918309055313e-08,413779.8088928772,30155329049981.523,6.952437311280127e+19,0.5,1.4178577050566297,2.5802242122282113,1.4119448884766057,3.5662387053562554,6.338267729663853,1.5730530679691712,2.4388590003730912,0.3510598596169254,95.88945326512042,6.6036729473322e+18,1.0684559219312544e+19,2.2347029123565632e+18,-0.6795368155052492,3.2575942543916243,1.1965963424996067,5.41085089068708e-05,0.08941610845060946,0.08941610845060946,1.0,40,1,1.623306031624249,M7_no_phi,0.6148118086643901,0.10531611458016504,0.19237086152725913
FINAL_rank1_M7_no_phi_M7_no_phi_v2_trial_00078,1.4259848293899497,0.8208614519482106,0.418841835102401,0.10114094281572862,0.1022520296271981,0.019857737168764763,0.1891958215541191,0.1804163385806564,0.6284574884703634,1.01632529050613e-08,360223.66469941125,32299616491643.836,7.729756726829957e+19,0.5,2.186544650284408,3.0619330541573992,0.8297341115203564,3.084974199364874,6.418575330442681,0.8223283079602199,2.4248508545835135,0.1370671409957717,98.13443518811461,6.1253673681196e+18,9.891995510238296e+18,2.3467410069108255e+18,-0.6248187483177396,3.3327205026092863,0.4872618122532867,2.7612961689862106e-05,0.04573665249631152,0.04573665249631152,1.0,40,1,1.1968456494693813,M7_no_phi,0.6164479448419835,0.07546497182728903,0.21343635793948385
