label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dg_D1_scale,Dg_D3_scale,Dv,Dv_D1_scale,Dv_D2_scale,Nd_1p3_1550K_v7,Nd_1p3_1650K_v7,Nd_1p3_1800K_v7,Nd_drop_1600_over_1400_log10_v7,Nd_drop_1650_over_1400_log10_v7,Nd_drop_1725_over_1400_log10_v7,Nd_drop_1725_over_1550_log10_v7,Nd_drop_1800_over_1400_log10_v7,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_band_1700_nm_v8,Rd_band_1800_nm_v8,Rd_band_1900_nm_v8,Rd_band_2000_nm_v8,Rd_band_inc_1800_2000_nm_v8,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,b_bulk_scale,b_dislocation_scale,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,bulk_plateau_bulk_1p1_1200,bulk_plateau_bulk_1p1_1400,bulk_plateau_bulk_1p1_1500,bulk_plateau_bulk_1p1_1600,bulk_plateau_bulk_1p1_2000,bulk_plateau_bulk_3p2_1400,bulk_plateau_bulk_3p2_1500,bulk_plateau_bulk_3p2_1600,bulk_plateau_disl_1p1_1200,bulk_plateau_disl_1p1_1400,bulk_plateau_disl_1p1_1500,bulk_plateau_disl_1p1_1600,bulk_plateau_disl_1p1_2000,bulk_plateau_disl_3p2_1400,bulk_plateau_disl_3p2_1500,bulk_plateau_disl_3p2_1600,bulk_plateau_qgb_1p1_1200,bulk_plateau_qgb_1p1_1400,bulk_plateau_qgb_1p1_1500,bulk_plateau_qgb_1p1_1600,bulk_plateau_qgb_1p1_2000,bulk_plateau_qgb_3p2_1400,bulk_plateau_qgb_3p2_1500,bulk_plateau_qgb_3p2_1600,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,gd_bubble_scale,gd_line_alpha,gd_line_scale,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,pb_over_eq_highT_1p1_1900,pb_over_eq_highT_1p1_2000,pb_over_eq_highT_3p2_1700,pb_over_eq_highT_3p2_1800,pb_over_eq_highT_3p2_1900,pb_over_eq_highT_3p2_2000,pd_over_eq_highT_1p1_1900,pd_over_eq_highT_1p1_2000,pd_over_eq_highT_3p2_1700,pd_over_eq_highT_3p2_1800,pd_over_eq_highT_3p2_1900,pd_over_eq_highT_3p2_2000,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,rhoFT_base_1025_1p1FIMA,rhoFT_base_1025_1p3FIMA,rhoFT_base_1025_3p2FIMA,rhoFT_clip_T,rhoFT_eff_1p1FIMA_1025K,rhoFT_eff_1p1FIMA_1300K,rhoFT_eff_1p1FIMA_1600K,rhoFT_eff_1p1FIMA_2000K,rhoFT_eff_1p1FIMA_940K,rhoFT_eff_1p3FIMA_1025K,rhoFT_eff_1p3FIMA_1300K,rhoFT_eff_1p3FIMA_1600K,rhoFT_eff_1p3FIMA_2000K,rhoFT_eff_1p3FIMA_940K,rhoFT_eff_3p2FIMA_1025K,rhoFT_eff_3p2FIMA_1300K,rhoFT_eff_3p2FIMA_1600K,rhoFT_eff_3p2FIMA_2000K,rhoFT_eff_3p2FIMA_940K,rhoFT_enabled,rhoFT_strength,rhoFT_use_candidate_scale,score_Nd_coalescence_shape,score_Nd_coalescence_shape_terms_rmse,score_base_highT_guard,score_bulk_plateau,score_highT_pressure,score_partition,score_qgb,score_radius_band,score_radius_band_terms_rmse,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v6_trial_00342,2.4428822172672136,0.9026696234462512,0.5911979740544585,0.5212646275531027,0.11378071902466791,0.10196750923803709,0.17962302451085604,2.7171963050282553e-09,114642.25579403243,39813319494958.14,7.561240099247622e+19,1.0,1.0,1.0,5.566824159102392,1.0,0.3868550753287973,0.039156212772856754,1.5318173819137646,4.613879800483715,87.40084342510713,5.477362864909054e+18,5.569188753807534e+18,5.134078704547327e+18,-0.03532941542449914,5.6865774900563055,9.845833888773766,3.980866548284011e-05,0.005838126726104123,0.005838126726104123,12.0,22,1,4.2934800659537927e-19,3.756633254760991e-105,2.86158857625587e-87,0.0,1.0,1.39882941836081e-19,1.3127789528976268e-18,1.980014124438851,3.3075071875545348,1.673592248310454e-20,0.7508579852818678,3.0718347201545937,5.524912824749401e+18,5.389751591025661e+18,4.657247500619979e+18,-0.007220424402796059,-0.014223188078847968,-0.03532941542449914,-0.03186290781672568,-0.07766261916519643,700.0,800.0,1.35,124.10130700655353,175.3953939158947,228.5588760245172,281.73398536770003,124.10130700655353,175.3953939158947,228.5588760245172,281.73398536770003,106.33859145180534,36.7004635814464,51.29408690934116,53.1634821086225,106.33859145180534,53.17510934318284,0.75,350.0,2.270193539160891,1.6062792703826456,1.2326538801209315,2.8,0.04337643758997171,0.296580547273028,81.27155274784684,79.85759822708717,74.51818362636324,1.7450891297775368,0.1372529253636076,78.1659110422074,77.40372776524711,75.46857190316355,69.27246273593214,24.572750931702615,5.895133040808011,1.2293787387117154,81.27155274784684,80.43163335924449,79.85759822708717,74.51818362636324,1.7450891297775368,76.19607526720401,75.46857190316355,69.27246273593214,9.192494604638417,10.372358259469864,11.107405326089744,15.933858022666756,83.17316677016397,15.852354216978343,16.65391057897084,22.28659620666537,8.89261776350806,8.597877941756616,8.52150012233991,9.29046670697903,15.080500045470115,7.755955465689523,7.709760475740953,8.358078146073051,9.192494604638417,11.107405326089744,15.933858022666756,83.17316677016397,84.78318522626127,12.644529917874149,14.322085524720878,16.65391057897084,22.28659620666537,63.33994638860025,78.58389707051711,80.91325081299303,capture_only,6.2586467069544485,0.9735492155476967,0.319156583525498,0.6433348840067011,0.513496324483172,0.2574916439909742,0.001244054588370184,0.00010067127473118454,0.2102648830686748,0.16775704212461962,0.00603793392442161,0.0005630249767657763,4.692788302205783e-05,1.674451487313277,0.8287863094289725,1.0543327813611063,1.0117657419672528,1.7487986831631936,1.4865039522651373,1.252194399443673,1.1484473601172978,1.1198636765763779,1.0757870953563542,1.0261117462815756,1.199985912993856,1.5737213759763398,3.693734952557627,8.89261776350806,8.52150012233991,9.29046670697903,15.080500045470115,15.079461177100411,8.980618632044946,8.063921826963341,7.709760475740953,8.358078146073051,12.08126474577272,15.520406863698106,17.857323520412244,30000000000000.0,30000000000000.0,128000000000000.05,1,39813319494958.14,48965018749313.27,48965018749313.27,48965018749313.27,36984612452702.914,39813319494958.14,48965018749313.27,48965018749313.27,48965018749313.27,36984612452702.914,169870163178488.12,208917413330403.4,208917413330403.4,208917413330403.4,157801013131532.5,1,1.0,1,0.36004314669803383,0.36004314669803383,0.06642790669792771,0.03927450209325852,0.09440536947222679,0.0738448599096857,0.006567057279473819,0.08384168002151061,0.08384168002151061,0.0,0.016997308151848967,0.23025765302145212,3.8241197253759456,342,TrialState.COMPLETE
capture_only_v6_trial_00360,2.442992337599844,0.9047255722126349,0.6689149851850504,0.5126680706150015,0.07353590373013798,0.08474301983898139,0.19821115226322164,2.321502519493578e-09,110998.63687314565,30501410694850.984,7.891892422830855e+19,1.0,1.0,1.0,5.630516456591883,1.0,0.46133421888937043,0.03990749378926414,1.5264452647655489,4.713467217629753,96.58056215697617,4.0450457686921487e+18,4.125796242144414e+18,3.7092979853196375e+18,-0.04621605231995858,5.600375391905685,10.265050952541777,3.9476507127065465e-05,0.0056507239868902465,0.0056507239868902465,12.0,22,1,4.2934800659537927e-19,3.83789300059707e-105,3.2300825518255793e-87,0.0,1.0,1.4600000982237082e-19,1.1881718002618751e-18,1.8013873296844287,2.8407514606354667,1.8821655555939644e-20,0.8280383924009637,3.9695165845456057,4.088171016491852e+18,3.9622383842090296e+18,3.2592038757206615e+18,-0.008584336053757604,-0.01756717507185201,-0.04621605231995858,-0.04223733128186176,-0.102396247861677,700.0,800.0,1.35,140.8734268231946,203.0798214559255,271.5452254477729,356.1059206042156,140.8734268231946,203.0798214559255,271.5452254477729,356.1059206042156,153.02609914829011,44.29286466621842,62.206394632730905,68.46540399184741,153.02609914829011,84.5606951564427,0.75,350.0,2.5278431045136136,1.7535268548652996,1.3114055679565115,2.8,0.053610390369531975,0.32500569221538644,81.80468174527446,80.24763429921579,74.79550886011518,1.7324445886584992,0.16404463684716547,78.11096596028231,78.44225549101866,76.3379947256683,70.01694185953924,28.76071496301447,14.180286191178316,4.18220827168485,81.80468174527446,80.9399694405778,80.24763429921579,74.79550886011518,1.7324445886584992,77.20627383448031,76.3379947256683,70.01694185953924,8.333839244964734,9.569144665006279,10.402621716327426,15.366357540643216,82.89199792480724,14.5331696387069,15.476416948099303,21.118833884368616,9.072610398700736,8.759797355759584,8.722888185360668,9.525868157840842,15.37403855069815,8.016381647509407,7.976083951814731,8.761778281060613,8.333839244964734,10.402621716327426,15.366357540643216,82.89199792480724,83.94331115806115,12.397485617924817,12.94488941878904,15.476416948099303,21.118833884368616,58.36215832089527,67.34035117620915,73.27434766513099,capture_only,9.347535238350062,0.9965231039038965,0.32866886064928236,0.7888686110600645,0.6268557990961181,0.3122654414007691,0.0015189358361348067,0.00016825427843027304,0.263172299389998,0.20950437441766984,0.007417504172578274,0.0007619780218200095,7.02224677442234e-05,1.6205880925748775,0.8999280797842009,1.0498598042892464,1.0125409766766376,1.6891313904131586,1.5048999476946003,1.371014033737453,1.3426614204681746,1.2003703057305763,1.1514963323589504,1.0735150143845416,1.2692247536875056,1.7518090712733474,3.8700959983857524,9.072610398700736,8.722888185360668,9.525868157840842,15.37403855069815,15.892475950813266,9.235120830110697,8.349682790802335,7.976083951814731,8.761778281060613,12.86970921191769,18.478600654590714,22.54337384071642,30000000000000.0,30000000000000.0,128000000000000.05,1,30501410694850.984,37512625560976.305,37512625560976.305,37512625560976.305,28334307918048.613,30501410694850.984,37512625560976.305,37512625560976.305,37512625560976.305,28334307918048.613,130139352298030.92,160053869060165.62,160053869060165.62,160053869060165.62,120893047117007.45,1,1.0,1,0.351098324101101,0.351098324101101,0.05109753023928742,0.034719501214647515,0.11840506796014383,0.0846675863783021,0.036962458971025104,0.0,0.0,0.0,0.04243627972564337,0.22424262159430097,3.9772870824918796,360,TrialState.COMPLETE
capture_only_v6_trial_00397,2.4512478481642908,0.8937329359445835,0.6435004083801044,0.5163786649536353,0.07769424996521487,0.06371080540084575,0.18820111360415162,6.300379116141273e-09,113551.27887891607,32708575246355.16,7.712072753775257e+19,1.0,1.0,1.0,5.316902581383872,1.0,0.45513088779648053,0.02428013435811691,1.6258085642130962,4.8526724791253955,95.6917977557838,4.4295198932884726e+18,4.5208309608562053e+18,4.1083813520602404e+18,-0.04154751927099317,6.050686883740648,10.82503349573527,2.0559477809042963e-05,0.0030620745997413145,0.0030620745997413145,12.0,22,1,4.2934800659537927e-19,3.79391715450435e-105,4.745625537253295e-87,0.0,1.0,1.4267334594484225e-19,7.994556512565083e-19,1.070355299449894,2.382370265713837,2.039255462431879e-20,0.9078686149469093,3.9617689166909758,4.475451630018222e+18,4.346637749390365e+18,3.6564290412945987e+18,-0.008861612088031807,-0.017064821145488417,-0.04154751927099317,-0.03716611841331593,-0.09216111887991665,700.0,800.0,1.35,134.10736066933225,190.80289714660796,260.87331151895444,348.963080618292,134.10736066933225,190.80289714660796,260.87331151895444,348.963080618292,158.16018347168404,38.415562913548456,56.69553647727571,70.07041437234648,158.16018347168404,88.08976909933756,0.75,350.0,2.6021172803387596,1.8289191927214705,1.3376725989578169,2.8,0.03369252304373843,0.2620152852464306,82.29263956217275,81.13742524242514,77.02284674998249,2.683915162940869,0.2467698370208236,80.70275748879224,78.3625551730997,76.97118103903186,72.46966414180783,30.820814306756823,6.8224489402457085,0.9147643886351331,82.29263956217275,81.51222079533581,81.13742524242514,77.02284674998249,2.683915162940869,77.31840551650826,76.97118103903186,72.46966414180783,9.840516115409569,10.875522658036065,11.369983969983911,15.196321504891436,84.67200641658619,16.263127436495367,16.68125706152476,20.881093168757722,7.263386454764771,7.0517929765279295,6.999303198082043,7.504620151208355,12.642189976730764,6.239471075061613,6.190179149631424,6.5626371346956525,9.840516115409569,11.369983969983911,15.196321504891436,84.67200641658619,86.76749234126541,11.825228390789439,14.986038716167148,16.68125706152476,20.881093168757722,59.765320218919086,81.27672617354636,86.18842107667137,capture_only,7.226297095091691,0.9582182935946045,0.6369069640313624,0.6034578676529075,0.4932875895089152,0.2762115939177014,0.001888443742204404,0.00019405047151220705,0.1926331635400323,0.15738274981194672,0.007525398867480832,0.0006510410304287943,5.340890750075093e-05,1.3622943296878745,0.7919262140502149,1.0301662527589805,1.0119605143520523,1.4462960121587662,1.2934264811359941,1.143857798222739,1.0555930763402372,1.155003406010394,1.1321899333166465,0.9879087901620082,1.2454573640686915,1.9857861146955142,5.442782503138788,7.263386454764771,6.999303198082043,7.504620151208355,12.642189976730764,12.985543771242273,7.250874859360556,6.458772947193141,6.190179149631424,6.5626371346956525,9.406340075456631,11.900173845177513,12.896761125786005,30000000000000.0,30000000000000.0,128000000000000.05,1,32708575246355.16,40227140578014.95,40227140578014.95,40227140578014.95,30384655052933.04,32708575246355.16,40227140578014.95,40227140578014.95,40227140578014.95,30384655052933.04,139556587717782.06,171635799799530.53,171635799799530.53,171635799799530.53,129641194892514.34,1,1.0,1,0.35478024951444925,0.35478024951444925,0.06495568400014283,0.0260428498413468,0.33242059362714876,0.05129994247030951,0.0,0.0012094873283746803,0.0012094873283746803,0.0,0.04540745972415455,0.23476863127344955,4.2584354041531025,397,TrialState.COMPLETE
capture_only_v6_trial_00396,2.452273468318125,0.889472593004185,0.6516604018638869,0.5166953438722411,0.07493701670671289,0.09272887240038036,0.18748815151332293,3.7152021134679624e-09,112022.50296958015,32177046647162.082,7.699422570639809e+19,1.0,1.0,1.0,6.191389199636882,1.0,0.44335014977344206,0.023865937617431984,1.6171978081513279,4.896041387398233,96.44894441301741,4.3031065331027446e+18,4.389664272752016e+18,3.9928551609286426e+18,-0.0411477494658793,5.960413456674044,10.669690964984616,2.2334705603655745e-05,0.0032822400292305573,0.0032822400292305573,12.0,22,1,4.2934800659537927e-19,3.7908042790400475e-105,4.655647079665951e-87,0.0,1.0,1.4243931755683648e-19,8.1423789522122525e-19,1.1104168914390824,2.3693080125672075,2.0030221884247213e-20,0.8935388147229547,3.8291783084803566,4.3468329700016005e+18,4.2235765484681636e+18,3.5544503994509245e+18,-0.008649207949327642,-0.01675093632301133,-0.0411477494658793,-0.0368893958140647,-0.09165884785617268,700.0,800.0,1.35,135.82978281744215,193.66887983031913,262.94595673030756,348.9256866018872,135.82978281744215,193.66887983031913,262.94595673030756,348.9256866018872,155.25680677156808,39.380838404424736,57.83909701287698,69.27707689998843,155.25680677156808,85.97972987157965,0.75,350.0,2.5688452073198853,1.8016610975784784,1.3269863166588463,2.8,0.030575745030734323,0.26190000882797543,82.20403875194992,80.99079459534144,76.73207173341639,2.543808538695449,0.23202072885632422,80.44501551015534,78.87783764889316,77.36307417160458,72.67050594977768,30.65740551821608,7.67791699396009,1.1574404685519182,82.20403875194992,81.39347438507254,80.99079459534144,76.73207173341639,2.543808538695449,77.7827782976484,77.36307417160458,72.67050594977768,9.584304947560721,10.67156251579138,11.212153763182105,15.185372661184388,84.42153898615605,15.564309248394922,16.060530197538093,20.42746018344635,7.568831859374128,7.336577884218281,7.272161393971911,7.7930908616791,13.032754003034611,6.464050419456982,6.4107609037823705,6.812008823781098,9.584304947560721,11.212153763182105,15.185372661184388,84.42153898615605,86.39383147810997,11.80187301626302,14.225650136655258,16.060530197538093,20.42746018344635,59.494273454087015,79.6524571064146,84.90638987778735,capture_only,7.390572756243111,0.999176688946854,0.5681731297479408,0.642824441115229,0.5248902475045498,0.28946474372011033,0.0018984721138998616,0.00019418013252662158,0.20269961705048886,0.1656347270749153,0.007770200005637555,0.0006931388870602745,5.7742170958093294e-05,1.5433276603052544,0.8010463948690402,1.0489486492903068,1.0119512574213523,1.6603526310205459,1.452888752728771,1.2527774390026925,1.1246910776359547,1.1619153897857246,1.1338444437059054,0.9936696435000887,1.2438349666727886,1.92003494216178,5.129276383893427,7.568831859374128,7.272161393971911,7.7930908616791,13.032754003034611,13.373953612901175,7.52140033240345,6.693812597401103,6.4107609037823705,6.812008823781098,9.84055082769127,12.668932760738251,13.936111911489782,30000000000000.0,30000000000000.0,128000000000000.05,1,32177046647162.08,39573432016271.41,39573432016271.41,39573432016271.41,29890891169437.375,32177046647162.08,39573432016271.41,39573432016271.41,39573432016271.41,29890891169437.375,137288732361224.92,168846643269424.75,168846643269424.75,168846643269424.75,127534468989599.52,1,1.0,1,0.355063442429658,0.355063442429658,0.06540681860705012,0.024340538501036152,0.28975781454985594,0.05290747548368648,0.0,0.0012531045948627744,0.0012531045948627744,0.0,0.04347161757530312,0.241164054146873,4.187659841876584,396,TrialState.COMPLETE
capture_only_v6_trial_00333,2.4550633537623674,0.980864908246627,0.5868117610174638,0.5171914022940693,0.13425151882780814,0.05832727810823254,0.17473250367070703,4.9169272129728855e-09,107883.02609010854,42931678062214.266,7.476571794228737e+19,1.0,1.0,1.0,6.268978903843243,1.0,0.3849011077815544,0.044228766802217406,1.4017028070826145,4.370695476967507,84.36992044471668,5.571914132354669e+18,5.664922050191234e+18,5.162022113562006e+18,-0.04037407762765414,5.4657485211363595,9.389343544854748,3.9377526952119e-05,0.0063441068856406,0.0063441068856406,12.0,22,1,4.2934800659537927e-19,3.7355412651333634e-105,3.8079283923016033e-87,0.0,1.0,1.3831657819323164e-19,9.809904179620123e-19,1.9649729156071125,0.9928904794068155,1.2118229981265588e-20,0.5238082919655871,2.9691762553188625,5.624679994247857e+18,5.468977452564557e+18,4.661062682300062e+18,-0.007189523332762403,-0.015287805437371441,-0.04037407762765414,-0.037277958422045045,-0.08470899491684217,700.0,800.0,1.35,127.342271614932,179.26367572776232,230.16337130611126,283.1175595312889,127.342271614932,179.26367572776232,230.16337130611126,283.1175595312889,103.8538838035266,42.97235117021532,51.92140411283032,50.89969557834894,103.8538838035266,52.95418822517766,0.75,350.0,2.2232802661743225,1.579335904956248,1.2300721784038782,2.8,0.04276533261487717,0.21076705668875304,85.85285511442206,83.89777689481365,75.26621018409433,1.2213937859120059,0.09476092719438096,78.73808788133827,83.66069367366019,80.62558987688949,69.86718100889522,19.943980722787447,6.09765179539384,2.4743587640865226,85.85285511442206,85.18992234700272,83.89777689481365,75.26621018409433,1.2213937859120059,82.58434121527408,80.62558987688949,69.86718100889522,6.42050198437071,7.3637123643567985,8.78492648301684,16.71769098813427,86.77515575593787,11.290283476161738,13.163232551257625,23.00123901763271,6.538222173107392,6.366502033565116,6.544835647679692,7.764216529931344,12.002580136295892,5.76346348518925,5.953157295818033,7.0497390535223765,6.42050198437071,8.78492648301684,16.71769098813427,86.77515575593787,87.91760595120947,13.487886645397536,10.009847045574658,13.163232551257625,23.00123901763271,70.15353265319817,80.94274698299142,81.14577360725873,capture_only,7.926711381853779,0.9993276617627959,0.2117525706196396,1.188420728099854,0.772460974489811,0.2518822978400391,0.0008703218542045474,7.209854862574686e-05,0.3972378908806756,0.25802027603484157,0.0047892568802434966,0.000506057154035187,4.61390433436426e-05,1.6037471145752884,0.9453137224763352,1.0364580444125442,1.0100668194975413,1.7045667977656538,1.414316542623356,1.2013282492311477,1.1629471300516558,1.179249169988138,1.1075531633201188,1.1510581836180067,1.3285578866733017,1.6234433522108385,3.206211511641613,6.538222173107392,6.544835647679692,7.764216529931344,12.002580136295892,11.987561023047524,7.567759379879728,5.9322213898845035,5.953157295818033,7.0497390535223765,9.89769736713414,12.959095164460683,16.379821489611423,30000000000000.0,30000000000000.0,128000000000000.05,1,42931678062214.266,52800179636415.75,52800179636415.75,52800179636415.75,39881413939279.26,42931678062214.266,52800179636415.75,52800179636415.75,52800179636415.75,39881413939279.26,183175159732114.25,225280766448707.28,225280766448707.28,225280766448707.28,170160699474258.22,1,1.0,1,0.35663620890558373,0.35663620890558373,0.0492572189184416,0.017027079047890914,0.028061832367219194,0.08449403161119719,0.0,0.08191522868930384,0.08191522868930384,0.0,0.018884445745366234,0.23604181929418583,3.6466665214154923,333,TrialState.COMPLETE
capture_only_v6_trial_00346,2.467910963712349,0.9074002433277928,0.6133590093266358,0.5197508348286768,0.1047214752973759,0.10881265585706375,0.18036502284718467,2.1894272521920012e-09,111477.07077467414,37320426577342.48,7.574169628142777e+19,1.0,1.0,1.0,6.442265145508121,1.0,0.4071143089322475,0.040352177737947546,1.4986946917151125,4.907868711302377,89.51152998402416,4.988702647763414e+18,5.076499649868568e+18,4.65931279925452e+18,-0.03724249312526013,5.477671350087468,10.566815090796636,4.5173711686625515e-05,0.0060237771991902556,0.0060237771991902556,12.0,22,1,4.2934800659537927e-19,3.7598437566961896e-105,3.113370920784162e-87,0.0,1.0,1.401221381206414e-19,1.2076440142728643e-18,1.8921876629850667,2.820660734748196,2.092384678776323e-20,0.9434072416603746,3.6667315623538626,5.034244775919259e+18,4.904642102649594e+18,4.1919034140785096e+18,-0.007576742031948032,-0.014957038659886738,-0.03724249312526013,-0.03361246062589655,-0.08315309308310811,700.0,800.0,1.35,127.85596375932374,182.43880314214624,242.21438469621043,306.6141412577053,127.85596375932374,182.43880314214624,242.21438469621043,306.6141412577053,124.17533811555904,38.34443377529958,54.5828393828225,59.77558155406419,124.17533811555904,64.39975656149485,0.75,350.0,2.3981215442939856,1.68064104772058,1.2658791575994388,2.8,0.040174562883594195,0.30221078641121124,82.58974274236989,81.335142890345,76.11285962558458,2.032125438572459,0.1642535002626258,79.5040550692529,79.50364418713806,77.72390663533974,71.75373766758462,28.220904912945755,9.073200136890334,1.992754312783441,82.58974274236989,81.85249925873357,81.335142890345,76.11285962558458,2.032125438572459,78.434709678051,77.72390663533974,71.75373766758462,8.126171588477133,9.197590311877157,9.917148319219834,14.607028972808557,82.81513638213156,13.884839769653896,14.655392681623555,20.0978955904506,8.58854164814934,8.304379639158755,8.200081819004497,9.016549484899572,15.151415764873892,7.469943408011905,7.442308527003863,8.063787528589119,8.126171588477133,9.917148319219834,14.607028972808557,82.81513638213156,84.58804655406408,11.579477365530407,12.51324071853693,14.655392681623555,20.0978955904506,59.63636557213625,74.5377812157364,79.0922257964578,capture_only,6.947755242996874,0.9807334546904405,0.322209247981618,0.695544021003633,0.5476269714306773,0.2635619167072772,0.0013224144220943986,0.0001143568452973299,0.22658072847199706,0.17839215603285558,0.0061978068141893845,0.0006117329503198846,5.224882259981918e-05,1.7374858112419593,0.7903886913389075,1.0751643001118667,1.0164649955116247,1.859321948975194,1.607843135198917,1.3827470440187253,1.2751018327343164,1.1179344785993461,1.0826703244192575,0.9883648306271596,1.1686558220064382,1.6454123021025504,4.2398322909998605,8.58854164814934,8.200081819004497,9.016549484899572,15.151415764873892,15.24758558882801,8.702412909164526,7.756534365853019,7.442308527003863,8.063787528589119,12.136531708103808,16.388406914422937,18.91496764193619,30000000000000.0,30000000000000.0,128000000000000.05,1,37320426577342.48,45899096339438.88,45899096339438.88,45899096339438.88,34668837741785.402,37320426577342.48,45899096339438.88,45899096339438.88,45899096339438.88,34668837741785.402,159233820063327.97,195836144381605.97,195836144381605.97,195836144381605.97,147920374364951.1,1,1.0,1,0.3582659649695653,0.3582659649695653,0.07499989338794405,0.02709745962676669,0.1687198044208626,0.06902556844359758,0.011196691567184267,0.051414661405432896,0.051414661405432896,0.0,0.0250031631964789,0.23369115473585422,4.0130571587763475,346,TrialState.COMPLETE
