source	case	temperature	pu_m_percent	om	exp_mu	sci_mu	residual
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0008	-212.4	-251.7185732590592	-39.31857325905921
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0014	-212.1	-237.5915211699222	-25.49152116992221
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0019	-206.9	-229.8032192200573	-22.90321922005728
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0048	-200.8	-206.31036991643563	-5.5103699164356215
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0061	-197.1	-200.2335337047359	-3.133533704735896
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0066	-190.8	-198.24203871866277	-7.442038718662758
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0181	-178.6	-172.6895986072424	5.910401392757592
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0345	-169.6	-156.3533	13.246700000000004
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9988	-295.0	-372.4642	-77.4642
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9989	-304.9	-370.0742000000036	-65.17420000000362
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9993	-294.5	-358.02016666666105	-63.520166666661055
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9994	-278.4	-354.0746	-75.6746
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9997	-287.3	-337.6819	-50.38189999999997
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9998	-274.4	-329.6965999999936	-55.296599999993646
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9999	-255.1	-320.00820000000795	-64.90820000000795
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9999	-223.4	-320.00820000000795	-96.60820000000794
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0	-242.4	-308.8844	-66.48440000000002
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0	-233.4	-308.8844	-75.48440000000002
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0003	-266.7	-280.1368	-13.436800000000005
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0004	-220.4	-273.76103333334214	-53.361033333342135
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0005	-256.4	-268.4192333333262	-12.019233333326213
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0008	-212.1	-256.53263333333337	-44.43263333333337
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.002	-202.2	-232.26286666667062	-30.06286666667063
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0037	-192.3	-215.72416666666774	-23.42416666666773
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0048	-186.4	-208.7101	-22.310100000000006
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0	-237.2	-335.0525	-97.85250000000002
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0	-235.1	-335.0525	-99.95250000000001
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0005	-250.9	-288.5961540540506	-37.696154054050595
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0007	-267.7	-280.37666756756585	-12.676667567565858
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0007	-247.9	-280.37666756756585	-32.47666756756584
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0009	-243.1	-274.1467648648662	-31.04676486486622
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0013	-226.9	-264.93833783783367	-38.038337837833666
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0017	-218.8	-258.1852405405382	-39.38524054053818
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0022	-214.5	-251.67995945945685	-37.17995945945685
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0037	-209.4	-238.5361	-29.1361
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9989	-367.3	-386.4557	-19.155699999999968
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9992	-350.5	-377.9979	-27.497900000000016
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9992	-332.4	-377.9979	-45.59790000000004
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9992	-315.9	-377.9979	-62.09790000000004
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9992	-281.6	-377.9979	-96.39789999999999
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9994	-358.1	-370.6009999999969	-12.50099999999685
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9995	-273.1	-366.0247	-92.92469999999997
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0	-250.3	-331.5783	-81.2783
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0	-230.1	-331.5783	-101.47830000000002
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0002	-274.5	-313.62885737703914	-39.12885737703914
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0005	-262.2	-295.2368737704768	-33.0368737704768
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0007	-237.9	-287.0328983606552	-49.13289836065522
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.001	-229.7	-277.89929836066176	-48.19929836066177
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.001	-217.2	-277.89929836066176	-60.69929836066177
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0012	-225.7	-273.1281688524613	-47.42816885246128
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0019	-213.7	-260.9341000000012	-47.234100000001206
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0023	-212.4	-255.82380655737654	-43.42380655737654
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0059	-204.9	-230.48253770491863	-25.58253770491862
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0061	-201.2	-229.5836	-28.3836
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.999	-348.9	-367.8119	-18.911900000000003
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.999	-324.0	-367.8119	-43.81189999999998
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.999	-314.9	-367.8119	-52.9119
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9991	-357.7	-364.9872	-7.287199999999984
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9991	-340.6	-364.9872	-24.38719999999995
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9991	-332.2	-364.9872	-32.787199999999984
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9991	-289.8	-364.9872	-75.18719999999996
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9991	-281.6	-364.9872	-83.38719999999995
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9996	-297.8	-344.6904	-46.8904
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9997	-307.2	-338.4536	-31.253600000000006
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9997	-285.6	-338.4536	-52.85359999999997
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9997	-272.9	-338.4536	-65.55360000000002
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	2.0	-298.8	-312.0746	-13.274599999999964
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	2.0	-256.8	-312.0746	-55.274599999999964
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0004	-230.0	-304.6767	-74.67669999999998
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0005	-237.9	-300.75231643834735	-62.852316438347344
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.001	-231.0	-283.88859041095844	-52.88859041095844
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.001	-231.0	-283.88859041095844	-52.88859041095844
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0026	-213.6	-257.30926301369794	-43.70926301369795
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0048	-205.6	-239.89105342465692	-34.29105342465692
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0073	-198.0	-227.91405205479458	-29.91405205479458
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0137	-188.6	-209.8970479452051	-21.297047945205094
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0321	-172.2	-185.50677397260287	-13.306773972602883
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0369	-167.4	-181.5143	-14.114299999999986
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9989	-344.9	-355.4668	-10.5668
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.999	-328.1	-352.8831999999983	-24.78319999999826
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9994	-336.3	-339.88587142856767	-3.585871428567657
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9994	-319.1	-339.88587142856767	-20.785871428567646
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9994	-310.8	-339.88587142856767	-29.085871428567657
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9994	-302.4	-339.88587142856767	-37.48587142856769
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9996	-277.4	-331.0315	-53.63150000000002
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9997	-294.2	-325.78101428571074	-31.58101428571075
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	2.0001	-285.9	-300.14869999998325	-14.248699999983273
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	2.0003	-271.4	-287.9359	-16.535900000000026
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0	-273.2	-323.1581	-49.9581
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0	-249.9	-323.1581	-73.25809999999998
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0005	-228.6	-302.9526688311635	-74.35266883116353
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0007	-267.7	-296.34292727272486	-28.642927272724876
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.001	-222.9	-288.0437155844191	-65.14371558441908
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0014	-222.5	-279.27202727273266	-56.77202727273266
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0027	-217.3	-260.58976623376833	-43.28976623376832
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0032	-206.7	-255.5804402597386	-48.880440259738606
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0036	-205.1	-252.0823974025971	-46.982397402597115
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0058	-197.3	-237.79595194805242	-40.49595194805241
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0077	-197.0	-229.2528	-32.25280000000001
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9984	-329.1	-352.5612	-23.461199999999963
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9984	-329.1	-352.5612	-23.461199999999963
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9986	-321.1	-348.775272727276	-27.675272727275967
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9989	-278.6	-342.18034545454987	-63.58034545454984
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.999	-303.7	-339.67759999999527	-35.97759999999528
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.999	-270.3	-339.67759999999527	-69.37759999999525
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9991	-313.3	-336.9914727272699	-23.69147272726991
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9994	-296.1	-327.6035727272699	-31.503572727269898
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9995	-286.4	-323.9536	-37.55360000000002
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.975	-432.3	-461.0932	-28.793200000000013
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.986	-427.0	-436.5277555555556	-9.527755555555586
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.989	-415.0	-426.6815444444438	-11.681544444443773
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.991	-408.1	-418.72063703703697	-10.620637037036943
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.993	-401.1	-409.12506666666627	-8.025066666666248
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.994	-398.1	-403.47317037037044	-5.373170370370417
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.996	-386.2	-389.4866333333329	-3.2866333333329294
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.997	-383.5	-380.23492962962763	3.2650703703723707
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.997	-378.9	-380.23492962962763	-1.334929629627652
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.998	-362.3	-367.9146037037027	-5.614603703702699
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.998	-360.9	-367.9146037037027	-7.014603703702733
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.999	-314.1	-348.05028888888825	-33.950288888888224
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.999	-341.3	-348.05028888888825	-6.750288888888235
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.999	-339.7	-348.05028888888825	-8.350288888888258
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.999	-323.1	-348.05028888888825	-24.950288888888224
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.0	-305.5	-287.06578888888043	18.434211111119566
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.0	-288.9	-287.06578888888043	1.8342111111195436
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.0	-252.0	-287.06578888888043	-35.065788888880434
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.0	-277.6	-287.06578888888043	-9.465788888880411
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.0	-259.3	-287.06578888888043	-27.765788888880422
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.002	-223.5	-207.8594	15.640600000000006
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.972	-418.5	-440.1452	-21.64519999999999
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.977	-396.3	-431.49502258064507	-35.19502258064506
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.977	-416.7	-431.49502258064507	-14.795022580645082
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.986	-394.9	-410.567919354839	-15.667919354839
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.988	-382.6	-404.41481290322616	-21.81481290322614
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.989	-382.9	-401.0281322580641	-18.128132258064113
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.99	-369.2	-397.3906451612906	-28.190645161290604
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.994	-362.2	-379.12466129032293	-16.924661290322945
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.995	-370.3	-373.0311870967731	-2.7311870967731124
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.995	-360.4	-373.0311870967731	-12.631187096773147
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.996	-343.2	-365.80444516129074	-22.604445161290755
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.998	-339.0	-344.5145258064521	-5.514525806452127
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.998	-327.7	-344.5145258064521	-16.81452580645214
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.998	-327.0	-344.5145258064521	-17.514525806452127
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.999	-329.1	-324.4762935483811	4.6237064516189434
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.999	-321.4	-324.4762935483811	-3.076293548381102
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.0	-301.3	-275.9691709677435	25.33082903225653
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.0	-279.2	-275.9691709677435	3.2308290322565085
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.0	-270.7	-275.9691709677435	-5.2691709677434915
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.001	-251.7	-227.47542258064837	24.22457741935162
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.001	-238.0	-227.47542258064837	10.52457741935163
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.001	-218.3	-227.47542258064837	-9.175422580648359
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.003	-206.0	-195.7795	10.220499999999987
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.936	-450.4	-479.6988	-29.29880000000003
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.946	-431.8	-470.6946347826087	-38.894634782608705
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.96	-422.5	-455.37725652173924	-32.87725652173924
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.962	-408.9	-452.825495652174	-43.92549565217405
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.975	-395.0	-432.7628304347824	-37.762830434782416
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.979	-377.1	-424.864192753623	-47.76419275362298
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.988	-352.0	-401.6315623188404	-49.631562318840395
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.989	-349.8	-398.3091739130433	-48.5091739130433
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.995	-332.7	-370.6319536231874	-37.93195362318744
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.997	-310.1	-354.13563623188287	-44.03563623188285
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.999	-293.2	-321.36490869564966	-28.16490869564967
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.999	-297.0	-321.36490869564966	-24.36490869564966
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.0	-286.8	-285.03172028984716	1.7682797101528536
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.001	-275.9	-249.1964072463765	26.703592753623468
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.001	-255.8	-249.1964072463765	6.603592753623502
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.001	-253.8	-249.1964072463765	4.603592753623502
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.002	-257.1	-229.61411739130767	27.48588260869235
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.004	-196.4	-208.38925942028968	-11.98925942028967
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.005	-227.2	-201.4069	25.79309999999998
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.96	-403.5	-431.5263	-28.026299999999992
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.965	-403.1	-425.39097272727247	-22.290972727272447
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.973	-390.1	-413.7601545454545	-23.660154545454475
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.983	-371.5	-394.2685454545452	-22.768545454545176
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.985	-367.4	-389.3115181818178	-21.911518181817826
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.985	-372.3	-389.3115181818178	-17.01151818181779
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.986	-362.2	-386.63796363636357	-24.437963636363577
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.992	-345.1	-366.2825999999996	-21.18259999999958
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.993	-341.4	-361.7226	-20.322600000000023
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.994	-336.6	-356.53410000000054	-19.934100000000512
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.996	-328.1	-343.3274909090916	-15.227490909091557
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.996	-321.4	-343.3274909090916	-21.927490909091603
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.997	-321.7	-334.2461909090905	-12.546190909090512
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.997	-313.9	-334.2461909090905	-20.346190909090524
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.997	-316.5	-334.2461909090905	-17.7461909090905
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.997	-317.3	-334.2461909090905	-16.94619090909049
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.998	-300.9	-321.7033363636373	-20.8033363636373
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.998	-280.5	-321.7033363636373	-41.20333636363728
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.999	-301.3	-301.799754545453	-0.49975454545301545
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.999	-302.0	-301.799754545453	0.20024545454697318
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.999	-280.5	-301.799754545453	-21.299754545453027
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.999	-280.8	-301.799754545453	-20.999754545453015
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.0	-277.9	-264.2118999999926	13.688100000007353
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.0	-258.9	-264.2118999999926	-5.311899999992647
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.0	-263.0	-264.2118999999926	-1.2118999999926245
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.001	-230.3	-226.72260909090812	3.577390909091889
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.001	-220.6	-226.72260909090812	-6.122609090908128
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.004	-189.0	-185.9787	3.0212999999999965
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.004	-191.3	-185.9787	5.321300000000008
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.923	-450.1	-481.1961	-31.09609999999998
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.932	-430.9	-474.26479156626505	-43.36479156626507
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.948	-422.6	-459.977978313253	-37.37797831325298
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.95	-407.3	-457.9459987951808	-50.64599879518079
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.967	-395.3	-437.2144734939758	-41.91447349397578
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.97	-388.9	-432.6677879518072	-43.767787951807236
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.976	-375.6	-422.38250722891587	-46.78250722891585
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.978	-373.7	-418.51138433734957	-44.81138433734958
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.985	-354.3	-402.45437831325273	-48.15437831325272
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.989	-348.0	-390.5158939759033	-42.51589397590328
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.989	-346.3	-390.5158939759033	-44.21589397590327
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.99	-342.3	-387.0112433734939	-44.711243373493915
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.994	-321.2	-369.1016903614458	-47.90169036144579
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.997	-307.9	-346.4242566265041	-38.5242566265041
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.997	-305.9	-346.4242566265041	-40.5242566265041
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.999	-282.2	-313.72676626505705	-31.526766265057063
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.999	-279.5	-313.72676626505705	-34.22676626505705
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	2.0	-256.2	-281.62947469879293	-25.429474698792944
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	2.0	-270.2	-281.62947469879293	-11.429474698792944
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	2.001	-248.9	-249.32879397590764	-0.428793975907638
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	2.003	-214.5	-218.1221951807201	-3.622195180720098
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	2.006	-192.2	-196.1406	-3.9406000000000176
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9831	-458.0	-472.3578	-14.357799999999997
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9871	-450.4	-462.1938613259666	-11.793861325966645
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9876	-450.4	-460.7174480662982	-10.317448066298198
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.99	-443.3	-452.7367447513813	-9.436744751381298
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.993	-436.3	-439.7393861878449	-3.439386187844889
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.995	-428.7	-427.8715381215469	0.8284618784530835
