label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,family,score_bulk_shape,score_rizk_prior,score_swig_diag,trial_number,state
M7_no_phi_v2_trial_00088,1.3614160975541636,0.9000151017097248,0.3132142562243365,0.0,0.15563825374012547,0.06746755652742159,0.028052140019147027,0.0,0.9696437037920382,2.3653207595584486e-07,566142.8863845738,33863900286552.24,5.3336209053371515e+19,0.3,1.7948642680814964,0.9911532655090275,1.621832458088405,3.8287692011416214,6.487296950544218,0.08264331491418321,2.686738752926956,0.8970945022978316,88.23254718154844,9.337924949787566e+18,1.6267647795281213e+19,2.387447156656628e+18,-0.8333909933249435,3.5438804174299383,3.066370269311336,3.245056301841614e-05,0.00550708689514892,0.00550708689514892,12.0,22,0,4.2934800659537927e-19,3.155101654916316e-105,2.579667658690874e-86,1.362116099971988e-104,4.317186097156403,9.867198674873731e-20,9.477242188859844e-19,6.152944128397549e-21,M7_no_phi,0.08643825917467873,0.17520899435603995,1.3453345118250257,88,TrialState.COMPLETE
M7_no_phi_v2_trial_00102,1.372445029083204,0.9082973963748017,0.2885884009714797,0.0,0.16278608003957773,0.07539977006133046,0.003127710908600411,0.0,1.1146134104091643,2.712091093191612e-07,650105.4626881896,31167155739660.008,4.964120252263709e+19,0.3,2.312946455606727,1.0993205694012833,1.6690685152680667,4.103874587250458,7.070258833124084,0.05524844167977689,2.648246325651939,0.909095187758949,87.74414394558954,9.358696110193226e+18,1.6996755539009776e+19,2.1315197367745715e+18,-0.9016766697403511,3.4593320757839607,3.0523610636751304,2.0890730995460477e-05,0.003681569977961131,0.003681569977961131,12.0,22,0,4.2934800659537927e-19,3.0438512913241955e-105,3.4943171328999824e-86,1.8211829886970145e-104,5.983153624777536,9.183622466687862e-20,1.2054712204161563e-18,6.148082136804128e-21,M7_no_phi,0.07969328168707213,0.19858998686079476,1.3197574206826481,102,TrialState.COMPLETE
M7_no_phi_v2_trial_00108,1.3735373886592597,0.9029742741857079,0.3321696339425128,0.019562561900641425,0.13292322675650067,0.05314792322121024,0.0007694809177755726,0.0,0.9124788923036472,2.367237162345938e-07,417700.8635855638,35226983783811.21,5.008866829236603e+19,0.3,2.41203137944517,1.7850240464282199,2.0059040595953213,4.972070290842744,6.014218405287935,0.07411852560338299,2.668991727846845,0.8241829064199063,94.35383849419297,7.585424675391326e+18,1.2711289506484042e+19,2.1780756572745262e+18,-0.7661166488618779,3.547007531597066,2.7832304116924926,2.5946076568216867e-05,0.004673584159824872,0.004673584159824872,12.0,22,0,4.2934800659537927e-19,3.0575391517877657e-105,5.7809766863053645e-86,3.0177394501851337e-104,9.869830933875823,9.266403634087717e-20,1.25910942801053e-18,6.148680339455849e-21,M7_no_phi,0.10863592917170234,0.22412561225664818,1.2404031186580051,108,TrialState.COMPLETE
M7_no_phi_v2_trial_00118,1.3756514527199732,0.9047777790089043,0.2612067569379807,0.0,0.15809187559455817,0.10523280904521579,0.0023485938336451078,0.0,1.2375657215543265,2.770224691472896e-07,535960.0142933076,36570792774121.08,5.027112429481398e+19,0.3,2.156204928379279,1.3033197733473603,2.0001686275872212,4.291945689948424,7.660601538473204,0.13079512638809565,2.6594496967025716,0.9051007623078594,90.87357164039318,8.460389895275743e+18,1.6198183622407651e+19,1.7397203710488648e+18,-0.9689868689974686,3.5074413934272473,3.041512708228212,5.064172398537803e-05,0.009013926506360806,0.009013926506360806,12.0,22,0,4.2934800659537927e-19,3.0631028779132083e-105,5.720226377713604e-86,2.987957883318394e-104,9.754676882919426,9.300157994540588e-20,1.1262927528361198e-18,6.148923491826561e-21,M7_no_phi,0.08177206807657639,0.19706730665465477,1.325331524564418,118,TrialState.COMPLETE
M7_no_phi_v2_trial_00103,1.3811357749883892,0.9212840775541857,0.32018302516019337,0.0,0.1367541604328641,0.052106774520595686,0.051103199957314716,0.0,1.0410566231910956,1.9169152914893103e-07,527308.76593857,28179842491619.242,4.444949225242693e+19,0.3,2.3666975948036573,1.0167207330883214,1.7124113565974755,3.9176525662073205,6.144035463874311,0.05562052520225282,2.6789099105884806,0.977428833515799,94.69800374728813,7.530902541114979e+18,1.2833686005642076e+19,2.021942461057706e+18,-0.8025826168539099,3.513996079852037,3.2567940102203012,1.8808707992929213e-05,0.0036681474362018243,0.0036681474362018243,12.0,22,0,4.2934800659537927e-19,2.880286483973271e-105,3.412064685442054e-86,1.7455425752496573e-104,6.060308878864481,8.223156066698982e-20,1.2107541313905447e-18,6.1409338391029566e-21,M7_no_phi,0.06063543362293894,0.19662034291119382,1.4038701552760517,103,TrialState.COMPLETE
M7_no_phi_v2_trial_00098,1.381393020727453,0.9126328511767209,0.3012776896230284,0.0,0.1679476714268692,0.06700435749601123,0.013874102979273481,0.0,1.0813205051695676,2.755985761924277e-07,605846.4610875318,34019285227199.51,5.162310316950666e+19,0.3,1.817727299493293,1.1371650636905382,2.128283788642105,4.495617243032973,6.965884170223702,0.07109965935002815,2.5769550635408573,0.9679455598444683,85.52094041624287,9.83559941738192e+18,1.7384049651288396e+19,2.2993769843088696e+18,-0.8785407737588984,3.3377250340028906,3.2110655934501464,2.807676336210309e-05,0.00455872640790884,0.00455872640790884,12.0,22,0,4.2934800659537927e-19,3.104018763873026e-105,2.286050176234738e-86,1.1998351437255045e-104,3.8654249055776178,9.550274086358731e-20,9.540355318156236e-19,6.150711645025803e-21,M7_no_phi,0.0549320613956224,0.19618842356935176,1.33769965594617,98,TrialState.COMPLETE
M7_no_phi_v2_trial_00096,1.3833779749804027,0.9153805867091271,0.3013018917453774,0.0,0.1604218881381006,0.06158773878800566,0.04556440130178028,0.0,1.0632672998117716,2.2252710264246633e-07,567445.4073836611,32698973005865.69,5.553086079848686e+19,0.3,2.266522882426213,1.0710434133234805,2.493802184987048,4.372157727589441,7.083570643019536,0.07221939970969461,2.4832665583504023,1.0838968429161258,87.02045381187783,8.996440236700828e+18,1.5694763074623947e+19,2.169873923370048e+18,-0.8593202633724594,3.214665461638649,3.5508097953544873,3.1332614121784084e-05,0.00460527407710805,0.00460527407710805,12.0,22,0,4.2934800659537927e-19,3.219359580139005e-105,3.2677690681094834e-86,1.7387148895060063e-104,5.4008098388031955,1.0273209247720071e-19,1.205971719831609e-18,6.155752402295772e-21,M7_no_phi,0.00856722015221778,0.21032268581559488,1.3993035346534826,96,TrialState.COMPLETE
M7_no_phi_v2_trial_00099,1.3964589946850094,0.9131661143488081,0.3491067218353592,0.01798996093141904,0.16497577374106884,0.0358745993655739,0.008828261045041303,0.0,0.8944253546534543,2.748840917504271e-07,599739.7944934438,33087741510681.793,4.899386975037019e+19,0.3,1.8200897504135498,1.216545351480348,2.1577336001881817,4.916492906532131,5.871508987910567,0.07251321338319754,2.66600647463564,0.9357334807408978,84.9024832346933,1.0399474931620266e+19,1.713771723445958e+19,2.9181828393896346e+18,-0.7688404736406032,3.4526428821218063,3.147873694567824,2.671905432621175e-05,0.004606359212605047,0.004606359212605047,12.0,22,0,4.2934800659537927e-19,3.0239399033102058e-105,2.1861572797134234e-86,1.136772634428726e-104,3.7592434730079756,9.063865903818485e-20,9.464224004713677e-19,6.147211946379471e-21,M7_no_phi,0.07448798359162057,0.2019391676734774,1.3619567652411408,99,TrialState.COMPLETE
M7_no_phi_v2_trial_00092,1.404112399284591,0.8971791710053993,0.3517602449375703,0.0,0.19253659762955858,0.0584182028570833,0.03281980233609559,0.0,0.9455853885155807,2.678391403937615e-07,671374.8515711945,39719581843155.14,5.392495690137936e+19,0.3,2.308301581146422,1.4237522910146103,1.578940009110877,3.6577194336698997,6.86999562630628,0.08613120850115948,2.6047507998763217,0.8069133170685978,78.71003084765123,1.2752264820912478e+19,2.2329292690830377e+19,3.063593018748907e+18,-0.8626438952590891,3.362018367536632,2.7423867844730117,3.3998936830419876e-05,0.005433209049463517,0.005433209049463517,12.0,22,0,4.2934800659537927e-19,3.1724675430043116e-105,4.053588134157191e-86,2.144790681005256e-104,6.760638688754399,9.976117026755182e-20,1.2213435495517856e-18,6.153703072451033e-21,M7_no_phi,0.11237064587424755,0.19122937409401658,1.1869026336322386,92,TrialState.COMPLETE
M7_no_phi_v2_trial_00084,1.4048212256459527,0.904462659401945,0.36232442584394475,0.0,0.17223474589541704,0.06816267694958845,0.03697711307197538,0.0,0.8391587176642978,2.5806179219187796e-07,593487.1425419481,41072751745751.68,5.4443635460518986e+19,0.3,2.2789116444700177,0.8415794062455622,2.3669200648389546,3.7466846345540303,5.912650949021499,0.07509693386972177,2.879777472005955,0.9945613790251427,82.93884705539838,1.2050257823313875e+19,2.0654467134302396e+19,3.2366107883603523e+18,-0.8049235176731284,3.8111994762056773,3.57913192256709,3.3672990140445964e-05,0.005817432063532534,0.005817432063532534,12.0,22,0,4.2934800659537927e-19,3.1876882599522503e-105,2.4529690464073738e-86,1.300242192548473e-104,4.078950281568468,1.0072072560196012e-19,1.207979806173976e-18,6.154368265763282e-21,M7_no_phi,0.08510552685217698,0.19988491857346832,1.6185417924978773,84,TrialState.COMPLETE
M7_no_phi_v2_trial_00082,1.4090368048905237,0.8881123532325208,0.19069237966003064,0.0,0.17983977591188055,0.18146225737749466,0.059037484220944576,0.0,1.5545626564585853,2.8779289727819917e-07,648896.5317802099,42285050832663.08,5.728059078156456e+19,0.3,2.093207336426882,0.609256970448723,2.6603233677343576,3.2606249634279645,9.779483217849084,0.06721141313558797,2.7342057974329776,1.1703161194907088,89.48007466505396,9.110948191496407e+18,2.1084983165043974e+19,1.2801861343821765e+18,-1.216700139527536,3.627033727546604,4.080412152303551,3.6121472841219773e-05,0.005951593545404601,0.005951593545404601,12.0,22,0,4.2934800659537927e-19,3.2696858552488483e-105,2.7224958627484085e-86,1.4573985887595956e-104,4.457304625825212,1.0596909294589444e-19,1.1205296800745536e-18,6.157951819166078e-21,M7_no_phi,0.0022424154973310073,0.20478340279284335,1.7095898864191093,82,TrialState.COMPLETE
M7_no_phi_v2_trial_00072,1.4141504671187424,0.8878618662833223,0.2075775955113689,0.0,0.17886067751350596,0.18142945516522194,0.07908820851761403,0.0,1.414715541778116,1.7725883939850358e-07,634062.518334838,46566688395658.945,5.998714776691422e+19,0.3,1.6528762891387838,0.469203452789549,3.4894910736440146,3.0213947481432086,9.18227272191926,0.11599421711932416,2.8445228343515874,1.3378504740045898,87.75733826453146,1.0047788574877047e+19,2.272708394155057e+19,1.5089049315795804e+18,-1.1778818380480345,3.7899761219509593,4.878429181075087,7.221257292320812e-05,0.011768777129891219,0.011768777129891219,12.0,22,0,4.2934800659537927e-19,3.346042020780731e-105,1.616014516455408e-86,8.731717992146899e-105,2.6095661494739777,1.1097622336879132e-19,8.930891081549493e-19,6.161288824304175e-21,M7_no_phi,0.0,0.21119894337070258,2.014923964343258,72,TrialState.COMPLETE
M7_no_phi_v2_trial_00112,1.4143180395878792,0.9411748082830522,0.3407625744023925,0.0060085039286883425,0.1771093769778859,0.024902864232366685,0.015916796472833117,0.0,0.9710966327422949,2.742422504892147e-07,578590.3355971724,34330210560955.336,5.1866483092109976e+19,0.3,2.15328672278466,1.3332914913262153,2.240281724773551,4.338487613769842,6.564640022834822,0.07606443859442107,2.3813241811801333,0.9953526636289276,81.64757533346005,1.0444797785665978e+19,1.7094189163883874e+19,2.7749524111745126e+18,-0.7895929659180346,2.996163862706787,3.1908084428958983,2.9302582725674424e-05,0.004205926219966192,0.004205926219966192,12.0,22,0,4.2934800659537927e-19,3.111327192498573e-105,3.355599922188566e-86,1.7626999957852162e-104,5.665427924247554,9.595299372040346e-20,1.1311236694454755e-18,6.151031046395751e-21,M7_no_phi,0.03587285869276885,0.20485568308100766,1.224913461149354,112,TrialState.COMPLETE
M7_no_phi_v2_trial_00085,1.417498991423289,0.9330861015315639,0.297386536831125,0.0,0.14005436710614644,0.12079884525483671,0.033593042861456424,0.0,0.9572252930294021,2.577766129815862e-07,588266.110516362,34589465833866.21,5.402105322658084e+19,0.3,2.2795968256320607,0.8217833476838363,2.3489752881902954,4.966078925131765,6.2473408718482295,0.07371890771425918,3.1051934728458925,0.911089878973062,93.39919012871268,9.098519369183058e+18,1.6908896922178599e+19,2.2703722601968394e+18,-0.8720182047949991,4.246925577888702,3.5067056841940376,3.269098692790375e-05,0.006487848040678842,0.006487848040678842,12.0,22,0,4.2934800659537927e-19,3.1752930137321973e-105,2.596465885296811e-86,1.3742755223577403e-104,4.328027417987593,9.993894846917455e-20,1.2065608626136162e-18,6.153826554428825e-21,M7_no_phi,0.1270163467252633,0.2163630602046227,1.719659906116,85,TrialState.COMPLETE
