label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D2_xe_scale,family,score_swig_diag,score_bulk_shape,score_rizk_prior
FINAL_rank1_M7_no_phi_M7_no_phi_v2_trial_00088,1.3584586853002445,0.905495435371525,0.31607771346641067,0.0,0.1558241839320894,0.05190939116853816,0.028052140019147027,0.0,0.9475735045906635,2.3653207595584486e-07,566142.8863845738,33863900286552.24,5.3336209053371515e+19,0.3,1.7948642680814964,0.9911532655090275,1.621832458088405,3.8287692011416214,6.487296950544218,0.08264331491418321,2.620193465287218,0.8053951216541156,87.01018469811423,9.49586383036596e+18,1.630810551812675e+19,2.5079034262828687e+18,-0.813092704021737,3.4508534166349483,2.725730460304265,2.6135923762454004e-06,0.0053241817031994204,0.0053241817031994204,1.0,40,1,4.317186097156403,M7_no_phi,1.1249389930506823,0.10023753743856717,0.17520899435603995
FINAL_rank2_M7_no_phi_M7_no_phi_v2_trial_00102,1.376987693519581,0.9124893124023665,0.3072805031946678,0.0,0.16308034374470762,0.05801630943732336,0.003127710908600411,0.0,1.0844613121748765,2.712091093191612e-07,650105.4626881896,31167155739660.008,4.964120252263709e+19,0.3,2.312946455606727,1.0993205694012833,1.6690685152680667,4.103874587250458,7.070258833124084,0.05524844167977689,2.5767020482269727,0.8092739700431864,86.37509774687985,9.54574739901488e+18,1.7044915621215494e+19,2.258387078902372e+18,-0.8777964752672789,3.35508373888833,2.6838224005468545,1.676935544314504e-06,0.003539244259595911,0.003539244259595911,1.0,40,1,5.983153624777536,M7_no_phi,1.0936880738762487,0.09702464116325099,0.19858998686079476
FINAL_rank3_M7_no_phi_M7_no_phi_v2_trial_00108,1.3925895278379758,0.9060500395936102,0.35800101038569326,0.036831179307140534,0.13366622991684324,0.027991604627486625,0.0007694809177755726,0.0,0.8575280436249648,2.367237162345938e-07,417700.8635855638,35226983783811.21,5.008866829236603e+19,0.3,2.41203137944517,1.7850240464282199,2.0059040595953213,4.972070290842744,6.014218405287935,0.07411852560338299,2.586007495742566,0.7073114463117601,92.7463270711318,7.738397078952137e+18,1.2747190978244035e+19,2.339957482776216e+18,-0.7362065261373532,3.4244046071052567,2.3512072564452904,2.079161107279987e-06,0.004463445493421047,0.004463445493421047,1.0,40,1,9.869830933875823,M7_no_phi,0.9899226554297152,0.1278643057831158,0.22412561225664818
