Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid oxide) (/)	JOG (Perovskite) (/)	JOG (Ba3MoO6) (/)	JOG (BaO) (/)	JOG (other phases) (/)	JOG (HCP) (/)	JOG (MoPd2) (/)	JOG (FCC) (/)	JOG (liquid metallic) (/)	JOG (MoO2) (/)	JOG (Sigma) (/)	
2976.5766	2178	3.45e+19	0	0	915000	1.936	3.148439e-05	8.650765e+25	6.490925e+25	7.896533e+23	6.41196e+25	1.297116e+25	8.627242e+24	6.284744e+24	4.715629e+24	5.736797e+22	4.658261e+24	9.423492e+23	6.267655e+23	0.09972808	8.060247e+24	0	0	0	1.643986e+24	1.097274e+24	5.318987e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.096229e+25	2.642632e+19	8.096226e+25	3.659939e+25	4.141329e+20	3.659898e+25	1.959361e+25	5.311712e+14	1.959361e+25	7.319878e+25	1.415347e+15	7.319878e+25	2.181176e+25	3.280289e+15	2.181176e+25	6.987156e+25	3.759486e+20	6.987119e+25	2.210607e+23	1.44948e-09	0.002819921	4.357667e+09	3.834182e+10	6.704229e+12	7.32583e-06	1.147232e-10	2.776799e-16	0.4999253	0.5	0.1152987	1	12.63027	1.570639	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030258	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.064	0	1.943856e-12	0	1.943856e-12	0	-446.8426	0	-446.8426	0	31146.65	77194.93	98.09999	8726.965	1.004632	0.09176644	5.992296	4.929515	1	2	0	0	0.001942274	0	0	0	0	0.003823326	0	0	0	0	0	
2976.828852	2178	3.45e+19	0	0	915070	1.93601	3.148439e-05	8.651498e+25	6.491342e+25	7.897448e+23	6.412367e+25	1.297306e+25	8.628499e+24	6.285276e+24	4.715932e+24	5.737462e+22	4.658558e+24	9.424875e+23	6.268567e+23	0.09973415	8.06093e+24	0	0	0	1.644069e+24	1.097329e+24	5.319532e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.096915e+25	2.642857e+19	8.096912e+25	3.660249e+25	4.141682e+20	3.660208e+25	1.959527e+25	5.312165e+14	1.959527e+25	7.320498e+25	1.415468e+15	7.320498e+25	2.181361e+25	3.280568e+15	2.181361e+25	6.987749e+25	3.759806e+20	6.987711e+25	2.210516e+23	1.449531e-09	0.0028201	4.357213e+09	3.835105e+10	6.705272e+12	7.326212e-06	1.147351e-10	2.777233e-16	0.4999254	0.5	0.1153047	1	12.63134	1.570772	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030247	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06399	0	1.944924e-12	0	1.944924e-12	0	-446.8327	0	-446.8327	0	31146.49	77194.93	98.10835	8726.92	1.004632	0.09176644	5.992296	4.929515	1	2	0	0	0.001942439	0	0	0	0	0.003823652	0	0	0	0	0	
2977.081104	2178	3.45e+19	0	0	915140	1.93602	3.148439e-05	8.652231e+25	6.491759e+25	7.898363e+23	6.412775e+25	1.297497e+25	8.629755e+24	6.285809e+24	4.716235e+24	5.738127e+22	4.658854e+24	9.426259e+23	6.26948e+23	0.09974022	8.061613e+24	0	0	0	1.644187e+24	1.097406e+24	5.32002e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.097601e+25	2.643082e+19	8.097598e+25	3.660559e+25	4.142034e+20	3.660518e+25	1.959693e+25	5.312616e+14	1.959693e+25	7.321119e+25	1.415588e+15	7.321119e+25	2.181545e+25	3.280847e+15	2.181545e+25	6.988341e+25	3.760126e+20	6.988303e+25	2.210424e+23	1.449582e-09	0.00282028	4.356758e+09	3.836038e+10	6.706316e+12	7.326595e-06	1.147471e-10	2.777669e-16	0.4999255	0.5	0.1153108	1	12.63241	1.570905	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030237	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06398	0	1.945993e-12	0	1.945993e-12	0	-446.8227	0	-446.8227	0	31146.33	77194.93	98.11668	8726.874	1.004632	0.09176644	5.992296	4.929515	1	2	0	0	0.001942604	0	0	0	0	0.003823977	0	0	0	0	0	
2977.333356	2178	3.45e+19	0	0	915210	1.93603	3.148439e-05	8.652964e+25	6.492176e+25	7.899278e+23	6.413183e+25	1.297687e+25	8.631011e+24	6.286342e+24	4.716538e+24	5.738792e+22	4.65915e+24	9.427643e+23	6.270393e+23	0.09974629	8.062296e+24	0	0	0	1.644317e+24	1.097492e+24	5.320487e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.098287e+25	2.643306e+19	8.098285e+25	3.66087e+25	4.142385e+20	3.660828e+25	1.959859e+25	5.313067e+14	1.959859e+25	7.321739e+25	1.415708e+15	7.321739e+25	2.18173e+25	3.281125e+15	2.18173e+25	6.988933e+25	3.760444e+20	6.988895e+25	2.210333e+23	1.449632e-09	0.002820459	4.356303e+09	3.836974e+10	6.707362e+12	7.326978e-06	1.147591e-10	2.778105e-16	0.4999256	0.5	0.1153168	1	12.63348	1.571038	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030226	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06397	0	1.947063e-12	0	1.947063e-12	0	-446.8128	0	-446.8128	0	31146.17	77194.93	98.125	8726.829	1.004632	0.09176644	5.992296	4.929515	1	2	0	0	0.001942769	0	0	0	0	0.003824301	0	0	0	0	0	
2977.585608	2178	3.45e+19	0	0	915280	1.93604	3.148439e-05	8.653698e+25	6.492593e+25	7.900193e+23	6.413591e+25	1.297878e+25	8.632268e+24	6.286874e+24	4.716841e+24	5.739457e+22	4.659446e+24	9.429028e+23	6.271306e+23	0.09975237	8.062979e+24	0	0	0	1.644453e+24	1.097582e+24	5.320944e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.098973e+25	2.64353e+19	8.098971e+25	3.66118e+25	4.142736e+20	3.661138e+25	1.960026e+25	5.313517e+14	1.960026e+25	7.322359e+25	1.415828e+15	7.322359e+25	2.181915e+25	3.281403e+15	2.181915e+25	6.989525e+25	3.760763e+20	6.989487e+25	2.210241e+23	1.449683e-09	0.002820638	4.355847e+09	3.837913e+10	6.708409e+12	7.327362e-06	1.147712e-10	2.778541e-16	0.4999256	0.5	0.1153229	1	12.63455	1.571171	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030216	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06396	0	1.948133e-12	0	1.948133e-12	0	-446.8028	0	-446.8028	0	31146.01	77194.93	98.13332	8726.784	1.004632	0.09176644	5.992296	4.929515	1	2	0	0	0.001942934	0	0	0	0	0.003824625	0	0	0	0	0	
2977.83786	2178	3.45e+19	0	0	915350	1.93605	3.148439e-05	8.654431e+25	6.49301e+25	7.901108e+23	6.413999e+25	1.298068e+25	8.633525e+24	6.287407e+24	4.717144e+24	5.740122e+22	4.659743e+24	9.430412e+23	6.272219e+23	0.09975844	8.063662e+24	0	0	0	1.644591e+24	1.097673e+24	5.321398e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.099659e+25	2.643754e+19	8.099657e+25	3.66149e+25	4.143087e+20	3.661448e+25	1.960192e+25	5.313967e+14	1.960192e+25	7.32298e+25	1.415948e+15	7.32298e+25	2.1821e+25	3.281681e+15	2.1821e+25	6.990117e+25	3.761082e+20	6.990079e+25	2.21015e+23	1.449734e-09	0.002820817	4.355391e+09	3.838852e+10	6.709456e+12	7.327746e-06	1.147832e-10	2.778978e-16	0.4999257	0.5	0.1153289	1	12.63562	1.571304	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030206	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06395	0	1.949204e-12	0	1.949204e-12	0	-446.7929	0	-446.7929	0	31145.85	77194.93	98.14163	8726.739	1.004632	0.09176644	5.992296	4.929515	1	2	0	0	0.001943098	0	0	0	0	0.003824949	0	0	0	0	0	
2978.090112	2178	3.45e+19	0	0	915420	1.93606	3.148439e-05	8.655164e+25	6.493427e+25	7.902024e+23	6.414406e+25	1.298259e+25	8.634781e+24	6.287939e+24	4.717447e+24	5.740786e+22	4.660039e+24	9.431796e+23	6.273132e+23	0.0997645	8.064345e+24	0	0	0	1.64473e+24	1.097764e+24	5.321851e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.100346e+25	2.643978e+19	8.100343e+25	3.6618e+25	4.143438e+20	3.661759e+25	1.960358e+25	5.314417e+14	1.960358e+25	7.3236e+25	1.416068e+15	7.3236e+25	2.182285e+25	3.281959e+15	2.182285e+25	6.990709e+25	3.7614e+20	6.990672e+25	2.210058e+23	1.449784e-09	0.002820997	4.354935e+09	3.839792e+10	6.710504e+12	7.32813e-06	1.147952e-10	2.779415e-16	0.4999257	0.5	0.115335	1	12.6367	1.571437	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030195	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06394	0	1.950276e-12	0	1.950276e-12	0	-446.7829	0	-446.7829	0	31145.68	77194.93	98.14995	8726.694	1.004632	0.09176644	5.992296	4.929515	1	2	0	0	0.001943263	0	0	0	0	0.003825274	0	0	0	0	0	
2978.342364	2178	3.45e+19	0	0	915490	1.93607	3.148439e-05	8.655897e+25	6.493844e+25	7.902939e+23	6.414814e+25	1.29845e+25	8.636038e+24	6.288472e+24	4.71775e+24	5.741451e+22	4.660335e+24	9.43318e+23	6.274045e+23	0.09977057	8.065028e+24	0	0	0	1.644869e+24	1.097856e+24	5.322303e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.101032e+25	2.644202e+19	8.101029e+25	3.66211e+25	4.143789e+20	3.662069e+25	1.960524e+25	5.314868e+14	1.960524e+25	7.32422e+25	1.416188e+15	7.32422e+25	2.18247e+25	3.282237e+15	2.18247e+25	6.991301e+25	3.761719e+20	6.991264e+25	2.209967e+23	1.449835e-09	0.002821176	4.354479e+09	3.840732e+10	6.711552e+12	7.328514e-06	1.148072e-10	2.779852e-16	0.4999257	0.5	0.115341	1	12.63777	1.57157	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030185	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06393	0	1.951348e-12	0	1.951348e-12	0	-446.773	0	-446.773	0	31145.52	77194.93	98.15826	8726.649	1.004632	0.09176644	5.992296	4.929515	1	2	0	0	0.001943428	0	0	0	0	0.003825598	0	0	0	0	0	
2978.594616	2178	3.45e+19	0	0	915560	1.93608	3.148439e-05	8.65663e+25	6.49426e+25	7.903854e+23	6.415222e+25	1.29864e+25	8.637295e+24	6.289005e+24	4.718052e+24	5.742116e+22	4.660631e+24	9.434565e+23	6.274958e+23	0.09977664	8.065711e+24	0	0	0	1.645008e+24	1.097948e+24	5.322755e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.101718e+25	2.644426e+19	8.101715e+25	3.66242e+25	4.14414e+20	3.662379e+25	1.96069e+25	5.315318e+14	1.96069e+25	7.324841e+25	1.416308e+15	7.324841e+25	2.182655e+25	3.282515e+15	2.182655e+25	6.991893e+25	3.762038e+20	6.991856e+25	2.209875e+23	1.449886e-09	0.002821355	4.354023e+09	3.841673e+10	6.7126e+12	7.328898e-06	1.148193e-10	2.780289e-16	0.4999257	0.5	0.1153471	1	12.63884	1.571703	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030175	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06392	0	1.95242e-12	0	1.95242e-12	0	-446.763	0	-446.763	0	31145.36	77194.93	98.16657	8726.604	1.004632	0.09176644	5.992296	4.929515	1	2	0	0	0.001943592	0	0	0	0	0.003825922	0	0	0	0	0	
2978.846868	2178	3.45e+19	0	0	915630	1.93609	3.148439e-05	8.657363e+25	6.494677e+25	7.904769e+23	6.41563e+25	1.298831e+25	8.638552e+24	6.289537e+24	4.718355e+24	5.742781e+22	4.660927e+24	9.435949e+23	6.275871e+23	0.09978271	8.066394e+24	0	0	0	1.645148e+24	1.09804e+24	5.323207e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.102404e+25	2.64465e+19	8.102401e+25	3.662731e+25	4.144491e+20	3.662689e+25	1.960856e+25	5.315768e+14	1.960856e+25	7.325461e+25	1.416428e+15	7.325461e+25	2.182839e+25	3.282793e+15	2.182839e+25	6.992486e+25	3.762356e+20	6.992448e+25	2.209784e+23	1.449937e-09	0.002821534	4.353566e+09	3.842614e+10	6.713649e+12	7.329282e-06	1.148313e-10	2.780726e-16	0.4999257	0.5	0.1153531	1	12.63991	1.571836	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030164	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06391	0	1.953494e-12	0	1.953494e-12	0	-446.7531	0	-446.7531	0	31145.2	77194.93	98.17489	8726.559	1.004632	0.09176644	5.992296	4.929515	1	2	0	0	0.001943757	0	0	0	0	0.003826246	0	0	0	0	0	
2979.09912	2178	3.45e+19	0	0	915700	1.9361	3.148439e-05	8.658096e+25	6.495094e+25	7.905685e+23	6.416037e+25	1.299021e+25	8.639809e+24	6.29007e+24	4.718658e+24	5.743446e+22	4.661224e+24	9.437334e+23	6.276784e+23	0.09978878	8.067078e+24	0	0	0	1.645287e+24	1.098132e+24	5.323659e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.10309e+25	2.644874e+19	8.103087e+25	3.663041e+25	4.144842e+20	3.662999e+25	1.961022e+25	5.316218e+14	1.961022e+25	7.326081e+25	1.416548e+15	7.326081e+25	2.183024e+25	3.283071e+15	2.183024e+25	6.993078e+25	3.762675e+20	6.99304e+25	2.209692e+23	1.449987e-09	0.002821713	4.35311e+09	3.843555e+10	6.714698e+12	7.329666e-06	1.148434e-10	2.781164e-16	0.4999257	0.5	0.1153592	1	12.64098	1.57197	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030154	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0639	0	1.954568e-12	0	1.954568e-12	0	-446.7431	0	-446.7431	0	31145.04	77194.93	98.1832	8726.514	1.004632	0.09176644	5.992296	4.929515	1	2	0	0	0.001943921	0	0	0	0	0.00382657	0	0	0	0	0	
2979.351372	2178	3.45e+19	0	0	915770	1.93611	3.148439e-05	8.658829e+25	6.495511e+25	7.9066e+23	6.416445e+25	1.299211e+25	8.641075e+24	6.290602e+24	4.718961e+24	5.744111e+22	4.66152e+24	9.438712e+23	6.277704e+23	0.09979496	8.067761e+24	0	0	0	1.642381e+24	1.096217e+24	5.329162e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.103776e+25	2.676037e+19	8.103773e+25	3.663351e+25	4.114297e+20	3.66331e+25	1.961188e+25	5.294293e+14	1.961188e+25	7.326702e+25	1.410994e+15	7.326702e+25	2.183209e+25	3.271205e+15	2.183209e+25	6.99367e+25	3.748119e+20	6.993632e+25	2.209601e+23	1.450038e-09	0.002821892	4.352675e+09	3.84374e+10	6.715714e+12	7.330028e-06	1.148547e-10	2.781575e-16	0.4999251	0.5	0.1153647	1	12.64205	1.572103	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030144	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06389	0	1.955642e-12	0	1.955642e-12	0	-446.7332	0	-446.7332	0	31144.88	77194.93	98.27076	8726.469	1.004413	0.09196398	5.992371	4.918927	1	2	0	0	0.001944991	0	0	0	0	0.003826636	0	0	0	0	0	
2979.603624	2178	3.45e+19	0	0	915840	1.93612	3.148439e-05	8.659562e+25	6.495928e+25	7.907515e+23	6.416852e+25	1.299402e+25	8.642333e+24	6.291135e+24	4.719264e+24	5.744776e+22	4.661816e+24	9.440097e+23	6.278618e+23	0.09980103	8.068444e+24	0	0	0	1.641445e+24	1.095599e+24	5.3314e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.104462e+25	2.676625e+19	8.10446e+25	3.663661e+25	4.115201e+20	3.66362e+25	1.961354e+25	5.295455e+14	1.961354e+25	7.327322e+25	1.411304e+15	7.327322e+25	2.183394e+25	3.271923e+15	2.183394e+25	6.994262e+25	3.748942e+20	6.994224e+25	2.209509e+23	1.450089e-09	0.002822072	4.352232e+09	3.84441e+10	6.716742e+12	7.330401e-06	1.148664e-10	2.781999e-16	0.4999251	0.5	0.1153706	1	12.64312	1.572236	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030133	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06388	0	1.956718e-12	0	1.956718e-12	0	-446.7232	0	-446.7232	0	31144.72	77194.93	98.29235	8726.424	1.004413	0.09196398	5.992371	4.918927	1	2	0	0	0.001945418	0	0	0	0	0.003827476	0	0	0	0	0	
2979.855876	2178	3.45e+19	0	0	915910	1.93613	3.148439e-05	8.660296e+25	6.496344e+25	7.90843e+23	6.41726e+25	1.299592e+25	8.64359e+24	6.291668e+24	4.719566e+24	5.745441e+22	4.662112e+24	9.441481e+23	6.279531e+23	0.0998071	8.069127e+24	0	0	0	1.641179e+24	1.095425e+24	5.332523e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.105148e+25	2.676915e+19	8.105146e+25	3.663971e+25	4.115647e+20	3.66393e+25	1.96152e+25	5.296029e+14	1.96152e+25	7.327942e+25	1.411456e+15	7.327942e+25	2.183579e+25	3.272278e+15	2.183579e+25	6.994854e+25	3.749348e+20	6.994817e+25	2.209418e+23	1.450139e-09	0.002822251	4.351785e+09	3.845246e+10	6.717777e+12	7.330778e-06	1.148782e-10	2.782429e-16	0.4999252	0.5	0.1153765	1	12.64419	1.572369	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030123	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06387	0	1.957794e-12	0	1.957794e-12	0	-446.7133	0	-446.7133	0	31144.56	77194.93	98.30299	8726.379	1.004413	0.09196398	5.992371	4.918927	1	2	0	0	0.001945628	0	0	0	0	0.00382789	0	0	0	0	0	
2980.108128	2178	3.45e+19	0	0	915980	1.93614	3.148439e-05	8.661029e+25	6.496761e+25	7.909346e+23	6.417668e+25	1.299783e+25	8.644847e+24	6.2922e+24	4.719869e+24	5.746106e+22	4.662408e+24	9.442866e+23	6.280444e+23	0.09981317	8.06981e+24	0	0	0	1.641162e+24	1.095413e+24	5.333234e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.105835e+25	2.677153e+19	8.105832e+25	3.664281e+25	4.116014e+20	3.66424e+25	1.961686e+25	5.296501e+14	1.961686e+25	7.328563e+25	1.411582e+15	7.328563e+25	2.183764e+25	3.272569e+15	2.183764e+25	6.995446e+25	3.749683e+20	6.995409e+25	2.209326e+23	1.45019e-09	0.00282243	4.351335e+09	3.846145e+10	6.718817e+12	7.331158e-06	1.148901e-10	2.782862e-16	0.4999254	0.5	0.1153826	1	12.64526	1.572502	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030113	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06386	0	1.95887e-12	0	1.95887e-12	0	-446.7033	0	-446.7033	0	31144.4	77194.93	98.31176	8726.334	1.004413	0.09196398	5.992371	4.918927	1	2	0	0	0.001945802	0	0	0	0	0.003828232	0	0	0	0	0	
2980.36038	2178	3.45e+19	0	0	916050	1.93615	3.148439e-05	8.661762e+25	6.497178e+25	7.910261e+23	6.418075e+25	1.299973e+25	8.646104e+24	6.292733e+24	4.720172e+24	5.746771e+22	4.662704e+24	9.444251e+23	6.281358e+23	0.09981924	8.070493e+24	0	0	0	1.64124e+24	1.095465e+24	5.333788e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.106521e+25	2.677383e+19	8.106518e+25	3.664592e+25	4.116366e+20	3.66455e+25	1.961852e+25	5.296955e+14	1.961852e+25	7.329183e+25	1.411703e+15	7.329183e+25	2.183948e+25	3.27285e+15	2.183948e+25	6.996038e+25	3.750004e+20	6.996001e+25	2.209235e+23	1.450241e-09	0.002822609	4.350883e+09	3.847068e+10	6.71986e+12	7.33154e-06	1.149021e-10	2.783297e-16	0.4999255	0.5	0.1153886	1	12.64633	1.572635	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030103	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06385	0	1.959948e-12	0	1.959948e-12	0	-446.6933	0	-446.6933	0	31144.24	77194.93	98.32018	8726.288	1.004413	0.09196398	5.992371	4.918927	1	2	0	0	0.001945969	0	0	0	0	0.00382856	0	0	0	0	0	
2980.612632	2178	3.45e+19	0	0	916120	1.93616	3.148439e-05	8.662495e+25	6.497595e+25	7.911177e+23	6.418483e+25	1.300164e+25	8.647362e+24	6.293266e+24	4.720475e+24	5.747436e+22	4.663e+24	9.445636e+23	6.282271e+23	0.0998253	8.071176e+24	0	0	0	1.641355e+24	1.09554e+24	5.334281e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.107207e+25	2.67761e+19	8.107204e+25	3.664902e+25	4.116716e+20	3.664861e+25	1.962018e+25	5.297405e+14	1.962018e+25	7.329803e+25	1.411823e+15	7.329803e+25	2.184133e+25	3.273128e+15	2.184133e+25	6.99663e+25	3.750322e+20	6.996593e+25	2.209144e+23	1.450291e-09	0.002822788	4.35043e+09	3.848002e+10	6.720905e+12	7.331923e-06	1.149141e-10	2.783733e-16	0.4999256	0.5	0.1153946	1	12.6474	1.572768	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02030092	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06384	0	1.961025e-12	0	1.961025e-12	0	-446.6834	0	-446.6834	0	31144.08	77194.93	98.32853	8726.243	1.004413	0.09196398	5.992371	4.918927	1	2	0	0	0.001946134	0	0	0	0	0.003828885	0	0	0	0	0	
