label,f_n,K_d,rho_d,fission_rate,Dg_scale,Dv_scale,b_scale,gb_scale,gd_scale,nu_scale,coalescence_d_scale,capture_scale,bulk_seed_radius_nm,score_total,score_swd_rmse_percent,score_Rd_log10,score_Nd_log10,score_pressure,highT_diag,probe_sw_d_13_1600,probe_sw_b_13_1600,probe_Rd_13_1600_nm,probe_Nd_13_1600,probe_sw_d_32_1600,probe_sw_b_32_1600,probe_Rd_32_1600_nm,probe_Nd_32_1600,dt_h,n_modes
OAT_Dg_scale_2,1e-06,500000.0,30000000000000.0,5e+19,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.523442796331083,1.405496222470281,0.12244142484186323,0.4383215194929563,0.2627916476643314,10.092505999862327,3.8538549583799973,1.189368888105914,89.63531089736989,1.2775248862691033e+19,7.884667411347079,4.884295011802825,120.66392227722055,1.0714266747481592e+19,24.0,15
OAT_fission_rate_3.5e+19,1e-06,500000.0,30000000000000.0,3.5e+19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.552338292405357,1.3426480574989772,0.13266187166041413,0.4384782010946911,0.217452756578818,11.901192216710221,3.6671108643135573,1.2718498151136344,87.92323606754016,1.2880254311227455e+19,7.799292438702079,4.923879287371151,120.05974513868773,1.0759060363793084e+19,24.0,15
OAT_rho_d_1e+13,1e-06,500000.0,10000000000000.0,5e+19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.6642616815479743,1.4378313259705662,0.1614288683251015,0.6122447296946457,0.13670718727108494,8.508306402068879,0.9672883284318985,1.9125178010858164,78.30132596574512,4.810165162348597e+18,2.1199184202711674,6.236236521829504,103.2314086203561,4.6003934759056573e+18,24.0,15
RND_0029,3e-07,800000.0,10000000000000.0,5e+19,0.5,1.0,1.0,1.0,0.5,0.3,0.3,3.0,0.0,2.68837450857382,1.5163101952255493,0.257110941931397,0.5146498995449371,0.1339081489189806,7.470436841762806,0.7662363132860052,2.368059888645731,61.32759891611428,7.930603474273331e+18,3.113460454988869,7.490999718139291,98.58055949201616,7.75855617097513e+18,24.0,15
RND_0042,1e-06,200000.0,100000000000000.0,7.5e+19,1.0,0.3,1.0,0.1,1.0,3.0,1.0,0.0,0.0,2.6921489793039663,1.7005155044854476,0.13214230998795926,0.47458126795945865,0.6564258130637397,5.072494685167058,4.3558083484647385,0.006599552229765694,85.49301457719551,1.6641338724674472e+19,9.395525231996285,0.08536089901828954,119.69648003183318,1.3079414902451771e+19,24.0,15
OAT_Dg_scale_3,1e-06,500000.0,30000000000000.0,5e+19,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.718961152914859,1.61086738912064,0.1101069150312105,0.43490342116564684,0.28604877631660985,10.117473446680807,4.196764563421423,1.1089932310120934,92.68505140464129,1.2583368398332533e+19,8.53388206807643,4.805974822139144,125.17187064881364,1.038814013691463e+19,24.0,15
OAT_gb_scale_0.5,1e-06,500000.0,30000000000000.0,5e+19,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,2.720193713424312,1.6132745958246644,0.11011426611000621,0.43460155335114725,0.28423103739752825,10.107141813179766,4.20391366480406,0.8350599953518115,92.76093579890224,1.2573894591156808e+19,8.479546860380577,3.4403301797742496,125.03190584811969,1.035670203959524e+19,24.0,15
OAT_nu_scale_0.3,1e-06,500000.0,30000000000000.0,5e+19,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,0.0,2.766942866304453,1.6608715254609914,0.10739963417032031,0.4341304948134131,0.2920275948092472,10.122713857957569,4.276326497141533,1.085638712156609,93.37710292305381,1.2538946810238034e+19,8.692408765374674,4.7786688287722345,126.26351884732104,1.0309031487819162e+19,24.0,15
OAT_f_n_3e-07,3e-07,500000.0,30000000000000.0,5e+19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.7669428663044533,1.6608715254609916,0.10739963417032033,0.43413049481341315,0.29202759480924717,10.12271385795757,4.276326497141532,1.085638712156609,93.37710292305378,1.2538946810238036e+19,8.692408765374676,4.778668828772235,126.26351884732104,1.0309031487819162e+19,24.0,15
RND_0032,1e-08,300000.0,30000000000000.0,5e+19,0.5,0.3,3.0,0.5,2.0,0.3,0.3,1.0,0.0,2.7911499641783246,1.8324266121013484,0.05615431690170212,0.4941102250726648,0.7427344092969315,5.198238564864462,4.468941260238547,0.0027052713534059863,107.85470229657416,8.503520906506332e+18,9.679233474215518,0.038383452639549995,143.0872115339281,7.887691121979554e+18,24.0,15
