T,burnup,swelling_b_percent,swelling_d_percent,swelling_ig_percent,Nb,Nd,Rb_nm,Rd_nm,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,f_cap_step_final,cap_raw_step_final,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,max_f_cap_step,candidate,grid
900.0,1.1,0.17241685305845297,0.18646517792001077,0.3588820309784638,9.844723901956277e+22,2.89245973560295e+19,1.6110011657854322,24.87409390249686,1384032624.3143268,1378025073.568246,818575973.6288062,89249482.16011828,1.0043595366015547,9.171772808275097,25.786712968046107,20.302509501903224,20.597459597518473,33.31331793253221,9.556338621506135e-09,9.556338621506135e-09,0.00014040651936773747,0.00014040651936773747,2.799032840240811e+18,4.677765234650761e-07,best_pressure_friendly,GAS_PARTITION
1000.0,1.1,0.17327677306188535,0.23233768072882846,0.4056144537907138,9.768873606209513e+22,2.855330465997207e+19,1.617840676834018,26.88179224971119,1373276045.4165738,1372199396.2621577,367039153.58060884,82583779.36180393,1.0007846156741862,4.444446069398093,25.694626770401907,20.172864417851684,20.968589990592278,33.16391882115413,1.3884521666666542e-08,1.3884521666666542e-08,0.0001737905577763801,0.0001737905577763801,3.688532196846968e+18,5.3555217980482e-07,best_pressure_friendly,GAS_PARTITION
1100.0,1.1,0.1736770115404381,0.3021734317693964,0.47585044330983445,9.677663488827291e+22,2.7996391226413793e+19,1.6241559862875066,29.53623974998767,1367198596.710222,1366863785.7096922,213456594.4101258,75161903.43765499,1.0002449483291826,2.839957274195204,25.596016599859265,19.997606110285602,21.414816667078558,32.99156062277658,2.0443813308776118e-08,2.0443813308776118e-08,0.00022485695764012446,0.00022485695764012446,5.045908294878384e+18,5.968960665077972e-07,best_pressure_friendly,GAS_PARTITION
1200.0,1.1,0.17412912962299687,0.39078684203437003,0.5649159716573668,9.58917402614023e+22,2.7303995795104535e+19,1.6305490704612593,32.44952706543046,1361663596.363621,1361504563.227891,146662548.70329458,68413940.07141136,1.0001168069061428,2.1437524070416982,25.500558175559146,19.831128420769918,21.844741819205755,32.8235715844652,2.8820633751832925e-08,2.8820633751832925e-08,0.000290362199532957,0.000290362199532957,6.790618801337141e+18,6.439137669905039e-07,best_pressure_friendly,GAS_PARTITION
1300.0,1.1,0.17483526317241543,0.49419250756613026,0.6690277707385457,9.508257465831412e+22,2.651578540591119e+19,1.6373687462049586,35.43515612994353,1355937903.6120458,1355833867.6889038,111486278.69685742,62649646.3528786,1.0000767320581239,1.7795196810673601,25.39590494180135,19.69475136087956,22.23160230331309,32.677741394006006,3.8776389747524096e-08,3.8776389747524096e-08,0.00036804797361622836,0.00036804797361622836,8.87204761235591e+18,6.754455416257952e-07,best_pressure_friendly,GAS_PARTITION
1400.0,1.1,0.17599459509328877,0.6457890899880071,0.821783685081296,9.381856094882718e+22,2.5397715223112212e+19,1.648316672056709,39.30089871356461,1346907113.5465047,1346828578.2913096,84439073.07444812,56487257.86603381,1.000058311247965,1.4948339902550296,24.934920441528675,19.603088839537737,22.765620340932852,32.69637037800074,5.357618169418869e-08,5.357618169418869e-08,0.0004847439926916215,0.0004847439926916215,1.1984797296462483e+19,6.113391010688333e-07,best_pressure_friendly,GAS_PARTITION
1500.0,1.1,0.18169374181016515,1.0403000528542239,1.221993794664389,8.652148781084431e+22,2.268671421719783e+19,1.7114956259931984,47.83724244251674,1297171053.365282,1297111115.1462696,54902651.136726506,46407357.25240949,1.0000462090088602,1.1830592041281545,20.435260476858097,19.91425158024207,24.906751411360965,34.743736531538865,8.94564333381752e-08,8.94564333381752e-08,0.0008072932218434964,0.0008072932218434964,1.936224193875417e+19,7.179605410057324e-07,best_pressure_friendly,GAS_PARTITION
1600.0,1.1,0.16121648775570074,2.0754230780182903,2.236639565773991,4.948811147704397e+22,1.6780710046434363e+19,1.9812532336798838,66.58901125731555,1120546336.1230571,1120502903.0421717,35691940.72945294,33338834.11215403,1.0000387621315103,1.0705815509139553,7.640610013651789,17.03731469895406,32.62727281666193,42.69480247073223,1.9833016245819218e-07,1.9833016245819218e-07,0.001794975601847134,0.001794975601847134,2.6072121641149227e+19,1.5730553593218155e-06,best_pressure_friendly,GAS_PARTITION
1700.0,1.1,0.07621253216690242,4.520395304943194,4.596607837110097,1.349441225358814e+22,7.968577755376007e+18,2.380096703209521,110.63749404492027,932780790.7096317,932735210.7191136,22220127.984705053,20065530.398751177,1.0000488670203442,1.1073780529662935,1.5222931073102726,7.655773405817152,43.83028572569881,46.991647761173766,1.012276875791869e-06,1.012276875791869e-06,0.004955179410553005,0.004955179410553005,2.52734305819095e+19,3.94160216477921e-06,best_pressure_friendly,GAS_PARTITION
1800.0,1.1,0.021066811552857553,9.106279685230065,9.127346496782922,2.6896699159407603e+21,1.7212438605619937e+18,2.6542209446793046,232.88239409396664,836468688.4155968,836403617.5851333,13016817.402368303,9532708.595842773,1.0000777983608578,1.3654899099763687,0.2795425698422901,2.0323234643955628,50.53228046736017,47.15585349840198,4.9096630868423835e-06,4.9096630868423835e-06,0.01441335472910613,0.01441335472910613,1.9048050002156028e+19,1.7686262184808576e-05,best_pressure_friendly,GAS_PARTITION
