label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,family,score_swig_diag,trial_number,state
M7_no_phi_trial_00171,1.1635497149161438,0.6521326338393381,0.20598536395087577,0.0,0.12947802887032975,0.6515885327883191,0.18114879519661597,0.20409197442581675,1.3488439234456955,1.6878260060830933e-08,850868.8891585878,38527269198520.79,7.587851092992736e+19,0.15294184283253526,0.45168399238393475,0.2800767339338049,0.28714825475977945,1.878172845216556,14.450940217389864,0.962806978671782,3.021361124213286,0.0963601562713237,110.04234755540209,5.412955882189605e+18,1.8170829189648957e+19,8.207696844234038e+17,-1.3451534387650412,4.599290397986473,1.5655716726019164,0.0005251045623213542,0.12138319666983721,0.12138319666983721,12.0,22,0,4.2934800659537927e-19,3.763237987626654e-105,1.1534643769446633e-86,6.571554756865357e-105,1.7462501118643876,1.4037524522036562e-19,2.5733487293409346e-19,3.150358072732797e-21,M7_no_phi,1.0234980851519528,171,TrialState.COMPLETE
M7_no_phi_trial_00140,1.1636136316704744,0.7238499063753652,0.23261951435038714,0.0,0.12637402618213558,0.3882792162717288,0.1947895420598525,0.19923426113011064,0.8805581949794822,1.175635781599153e-08,791697.9102862165,33075926766480.613,7.82996005339581e+19,0.19011467117644024,0.40806483538768595,0.5969611269165261,0.2620319104471198,2.234766049554075,9.758913634301251,1.5426668015181866,2.9917379222457177,0.12838863830349584,96.94355604847824,7.83931468500752e+18,1.8565910270331097e+19,1.7205890775223662e+18,-1.0330390855354252,4.605077358993531,1.3340076078408603,0.0007187783726569273,0.1561968055478538,0.1561968055478538,12.0,22,0,4.2934800659537927e-19,3.822804226163957e-105,7.12170230575405e-87,4.089297613016492e-105,1.0697114921629014,1.448542609878225e-19,2.3431175380057523e-19,3.917708767651659e-21,M7_no_phi,0.9221023433362333,140,TrialState.COMPLETE
M7_no_phi_trial_00205,1.1637233442405637,0.6932732282516896,0.15953791493041078,0.0,0.14211705308267142,0.57042091961943,0.1983064484007673,0.15105250740218687,1.3216905352281463,1.665454451123062e-07,833487.4271270542,46709172806599.17,7.893624310789975e+19,0.166224256485699,0.5065803034627698,0.30197876937670015,0.22443484490380733,2.023410062794577,14.000362883144627,1.5843881786263871,3.0925209756715226,0.15719990507352752,104.19272730445509,6.52697315449604e+18,2.2184625744059007e+19,9.456427931035688e+17,-1.370324989462891,4.609162276199717,1.566988856643693,0.0008978248992597451,0.18692427204838763,0.18692427204838763,12.0,22,0,4.2934800659537927e-19,3.838314093263908e-105,2.1892803590219803e-86,1.2596682563290554e-104,3.28182693162012,1.4603204974961454e-19,2.9147620354967255e-19,3.425772587015295e-21,M7_no_phi,1.054635012403795,205,TrialState.COMPLETE
M7_no_phi_trial_00082,1.1639671058680174,0.7339694449425468,0.20140019002554638,0.0,0.14478524502096707,0.34507801985005393,0.19943130833011288,0.15645199089779718,1.010335000899031,1.2599327239320673e-08,856832.7750451524,31677118394596.668,7.91409597451533e+19,0.17868910074785171,0.3722374821854233,0.4270004892700569,0.24995840513000492,1.5403131377041341,11.318453523236926,1.5223568674486587,2.7340748720381756,0.2604582422235423,95.03765680306205,7.603869137092422e+18,1.9162112985274233e+19,1.4003891435764628e+18,-1.1361946612943332,4.022073444923961,1.7695994901297283,0.0007192659893370497,0.13722907274885957,0.13722907274885957,12.0,22,0,4.2934800659537927e-19,3.843288094573323e-105,4.4800559043717634e-86,2.5794315313481316e-104,6.71152270627398,1.464107755285336e-19,2.1431899940395102e-19,3.682794305967491e-21,M7_no_phi,0.8916250860465773,82,TrialState.COMPLETE
M7_no_phi_trial_00273,1.165660304449432,0.6733073581068233,0.18344754650514736,0.0,0.13146135661253114,0.6308942413283717,0.1996610150876589,0.16085081561307213,1.3159132482513674,2.1320093676422593e-07,779762.8891911157,45445876286544.086,7.918283000260872e+19,0.1578349806888228,0.7108369619061351,0.23899685156281522,0.22122344851919037,1.985124950268724,14.127610557401434,2.371826335068795,3.0859094344529403,0.13045489380426142,107.85192070891738,5.872336254246651e+18,1.968220827357586e+19,8.895366263413478e+17,-1.3449099884183926,4.662033323936436,1.5337197596128944,0.0013302073471678022,0.2849073624548296,0.2849073624548296,12.0,22,0,4.2934800659537927e-19,3.8443046237142295e-105,2.9723150395332603e-86,1.711566722702756e-104,4.452214093921365,1.4648823550482614e-19,4.093256848899557e-19,3.2530128711391108e-21,M7_no_phi,1.0647194236350273,273,TrialState.COMPLETE
M7_no_phi_trial_00298,1.1673508786765898,0.6892381497070038,0.1634771913490945,0.0,0.13197170820101442,0.6223302654556607,0.204105596265341,0.18998457361219714,1.2747288953202822,9.697988933450025e-08,805550.3435768845,48549507068774.44,7.999734997281248e+19,0.16367263723288866,0.6337674537647723,0.3563982225196466,0.2386661689315102,2.1514157432898062,13.838378797465198,1.933757745382307,3.1512048747557,0.09110785331056719,105.20201722706572,6.461239331894491e+18,2.152386368152642e+19,9.942424891847442e+17,-1.3354279139623455,4.834552521444668,1.3241239027046738,0.0011194959768953295,0.2453728352338056,0.2453728352338056,12.0,22,0,4.2934800659537927e-19,3.864026396402851e-105,2.782454961091117e-86,1.6064311841019842e-104,4.157402199936998,1.4799509744970308e-19,3.659012689993018e-19,3.3737984605108186e-21,M7_no_phi,1.042100588480291,298,TrialState.COMPLETE
M7_no_phi_trial_00141,1.1674772082009532,0.7244525381833129,0.23478727804880262,0.0,0.12260819838787106,0.41533245712297945,0.19196821796560973,0.20318683720069208,0.8691815920142748,1.1723553334139777e-08,799483.1711634055,32938870323955.824,7.779258844508185e+19,0.18480003198025566,0.4041379496355742,0.5330673017726426,0.2639631029986586,2.2704579152341404,9.670858391714992,1.522357840732953,3.0377169550600396,0.11537851714506274,97.52520555028042,7.818223345955935e+18,1.8509732157934756e+19,1.742059764286543e+18,-1.0263370842818331,4.715168547478223,1.345560329798021,0.0007147207777391018,0.15963636321985333,0.15963636321985333,12.0,22,0,4.2934800659537927e-19,3.810407255081386e-105,7.037193548949976e-87,4.034171800156958e-105,1.0587245745916452,1.4391628862340142e-19,2.3167785686900055e-19,3.807855817086312e-21,M7_no_phi,0.9568504015424465,141,TrialState.COMPLETE
M7_no_phi_trial_00072,1.1674905624325496,0.7417218352448949,0.21464999784237845,0.0,0.13880232841449183,0.33135080456694493,0.1793448292516663,0.16016135083629734,0.9880694406025564,1.080420083386615e-08,843725.585415974,29256305630340.39,7.556398159820277e+19,0.18029005525788447,0.36172402033989226,0.48363435565036506,0.2802110219600713,1.8088786728251702,10.754095044001524,0.8805810320008505,2.746430233284199,0.2602381972620525,96.4123030180221,7.316149826903228e+18,1.78082661158363e+19,1.4219067836116262e+18,-1.0977505107226457,4.035250033627437,1.7631296988963892,0.0003922720634296598,0.07862867425663413,0.07862867425663413,12.0,22,0,4.2934800659537927e-19,3.7554302574141234e-105,2.824323552809999e-86,1.6074393833773776e-104,4.280306844212871,1.3979336595667515e-19,2.0587210542129353e-19,3.713482574340558e-21,M7_no_phi,0.8926855087076084,72,TrialState.COMPLETE
M7_no_phi_trial_00051,1.1677599571248591,0.7224042222647825,0.24456704360447035,0.0,0.16236902699011338,0.3392543683732284,0.15752940804840015,0.16909551609988124,0.8525609168545839,1.1451629738145427e-08,888950.9399565249,40707448926978.6,7.186201860616247e+19,0.15016378214666698,0.39008623961539474,0.5162296970960265,0.3235825712721646,1.6028180323435632,10.588969534328372,1.1859291530234488,2.8958799487390516,0.2082486443005811,87.80375445993086,1.0212984781337643e+19,2.5434025336045834e+19,2.0337915436845274e+18,-1.097108662327483,4.351940732636756,1.6957309639564704,0.0005409153104393196,0.11950422326376331,0.11950422326376331,12.0,22,0,4.2934800659537927e-19,3.662283754117619e-105,3.296230923802403e-86,1.8534467211691257e-104,5.060904194234644,1.3294473442140057e-19,2.1934266090626867e-19,3.0909260348297796e-21,M7_no_phi,0.9560509818037763,51,TrialState.COMPLETE
M7_no_phi_trial_00168,1.1677729130176955,0.6954058857051716,0.171534169296738,0.0,0.13020057477653324,0.58577958932454,0.19168607146037245,0.20906573023227287,1.261834728189267,1.1817668984562786e-08,899171.4031543249,39578983544069.05,7.774206563236333e+19,0.17472635255394775,0.5514742016936353,0.3043633256587093,0.25351647439982733,1.558304413741435,13.242257883974885,0.8427944627613033,3.134492912654378,0.08854815755597319,105.3310813100623,6.403376754674299e+18,2.047255806602583e+19,1.0180107004234988e+18,-1.3034197686283702,4.824372136982586,1.4641267499505386,0.00048374687143806007,0.11023220575133146,0.11023220575133146,12.0,22,0,4.2934800659537927e-19,3.8091697094282626e-105,1.7826729620294967e-86,1.0217761377268475e-104,2.6824116951203285,1.4382282141987216e-19,3.160889248137907e-19,3.6002533637705795e-21,M7_no_phi,1.0550338580028835,168,TrialState.COMPLETE
