label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v5_codex_trial_00298,2.0950199595949934,0.9245060403754268,0.6111067234677219,0.49631399040015495,0.10629186550494381,0.013517286309006575,0.07838693639582921,6.403594598310863e-07,232397.4409884569,35447489645408.32,5.989036235849118e+19,1.2759072708100767,1.339414641848212,0.5511206032944749,1.439326797665712,2.743232158070433,0.5004939855036464,1.1586787579685955,2.799052588807196,1.0626102566875923,95.07804130839361,7.774666521168824e+18,8.121486721601355e+18,6.958580138647805e+18,-0.06711490542104613,3.104964151949026,3.313130355556938,0.0005244586549504951,0.04624765365825953,0.04624765365825953,12.0,22,0,4.2934800659537927e-19,3.3433416192103094e-105,6.677343699411785e-87,3.6067349941320914e-105,1.0787814722277753,1.1079717036320867e-19,7.234783587420263e-19,2.6203608769799417e-20,700.0,800.0,1.35,128.1996702042954,170.38181269666333,217.68329760545308,271.15504396594923,33.12162889590178,42.182142492367944,47.301484908789746,100.7732312692859,53.471746360496155,0.75,350.0,2.115099387805321,1.5914553300867622,1.2456400970983668,2.8,70.1771230003246,67.7228540247846,58.167186264974525,1.0584939295697926,0.07193867465854323,62.76943960810791,83.86386222894055,82.82719271265692,78.17719562986125,54.15535133190871,13.960787576224787,2.1091411969364584,20.11909706208519,22.769041327210914,31.861688489908982,85.44685860539796,86.42865175130581,27.119964203825024,7.100099426820476,8.00341304555107,11.144837887043568,27.855239004534806,59.19626543414904,69.0989387298687,capture_only,1.7187899137055442,1.3346478686897252,0.49656612982813036,0.0012673471826463165,9.566394331550437e-05,0.5947414596944534,0.46209985624423766,0.009341193387198703,0.0008858042968436934,7.916616484268777e-05,1.0004752411614939,1.0733612244002082,7.98499002388468,8.173456779314776,9.474559115288375,13.493380117849593,13.499313910092336,9.687999605635886,8.44129688454453,8.70729438554776,10.505649403753877,17.9800684701693,26.84206118532934,28.79184090702999,0.06135151634049692,0.09116265914711259,0.10310650693471009,0.0,0.02299397598179751,0.09671189967604275,1.5047240457527373,298,TrialState.COMPLETE
capture_only_v5_codex_trial_00191,2.0959392452488252,0.8967561888140996,0.6780217466828684,0.48007407039766803,0.19220140636407895,0.0,0.056249365459941324,9.681055890407816e-07,332822.6725385526,44927783939993.6,5.691403410654275e+19,1.2529643157016188,1.4537658978358987,0.5829523454580537,1.6958367264414473,2.733614396799455,0.7434458874047677,1.3739136559073475,2.5982346666071128,1.0361641577757714,76.58453984798072,1.3809133934773942e+19,1.461130790141259e+19,1.1934837049054575e+19,-0.08787259886593311,2.704565210731512,3.2968642085416193,0.0005991126354319115,0.05089183815860151,0.05089183815860151,12.0,22,0,4.2934800659537927e-19,3.25920718564546e-105,5.862899955941914e-87,3.1345347918548915e-105,0.9617476316511377,1.052909630971041e-19,7.77239901793053e-19,2.5717066970319323e-20,700.0,800.0,1.35,103.3692622352229,139.70870970772265,181.09994039893132,229.88047860571524,26.784722387242184,36.33944747249974,41.391230691208676,90.17176889799259,48.780538206783916,0.75,350.0,2.223876553192462,1.6454269679151448,1.2693570086181638,2.8,69.91211603121546,67.04680635448285,56.61331641790046,0.8183237555122546,0.05576593918650069,61.58066862112973,84.22081612949248,83.1040730646084,78.26667451474066,53.40998182763326,12.55243188405679,1.6886891346944735,21.390643513111517,24.403239618513577,34.34986498197715,87.25142743924214,88.02329343986487,29.238817276624,7.572810281832895,8.55036350271137,11.993370363526294,30.300123644041992,63.38069916994004,72.93420412185732,capture_only,1.3820824110113705,1.0622968938515875,0.38664607915721455,0.0009240264356755983,6.942139533823762e-05,0.4793127301925582,0.36867451635520787,0.007267377071077769,0.0006773432338381038,5.9223220751350866e-05,1.0004621623116963,1.0200592191646396,7.315158044661651,7.487657133151976,8.650172520965182,11.92932477880994,11.920871199553279,8.850625166589722,7.727060858482084,7.9768889163250165,9.605216928259619,16.282627151253696,24.066191602769333,25.377047520227467,0.036742373350859954,0.07448047521541926,0.0743671413200622,0.0,0.022663654449117644,0.09451425321254588,1.3623972813104201,191,TrialState.COMPLETE
capture_only_v5_codex_trial_00183,2.096451905435291,0.913349223447294,0.6926744910669111,0.4503577080161389,0.19342232314248256,0.0,0.06779541708968483,7.016647836900353e-07,351158.63408150116,50554055707894.46,5.844743025981126e+19,1.119778220423657,1.4333951168953656,0.5673009643419434,1.8928083201262877,2.718907748320021,0.9261725582831839,1.4884306607665327,2.965967461944788,1.009156090883219,76.45175808590429,1.5845842768086591e+19,1.7199983576938582e+19,1.2876248077703516e+19,-0.12573869688683864,3.1873525196858994,3.3992559930711903,0.0006885372129117047,0.06802218562037964,0.06802218562037964,12.0,22,0,4.2934800659537927e-19,3.302820678355168e-105,5.446607873005172e-87,2.9274196655299856e-105,0.8863392689511272,1.0812774598065084e-19,7.704151191921433e-19,2.2990539587108946e-20,700.0,800.0,1.35,104.63749814230542,142.84452929444785,187.975385099132,259.2860109206717,28.18574005640113,38.207031152142434,45.13085580468416,116.44148162622383,71.31062582153967,0.75,350.0,2.477945435660614,1.8151623460930801,1.379361509401525,2.8,66.2862327769184,63.04224580726266,51.33985261439398,0.4526082093442621,0.02545586602169124,57.010290790554215,82.90699036087119,81.6522968604835,76.34989838751511,48.315415096951064,9.173962279693509,1.0155486719823335,25.066144265221645,28.493927055022038,39.839410682677496,88.63957893218276,89.07916154403068,34.002489903810115,8.888044903471132,10.030392236506252,14.011162100447432,35.75648588743085,68.66538431184101,76.02119679926423,capture_only,1.408393259809644,1.0853324671497857,0.39775733525222734,0.000851368621839444,6.420612294545732e-05,0.4890785132348155,0.3774178713188687,0.007703330677258694,0.0006600112093570998,5.5078847932102554e-05,1.0003194383160687,1.039588800654075,7.2392296980503,7.378494670565531,8.422979367676286,10.906961489851113,10.895318383824678,8.648766454275835,7.715886222422863,7.93989303169141,9.499725163567899,15.920395684940832,22.159993397256127,22.9631994499055,0.010109236323133727,0.0675678899471512,0.05540613050742716,0.0,0.0488460129554725,0.09813412069002751,1.598177151658315,183,TrialState.COMPLETE
capture_only_v5_codex_trial_00196,2.096535307660761,0.8872154365145691,0.685206983282972,0.4805924130437643,0.1900528219519923,0.0,0.07201420917214442,8.101037683644643e-07,328991.96698789287,46970510186891.03,5.901796269054882e+19,1.3021097545533669,1.3860363388261288,0.6589671052906476,1.603060520013541,2.7610259725786928,0.7083116343949261,1.4984779686947207,2.739834514932268,0.9756781661697449,77.11439046129276,1.4263609244145945e+19,1.5099976609848394e+19,1.2353106494671809e+19,-0.08720008912601325,2.8799709357169303,3.1564355059974223,0.0006750216975113486,0.05817479426164061,0.05817479426164061,12.0,22,0,4.2934800659537927e-19,3.3189017110608197e-105,5.6613247861636255e-87,3.0488002433948e-105,0.9186172140121356,1.0918323097751532e-19,7.464238648690389e-19,2.6737099413707078e-20,700.0,800.0,1.35,103.70406274264387,138.26373037268294,174.2992013040072,211.27160748358148,26.589672281351113,34.55966763003907,36.035470931324255,73.00787711089853,36.97240617957428,0.75,350.0,2.0372548760011604,1.528033468459946,1.212120341934833,2.8,67.86873158844345,64.92509569735728,54.197871220351395,0.6659522614168448,0.04700899614219638,59.35994924676574,83.05048458005666,81.88165977270452,76.793289540856,50.54330117427634,9.824808673983272,1.210551028729731,22.67998488931191,25.814896872336448,36.11273789867753,86.88957431150736,87.52993347452129,30.77587130800459,8.041970682513465,9.068786932450228,12.654195388614504,31.805425224484317,64.65161492223616,72.17301838572376,capture_only,1.6374150942224381,1.2690375704553807,0.4686230813932515,0.001060100126863077,7.912953853321205e-05,0.5678278801177515,0.4403487466816391,0.008837539723275766,0.0008028960506817296,6.770480810888766e-05,1.0003324598903893,1.0250236804888422,7.813868428022215,7.990969859850883,9.220767799577837,12.443413326948978,12.42297839979799,9.466201885522675,8.339716857312155,8.609204548163623,10.389227630663063,17.642436061516058,25.52277350772988,26.616362880738393,0.04045879545908899,0.07654740261744929,0.08765120591752078,0.0,0.012708280889438496,0.08782172391298917,1.3882839978177675,196,TrialState.COMPLETE
capture_only_v5_codex_trial_00205,2.096623319334175,0.9125875701418972,0.6741409765450584,0.4722341661633242,0.1755236313670176,0.0,0.08611449370847167,9.09748909972907e-07,338033.67066432413,44655552242247.016,6.096555026768237e+19,1.2480000593988374,1.5399360412925196,0.6124326333947698,1.522922823330227,2.933424276434651,0.7245049506097772,1.2224828737041322,2.9708475660499376,0.944866634289929,80.08550522639243,1.3807975263143416e+19,1.4730860174065486e+19,1.1760473836165597e+19,-0.0978032871279933,3.2160574013402803,3.1294396646531384,0.0005684722515906898,0.05270038219323926,0.05270038219323926,12.0,22,0,4.2934800659537927e-19,3.3732189643493205e-105,6.5244648211779745e-87,3.537136002921156e-105,1.0485936549937114,1.127862679952124e-19,8.348521086620276e-19,2.5635903636573848e-20,700.0,800.0,1.35,108.1757762064826,143.92341814414812,181.38575678652526,223.62060554840545,28.090270980090168,35.74764193766552,37.46233864237715,79.69718740425733,42.23484876188019,0.75,350.0,2.0671966810902775,1.5537471832723964,1.2328454533041797,2.8,66.5904385801624,63.436722962651075,52.14977122970535,0.5474378527998991,0.038624057639442155,57.58455013209483,82.64548930780637,81.38836789373096,76.11632319011437,48.9057702145412,10.041627715239779,1.2125972272808523,24.25094035113412,27.57033186651872,38.425237837876445,87.63477033514762,88.16482897411652,32.80412949558733,8.606039107328039,9.724277503063682,13.53933716442979,33.963790717601036,65.77373048459354,73.54776386265466,capture_only,1.4552969293791351,1.1346507639956582,0.42412881346477604,0.0009213867600750419,6.881630413389863e-05,0.5042690043324172,0.3935964640943618,0.008079093023682343,0.000706766297812041,5.959653593275174e-05,1.0005308771604258,1.044426728071024,7.703324139324352,7.858294406834547,9.000862118953437,11.816870425292427,11.796478151939917,9.250676338309487,8.244202580533189,8.493758139111012,10.196419222589867,17.122359974834087,24.183935033868877,25.239579313528537,0.03419835427647608,0.07528053767815962,0.07518516292628787,0.0,0.018064994857504322,0.09498210761110122,1.5145537830011246,205,TrialState.COMPLETE
capture_only_v5_codex_trial_00125,2.0967249196639086,0.8678284053323813,0.7593054347035245,0.458637596868629,0.23482571436025954,0.0,0.1274744323263227,3.4585245438671474e-07,390439.4175199523,57683940684734.4,6.705704888862655e+19,1.1964168251942724,0.8016313780886037,0.4020045328066528,2.0858141080924453,2.097470600246048,0.9420756865093279,1.302227360161962,2.755892349452218,1.1140802972285617,68.76330237591145,2.023501184727486e+19,2.1788934136440672e+19,1.6710511282192206e+19,-0.11524624813561561,2.8694161661588216,3.8052585469622486,0.0007017877780464146,0.058965144722061096,0.058965144722061096,12.0,22,0,4.2934800659537927e-19,3.537728518746067e-105,3.8423298050096593e-87,2.126358942987315e-105,0.601052039951611,1.2405554044395913e-19,4.436256480522663e-19,2.460497454003777e-20,700.0,800.0,1.35,93.44147748528536,126.72072050793909,162.53483711712772,206.96143793456005,24.67817510937391,33.27924302265373,35.81411660918863,80.24071742662096,44.42660081743233,0.75,350.0,2.214877627198812,1.6332091319003654,1.2733358682078546,2.8,65.36479027746694,62.5503487298034,51.80582480013397,0.4851672748560146,0.03341295814075638,57.6968470208397,83.20125195680038,82.20463190796404,77.58518531109343,51.07692480486009,9.770524841971008,1.1026166441767529,26.0249397096318,29.194139360598943,40.12193053445747,89.95122848876773,90.42139720956929,34.171254823285906,9.216348956602145,10.228453445710743,14.006268592295337,35.57568286051635,71.60741559123223,79.5840546669864,capture_only,2.09076776813147,1.6485148120572808,0.6407555194352856,0.0014409337444973732,0.00010750949374378146,0.7208426339725764,0.5685267638442291,0.012446911432391652,0.0011124756578544258,9.405733676201458e-05,1.00076172354958,1.0209856663402206,6.519502244769812,6.606997097540392,7.431489145973283,9.56216330263177,9.545082322796206,7.5895911956184685,6.861556452624889,6.998387882480996,8.187015583365609,13.334945423191195,18.62094709113892,19.313234631500066,0.012642383328210135,0.05903426379027818,0.02436049509693801,0.0,0.022445028553050788,0.11163561929937746,1.6105018726637164,125,TrialState.COMPLETE
capture_only_v5_codex_trial_00187,2.096911207104669,0.8930096311544331,0.7023682916495375,0.47912265805602383,0.20846611961524,0.0,0.05828027905533329,9.98018209628933e-07,350833.4308016619,47888255007935.23,5.718080740458726e+19,1.1921403868449072,1.465318442930563,0.5689483917385336,1.8999157027699212,2.7664927074251264,0.7632031323312863,1.4957322082938131,2.584953563878006,1.0543924483987448,73.58197427287925,1.5489943298043435e+19,1.6400885688904548e+19,1.3359287967962995e+19,-0.08908399022471117,2.68201801172138,3.3867400990561936,0.0006589286940273974,0.05638548282119872,0.05638548282119872,12.0,22,0,4.2934800659537927e-19,3.2668367007365802e-105,5.469281252224706e-87,2.9267901513133714e-105,0.8959095355618669,1.0578449369848643e-19,7.841395220921463e-19,2.4469982073626903e-20,700.0,800.0,1.35,99.28053908021623,133.94694761583082,172.07336042584393,214.3995289235519,25.69856480733698,34.66640853561459,38.12641281001311,80.45258130772109,42.32616849770798,0.75,350.0,2.1595322800405263,1.6006301953103454,1.245977462129873,2.8,69.68704864362537,66.74203692519089,56.08410155373768,0.7433106217935214,0.05122358229080659,61.20779480578694,84.38135958325529,83.26269055495679,78.43537670202592,53.40344053741025,11.602878724672816,1.4909015396215242,22.052376156822035,25.137325136272587,35.34585774380729,88.08330450225154,88.78947757363673,30.08946449820942,7.808818574815773,8.803334589983226,12.340660507859287,31.28230986435125,65.87818908647706,74.88474260284548,capture_only,1.273187527585832,0.9787679860027111,0.3569681854965126,0.0008374398304270886,6.269709076765636e-05,0.4411934970512826,0.3393527564026071,0.006718493567792465,0.0006294165177532549,5.4371653873109315e-05,1.0002160656653005,1.0177430689335076,6.987387671966749,7.1418699525338205,8.213072516958528,11.172547436124548,11.159236146981678,8.39987884742522,7.368628344877663,7.594622098657407,9.099745689903923,15.307531104670717,22.518302772332376,23.624301485879123,0.0356369110116912,0.06577580802529753,0.059414550123976465,0.0,0.017545286801102365,0.09897256870359715,1.3840173162489973,187,TrialState.COMPLETE
capture_only_v5_codex_trial_00195,2.0972926715961697,0.9317790131859456,0.693105024427359,0.46614944020241134,0.18545441258734424,0.0,0.06286566203220294,8.568347073557863e-07,348684.52115579427,48316195385739.97,5.778773417682634e+19,1.208122442880354,1.4652477848419758,0.548306376699434,1.8200335281615896,2.8947017197033045,0.7596721907891584,1.3987451186495732,3.0606125196556024,0.9873195124896671,78.1644346072208,1.5300025994366853e+19,1.6405661536630178e+19,1.2866125180839807e+19,-0.10554597487760976,3.299388116298643,3.340259144608331,0.0006396663114658881,0.0645404875281859,0.0645404875281859,12.0,22,0,4.2934800659537927e-19,3.284128316772877e-105,5.297746470213585e-87,2.8409447012342167e-105,0.8650528929472064,1.0690730822712873e-19,7.857469121534163e-19,2.480107446319694e-20,700.0,800.0,1.35,105.87176389754256,140.94911950484303,177.1267351887072,218.89949048305166,27.707329290321766,35.07735560730046,36.17761568386416,77.95037097820864,41.77275529434448,0.75,350.0,2.067590851654193,1.5530390771652196,1.2358354048012044,2.8,66.32612960682754,62.9851012270161,51.07946876260123,0.4560945083022739,0.03147487598382562,56.80842379502597,83.05165342120092,81.75968684107393,76.40765244161672,48.53359706471079,8.748389181740485,0.9892214863306995,25.284104783140535,28.792031836809183,40.33548811670149,88.97831309822472,89.42436921843638,34.445126065039666,8.970008778942573,10.145123691138643,14.209049578418051,36.08276494687171,69.79340442126596,76.77780756305567,capture_only,1.3259685866023634,1.0205472578208785,0.37278493835667137,0.0007831007300071626,5.8403380985175635e-05,0.45936214157367167,0.3539659382630998,0.007117418379313042,0.0006204821722782918,5.150683616224035e-05,1.0003045316396666,1.0412039150378618,7.063797023429567,7.202319678353839,8.2122581823406,10.564809292743002,10.544097502198802,8.430412345191959,7.518975658282836,7.741223529524323,9.253250961916834,15.376520570038178,21.457585914821284,22.232919443777494,0.03472491599267317,0.06487838529873652,0.04889163143298438,0.0,0.018705722569075076,0.10155875230490591,1.6342184568587745,195,TrialState.COMPLETE
capture_only_v5_codex_trial_00282,2.098369036861043,0.915447813856499,0.6210793110600035,0.49534438867553887,0.13828929706568444,0.0,0.09961090068564837,5.117716135366051e-07,287230.02622283687,33241516693995.523,6.288990012391803e+19,1.4152776499558866,1.1345903586558683,0.4836531223660346,1.8382889360139376,2.8998290491616805,0.5818983136075061,1.1843899807540874,2.514626938260953,1.1968841767658052,87.40602374614873,8.990024240971429e+18,9.392915823190526e+18,8.023232163780357e+18,-0.06845107100179268,2.643703483086615,3.678747067943928,0.0005819644170974946,0.04291188952637509,0.04291188952637509,12.0,22,0,4.2934800659537927e-19,3.4260424265545178e-105,6.772064164815951e-87,3.695476961772104e-105,1.078643081921361,1.1634631522924835e-19,6.19139516315475e-19,2.908294186881122e-20,700.0,800.0,1.35,117.6160852851654,158.92298348727223,209.3455866769579,272.19059693898834,30.210061539016664,41.30689820210684,50.422603189685674,113.2676134517161,62.84501026203043,0.75,350.0,2.3142293528903823,1.7127201551737004,1.3001974450935374,2.8,72.06496734006683,69.83657531161096,61.114891643814985,1.3523163275888428,0.08748511558203166,65.5368335338291,85.15170067582912,84.274048690787,80.20694728213,58.12283214934443,17.61717684099892,3.064302104025882,18.985577119475476,21.440211038950725,29.867180631201904,86.19249113228382,87.43530155547433,25.37008732328732,6.697901369654586,7.505428434914392,10.372457566965577,26.169741540475375,58.045534583853524,70.43472961056635,capture_only,1.7074846996535544,1.334716295508133,0.5066686250252738,0.001407255645481403,0.00010739256414302543,0.589445272742017,0.46088480369992907,0.009595063148651991,0.000951847861042748,8.936236369592506e-05,1.000498475644735,1.0315967674450481,7.241970840804137,7.388497353930169,8.511259099957813,12.453785284481857,12.47710593637951,8.663043497664733,7.5609526817742765,7.759638070598683,9.245476976782482,15.697831247031553,24.3363367272865,26.500878923044088,0.059576891635147435,0.09106937614764644,0.07997977104214982,0.0,0.03197967928091185,0.10394901477734288,1.4659713315039222,282,TrialState.COMPLETE
capture_only_v5_codex_trial_00190,2.0983995674039617,0.8988147892303435,0.6756396868183269,0.48146142791380947,0.19167996064294532,0.0,0.05880999731797067,9.97849529430178e-07,326710.1445606304,44998251093408.22,5.725059460944117e+19,1.2643067495220004,1.306049967545324,0.5883486924112133,1.6449898983399658,2.756337760262543,0.7374845629420256,1.3687397823528997,2.566862052558338,1.022781461062124,76.66642631965635,1.3598727177292474e+19,1.437129268952459e+19,1.178658433498032e+19,-0.08610786643372413,2.669615294985133,3.238455658127805,0.0005936204356132584,0.04942462118321114,0.04942462118321114,12.0,22,0,4.2934800659537927e-19,3.268829623653801e-105,5.87240664350404e-87,3.1432738147446432e-105,0.9615899807072797,1.0591360002746617e-19,6.990784039580253e-19,2.5951642459397512e-20,700.0,800.0,1.35,103.42493581373465,139.86127920409277,181.83111779488064,231.59757509086663,26.758509494078297,36.43634339035812,41.96983859078787,91.73629588677386,49.76645729598599,0.75,350.0,2.2392817870147605,1.6559091723514665,1.2736960422369858,2.8,70.11711334644718,67.3183286264499,57.09429601298325,0.8686515967257618,0.05908056509408142,62.004888076993616,84.33562327011425,83.24257387645811,78.49341462212425,53.92946107638201,13.033453128393027,1.7878636580287999,21.105658509711038,24.078263151742554,33.884941788857496,87.20474986809229,88.02164912333538,28.84118371573427,7.473870076440337,8.437749370136558,11.830916973585971,29.896932373295304,62.959995986652075,72.84347964898107,capture_only,1.5173553653296727,1.1688018880386641,0.4269218284641742,0.0010335192178036797,7.769934090845566e-05,0.5268771604731377,0.4060877298895107,0.008040383241291915,0.0007525069489217598,6.615599551220028e-05,1.0004269014557832,1.0193946652782673,7.259872778512114,7.43460633376889,8.593840369695059,11.925565015964171,11.919192612229661,8.789912203777815,7.663629492972288,7.913589023515842,9.526797561158526,16.165566167081394,24.005798378005977,25.368590536994613,0.03722902378618566,0.07534698671391238,0.07396190246796698,0.0,0.023368927110224737,0.09090150364906957,1.326182981323261,190,TrialState.COMPLETE
