label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,family,score_bulk_shape,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v2_trial_00098,1.3174288913576504,0.6177881790820332,0.2993032825372576,0.0,0.14398958927699343,0.5220983724509048,0.00385890371820866,0.19847696875845705,0.5371771298717342,1.333342233975698e-08,714303.1741013683,46134997376870.37,4.955769524053456e+19,0.05,2.0120939811076415,1.1809008153680642,0.8994212274956753,3.6412978915928127,10.99394196415406,3.246511537102766,2.6531624076835567,0.07285640264899326,86.14529744507755,9.907874599865772e+18,2.2177361308829467e+19,2.623857338981155e+18,-0.9269696535262051,4.225862913863202,1.2843666378514662,0.0009116409717462306,0.3363336265897385,0.3363336265897385,12.0,22,0,4.2934800659537927e-19,3.041290004292325e-105,1.7868958189159968e-86,9.310258689229862e-105,3.0612860582482524,9.168173619498893e-20,1.0483608094465624e-18,1.0246617000811104e-21,capture_only,0.09763277174609197,0.20371054591194301,0.8067907584490861,98,TrialState.COMPLETE
capture_only_v2_trial_00094,1.3176380756045272,0.632307514819976,0.2756505628969751,0.0,0.14915832209149166,0.5058004481409996,0.0018033630703108965,0.21575203484228578,0.5926555722218985,1.0258116704579635e-08,787129.6273213839,43672138891857.836,4.9792810617832235e+19,0.05,1.369216243874498,1.9637564089272508,0.7151425423050085,4.629215460815028,12.144562925383596,1.2489098509199226,2.5522826326229313,0.047243737463860305,85.95271975258609,9.5953602773412e+18,2.2640124026421973e+19,2.3684487115017037e+18,-0.9804148170950427,4.025890735576071,0.7944386828030033,0.0003224582940042206,0.11977835106794107,0.11977835106794107,12.0,22,0,4.2934800659537927e-19,3.048495827180409e-105,4.61069775255609e-86,2.4043161490905693e-104,7.886893357877254,9.211669964298964e-20,7.139979463888179e-19,1.0247141862770715e-21,capture_only,0.07862911661811188,0.22063763799202324,0.6511781813475723,94,TrialState.COMPLETE
capture_only_v2_trial_00095,1.3184894882034062,0.6099747417691092,0.2949700657327681,0.0,0.15086094149426832,0.5157330088276967,0.021282046210838842,0.22265496842461688,0.5694826668676901,1.1133680429168984e-08,773835.1596168508,46439665224902.28,4.760887926751761e+19,0.05,1.51363927271561,1.9412373925856297,0.6968355272190631,4.5889481798058025,11.560392624285704,1.4209557937477786,2.6374991318742413,0.035079483000470355,85.07735009954126,1.0224965529529584e+19,2.369096480973149e+19,2.596084098521965e+18,-0.9602639905829672,4.243998191615807,0.6966490190266882,0.00035727223301887606,0.1437065356619754,0.1437065356619754,12.0,22,0,4.2934800659537927e-19,2.980892149796818e-105,3.628250835449334e-86,1.877345632185969e-104,6.297932088264018,8.807642664490759e-20,7.831939428151145e-19,1.0242217706412773e-21,capture_only,0.0751926762532623,0.22188338663030646,0.6643731304453837,95,TrialState.COMPLETE
capture_only_v2_trial_00061,1.3315467556686633,0.6149777791488313,0.28135865327504445,0.0,0.1404623188307139,0.5598884551856005,0.004740700504460879,0.22241364399259433,0.5733341699190928,1.1027405070294348e-08,807810.8000213875,39902726000553.516,4.945717477824866e+19,0.05,0.851362671872858,1.4015318089782844,0.5956735338669625,4.8372347188272915,11.429870986538253,0.05769741987484436,2.621043352766624,0.04191324953983132,87.38876226768961,9.37602658949335e+18,2.145997783626378e+19,2.403126800401967e+18,-0.9508525822420871,4.20334086347194,0.8595872592170736,1.4718105183066877e-05,0.005711795801284037,0.005711795801284037,12.0,22,0,4.2934800659537927e-19,3.0382040349392775e-105,2.6294455512772003e-86,1.3695303600608533e-104,4.5076971273531505,9.149577333976003e-20,4.434269521139391e-19,1.0246392223162928e-21,capture_only,0.07423973942093234,0.2245920013558374,0.6970958623490886,61,TrialState.COMPLETE
capture_only_v2_trial_00062,1.331643111443455,0.5961153776392697,0.27032655032700836,0.0,0.1347742560379617,0.599268548366114,0.01942675944939108,0.2258820911659678,0.6146282033052654,1.0644122130084619e-08,862002.483525795,38990617818293.875,4.781269732871673e+19,0.05,1.1235264911484362,1.1429756124751866,0.6117727438016365,4.559731423128964,11.635859427366311,0.05724503852970256,2.693729662947517,0.03466999655077541,88.67517969241452,9.222723058745865e+18,2.165766372281407e+19,2.2880986182817316e+18,-0.9761368673165232,4.367891497106497,0.8694292529965449,1.5032461868586043e-05,0.006173099402157103,0.006173099402157103,12.0,22,0,4.2934800659537927e-19,2.98726607416998e-105,2.563837280244456e-86,1.3275587808866314e-104,4.444059377119586,8.845349005812594e-20,5.817636986465214e-19,1.0242681974059767e-21,capture_only,0.07376492996027446,0.21802016765562315,0.7368054391692489,62,TrialState.COMPLETE
capture_only_v2_trial_00054,1.3361813825508921,0.6058015365471984,0.2649264073800613,0.0,0.12784909860304705,0.602127494559283,0.002820994946946838,0.23322500757113648,0.6055180638152685,2.9163422663302164e-08,661623.7865239428,44697801391746.23,5.032583614748804e+19,0.05,1.3802482311332551,1.968279441230288,0.3629604355907655,4.98972047354935,12.029495228962983,0.0945082345618178,2.5498499255746925,0.021626327436352195,89.9531845937582,8.36327507646345e+18,1.917798264708721e+19,2.125472022499847e+18,-0.9553475285864971,4.141407637588341,0.46561906412652093,2.2438807406577992e-05,0.008836215209266984,0.008836215209266984,12.0,22,0,4.2934800659537927e-19,3.0647692665460837e-105,2.5221558479162596e-86,1.3177023492159502e-104,4.299515671863177,9.310279687285288e-20,7.211117973411753e-19,1.0248327197104873e-21,capture_only,0.07010737634950409,0.24440831022065873,0.6162167972323715,54,TrialState.COMPLETE
capture_only_v2_trial_00055,1.3466412407199893,0.5776978186878157,0.26946073251898683,0.0,0.1465415864489717,0.6343515849171806,3.419773004661645e-05,0.2509576794087934,0.6345115087297897,1.0292841951678558e-08,785999.7401841233,49966908324365.13,4.999606299583717e+19,0.05,1.4036878739178855,2.24641297725189,0.3746260110934705,4.9439949007374056,12.749778190159262,0.10188147373748105,2.6253623757924895,0.0065197183373459635,85.90168566891131,9.887707014270767e+18,2.4129229779571216e+19,2.3195658218028247e+18,-1.0171367582652946,4.4036936047278985,0.19821995010328033,2.5824867491246895e-05,0.010822950467328816,0.010822950467328816,12.0,22,0,4.2934800659537927e-19,3.0547114132811094e-105,3.068198088028134e-86,1.6011107089862426e-104,5.241446710890659,9.249271654229877e-20,7.325014951848992e-19,1.0247594597281628e-21,capture_only,0.07096726675165958,0.25431797626979735,0.5960895585256748,55,TrialState.COMPLETE
capture_only_v2_trial_00063,1.3480540102621539,0.5795620624509547,0.1901980038486898,0.0,0.1220269561740529,0.7106332735895743,0.02896258849248566,0.23064230097647526,0.9004614805663925,1.0682521306878224e-08,892217.3861445783,40220156499306.81,4.677431282186056e+19,0.05,1.1154431155188622,1.057247957032233,0.606460021702247,4.5201046127376,14.771810478383367,0.055598119153604304,2.67089911179928,0.028897484435284258,96.66867089916794,7.058487205928268e+18,2.0232326443822952e+19,1.3678449117848701e+18,-1.1700089643870448,4.273438422960236,0.828786724510382,1.5507399604122855e-05,0.0064907311469443105,0.0064907311469443105,12.0,22,0,4.2934800659537927e-19,2.9546496549860515e-105,2.3573660806951552e-86,1.216119157776072e-104,4.115950450246573,8.653247872044204e-20,5.754353357760623e-19,1.0240306240163125e-21,capture_only,0.07165227646333978,0.2197777199082841,0.7225671491986082,63,TrialState.COMPLETE
capture_only_v2_trial_00081,1.3801002981602863,0.5881186677102814,0.3162203343267989,0.0,0.15845135350034742,0.6050516659536564,0.09453889928881155,0.22935819168908744,0.5083037807323302,1.2701598201305042e-08,823370.9876497332,49307052620687.78,6.215969912017356e+19,0.05,1.0289019080280524,1.1403239104547511,0.6159417601726199,4.001259321193361,12.052304847576663,0.056572019684917034,2.5976839136648904,0.03497428573032538,82.14458711768278,1.1188216004974043e+19,2.5607213599964185e+19,2.8391927101682294e+18,-0.9551674528562157,4.234832621617451,0.8837770115633328,1.863993964200375e-05,0.005907483321725742,0.005907483321725742,12.0,22,0,4.2934800659537927e-19,3.4060948375764908e-105,3.768247073862677e-86,2.0512206125171018e-104,6.022206398623325,1.149954433723211e-19,5.600760142943397e-19,1.0273188869513338e-21,capture_only,0.0710979380415188,0.2106701097359558,0.7203869602620167,81,TrialState.COMPLETE
capture_only_v2_trial_00064,1.3829980522653957,0.6564409392224718,0.2675728404406094,0.0,0.1540015941643308,0.5426966533272678,0.09431208483958532,0.2163453178493112,0.5775796363465933,1.0329473450590857e-08,887618.3651022961,40729641387448.68,6.2127244098171216e+19,0.05,1.1002546360375136,1.5606679316140777,0.6094887557574183,4.366545346864616,13.314410619538588,0.09897569578068456,2.423891042647868,0.05695628124593277,84.45609925757262,9.605753276661944e+18,2.3014197805042598e+19,2.285348583583395e+18,-1.003043389222587,3.7700784358869726,0.9221421761153894,3.075938353262653e-05,0.009022090190075691,0.009022090190075691,12.0,22,0,4.2934800659537927e-19,3.405205520883029e-105,2.9207469914638284e-86,1.58971412693664e-104,4.668482172918595,1.1493540158161675e-19,5.988503431650382e-19,1.027312409294171e-21,capture_only,0.07634183838947609,0.21853354398263125,0.652342657804996,64,TrialState.COMPLETE
capture_only_v2_trial_00068,1.3837002086428447,0.5857322224029291,0.32564224982199974,0.0,0.1616568216542359,0.6003391102801812,0.0917709416869111,0.23444704004721262,0.4955242460633042,1.2489802795564919e-08,832638.690209529,49559358252268.27,6.176478670962085e+19,0.05,1.071712637321067,1.412292325219518,0.6032413382538053,4.488911642103757,11.960799188541039,0.05426993888145085,2.595291598252294,0.027260286521099866,81.37766642277758,1.1496929169303726e+19,2.6113223046576923e+19,2.9500382739478216e+18,-0.9470328277203222,4.269071418518706,0.7217447528648312,1.7364827558082444e-05,0.005627146181551028,0.005627146181551028,12.0,22,0,4.2934800659537927e-19,3.395257813031411e-105,4.31558446778794e-86,2.3460072237722412e-104,6.9096585678059,1.1426485541279858e-19,5.825967740244376e-19,1.027239951595477e-21,capture_only,0.06939687319829885,0.22146341362240804,0.6866062862752491,68,TrialState.COMPLETE
capture_only_v2_trial_00082,1.3860045857022472,0.6388819453162374,0.30942578844752344,0.0,0.15906934664482322,0.5363139428372741,0.09379967126254275,0.226514940642795,0.48755720583972767,1.018218550116788e-08,803781.6738042268,44073548470915.03,6.205398488925123e+19,0.05,1.0495581862875625,1.6263633099777044,0.5247861565879177,4.134567169976546,12.080914302101682,0.05625968638107441,2.451233711704708,0.04016747156291896,82.32111108723353,1.0489684864576993e+19,2.336204677926176e+19,2.755077802522999e+18,-0.9283770215115096,3.9071226342045122,0.7444265324916803,1.6654357356650934e-05,0.005088434195631497,0.005088434195631497,12.0,22,0,4.2934800659537927e-19,3.4031972534149187e-105,6.15468433854109e-86,3.3490584265190065e-104,9.840917752147377,1.1479987204511478e-19,5.711148605781417e-19,1.0272977813576381e-21,capture_only,0.07086148412288355,0.22323570232739706,0.6377790860940677,82,TrialState.COMPLETE
capture_only_v2_trial_00083,1.38672756958972,0.6356859613392931,0.3182886743415941,0.0,0.16366638549769288,0.5283718249531714,0.09849583117834994,0.22773751305958753,0.4773264638369784,1.0170305329660279e-08,837387.2668562111,44150036003993.79,6.272863475366797e+19,0.05,1.1692238073366548,1.6558076775229207,0.5119394417246839,4.05524289003273,12.119056756219102,0.07627864361750036,2.4520930099676606,0.03778255571737343,81.2815013647639,1.0901171677143593e+19,2.4281345872204927e+19,2.866475940866385e+18,-0.9279244542770154,3.9157030586235138,0.706364642741345,2.28918925163624e-05,0.00693691436251537,0.00693691436251537,12.0,22,0,4.2934800659537927e-19,3.421646993882863e-105,6.1296434550537475e-86,3.343082904672954e-104,9.770391015349146,1.1604797429428576e-19,6.376899652819236e-19,1.02743216666084e-21,capture_only,0.07053726766874724,0.22187552164061183,0.6317693603411071,83,TrialState.COMPLETE
capture_only_v2_trial_00072,1.3874666974013945,0.6909789901840216,0.2662655290109437,0.0,0.16286071585577508,0.485193656465331,0.07239745457557467,0.21753323452406173,0.5900698958986027,1.2762492239158623e-08,773536.6859805733,47279090562177.93,5.907006638204289e+19,0.05,1.0529814844203682,2.417517155211916,0.5622918933627137,4.406196282657153,13.603276323102302,0.05876729760821513,2.365793332795147,0.05182135253442085,83.33190978788807,9.760098241611264e+18,2.372979358679557e+19,2.2815010316265428e+18,-1.0170732910469298,3.6557354052711175,0.7015112405407905,2.1089277896558024e-05,0.004999833415127887,0.004999833415127887,12.0,22,0,4.2934800659537927e-19,3.3203664251316195e-105,3.7359106372224855e-86,2.012264690185455e-104,6.060369346451541,1.0927962280677936e-19,5.671649207577089e-19,1.0266944533058064e-21,capture_only,0.07393447222791774,0.2408907613924652,0.6162594755444902,72,TrialState.COMPLETE
capture_only_v2_trial_00091,1.390431863479757,0.6509891532129995,0.30431566018154227,0.0,0.1627817506760163,0.5208779484964422,0.10033545922446861,0.2250192568011842,0.5014155884274232,1.0471431235051775e-08,842105.5463173183,43584307153144.63,6.29949105455588e+19,0.05,1.1571170451361368,1.7208261374638847,0.5070678174710535,4.050397058087274,12.538986171479745,0.07551932985210283,2.4197158802689507,0.04194024653962217,81.79709275988655,1.0555095347462474e+19,2.397560107145749e+19,2.699367179367189e+18,-0.9485075406474923,3.8263862743254773,0.7213833640933861,2.264817637623587e-05,0.0067229916340253056,0.0067229916340253056,12.0,22,0,4.2934800659537927e-19,3.4289015510144356e-105,6.22332655216382e-86,3.397242963544948e-104,9.907671343144509,1.1654058450928378e-19,6.316569935125565e-19,1.0274850078301463e-21,capture_only,0.07132413234156317,0.22338426301898065,0.6272946688954956,91,TrialState.COMPLETE
capture_only_v2_trial_00067,1.3908787731169268,0.5786343481118031,0.3283869232142239,0.0,0.15802564600108432,0.6267652741960212,0.0940122873536906,0.23624886532154207,0.4859366104873362,1.2498954153520583e-08,816510.6357168664,49707888569814.59,6.208437188788018e+19,0.05,1.0612181574373136,1.1830863575495028,0.6029793268182512,4.301569185541229,11.716209052744354,0.05372847826557405,2.6234218391341155,0.025155589477831253,81.79287941291632,1.1445454113732938e+19,2.563323148424963e+19,2.9864046021687296e+18,-0.933654713309458,4.358399757073638,0.7474973120610897,1.752244475451075e-05,0.005735343131401561,0.005735343131401561,12.0,22,0,4.2934800659537927e-19,3.404030401306835e-105,4.2343142272408045e-86,2.3043311402364893e-104,6.769419977423932,1.1485608799257834e-19,5.775192665284739e-19,1.0273038498891852e-21,capture_only,0.06911869399290367,0.21592264097418354,0.7129835308727053,67,TrialState.COMPLETE
