 1196.359985351562      0.9865062D+03  0.4761888D+03  0.3270247D+03  0.2953750D+03  0.2950000D+03
 1197.493286132812      0.1239150D+04  0.5035304D+03  0.3373118D+03  0.2960905D+03  0.2956000D+03
 1199.242797851562      0.1233858D+04  0.4997427D+03  0.3373126D+03  0.2960907D+03  0.2956000D+03
 1202.741577148437      0.1235298D+04  0.5006463D+03  0.3373136D+03  0.2960912D+03  0.2956000D+03
 1252.741577148437      0.1235189D+04  0.5003839D+03  0.3373211D+03  0.2960981D+03  0.2956000D+03
 1302.741577148437      0.1234835D+04  0.5000162D+03  0.3373260D+03  0.2961048D+03  0.2956000D+03
 1324.420043945312      0.1234397D+04  0.4996877D+03  0.3373300D+03  0.2961077D+03  0.2956000D+03
 1324.520019531250      0.1208103D+04  0.4958545D+03  0.3365751D+03  0.2961972D+03  0.2957000D+03
 1326.805664062500      0.1212416D+04  0.4984316D+03  0.3365747D+03  0.2961974D+03  0.2957000D+03
 1331.377197265625      0.1211883D+04  0.4978206D+03  0.3365750D+03  0.2961981D+03  0.2957000D+03
 1381.377197265625      0.1211755D+04  0.4980222D+03  0.3365815D+03  0.2962044D+03  0.2957000D+03
 1431.377197265625      0.1211867D+04  0.4979707D+03  0.3365867D+03  0.2962106D+03  0.2957000D+03
 1481.377197265625      0.1211594D+04  0.4975145D+03  0.3365926D+03  0.2962166D+03  0.2957000D+03
 1531.377197265625      0.1211238D+04  0.4971529D+03  0.3366021D+03  0.2962225D+03  0.2957000D+03
 1581.377197265625      0.1210753D+04  0.4967237D+03  0.3366045D+03  0.2962282D+03  0.2957000D+03
 1585.989990234375      0.1210235D+04  0.4963145D+03  0.3366076D+03  0.2962288D+03  0.2957000D+03
 1586.606689453125      0.1072938D+04  0.4831249D+03  0.3310346D+03  0.2958597D+03  0.2954000D+03
 1588.367797851562      0.1073272D+04  0.4836310D+03  0.3310345D+03  0.2958599D+03  0.2954000D+03
 1591.889892578125      0.1073792D+04  0.4839027D+03  0.3310366D+03  0.2958603D+03  0.2954000D+03
 1641.889892578125      0.1073908D+04  0.4838312D+03  0.3310393D+03  0.2958651D+03  0.2954000D+03
 1691.889892578125      0.1074149D+04  0.4840120D+03  0.3310425D+03  0.2958698D+03  0.2954000D+03
 1741.889892578125      0.1074431D+04  0.4841322D+03  0.3310513D+03  0.2958745D+03  0.2954000D+03
 1791.889892578125      0.1074702D+04  0.4842202D+03  0.3310548D+03  0.2958790D+03  0.2954000D+03
 1811.660034179687      0.1074901D+04  0.4843079D+03  0.3310578D+03  0.2958808D+03  0.2954000D+03
 1811.693359375000      0.1083333D+04  0.4857805D+03  0.3314399D+03  0.2959847D+03  0.2955000D+03
 1814.099731445312      0.1082593D+04  0.4849886D+03  0.3314391D+03  0.2959849D+03  0.2955000D+03
 1818.912475585937      0.1082416D+04  0.4851988D+03  0.3314408D+03  0.2959854D+03  0.2955000D+03
 1868.912475585937      0.1082474D+04  0.4851890D+03  0.3314456D+03  0.2959899D+03  0.2955000D+03
 1886.280029296875      0.1082604D+04  0.4852795D+03  0.3314456D+03  0.2959914D+03  0.2955000D+03
 1886.313354492187      0.1074527D+04  0.4838781D+03  0.3311606D+03  0.2959874D+03  0.2955000D+03
 1888.792236328125      0.1075253D+04  0.4846352D+03  0.3311606D+03  0.2959876D+03  0.2955000D+03
 1893.750000000000      0.1075481D+04  0.4844832D+03  0.3311615D+03  0.2959881D+03  0.2955000D+03
 1943.750000000000      0.1075596D+04  0.4844979D+03  0.3311656D+03  0.2959924D+03  0.2955000D+03
 1993.750000000000      0.1075597D+04  0.4842292D+03  0.3311730D+03  0.2959967D+03  0.2955000D+03
