 0.000000000000000      0.7700873D+02
0.1000000014901161      0.7627344D+02
0.3000000119209288      0.7485533D+02
0.6006559729576110      0.7277251D+02
0.9013119935989378      0.7072067D+02
 1.201967954635620      0.6866217D+02
 1.502623915672302      0.6657410D+02
 1.803279876708984      0.6444073D+02
 2.103935956954956      0.6225061D+02
 2.404591798782348      0.5998945D+02
 2.705247640609741      0.5765438D+02
 3.005903959274291      0.5523396D+02
 3.299999952316284      0.5277252D+02
 3.901312112808227      0.5275679D+02
 6.178729057312010      0.5276489D+02
 56.17873001098632      0.5302048D+02
 93.45999908447265      0.5316067D+02
 94.64333343505858      0.4531765D+02
 96.44585418701171      0.4488373D+02
 100.0509109497070      0.4499865D+02
 150.0509033203125      0.4523659D+02
 200.0509033203125      0.4540920D+02
 250.0509033203125      0.4556179D+02
 299.8500061035155      0.4569530D+02
 300.2333374023437      0.4815388D+02
 302.0991210937499      0.4827881D+02
 305.8307495117187      0.4828167D+02
 355.8307495117187      0.4860163D+02
 405.8307495117187      0.4881287D+02
 455.8307495117187      0.4888964D+02
 505.8307495117187      0.4897642D+02
 555.8307495117187      0.4905128D+02
 605.8307495117186      0.4911661D+02
 655.8307495117186      0.4916811D+02
 675.9799804687499      0.4917765D+02
 676.4633178710936      0.4605293D+02
 678.3085327148436      0.4529715D+02
 681.9989624023436      0.4547596D+02
 731.9989624023436      0.4545736D+02
 781.9989624023436      0.4545736D+02
 831.9989624023436      0.4544067D+02
 881.9989624023436      0.4541683D+02
 931.9989624023436      0.4538298D+02
 945.1500244140623      0.4537153D+02
 946.0499877929685      0.5143738D+02
 947.8235473632810      0.5142021D+02
 951.3707885742186      0.5142117D+02
 1001.370788574219      0.5156326D+02
 1051.370849609375      0.5166912D+02
 1101.370849609375      0.5177307D+02
 1151.370849609375      0.5187178D+02
 1196.359985351562      0.5195236D+02
 1197.493286132812      0.4420996D+02
 1199.242797851562      0.4330921D+02
 1202.741577148437      0.4321671D+02
 1252.741577148437      0.4308271D+02
 1302.741577148437      0.4295588D+02
 1324.420043945312      0.4290867D+02
 1324.520019531250      0.4377890D+02
 1326.805664062500      0.4356480D+02
 1331.377197265625      0.4360723D+02
 1381.377197265625      0.4358244D+02
 1431.377197265625      0.4342461D+02
 1481.377197265625      0.4328108D+02
 1531.377197265625      0.4312944D+02
 1581.377197265625      0.4297495D+02
 1585.989990234375      0.4298401D+02
 1586.606689453125      0.4716778D+02
 1588.367797851562      0.4713774D+02
 1591.889892578125      0.4711771D+02
 1641.889892578125      0.4716635D+02
 1691.889892578125      0.4719210D+02
 1741.889892578125      0.4721308D+02
 1791.889892578125      0.4723120D+02
 1811.660034179687      0.4723120D+02
 1811.693359375000      0.4695702D+02
 1814.099731445312      0.4700518D+02
 1818.912475585937      0.4700375D+02
 1868.912475585937      0.4702377D+02
 1886.280029296875      0.4701471D+02
 1886.313354492187      0.4727983D+02
 1888.792236328125      0.4723549D+02
 1893.750000000000      0.4723358D+02
 1943.750000000000      0.4712057D+02
 1993.750000000000      0.4697275D+02
 2036.739990234375      0.4685497D+02
 2086.739990234375      0.4670477D+02
 2136.739990234375      0.4655313D+02
 2186.739990234375      0.4639959D+02
 2236.739990234375      0.4624033D+02
 2262.409912109375      0.4617310D+02
 2262.459960937500      0.4578257D+02
 2265.011474609375      0.4574585D+02
 2270.113769531250      0.4572678D+02
 2320.113769531250      0.4553413D+02
 2370.113769531250      0.4536152D+02
 2420.113769531250      0.4518652D+02
 2470.113769531250      0.4500771D+02
 2520.113769531250      0.4482841D+02
 2559.689941406250      0.4468775D+02
 2559.739990234375      0.4431248D+02
 2562.404785156250      0.4426003D+02
 2567.734130859375      0.4423952D+02
 2617.734130859375      0.4401827D+02
 2667.734130859375      0.4382277D+02
 2717.734130859375      0.4362154D+02
 2767.734130859375      0.4342127D+02
 2780.000000000000      0.4339790D+02
 2780.033447265625      0.4367161D+02
 2782.469238281250      0.4362249D+02
 2787.340576171875      0.4361153D+02
 2837.340576171875      0.4343700D+02
 2887.340576171874      0.4322529D+02
 2937.340576171874      0.4301786D+02
 2987.340576171874      0.4281139D+02
 3002.070068359374      0.4277706D+02
 3002.086669921874      0.4291677D+02
 3004.456298828124      0.4289055D+02
 3009.195556640624      0.4288006D+02
 3059.195556640624      0.4265642D+02
 3109.195556640624      0.4244471D+02
 3159.195556640624      0.4223347D+02
 3209.195556640624      0.4201841D+02
 3225.030029296874      0.4197645D+02
 3225.046630859374      0.4211617D+02
 3227.384765624999      0.4209089D+02
 3232.060546874999      0.4208088D+02
 3282.060546874999      0.4185486D+02
 3332.060546874999      0.4163313D+02
 3382.060546874999      0.4141521D+02
 3432.060546874999      0.4119492D+02
 3482.060546874999      0.4097319D+02
 3523.500000000000      0.4079580D+02
 3573.500000000000      0.4056454D+02
 3598.120117187499      0.4047489D+02
 3598.136718750000      0.4062271D+02
 3600.370117187499      0.4059458D+02
 3604.836914062499      0.4058266D+02
 3654.836914062499      0.4048777D+02
 3704.836914062499      0.4040051D+02
 3754.836914062499      0.4031181D+02
 3804.836914062499      0.4022121D+02
 3854.836914062499      0.4013252D+02
 3897.810058593749      0.4005575D+02
 3898.026611328124      0.4141092D+02
 3899.932128906249      0.4142523D+02
 3903.743164062499      0.4138851D+02
 3953.743164062499      0.4130077D+02
 4003.743164062499      0.4121542D+02
 4053.743164062499      0.4113388D+02
 4103.743164062499      0.4105043D+02
 4135.060058593749      0.4100037D+02
 4135.160156250000      0.4023838D+02
 4137.779785156249      0.4038572D+02
 4143.019042968749      0.4033947D+02
 4193.019042968749      0.4024124D+02
 4212.169921874999      0.4021120D+02
 4212.653320312499      0.4320431D+02
 4214.573730468749      0.4322958D+02
 4218.414550781249      0.4316092D+02
 4268.414550781249      0.4309034D+02
 4318.414550781249      0.4301023D+02
 4368.414550781249      0.4293346D+02
 4387.580078124999      0.4290867D+02
 4387.613281250000      0.4315662D+02
 4390.296875000000      0.4311705D+02
 4395.663574218749      0.4310465D+02
 4445.663574218749      0.4302406D+02
 4476.120117187499      0.4298162D+02
 4476.169921874999      0.4261684D+02
 4478.911621093749      0.4266787D+02
 4484.394042968749      0.4265451D+02
 4534.394042968749      0.4257154D+02
 4563.410156250000      0.4252863D+02
 4563.426757812499      0.4265308D+02
 4566.104980468749      0.4263306D+02
 4571.461425781249      0.4262066D+02
 4621.461425781249      0.4253769D+02
 4651.109863281249      0.4249525D+02
 4651.160156250000      0.4286909D+02
 4653.834960937499      0.4280996D+02
 4659.184570312499      0.4279327D+02
 4709.184570312499      0.4271173D+02
 4740.080078124999      0.4266548D+02
 4740.129882812499      0.4303360D+02
 4742.846191406249      0.4297733D+02
 4748.279296874999      0.4296064D+02
 4798.279296874999      0.4287910D+02
 4848.279296874999      0.4280090D+02
 4898.279296874999      0.4272318D+02
 4920.629882812499      0.4269314D+02
 4920.663574218749      0.4245424D+02
 4923.454101562499      0.4248476D+02
 4929.035156250000      0.4247284D+02
 4979.035156250000      0.4238796D+02
 5029.035156250000      0.4230738D+02
 5079.035156250000      0.4222965D+02
 5099.430175781249      0.4220104D+02
 5099.546875000000      0.4304647D+02
 5102.293945312499      0.4290867D+02
 5107.789062500000      0.4290104D+02
 5157.789062500000      0.4281521D+02
 5207.789062500000      0.4273748D+02
 5257.789062500000      0.4265690D+02
 5307.789062500000      0.4258108D+02
 5357.789062500000      0.4250193D+02
 5407.789062500000      0.4242277D+02
 5457.789062500000      0.4234362D+02
 5469.540039062499      0.4233122D+02
 5469.589843750000      0.4197025D+02
 5472.353027343749      0.4201794D+02
 5477.879394531249      0.4200411D+02
 5527.879394531249      0.4191589D+02
 5560.700195312499      0.4186487D+02
 5610.700195312499      0.4178143D+02
 5660.700195312499      0.4169941D+02
 5710.700195312499      0.4161549D+02
 5743.020019531249      0.4156590D+02
 5743.053222656249      0.4181337D+02
 5745.747070312499      0.4177427D+02
 5751.134765624999      0.4175901D+02
 5801.134765624999      0.4167175D+02
 5835.089843749999      0.4161882D+02
 5835.106445312499      0.4174519D+02
 5837.744628906248      0.4172421D+02
 5843.020507812499      0.4171133D+02
 5893.020507812499      0.4162359D+02
 5927.620117187499      0.4156876D+02
 5927.753417968748      0.4252625D+02
 5930.538574218749      0.4237509D+02
 5936.108398437498      0.4236460D+02
 5986.108398437498      0.4227829D+02
 6024.000000000000      0.4222059D+02
 6024.966796874999      0.3613281D+02
 6026.852050781249      0.3585386D+02
 6030.623535156249      0.3588390D+02
 6080.623535156249      0.3574562D+02
 6098.020019531248      0.3570652D+02
 6099.186523437498      0.4303312D+02
 6101.077148437498      0.4288912D+02
 6104.857421874999      0.4275608D+02
 6154.857421874999      0.4269218D+02
 6200.830078124999      0.4261351D+02
 6201.263183593748      0.4522657D+02
 6203.228027343749      0.4522657D+02
 6207.156250000000      0.4518414D+02
 6257.156250000000      0.4511833D+02
 6307.156250000000      0.4504395D+02
 6321.000000000000      0.4502773D+02
 6321.850097656249      0.3978872D+02
 6323.772949218749      0.3976679D+02
 6327.618652343749      0.3976107D+02
 6377.618652343749      0.3966713D+02
 6411.270019531248      0.3961277D+02
 6411.286621093748      0.3973770D+02
 6413.924316406248      0.3971529D+02
 6419.200195312499      0.3970337D+02
 6469.200195312499      0.3961277D+02
 6501.979980468748      0.3955698D+02
 6502.029785156249      0.3992844D+02
 6504.718750000000      0.3986120D+02
 6510.095703124999      0.3985071D+02
 6560.095703124999      0.3976059D+02
 6610.095703124999      0.3967428D+02
 6660.095703124999      0.3958845D+02
 6686.120117187499      0.3954601D+02
 6686.203125000000      0.4015923D+02
 6688.920898437498      0.4005051D+02
 6694.356933593748      0.4004145D+02
 6744.356933593748      0.3995228D+02
 6780.540039062499      0.3989410D+02
 6780.556640624999      0.4001999D+02
 6783.204589843749      0.3999901D+02
 6788.500488281249      0.3998518D+02
 6838.500488281249      0.3989649D+02
 6888.500488281249      0.3981304D+02
 6938.500488281249      0.3973103D+02
 6970.339843749999      0.3968000D+02
 6970.373535156249      0.3992510D+02
 6973.093261718749      0.3988552D+02
 6978.533203124999      0.3987074D+02
 7028.533203124999      0.3978205D+02
 7078.533203124999      0.3969955D+02
 7128.533203124999      0.3961611D+02
 7178.533203124999      0.3953409D+02
 7228.533203124999      0.3944969D+02
 7278.533203124999      0.3936672D+02
 7328.533203124999      0.3928471D+02
 7353.870117187498      0.3924465D+02
 7353.886718749999      0.3936958D+02
 7356.544433593748      0.3934669D+02
 7361.860351562498      0.3933573D+02
 7411.860351562498      0.3924656D+02
 7461.860351562498      0.3916359D+02
 7511.860351562498      0.3908062D+02
 7546.640136718748      0.3902483D+02
 7546.939941406248      0.3722620D+02
 7548.910156249999      0.3712511D+02
 7552.850097656249      0.3713179D+02
 7602.850097656249      0.3703213D+02
 7634.759765624999      0.3697729D+02
 7634.810058593748      0.3735447D+02
 7637.444335937498      0.3728199D+02
 7642.713378906248      0.3726912D+02
 7692.713378906248      0.3716946D+02
 7742.713378906248      0.3708076D+02
 7792.713378906248      0.3698921D+02
 7813.560058593748      0.3695583D+02
 7814.143554687498      0.4050875D+02
 7816.086425781249      0.4049921D+02
 7819.974121093748      0.4040003D+02
 7869.974121093748      0.4033041D+02
 7919.974121093748      0.4024839D+02
 7969.974121093748      0.4017305D+02
 8019.974121093748      0.4009533D+02
 8028.740234374999      0.4008770D+02
 8029.206542968748      0.3729296D+02
 8031.178222656249      0.3715277D+02
 8035.122070312499      0.3716707D+02
 8085.122070312499      0.3706980D+02
 8135.122070312499      0.3698301D+02
 8185.122070312499      0.3689528D+02
 8213.799804687498      0.3684855D+02
 8213.916992187498      0.3771019D+02
 8216.624023437498      0.3755617D+02
 8222.041015624999      0.3754282D+02
 8272.041015624999      0.3745127D+02
 8309.679687500000      0.3739023D+02
 8309.730468749999      0.3776121D+02
 8312.425781249999      0.3769350D+02
 8317.816406249999      0.3768063D+02
 8367.816406249999      0.3759146D+02
 8407.080078124999      0.3752995D+02
 8407.113281249999      0.3729010D+02
 8409.892578124999      0.3732252D+02
 8415.452148437498      0.3730869D+02
 8465.452148437498      0.3721809D+02
 8515.452148437498      0.3713417D+02
 8565.452148437498      0.3704977D+02
 8615.452148437498      0.3696489D+02
 8665.452148437498      0.3688145D+02
 8696.230468749999      0.3683329D+02
 8696.346679687498      0.3768206D+02
 8699.093750000000      0.3753805D+02
 8704.588867187498      0.3752184D+02
 8754.588867187498      0.3743315D+02
 8804.588867187498      0.3735161D+02
 8854.588867187498      0.3727102D+02
 8896.290039062498      0.3720236D+02
 8896.356445312499      0.3768921D+02
 8899.095703124999      0.3760576D+02
 8904.572265624999      0.3759336D+02
 8954.572265624999      0.3750610D+02
 9004.572265624999      0.3742743D+02
 9054.572265624999      0.3734589D+02
 9100.769531249999      0.3727293D+02
 9100.836914062498      0.3775597D+02
 9103.588867187498      0.3767681D+02
 9109.092773437498      0.3766251D+02
 9159.092773437498      0.3757763D+02
