number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,params_K_d,params_f_n,params_first_gas_pressure_factor,params_rho_T_amp_scale,params_rho_T_shift,params_rho_T_tau_scale,params_rho_blank_def_scale,params_rho_blank_scale,params_rho_const_scale,params_rho_mode,user_attrs_error,user_attrs_failed,user_attrs_first_gas_pressure_factor,user_attrs_max_Rd_nm,user_attrs_max_f_cap_step,user_attrs_max_psi_d,user_attrs_min_Nd,user_attrs_rho_cfg,user_attrs_score_Nd_drop,user_attrs_score_guards,user_attrs_score_partition,user_attrs_score_pressure,user_attrs_score_radius_T,user_attrs_score_swelling_T,user_attrs_score_swelling_burnup,state
77,8.793280105777312,3.5130828394412705,1.0932626187176528,2428014.796912299,3.359747524149004e-07,0.25650814736873745,,,,,,0.4874353292514406,constant,,,0.25650814736873745,137.37135089058782,0.0012503396938887204,0.5510262434507015,1.5407768100023243e+19,"{""rho_mode"": ""constant"", ""rho_const_scale"": 0.4874353292514406, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.25650814736873745}",0.12731235531374252,0.0,4.498669004747756,3.0416839685866016e-05,1.3593429618637873,2.053186486139683,2.855295883745503,COMPLETE
78,93.67739030135796,3.723414921993202,1.2571685022133998,993475.8723536523,8.369358335485143e-07,0.20758804972814304,,,,,,0.5470273624465198,constant,,,0.20758804972814304,12305.572123290069,0.15221439684189575,0.8838533879569912,88459942579937.61,"{""rho_mode"": ""constant"", ""rho_const_scale"": 0.5470273624465198, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.20758804972814304}",0.0649169617426253,43.9185756509143,3.129639221966673,0.06605924384878804,0.6650805890504947,1.4073217614285343,1.8638493029545007,COMPLETE
79,75.97565536373091,4.373618661399116,1.1549430212153353,2402772.371277364,1.9623304002564903e-07,0.14471902848761425,,,,,,0.6432072146865285,constant,,,0.14471902848761425,11160.000310509637,0.22686434138193448,0.8894469228286329,120858967986624.64,"{""rho_mode"": ""constant"", ""rho_const_scale"": 0.6432072146865285, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.14471902848761425}",0.05953033617150024,35.1517965742948,3.764361388833179,0.0720457701412374,0.9993085930325135,0.5655535747894296,0.8629560703688544,COMPLETE
80,8.855309481274059,1.548183072784742,1.0114143682885866,1996309.6654711359,3.5100800495181106e-07,0.5121077698735013,,,,,,1.4569750528842877,constant,,,0.5121077698735013,3096.558454251692,0.276177957820934,0.8790591301808628,5461699599451519.0,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.4569750528842877, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5121077698735013}",0.10253010320519512,1.0404830513403136,3.1269098365035224,0.02904331349547661,1.8059602293657946,1.2338268217341404,1.860323856178197,COMPLETE
81,7.682196361634881,1.4620131485165353,1.7892643268918886,1954450.8142965445,4.714216961872272e-07,0.45479311698244396,,,,,,1.3603299402542528,constant,,,0.45479311698244396,122.22469689695713,0.002302432907596962,0.5899900685667043,2.6851502204279448e+19,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.3603299402542528, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.45479311698244396}",0.11899893838432156,0.0,3.1662060360850575,3.9373911797007994e-07,1.9441796030555476,1.7714730527980596,2.5884582942674492,COMPLETE
82,8.946438133534452,1.2486022405396309,1.1568094429249298,1900834.7702921017,7.964339403094656e-07,0.4403130304067322,,,,,,1.435724172902293,constant,,,0.4403130304067322,97.0770703668034,0.001068510434325719,0.5321040924362986,3.931435939174391e+19,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.435724172902293, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4403130304067322}",0.14226707788122175,0.0,2.8953589978217296,1.5119736874540364e-07,2.270012274334092,2.648897723930133,3.6790519022496166,COMPLETE
83,10.166535252204648,1.0040256536273375,1.0103423371618234,1948037.786516958,1.0287402106581945e-06,0.330828949113598,,,,,,1.6395041859405555,constant,,,0.330828949113598,82.2742386012903,0.0009193689335877871,0.49951261279855963,5.342679857916612e+19,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.6395041859405555, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.330828949113598}",0.15852128488657902,0.0,2.757333878901296,9.57795538130005e-08,2.65408777557347,3.357801233011801,4.552026706537369,COMPLETE
84,134.96275052435954,2.747961320457312,1.276334007327613,1449811.8689899542,5.846485365098609e-07,0.5344090367270257,,,,,,1.3364664179917616,constant,,,0.5344090367270257,14721.151791421422,0.24676159116815843,0.8961701377279272,53858893023174.89,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.3364664179917616, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5344090367270257}",0.05277668901961138,65.60405820985542,2.007537766293509,0.0965700821082851,1.0456829686405078,0.40408632463394145,0.6340054172283729,COMPLETE
85,69.35921820504274,1.0327514003710645,1.9557160792864698,1447804.5309722805,3.9070931667616913e-07,0.7521523116590839,0.4761275259712006,65.94419689248599,0.5086523901185863,0.5051034429932408,,,blank_sat_deformed,,,0.7521523116590839,10138.318345685293,0.31650963583661285,0.905651254039902,170175328248371.34,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 0.5051034429932408, ""rho_T_shift"": 65.94419689248599, ""rho_T_tau_scale"": 0.5086523901185863, ""rho_T_amp_scale"": 0.4761275259712006, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7521523116590839}",0.14424714389005008,28.157317671575303,4.173696198611386,0.06969739729261466,2.0437806147739597,4.8895399553580585,6.1300642235936795,COMPLETE
86,9.524060237729143,1.5470315174016458,1.5089968116674095,2793352.2952821497,6.822867011319708e-07,0.6545793909217238,,,,,,1.1907804675801175,constant,,,0.6545793909217238,84.15470797375978,0.0009616951989154173,0.5100728205984336,5.315849620324964e+19,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.1907804675801175, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6545793909217238}",0.15065793481291984,0.0,3.0587760393683143,1.2034836882992203e-07,2.5135497106070113,2.7664505709361973,3.850507365022229,COMPLETE
87,8.494238326519811,1.014313716685493,1.7525520604879998,1336168.739301457,1.0647235318288006e-06,0.6587651030920715,,,,,,1.7609365896345288,constant,,,0.6587651030920715,108.21095892884706,0.0011593384442494586,0.5484814757393672,3.108733885555328e+19,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.7609365896345288, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6587651030920715}",0.13762614457419747,0.0,2.618869622400221,1.1971372207558213e-07,2.118959704020404,2.6321719907826044,3.655705535626738,COMPLETE
88,412.42605609705834,1.5550308029696074,2.609160553658854,833286.9532642291,1.8498029617527017e-06,0.6004425892116729,,,,,,2.5174590494535476,constant,,,0.6004425892116729,24895.302341663326,0.2948222239624839,0.9091142132248979,11625577048509.299,"{""rho_mode"": ""constant"", ""rho_const_scale"": 2.5174590494535476, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6004425892116729}",0.05301454511875717,204.54743413733985,1.2170693907181744,0.1176318569258414,1.1878788495726602,0.5337970425078863,0.8806925787677562,COMPLETE
89,23.983911479628798,2.003709059314697,1.1759119846522508,2497423.559827298,1.231891144381605e-06,0.8245296715636395,,,,,,1.8273367841738395,constant,,,0.8245296715636395,6428.648554159866,0.3047477954881431,0.8987855496594578,652409959962771.1,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.8273367841738395, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8245296715636395}",0.10501068079677177,9.27796256785438,1.5560361855677702,0.05610730529158132,2.1688840852759994,1.1063463841257435,1.7320341583319685,COMPLETE
90,97.86798758964495,1.950100730543347,3.6272505480503288,2761678.461418156,5.214228236544353e-07,0.5760809002173852,,,,,,2.0109227891006007,constant,,,0.5760809002173852,12623.10176342268,0.35165897319489564,0.9265809743179926,94419843460674.6,"{""rho_mode"": ""constant"", ""rho_const_scale"": 2.0109227891006007, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5760809002173852}",0.09687982715111092,46.52596343191166,1.838672021077796,0.08133337427138311,2.0223002559864884,0.5602484041563237,0.9804356829980425,COMPLETE
91,10.307503291000677,1.0709446893529153,1.3028053628658123,1083457.392878185,8.138169177908833e-07,0.6969370854347695,,,,,,1.1656808754543766,constant,,,0.6969370854347695,111.9176079437238,0.001058775516932906,0.4990393528329481,2.1165109300119634e+19,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.1656808754543766, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6969370854347695}",0.155866536795545,0.0,3.6157281540896165,1.5849881917713317e-07,1.7824095140627532,3.487958983519634,4.634110578235813,COMPLETE
92,22.393222586358263,2.176487510879833,3.780568778829792,2622937.5696419105,2.993750959414141e-07,0.14045308811374524,,,,,,1.1240605211733699,constant,,,0.14045308811374524,6026.941721526726,0.3355555537414546,0.909785992673708,821179601488566.6,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.1240605211733699, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.14045308811374524}",0.10262359964239716,7.848687268691964,3.2805821684674776,0.04608243523044864,1.7556784421361902,1.080479844147239,1.7083347968816742,COMPLETE
93,8.320712952010117,1.3903946382701933,1.4347525979274098,1602839.4536399355,3.08510786904032e-07,0.5398572554318387,,,,,,1.1719305677380236,constant,,,0.5398572554318387,137.49503897201342,0.0017301534751898312,0.5905030339700084,1.891109626429468e+19,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.1719305677380236, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5398572554318387}",0.11499535600073331,0.0,4.035742779250994,3.0357239725594057e-06,1.6537497834578454,1.823395313865279,2.616076561706265,COMPLETE
94,855.6650079286148,2.655738412917194,6.151351363020526,2155669.689602611,2.9468555131350273e-07,0.10786980877055782,,,,,0.23798120384660398,,blank_sat,,,0.10786980877055782,35142.47532411441,0.34199962723876715,0.9268271113045795,4379358842664.979,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 0.23798120384660398, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.10786980877055782}",0.14588237692884465,422.2696685365529,4.401939458147241,0.12874904479969787,1.5092948551179164,3.6578796489483945,4.662104577033455,COMPLETE
95,261.8909993392185,1.0440788679884778,2.7384945920981383,781196.68757217,2.826959646964836e-07,0.5273647617067315,,,,,,2.1208021696639534,constant,,,0.5273647617067315,20017.32595644593,0.2903672647040303,0.9043494006474228,22014152593268.01,"{""rho_mode"": ""constant"", ""rho_const_scale"": 2.1208021696639534, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5273647617067315}",0.05685227343288196,128.32890010046677,3.1853856663270625,0.09561089018575235,1.0578412886147524,0.5953735571005494,0.9587242712342627,COMPLETE
96,5.996751465126146,2.673690620927832,1.0521976221812022,2860354.548910021,9.822653354843055e-07,0.46038272634224353,2.024811066537467,-89.45993166502602,1.3490779646241102,1.5889356713050558,,,blank_sat_deformed,,,0.46038272634224353,54.58517043359107,0.0036667578326969263,0.5804326184048394,1.0484528256218323e+20,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.5889356713050558, ""rho_T_shift"": -89.45993166502602, ""rho_T_tau_scale"": 1.3490779646241102, ""rho_T_amp_scale"": 2.024811066537467, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.46038272634224353}",0.12756286144119325,0.0,3.468801963680071,0.0005358461294767676,1.9269544706364516,0.42538394182241246,0.49854223523165264,COMPLETE
97,53.41723771825471,5.952459521952771,1.1979439343220686,2681234.5102317436,1.2220247823021218e-06,0.4620118708897015,1.8580171166481747,-73.80013963170055,1.430081841578282,1.1105178028285256,,,blank_sat_deformed,,,0.4620118708897015,9360.236897036402,0.34126678296072865,0.9269348131567179,231845381931610.62,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.1105178028285256, ""rho_T_shift"": -73.80013963170055, ""rho_T_tau_scale"": 1.430081841578282, ""rho_T_amp_scale"": 1.8580171166481747, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4620118708897015}",0.10155592420817965,23.35221748933844,4.912826240178778,0.08880007721666748,1.1752529267993042,0.4035291231874012,0.3736106245134778,COMPLETE
98,5.431981086814445,1.6159696098207248,1.1903197037639868,2088957.0748242252,1.192257934332167e-06,0.4779578639543187,1.8220362013313716,-94.27801372144245,1.1133096646227514,2.0228858516201464,,,blank_sat_deformed,,,0.4779578639543187,61.14473538915874,0.005140727340517193,0.5963617559236352,9.882348822914022e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.0228858516201464, ""rho_T_shift"": -94.27801372144245, ""rho_T_tau_scale"": 1.1133096646227514, ""rho_T_amp_scale"": 1.8220362013313716, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4779578639543187}",0.10883577142883556,0.0,2.4376452730037963,0.00015374019635280568,2.1122426549066087,0.6116041474958176,0.8285603897536753,COMPLETE
99,5.232995551345857,1.7818827616193371,1.1351835193562305,1934128.1514731187,1.8276674489339764e-06,0.4239018493469972,1.8633720765541066,-88.64285749021127,1.0746828184548056,1.9977524586915087,,,blank_sat_deformed,,,0.4239018493469972,73.76901516313465,0.011980885588862214,0.6315448675968829,8.87247393944316e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.9977524586915087, ""rho_T_shift"": -88.64285749021127, ""rho_T_tau_scale"": 1.0746828184548056, ""rho_T_amp_scale"": 1.8633720765541066, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4239018493469972}",0.1025895300907757,0.0,2.305899671590393,0.00019344605282609254,2.0371332722530906,0.6186665840756996,0.8352822378523073,COMPLETE
100,7.256763420181059,1.9338770202478934,1.8285249447775889,2434044.874295121,2.2301800282479674e-07,0.5479689928473304,1.8235312398470198,-91.21137957004802,1.076107249748719,1.9843852657265695,,,blank_sat_deformed,,,0.5479689928473304,54.09654178165736,0.003491134547397042,0.5772188112421506,1.114243170895868e+20,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.9843852657265695, ""rho_T_shift"": -91.21137957004802, ""rho_T_tau_scale"": 1.076107249748719, ""rho_T_amp_scale"": 1.8235312398470198, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5479689928473304}",0.12432385426702806,0.0,5.1092548995521785,0.0008481336491643441,1.6247433539096363,0.39893254929932814,0.32706570972448634,COMPLETE
101,5.847069846623802,1.4572339296224741,2.1359065889768973,2582978.4699755395,1.437050869974947e-06,0.3495740889540683,1.8360909501516112,-93.43685778670334,1.0367224708939946,1.9861137301969618,,,blank_sat_deformed,,,0.3495740889540683,48.91192172979507,0.002508492673976117,0.5557154078541466,1.1874646395744895e+20,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.9861137301969618, ""rho_T_shift"": -93.43685778670334, ""rho_T_tau_scale"": 1.0367224708939946, ""rho_T_amp_scale"": 1.8360909501516112, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3495740889540683}",0.12033813958358912,0.0,1.8845468492693185,4.712816219748019e-06,2.6111311637840027,0.9323141237921169,1.3166845634847544,COMPLETE
102,5.27030030119957,1.3008929759649248,4.6984469794467705,1672149.1307332774,2.1241825467544564e-06,0.349929006103118,1.8679525609509366,-94.83909302858956,1.1686804083369402,2.0992953187631835,,,blank_sat_deformed,,,0.349929006103118,80.5057536538663,0.01777339118639344,0.6434043123963875,8.208155283579498e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.0992953187631835, ""rho_T_shift"": -94.83909302858956, ""rho_T_tau_scale"": 1.1686804083369402, ""rho_T_amp_scale"": 1.8679525609509366, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.349929006103118}",0.10947775468507447,0.0,1.6061207255360392,3.6963489715412968e-06,2.2642675996850747,0.9712869323446052,1.355752654492882,COMPLETE
103,6.072987210651235,1.0387982733143954,4.411391308103893,1950844.1014449836,1.4312094589965537e-06,0.2192637977326071,1.8629385810374928,-94.29979010161361,1.0926351363829,2.001006680794681,,,blank_sat_deformed,,,0.2192637977326071,59.10169866438317,0.00399618395284746,0.5819079368682416,9.071097013360052e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.001006680794681, ""rho_T_shift"": -94.29979010161361, ""rho_T_tau_scale"": 1.0926351363829, ""rho_T_amp_scale"": 1.8629385810374928, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2192637977326071}",0.11889378380971445,0.0,1.4214757573983512,4.0133592271482894e-07,2.6456828929978795,1.3986162369672444,1.9447772172996474,COMPLETE
104,5.67876600907957,1.7305976247714607,5.306396205192912,2383142.5932518337,1.7877944344775733e-06,0.32940397850671915,1.8262344395197319,-86.39625974765183,1.0828916874667962,2.098212658846526,,,blank_sat_deformed,,,0.32940397850671915,51.577088759910524,0.0030138564432052803,0.5686882872608742,1.149813338252418e+20,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.098212658846526, ""rho_T_shift"": -86.39625974765183, ""rho_T_tau_scale"": 1.0828916874667962, ""rho_T_amp_scale"": 1.8262344395197319, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.32940397850671915}",0.11675600593154319,0.0,2.375025510628095,3.761595628622237e-06,2.3360960463824765,0.6703415054899736,0.9131599459902944,COMPLETE
105,5.719052576700734,1.2987582620421791,4.782011808914863,1935949.2019141617,2.568066427963842e-06,0.4832031599617439,1.8490085978558615,-97.99007649603071,1.1039734882904961,2.032778430329011,,,blank_sat_deformed,,,0.4832031599617439,63.35140029311662,0.005519725419173081,0.5989004105937559,9.217711781534766e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.032778430329011, ""rho_T_shift"": -97.99007649603071, ""rho_T_tau_scale"": 1.1039734882904961, ""rho_T_amp_scale"": 1.8490085978558615, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4832031599617439}",0.1141280048914794,0.0,1.368158229543632,6.24614130950329e-07,2.558761706473185,1.2465214483069005,1.7426165559486329,COMPLETE
106,5.864320399189142,1.0755981437900883,3.947008227293296,1743938.142930671,1.8014822835411334e-06,0.2458405383683886,1.8630486533602255,-95.23661550939312,1.0919254361121857,2.001266533294881,,,blank_sat_deformed,,,0.2458405383683886,70.04841331431142,0.00772907723392911,0.612856058965524,8.121862708571349e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.001266533294881, ""rho_T_shift"": -95.23661550939312, ""rho_T_tau_scale"": 1.0919254361121857, ""rho_T_amp_scale"": 1.8630486533602255, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2458405383683886}",0.11489054538905201,0.0,1.3298429682884083,8.165861734904395e-07,2.526865820272442,1.4016262586079278,1.9433547545212695,COMPLETE
107,6.360657335825353,1.3084167173934294,6.485666581037166,2986933.487261709,1.4899841257661962e-06,0.32214930890322463,1.9084363203671948,-95.90433992518032,1.1009404002740872,2.0172499687028322,,,blank_sat_deformed,,,0.32214930890322463,41.957939437309044,0.0017729058157499983,0.5301496445415441,1.3932946456694366e+20,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.0172499687028322, ""rho_T_shift"": -95.90433992518032, ""rho_T_tau_scale"": 1.1009404002740872, ""rho_T_amp_scale"": 1.9084363203671948, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.32214930890322463}",0.13574203141011998,0.0,1.6837286793040125,2.626804330963039e-07,2.985641883943355,1.1688579372491203,1.6509338878880262,COMPLETE
108,5.341339051697837,1.334711510428473,2.9660502137324354,1643478.0098213456,2.747246372957758e-06,0.26507630683203454,1.8693963688004764,-91.80693125610459,1.103369063479734,1.984641041113657,,,blank_sat_deformed,,,0.26507630683203454,185.96598367842688,0.20874659674364707,0.7709564824378075,1.7009848638045272e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.984641041113657, ""rho_T_shift"": -91.80693125610459, ""rho_T_tau_scale"": 1.103369063479734, ""rho_T_amp_scale"": 1.8693963688004764, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.26507630683203454}",0.1082610155358324,7.724751651528767e-05,1.3605007188379779,0.00048367842195028816,2.3156079895230137,1.1593532028371751,1.6119558797917417,COMPLETE
109,5.354200364373302,1.9632943131028837,4.4662485859147605,2125602.072039095,1.8752835218597409e-06,0.15855103773394016,1.8705726682228627,-91.88315601248044,1.0685266398489417,1.9341043475912663,,,blank_sat_deformed,,,0.15855103773394016,66.55219912746462,0.0075446336975910815,0.6136458057556,9.45260733033927e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.9341043475912663, ""rho_T_shift"": -91.88315601248044, ""rho_T_tau_scale"": 1.0685266398489417, ""rho_T_amp_scale"": 1.8705726682228627, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.15855103773394016}",0.10391767026161863,0.0,2.4416322391761867,1.5015578996979384e-05,2.0527778353042505,0.5998557031750972,0.7971201236214901,COMPLETE
110,177.224880855812,1.7951743521039691,2.4733468783421246,1476799.9304213063,2.23985328959253e-06,0.10716530506255956,1.7959884590615012,-98.17760480748093,1.0939128017622912,2.0025311976062303,,,blank_sat_deformed,,,0.10716530506255956,16661.534678570977,0.36797401224423576,0.9440702411565721,43428948144405.625,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.0025311976062303, ""rho_T_shift"": -98.17760480748093, ""rho_T_tau_scale"": 1.0939128017622912, ""rho_T_amp_scale"": 1.7959884590615012, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.10716530506255956}",0.0903538927517994,86.17385433762337,2.179751213666994,0.10953481287603702,1.7402050072600623,0.5919834719159832,0.792089654319411,COMPLETE
111,6.1416418406523245,2.4865246559525374,7.47823726887125,1937652.5052995344,1.5580525191737739e-06,0.36410320201717694,1.8131503817001762,-86.52566534593721,1.1214599086530703,2.0198015895789836,,,blank_sat_deformed,,,0.36410320201717694,95.98947884735458,0.05154916346266606,0.6818170153013852,8.555472407268285e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.0198015895789836, ""rho_T_shift"": -86.52566534593721, ""rho_T_tau_scale"": 1.1214599086530703, ""rho_T_amp_scale"": 1.8131503817001762, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.36410320201717694}",0.10039043518532874,0.0,3.9375856280429185,0.00010069590876530241,1.5972672430649277,0.4567340153370986,0.43292057087182867,COMPLETE
112,748100695.9027071,3.2268638575694655,11.019040118206402,977639.3768323933,1.9462223737642883e-06,0.3441881441575045,1.8416818927689131,-90.05440023601794,1.1076847336344693,1.9608510738868254,,,blank_sat_deformed,,,0.3441881441575045,31724328.657077305,0.4030550138190887,0.97638902726535,6959.895835478891,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.9608510738868254, ""rho_T_shift"": -90.05440023601794, ""rho_T_tau_scale"": 1.1076847336344693, ""rho_T_amp_scale"": 1.8416818927689131, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3441881441575045}",1.6087742323212493,374050343.97413605,5.11057955678878,0.9633822939843871,0.7106104336350347,0.678129252804884,0.5665952050485247,COMPLETE
113,31.775048903048,1.1486049143715589,1.5021507357792439,1380101.637130633,2.06501187224836e-06,0.5038111285514338,1.9226794675361194,-97.52555226783072,1.1004831232964698,2.007420441618275,,,blank_sat_deformed,,,0.5038111285514338,7401.866502249377,0.34354761521373045,0.9276176876862372,469888384951641.0,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.007420441618275, ""rho_T_shift"": -97.52555226783072, ""rho_T_tau_scale"": 1.1004831232964698, ""rho_T_amp_scale"": 1.9226794675361194, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5038111285514338}",0.10511027245742173,13.244032691599038,1.3595774207950535,0.07161008169409622,2.1652824946437645,1.1813175683155437,1.6272463330332663,COMPLETE
114,1056.2323069147928,1.515599783420633,5.019995778271377,1340173.4929485095,2.6720371293087963e-06,0.4642902230063691,1.8626634294300937,-92.68760908492528,1.1786234837986984,2.1717820629463493,,,blank_sat_deformed,,,0.4642902230063691,39042.12485248549,0.3938728066691864,0.9640880951060797,3594688092747.784,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.1717820629463493, ""rho_T_shift"": -92.68760908492528, ""rho_T_tau_scale"": 1.1786234837986984, ""rho_T_amp_scale"": 1.8626634294300937, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4642902230063691}",0.09624206938641905,525.6597902155307,1.9156479072522299,0.15448645386240475,1.847679435726347,0.6930715122278919,0.941975869284134,COMPLETE
115,5.985520067248975,1.8153019008744202,2.1590295724100166,2673301.4009730117,8.083996294699135e-07,0.4133651760298315,1.9256265565882726,-92.31173121916203,1.073986586604795,1.9422384944707873,,,blank_sat_deformed,,,0.4133651760298315,49.22713527749326,0.0026340210576761614,0.5601458501033698,1.1848565845459762e+20,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.9422384944707873, ""rho_T_shift"": -92.31173121916203, ""rho_T_tau_scale"": 1.073986586604795, ""rho_T_amp_scale"": 1.9256265565882726, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4133651760298315}",0.12254396951823587,0.0,3.0641497474084423,7.264468554955607e-05,2.1790238260776906,0.5185592825560185,0.6640192420587547,COMPLETE
