Time (h)	Location	Phase	Phase instance	Moles (mol/m3)	Form units (mol/m3)	Sublattice	Sites	Constituent	Site fraction
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	CS2O	4.829437657e-06
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	CS2O2	3.485688011e-15
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	CSO	4.020753633e-09
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	MO	1.017199951e-15
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	MO2	1.989478195e-23
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	MO2O6	1.103642482e-28
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	MO3O9	1e-30
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	MO4O12	1e-30
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	MO5O15	1e-30
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	MOO	3.654311952e-16
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	MOO2	4.919255253e-16
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	MOO3	9.798902939e-18
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	O	3.45273483e-14
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	O2	1.510948273e-17
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	O3	1e-30
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	PD	6.636886116e-07
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	RH	4.068270361e-14
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	RU	5.564785347e-15
5.801796	at grain boundary	gas	GAS	0.02764590586	0.02764590586	1	1	TC	3.515032564e-15
6.054048	at grain boundary	HALITE	HALITE#2	0.2472184857	0.1236092429	1	1	BA+2	1
6.054048	at grain boundary	HALITE	HALITE#2	0.2472184857	0.1236092429	1	1	VA	4.816485322e-12
6.054048	at grain boundary	HALITE	HALITE#2	0.2472184857	0.1236092429	2	1	O-2	1
6.054048	at grain boundary	HALITE	HALITE#2	0.2472184857	0.1236092429	2	1	VA	4.815701417e-12
6.054048	at grain boundary	HCP_A3	HCP_A3	0.9005588384	0.9005588384	1	1	BA	2.262992001e-07
6.054048	at grain boundary	HCP_A3	HCP_A3	0.9005588384	0.9005588384	1	1	CS	0.004528128731
6.054048	at grain boundary	HCP_A3	HCP_A3	0.9005588384	0.9005588384	1	1	MO	0.303632726
6.054048	at grain boundary	HCP_A3	HCP_A3	0.9005588384	0.9005588384	1	1	PD	0.2620391791
6.054048	at grain boundary	HCP_A3	HCP_A3	0.9005588384	0.9005588384	1	1	RH	0.08180059661
6.054048	at grain boundary	HCP_A3	HCP_A3	0.9005588384	0.9005588384	1	1	RU	0.2745172512
6.054048	at grain boundary	HCP_A3	HCP_A3	0.9005588384	0.9005588384	1	1	TC	0.07348189207
6.054048	at grain boundary	HCP_A3	HCP_A3	0.9005588384	0.9005588384	2	0.5	O	1.100880705e-12
6.054048	at grain boundary	HCP_A3	HCP_A3	0.9005588384	0.9005588384	2	0.5	VA	1
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	BA	6.510775349e-07
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	BA2	8.567006264e-16
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	BA2O	4.551274153e-09
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	BA2O2	2.410628468e-10
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	BAMOO4	8.146259449e-15
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	BAO	3.521425557e-07
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	CS	0.9933585474
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	CS2	0.006634745108
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	CS2MOO4	1.079829964e-07
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	CS2O	4.92366284e-06
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	CS2O2	3.623031195e-15
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	CSO	4.099201277e-09
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	MO	1.017200059e-15
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	MO2	1.989478616e-23
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	MO2O6	1.239308461e-28
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	MO3O9	1e-30
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	MO4O12	1e-30
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	MO5O15	1e-30
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	MOO	3.725610795e-16
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	MOO2	5.113085347e-16
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	MOO3	1.038371976e-17
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	O	3.520100353e-14
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	O2	1.570482981e-17
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	O3	1e-30
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	PD	6.636885831e-07
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	RH	4.068269999e-14
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	RU	5.564785085e-15
6.054048	at grain boundary	gas	GAS	0.02884659415	0.02884659415	1	1	TC	3.515032764e-15
6.3063	at grain boundary	HALITE	HALITE#2	0.2575192627	0.1287596313	1	1	BA+2	1
6.3063	at grain boundary	HALITE	HALITE#2	0.2575192627	0.1287596313	1	1	VA	4.816308417e-12
6.3063	at grain boundary	HALITE	HALITE#2	0.2575192627	0.1287596313	2	1	O-2	1
6.3063	at grain boundary	HALITE	HALITE#2	0.2575192627	0.1287596313	2	1	VA	4.815847893e-12
6.3063	at grain boundary	HCP_A3	HCP_A3	0.9380821156	0.9380821156	1	1	BA	2.219270198e-07
6.3063	at grain boundary	HCP_A3	HCP_A3	0.9380821156	0.9380821156	1	1	CS	0.004528128156
6.3063	at grain boundary	HCP_A3	HCP_A3	0.9380821156	0.9380821156	1	1	MO	0.3036327193
6.3063	at grain boundary	HCP_A3	HCP_A3	0.9380821156	0.9380821156	1	1	PD	0.262039186
6.3063	at grain boundary	HCP_A3	HCP_A3	0.9380821156	0.9380821156	1	1	RH	0.08180059811
6.3063	at grain boundary	HCP_A3	HCP_A3	0.9380821156	0.9380821156	1	1	RU	0.2745172541
6.3063	at grain boundary	HCP_A3	HCP_A3	0.9380821156	0.9380821156	1	1	TC	0.07348189233
6.3063	at grain boundary	HCP_A3	HCP_A3	0.9380821156	0.9380821156	2	0.5	O	1.100880705e-12
6.3063	at grain boundary	HCP_A3	HCP_A3	0.9380821156	0.9380821156	2	0.5	VA	1
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	BA	6.384984729e-07
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	BA2	8.239168585e-16
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	BA2O	4.463341831e-09
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	BA2O2	2.410628468e-10
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	BAMOO4	8.637274354e-15
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	BAO	3.521425557e-07
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	CS	0.9933584555
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	CS2	0.00663474388
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	CS2MOO4	1.16747239e-07
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	CS2O	5.02066302e-06
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	CS2O2	3.767191419e-15
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	CSO	4.179959277e-09
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	MO	1.017199905e-15
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	MO2	1.989478013e-23
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	MO2O6	1.393209313e-28
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	MO3O9	1e-30
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	MO4O12	1e-30
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	MO5O15	1e-30
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	MOO	3.799008498e-16
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	MOO2	5.316534928e-16
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	MOO3	1.100959734e-17
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	O	3.58944987e-14
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	O2	1.63297272e-17
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	O3	1e-30
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	PD	6.636886408e-07
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	RH	4.06827037e-14
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	RU	5.564785448e-15
6.3063	at grain boundary	gas	GAS	0.03004728409	0.03004728409	1	1	TC	3.515032888e-15
6.558552	at grain boundary	HALITE	HALITE#2	0.2678200593	0.1339100297	1	1	BA+2	1
6.558552	at grain boundary	HALITE	HALITE#2	0.2678200593	0.1339100297	1	1	VA	4.816089849e-12
6.558552	at grain boundary	HALITE	HALITE#2	0.2678200593	0.1339100297	2	1	O-2	1
6.558552	at grain boundary	HALITE	HALITE#2	0.2678200593	0.1339100297	2	1	VA	4.816081674e-12
6.558552	at grain boundary	HCP_A3	HCP_A3	0.9756053895	0.9756053895	1	1	BA	2.175981823e-07
6.558552	at grain boundary	HCP_A3	HCP_A3	0.9756053895	0.9756053895	1	1	CS	0.0045281276
6.558552	at grain boundary	HCP_A3	HCP_A3	0.9756053895	0.9756053895	1	1	MO	0.3036327242
6.558552	at grain boundary	HCP_A3	HCP_A3	0.9756053895	0.9756053895	1	1	PD	0.2620391807
6.558552	at grain boundary	HCP_A3	HCP_A3	0.9756053895	0.9756053895	1	1	RH	0.08180059839
6.558552	at grain boundary	HCP_A3	HCP_A3	0.9756053895	0.9756053895	1	1	RU	0.2745172584
6.558552	at grain boundary	HCP_A3	HCP_A3	0.9756053895	0.9756053895	1	1	TC	0.07348189312
6.558552	at grain boundary	HCP_A3	HCP_A3	0.9756053895	0.9756053895	2	0.5	O	1.100880705e-12
6.558552	at grain boundary	HCP_A3	HCP_A3	0.9756053895	0.9756053895	2	0.5	VA	1
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	BA	6.260441796e-07
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	BA2	7.920883538e-16
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	BA2O	4.376281687e-09
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	BA2O2	2.410628468e-10
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	BAMOO4	9.163077726e-15
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	BAO	3.521425557e-07
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	CS	0.9933583598
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	CS2	0.006634742601
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	CS2MOO4	1.263182416e-07
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	CS2O	5.120541262e-06
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	CS2O2	3.918567804e-15
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	CSO	4.263113443e-09
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	MO	1.017199937e-15
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	MO2	1.989478138e-23
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	MO2O6	1.567998635e-28
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	MO3O9	1e-30
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	MO4O12	1e-30
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	MO5O15	1e-30
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	MOO	3.874584702e-16
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	MOO2	5.530169548e-16
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	MOO3	1.167981843e-17
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	O	3.66085707e-14
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	O2	1.698590501e-17
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	O3	1e-30
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	PD	6.636886252e-07
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	RH	4.068270216e-14
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	RU	5.564785494e-15
6.558552	at grain boundary	gas	GAS	0.03124797591	0.03124797591	1	1	TC	3.515032994e-15
6.810804	at grain boundary	HALITE	HALITE#2	0.2781208129	0.1390604064	1	1	BA+2	1
6.810804	at grain boundary	HALITE	HALITE#2	0.2781208129	0.1390604064	1	1	VA	4.816481247e-12
6.810804	at grain boundary	HALITE	HALITE#2	0.2781208129	0.1390604064	2	1	O-2	1
6.810804	at grain boundary	HALITE	HALITE#2	0.2781208129	0.1390604064	2	1	VA	4.815675058e-12
6.810804	at grain boundary	HCP_A3	HCP_A3	1.013128674	1.013128674	1	1	BA	2.133124996e-07
6.810804	at grain boundary	HCP_A3	HCP_A3	1.013128674	1.013128674	1	1	CS	0.004528127019
6.810804	at grain boundary	HCP_A3	HCP_A3	1.013128674	1.013128674	1	1	MO	0.3036327286
6.810804	at grain boundary	HCP_A3	HCP_A3	1.013128674	1.013128674	1	1	PD	0.2620391796
6.810804	at grain boundary	HCP_A3	HCP_A3	1.013128674	1.013128674	1	1	RH	0.08180059812
6.810804	at grain boundary	HCP_A3	HCP_A3	1.013128674	1.013128674	1	1	RU	0.2745172604
6.810804	at grain boundary	HCP_A3	HCP_A3	1.013128674	1.013128674	1	1	TC	0.07348189298
6.810804	at grain boundary	HCP_A3	HCP_A3	1.013128674	1.013128674	2	0.5	O	1.100880705e-12
6.810804	at grain boundary	HCP_A3	HCP_A3	1.013128674	1.013128674	2	0.5	VA	1
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	BA	6.137140409e-07
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	BA2	7.611947466e-16
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	BA2O	4.290089432e-09
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	BA2O2	2.410628468e-10
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	BAMOO4	9.726534851e-15
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	BAO	3.521425557e-07
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	CS	0.9933582601
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	CS2	0.00663474127
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	CS2MOO4	1.367797117e-07
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	CS2O	5.223417091e-06
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	CS2O2	4.077604729e-15
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	CSO	4.348763288e-09
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	MO	1.017199956e-15
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	MO2	1.989478215e-23
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	MO2O6	1.766766817e-28
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	MO3O9	1e-30
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	MO4O12	1e-30
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	MO5O15	1e-30
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	MOO	3.952429122e-16
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	MOO2	5.754615358e-16
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	MOO3	1.239803529e-17
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	O	3.734407408e-14
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	O2	1.767528953e-17
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	O3	1e-30
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	PD	6.636886209e-07
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	RH	4.06827003e-14
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	RU	5.564785546e-15
6.810804	at grain boundary	gas	GAS	0.0324486691	0.0324486691	1	1	TC	3.515033077e-15
7.063056	at grain boundary	HALITE	HALITE#2	0.288421606	0.144210803	1	1	BA+2	1
7.063056	at grain boundary	HALITE	HALITE#2	0.288421606	0.144210803	1	1	VA	4.816044719e-12
7.063056	at grain boundary	HALITE	HALITE#2	0.288421606	0.144210803	2	1	O-2	1
7.063056	at grain boundary	HALITE	HALITE#2	0.288421606	0.144210803	2	1	VA	4.816111586e-12
7.063056	at grain boundary	HCP_A3	HCP_A3	1.050651954	1.050651954	1	1	BA	2.090699601e-07
7.063056	at grain boundary	HCP_A3	HCP_A3	1.050651954	1.050651954	1	1	CS	0.004528126398
7.063056	at grain boundary	HCP_A3	HCP_A3	1.050651954	1.050651954	1	1	MO	0.3036327311
7.063056	at grain boundary	HCP_A3	HCP_A3	1.050651954	1.050651954	1	1	PD	0.2620391801
7.063056	at grain boundary	HCP_A3	HCP_A3	1.050651954	1.050651954	1	1	RH	0.08180059929
7.063056	at grain boundary	HCP_A3	HCP_A3	1.050651954	1.050651954	1	1	RU	0.2745172603
7.063056	at grain boundary	HCP_A3	HCP_A3	1.050651954	1.050651954	1	1	TC	0.07348189368
7.063056	at grain boundary	HCP_A3	HCP_A3	1.050651954	1.050651954	2	0.5	O	1.100880705e-12
7.063056	at grain boundary	HCP_A3	HCP_A3	1.050651954	1.050651954	2	0.5	VA	1
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	BA	6.015080175e-07
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	BA2	7.312173782e-16
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	BA2O	4.204764788e-09
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	BA2O2	2.410628468e-10
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	BAMOO4	1.033075493e-14
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	BAO	3.521425557e-07
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	CS	0.9933581563
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	CS2	0.006634739882
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	CS2MOO4	1.482245511e-07
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	CS2O	5.32941149e-06
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	CS2O2	4.244771449e-15
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	CSO	4.437009539e-09
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	MO	1.017199944e-15
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	MO2	1.989478168e-23
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	MO2O6	1.993090677e-28
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	MO3O9	1e-30
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	MO4O12	1e-30
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	MO5O15	1e-30
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	MOO	4.03263323e-16
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	MOO2	5.990534495e-16
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	MOO3	1.31682111e-17
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	O	3.810187386e-14
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	O2	1.839991491e-17
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	O3	1e-30
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	PD	6.636886264e-07
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	RH	4.068270037e-14
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	RU	5.564785603e-15
7.063056	at grain boundary	gas	GAS	0.03364936548	0.03364936548	1	1	TC	3.515033229e-15
7.315308	at grain boundary	HALITE	HALITE#2	0.2987223881	0.149361194	1	1	BA+2	1
7.315308	at grain boundary	HALITE	HALITE#2	0.2987223881	0.149361194	1	1	VA	4.816162622e-12
7.315308	at grain boundary	HALITE	HALITE#2	0.2987223881	0.149361194	2	1	O-2	1
7.315308	at grain boundary	HALITE	HALITE#2	0.2987223881	0.149361194	2	1	VA	4.81602412e-12
7.315308	at grain boundary	HCP_A3	HCP_A3	1.088175224	1.088175224	1	1	BA	2.048705812e-07
7.315308	at grain boundary	HCP_A3	HCP_A3	1.088175224	1.088175224	1	1	CS	0.004528125789
7.315308	at grain boundary	HCP_A3	HCP_A3	1.088175224	1.088175224	1	1	MO	0.3036327293
7.315308	at grain boundary	HCP_A3	HCP_A3	1.088175224	1.088175224	1	1	PD	0.2620391841
7.315308	at grain boundary	HCP_A3	HCP_A3	1.088175224	1.088175224	1	1	RH	0.08180059958
7.315308	at grain boundary	HCP_A3	HCP_A3	1.088175224	1.088175224	1	1	RU	0.2745172614
7.315308	at grain boundary	HCP_A3	HCP_A3	1.088175224	1.088175224	1	1	TC	0.07348189505
7.315308	at grain boundary	HCP_A3	HCP_A3	1.088175224	1.088175224	2	0.5	O	1.100880705e-12
7.315308	at grain boundary	HCP_A3	HCP_A3	1.088175224	1.088175224	2	0.5	VA	1
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	BA	5.894261386e-07
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	BA2	7.021379478e-16
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	BA2O	4.12030796e-09
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	BA2O2	2.410628468e-10
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	BAMOO4	1.097913479e-14
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	BAO	3.521425557e-07
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	CS	0.993358048
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	CS2	0.006634738436
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	CS2MOO4	1.607563498e-07
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	CS2O	5.438650972e-06
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	CS2O2	4.420570036e-15
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	CSO	4.527957527e-09
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	MO	1.017199873e-15
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	MO2	1.98947789e-23
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	MO2O6	2.251122729e-28
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	MO3O9	1e-30
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	MO4O12	1e-30
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	MO5O15	1e-30
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	MOO	4.115292639e-16
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	MOO2	6.238635348e-16
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	MOO3	1.399467566e-17
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	O	3.888287456e-14
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	O2	1.916195753e-17
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	O3	1e-30
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	PD	6.63688656e-07
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	RH	4.068270152e-14
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	RU	5.564785781e-15
7.315308	at grain boundary	gas	GAS	0.03485006199	0.03485006199	1	1	TC	3.51503338e-15
7.56756	at grain boundary	HALITE	HALITE#2	0.3090231608	0.1545115804	1	1	BA+2	1
7.56756	at grain boundary	HALITE	HALITE#2	0.3090231608	0.1545115804	1	1	VA	4.816467117e-12
7.56756	at grain boundary	HALITE	HALITE#2	0.3090231608	0.1545115804	2	1	O-2	1
7.56756	at grain boundary	HALITE	HALITE#2	0.3090231608	0.1545115804	2	1	VA	4.815689187e-12
7.56756	at grain boundary	HCP_A3	HCP_A3	1.125698512	1.125698512	1	1	BA	2.007143826e-07
7.56756	at grain boundary	HCP_A3	HCP_A3	1.125698512	1.125698512	1	1	CS	0.004528125141
7.56756	at grain boundary	HCP_A3	HCP_A3	1.125698512	1.125698512	1	1	MO	0.3036327281
7.56756	at grain boundary	HCP_A3	HCP_A3	1.125698512	1.125698512	1	1	PD	0.2620391843
7.56756	at grain boundary	HCP_A3	HCP_A3	1.125698512	1.125698512	1	1	RH	0.08180059979
7.56756	at grain boundary	HCP_A3	HCP_A3	1.125698512	1.125698512	1	1	RU	0.2745172678
