Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO2O7 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	HCP_ORD (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PEROVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	M2O3_C (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
2.52252	1560	3.45e+19	0	0	100000	1.977	4.771e-15	2.078e-08	8.999e-10	1.372e-14	6.573e-07	1.618	0.02147	2.018e-07	1.309e-05	7.887e-15	5.758e-09	0	4.517e-08	4.648e-23	9.402e-29	5.257e-30	7.01e-30	8.762e-30	3.934e-16	4.782e-16	8.466e-18	8.383e-07	3.673e-18	5.843e-31	8.542e-07	5.063e-14	6.802e-15	4.162e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.774772	1560	3.45e+19	0	0	100000	1.9772	5.069e-15	2.247e-08	9.897e-10	1.588e-14	7.229e-07	1.779	0.02361	2.377e-07	1.464e-05	8.977e-15	6.442e-09	0	5.321e-08	5.111e-23	1.146e-28	5.782e-30	7.709e-30	9.636e-30	4.402e-16	5.443e-16	9.803e-18	9.383e-07	4.181e-18	6.426e-31	9.394e-07	5.568e-14	7.48e-15	4.577e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.027024	1560	3.45e+19	0	0	100000	1.9774	5.341e-15	2.408e-08	1.079e-09	1.825e-14	7.884e-07	1.941	0.02575	2.779e-07	1.625e-05	1.014e-14	7.149e-09	0	6.22e-08	5.575e-23	1.387e-28	6.306e-30	8.408e-30	1.051e-29	4.885e-16	6.146e-16	1.126e-17	1.042e-06	4.721e-18	7.009e-31	1.025e-06	6.073e-14	8.159e-15	4.992e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.279276	1560	3.45e+19	0	0	100000	1.9776	5.586e-15	2.563e-08	1.169e-09	2.083e-14	8.54e-07	2.102	0.02789	3.228e-07	1.791e-05	1.137e-14	7.88e-09	0	7.226e-08	6.039e-23	1.669e-28	6.83e-30	9.107e-30	1.138e-29	5.385e-16	6.894e-16	1.286e-17	1.149e-06	5.296e-18	7.592e-31	1.11e-06	6.578e-14	8.837e-15	5.407e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.531528	1560	3.45e+19	0	0	100000	1.9778	5.806e-15	2.712e-08	1.259e-09	2.365e-14	9.196e-07	2.264	0.03004	3.73e-07	1.963e-05	1.268e-14	8.636e-09	0	8.349e-08	6.502e-23	1.998e-28	7.355e-30	9.806e-30	1.226e-29	5.901e-16	7.69e-16	1.46e-17	1.261e-06	5.907e-18	8.174e-31	1.195e-06	7.083e-14	9.516e-15	5.823e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.78378	1560	3.45e+19	0	0	100000	1.978	6.003e-15	2.854e-08	1.349e-09	2.672e-14	9.851e-07	2.425	0.03218	4.29e-07	2.141e-05	1.408e-14	9.418e-09	0	9.604e-08	6.966e-23	2.381e-28	7.879e-30	1.051e-29	1.313e-29	6.435e-16	8.537e-16	1.649e-17	1.376e-06	6.557e-18	8.757e-31	1.28e-06	7.588e-14	1.019e-14	6.238e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.036032	1560	3.45e+19	0	0	100000	1.9782	6.177e-15	2.99e-08	1.439e-09	3.008e-14	1.051e-06	2.586	0.03432	4.917e-07	2.325e-05	1.557e-14	1.023e-08	0	1.101e-07	7.429e-23	2.829e-28	8.404e-30	1.12e-29	1.401e-29	6.988e-16	9.438e-16	1.857e-17	1.496e-06	7.249e-18	9.34e-31	1.365e-06	8.093e-14	1.087e-14	6.653e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.288284	1560	3.45e+19	0	0	100000	1.9784	6.328e-15	3.119e-08	1.528e-09	3.374e-14	1.116e-06	2.748	0.03646	5.616e-07	2.515e-05	1.715e-14	1.106e-08	0	1.257e-07	7.893e-23	3.35e-28	8.928e-30	1.19e-29	1.488e-29	7.56e-16	1.04e-15	2.083e-17	1.621e-06	7.986e-18	9.923e-31	1.451e-06	8.598e-14	1.155e-14	7.068e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.540536	1560	3.45e+19	0	0	100000	1.9786	6.46e-15	3.243e-08	1.618e-09	3.774e-14	1.182e-06	2.909	0.0386	6.397e-07	2.712e-05	1.883e-14	1.193e-08	0	1.432e-07	8.357e-23	3.958e-28	9.452e-30	1.26e-29	1.575e-29	8.152e-16	1.142e-15	2.329e-17	1.751e-06	8.77e-18	1.051e-30	1.536e-06	9.103e-14	1.223e-14	7.483e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.792788	1560	3.45e+19	0	0	100000	1.9788	6.571e-15	3.36e-08	1.708e-09	4.21e-14	1.247e-06	3.071	0.04074	7.269e-07	2.916e-05	2.062e-14	1.283e-08	0	1.627e-07	8.82e-23	4.666e-28	9.977e-30	1.33e-29	1.663e-29	8.764e-16	1.25e-15	2.598e-17	1.886e-06	9.604e-18	1.109e-30	1.621e-06	9.608e-14	1.291e-14	7.898e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.04504	1560	3.45e+19	0	0	100000	1.979	6.664e-15	3.471e-08	1.798e-09	4.685e-14	1.313e-06	3.232	0.04289	8.242e-07	3.127e-05	2.253e-14	1.375e-08	0	1.845e-07	9.284e-23	5.492e-28	1.05e-29	1.4e-29	1.75e-29	9.398e-16	1.366e-15	2.892e-17	2.026e-06	1.049e-17	1.167e-30	1.706e-06	1.011e-13	1.359e-14	8.313e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.297292	1560	3.45e+19	0	0	100000	1.9792	6.739e-15	3.577e-08	1.887e-09	5.204e-14	1.379e-06	3.393	0.04503	9.329e-07	3.345e-05	2.456e-14	1.471e-08	0	2.088e-07	9.747e-23	6.454e-28	1.103e-29	1.47e-29	1.838e-29	1.005e-15	1.489e-15	3.212e-17	2.172e-06	1.144e-17	1.225e-30	1.791e-06	1.062e-13	1.426e-14	8.729e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.549544	1560	3.45e+19	0	0	100000	1.9794	6.796e-15	3.677e-08	1.977e-09	5.771e-14	1.444e-06	3.555	0.04717	1.054e-06	3.571e-05	2.672e-14	1.571e-08	0	2.36e-07	1.021e-22	7.576e-28	1.155e-29	1.54e-29	1.925e-29	1.073e-15	1.62e-15	3.562e-17	2.325e-06	1.245e-17	1.284e-30	1.877e-06	1.112e-13	1.494e-14	9.144e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.801796	1560	3.45e+19	0	0	100000	1.9796	6.838e-15	3.771e-08	2.067e-09	6.39e-14	1.51e-06	3.716	0.04931	1.19e-06	3.805e-05	2.902e-14	1.674e-08	0	2.663e-07	1.067e-22	8.884e-28	1.207e-29	1.61e-29	2.012e-29	1.144e-15	1.76e-15	3.944e-17	2.484e-06	1.352e-17	1.342e-30	1.962e-06	1.163e-13	1.562e-14	9.559e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.054048	1560	3.45e+19	0	0	100000	1.9798	6.865e-15	3.859e-08	2.157e-09	7.065e-14	1.575e-06	3.878	0.05145	1.341e-06	4.048e-05	3.148e-14	1.781e-08	0	3.002e-07	1.114e-22	1.041e-27	1.26e-29	1.68e-29	2.1e-29	1.217e-15	1.909e-15	4.361e-17	2.651e-06	1.466e-17	1.4e-30	2.047e-06	1.213e-13	1.63e-14	9.974e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.3063	1560	3.45e+19	0	0	100000	1.98	6.877e-15	3.942e-08	2.246e-09	7.803e-14	1.641e-06	4.039	0.05359	1.511e-06	4.3e-05	3.409e-14	1.891e-08	0	3.381e-07	1.16e-22	1.219e-27	1.312e-29	1.75e-29	2.187e-29	1.292e-15	2.067e-15	4.816e-17	2.825e-06	1.588e-17	1.459e-30	2.132e-06	1.264e-13	1.698e-14	1.039e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.558552	1560	3.45e+19	0	0	100000	1.9802	6.875e-15	4.02e-08	2.336e-09	8.608e-14	1.706e-06	4.2	0.05573	1.7e-06	4.56e-05	3.688e-14	2.006e-08	0	3.805e-07	1.207e-22	1.427e-27	1.365e-29	1.82e-29	2.275e-29	1.371e-15	2.236e-15	5.313e-17	3.007e-06	1.718e-17	1.517e-30	2.217e-06	1.314e-13	1.766e-14	1.08e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.810804	1560	3.45e+19	0	0	100000	1.9804	6.861e-15	4.092e-08	2.426e-09	9.489e-14	1.772e-06	4.362	0.05788	1.911e-06	4.831e-05	3.985e-14	2.125e-08	0	4.278e-07	1.253e-22	1.669e-27	1.417e-29	1.89e-29	2.362e-29	1.452e-15	2.416e-15	5.857e-17	3.198e-06	1.856e-17	1.575e-30	2.303e-06	1.365e-13	1.834e-14	1.122e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
