Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO2O7 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	HCP_ORD (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PEROVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	M2O3_C (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
2.52252	980	3.45e+19	0	0	100000	1.9775	4.59e-27	2.671e-16	6.817e-20	3.45e-27	5.143e-14	21.1	2.25	2.998e-09	4.676e-06	1.003e-20	1.343e-14	0	6.413e-10	3.047e-29	4.571e-29	6.857e-29	9.143e-29	1.143e-28	2.251e-29	2.734e-29	2.286e-29	2.525e-07	5.081e-30	7.621e-30	4.467e-13	1.665e-24	1.043e-26	1.424e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.774772	980	3.45e+19	0	0	100000	1.97775	4.827e-27	2.872e-16	7.496e-20	4.056e-27	5.655e-14	23.21	2.475	3.605e-09	5.258e-06	1.153e-20	1.51e-14	0	7.712e-10	3.351e-29	5.027e-29	7.54e-29	1.005e-28	1.257e-28	2.531e-29	3.144e-29	2.513e-29	2.839e-07	5.587e-30	8.381e-30	4.912e-13	1.83e-24	1.147e-26	1.566e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.027024	980	3.45e+19	0	0	100000	1.978	5.031e-27	3.062e-16	8.176e-20	4.734e-27	6.167e-14	25.31	2.699	4.303e-09	5.866e-06	1.316e-20	1.684e-14	0	9.206e-10	3.654e-29	5.482e-29	8.223e-29	1.096e-28	1.371e-28	2.824e-29	3.588e-29	2.741e-29	3.168e-07	6.093e-30	9.14e-30	5.357e-13	1.996e-24	1.25e-26	1.707e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.279276	980	3.45e+19	0	0	100000	1.97825	5.206e-27	3.241e-16	8.855e-20	5.492e-27	6.68e-14	27.41	2.923	5.107e-09	6.5e-06	1.492e-20	1.866e-14	0	1.093e-09	3.958e-29	5.938e-29	8.907e-29	1.188e-28	1.484e-28	3.129e-29	4.067e-29	2.969e-29	3.511e-07	6.6e-30	9.899e-30	5.802e-13	2.162e-24	1.354e-26	1.849e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.531528	980	3.45e+19	0	0	100000	1.9785	5.352e-27	3.41e-16	9.534e-20	6.338e-27	7.192e-14	29.52	3.147	6.032e-09	7.163e-06	1.682e-20	2.057e-14	0	1.29e-09	4.262e-29	6.393e-29	9.59e-29	1.279e-28	1.598e-28	3.448e-29	4.587e-29	3.197e-29	3.869e-07	7.106e-30	1.066e-29	6.247e-13	2.328e-24	1.458e-26	1.991e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.78378	980	3.45e+19	0	0	100000	1.97875	5.471e-27	3.569e-16	1.021e-19	7.283e-27	7.705e-14	31.62	3.371	7.096e-09	7.855e-06	1.888e-20	2.255e-14	0	1.518e-09	4.565e-29	6.849e-29	1.027e-28	1.37e-28	1.712e-28	3.781e-29	5.149e-29	3.424e-29	4.244e-07	7.612e-30	1.142e-29	6.692e-13	2.494e-24	1.562e-26	2.133e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.036032	980	3.45e+19	0	0	100000	1.979	5.565e-27	3.717e-16	1.089e-19	8.339e-27	8.217e-14	33.72	3.596	8.319e-09	8.578e-06	2.112e-20	2.463e-14	0	1.78e-09	4.869e-29	7.304e-29	1.096e-28	1.461e-28	1.826e-28	4.129e-29	5.758e-29	3.652e-29	4.635e-07	8.118e-30	1.218e-29	7.137e-13	2.66e-24	1.666e-26	2.275e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.288284	980	3.45e+19	0	0	100000	1.97925	5.636e-27	3.856e-16	1.157e-19	9.519e-27	8.73e-14	35.82	3.82	9.727e-09	9.334e-06	2.353e-20	2.68e-14	0	2.081e-09	5.172e-29	7.76e-29	1.164e-28	1.552e-28	1.94e-28	4.493e-29	6.417e-29	3.88e-29	5.045e-07	8.625e-30	1.294e-29	7.583e-13	2.826e-24	1.77e-26	2.417e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.540536	980	3.45e+19	0	0	100000	1.9795	5.684e-27	3.984e-16	1.225e-19	1.084e-26	9.242e-14	37.93	4.044	1.135e-08	1.012e-05	2.615e-20	2.907e-14	0	2.427e-09	5.476e-29	8.215e-29	1.232e-28	1.643e-28	2.054e-28	4.874e-29	7.131e-29	4.108e-29	5.473e-07	9.131e-30	1.37e-29	8.028e-13	2.992e-24	1.874e-26	2.559e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.792788	980	3.45e+19	0	0	100000	1.97975	5.712e-27	4.103e-16	1.293e-19	1.231e-26	9.754e-14	40.03	4.268	1.321e-08	1.095e-05	2.899e-20	3.144e-14	0	2.826e-09	5.78e-29	8.671e-29	1.301e-28	1.734e-28	2.168e-28	5.272e-29	7.905e-29	4.335e-29	5.921e-07	9.637e-30	1.446e-29	8.473e-13	3.157e-24	1.978e-26	2.7e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.04504	980	3.45e+19	0	0	100000	1.98	5.72e-27	4.213e-16	1.361e-19	1.396e-26	1.027e-13	42.13	4.493	1.536e-08	1.182e-05	3.207e-20	3.393e-14	0	3.286e-09	6.083e-29	9.126e-29	1.369e-28	1.825e-28	2.282e-28	5.688e-29	8.745e-29	4.563e-29	6.391e-07	1.014e-29	1.522e-29	8.918e-13	3.323e-24	2.082e-26	2.842e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.297292	980	3.45e+19	0	0	100000	1.98025	5.711e-27	4.313e-16	1.429e-19	1.581e-26	1.078e-13	44.24	4.717	1.783e-08	1.272e-05	3.541e-20	3.653e-14	0	3.815e-09	6.387e-29	9.582e-29	1.437e-28	1.916e-28	2.395e-28	6.124e-29	9.655e-29	4.791e-29	6.883e-07	1.065e-29	1.597e-29	9.363e-13	3.489e-24	2.185e-26	2.984e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.549544	980	3.45e+19	0	0	100000	1.9805	5.685e-27	4.404e-16	1.497e-19	1.788e-26	1.129e-13	46.34	4.941	2.068e-08	1.367e-05	3.903e-20	3.925e-14	0	4.425e-09	6.691e-29	1.004e-28	1.506e-28	2.008e-28	2.509e-28	6.581e-29	1.064e-28	5.019e-29	7.398e-07	1.116e-29	1.673e-29	9.808e-13	3.655e-24	2.289e-26	3.126e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.801796	980	3.45e+19	0	0	100000	1.98075	5.644e-27	4.487e-16	1.565e-19	2.019e-26	1.18e-13	48.44	5.165	2.398e-08	1.466e-05	4.296e-20	4.211e-14	0	5.129e-09	6.994e-29	1.049e-28	1.574e-28	2.099e-28	2.623e-28	7.06e-29	1.172e-28	5.247e-29	7.938e-07	1.166e-29	1.749e-29	1.025e-12	3.821e-24	2.393e-26	3.268e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.054048	980	3.45e+19	0	0	100000	1.981	5.589e-27	4.561e-16	1.633e-19	2.279e-26	1.232e-13	50.55	5.39	2.777e-08	1.571e-05	4.724e-20	4.51e-14	0	5.942e-09	7.298e-29	1.095e-28	1.642e-28	2.19e-28	2.737e-28	7.561e-29	1.288e-28	5.474e-29	8.505e-07	1.217e-29	1.825e-29	1.07e-12	3.987e-24	2.497e-26	3.41e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.3063	980	3.45e+19	0	0	100000	1.98125	5.521e-27	4.626e-16	1.701e-19	2.57e-26	1.283e-13	52.65	5.614	3.216e-08	1.68e-05	5.188e-20	4.824e-14	0	6.881e-09	7.602e-29	1.14e-28	1.711e-28	2.281e-28	2.851e-28	8.087e-29	1.415e-28	5.702e-29	9.101e-07	1.268e-29	1.901e-29	1.114e-12	4.153e-24	2.601e-26	3.552e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.558552	980	3.45e+19	0	0	100000	1.9815	5.442e-27	4.684e-16	1.769e-19	2.897e-26	1.334e-13	54.75	5.838	3.724e-08	1.795e-05	5.693e-20	5.153e-14	0	7.967e-09	7.905e-29	1.186e-28	1.779e-28	2.372e-28	2.965e-28	8.639e-29	1.552e-28	5.93e-29	9.726e-07	1.318e-29	1.977e-29	1.159e-12	4.319e-24	2.705e-26	3.694e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.810804	980	3.45e+19	0	0	100000	1.98175	5.351e-27	4.733e-16	1.837e-19	3.264e-26	1.385e-13	56.85	6.062	4.312e-08	1.915e-05	6.242e-20	5.498e-14	0	9.224e-09	8.209e-29	1.232e-28	1.847e-28	2.463e-28	3.079e-28	9.219e-29	1.702e-28	6.158e-29	1.038e-06	1.369e-29	2.053e-29	1.203e-12	4.484e-24	2.809e-26	3.835e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
