label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,family,score_bulk_shape,score_rizk_prior,score_swig_diag,trial_number,state
M7_no_phi_v2_trial_00119,1.3493925592947473,0.7320947078730692,0.2585456850580453,0.0,0.14843959956833125,0.3524624356806417,0.140865351042204,0.04801509313445768,0.7063892138760758,5.680897445207345e-08,703412.5861013044,40815650331330.51,6.915687417988001e+19,0.1,1.638210399674091,0.5437805045438964,2.9671474561002364,4.642592237228161,10.229150560715405,0.2961732204895487,2.6735632799072366,0.7063330436518361,88.15959268001164,9.315220372855818e+18,2.085746824002918e+19,2.0971465473925732e+18,-0.9976328111758748,3.802807337585475,4.145962308032417,0.000160542997351219,0.03129201249863835,0.03129201249863835,12.0,22,0,4.2934800659537927e-19,3.592691793458864e-105,2.607878252841065e-87,1.4533398394858754e-105,0.4045267234255774,1.2794021723277802e-19,9.1295536389119e-19,2.057356065635431e-21,M7_no_phi,0.15436242053630952,0.22707565818177752,1.5450833491336322,119,TrialState.COMPLETE
M7_no_phi_v2_trial_00099,1.3507783006440937,0.6496336849187048,0.30198999062344223,0.0,0.1212208029150767,0.4686651378576552,0.1869721364503006,0.15128116574527364,0.5426919488122489,3.733753266280422e-08,681587.2296241742,37802056675276.54,7.690279791223076e+19,0.1,1.9512393492773719,0.6243656416431567,1.4206159456899436,4.660593281372159,9.16385605931285,1.0450298130416777,2.8175321032523537,0.22978128811743434,91.14018135034102,8.884860197850284e+18,1.8318083747363508e+19,2.499512728017256e+18,-0.8650246876037488,4.280518146899916,2.579079431202554,0.0005058140014207599,0.10856809150850001,0.10856809150850001,12.0,22,0,4.2934800659537927e-19,3.788552890572379e-105,2.1991467303070255e-87,1.2570722575413343e-105,0.3318080264022431,1.422701761376269e-19,1.1153638909110648e-18,2.0602093147601883e-21,M7_no_phi,0.146983085328125,0.2065475990646458,1.206819562197273,99,TrialState.COMPLETE
M7_no_phi_v2_trial_00112,1.3517628417413237,0.6446562813409841,0.19786001211342358,0.0,0.13450981240031462,0.5214500204734457,0.19469177794448717,0.13192443144710503,0.8721475171754137,4.164101083004827e-08,837728.7958061282,42619304729523.055,7.828197647939092e+19,0.1,1.9315603523570446,0.4941565328070476,2.7721456532282063,4.94976345049541,12.807509766261271,0.21205732467257518,2.798664292789187,0.3876572056066871,93.54821561996279,8.161231056387919e+18,2.205629577779208e+19,1.5615385900775258e+18,-1.1499798557265861,4.064258929441166,3.740886582564655,0.00013893736606872904,0.02705436544825978,0.02705436544825978,12.0,22,0,4.2934800659537927e-19,3.822373974276164e-105,2.9896041965901567e-87,1.7165400343054585e-105,0.4490769469071944,1.4482165648687322e-19,1.1090433567358812e-18,2.06070201075188e-21,M7_no_phi,0.14685908880749024,0.24289998993030074,1.4886425929371723,112,TrialState.COMPLETE
M7_no_phi_v2_trial_00114,1.3525038088729078,0.6876530141076453,0.2738261432985103,0.0,0.14721005904358309,0.39971700406933075,0.17266470808418116,0.09522435910291625,0.6595914756623953,4.1000522942948554e-08,839078.709831908,38668612850942.54,7.441058389307993e+19,0.1,1.7363021365508897,0.49348460558148255,2.8048617144960426,4.87208246697645,10.28070498701297,0.20602970040479418,2.783486620544371,0.5361988473725608,87.3370660377137,9.97481233810476e+18,2.2689233791704125e+19,2.3170732979224335e+18,-0.9908800577356017,4.028790983801449,4.035499233168397,0.0001248128999257777,0.02436796266977862,0.02436796266977862,12.0,22,0,4.2934800659537927e-19,3.726658872042455e-105,2.706012339846511e-87,1.5343295266608354e-105,0.4117171920863048,1.376595802021979e-19,9.844964843971972e-19,2.05930766018559e-21,M7_no_phi,0.1555245913148383,0.2368994519273513,1.5609091639302268,114,TrialState.COMPLETE
M7_no_phi_v2_trial_00075,1.3527850442773701,0.7283593708665032,0.193985826337318,0.0,0.15475701327825242,0.39225994061466873,0.17032744523202464,0.05269092830954138,0.9079559095971192,3.927191408924035e-08,862877.584749703,38641774319130.44,7.401120063976058e+19,0.1,2.011769647556331,0.5004363295451997,2.3879366906937274,3.630460741588003,12.941846811056582,0.8158097614324157,2.582433099100305,0.7299107454000814,89.9180037286816,8.480090761350857e+18,2.2310449218595013e+19,1.5077097181318536e+18,-1.1701905807058277,3.646007412251747,4.21124263923154,0.0005046885059575287,0.08948076350884304,0.08948076350884304,12.0,22,0,4.2934800659537927e-19,3.716644385082675e-105,5.81831716990026e-87,3.294731061613762e-105,0.88648003958562,1.369207211835571e-19,1.1392022389060029e-18,2.0591617719690223e-21,M7_no_phi,0.13754829665537616,0.2190684539127481,1.5063885975593365,75,TrialState.COMPLETE
M7_no_phi_v2_trial_00082,1.354739636589352,0.6654514472295319,0.20826055225514029,0.0,0.12968706622518028,0.49463049620218347,0.19630377884009637,0.1150626470512878,0.8436988032664469,3.751889029872351e-08,690241.6954199373,44109117125051.65,7.857308103336246e+19,0.1,2.1465055705448255,0.5759302527595112,2.616725339676678,4.410874373125134,12.441525010059022,0.5401577025016503,2.7003314401182363,0.45125221814809,94.44286570394591,7.652811111807409e+18,1.963205379055765e+19,1.5311148361952868e+18,-1.107957970584842,3.90578227637294,3.715030999410554,0.00033328959676246276,0.06263443936739291,0.06263443936739291,12.0,22,0,4.2934800659537927e-19,3.829474446122071e-105,9.547059111865936e-87,5.486773219597737e-105,1.4327744699155611,1.4536019991172055e-19,1.2336143667053158e-18,2.060805448419585e-21,M7_no_phi,0.1530426034464804,0.22949651014896996,1.4294763130957953,82,TrialState.COMPLETE
M7_no_phi_v2_trial_00106,1.3552323175092669,0.6157023815666111,0.18325289164907818,0.0,0.12576345355241056,0.5929813174030789,0.2040974401958151,0.1654356598411775,0.9492758095281192,3.408461177037931e-08,798556.7806269391,44690872479414.055,7.999584763315854e+19,0.1,1.9472201163043306,0.5902248234506517,1.5507152301806877,4.151156119782208,13.931587741108007,0.24201190151089963,2.7898768583048903,0.20903724397737092,97.39661611938189,7.208830600965964e+18,2.067373229297256e+19,1.3248137920350925e+18,-1.193264047527357,4.119920180455559,2.6410109398516886,0.0001432632300090612,0.029233646429829615,0.029233646429829615,12.0,22,0,4.2934800659537927e-19,3.8639901132801216e-105,1.600354154823779e-87,9.239489874077167e-106,0.23911784459080332,1.479923181213433e-19,1.1242086942420766e-18,2.0613082629067934e-21,M7_no_phi,0.13215960670712207,0.21179717931803818,1.1994103943402021,106,TrialState.COMPLETE
M7_no_phi_v2_trial_00113,1.355600995102171,0.6638850204684498,0.2462963526389648,0.0,0.14739510557396818,0.4501211371191513,0.19552402383554215,0.11345195841243622,0.7359248440583079,5.3962900404935945e-08,862849.4648625482,42647386631079.06,7.843213338850412e+19,0.1,1.9203710078775873,0.49251770872624756,2.818174968357405,4.982011847057164,11.446748248249072,0.21714613705931185,2.810030771894105,0.4454114217369338,88.1966756615442,9.77835542177657e+18,2.420324437553741e+19,2.0625150856602775e+18,-1.069476452060249,4.081937867068964,3.8025446989113307,0.00014028787110780295,0.026719020306455298,0.026719020306455298,12.0,22,0,4.2934800659537927e-19,3.82603816951581e-105,2.884231920236211e-87,1.6568396814911738e-105,0.433043165824153,1.4509944676873263e-19,1.1031522349895528e-18,2.0607553897128603e-21,M7_no_phi,0.1564687255747345,0.24229506683620275,1.5155294124384586,113,TrialState.COMPLETE
M7_no_phi_v2_trial_00083,1.3563554353082312,0.6794862960548967,0.20544870441371285,0.0,0.13445556843035708,0.47345810125375515,0.19266182632507703,0.09704404779738425,0.8527460863938497,5.667892752293065e-08,689724.6277771557,44646013828780.1,7.791692965242475e+19,0.1,2.211980702057537,0.5614113278631037,2.625237867683385,4.486841793930917,12.465760152777538,0.5580550133445279,2.6807673131278973,0.49777360303003665,93.6138556218491,7.800997023410732e+18,2.0078692980984136e+19,1.5297272344733107e+18,-1.1181214403590212,3.850550677836174,3.7231128343059696,0.000336608788476615,0.06236972183546033,0.06236972183546033,12.0,22,0,4.2934800659537927e-19,3.813451256291526e-105,6.086613373190624e-87,3.490638236833915e-105,0.9153488538957916,1.4414631985698579e-19,1.2685583828521168e-18,2.060572027117277e-21,M7_no_phi,0.16275034233567337,0.23146547570301085,1.4261841390014725,83,TrialState.COMPLETE
M7_no_phi_v2_trial_00084,1.3586364850560502,0.6920645842950945,0.20868356311121775,0.0,0.13788179334585265,0.45263723865279276,0.19701276269923398,0.08620720372913761,0.8363568541843033,5.7784884295444364e-08,688112.2915616237,44483388952911.47,7.870145600483453e+19,0.1,2.113403227837985,0.5635851790856606,2.5801279768521312,4.364582192915376,12.37347153136669,0.546169106687565,2.644815048746603,0.538310541146657,92.47750577650176,7.983592740177754e+18,2.024309136550552e+19,1.5722448403631542e+18,-1.1097566570872544,3.7815251698036776,3.7495065617703465,0.00032864967747437855,0.05916194910693296,0.05916194910693296,12.0,22,0,4.2934800659537927e-19,3.8326015223997575e-105,4.049906343930732e-87,2.3284762386731856e-105,0.6075445686342122,1.4559769360894387e-19,1.215092098643387e-18,2.0608510027832842e-21,M7_no_phi,0.1631662002004305,0.2269977011078567,1.4156220198827512,84,TrialState.COMPLETE
