label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D2_xe_scale,family,score_swig_diag
FINAL_rank1_M7_no_phi_M7_no_phi_trial_00136,1.1879243072178136,0.6765388580083611,0.301565300629586,0.0,0.13952920608543842,0.4166944119594548,0.19569573156870373,0.18991624167897736,1.0524295691321655,1.1481926073004007e-08,821630.7187029822,36769003282152.62,7.846314936282179e+19,0.16022044399266763,0.412406690297458,0.48227941204383956,0.2903497981273285,1.7999844470183453,11.97583908177066,1.0459660803458357,2.790358327688049,0.14901188342030425,95.76417354851084,7.585115058796776e+18,2.019350432400107e+19,1.3677302159503493e+18,-1.169211250249356,4.201217777253509,1.3708640701715231,0.00012473238695766083,0.10453251739887712,0.10453251739887712,3.0,30,1,1.0489444893811866,M7_no_phi,0.7391456595760594
FINAL_rank5_M7_no_phi_M7_no_phi_trial_00162,1.1908111977866633,0.6469388300168388,0.3107127486669935,0.0,0.1317119470838839,0.5233849861255733,0.20401556418265054,0.20062088212921478,1.1393919255604232,1.3350680848703312e-08,846482.4527264895,38436617598112.01,7.998076771852508e+19,0.16058716497368639,0.3706776311889528,0.30513396797196,0.2779415489472412,1.7102736606889775,12.463507085778142,1.362945805837486,2.949734917351625,0.11500854608364613,99.76081513880777,7.092746083769427e+18,2.0306329027996926e+19,1.2144383815059758e+18,-1.2232559345233855,4.527765346348717,1.4662225866575849,0.00018040311085602866,0.15626037944349905,0.15626037944349905,3.0,30,1,2.0121720521417887,M7_no_phi,0.8490398258517601
FINAL_rank2_M7_no_phi_M7_no_phi_trial_00192,1.1934171617508544,0.6666567112761198,0.30411399267166106,0.0,0.13551275238258859,0.4968815555595501,0.19357924985951977,0.13425125880897779,1.1158434940886706,1.1230428329532475e-07,844248.8246991287,39350159293440.695,7.808169891145082e+19,0.1501077308243636,0.5544056402704489,0.21629930506261277,0.23513009385613287,1.7236938290098867,12.307951230893691,1.219361619266824,2.9536709011891014,0.202832396365326,98.53738976959976,7.370048298263217e+18,2.1000643339772617e+19,1.258184578147732e+18,-1.2224882416041276,4.408503603181949,1.7545039680041155,0.00015547226403842885,0.1299138948890862,0.1299138948890862,3.0,30,1,2.2134327991551004,M7_no_phi,0.9355055448114201
FINAL_rank3_M7_no_phi_M7_no_phi_trial_00173,1.203081012074139,0.6521003042978317,0.31097550267750845,0.0,0.13922407583040325,0.5374830036409621,0.18861120584084207,0.15743041604858568,1.2258543758174385,6.869530650496426e-08,873054.5939901657,42380886056821.04,7.719358489546013e+19,0.15017365558465326,0.5215885411848419,0.24278144012831482,0.2600284109828575,1.717500010027368,13.29513684690441,0.8561658333745724,2.997833987482185,0.16539713045977628,100.31650592977722,7.089274267521564e+18,2.2083130289900802e+19,1.1079545378764296e+18,-1.2995386942072265,4.485771472462576,1.67327904001276,0.00011466082887064926,0.09867622815400498,0.09867622815400498,3.0,30,1,2.3191559766667686,M7_no_phi,0.9310343283280481
FINAL_rank4_M7_no_phi_M7_no_phi_trial_00223,1.2053834514296167,0.6614828326864088,0.30491259206195526,0.0,0.1423864731282055,0.5235300585682333,0.19377740850616193,0.13382689222927727,1.2052379350935523,2.2700009691918016e-07,755467.4911042183,49871872093632.414,7.811733393527508e+19,0.15002630822727042,0.6316957775238814,0.272598433231276,0.22211173723157568,1.7280692890651128,13.176265224585036,1.7066830526274461,2.9948669227239146,0.1811268104631965,99.09378917442238,7.347669505715672e+18,2.2752365976871043e+19,1.1494762652096608e+18,-1.2965265565966446,4.469227068980306,1.5784229363550752,0.00022455393559118035,0.18747901982297724,0.18747901982297724,3.0,30,1,3.678544232342228,M7_no_phi,0.9104837757307463
FINAL_rank6_M7_no_phi_M7_no_phi_trial_00210,1.2212704770217853,0.6558463601101514,0.3162949151302552,0.0,0.14829700300943527,0.5343532168474383,0.20028403209613888,0.12646597898700837,1.2974411319852968,2.447095662298466e-07,795236.5363145798,49555693919754.23,7.929650322121117e+19,0.15032520521478526,0.5956456179657748,0.27141699270982245,0.22529877417886962,1.7544206219329572,14.100600365262489,1.5290189061712631,2.9531659626097677,0.19730532216550917,100.09629190759203,7.029837356578107e+18,2.3142916277326463e+19,1.0111219291293729e+18,-1.3596145547993135,4.359532569615955,1.6209543675335982,0.0002078743307263832,0.1675337236551019,0.1675337236551019,3.0,30,1,3.1898680038483076,M7_no_phi,0.8978071801089715
