label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,family,score_bulk_shape,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v2_trial_00068,1.341871016830297,0.8480432057555516,0.3578672727146465,0.0301460525697664,0.16900848433690874,0.008410019398381739,0.015493971375119979,0.12447507681315913,0.7242411562054446,1.0690125786021028e-07,649254.3942811204,31456574508172.242,4.824763533140654e+19,0.3,0.45745920696264675,3.1342292582056555,0.294736682336538,3.781180635111233,6.508027789799832,1.2099994583866525,2.583612320965777,0.2788199568296347,84.5203517352951,1.0215387621249104e+19,1.7481115858110796e+19,3.1245224240389274e+18,-0.7477855053015223,3.6722866896114503,1.0390462011252872,0.00029069231442731833,0.07163802955199627,0.07163802955199627,12.0,22,0,4.2934800659537927e-19,3.0008224534804694e-105,8.222713719067195e-87,4.264349756047376e-105,1.4210603333434204,8.925812536310209e-20,2.372411498516926e-19,6.146201640946713e-21,capture_only,0.08132266916329334,0.24390002027925833,0.7078296551891571,68,TrialState.COMPLETE
capture_only_v2_trial_00070,1.3429695800633155,0.8867048072120285,0.33299618491228994,0.011957399948580381,0.16082273677733117,0.026758796274701586,0.0030121723288255753,0.06219282407823628,0.8110293609687264,4.4333970988751924e-08,642983.8646935801,28807351363851.367,5.034799456748989e+19,0.3,0.5247992767188661,2.31181559795368,0.5499462510502279,3.575294041667821,6.671540914318812,1.7791440197140298,2.5330781707970544,0.421540843290403,86.80045629788286,9.24685310274779e+18,1.586308303019668e+19,2.6369289100857533e+18,-0.7792891757626373,3.4351296194750343,1.5239517260200028,0.0004924191973491142,0.10092499295520559,0.10092499295520559,12.0,22,0,4.2934800659537927e-19,3.06544389985805e-105,4.372269079180513e-87,2.284474726160209e-105,0.7452345568176914,9.31437899498563e-20,2.7420331691848054e-19,6.149025801865363e-21,capture_only,0.1036279975461212,0.19759357557614443,0.7695158236655544,70,TrialState.COMPLETE
capture_only_v2_trial_00087,1.346948770089226,0.8742098399078231,0.29183966429002667,0.0,0.14860536681439188,0.10646376597790834,0.019983910943740815,0.09113928511807105,0.9180366731335305,3.103422887674395e-08,670831.1736891997,31849813280060.01,5.23544878202155e+19,0.3,0.45603688179065255,1.8173400389200922,0.5680537655182823,3.5856729274402674,6.953345395145495,1.0653074281708443,2.9644750807241516,0.36943673405885524,91.93677110945531,9.107337982008444e+18,1.7609761518129932e+19,2.276158536093283e+18,-0.8885509668305419,4.2105356733904875,1.5873954099243768,0.0003408414280509971,0.08180206969749285,0.08180206969749285,12.0,22,0,4.2934800659537927e-19,3.1259299525503774e-105,2.550002787142063e-87,1.3418211797148536e-105,0.42925503772728213,9.685580246739869e-20,2.3996834427135316e-19,6.151669233043598e-21,capture_only,0.11255748003659385,0.19321870159806218,0.9866867171606005,87,TrialState.COMPLETE
capture_only_v2_trial_00039,1.3491130299057366,0.8640120435853236,0.34098711979345797,0.029239878171393726,0.14882904791077645,0.03967070446343474,0.09361535098630414,0.012131876346861727,0.7122516055223862,8.277011001359654e-08,560862.2367151848,31386599123942.77,6.20276539518838e+19,0.3,1.2420342186579778,1.9531813536602431,0.5831300169508558,3.2145236065207374,6.529197329969294,1.7464195937525746,2.5668244777883595,0.4735522524871553,88.49864009903713,8.840926319746746e+18,1.4978314460353282e+19,2.667521316960612e+18,-0.749355045400022,3.492839360465504,1.6912729019776738,0.0006156520365052084,0.10143338521935714,0.10143338521935714,12.0,22,0,4.2934800659537927e-19,3.402475149252413e-105,5.191799365313259e-86,2.824853706816036e-104,8.302349268992335,1.1475115981098502e-19,6.757897830199858e-19,6.1637551299175735e-21,capture_only,0.14300114041840822,0.16307527770854283,0.821952127664736,39,TrialState.COMPLETE
capture_only_v2_trial_00029,1.357144517280149,0.8539194708835904,0.2537757790064933,0.0,0.14736820624998184,0.14291430224585736,0.1419841281584491,0.002822783233926051,1.105418408682731,1.6747527869862586e-08,551937.8952150715,35122092505377.23,6.933525745254581e+19,0.3,0.4780291039570911,1.2619595569684523,1.6930889065990031,3.6184243585359943,8.503887974344718,1.3551908034300557,2.6375191659903963,0.7814930206410531,93.40819875922044,7.725952302329298e+18,1.5553344366275584e+19,1.592448272665954e+18,-0.9897584537165709,3.626068583085064,2.9360986263827953,0.0006686960680678365,0.10159686584176299,0.10159686584176299,12.0,22,0,4.2934800659537927e-19,3.5973223048179204e-105,1.9005152847288293e-86,1.0597619746368403e-104,2.9459744911305092,1.2827022628720974e-19,2.665577442150006e-19,6.172270564849858e-21,capture_only,0.06498225794059193,0.18348422327429983,1.2313311250731567,29,TrialState.COMPLETE
capture_only_v2_trial_00044,1.3723390240648103,0.8766585094689242,0.34549725886269705,0.037079343220624866,0.12652265829309056,0.05332638586848564,0.09838394750799194,0.03190208748357246,0.7376453037495143,1.1335899864280622e-07,472347.08422406536,28611437515709.582,6.271247657936814e+19,0.3,1.0309100731267444,1.5354878571346815,0.2835238926821717,2.4401565420163,6.607698175930453,1.5618109177743884,2.474280578469167,0.4132411454734646,94.93037540293794,6.904698858576872e+18,1.1591643184323172e+19,2.129944614535621e+18,-0.7357766936305932,3.4030251283173647,1.4577192856626473,0.0005087334842705797,0.08491903552388914,0.08491903552388914,12.0,22,0,4.2934800659537927e-19,3.421206277059073e-105,3.4604927843345546e-86,1.8872354132694434e-104,5.516286538827886,1.1601808167183106e-19,5.622233939363964e-19,6.1645737392505296e-21,capture_only,0.13007326843919143,0.1672754250997885,0.7322465561641457,44,TrialState.COMPLETE
capture_only_v2_trial_00081,1.3748608530642437,0.9076716118315035,0.29067256783066747,0.0,0.17749312507648568,0.059472827800429055,0.02771212135377808,0.022075288874782606,1.0727916866921081,2.6239497568106722e-08,631037.8235458665,35008963017596.16,4.6909184503164215e+19,0.3,0.5369092949004507,2.2342895424699534,1.0435849189558843,3.2372564859019817,7.691425943719529,0.8855735888540508,2.5020345129983865,0.5740921027858229,84.17647265683954,1.0014574866549264e+19,1.845936608737094e+19,2.2467018957499825e+18,-0.9146713310893285,3.2974779663277283,1.9992113553917712,0.00026559466632281536,0.05326232552338641,0.05326232552338641,12.0,22,0,4.2934800659537927e-19,2.9589063900691514e-105,3.769888176592944e-87,1.9457523767670467e-105,0.657591731626756,8.67819913308538e-20,2.771149932635449e-19,6.144369776839892e-21,capture_only,0.09436878891155034,0.18418336293642182,0.8740320435158203,81,TrialState.COMPLETE
capture_only_v2_trial_00071,1.3755394967253456,0.9084104611792593,0.2931029514048769,0.0,0.1396939217051667,0.10865076006030389,0.02499424629305712,0.06462857683432927,0.9322228443050797,4.2941355765721984e-08,657662.9993273868,31044892250084.906,4.720366918323666e+19,0.3,0.6596696785872375,1.7192031173158693,0.5545146020929923,3.534666356240882,6.595104094311594,1.428722486103583,3.1150804037618416,0.3751187260547101,94.84882267928366,8.715349703587782e+18,1.6866674446872041e+19,2.2434432565009925e+18,-0.8761143730696432,4.421695417975866,1.6010238046104301,0.0004333259127577617,0.11492815978799195,0.11492815978799195,12.0,22,0,4.2934800659537927e-19,2.9681795137722495e-105,4.35461833404414e-87,2.249921533235575e-105,0.7580139687630136,8.732678798898783e-20,3.4083469567759635e-19,6.144775041578212e-21,capture_only,0.14406245531849873,0.17202755021646018,1.076574813201546,71,TrialState.COMPLETE
capture_only_v2_trial_00054,1.3756163037854596,0.8114833263522078,0.2606314013111183,0.0,0.13381650581218765,0.21971756109045967,0.10462262927491604,0.060269285939507276,1.3263084813379677,9.283614135485893e-08,648124.504813841,27753860806572.668,6.361984894501284e+19,0.3,1.2432951306833475,1.8723581498938813,0.44745249028301487,4.247799104822684,10.006332646145571,1.4736243861342593,2.8661921970058,0.34336569032626635,107.45198475294593,5.515353772067787e+18,1.3468394391953662e+19,1.004248138593481e+18,-1.1274747898240265,4.037940596662998,1.4564851837780473,0.0005917493667640578,0.11948179895550791,0.11948179895550791,12.0,22,0,4.2934800659537927e-19,3.4458677146961436e-105,2.3740804787508726e-86,1.2987282077153442e-104,3.768943892350975,1.1769672054827377e-19,6.801380455237042e-19,6.165651521817719e-21,capture_only,0.14998684610684376,0.19010452716583717,0.8814288628199918,54,TrialState.COMPLETE
capture_only_v2_trial_00063,1.3777853845101062,0.8698074996089596,0.2477341077966673,0.0,0.1815753313995667,0.11325839119509681,0.07386797890810265,0.09499942232816927,1.1406907421013976,1.2652101026401904e-07,615857.001351498,39527818246294.56,5.9270417067375485e+19,0.3,0.3095278843553989,2.7830847050938403,0.42858540894375174,3.7991790246918793,9.094226850484404,0.8096644503330587,2.4615536382233767,0.38430672472401434,84.60415540572694,9.703884337083668e+18,1.966171639357606e+19,1.83703526713143e+18,-1.0295039335118017,3.471229398920497,1.4323765110750706,0.00025295132434262975,0.05033756817704522,0.05033756817704522,12.0,22,0,4.2934800659537927e-19,3.32599257899211e-105,2.025497880442808e-86,1.0917398699957064e-104,3.2824483039783003,1.0965027157464465e-19,1.668349967131703e-19,6.1604126004943684e-21,capture_only,0.06599602768789738,0.24714236005364612,0.741098331928394,63,TrialState.COMPLETE
