label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,family,score_bulk_shape,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v2_trial_00099,1.4762394874946672,0.5798452653743666,0.3639331311149044,0.023305654396831733,0.13546582774302784,0.728672614235155,0.06240065954669196,0.21837268279223288,0.33064994234595246,7.943992586862921e-08,700055.1722404793,40669079643641.41,4.330812132815059e+19,0.03,1.8078452591316876,0.20221445578004182,0.41423042594168147,2.4963131263852745,9.49678277949643,3.8990211336945837,2.6025329887525297,0.03264174037914805,84.55665710131834,1.0276949411326265e+19,1.948521060161001e+19,3.389000880323902e+18,-0.7596334224810465,4.527580903679032,1.1751067277607663,0.0008473646829754851,0.4118159892822165,0.4118159892822165,12.0,22,0,4.2934800659537927e-19,2.8430660979996015e-105,1.4153933040898462e-87,7.210976397994867e-106,0.2536337935677455,8.01200244570786e-20,9.210393646173413e-19,6.139307190902765e-22,capture_only,0.08128263126548214,0.27231430425434566,0.9079374093477156,99,TrialState.COMPLETE
capture_only_v2_trial_00098,1.478800283531154,0.582996282642748,0.3790837156915047,0.02650775379643901,0.14369238038737417,0.6948215023787621,0.07121014014838596,0.21237250052755605,0.31323515880523445,7.750036381933873e-08,734733.6052815879,40811288821755.32,4.243848426153105e+19,0.03,2.0433291386867563,0.1877637887838018,0.4409969672783388,2.280374048815886,9.251828347083338,3.3292805477580805,2.6316556548798635,0.03947142618543324,83.00788077389055,1.098455516478705e+19,2.0770716434840138e+19,3.6590155326399355e+18,-0.7540872236300409,4.546201262107244,1.3408839216024364,0.0007335226685648714,0.35934571244990043,0.35934571244990043,12.0,22,0,4.2934800659537927e-19,2.814376633334188e-105,1.3386978297959556e-87,6.798700122008255e-106,0.2415703726886705,7.851119588383244e-20,1.0377235067759906e-18,6.138053370856527e-22,capture_only,0.08626183469070399,0.2780963135727618,0.9512052955032251,98,TrialState.COMPLETE
capture_only_v2_trial_00096,1.4816199186510721,0.5880221596930113,0.40967078010250607,0.032173184589638755,0.16124426544882595,0.6535381297722295,0.03526391854678995,0.20158103028259713,0.2703829060405727,9.384132120914143e-08,693804.9021721553,47853315323466.05,4.610054777540114e+19,0.03,1.7476920401799103,0.18119714458463299,0.5117415115209037,2.0954950219779844,9.168453915005886,0.11660097045419063,2.6100600490239025,0.057828324818586026,79.55988591681624,1.2373125977689965e+19,2.321358819813093e+19,4.1828073864768143e+18,-0.7442744096494537,4.367964968444223,1.635505953388806,2.8106326215218146e-05,0.012315630590836636,0.012315630590836636,12.0,22,0,4.2934800659537927e-19,2.9332921983628157e-105,1.7760920762279632e-87,9.140374050435929e-106,0.31160803057866265,8.528601338449212e-20,8.994217803246101e-19,6.143250355916423e-22,capture_only,0.09516534665846092,0.27468884146842937,0.9822682125016604,96,TrialState.COMPLETE
capture_only_v2_trial_00084,1.49384695271687,0.7663373436432009,0.2537007579521224,0.0,0.14901518412326628,0.5943717527897909,0.009063821967354474,0.11932846741224568,0.545049741265632,1.2057753951762094e-07,787777.0500728936,38649321705310.336,5.1054476370772074e+19,0.03,1.603721052440911,0.23114165758927163,0.30350327390652976,1.6141194693970329,13.778977528146832,0.12909515112919118,2.251218483442112,0.20205874261119877,85.72057708703143,8.53245051368393e+18,2.0114837101393318e+19,2.0475595331413847e+18,-0.9922799820160282,3.3140126972098902,2.019503659074373,3.1722809713539605e-05,0.010201745398891458,0.010201745398891458,12.0,22,0,4.2934800659537927e-19,3.0868760939163266e-105,1.1403004019428522e-87,5.972879683582338e-106,0.1934926929964504,9.445078128592834e-20,8.40027143368284e-19,6.149962456308327e-22,capture_only,0.16796912769539038,0.26378642843058436,0.8466682594489687,84,TrialState.COMPLETE
capture_only_v2_trial_00079,1.506157051428337,0.780474700178518,0.31144522838079586,0.0,0.14722119451838156,0.5514968970210045,0.0016867209174633235,0.10644618637884172,0.39683848317556797,1.6149199257923583e-07,672797.5898976006,36881424829393.13,4.980618569138857e+19,0.03,1.5220715460219885,0.20616369242947044,0.2583102237776544,1.5490596809555288,11.197179099353896,0.21351815569947785,2.2415057715490394,0.21649604782250936,84.52819648216797,8.8602595385853e+18,1.7935394714087604e+19,2.5899133209577124e+18,-0.8404257094880918,3.3354301950295246,1.9952417336577166,4.634137186579059e-05,0.01532056446780156,0.01532056446780156,12.0,22,0,4.2934800659537927e-19,3.0489052348606923e-105,1.192772777125355e-87,6.220184196665123e-106,0.2040136940152989,9.214144352906886e-20,7.937442535850754e-19,6.148303010068669e-22,capture_only,0.17715072282057703,0.2723505397196134,0.8416573649916391,79,TrialState.COMPLETE
capture_only_v2_trial_00072,1.508677431206125,0.6725384218453693,0.24058536172577505,0.0,0.1149664722684404,0.7919812974009962,0.021443259685334014,0.18183210968326086,0.6311074680117376,1.4722907437268616e-07,749277.9495556445,37794102912724.93,5.253070918914761e+19,0.03,1.6601640988642747,0.16972019978907565,0.2407871428746686,1.8162174396769852,14.934723010052029,0.1805517810112376,2.311110002471857,0.08365085135468665,92.94244008062478,6.87210517413115e+18,1.6713361090437261e+19,1.6141337543367027e+18,-1.015124276708935,3.5973440660166673,1.529667781234967,4.561236095682467e-05,0.016213721175075142,0.016213721175075142,12.0,22,0,4.2934800659537927e-19,3.1311863586568457e-105,8.69791555131873e-88,4.57971189739311e-106,0.14626123688650788,9.718181199992308e-20,8.741259018134403e-19,6.151898954560689e-22,capture_only,0.10958651716890046,0.2985727772098075,0.8239832979087869,72,TrialState.COMPLETE
capture_only_v2_trial_00067,1.5125350772032704,0.6581833064411321,0.24208599397513222,0.0,0.1204647896262643,0.8038862941573829,0.04841248864101071,0.18967959955171432,0.5947654327277904,1.5243618032045903e-07,839974.0509421175,36485932611842.88,5.589622687324307e+19,0.03,1.889122413951488,0.1503950578994361,0.2523005932001789,1.873928958943831,14.93144858470037,0.14359935771301693,2.316641034025365,0.07621902342526655,90.68419413870977,7.416095969883937e+18,1.781444013201292e+19,1.7628504284033372e+18,-1.004556712479415,3.642561438728857,1.5306521824505066,3.915864182534994e-05,0.013301525444036209,0.013301525444036209,12.0,22,0,4.2934800659537927e-19,3.2299331271298916e-105,6.263618856067724e-88,3.336980692084534e-106,0.10331423471450521,1.0340801971549968e-19,1.0064413504716102e-18,6.1562144996312085e-22,capture_only,0.10189561724318359,0.3121585940167097,0.8372951357452051,67,TrialState.COMPLETE
capture_only_v2_trial_00068,1.514053526756858,0.6826960247576744,0.24062835205541397,0.0,0.1272946229146112,0.7626626479319164,0.051748984058000644,0.17150461259832608,0.5860816524536598,2.0222761331085448e-07,842152.1842411064,36998478693758.24,5.632730702796413e+19,0.03,1.6608839443577554,0.15149104433353533,0.25677285644303655,1.8974425611816503,14.870203838721261,0.14249775773581028,2.2995083019920046,0.10159119595086097,89.46642285973961,7.665953008358543e+18,1.8517891329658683e+19,1.808987087591656e+18,-1.0101560642454221,3.5485216607013768,1.6590655262823175,3.870295747474588e-05,0.012603286181624753,0.012603286181624753,12.0,22,0,4.2934800659537927e-19,3.2423640721967902e-105,6.793422403835569e-88,3.6246544676434593e-106,0.11179048333050572,1.0420551800173365e-19,8.861704824588357e-19,6.156757771117809e-22,capture_only,0.11872349035951378,0.30747194459306787,0.8451371803179945,68,TrialState.COMPLETE
capture_only_v2_trial_00085,1.5176221796345863,0.8225374111940291,0.2592129872375875,0.0,0.15606836743345398,0.5372852755056943,0.010515714603218252,0.081936493238028,0.5285117678375415,1.173805446711084e-07,787899.199773037,36525147593802.6,5.1225442534211805e+19,0.03,1.2138398435912792,0.2345792445487194,0.46235354181656196,1.974555808919689,13.399447967671476,0.1264791575252453,2.1847300740946394,0.3149021040801074,84.4130514332782,8.671223461917436e+18,1.986260869922877e+19,2.086414966042747e+18,-0.9786355976261099,3.142108092269616,2.4733687995811127,3.154458341282285e-05,0.009449738584902953,0.009449738584902953,12.0,22,0,4.2934800659537927e-19,3.0920402863451378e-105,1.1564962970863521e-87,6.061371438127003e-106,0.19603145097736363,9.476706868829184e-20,6.361917610061628e-19,6.150188147797011e-22,capture_only,0.19183284353429586,0.2476385462953583,0.9104921677272284,85,TrialState.COMPLETE
capture_only_v2_trial_00065,1.5186064972374334,0.7173495577131178,0.24661708948217956,0.0,0.13057692005392155,0.7188652021079489,0.05878199724761193,0.1703036516679261,0.5616799772420287,2.0252171718099553e-07,653854.7417088555,46002553782802.37,5.7246903636910694e+19,0.03,2.01921476775038,0.3116501674411785,0.24666102552993224,1.8993783339444494,14.781551398340492,0.14628422254296822,2.2478168917893693,0.09826781910713855,88.63460205400425,7.706593000427292e+18,1.8302465669579411e+19,1.8595447350610342e+18,-0.9931029702670849,3.428467189257241,1.4253745849866262,3.8024790469183816e-05,0.011875494738241248,0.011875494738241248,12.0,22,0,4.2934800659537927e-19,3.268724250470361e-105,6.263236959418807e-88,3.352427510302293e-106,0.10256073175398285,1.0590677172828479e-19,1.0807943529000984e-18,6.157909794005906e-22,capture_only,0.11860504665848871,0.26053058053076206,0.7700600350931616,65,TrialState.COMPLETE
