label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,family,score_bulk_shape,score_rizk_prior,score_swig_diag,trial_number,state
M7_no_phi_v2_trial_00078,1.3503303286234292,0.8114259416313471,0.3674354826557312,0.04259874972268489,0.0918182474186587,0.05770030520381223,0.1891958215541191,0.11201787947068909,0.7811012009066426,1.01632529050613e-08,360223.66469941125,32299616491643.836,7.729756726829957e+19,0.5,2.186544650284408,3.0619330541573992,0.8297341115203564,3.084974199364874,6.418575330442681,0.8223283079602199,2.7793250816662827,0.29863800173584004,105.9853809384315,5.573305403982565e+18,9.70858681050783e+18,1.8236404518476948e+18,-0.7262168011413992,3.8933532507199455,1.170603590271441,0.0003721404326537269,0.056567763471292554,0.056567763471292554,12.0,22,0,4.2934800659537927e-19,3.79826443663412e-105,7.942601786381434e-87,4.545936266519817e-105,1.1968456494693813,1.4300049944635422e-19,1.2514655639838256e-18,1.0301753949096725e-20,M7_no_phi,0.12651377126152458,0.21343635793948385,0.7601622904111703,78,TrialState.COMPLETE
M7_no_phi_v2_trial_00089,1.3511028486662857,0.8592661352507724,0.3479231173017905,0.024019331626457193,0.10984866397330192,0.03325932967332647,0.1431670772724026,0.03663586211336745,0.9076849782049954,1.1027918309055313e-08,413779.8088928772,30155329049981.523,6.952437311280127e+19,0.5,1.4178577050566297,2.5802242122282113,1.4119448884766057,3.5662387053562554,6.338267729663853,1.5730530679691712,2.6856679093077167,0.5732778774939461,101.14425521354491,6.196408460574224e+18,1.057570183479269e+19,1.844641184901297e+18,-0.7583972972591302,3.6363984176302404,2.0197040468040153,0.000725062196736042,0.10319404441681049,0.10319404441681049,12.0,22,0,4.2934800659537927e-19,3.602224909523102e-105,1.0480013921701696e-86,5.847513422895966e-105,1.623306031624249,1.2862009025868235e-19,7.91119365300315e-19,1.0287474706883988e-20,M7_no_phi,0.11981901011787266,0.19237086152725913,0.9643340271756402,89,TrialState.COMPLETE
M7_no_phi_v2_trial_00097,1.3519661953233837,0.8640361473917639,0.3050381662012111,0.0,0.12169739227926724,0.07377679024939966,0.14179988518192918,0.018116704889183766,1.0771395778221837,1.1123041748293343e-08,534290.7275682014,27788924849394.254,6.9305849238941745e+19,0.5,1.3156731080321882,2.5787054873456605,2.010723437758559,4.8522445373202485,6.966378423530896,2.4829663219387226,2.801238835942375,0.6746650024140197,100.1002474865868,6.667393322114505e+18,1.226523700911421e+19,1.670212827381748e+18,-0.8659041299955953,3.8145391670061946,2.4263791683758242,0.001274012691070623,0.1830425362992877,0.1830425362992877,12.0,22,0,4.2934800659537927e-19,3.596559330490891e-105,8.779537338149287e-87,4.8951524435831524e-105,1.3610653943848656,1.2821582109204223e-19,7.335717340998332e-19,1.0287062034110958e-20,M7_no_phi,0.1153236354236663,0.21767037350028576,1.162513438521971,97,TrialState.COMPLETE
M7_no_phi_v2_trial_00079,1.3619430013334,0.8096835651106743,0.37285641200788666,0.06098047191193939,0.09135463105033631,0.051067071563242396,0.18765810317553852,0.11621998461858331,0.7198516133880802,1.0183055361760582e-08,352431.06600598275,33154791417131.523,7.702436161150794e+19,0.5,2.1878609781395104,3.225368803452247,0.8259063423426336,3.082973235215023,6.155628513781005,1.0059618367825045,2.7780083149042314,0.2838058856513205,104.74841832296043,5.770354705222447e+18,9.822677094470689e+18,1.9854142888508037e+18,-0.6943787243789942,3.8955867762793703,1.1156044739486894,0.0004473201113537263,0.06808140011127475,0.06808140011127475,12.0,22,0,4.2934800659537927e-19,3.791546075848377e-105,7.669957399558639e-87,4.386012028905642e-105,1.1567872158652985,1.4249506898128969e-19,1.2511131506734768e-18,1.0301264593188017e-20,M7_no_phi,0.12479669906838092,0.21714593174837943,0.7472601274321128,79,TrialState.COMPLETE
M7_no_phi_v2_trial_00099,1.3633689276868854,0.8686352338459788,0.327036487744225,0.0,0.11524886418356613,0.07895760191565313,0.08943906186115957,0.051572408898138106,1.1695851548579355,1.125011906742985e-08,453374.7592941893,28064507142736.18,6.143403859164004e+19,0.5,1.1646607083675298,2.6197863864016133,1.2165129931673009,3.8298309577261755,7.192257744042036,3.729188072554762,2.8116868461766615,0.5032370644555476,106.54145142211271,5.55037738673587e+18,1.0511271975665977e+19,1.3627476269819236e+18,-0.8872398390155893,3.867207669041654,1.8226587316790888,0.0015538193077927038,0.2648516464789045,0.2648516464789045,12.0,22,0,4.2934800659537927e-19,3.3861548710248575e-105,8.835949670023024e-87,4.797929312292154e-105,1.416925537974584,1.136529713945341e-19,6.324119036699939e-19,1.02717364705186e-20,M7_no_phi,0.13073480455940462,0.19523493176941442,0.9759417910947544,99,TrialState.COMPLETE
M7_no_phi_v2_trial_00092,1.365963836307495,0.874487720788768,0.34471476545977814,0.03222582926842387,0.11046495971249058,0.04116246014535413,0.12215405891708686,0.025440707067310317,0.8838440377401704,1.1276475491363876e-08,443277.9849925069,29932714784533.016,6.624057035948109e+19,0.5,1.2367143586351472,2.069340853970308,1.4637081144145614,3.540490924372686,5.814263924918724,1.6228466110612823,2.8504138836344373,0.6344381675152994,100.50101642419551,6.70359785369885e+18,1.1310615782381795e+19,2.0384638937114685e+18,-0.7441832263910497,3.8815081307260004,2.3057124786923118,0.0007548557619130703,0.11517549154328077,0.11517549154328077,12.0,22,0,4.2934800659537927e-19,3.516125079523387e-105,1.2757362810973762e-86,7.040700021736819e-105,2.0024031746593014,1.2254505516504003e-19,6.825340739102247e-19,1.0281203316898715e-20,M7_no_phi,0.11971934311086296,0.17470987658663775,1.1498927069760132,92,TrialState.COMPLETE
M7_no_phi_v2_trial_00102,1.3688423274797652,0.8642872782042547,0.34319270319450557,0.029976860291805345,0.10028985194923372,0.06406351600044452,0.13754185618531442,0.08590785641545298,0.8291699355262917,1.1207579103797953e-08,447775.3234575732,30219993058381.992,6.862966208199161e+19,0.5,1.442226062113012,2.5522362921899053,1.0150138818958478,3.766685571067761,5.898772140172504,1.297336293493303,3.032370628331163,0.38441833939219816,103.89038196630729,6.456061266067509e+18,1.1335518373356114e+19,2.0247100114050104e+18,-0.7480785549231992,4.2689202558123815,1.5760601261038836,0.0005750563645207346,0.09991405754421247,0.09991405754421247,12.0,22,0,4.2934800659537927e-19,3.578971289696212e-105,8.969049664820948e-87,4.989597862878363e-105,1.3941430257469,1.2696487485168448e-19,8.023289363121417e-19,1.0285780946065828e-20,M7_no_phi,0.13983893940046516,0.19153638382889057,1.0114016556139913,102,TrialState.COMPLETE
M7_no_phi_v2_trial_00090,1.3697767674586103,0.8742007072075619,0.3514006483985458,0.027832900461032702,0.10419138282253407,0.04985460658377524,0.12114958947424091,0.023641133074870226,0.9134966578398259,1.1717101312476859e-08,413512.3657098132,29625129371756.492,6.6087541146904035e+19,0.5,1.4622258145620257,2.0477209912960035,1.4590474261130961,3.477323448067523,5.894122297846301,1.5721378678585913,2.8566132236932775,0.6373095479675284,103.6647921350271,6.121656960863048e+18,1.0424672844277928e+19,1.8461646553817475e+18,-0.7517920022794842,3.9021454465986483,2.3117914544334908,0.0007315237760839215,0.11275656982298819,0.11275656982298819,12.0,22,0,4.2934800659537927e-19,3.512061248463762e-105,1.037534127808992e-86,5.7231415637082e-105,1.6295676979470683,1.2226195112177248e-19,8.065783197434868e-19,1.0280907313185244e-20,M7_no_phi,0.12533881072999872,0.17689891754469692,1.1557541236280873,90,TrialState.COMPLETE
M7_no_phi_v2_trial_00113,1.3704342983150712,0.8587535715934937,0.36108446955123785,0.04812235787049842,0.10448506203447586,0.03529820710477609,0.15410741789233218,0.05528209963283311,0.8216391943305028,1.1112704770546122e-08,426015.563273944,28289429497601.223,7.129801226688539e+19,0.5,1.0499385516664648,1.8888338534006381,0.8998800507866472,2.953485868835908,5.854732696452159,1.3147593918546279,2.746839940938739,0.5144346865332877,101.81488006460457,6.213137750249073e+18,1.0318159498038995e+19,1.9813107948317847e+18,-0.7166496311882847,3.764392027806833,1.88839492676998,0.0005846932739515996,0.08609036947586576,0.08609036947586576,12.0,22,0,4.2934800659537927e-19,3.6478837962071924e-105,7.7424656747996415e-87,4.345453667025311e-105,1.1912259024104337,1.3190132269373797e-19,5.892773079175905e-19,1.0290800435688449e-20,M7_no_phi,0.11233275862345737,0.15343153118950342,0.9579135530034925,113,TrialState.COMPLETE
M7_no_phi_v2_trial_00085,1.3719592293778102,0.8349520243916918,0.36394273323899834,0.03472672335023316,0.09254122626716745,0.07569802771659566,0.1878982207284432,0.07165049949522463,0.8256757292750107,1.0297520778953597e-08,354112.4129328697,32817859500803.457,7.70669594702665e+19,0.5,2.1391767393148826,2.3767219350945674,1.135180297778844,3.0806159533278445,6.148154903334702,0.9582180147320248,2.8640757635340575,0.4506731278851201,106.76558534813282,5.618262627320968e+18,9.740324112014834e+18,1.7730535712040156e+18,-0.7398515507770077,3.9945033762862563,1.7532164458095219,0.00047400131872455005,0.07007841228898938,0.07007841228898938,12.0,22,0,4.2934800659537927e-19,3.792594376777041e-105,9.85556188684631e-87,5.6366114987018906e-105,1.4862152233352992,1.4257387501999304e-19,1.2234419858568043e-18,1.0301340949946743e-20,M7_no_phi,0.14256696357410698,0.1944257548892186,0.9667595273098561,85,TrialState.COMPLETE
