label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd2000_max_nm,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_2000K,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_max,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v4_trial_00289,1.8727267567447134,0.8342684644534927,0.37276620704727037,0.08496699245429262,0.09513066813720276,0.38139426852143704,0.16941070480430254,2.36312396722907e-07,719871.3586301829,19448000895329.258,7.385513717926e+19,0.21085919362901834,0.7023099253077046,0.21712713237961173,3.1487359148110805,9.992134830478674,5.205643996129688,0.04874441254068866,2.991325041483416,0.846235865712327,99.06855435550355,7.344589380261506e+18,1.1901795981787361e+19,2.6471566934196367e+18,-0.6528328521028438,4.270103107179519,4.453459392675713,2.407484385867437e-05,0.004422802855095705,0.004422802855095705,12.0,22,0,4.2934800659537927e-19,3.712723772575424e-105,2.0703798120755654e-87,1.1717935875228811e-105,0.31561561249950926,1.3663200378163098e-19,3.9749337881353197e-19,4.341811476979707e-21,800.0,163.68119741467282,291.51646846299616,1196.7452349308805,7.311439883342405,4.105240576083578,2.8,46.20213214271633,43.086833929108764,28.075019630861654,0.12177792571308901,0.010247325356003735,36.12343935842711,76.98378066390735,75.90139354817877,69.44246692771593,39.913475243425154,8.158984126321467,0.8212488674002164,47.222969456540795,50.703973380111314,66.12755008933014,93.89227183965471,93.94586632020903,58.018202986869994,17.133037719471016,18.36268905553789,24.445258259627767,51.533700078669874,81.63864902074563,88.71485029461525,capture_only,1.5433958763568003,1.1958252890585337,0.4762655547980293,0.0008575858776191845,6.392795904609686e-05,0.5357284547380565,0.41208136385416166,0.009392376501421943,0.0006566984925173275,5.369396753039946e-05,1.0064426213075388,2.4782694657105027,5.031502524386078,5.013367401721384,5.321164725010198,5.985092648754604,6.043822426475908,5.452920605526608,5.34745316188361,5.323836032429181,5.945834758595407,8.543432301403563,10.201710154440393,10.463847144017013,0.4972876957757338,0.12531493534818983,0.0,0.3983054112372552,0.22702654520726487,1.8801243539387493,289,TrialState.COMPLETE
capture_only_v4_trial_00299,1.8758164618538737,0.8483592497223716,0.36187890955253027,0.06860899912048471,0.09883707677901224,0.37519797858911746,0.16124780801108865,2.047164769379455e-07,664541.4935647625,22743059598270.414,7.247993786275744e+19,0.21867130602236437,1.338472415644792,0.2871522425101628,4.779827397317697,9.995421887499647,5.341117922735478,0.07710930204782727,3.0614851932226204,1.0003406490692208,98.39027245687464,7.673386336548863e+18,1.2731721209104067e+19,2.652903132181179e+18,-0.6811657276668721,4.3512870700405255,5.215804618433573,4.36013325639411e-05,0.007973691763893582,0.007973691763893582,12.0,22,0,4.2934800659537927e-19,3.677995473618892e-105,1.7439935182444996e-87,9.826285429690523e-106,0.26716415232621643,1.3408788504610128e-19,7.541433989463497e-19,4.501564762646678e-21,800.0,164.00398664051343,295.7572877570227,1241.345463834442,7.568995664449269,4.197176249649207,2.8,45.492461350282035,43.225230469955726,27.957002962575185,0.11033236832728818,0.009064528111140691,36.23396173044203,76.4947233272253,75.80507562587277,69.26617154535987,38.90518557912172,7.544718374831714,0.7444000713468866,48.320864953227606,50.86206815925883,66.23488967804745,93.71327476898249,93.76947869837805,57.833532924760966,17.47808079351459,18.323048001272433,24.32099583019035,51.91314512290521,81.55658375303555,88.1068545569623,capture_only,0.9240845421041421,0.6993910366011183,0.2741146223202079,0.00047005831068078614,3.492982248901313e-05,0.32387447077333115,0.2435884475541553,0.005436750956688646,0.0003708148728645669,2.996075206691222e-05,1.0140166202509415,2.3839823738073096,5.262589154386203,5.213310334184331,5.533992737057162,6.17592280437954,6.221421843688322,5.697977888764367,5.703321408486803,5.628287925300639,6.315647060288255,9.176232547016388,10.89832705725988,11.148715410938731,0.5344545531953683,0.12674112465050438,0.0,0.43369701640893743,0.21719699743535473,2.1344756644778826,299,TrialState.COMPLETE
capture_only_v4_trial_00187,1.8804584217737688,0.8766592187975903,0.4459714647792801,0.19175846273220826,0.09814478428258464,0.2588442277671193,0.15375966807677272,1.4902594007212906e-07,821415.6976620045,12224004138600.15,7.12409451205612e+19,0.21195979015205085,1.8397695304625297,0.21286431468945974,2.156275554880693,6.363587300388845,3.9209495205011837,0.04471566992676919,2.5378332409487614,1.3199950887943772,96.88205142855028,6.662611554499932e+18,9.141927009883359e+18,3.085568211999466e+18,-0.47170259780169593,3.514019899398308,5.270508031124016,2.0355028109254207e-05,0.003196501644003366,0.003196501644003366,12.0,22,0,4.2934800659537927e-19,3.646423615311046e-105,1.1762362234853088e-87,6.600376112940405e-106,0.18100958114756457,1.3179574847303824e-19,1.0323751827842033e-18,4.362426714657745e-21,800.0,154.26981183994755,260.85641176436843,971.1710621567634,6.295276117691372,3.7230101249495915,2.8,58.92909140863619,56.47859432012226,42.71460669066624,0.44689584245901587,0.04306594977509231,49.65223920200817,80.6060207759824,79.75065484631195,74.12267506814668,50.61190732111999,19.33707560802049,2.8886323385078496,33.12544634512135,35.87995444093348,49.42563464729114,89.90262121589757,90.03092336120436,42.390877466398436,11.769172947233105,12.796570760858703,17.501516491591115,36.29702551333717,63.14194226365256,78.19902272164134,capture_only,1.0183814049659687,0.7718477714246293,0.3065449175804627,0.0007646605258247198,5.844440379293099e-05,0.35113977008320807,0.265126183796104,0.005970831295302161,0.00047376056700437427,4.489778903657948e-05,1.0108452299276092,2.0270837019305468,6.927080841276493,6.869603467519611,7.553213744462147,9.649718281117595,9.925952244616724,7.697691246196056,7.273666506701278,7.187648209033251,8.270653133654799,13.085096334247536,17.520508367759962,18.912300042061776,0.30930921846396947,0.08347411553757102,0.01695317527626481,0.2432922041933295,0.21570582681355735,1.9127713709894612,187,TrialState.COMPLETE
capture_only_v4_trial_00210,1.8814794239996373,0.8021450762877889,0.33684266102622823,0.01813018215561512,0.08849669572096099,0.4614502402699216,0.1720965054251226,1.2222437595886788e-07,732798.4048730349,19376773493911.88,7.43132935818812e+19,0.20298323574567473,1.3667527183236239,0.2922465041977162,2.855313230626952,8.784834792175863,6.451796428086382,0.06406127049757741,3.002123730581331,0.7863468534310959,104.02200599691537,6.367431833415523e+18,1.1495914557428695e+19,1.9586007835813663e+18,-0.768597603355996,4.289945599277551,4.559232771434571,3.413128576362058e-05,0.006411864570689787,0.006411864570689787,12.0,22,0,4.2934800659537927e-19,3.724221810186154e-105,1.5581075449690027e-87,8.831783598232991e-106,0.2371444035389379,1.3747959312648021e-19,7.747131627407065e-19,4.17997725862499e-21,800.0,177.16144397619897,327.9535965504396,1396.8422110952897,7.884572284717609,4.259267853098399,2.8,40.45439976974183,37.878591470031466,23.148640883423994,0.08220115898011869,0.006745449269584145,31.17543099627682,73.46341981962351,72.69391312432707,65.77865615038972,34.06305922141183,5.516845131100806,0.5170254744829786,51.94627428612267,54.893578442569634,69.87378484730962,92.58869351076322,92.61015891441066,61.6367281429457,19.0405364673205,20.004980795415918,26.187797399196903,54.28526468216577,80.89684612298036,85.66037714594786,capture_only,1.324600296124523,1.016947279133686,0.39901694947125954,0.0006461557134642521,4.7950634649024584e-05,0.46744789411198345,0.35635193683842553,0.007942578754793662,0.0005136078902712795,4.056206466532824e-05,1.009659711812882,2.789433071572425,6.274725648010984,6.210882808265227,6.5785573197951415,7.328459174543211,7.383047685685111,6.843136284535791,7.028595818944005,6.944754143418572,7.8897987490920025,11.643733517667618,13.585795138028566,13.822556817504463,0.6640351759127414,0.15449269291819154,0.0,0.515749352583123,0.2043817693895726,1.8861061517636024,210,TrialState.COMPLETE
capture_only_v4_trial_00286,1.8816092927099015,0.8088221808599975,0.36417665291759893,0.0708069566070886,0.09035693173462978,0.4129739522295268,0.16428752398479296,2.935469859755253e-08,827408.3216771082,16908425975266.17,7.298901928790509e+19,0.20024287273859442,1.565120237526214,0.29253248794081294,3.480215119769342,7.116165255227648,5.597412107056008,0.05910048766777549,2.9741376877192307,1.0681802641336127,100.37010941263513,7.021974828079353e+18,1.1690467886909975e+19,2.457384641454943e+18,-0.6773587536271978,4.248017106666663,5.925490212804892,3.700800510681314e-05,0.006831756387437633,0.006831756387437633,12.0,22,0,4.2934800659537927e-19,3.6908895440995025e-105,2.3807983295397758e-87,1.3436694670049846e-105,0.36405030574622926,1.3502968568262443e-19,8.833189477926456e-19,4.122573396799818e-21,800.0,166.2072204008151,297.24948821128197,1226.7569708752958,7.380888555364348,4.127028033781943,2.8,39.98222481720265,38.80062810991757,24.290611855397163,0.09857917877823776,0.008430422350049366,32.27384935063874,72.19377990298365,72.10459184370421,65.37329495908774,34.84412907589215,6.264916601031638,0.6058096299907804,50.87810426617723,52.63741127529568,67.41301794369032,91.00078029388673,90.97864203832775,59.162260747942774,18.65477060378485,19.156578014926932,24.96478775658431,50.754265842449776,76.59291559737447,81.87475239444225,capture_only,1.5986996680531633,1.1875093702917439,0.4599473701791848,0.0007799814417169931,5.813083903862127e-05,0.5630111132898793,0.41480724992330154,0.00907546343026489,0.0005993883578507347,4.7855517165512294e-05,1.0387245986079832,2.589306881564229,7.540971248566984,7.374451244495028,7.836422830733344,8.899860545893324,9.012869408483166,8.169111600754892,8.588438379941621,8.324022891445578,9.497837600107529,14.392529618227805,17.141568413236058,17.519390120049795,0.5222974757294132,0.15293507413107743,0.014046458622099347,0.4146633452930679,0.2061326974867143,2.23284251491765,286,TrialState.COMPLETE
capture_only_v4_trial_00274,1.8841455869002561,0.8450710217251995,0.34163469004800573,0.010290758825627693,0.09069479770612063,0.39205815128075255,0.15035766332048928,8.446849474682878e-08,758579.8313809118,17153610857591.453,7.0685065969516134e+19,0.2463774761627066,1.1664914974758063,0.3719834249107291,3.2848584386008604,9.845711357440264,6.2411283124329,0.08581029121470428,3.0183805382904763,0.9847962406936605,106.5090275594274,5.963841929801378e+18,1.072061622241947e+19,1.770287759639984e+18,-0.782175882865575,4.252082984333269,4.8173710864182,4.6366813946882364e-05,0.008438563344385398,0.008438563344385398,12.0,22,0,4.2934800659537927e-19,3.632169590632789e-105,1.679269416646527e-87,9.405846251418356e-106,0.2589594460477736,1.3076737204360485e-19,6.533698267878169e-19,5.0702788704960345e-21,800.0,184.46522022735357,348.56330274101464,1519.5394193607294,8.237538856852774,4.359436026143462,2.8,46.39900927254434,43.90593461738885,29.34373851954364,0.1462113916875259,0.01205431962377155,37.41807223014018,75.59118430010211,74.76312111502115,68.39597669270853,39.48280575647328,8.419358419058572,0.8650119789934453,45.1132530863186,48.08999815616157,62.9464514086408,91.4901625715474,91.55104181096308,54.66135477213429,16.27168888193757,17.322889150588974,22.84257357218348,47.30513370953333,75.49560306985671,82.59792304771076,capture_only,1.7249926763128567,1.3104126331878818,0.508162025622119,0.0009015809242746521,6.697646032631253e-05,0.6048151739214295,0.4585174200875737,0.010014626100155993,0.0006884692635558789,5.623113040385613e-05,1.0092438046710526,2.4529845959845695,6.762744964824208,6.6936545932617,7.201648046193452,8.36272445584081,8.43683689295282,7.483800258156545,7.5323116440389,7.455472314302307,8.580067247123925,13.20204590789322,16.084350041821153,16.537008742165384,0.7662828494672745,0.12396851927052334,0.006858031826107362,0.5915491914157335,0.1972518482871937,2.0020622665780055,274,TrialState.COMPLETE
capture_only_v4_trial_00278,1.8846554175579993,0.8930947739643414,0.37503292972918084,0.0431211049028627,0.10453881722531036,0.25998795909901296,0.17531422085087084,2.396301272503086e-07,655494.494810866,16340429198747.623,7.486593023032155e+19,0.24657587298691117,1.229531041498472,0.31526086085401933,4.009704490435875,8.97037273373895,6.469854736436965,0.07670840719543381,2.406858623083439,1.4703827873908968,100.57031754899116,5.648751990749087e+18,9.226030915860292e+18,1.736612209788815e+18,-0.7253120554297344,3.248854934590533,5.278574073425447,4.0345992966059075e-05,0.0053924877337134325,0.0053924877337134325,12.0,22,0,4.2934800659537927e-19,3.738043894629885e-105,6.53248149164936e-86,3.709469468192535e-104,9.923557809263823,1.3850197092609486e-19,6.981891742768619e-19,5.078164796025357e-21,800.0,176.8715314275451,348.0438917112126,1550.3827729206253,8.765586866395935,4.4545610764720625,2.8,63.40996984191795,61.53716565100955,50.15427034972352,0.7953256554945476,0.06691376449659817,56.582985895892634,83.12093669041124,82.46881223468405,78.04673125874429,56.998228265690926,24.69942665351062,4.34285849159645,29.735357723245517,31.88988032933368,43.19604823606735,90.85209390713946,91.49768545260262,36.71380675841102,10.481803538499838,11.263254128970564,15.025815563851477,32.248480366587046,60.646043488441386,79.57715745035478,capture_only,1.0859869946855232,0.8349743019699113,0.33859513289879095,0.0008966795066968901,6.726821663829e-05,0.37486426371778997,0.2881816641109961,0.0066906087406503984,0.0005390394608094297,5.34668466035501e-05,1.008321807481972,1.8922672029590166,5.768685440151016,5.7379797176868585,6.3110862813103346,8.351683757859309,8.435333514684144,6.416332806334168,6.022395507371124,5.979751972234417,6.81048148396612,10.746600758981389,14.653990818587186,16.0799305912022,0.7919856441005211,0.0752380922399019,0.0,0.6292535825213356,0.20545352879535658,1.8866474672812583,278,TrialState.COMPLETE
capture_only_v4_trial_00213,1.8851758089463895,0.8028597154641832,0.34589548325476754,0.0,0.08906760072461502,0.45261978374436057,0.16079600028555185,9.859825563205164e-08,656509.8186473113,19029172089939.434,7.240457432633053e+19,0.21074038917057958,1.549314271764596,0.30746446439836495,3.29870929846236,8.225423815369028,6.956006482129184,0.05065051319319306,2.8796147769240945,1.0057598138211599,107.99225922918322,5.458431992169372e+18,1.0100366812651772e+19,1.553261061441039e+18,-0.8130926911456209,4.050228180949874,5.130478834413781,2.7497142124271822e-05,0.004992484464726582,0.004992484464726582,12.0,22,0,4.2934800659537927e-19,3.676082814439302e-105,1.1925926732798103e-87,6.717832419319626e-106,0.18274431666589833,1.339484625037115e-19,8.72723258809826e-19,4.3382402890653626e-21,800.0,188.62205636008812,358.45342580417935,1547.651784627674,8.2050414171773,4.317581234313954,2.8,44.660015025947146,42.756279742890136,28.108965880611613,0.12104763085118692,0.009923003548453888,36.27635684219449,75.11641834968842,74.62705096694293,68.22540662517353,38.041275275244956,7.345265679634139,0.7287190679701233,47.56532008300734,49.844857254133814,64.5971779747505,91.97583322628589,92.03881972453378,56.22695039329585,17.184785160312252,17.89683501838489,23.472290090099822,49.59237355169112,77.86855522521624,84.14009384535285,capture_only,1.231856799951701,0.9322636767001763,0.3652348788541924,0.0006292283006244889,4.666344286596504e-05,0.4314003993202157,0.3244740100278542,0.0071596407933869274,0.0004848482869275533,3.915185991320277e-05,1.014400642604313,2.723573201555431,6.542808091093797,6.466599326275878,6.928621265783705,7.902489914562289,7.951210608474903,7.184289261052855,7.267396090679118,7.151640004644336,8.173066207901822,12.359191532270563,14.785694246862683,15.13114793481712,0.7897098205230617,0.12993717700574786,0.0,0.6007193717115007,0.20574384271851007,1.9902224182371937,213,TrialState.COMPLETE
capture_only_v4_trial_00230,1.8864506858572616,0.8283979088603343,0.4163400325156755,0.10734519394083618,0.07627151268057639,0.39335617529684275,0.1740181253652745,2.125897674749663e-07,591054.7066742117,16021502885664.14,7.464283564731051e+19,0.2006478836557701,1.5936763663939515,0.2217349676086101,3.4139032659111535,8.918827284302631,5.291071844367469,0.04833407765441835,2.642315173286419,1.184759479253904,105.8436635376275,5.319874887536849e+18,8.217444957143798e+18,1.9983158523504817e+18,-0.614072670146137,3.7024710521231374,5.38145859794091,2.333053217070073e-05,0.0039037486282992476,0.0039037486282992476,12.0,22,0,4.2934800659537927e-19,3.732470200856935e-105,2.3142675969567774e-87,1.3132016468662219e-105,0.35183178329587866,1.3808924594752445e-19,9.043113387891418e-19,4.132127102200077e-21,800.0,175.08440542906234,311.24610142892124,1229.7659549932273,7.023846309895843,3.9511047667662655,2.8,51.71693949657175,49.8237425290784,35.40492738267889,0.21716918511153754,0.018585541136810248,43.27201455138562,78.79570334803756,78.2466954754848,72.46739338307378,45.57973922620699,12.226957010307194,1.3972728159175412,41.77972915295646,43.922060726669336,58.28893636300625,92.63814663914897,92.75239720018124,50.3291281632991,14.916698989491097,15.620801548182342,20.77373975028109,44.38973980046227,75.21977087877399,85.52534218490925,capture_only,0.8483098805282339,0.6454457456398928,0.26019451365316865,0.0005331255478472901,3.9856920411962046e-05,0.29316343610924467,0.22143842280818649,0.00509575733637049,0.00038007942170996227,3.271439189075624e-05,1.0149621939315132,2.5902945638014248,5.65502146994356,5.608750998612374,6.045941740661672,7.14415105019165,7.228977401761552,6.178281495156517,5.9944342263620864,5.911064553524647,6.669456867022264,10.025425215994364,12.552892031497107,13.077352284781343,0.524804962494356,0.09365847932435965,0.0,0.38745057650227815,0.2259902943908027,1.9625744017160511,230,TrialState.COMPLETE
capture_only_v4_trial_00200,1.8871275087054344,0.8110172474531177,0.3736033196650665,0.024405239240910655,0.08609638644662919,0.41943453089619015,0.16277153071358505,9.799745504227936e-08,630995.5432224213,17370249158682.889,7.273468043130733e+19,0.20608473634177274,1.6303156278847968,0.3625743457280931,2.555590447004492,7.7888730152425625,6.6387893181694135,0.06670769240637688,2.722383309021827,1.0054403495417645,107.72049928889977,5.199547990363016e+18,9.096975228432554e+18,1.5891618345001718e+18,-0.7577288856638691,3.812376728652271,4.632426812911998,3.272342498743384e-05,0.005631808455876919,0.005631808455876919,12.0,22,0,4.2934800659537927e-19,3.684453261983083e-105,1.5633616458889534e-87,8.815908342178404e-106,0.2392731761084525,1.3455915879791857e-19,9.193466644169103e-19,4.242651671797419e-21,800.0,186.00105365734095,348.99265082956924,1475.1300908337764,7.9307620135922665,4.226822792191567,2.8,48.125444630798995,45.954334502619176,31.784025615769114,0.16902703270577643,0.013924913955301536,39.62493188503672,75.7707448774875,75.03860503095349,68.76022976004865,39.95088759665385,8.88566085407805,0.9330774147674771,42.94260757155712,45.52540434658595,59.756500402274526,90.42135824685369,90.50324062395863,51.66796324889199,15.375893926511152,16.311456366673486,21.530736359864157,45.17215008085538,72.88715866465127,80.29103773906101,capture_only,1.4533984245998703,1.1123487606832494,0.43829554859073133,0.0007985480822900689,5.9316482555895585e-05,0.5064602822080307,0.38679377676149657,0.008558920882013144,0.000593900681720554,4.8873759867377534e-05,1.0088818404171551,2.6247862898995327,7.478549373044026,7.407912390111624,8.02117843336565,9.40881617235825,9.482775145603522,8.333081555956975,8.346900913793311,8.263144825611532,9.55431587604707,14.86840340160877,18.226586580588954,18.77583597241162,0.7292750756948136,0.11620253757754388,0.021102722726809672,0.5507449483286294,0.19083906154464245,1.777385048285613,200,TrialState.COMPLETE
capture_only_v4_trial_00252,1.8893804637948883,0.8943358374217009,0.3333229279721624,0.0003135241391427488,0.12221476676708454,0.2420569071584576,0.16317309045928963,1.7229574190988767e-07,766199.1350210179,17064907813594.9,7.2801963871632474e+19,0.2346437570451925,1.5834652974253538,0.4751055824746305,3.152548658767274,7.832801772259591,7.31489205591246,0.07748385171188306,2.3858588534719383,1.3325653169254026,96.26375899245868,6.385099788116833e+18,1.1048522495557951e+19,1.7532637115045248e+18,-0.7994569602616055,3.204833152091355,4.675840028732941,4.050161186587566e-05,0.005366383866215184,0.005366383866215184,12.0,22,0,4.2934800659537927e-19,3.68615702547959e-105,1.0141793053759372e-87,5.720292166197173e-106,0.15518308435200018,1.3468363316252008e-19,8.931245282065522e-19,4.830652419156631e-21,800.0,173.61146315589633,353.7720530806093,1639.9947402323949,9.446350548637122,4.635738538280499,2.8,62.758042935392794,60.52431562927067,49.32960249514259,0.8248047582177539,0.06887763644455192,55.436976072560654,81.56851335521188,80.74184540153709,75.96216448043512,53.74493204966154,22.00844050361291,3.7268817773506018,28.552627123833606,31.119447307982767,42.088557582422304,88.1073823765085,88.76559265232385,35.83466081207871,10.094239036640035,11.036996099124794,14.71764811543831,31.08860216644988,57.23516188631661,73.62001438368206,capture_only,1.3332115835246745,1.0312031979225078,0.41203483103260197,0.0010379970998589168,7.768439831465044e-05,0.4599429293218919,0.3564832860002061,0.00803441057323116,0.0006291429412674399,6.062321246676084e-05,1.005100632618873,1.7790358210752826,7.356118357248929,7.325033864824048,8.169805091402507,11.066774868173919,11.165452026833288,8.379135671787289,7.877304678826191,7.8646752133379065,9.177101331274336,15.158431373315352,20.755768467129208,22.65304321575487,0.8666622835269957,0.0907493821049973,0.046820842502002,0.7063648472367328,0.18302231666568414,1.6870042696144065,252,TrialState.COMPLETE
capture_only_v4_trial_00215,1.8897780079117368,0.7967353480053956,0.354761287449619,0.032515503822080336,0.0832173986974831,0.4592249153163187,0.1674743395810381,1.1701308679344641e-07,761660.4558963489,16647770926393.707,7.3526576302197105e+19,0.20111859695644135,1.6116468407457343,0.335603643605769,2.322031516646158,9.136737140580667,6.3203361002438685,0.07791660583772458,2.936339251983992,0.7584910746640089,106.01396071017838,5.883400876185344e+18,1.0383503291336378e+19,1.8735375835485809e+18,-0.7436814953464569,4.193250359645434,4.230509308669726,3.848206707029171e-05,0.007216120677667422,0.007216120677667422,12.0,22,0,4.2934800659537927e-19,3.704456131682263e-105,2.1684731930617196e-87,1.2259944007210711e-105,0.3309512536093454,1.3602416615906464e-19,9.11180276065251e-19,4.1410001686584996e-21,800.0,179.34318319262627,329.0661922015018,1380.834217701313,7.69939616951154,4.196220245122499,2.8,41.34584860514887,38.474911250708665,23.746231639032413,0.09252859512328868,0.007661380069931087,31.671869488987348,73.14215361538308,72.15169673674782,65.13435439299477,34.158910488131966,5.82748446457527,0.5540867196276222,50.18514956955821,53.44699444596211,68.38574129202125,91.48633530127388,91.48865344245613,60.18091768492445,18.32849212824509,19.50197277350615,25.571224567770106,52.062619522351795,77.9289256283769,82.88533532352884,capture_only,1.3937398709072553,1.074198287137335,0.4192329058352958,0.0006891638761765694,5.1222530731494775e-05,0.4923197063399817,0.3780871071947871,0.008345970643891039,0.0005413785938185962,4.290143597811735e-05,1.007325869868085,2.8367549846922775,7.075261954385672,7.003896016191905,7.448794163111043,8.420446939726673,8.503633954943236,7.785685845477774,8.037034550031855,7.968243382551253,9.142402427089683,13.770124018872357,16.24304852845402,16.560535055407573,0.6506951814177608,0.1520616637835019,0.007865217611707288,0.49739985287531746,0.19831565000618098,1.7572658352171138,215,TrialState.COMPLETE
capture_only_v4_trial_00150,1.892905726752845,0.8850347795153901,0.4857351932195297,0.2534356463908717,0.12438062678901471,0.19416834450793893,0.12615940568977857,5.964779629490726e-07,1198283.0447755894,9976133947452.605,6.685430987569555e+19,0.2393741996769595,2.580361073885914,0.11521789262985156,1.009684509474487,4.737461146482994,2.9164750473018795,0.02778726113403997,2.688884126635896,1.0613795840880944,90.55271745542424,8.645279021614345e+18,1.1129701276415287e+19,4.610380042797928e+18,-0.38274678131020007,3.8250436346820327,4.30727606409374,1.1072097745012447e-05,0.0018845671529982534,0.0018845671529982534,12.0,22,0,4.2934800659537927e-19,3.5323765196646915e-105,7.65911525848529e-88,4.2357088685141335e-106,0.11991102434675353,1.2368047327003677e-19,1.4270131621950197e-18,4.922676341169831e-21,800.0,139.85994545178622,224.67452072213348,785.4927591531455,5.61628103468643,3.4961363515029134,2.8,62.48279089945475,58.252409630881516,43.40545313164689,0.46661526578034435,0.05326719566804619,49.52066272532332,82.06397972286938,80.31785262345976,74.00721150132935,50.65254837997806,21.751231764516948,3.6311338100673405,30.49180102499873,34.83074094477814,49.2783464429814,90.29326426845417,90.26037558625822,43.124311996385416,11.228898175062152,12.991336658354607,18.427307661328474,37.69305108771409,62.48246989070836,79.04343839759922,capture_only,0.5953791464535115,0.4596509092349895,0.17985248071546664,0.0005079233649608734,4.0570914992799084e-05,0.20371496838067948,0.15619293367342255,0.0034658695820792506,0.00028658051486284586,2.8827789777813617e-05,1.0033083719616287,1.8062948728054402,6.430028929093006,6.4571985151053655,7.136347944656256,9.239612542400518,9.686316647158728,7.2036725293381005,6.503407133687801,6.534617784512208,7.504768172361678,11.650934662725797,15.766011764259849,17.325398964543652,0.1545772992942879,0.07906309094864167,0.004844683779090174,0.16017971181429835,0.2585782145499801,1.7469781468854721,150,TrialState.COMPLETE
capture_only_v4_trial_00185,1.893260258979874,0.9064035537730303,0.3951723650346143,0.09326173246217312,0.10533721839560604,0.2301856431634709,0.14685508382836804,3.5458591112474486e-07,845554.2944654737,12249337316478.488,7.0117284461260415e+19,0.23107732978757028,1.8379107986799226,0.20319833281604294,2.024524947674027,6.454999910167356,5.5994572520993815,0.043971643923067225,2.389622096846528,1.338142853098811,98.47023720415861,5.974831527350184e+18,9.147213851465751e+18,2.102920678481804e+18,-0.6384659409736205,3.2420616267692273,4.879561670142294,1.967922179656683e-05,0.0028637744431852727,0.0028637744431852727,12.0,22,0,4.2934800659537927e-19,3.617552381485539e-105,8.484504309730366e-88,4.743389256399222e-106,0.13112150858341853,1.2971697625333177e-19,1.0275115691414517e-18,4.75492033502369e-21,800.0,168.16726935776074,317.7273363824079,1367.5316211615625,8.131972567457595,4.304104383123141,2.8,64.78072636013486,62.05893207519473,49.84105733671693,0.9096731770109494,0.0814868791396822,56.101052716629646,83.29442839214796,82.31603580513702,77.54266859216732,57.27604154487299,26.218071614361357,4.906406704404839,28.1363354219529,31.04862224741533,42.95899009470387,89.55474526332522,90.2055287342807,36.644971041902984,9.972055469148208,11.022814876070003,14.960239136903247,30.893333544273162,57.48932364142479,77.03399072712871,capture_only,0.8200847714727777,0.6302940692949651,0.25023740074061523,0.0007213502219077368,5.46736618884487e-05,0.28232276114296445,0.21644324783813557,0.004853929493628201,0.0003970926714398186,4.079930656377629e-05,1.005650127457264,1.8642140295555611,6.262853446439466,6.262151608094999,6.94971516783858,9.534860209441923,9.712929712917722,7.04204121778248,6.451193377560854,6.444706070954853,7.411436157924042,11.825770981360222,16.292207651542405,18.05956176915988,0.639609684301302,0.08639131062334578,0.008181315833165698,0.5144414878123015,0.2188192839690286,1.749968632537982,185,TrialState.COMPLETE
