label,T,burnup,rho_d_eff,c,mb,md,Nb,Nd,Rb_nm,Rd_nm,swelling_b_percent,swelling_d_percent,swelling_ig_percent,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,q_gb,generated,retained,lambda_d,nu_b,phi_b,phi_d,f_cap_step,cap_raw_step,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,max_f_cap_step,Dg,Dv,beta,g_b,g_d,b_b,b_d,b_b_gas,b_d_gas,dVd_growth_dt,dnvb_dt,dnvd_dt,nvb_seed_added,nvd_seed_added,bulk_first_gas_seed_applied,dislocation_first_gas_seed_applied,first_gas_pressure_factor,seed_pressure_factor,seed_gas_atoms_per_bubble,D1_Xe,D2_Xe,D2_Xe_scaled,D3_Xe,Dg_D1_scaled,Dg_D3_scaled,D2_Xe_over_Dg_unscaled,Dv1,Dv2,Dv1_scaled,Dv2_scaled,A20_vU_active,Gamma_d,den,free_dislocation,term_bubbles,term_dislocation,term_bubbles_scaled,term_dislocation_scaled,g_b_unscaled,g_d_unscaled,psi_b,psi_d,porosity_b,porosity_d,valid_single_size
UN_clean_standalone_zullo_firstGasPeqThird,1400.0,1.1,30000000000000.0,2.726477931834555e+24,7.47737418317361e+25,3.526885804670848e+24,5.559613591758049e+22,2.9893258942152323e+19,3.319278464104398,19.229594303070225,0.8516561400916112,0.08903735268230045,0.9406934927739117,668878442.0803769,668820053.5169612,115429795.53656462,115447053.38092087,1.0000873008563493,0.9998505129074251,3.0171588816290495,82.7456758941961,3.902901507401521,10.33426371677333,9.338633817761672e+24,9.036573938600317e+25,8.10271055682415e+25,1.0022296221312819,7856387671991819.0,0.0007442485997084989,8.47458795708136e-06,0.0,0.0,0.0010237912348414397,0.0010237912348414397,2.669758737139019e+18,7.150349221192649e-05,9.506984711400453e-20,3.504306781045466e-13,1.2e+19,0.00023396149696128707,5.636934881917115e-06,8.379166813337615e-06,4.368934630348223e-06,8.379166813337615e-06,4.368934630348223e-06,-1.130412881841728e-31,1.1926803225205744e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,2.56984711400453e-21,1.8377848796078562e-106,0.0,9.25e-20,2.56984711400453e-21,9.25e-20,1.9330891290947875e-87,5.691549707660068e-23,3.504306780476311e-13,5.691549707660068e-23,3.504306780476311e-13,1.32e-19,1.0300645387285054e-07,3.4866702367166718,28850309622649.777,6.942574589934287e-07,4.942677422923686e-06,6.942574589934287e-07,4.942677422923686e-06,0.00023396149696128707,5.636934881917115e-06,0.20421521405940113,0.09620347203950656,0.008516561400916112,0.0008903735268230046,True
UN_clean_standalone_zullo_firstGasPeqThird,1450.0,1.1,30000000000000.0,2.559302021493697e+24,7.473642630861778e+25,3.615049229603398e+24,5.325836973470762e+22,2.9886427142884413e+19,3.3822840674757546,19.633253312566033,0.8631906294619005,0.09474131719029018,0.9579319466521905,656417582.1846517,656361191.3463013,113056259.98800495,113073465.95376098,1.0000859143396865,0.9998478337458669,2.8321596645842413,82.7043820107267,4.000464395207877,10.462993929481168,9.454961826288285e+24,9.036573938600317e+25,8.091077755971489e+25,1.0023726985078154,7503913970705384.0,0.0007132836088575042,8.266002122737878e-06,0.0,0.0,0.0010866630071550579,0.0010866630071550579,2.730943499045228e+18,7.665060061490745e-05,1.0304682347069023e-19,5.040332431300214e-13,1.2e+19,0.00024726656680007584,6.120928454971813e-06,8.316220485352179e-06,4.344783050877059e-06,8.316220485352179e-06,4.344783050877059e-06,-1.1746149707227394e-31,1.2541071253813068e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,1.0546823470690231e-20,2.899114722199066e-106,0.0,9.25e-20,1.0546823470690231e-20,9.25e-20,2.8133955269602907e-87,2.86959297108805e-22,5.040332428430622e-13,2.86959297108805e-22,5.040332428430622e-13,1.32e-19,1.0300645387285054e-07,3.4866702367166718,28826444584855.246,7.679600137040428e-07,5.35296844126777e-06,7.679600137040428e-07,5.35296844126777e-06,0.00024726656680007584,6.120928454971813e-06,0.2051330193168358,0.09821544894271644,0.008631906294619004,0.0009474131719029018,True
UN_clean_standalone_zullo_firstGasPeqThird,1500.0,1.1,30000000000000.0,2.1175266837434165e+24,7.451586418145333e+25,3.8848892638707345e+24,4.700823526434584e+22,2.987152262351706e+19,3.5488079353226847,20.4612542784641,0.8800554639894504,0.10718715085167006,0.9872426148411205,625613139.5822719,625562171.9911819,108480260.01210278,108497747.48836376,1.0000814748611282,0.9998388217574484,2.343284853453434,82.46030485420359,4.299073177807107,10.897337114535873,9.847459256935684e+24,9.036573938600317e+25,8.051828012906749e+25,1.0026849922971783,6576537982176087.0,0.0006313784660918577,7.68796534870843e-06,0.0,0.0,0.0012231796745578718,0.0012231796745578718,2.752618384164602e+18,8.862905732985618e-05,1.318962702272051e-19,7.034472800604403e-13,1.2e+19,0.0002923020328556867,7.863457392108523e-06,8.156436210584926e-06,4.298006710984391e-06,8.156436210584926e-06,4.298006710984391e-06,-1.3146093281408172e-31,1.3455416796325e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,3.9396270227205103e-20,5.526256309489534e-106,0.0,9.25e-20,3.9396270227205103e-20,9.25e-20,4.189850327056239e-87,1.2988851417766353e-21,7.034472787615552e-13,1.2988851417766353e-21,7.034472787615552e-13,1.32e-19,1.0300645387285054e-07,3.4866702367166718,28777561940852.68,1.0234667754408608e-06,6.839990616667662e-06,1.0234667754408608e-06,6.839990616667662e-06,0.0002923020328556867,7.863457392108523e-06,0.20646036045268357,0.10234050971723063,0.008800554639894504,0.0010718715085167006,True
UN_clean_standalone_zullo_firstGasPeqThird,1550.0,1.1,30000000000000.0,1.3951784838868773e+24,7.36512490264645e+25,4.541247732626961e+24,3.5598045320885263e+22,2.9837620901017338e+19,3.929908316590905,22.132770991133082,0.9050280017965557,0.1355065137821165,1.0405345155786723,564940548.8293589,564898674.7675054,100285909.94422455,100303753.2394559,1.0000741266774449,0.9998221074022151,1.5439241612656773,81.5035095456458,5.025408704098269,11.927157588990253,1.077806414302483e+25,9.036573938600317e+25,7.958767524297834e+25,1.00339611220696,4929971921417728.0,0.0004836546859989443,6.569255737927055e-06,0.0,0.0,0.0015374090866887456,0.0015374090866887456,2.7242617815808404e+18,0.00011157687233404893,2.276648606332275e-19,9.559283338525822e-13,1.2e+19,0.0004208150247918201,1.3673365129386208e-05,7.823474664281455e-06,4.2135217444091005e-06,7.823474664281455e-06,4.2135217444091005e-06,-1.6483235003183993e-31,1.5033079710529047e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,1.3516486063322749e-19,1.224343878326756e-105,0.0,9.25e-20,1.3516486063322749e-19,9.25e-20,5.377834220535236e-87,5.333529692583458e-21,9.559283285190525e-13,5.333529692583458e-21,9.559283285190525e-13,1.32e-19,1.0300645387285054e-07,3.4866702367166718,28679199682908.04,1.9072789377173032e-06,1.1766086191668905e-05,1.9072789377173032e-06,1.1766086191668905e-05,0.0004208150247918201,1.3673365129386208e-05,0.2083950211591998,0.11065899561468438,0.009050280017965557,0.001355065137821165,True
UN_clean_standalone_zullo_firstGasPeqThird,1600.0,1.1,30000000000000.0,7.392479107551186e+23,7.155568331717459e+25,5.734939543449805e+24,2.303017672121716e+22,2.9772041812307026e+19,4.593976455177928,24.804653817575282,0.9353026717628652,0.19032539521948738,1.1256280669823526,483274916.7116319,483241484.0737398,89481876.18209653,89499334.13007458,1.000069184122212,0.9998049376774951,0.8180621502994323,79.18452701584148,6.346364875024853,13.651045958834233,1.233586861462366e+25,9.036573938600317e+25,7.802987077137951e+25,1.0047747120897035,3174059330977556.0,0.00032200528600777133,5.190405599445065e-06,0.0,0.0,0.0021677333373614897,0.0021677333373614897,2.6456188476720517e+18,0.00014095776297565622,5.218480065953793e-19,1.2686134480160945e-12,1.2e+19,0.0007241322124801248,3.170692704191343e-05,7.333843999134954e-06,4.100693293821947e-06,7.333843999134954e-06,4.100693293821947e-06,-2.2254527049987553e-31,1.75640345127821e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,4.2934800659537927e-19,3.0548316844992837e-105,0.0,9.25e-20,4.2934800659537927e-19,9.25e-20,5.853872479899845e-87,2.005018746656425e-20,1.2686134279659071e-12,2.005018746656425e-20,1.2686134279659071e-12,1.32e-19,1.0300645387285054e-07,3.4866702367166718,28523006176224.582,4.883867189247995e-06,2.682305985266544e-05,4.883867189247995e-06,2.682305985266544e-05,0.0007241322124801248,3.170692704191343e-05,0.21069329981605395,0.1239268982975635,0.009353026717628651,0.0019032539521948739,True
UN_clean_standalone_zullo_firstGasPeqThird,1650.0,1.1,30000000000000.0,3.530484532592706e+23,6.816396404760979e+25,7.47765072277874e+24,1.3647539212606799e+22,2.9664351914694242e+19,5.528710085963563,28.260491588901065,0.9660829360627219,0.2804546274678613,1.246537563530583,401568812.34008825,401540316.90614337,78538693.11053805,78554896.78997219,1.0000709653121869,0.9997937279520912,0.39068839104076936,75.4312027,8.27487361204169,15.903235296917531,1.4371076162355364e+25,9.036573938600317e+25,7.599466322364781e+25,1.0070472251053,1892950212299926.0,0.00020028760762532156,3.966318809528043e-06,0.0,0.0,0.003260220396133588,0.003260220396133588,2.5474199259845847e+18,0.00017356882869757,1.3640520790546817e-18,1.6483603739056726e-12,1.2e+19,0.001339871420727116,8.409855521433835e-05,6.791031797662648e-06,3.984720834522318e-06,6.791031797662648e-06,3.984720834522318e-06,-3.0225814657048404e-31,2.106325380796175e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,1.2715520790546816e-18,8.366378069985795e-105,0.0,9.25e-20,1.2715520790546816e-18,9.25e-20,6.1334740795115975e-87,6.956125150840194e-20,1.648360304344421e-12,6.956125150840194e-20,1.648360304344421e-12,1.32e-19,1.0300645387285054e-07,3.4866702367166718,28323317224583.47,1.4476945194036546e-05,6.962161002030181e-05,1.4476945194036546e-05,6.962161002030181e-05,0.001339871420727116,8.409855521433835e-05,0.21297966376725136,0.1410222166202918,0.009660829360627218,0.0028045462746786134,True
UN_clean_standalone_zullo_firstGasPeqThird,1700.0,1.1,30000000000000.0,1.657796926799687e+23,6.379046025792956e+25,9.744700785708e+24,7.857615163270317e+21,2.950337846060568e+19,6.71094326023352,32.27326263707435,0.9947869171087267,0.41542150649651005,1.4102084236052368,330829396.14254725,330802975.6643705,68768492.11642404,68787591.29390731,1.0000798677161948,0.9997223455986172,0.1834541429156352,70.5914218058289,10.783623142929061,18.441500908326404,1.6664798649685644e+25,9.036573938600317e+25,7.370094073631753e+25,1.010464114897071,1109679370165549.9,0.00012321394218717447,3.0270465807260105e-06,0.0,0.0,0.00499142395522626,0.00499142395522626,2.5176402224212004e+18,0.00020975174740148718,3.6253248503147245e-18,2.101611185119596e-12,1.2e+19,0.0024725442265128884,0.00022721117486612977,6.2732550907086744e-06,3.879769164614353e-06,6.2732550907086744e-06,3.879769164614353e-06,-4.038935797718776e-31,2.548571918705771e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,3.532824850314724e-18,2.462957535080214e-104,0.0,9.25e-20,3.532824850314724e-18,9.25e-20,6.7937567991083555e-87,2.243039834976549e-19,2.101610960815613e-12,2.243039834976549e-19,2.101610960815613e-12,1.32e-19,1.0300645387285054e-07,3.4866702367166718,28095634530807.508,4.366101513162036e-05,0.0001835501597345094,4.366101513162036e-05,0.0001835501597345094,0.0024725442265128884,0.00022721117486612977,0.21506844167598363,0.1607544456405694,0.009947869171087267,0.0041542150649651,True
UN_clean_standalone_zullo_firstGasPeqThird,1750.0,1.1,30000000000000.0,7.930015624661024e+22,5.861700463921658e+25,1.2528827026961728e+25,4.510298202990881e+21,2.9275055631611912e+19,8.135213695999393,36.72511429382301,1.0171869093397095,0.6074014250417648,1.6245883343814742,272914004.8677858,272887730.1762481,60433141.13910974,60449097.10120068,1.0000962838875929,0.9997360430038479,0.0877546698399428,64.86640295038167,13.864576455733985,21.181265924044403,1.9140607563578262e+25,9.036573938600317e+25,7.122513182242491e+25,1.0153531750439944,655073774360005.0,7.696563106706943e-05,2.3361614963546364e-06,0.0,0.0,0.007579411389661802,0.007579411389661802,2.5493851175856696e+18,0.00024852414852473626,9.351215709746622e-18,2.634282827776019e-12,1.2e+19,0.004413863720187966,0.0005963711545905016,5.812776570517779e-06,3.7890700963693384e-06,5.812776570517779e-06,3.7890700963693384e-06,-5.234366718450428e-31,3.0713402758512968e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,9.258715709746622e-18,7.661287076746695e-104,0.0,9.25e-20,9.258715709746622e-18,9.25e-20,8.192824670659088e-87,6.764741104310717e-19,2.6342821513019084e-12,6.764741104310717e-19,2.6342821513019084e-12,1.32e-19,1.0300645387285054e-07,3.4866702367166718,27849715738631.1,0.0001270632860263107,0.0004693078685641909,0.0001270632860263107,0.0004693078685641909,0.004413863720187966,0.0005963711545905016,0.21667073378866977,0.18245619015133224,0.010171869093397096,0.0060740142504176475,True
UN_clean_standalone_zullo_firstGasPeqThird,1800.0,1.1,30000000000000.0,3.907164826094126e+22,5.281895019417035e+25,1.5842759353351993e+25,2.6022288787594124e+21,2.8961257988225073e+19,9.809500798634835,41.583242199937274,1.028903920790638,0.8722903641120262,1.9011942849026644,226339503.46356097,226311210.485752,53376471.53640043,53386890.54898535,1.0001250180127987,0.9998048394937825,0.04323723628713328,58.450194236281014,17.53182064463459,23.974747882797267,2.1664958190219892e+25,9.036573938600317e+25,6.870078119578328e+25,1.022155005162409,392515456526810.2,4.928133272811975e-05,1.827710088929286e-06,0.0,0.0,0.01131117017070877,0.01131117017070877,2.640164199316611e+18,0.00029040522182287065,2.3092792344816835e-17,3.251684984221745e-12,1.2e+19,0.0075496942079164905,0.0014994511650316914,5.4164578752416216e-06,3.711450785222862e-06,5.4164578752416216e-06,3.711450785222862e-06,-6.268863285026275e-31,3.6806136901721375e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,2.3000292344816836e-17,2.4829548332702024e-103,0.0,9.25e-20,2.3000292344816836e-17,9.25e-20,1.0752077081867064e-86,1.918806814307011e-18,3.2516830654149306e-12,1.918806814307011e-18,3.2516830654149306e-12,1.32e-19,1.0300645387285054e-07,3.4866702367166718,27591371132433.855,0.0003512480331521988,0.0011482031318794926,0.0003512480331521988,0.0011482031318794926,0.0075496942079164905,0.0014994511650316914,0.21749950558151673,0.20585133680636986,0.010289039207906381,0.008722903641120262,True
UN_clean_standalone_zullo_firstGasPeqThird,1850.0,1.1,30000000000000.0,1.985649620868113e+22,4.653633766283816e+25,1.9698913668896145e+25,1.510347771121073e+21,2.8540309446081765e+19,11.741668561128657,46.85195005088402,1.0241298385315045,1.2295050071572644,2.2536348456887687,189100594.65536106,189070232.09200555,47374703.107748866,47383299.89656668,1.0001605888088227,0.9998185692250945,0.021973478381959347,51.497766718927785,21.799095323893656,26.681164478796596,2.4110631558060183e+25,9.036573938600317e+25,6.625510782794299e+25,1.031431922164705,239274153002542.6,3.2465873627238566e-05,1.4485648462882503e-06,0.0,0.0,0.01657053211257992,0.01657053211257992,2.774966399951413e+18,0.000335332317451975,5.4486968943622503e-17,3.95846408445517e-12,1.2e+19,0.012331001902814704,0.0036027454904515904,5.081694736441558e-06,3.6448806839142856e-06,5.081694736441558e-06,3.6448806839142856e-06,-7.811568798917075e-31,4.345042586359953e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,5.4394468943622505e-17,8.287949771319912e-103,0.0,9.25e-20,5.4394468943622505e-17,9.25e-20,1.5210884238936889e-86,5.144423643212683e-18,3.958458940031527e-12,5.144423643212683e-18,3.958458940031527e-12,1.32e-19,1.0300645387285054e-07,3.4866702367166718,27325639584742.266,0.0009196756414065524,0.002683069849045038,0.0009196756414065524,0.002683069849045038,0.012331001902814704,0.0036027454904515904,0.21716258696047067,0.23080405459440867,0.010241298385315045,0.012295050071572644,True
UN_clean_standalone_zullo_firstGasPeqThird,1900.0,1.1,30000000000000.0,1.0398411846128826e+22,3.988248166525278e+25,2.408424005463509e+25,8.798396778989229e+20,2.7989778543456182e+19,13.924798787785475,52.535705599510315,0.9950821544038646,1.7000111912224054,2.6950933456262702,159463597.34069043,159427797.4018077,42251575.3278793,42256975.03567351,1.000224552678179,0.999872217360811,0.011507029009867699,44.13451595287917,26.65195926938381,29.20201774872715,2.638861925426917e+25,9.036573938600317e+25,6.3977120131734e+25,1.0438369247964505,148156816294034.72,2.2070073904543052e-05,1.1619748085577313e-06,0.0,0.0,0.023831160268443462,0.023831160268443462,2.9090367309312445e+18,0.0003842649613806539,1.2303479508436633e-16,4.758571339181425e-12,1.2e+19,0.019179359291004866,0.00828201050049985,4.803256845941757e-06,3.5876085445906283e-06,4.803256845941757e-06,3.5876085445906283e-06,-8.657050096722458e-31,5.11535774431623e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,1.2294229508436632e-16,2.82239969981255e-102,0.0,9.25e-20,1.2294229508436632e-16,9.25e-20,2.293984964072317e-86,1.3094828218650803e-17,4.758558244353207e-12,1.3094828218650803e-17,4.758558244353207e-12,1.32e-19,1.0300645387285054e-07,3.4866702367166718,27059055357159.633,0.002282586235960901,0.005999424264538949,0.002282586235960901,0.005999424264538949,0.019179359291004866,0.00828201050049985,0.21508971589507156,0.2571287232956472,0.009950821544038646,0.017000111912224055,True
UN_clean_standalone_zullo_firstGasPeqThird,1950.0,1.1,30000000000000.0,5.593280189766067e+21,3.3003094920395957e+25,2.8927119123733277e+25,5.125552165220312e+20,2.7291684928884355e+19,16.322054636824713,58.61455659996889,0.933584750276923,2.3021595044632277,3.2357442547401507,136056881.87366784,136012288.2441152,37873988.20097722,37874550.7733002,1.0003278647108165,0.999985146429159,0.0061896026389758226,36.52168968531434,32.011157458878515,31.460963253168167,2.842993206168417e+25,9.036573938600317e+25,6.1935807324319e+25,1.0600280828238222,92862096272501.17,1.553946476421748e-05,9.433495315895787e-07,0.0,0.0,0.033606497792520715,0.033606497792520715,2.9833594319220726e+18,0.0004376580829628317,2.6658594350838453e-16,5.655252237056699e-12,1.2e+19,0.028307197739718726,0.018253320279005156,4.575480885505732e-06,3.5383311655465136e-06,4.575480885505732e-06,3.5383311655465136e-06,-8.028949106377272e-31,5.9468802233855e+19,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,2.664934435083845e-16,9.729662609336995e-102,0.0,9.25e-20,2.664934435083845e-16,9.25e-20,3.649728294481881e-86,3.177272929811899e-17,5.655220464327401e-12,3.177272929811899e-17,5.655220464327401e-12,1.32e-19,1.0300645387285054e-07,3.4866702367166718,26800606093630.023,0.005378213016686497,0.012875107262318657,0.005378213016686497,0.012875107262318657,0.028307197739718726,0.018253320279005156,0.21056422346060663,0.28447567512097277,0.00933584750276923,0.023021595044632276,True
UN_clean_standalone_zullo_firstGasPeqThird,2000.0,1.1,30000000000000.0,3.0779815162408636e+21,2.6131446560445928e+25,3.4062617662804573e+25,2.973941787803102e+20,2.6441655194799243e+19,18.851356222782567,65.01572271969496,0.8345432964397518,3.0439143680389873,3.878457664478739,117821109.8889069,117763410.42863788,34148144.30272378,34145586.7463195,1.0004899608465736,1.0000749015216308,0.003406137699037756,28.91742682348201,37.6941724753713,33.384994563447655,3.0168597181236434e+25,9.036573938600317e+25,6.019714220476674e+25,1.0804580260659316,58609673662920.72,1.139004042056598e-05,7.762540139268847e-07,1.0374173545479819e-05,1.0374173545479819e-05,0.04631567876366851,0.04631567876366851,2.9395717466103726e+18,0.000496467826950681,5.558335539509728e-16,6.651054993305316e-12,1.2e+19,0.039469625903611985,0.038651590258151985,4.3930355234660675e-06,3.4961979404260324e-06,4.3930355234660675e-06,3.4961979404260324e-06,1.5237865181822412e-29,6.740534763330593e+19,1.4140497440187101e+19,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,5.557410539509728e-16,3.3736733596053e-101,0.0,9.25e-20,5.557410539509728e-16,9.25e-20,6.06957484956526e-86,7.374991154394395e-17,6.6509812433937724e-12,7.374991154394395e-17,6.6509812433937724e-12,1.32e-19,1.0300645387285054e-07,3.4866702367166718,26561909544059.62,0.012045990866324175,0.02660559939182781,0.012045990866324175,0.02660559939182781,0.039469625903611985,0.038651590258151985,0.2028381422674754,0.31223204740590205,0.008345432964397518,0.030439143680389875,True
UN_clean_standalone_zullo_firstGasPeqThird,900.0,1.3,30000000000000.0,2.8570961838453614e+24,8.928553396858607e+25,3.4345558858524986e+24,6.948875762762325e+22,2.992573433249488e+19,3.158025089225102,17.032189931302337,0.9167478167287342,0.06193624896049339,0.9786840656892275,702979584.0466633,702970982.5847936,130341953.5814735,130341430.48863076,1.0000122358704453,1.0000040132507428,2.675287051506911,83.60391724423904,3.2160005466569044,10.504795157597135,1.1218687781538226e+25,1.0679587381982217e+26,9.557718603828394e+25,1.0015501164625866,8353089054100627.0,0.0007788977006328741,8.71320403895098e-06,9.808074853455252e-09,9.808074853455252e-09,0.0007191770924378365,0.0007191770924378365,1.9838231716869297e+18,4.974155240343158e-05,9.250000000033911e-20,4.074771230498373e-16,1.2e+19,0.00027202823774874675,5.430563140722561e-06,8.546630000118997e-06,4.518780867564281e-06,8.546630000118997e-06,4.518780867564281e-06,5.100529917528998e-31,1.979856967817722e+19,5.3515451388731994e+17,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,3.39111184581436e-31,4.453364303719348e-95,0.0,9.25e-20,3.39111184581436e-31,9.25e-20,4.814447895895159e-76,2.727273770837793e-34,4.074771230498373e-16,2.727273770837793e-34,4.074771230498373e-16,1.32e-19,1.0300645387285054e-07,3.4866702367166718,28980602268288.562,5.997734229328228e-07,4.830789717789738e-06,5.997734229328228e-07,4.830789717789738e-06,0.00027202823774874675,5.430563140722561e-06,0.20929071489296727,0.0852409536634447,0.009167478167287342,0.0006193624896049339,True
UN_clean_standalone_zullo_firstGasPeqThird,950.0,1.3,30000000000000.0,2.850716559502531e+24,8.930095740131505e+25,3.4429096820382795e+24,6.92061158917322e+22,2.9922833456353337e+19,3.1734819708602044,17.251826116143345,0.9264909703967112,0.06435711113391249,0.9908480815306236,699555827.3705367,699547065.4582753,128682564.95648342,128682029.66192904,1.000012525121888,1.0000041598236815,2.669313389683989,83.61835921861251,3.2238227554061627,10.488504636297355,1.1201290176966322e+25,1.0679587381982217e+26,9.559458364285585e+25,1.0016107744746243,8315832245722968.0,0.0007755930153192012,8.691219922105687e-06,1.0518000956450377e-08,1.0518000956450377e-08,0.000746638030716422,0.000746638030716422,2.0640107580498555e+18,5.165331258247432e-05,9.250000000968898e-20,1.2269960149005285e-15,1.2e+19,0.000272165045568087,5.435969753871283e-06,8.53012792005604e-06,4.502236365347612e-06,8.53012792005604e-06,4.502236365347612e-06,5.483257495078432e-31,2.1057429210932736e+19,5.743617752453747e+17,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,9.688979436289361e-30,1.765145399318674e-98,0.0,9.25e-20,9.688979436289361e-30,9.25e-20,1.9082652963608458e-79,1.2701816746368393e-32,1.2269960149005285e-15,1.2701816746368393e-32,1.2269960149005285e-15,1.32e-19,1.0300645387285054e-07,3.4866702367166718,28967556994321.652,6.073545582193866e-07,4.828615195651896e-06,6.073545582193866e-07,4.828615195651896e-06,0.000272165045568087,5.435969753871283e-06,0.21002954764861143,0.08633737635900647,0.009264909703967112,0.0006435711113391249,True
UN_clean_standalone_zullo_firstGasPeqThird,1000.0,1.3,30000000000000.0,2.8443538829870855e+24,8.931661010670178e+25,3.450962136662437e+24,6.8924865743467695e+22,2.9919872681477923e+19,3.189001094619813,17.470427609285256,0.9363291476932531,0.06682807562242019,1.0031572233156734,696151672.8750883,696142752.5833648,127072421.73427555,127071875.37986222,1.0000128138829147,1.000004299569922,2.6633555972264076,83.63301587605335,3.231362798233793,10.472265728486429,1.1183947693470847e+25,1.0679587381982217e+26,9.561192612635132e+25,1.0016726933254676,8278757337638144.0,0.0007723031141422094,8.67008189809113e-06,1.1239745615035169e-08,1.1239745615035169e-08,0.0007746244868349762,0.0007746244868349762,2.1452893756807514e+18,5.3603140934551716e-05,9.250000019797957e-20,3.206480234158166e-15,1.2e+19,0.00027230218226531307,5.44134877655949e-06,8.513652305825191e-06,4.486147791107351e-06,8.513652305825191e-06,4.486147791107351e-06,5.873534822728139e-31,2.2334132338479895e+19,6.143348441959598e+17,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,1.9797956349137057e-28,4.950655044321922e-101,0.0,9.25e-20,1.9797956349137057e-28,9.25e-20,5.352059495919933e-82,4.0289255205478195e-31,3.2064802341581655e-15,4.0289255205478195e-31,3.2064802341581655e-15,1.32e-19,1.0300645387285054e-07,3.4866702367166718,28954578273040.023,6.148970000118768e-07,4.826451776547613e-06,6.148970000118768e-07,4.826451776547613e-06,0.00027230218226531307,5.44134877655949e-06,0.21077034886045087,0.08742849150717452,0.009363291476932531,0.0006682807562242018,True
UN_clean_standalone_zullo_firstGasPeqThird,1050.0,1.3,30000000000000.0,2.838008227266779e+24,8.933248620434358e+25,3.458718978825254e+24,6.864500308114928e+22,2.991685273924417e+19,3.204582284124475,17.687954018833025,0.946262916142068,0.06934853880334747,1.0156114549454154,692767072.2360984,692757995.6357799,125509702.14674059,125509145.80828758,1.0000131021227843,1.0000044326526918,2.6574137424586732,83.64788171035383,3.238626039673162,10.45607850751434,1.116666040938656e+25,1.0679587381982217e+26,9.562921341043561e+25,1.0017358582237708,8241864312328827.0,0.0007690280190561812,8.649764415895677e-06,1.1972790839444434e-08,1.1972790839444434e-08,0.000803128754961684,0.000803128754961684,2.227595840465796e+18,5.5590823474270525e-05,9.250000303506631e-20,7.452710840154398e-15,1.2e+19,0.00027243963902905393,5.446699338414222e-06,8.497203777949754e-06,4.4704999726052755e-06,8.497203777949754e-06,4.4704999726052755e-06,6.271060137230997e-31,2.3628848788253725e+19,6.550422684162397e+17,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,3.035066304242563e-27,6.332905246468618e-103,0.0,9.25e-20,3.035066304242563e-27,9.25e-20,6.846383825596032e-84,9.194528317869608e-30,7.452710840154388e-15,9.194528317869608e-30,7.452710840154388e-15,1.32e-19,1.0300645387285054e-07,3.4866702367166718,28941668555602.49,6.223993405507441e-07,4.824299997863478e-06,6.223993405507441e-07,4.824299997863478e-06,0.00027243963902905393,5.446699338414222e-06,0.21151310149096086,0.08851409600376799,0.00946262916142068,0.0006934853880334748,True
