label,T,burnup,rho_d_eff,c,mb,md,Nb,Nd,Rb_nm,Rd_nm,swelling_b_percent,swelling_d_percent,swelling_ig_percent,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,q_gb,generated,retained,lambda_d,nu_b,phi_b,phi_d,f_cap_step,cap_raw_step,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,max_f_cap_step,Dg,Dv,beta,g_b,g_d,b_b,b_d,b_b_gas,b_d_gas,dVd_growth_dt,dnvb_dt,dnvd_dt,D1_Xe,D2_Xe,D2_Xe_scaled,D3_Xe,Dg_D1_scaled,Dg_D3_scaled,D2_Xe_over_Dg_unscaled,Dv1,Dv2,Dv1_scaled,Dv2_scaled,A20_vU_active,Gamma_d,den,free_dislocation,term_bubbles,term_dislocation,term_bubbles_scaled,term_dislocation_scaled,g_b_unscaled,g_d_unscaled,psi_b,psi_d,porosity_b,porosity_d
UN_clean_standalone_zullo,1400.0,1.1,30000000000000.0,2.8558049197213818e+23,6.255292501384872e+25,2.376236539743563e+25,3.042050709872596e+21,2.9123694878588408e+19,9.320756749682392,39.25990193721607,1.0318310218059072,0.7382147410971889,1.7700457629030961,241754756.71358192,238178085.709151,85653699.7359165,56546244.14371171,1.01501679297565,1.5147548883746988,0.3160273947986664,69.22194787412718,26.29576824014368,4.1662564909304765,3.7648684827466754e+24,9.036573938600317e+25,8.66008709032565e+25,1.0186798926377145,85969013784127.45,4.8720467794559255e-05,1.226949725588693e-06,1.4229622135327271e-05,1.4229622135327271e-05,0.01040395308988309,0.01040395308988309,2.3394095590649913e+19,0.00011234543394818736,9.506984711400453e-20,1.7984372221832606e-22,1.2e+19,3.459959558292426e-05,6.120788055285725e-06,5.521023497359261e-06,3.7465381073596586e-06,2.689868474960968e-10,4.5968139027325135e-12,2.2659549491789818e-29,3.86151985679464e+19,1.7504434598252542e+19,2.56984711400453e-21,1.8377848796078562e-106,0.0,9.25e-20,2.56984711400453e-21,9.25e-20,1.9330891290947875e-87,5.691549707660068e-23,1.2292822514172538e-22,5.691549707660068e-23,1.2292822514172538e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,27714104800913.254,1.3727669113991704e-06,4.748021143886555e-06,1.3727669113991704e-06,4.748021143886555e-06,3.459959558292426e-05,6.120788055285725e-06,0.21770556312821573,0.19471268149740306,0.010318310218059073,0.007382147410971889
UN_clean_standalone_zullo,1450.0,1.1,30000000000000.0,2.6876430699651906e+23,6.188921363223525e+25,2.4423442434247204e+25,2.897759880467745e+21,2.8927715673178055e+19,9.541673484069257,42.107024139890136,1.0544467616988726,0.9046204419430264,1.959067203641899,234483850.47324783,232663589.22326407,70147498.10559845,52722794.957549155,1.0078235759022742,1.3304965748132123,0.2974183676497956,68.48747551090288,27.02732540030561,4.187780721141718,3.7843190125242094e+24,9.036573938600317e+25,8.658142037347896e+25,1.022958808964135,82538291891459.72,4.690752092959915e-05,1.1857315321644667e-06,1.7937717162672423e-05,1.7937717162672423e-05,0.012665938702246346,0.012665938702246346,2.738228049517818e+19,0.00013061087570891334,1.0304682347069023e-19,4.63770049809812e-22,1.2e+19,3.6550156273019685e-05,6.703227727698728e-06,5.473303794431473e-06,3.704379516732921e-06,2.5673911229134877e-10,4.392399600094393e-12,2.9071900259214805e-29,4.4309100603736736e+19,2.354634601458654e+19,1.0546823470690231e-20,2.899114722199066e-106,0.0,9.25e-20,1.0546823470690231e-20,9.25e-20,2.8133955269602907e-87,2.86959297108805e-22,1.7681075270100698e-22,2.86959297108805e-22,1.7681075270100698e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,27564853616834.797,1.5845322512332115e-06,5.1186954764655165e-06,1.5845322512332115e-06,5.1186954764655165e-06,3.6550156273019685e-05,6.703227727698728e-06,0.21928464351256818,0.20836373439362008,0.010544467616988726,0.009046204419430263
UN_clean_standalone_zullo,1500.0,1.1,30000000000000.0,2.254697806310305e+23,5.99569900730115e+25,2.63302583219842e+25,2.52306122665881e+21,2.8606096204030693e+19,10.037792539598625,46.16191091695729,1.0688851545162825,1.178687125440665,2.2475722799569477,222028025.97303462,221164164.4557011,57105888.95705303,48091596.64108483,1.003905974186458,1.187440071562674,0.2495080349732121,66.34924970502516,29.13743471905075,4.263807540950888,3.85302121037643e+24,9.036573938600317e+25,8.651271817562674e+25,1.030061802797441,74367453271732.16,4.215881053855064e-05,1.087676403218699e-06,2.4723166167885885e-05,2.4723166167885885e-05,0.01648788262964714,0.01648788262964714,3.132073629592162e+19,0.00015403951490414733,1.318962702272051e-19,1.5456487126509322e-21,1.2e+19,4.280201890553115e-05,8.700817688291632e-06,5.3726228903950425e-06,3.653023948851879e-06,2.265033905312449e-10,3.9733079495589804e-12,4.068042085597623e-29,5.2942741928797135e+19,3.412821919882996e+19,3.9396270227205103e-20,5.526256309489534e-106,0.0,9.25e-20,3.9396270227205103e-20,9.25e-20,4.189850327056239e-87,1.2988851417766353e-21,2.467635708742969e-22,1.2988851417766353e-21,2.467635708742969e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,27360069666735.613,2.1977435162514668e-06,6.503074172040166e-06,2.1977435162514668e-06,6.503074172040166e-06,4.280201890553115e-05,8.700817688291632e-06,0.2202809876947786,0.2275793468224797,0.010688851545162826,0.01178687125440665
UN_clean_standalone_zullo,1550.0,1.1,30000000000000.0,1.538968814995499e+23,5.5356877625464475e+25,3.0837736318198356e+25,1.8582901772166905e+21,2.805442467992614e+19,11.086772409648619,51.99144205077099,1.0607609844617278,1.6515265743260497,2.7122875587877777,200709120.71257845,200238619.31791565,47497238.3615384,42699334.9757853,1.002349703550022,1.1123648269574686,0.170304456694776,61.25870047829073,34.1254733571901,4.4455217078244065,4.0172285608408007e+24,9.036573938600317e+25,8.634851082516237e+25,1.0424829412535892,59833838859104.516,3.3632321953057814e-05,9.10848456267056e-07,3.781218861848524e-05,3.781218861848524e-05,0.023338919804734234,0.023338919804734234,3.2704875785828856e+19,0.00018076788642841065,2.276648606332275e-19,5.668861557482486e-21,1.2e+19,5.9976519780378145e-05,1.5299643384404134e-05,5.185333730620913e-06,3.592821899383353e-06,1.743948134622929e-10,3.272516280695799e-12,6.267229747842978e-29,6.287896385095057e+19,5.333912866633825e+19,1.3516486063322749e-19,1.224343878326756e-105,0.0,9.25e-20,1.3516486063322749e-19,9.25e-20,5.377834220535236e-87,5.333529692583458e-21,3.353318648990289e-22,5.333529692583458e-21,3.353318648990289e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,27084065531951.414,4.187985702419747e-06,1.1111657681984386e-05,4.187985702419747e-06,1.1111657681984386e-05,5.9976519780378145e-05,1.5299643384404134e-05,0.21972147842428666,0.25466065713108443,0.01060760984461728,0.016515265743260496
UN_clean_standalone_zullo,1600.0,1.1,30000000000000.0,8.653379568313956e+22,4.7204445407426465e+25,3.878648657150945e+25,1.1479046407971596e+21,2.7095768550137713e+19,12.763006331198346,60.243046778733635,0.9996624404282598,2.4814805043628243,3.4811429447910838,174251564.9675393,173940209.88404223,39818302.1915682,36850725.82988417,1.0017900121179837,1.0805296583677457,0.09575951712573809,52.2371041593425,42.92167234512455,4.74546397840721,4.288273611384117e+24,9.036573938600317e+25,8.607746577461905e+25,1.0648087979349108,43393086661808.54,2.436531046413599e-05,6.995267219522372e-07,6.421648508552314e-05,6.421648508552314e-05,0.035856765881654276,0.035856765881654276,3.0749929320788566e+19,0.0002280422941853311,5.218480065953793e-19,2.0495206715334507e-20,1.2e+19,9.750596126577188e-05,3.588038380362808e-05,4.94244015156089e-06,3.5270267935901765e-06,1.204240887431924e-10,2.467249491157846e-12,1.0678482778148623e-28,7.129822898757669e+19,9.002342223685765e+19,4.2934800659537927e-19,3.0548316844992837e-105,0.0,9.25e-20,4.2934800659537927e-19,9.25e-20,5.853872479899845e-87,2.005018746656425e-20,4.450192487702583e-22,2.005018746656425e-20,4.450192487702583e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,26736734961711.383,1.0737134956996054e-05,2.514324884663203e-05,1.0737134956996054e-05,2.514324884663203e-05,9.750596126577188e-05,3.588038380362808e-05,0.2154192246066307,0.29167796581031546,0.009996624404282598,0.024814805043628242
UN_clean_standalone_zullo,1650.0,1.1,30000000000000.0,4.446819587583433e+22,3.6307497204478026e+25,4.938794100397499e+25,6.323784568614637e+20,2.5626706980039033e+19,14.803051492426299,70.58547066937568,0.859249771422984,3.7750904124993414,4.634340183922325,150210019.37895465,149969079.08722883,33531864.91539505,31451231.803759478,1.001606599795053,1.0661542646284166,0.04920913188778937,40.17838779516668,54.65339114087383,5.119011932071707,4.625832981674325e+24,9.036573938600317e+25,8.573990640432885e+25,1.1009912883808632,29968463045464.37,1.7453806265141003e-05,5.196988347448653e-07,0.00011529135874353368,0.00011529135874353368,0.056348503837996874,0.056348503837996874,2.6254774966346134e+19,0.0003559347696065011,1.3640520790546817e-18,7.013948286570221e-20,1.2e+19,0.00016244822375527647,9.593976057406901e-05,4.71355622101423e-06,3.4658267660338286e-06,8.226949710143251e-11,1.8011861317353457e-12,1.9288538087245646e-28,7.418629642433744e+19,1.5683467613499402e+20,1.2715520790546816e-18,8.366378069985795e-105,0.0,9.25e-20,1.2715520790546816e-18,9.25e-20,6.1334740795115975e-87,6.956125150840194e-20,5.782313573002652e-22,6.956125150840194e-20,5.782313573002652e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,26383729180530.96,3.108585630420299e-05,6.485390426986602e-05,3.108585630420299e-05,6.485390426986602e-05,0.00016244822375527647,9.593976057406901e-05,0.20482036783964022,0.33546132069784346,0.00859249771422984,0.03775090412499341
UN_clean_standalone_zullo,1700.0,1.1,30000000000000.0,2.237564099765045e+22,2.4671367982847648e+25,6.070298161390226e+25,3.2459681027421805e+20,2.3715480773573927e+19,16.828127925214602,82.12317537939683,0.6479481758402226,5.501963982951876,6.149912158792099,132133179.69090329,131921982.6391764,28575309.487212624,27032564.069081973,1.0016009238756254,1.057069888531038,0.024761199487420157,27.301683304401777,67.17477445141625,5.498781044694547,4.969014148255617e+24,9.036573938600317e+25,8.539672523774755e+25,1.1520825530403274,20164326414373.48,1.3186942696885379e-05,3.9143112561381943e-07,0.00020716252626504046,0.00020716252626504046,0.08545958300759887,0.08545958300759887,2.0211484222535016e+19,0.0006331599589986733,3.6253248503147245e-18,2.2504121149033747e-19,1.2e+19,0.00025143427065559205,0.0002594756874243195,4.5363955748021145e-06,3.4154237992024383e-06,5.98211884953199e-11,1.336903182170038e-12,3.512834614618181e-28,6.747720500736147e+19,2.684182735735337e+20,3.532824850314724e-18,2.462957535080214e-104,0.0,9.25e-20,3.532824850314724e-18,9.25e-20,6.7937567991083555e-87,2.243039834976549e-19,7.372279926826055e-22,2.243039834976549e-19,7.372279926826055e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,26106179657782.46,8.892273404683097e-05,0.00017055295337748856,8.892273404683097e-05,0.00017055295337748856,0.00025143427065559205,0.0002594756874243195,0.18642898017183468,0.3803405069546502,0.006479481758402225,0.05501963982951876
UN_clean_standalone_zullo,1750.0,1.1,30000000000000.0,1.113716425181591e+22,1.461345702180419e+25,7.048586199185453e+25,1.5740195949697663e+20,2.162074027678744e+19,18.509519624872404,93.74474183608132,0.41810386961049884,7.461049499684839,7.879153369295339,120140725.51952852,119938282.83997422,24818624.98395199,23681328.2165928,1.001687890427983,1.0480250413725662,0.012324542827279688,16.17145736990194,78.00064766887986,5.815570418390936,5.255283208092647e+24,9.036573938600317e+25,8.511045617791052e+25,1.2142183490667073,12873231160714.785,1.0797967726707078e-05,3.074833053414046e-07,0.0003566930990644456,0.0003566930990644456,0.12092024906075542,0.12092024906075542,1.3816141804514611e+19,0.0010722000378799938,9.351215709746622e-18,6.773981951350315e-19,1.2e+19,0.0003454245228060247,0.0006759022480558347,4.416418715802017e-06,3.3770155336931384e-06,4.76883467608553e-11,1.0383758984892337e-12,6.18220726719233e-28,5.142953496447319e+19,4.3602929764778226e+20,9.258715709746622e-18,7.661287076746695e-104,0.0,9.25e-20,9.258715709746622e-18,9.25e-20,8.192824670659088e-87,6.764741104310717e-19,9.240847039597787e-22,6.764741104310717e-19,9.240847039597787e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,25947282879474.19,0.00023865311641364928,0.00043724913164218545,0.00023865311641364928,0.00043724913164218545,0.0003454245228060247,0.0006759022480558347,0.16109969901040122,0.42098501797619714,0.0041810386961049885,0.0746104949968484
UN_clean_standalone_zullo,1800.0,1.1,30000000000000.0,5.40915923084522e+21,7.644788669576722e+24,7.726673421596391e+25,7.285758020255901e+19,1.9680153524310114e+19,19.69793132640484,104.28945890428496,0.23325191039002433,9.350575340960715,9.583827251350739,112904554.91520485,112702190.05302942,22087079.514511492,21286906.877496388,1.0017955716927969,1.037589897001946,0.005985851792502512,8.459830818095236,85.50445638021506,6.029726949897223,5.448807341231723e+24,9.036573938600317e+25,8.491693204477145e+25,1.2787247065925051,7487425420818.363,9.555865373613108e-06,2.554855647009905e-07,0.0005713938588239221,0.0005713938588239221,0.1576424807423929,0.1576424807423929,8.387941617744728e+18,0.001666812899832018,2.3092792344816835e-17,1.9199474782185782e-18,1.2e+19,0.00041981915867382526,0.0016743957372963613,4.343059316520417e-06,3.3494920986651633e-06,4.150169013828527e-11,8.55746880288975e-13,1.0174710306189775e-27,3.257390430596249e+19,6.600201408494097e+20,2.3000292344816836e-17,2.4829548332702024e-103,0.0,9.25e-20,2.3000292344816836e-17,9.25e-20,1.0752077081867064e-86,1.918806814307011e-18,1.14066391156693e-21,1.918806814307011e-18,1.14066391156693e-21,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,25895337440376.297,0.0005967723235340467,0.0010776234137623146,0.0005967723235340467,0.0010776234137623146,0.00041981915867382526,0.0016743957372963613,0.1326198105373847,0.4538852935410218,0.0023325191039002434,0.09350575340960715
UN_clean_standalone_zullo,1850.0,1.1,30000000000000.0,2.5604893306151596e+21,3.6908409124498363e+24,8.111547366032131e+25,3.2903693630235337e+19,1.8091424619273474e+19,20.46354522586612,113.09643826170449,0.11810706818542989,10.962463492404966,11.080570560590395,108689190.13163795,108485600.88180119,20167970.335007675,19629265.37848109,1.001876647667358,1.0274439693049924,0.002833473557581222,4.084336538966574,89.76352565858092,6.149304328894945,5.556864323901417e+24,9.036573938600317e+25,8.480887506210175e+25,1.337584445323412,3952514770948.5693,8.939775962570878e-06,2.2388405678374742e-07,0.0008509922011970032,0.0008509922011970032,0.19099568892934027,0.19099568892934027,4.653921465946734e+18,0.0023531220158249946,5.4486968943622503e-17,5.145812238339415e-18,1.2e+19,0.0004645311207755892,0.0039476170018771534,4.299982290223637e-06,3.33041727306485e-06,3.8440878317621744e-11,7.456273298764241e-13,1.5571494762154389e-27,1.7912605219095613e+19,9.368630656724835e+20,5.4394468943622505e-17,8.287949771319912e-103,0.0,9.25e-20,5.4394468943622505e-17,9.25e-20,1.5210884238936889e-86,5.144423643212683e-18,1.3885951267324e-21,5.144423643212683e-18,1.3885951267324e-21,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,25907043937057.312,0.0014038372579543122,0.002543779743922841,0.0014038372579543122,0.002543779743922841,0.0004645311207755892,0.0039476170018771534,0.1057041316794223,0.4785963549967493,0.001181070681854299,0.10962463492404965
UN_clean_standalone_zullo,1900.0,1.1,30000000000000.0,1.2028126310954906e+21,1.72968620926484e+24,8.302531648255952e+25,1.4883623168967094e+19,1.6841801645971075e+19,20.968339887781728,120.29139858369751,0.0574763814367314,12.27950556719638,12.336981948633111,106077639.57622303,105873903.79405269,18817928.374273773,18455184.87720755,1.0019243248323653,1.0196553705356926,0.0013310493991064442,1.9140951216880684,91.87698462567926,6.207589203233603,5.609533881547749e+24,9.036573938600317e+25,8.475620550445542e+25,1.3884199229301282,1967293690003.6333,8.629199990503357e-06,2.0380596247766447e-07,0.0012090142045355996,0.0012090142045355996,0.2196878238635168,0.2196878238635168,2.4642780469548544e+18,0.003065832419978496,1.2303479508436633e-16,1.3096497482091067e-17,1.2e+19,0.00048613067197548067,0.00889202530732107,4.273167042703517e-06,3.3169214074607133e-06,3.687401300431645e-11,6.760083599103002e-13,2.2678122966627185e-27,9.159197123801038e+18,1.2800469909997767e+21,1.2294229508436632e-16,2.82239969981255e-102,0.0,9.25e-20,1.2294229508436632e-16,9.25e-20,2.293984964072317e-86,1.3094828218650803e-17,1.6692634402640846e-21,1.3094828218650803e-17,1.6692634402640846e-21,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,25946085872179.984,0.003139364133575368,0.0057526611737457,0.003139364133575368,0.0057526611737457,0.00048613067197548067,0.00889202530732107,0.08314378784214281,0.49704261648224024,0.000574763814367314,0.1227950556719638
UN_clean_standalone_zullo,1950.0,1.1,30000000000000.0,5.721078931598981e+20,8.143016708475157e+23,8.391764644833948e+25,6.86699797470295e+18,1.5818524582772783e+19,21.340262414155966,126.44474138611064,0.027954697372254145,13.39543744476917,13.423392142141424,104231562.55445164,104028711.40550612,17814709.03161418,17557076.519465733,1.0019499534907705,1.0146739983654345,0.0006331026526724933,0.9011176983449145,92.86444953421979,6.233799664782636,5.633219158923016e+24,9.036573938600317e+25,8.473252022708015e+25,1.4334345258847019,963609875980.7876,8.457038957144216e-06,1.8960131829376968e-07,0.0016824667789324193,0.0016824667789324193,0.24506147066361153,0.24506147066361153,1.2919091220111813e+18,0.0037862182625942142,2.6658594350838453e-16,3.177471310335641e-17,1.2e+19,0.0004946836051569776,0.01920652641771563,4.254153028969324e-06,3.3066325561449042e-06,3.5977537895646644e-11,6.269418917581712e-13,3.2284400332111956e-27,4.5936774231282365e+18,1.7231285456630904e+21,2.664934435083845e-16,9.729662609336995e-102,0.0,9.25e-20,2.664934435083845e-16,9.25e-20,3.649728294481881e-86,3.177272929811899e-17,1.9838052374239927e-21,3.177272929811899e-17,1.9838052374239927e-21,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,25995961412647.46,0.006717973345235501,0.012488553072480129,0.006717973345235501,0.012488553072480129,0.0004946836051569776,0.01920652641771563,0.06538602432483129,0.5116649093811637,0.00027954697372254144,0.1339543744476917
UN_clean_standalone_zullo,2000.0,1.1,30000000000000.0,2.7887331889512625e+20,3.9148295952631354e+23,8.433072463407061e+25,3.258236769721844e+18,1.4911989759133331e+19,21.649509144748606,132.15127644412442,0.013848904234746304,14.415784883783456,14.4296337880182,102744072.29379839,102542740.58395882,16998518.71793509,16798929.67918967,1.00196339310509,1.0118810568623706,0.0003086051426015568,0.43322055702335205,93.3215676727287,6.244903165105323,5.64325291908734e+24,9.036573938600317e+25,8.472248646691583e+25,1.4761535779397117,477101137264.4605,8.346543835006751e-06,1.7812245274317298e-07,0.002312467454257622,0.002312467454257622,0.26916540415031337,0.26916540415031337,6.860308676364125e+17,0.004541254618191215,5.558335539509728e-16,7.375224465394522e-17,1.2e+19,0.0004966735304142403,0.039902786982495275,4.238797475087157e-06,3.2979872783960127e-06,3.5379308933530894e-11,5.874455831436794e-13,4.5369838148820115e-27,2.324871991550968e+18,2.2961560921412086e+21,5.557410539509728e-16,3.3736733596053e-101,0.0,9.25e-20,5.557410539509728e-16,9.25e-20,6.06957484956526e-86,7.374991154394395e-17,2.333110001260146e-21,7.374991154394395e-17,2.333110001260146e-21,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,26052832352413.066,0.013807102128174582,0.026095684854320695,0.013807102128174582,0.026095684854320695,0.0004966735304142403,0.039902786982495275,0.051737464018828005,0.524339727878857,0.00013848904234746304,0.14415784883783456
UN_clean_standalone_zullo,2050.0,1.1,30000000000000.0,1.4001701913303183e+20,1.9331007229010344e+23,8.452515714429979e+25,1.5930880885261576e+18,1.4046525627940248e+19,21.929111250473404,137.87421099786314,0.00703706386005921,15.42079080476232,15.42782786862238,101434679.69589141,101235292.87818606,16271854.554751242,16101633.39418426,1.0019695386069092,1.010571670364105,0.00015494480550304576,0.2139196487557821,93.53672942711734,6.249195979321364,5.647132152394132e+24,9.036573938600317e+25,8.471860723360904e+25,1.5197672607494488,241827345104.2212,8.264529786876293e-06,1.6771410548875964e-07,0.00312598886520166,0.00312598886520166,0.29379955119432655,0.29379955119432655,3.733570331823089e+17,0.005387114173265304,1.11821242235531e-15,1.642995235703155e-16,1.2e+19,0.0004951626061552291,0.07994694790977781,4.225254902318098e-06,3.290066863812826e-06,3.4919744997353005e-11,5.517906210625769e-13,6.277618067927253e-27,1.201361162370085e+18,3.0080344727431367e+21,1.11811992235531e-15,1.1704441483115494e-100,0.0,9.25e-20,1.11811992235531e-15,9.25e-20,1.0467100212017167e-85,1.6429680574325228e-16,2.7178270632037775e-21,1.6429680574325228e-16,2.7178270632037775e-21,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,26117894901720.977,0.027317177388529696,0.05262977052124811,0.027317177388529696,0.05262977052124811,0.0004951626061552291,0.07994694790977781,0.04128546344337124,0.5362519468425992,7.03706386005921e-05,0.1542079080476232
UN_clean_standalone_zullo,2100.0,1.1,30000000000000.0,7.250143175669175e+19,9.811222516795382e+22,8.461923664622662e+25,8.019502151547843e+17,1.3173921209314148e+19,22.193685733943465,143.97253791286488,0.003672182982980451,16.468068016522032,16.471740199505014,100225506.38710102,100028450.73203358,15578444.400655568,15419607.32361049,1.001969996072371,1.0103009806742527,8.023110555981525e-05,0.10857237027504531,93.64083912905312,6.250508269566309,5.648318013176867e+24,9.036573938600317e+25,8.47174213728263e+25,1.5669851238519015,126104309655.03802,8.196903157083635e-06,1.5749136314416782e-07,0.0041543497987923395,0.0041543497987923395,0.3204576699567441,0.3204576699567441,2.0938044207047613e+17,0.006403993466678784,2.176029869185611e-15,3.5231852590739e-16,1.2e+19,0.0004913283806095771,0.1548283791437428,4.212727674948438e-06,3.282338241797149e-06,3.453132077871845e-11,5.169399240008641e-13,8.561199588285595e-27,6.360347085755283e+17,3.8655878230813306e+21,2.1759373691856113e-15,4.045477583900016e-100,0.0,9.25e-20,2.1759373691856113e-15,9.25e-20,1.859109399731748e-85,3.523153875311717e-16,3.138376218327918e-21,3.523153875311717e-16,3.138376218327918e-21,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,26194060015640.188,0.052112718331682524,0.10271566081206028,0.052112718331682524,0.10271566081206028,0.0004913283806095771,0.1548283791437428,0.03323850163548396,0.5481266070503528,3.672182982980451e-05,0.16468068016522033
UN_clean_standalone_zullo,900.0,1.3,30000000000000.0,2.9623086774996623e+23,7.593372372705621e+25,2.6165250397880546e+25,3.436973939612291e+21,2.9690615495726875e+19,8.201307227805604,27.528129939849215,0.7941711241365397,0.25944059928600083,1.0536117234225406,634379079.7025148,270688554.6822757,877863420.9748598,80644780.62443207,2.34357555474455,10.88555780271914,0.27738044285282437,71.10173924431366,24.50024468363315,4.120635629200365,4.400668827135457e+24,1.0679587381982217e+26,1.0239520499268671e+26,1.0065162271993986,89710492733649.53,4.5267029916347074e-05,1.1347700199572661e-06,1.329198897652872e-07,1.329198897652872e-07,0.003910030899056298,0.003910030899056298,9.404578691904225e+18,4.631469725916231e-05,9.250000000033911e-20,1.4293965327754956e-25,1.2e+19,3.360311974064644e-05,5.685525402458222e-06,5.7944178435119615e-06,4.007019886981455e-06,2.6229608587007127e-10,4.547046037119108e-12,5.765743275915364e-30,6.285370353646658e+18,9.597677680774685e+17,3.39111184581436e-31,4.453364303719348e-95,0.0,9.25e-20,3.39111184581436e-31,9.25e-20,4.814447895895159e-76,2.727273770837793e-34,1.4293965300482217e-25,2.727273770837793e-34,1.4293965300482217e-25,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,28365362036799.86,9.57290357505575e-07,4.7282350449526465e-06,9.57290357505575e-07,4.7282350449526465e-06,3.360311974064644e-05,5.685525402458222e-06,0.19951307583104136,0.13740819865203438,0.007941711241365397,0.0025944059928600083
UN_clean_standalone_zullo,950.0,1.3,30000000000000.0,2.9158287049236697e+23,7.612600934282976e+25,2.5991284501086592e+25,3.394598032407585e+21,2.966377083593762e+19,8.461070130687233,28.315848658151364,0.861296829953035,0.2821004078598221,1.1433972378128572,466088383.3446576,262378158.52020192,557268219.6445663,78401323.11771353,1.776399323683686,7.10789304930315,0.2730282173488306,71.28178891186727,24.337348973741342,4.1078338970425845,4.386997105413482e+24,1.0679587381982217e+26,1.0240887671440869e+26,1.0070882598593136,86917514115325.31,4.459596320849957e-05,1.1413323371509356e-06,1.4606816728724865e-07,1.4606816728724865e-07,0.004249734077282378,0.004249734077282378,1.0174238160452024e+19,4.913051162798323e-05,9.250000000968898e-20,4.304202122346631e-25,1.2e+19,3.421376752995997e-05,5.704277183282969e-06,5.725256485033211e-06,3.983102189956366e-06,2.553233275657646e-10,4.546043331573909e-12,6.32741817822278e-30,9.579447033867407e+18,1.5857572368919258e+18,9.688979436289361e-30,1.765145399318674e-98,0.0,9.25e-20,9.688979436289361e-30,9.25e-20,1.9082652963608458e-79,1.2701816746368393e-32,4.304201995328463e-25,1.2701816746368393e-32,4.304201995328463e-25,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,28320107167487.04,9.835856925154242e-07,4.720691490767545e-06,9.835856925154242e-07,4.720691490767545e-06,3.421376752995997e-05,5.704277183282969e-06,0.20498289208436787,0.14129753041364013,0.00861296829953035,0.002821004078598221
UN_clean_standalone_zullo,1000.0,1.3,30000000000000.0,2.8706105385372995e+23,7.626734064575806e+25,2.586637751062564e+25,3.3583573089297047e+21,2.962713279464138e+19,8.710587360939488,29.326745085484916,0.929732113891147,0.3130183703190968,1.242750484210244,374115444.27382225,254862262.2115072,383368683.44634616,75698820.08824685,1.4679122794701878,5.0643944383734025,0.26879414305653554,71.41412670533552,24.22039034416762,4.096688807440325,4.3750946095847466e+24,1.0679587381982217e+26,1.0242077921023742e+26,1.0078695196855927,84242794124122.27,4.4038084375894036e-05,1.1454271690250157e-06,1.6345348257466347e-07,1.6345348257466347e-07,0.004699910796211199,0.004699910796211199,1.1220345252841896e+19,5.291635765865533e-05,9.250000019797957e-20,1.124807529748927e-24,1.2e+19,3.482251392936689e-05,5.728236674656036e-06,5.662058825760339e-06,3.954194473959261e-06,2.493462243101093e-10,4.529241782081518e-12,7.100066546575565e-30,1.331909610973269e+19,2.416413866796601e+18,1.9797956349137057e-28,4.950655044321922e-101,0.0,9.25e-20,1.9797956349137057e-28,9.25e-20,5.352059495919933e-82,4.0289255205478195e-31,1.124807126856375e-24,4.0289255205478195e-31,1.124807126856375e-24,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,28262282847458.793,1.017183936394658e-06,4.711052738261378e-06,1.017183936394658e-06,4.711052738261378e-06,3.482251392936689e-05,5.728236674656036e-06,0.2102741780719801,0.14628168086758866,0.00929732113891147,0.003130183703190968
