label,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,D2_xe_scale,Dg_D1_scale,Dg_D3_scale,Dv_D1_scale,Dv_D2_scale,b_bulk_scale,b_dislocation_scale,gd_bubble_scale,gd_line_scale,gd_line_alpha,family,dt_h,n_modes,use_full_exp,score_total,score_swd,score_swig_diag,score_Nd,score_Rd,score_Nd_drop,score_pressure,score_fdot_prior,score_rizk_prior,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_base_highT_guard,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,p_d_over_eq_1p3_1600K,p_b_over_eq_1p3_1600K,swD_3p2_1600K,swB_3p2_1600K,bulk_gas_1p3_1600K,disl_gas_1p3_1600K,qgb_gas_1p3_1600K,bulk_gas_3p2_1600K,disl_gas_3p2_1600K,qgb_gas_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,bulk_gas_1p1_1200,disl_gas_1p1_1200,qgb_gas_1p1_1200,matrix_gas_1p1_1200,bulk_gas_1p1_1500,disl_gas_1p1_1500,qgb_gas_1p1_1500,matrix_gas_1p1_1500,bulk_gas_1p1_1600,disl_gas_1p1_1600,qgb_gas_1p1_1600,matrix_gas_1p1_1600,bulk_gas_1p1_2000,disl_gas_1p1_2000,qgb_gas_1p1_2000,matrix_gas_1p1_2000,bulk_gas_1p1_2200,disl_gas_1p1_2200,qgb_gas_1p1_2200,matrix_gas_1p1_2200,bulk_gas_3p2_1200,disl_gas_3p2_1200,qgb_gas_3p2_1200,matrix_gas_3p2_1200,bulk_gas_3p2_1500,disl_gas_3p2_1500,qgb_gas_3p2_1500,matrix_gas_3p2_1500,bulk_gas_3p2_1800,disl_gas_3p2_1800,qgb_gas_3p2_1800,matrix_gas_3p2_1800,bulk_gas_3p2_2000,disl_gas_3p2_2000,qgb_gas_3p2_2000,matrix_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_3p2_2200,qgb_gas_3p2_2200,matrix_gas_3p2_2200,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1900,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1900_2000_nm,Rd_inc_1800_2000_nm,Rd2000_max_nm,Rd1900_soft_max_nm,Rd_ratio_max,Rd_post1800_delta_max_nm,Rd_last_increment_factor_max,Rd_1900_2000_ratio_max,Nd_1p3_1800K,swD_1p3_1800K,p_d_over_eq_1p3_1800K,p_b_over_eq_1p3_1800K,bulk_gas_1p3_1800K,disl_gas_1p3_1800K,qgb_gas_1p3_1800K,Nd_1p3_1900K,swD_1p3_1900K,p_d_over_eq_1p3_1900K,p_b_over_eq_1p3_1900K,bulk_gas_1p3_1900K,disl_gas_1p3_1900K,qgb_gas_1p3_1900K,Nd_1p3_2000K,swD_1p3_2000K,p_d_over_eq_1p3_2000K,p_b_over_eq_1p3_2000K,bulk_gas_1p3_2000K,disl_gas_1p3_2000K,qgb_gas_1p3_2000K,bulk_gas_1p1_1600K,disl_gas_1p1_1600K,qgb_gas_1p1_1600K
base_B_v6_mapped,2.0147e-06,653390.0,16459000000000.0,6.9386e+19,1.0,1.0,1.0,1.6647,1.0,0.5066,2.3875,1.0,0.5578,0.5578,1.4996,1.4996,0.05268,0.05268,3.7672,3.7672,1.0,capture_only,6.0,26,0,1.966876895663147,0.8548321593316275,1.9676426433283143,0.6332132629955832,0.1450373091968303,0.492677946477886,0.0,0.14230184744307245,0.24228258240684322,0.017503058000417775,0.0,0.0,0.026161760147199106,0.07750096338839327,2.6630341816433054,1.3222522388134528,85.48447491770862,1.017715493914963e+19,1.0602550470337917e+19,8.990365493351476e+18,-0.07163300061515443,1.1170007669941624,1.0010285307593065,3.6992978757317863,4.492971076686433,66.14344505629144,29.456596547427,4.1990794975864185,82.02250005556743,13.848358783749903,4.050822156795689,0.0004428296293881784,0.10903183958718043,0.10903183958718043,75.454341318782,20.02143045138101,3.7798189473015524,0.7444092825354525,72.64581583601343,22.926360495461246,3.835030293289748,0.5927933752355927,62.62222184868329,32.89688794552011,4.240532966122277,0.2403572396743469,0.8641912384731455,93.1487877271634,5.986168430586726,0.0008526037767390216,0.04267751539073481,93.9583920644384,5.998863913229271,6.650694158892676e-05,87.95014643600649,8.192973294516385,3.6083984041864237,0.2484818652907169,86.53164392058515,9.618338257614518,3.6535985323973073,0.196419289403005,41.99770145448927,51.845512725410025,6.151197446485844,0.005588373614860968,4.132046299925697,86.79450290915277,9.072779542115887,0.0006712488056236294,0.5151712027569334,89.8660347878985,9.61873542248672,5.858685783875636e-05,118.7535457580169,161.69682348785386,208.44010476670192,263.9723816609017,1.6325143312461574,2.22285894687133,1.2664183889005174,33.269070840308274,42.943277729836964,46.74328127884806,55.53227689419978,102.27555817304784,800.0,700.0,2.8,350.0,0.75,1.35,7.724728508626106e+18,13.679691362648471,1.1052593657609515,1.0017270080698952,19.945880729495432,74.354405663725,5.687033823854743,5.828795985764471e+18,22.111149065480156,1.0975407784378002,1.001958828470264,5.020090176116265,88.89277565419056,6.08388684507427,3.987540439947713e+18,30.723393428339925,1.0904643701056524,1.0012119634544354,0.8719697190802007,92.92169067297915,6.20552138665192,62.62222184868329,32.89688794552011,4.240532966122277
OAT_b_bulk_scale_0.03,2.0147e-06,653390.0,16459000000000.0,6.9386e+19,1.0,1.0,1.0,1.6647,1.0,0.5066,2.3875,1.0,0.5578,0.5578,1.4996,1.4996,0.03,0.05268,3.7672,3.7672,1.0,capture_only,6.0,26,0,2.088993658047164,0.9669114795457292,1.8652034588942852,0.6373749395064315,0.1649161392204051,0.4987466422120727,0.0,0.14230184744307245,0.25955732101923934,0.0,0.0,0.0,0.025958974367850607,0.07839963093586573,2.276746273882851,1.4919171895204764,80.91144417844195,1.026115307553631e+19,1.061792696339775e+19,9.163757852600564e+18,-0.06396612900247209,1.0599181610316644,1.0013164583227399,2.5353049120681312,5.165808150537936,70.6002913801202,25.240992454163603,3.9956517773216738,86.08424189541171,10.119960101814982,3.736519460549243,0.00043938654220517057,0.07538801425374478,0.07538801425374478,78.63111945210969,17.156932207580017,3.6125243545965002,0.5994239857138224,76.13177547556957,19.72256594077383,3.6667867825711253,0.4788718010854691,66.90389719913492,28.841369518692282,4.05627688587279,0.19845639630002526,1.0697577834890857,92.95055941679698,5.9788349809637475,0.0008478187502232121,0.05229805269542476,93.94928702014599,5.998348443253728,6.64839048615488e-05,90.19421113124169,6.247497901634437,3.368960938875807,0.18933002824806147,89.3169194446294,7.128679567821629,3.405913511513409,0.14848747603555584,51.07515554075194,43.202653735750246,5.717771319933419,0.004419403564389878,4.682560891146648,86.29983612208484,9.016949515347157,0.0006534714213645015,0.6111941585441875,89.77730115331723,9.611446361041807,5.8327096794784555e-05,113.58747037350467,157.5366708204279,206.1121265174682,262.8598292496894,1.6685628043347238,2.3141621904717047,1.2753244250643923,32.67602619506272,43.94920044692323,48.5754556970403,56.74770273222123,105.32315842926153,800.0,700.0,2.8,350.0,0.75,1.35,7.896477779211178e+18,12.932039340640788,1.084393512203553,1.0019067316875518,23.667848229174158,70.76024619698875,5.560352697375594,5.920120327066161e+18,21.71349711652236,1.0909727342782731,1.0021017936917016,6.221964751820482,87.73498641216241,6.039902341087108,4.018975554765637e+18,30.57571617280381,1.088809370653637,1.0012590320234023,1.085784554015384,92.71860869942327,6.194794064753688,66.90389719913492,28.841369518692282,4.05627688587279
OAT_b_bulk_scale_0.05268,2.0147e-06,653390.0,16459000000000.0,6.9386e+19,1.0,1.0,1.0,1.6647,1.0,0.5066,2.3875,1.0,0.5578,0.5578,1.4996,1.4996,0.05268,0.05268,3.7672,3.7672,1.0,capture_only,6.0,26,0,1.966876895663147,0.8548321593316275,1.9676426433283143,0.6332132629955832,0.1450373091968303,0.492677946477886,0.0,0.14230184744307245,0.24228258240684322,0.017503058000417775,0.0,0.0,0.026161760147199106,0.07750096338839327,2.6630341816433054,1.3222522388134528,85.48447491770862,1.017715493914963e+19,1.0602550470337917e+19,8.990365493351476e+18,-0.07163300061515443,1.1170007669941624,1.0010285307593065,3.6992978757317863,4.492971076686433,66.14344505629144,29.456596547427,4.1990794975864185,82.02250005556743,13.848358783749903,4.050822156795689,0.0004428296293881784,0.10903183958718043,0.10903183958718043,75.454341318782,20.02143045138101,3.7798189473015524,0.7444092825354525,72.64581583601343,22.926360495461246,3.835030293289748,0.5927933752355927,62.62222184868329,32.89688794552011,4.240532966122277,0.2403572396743469,0.8641912384731455,93.1487877271634,5.986168430586726,0.0008526037767390216,0.04267751539073481,93.9583920644384,5.998863913229271,6.650694158892676e-05,87.95014643600649,8.192973294516385,3.6083984041864237,0.2484818652907169,86.53164392058515,9.618338257614518,3.6535985323973073,0.196419289403005,41.99770145448927,51.845512725410025,6.151197446485844,0.005588373614860968,4.132046299925697,86.79450290915277,9.072779542115887,0.0006712488056236294,0.5151712027569334,89.8660347878985,9.61873542248672,5.858685783875636e-05,118.7535457580169,161.69682348785386,208.44010476670192,263.9723816609017,1.6325143312461574,2.22285894687133,1.2664183889005174,33.269070840308274,42.943277729836964,46.74328127884806,55.53227689419978,102.27555817304784,800.0,700.0,2.8,350.0,0.75,1.35,7.724728508626106e+18,13.679691362648471,1.1052593657609515,1.0017270080698952,19.945880729495432,74.354405663725,5.687033823854743,5.828795985764471e+18,22.111149065480156,1.0975407784378002,1.001958828470264,5.020090176116265,88.89277565419056,6.08388684507427,3.987540439947713e+18,30.723393428339925,1.0904643701056524,1.0012119634544354,0.8719697190802007,92.92169067297915,6.20552138665192,62.62222184868329,32.89688794552011,4.240532966122277
OAT_b_bulk_scale_0.1,2.0147e-06,653390.0,16459000000000.0,6.9386e+19,1.0,1.0,1.0,1.6647,1.0,0.5066,2.3875,1.0,0.5578,0.5578,1.4996,1.4996,0.1,0.05268,3.7672,3.7672,1.0,capture_only,6.0,26,0,2.10900900793213,1.003354561909205,2.165193496242748,0.6268102933413449,0.11852302637283983,0.48330602035470327,0.0,0.14230184744307245,0.2251097249908867,0.05032951869940967,0.0,0.0,0.026532878935524494,0.07618095381319208,3.251198382013265,1.0762139172221246,91.7538883084113,1.0048041678939634e+19,1.0578097964171545e+19,8.728639739148788e+18,-0.0834610156771767,1.2181115527687163,1.0007279023472122,5.354721875431166,3.673233332738483,58.70939795248295,36.479445062884615,4.548582155794923,75.63153203114322,19.71358509109079,4.5468022668589105,0.0004507375960730557,0.1556454982749881,0.1556454982749881,69.99489817167184,24.95177464575016,4.07058662042245,0.9827405621555747,66.66239163172511,28.42807118559377,4.128555220118109,0.780981962562991,55.33997017137412,39.78957759623903,4.560784744746593,0.30966748764027135,0.5716855297773369,93.43092897122816,5.996526262356107,0.0008592366384137053,0.028739053055593364,93.97159670494452,5.999597702414995,6.653958489017749e-05,84.35778344858646,11.303132239047262,3.998143723160646,0.3409405892056689,82.20938231837798,13.462042131489815,4.057385629932837,0.27118992019936844,32.780238915684826,60.43910777760573,6.773524336790962,0.007128969918494717,3.22248045924121,87.6148895724455,9.161929250694678,0.0007007176185969567,0.3710846908353357,89.9990841825651,9.62977215372542,5.897287416199428e-05,126.07789667416587,167.69723234106812,211.74175788566626,265.5404143726266,1.583451382385142,2.106161519008252,1.254076744352004,34.324008365754565,41.619335666902245,44.044525544598145,53.79865648696037,97.84318203155851,800.0,700.0,2.8,350.0,0.75,1.35,7.474277490657015e+18,14.765070062594758,1.138522569301384,1.0015183057432762,14.36702674248017,79.73773408416525,5.8808357967814056,5.700975788454029e+18,22.670304253790103,1.107050469585885,1.001782204339333,3.330209372427601,90.52030158188978,6.146099544477246,3.9437468515890335e+18,30.930684070742032,1.0927988780177047,1.001193405889703,0.5738041265581985,93.20497718188213,6.220392826544025,55.33997017137412,39.78957759623903,4.560784744746593
OAT_b_bulk_scale_0.2,2.0147e-06,653390.0,16459000000000.0,6.9386e+19,1.0,1.0,1.0,1.6647,1.0,0.5066,2.3875,1.0,0.5578,0.5578,1.4996,1.4996,0.2,0.05268,3.7672,3.7672,1.0,capture_only,6.0,26,0,2.6063070512167403,1.4878658653775607,2.4658668674615676,0.6188265261937519,0.08885081112875802,0.4716678852226335,0.037595717810078796,0.14230184744307245,0.21024144210099027,0.1032713603799479,0.0,0.0,0.02730091248086372,0.07474763514410215,4.020310133396354,0.7791353464936865,99.04742861517886,9.87737020670324e+18,1.0543332013570937e+19,8.410720066792553e+18,-0.09814470419966596,1.375015838986914,1.0005345067059894,7.183534423266816,2.8321446956786716,47.61039067470382,46.95155053231298,5.084281155098285,66.65274164488366,27.904621190485628,5.29035433041134,0.00047199263196925976,0.20611475715335525,0.20611475715335525,61.44006190472119,32.68823676379226,4.53022831237332,1.3414730191132267,57.346312672884785,36.99701912271153,4.592492571780058,1.064175632623629,44.310254537269145,50.22143693715238,5.055749699617726,0.41255882596074644,0.2726639910303057,93.71964960097912,6.0068206517200755,0.0008657562704949978,0.014089919844940414,93.98550560610553,6.000337901123111,6.65729264136217e-05,78.877574081915,16.050989195372715,4.591643490407098,0.4797932323051724,75.78247873196344,19.162859867914126,4.671434237475927,0.38322716264651085,22.78987866462575,69.64537746204702,7.555539649007152,0.009204224320061077,2.0042703296040423,88.72050359573707,9.274485565627266,0.0007405090316181021,0.20549571250861584,90.15192312047778,9.64252175738112,5.940963248161507e-05,134.5501594709267,174.30426247249744,215.13558254268312,267.1254162495667,1.5325237172080919,1.985322182448149,1.2416607847591588,35.50273085574784,39.75410300157074,40.83132007018568,51.98983370688356,92.82115377706924,800.0,700.0,2.8,350.0,0.75,1.35,7.196905345842428e+18,15.964614015990636,1.1799351977482848,1.0013941052297124,7.901747641070509,85.97717250148958,6.1045936353690395,5.571871315831329e+18,23.23948114422923,1.117055398268658,1.001668436584366,1.610690785926,92.17750543831268,6.20826882469345,3.900103241633342e+18,31.139407773373513,1.0951641051592615,1.001326154519207,0.2756263400643441,93.48872503621918,6.234815193642676,44.310254537269145,50.22143693715238,5.055749699617726
OAT_b_bulk_scale_0.5,2.0147e-06,653390.0,16459000000000.0,6.9386e+19,1.0,1.0,1.0,1.6647,1.0,0.5066,2.3875,1.0,0.5578,0.5578,1.4996,1.4996,0.5,0.05268,3.7672,3.7672,1.0,capture_only,6.0,26,0,3.436665801445565,2.2677840939721525,2.926550411348164,0.6103760485426779,0.05537252539872287,0.45990785381248217,0.12260458480174106,0.14230184744307245,0.19790158094858304,0.19373042721162184,0.0,0.0,0.02852995731202715,0.07368505262011761,5.0595333421135935,0.41243719605515317,107.79155553329763,9.644231690216825e+18,1.0487111557575483e+19,8.083912308378171e+18,-0.11303429408970177,1.639945052396425,1.0005269354568302,9.5057586758229,1.8417710628619477,29.427475365355207,64.10424419968687,5.958695302863673,50.897871150849284,42.26796308104289,6.598741594116723,0.0005375532399868489,0.27044717414749925,0.27044717414749925,45.83597704481885,46.81146294946834,5.361681846531562,1.9908781591812585,40.73166469359112,52.279054607431604,5.419226623009859,1.5700540759674433,26.369766850241188,67.18870884013441,5.856592008075087,0.5849323015493192,0.06334307830590184,93.92264980780124,6.013136932671495,0.0008701812213601707,0.0034111422633643852,93.9957161088632,6.000806151797003,6.659707645680696e-05,68.26686346220613,25.286308897393543,5.698868332021833,0.7479593083785075,63.68634250220673,29.90909005442953,5.806067078087716,0.5985003652760265,10.452662624724729,81.0700847221949,8.46485834080503,0.012394312275366505,0.6636134516946796,89.95144931486692,9.384152219854599,0.000785013583813151,0.058508142616178156,90.28805218024992,9.653379887512893,5.9789621027689756e-05,143.35059506532477,179.78291170566715,217.56979546954696,268.2381816731578,1.4920115550932105,1.8712038240993825,1.2328833655161606,35.55903953202714,36.43231664034238,37.786883763879814,50.66838620361082,88.45526996749064,800.0,700.0,2.8,350.0,0.75,1.35,6.967545222522211e+18,16.959523069151903,1.2193201887510396,1.0014161822553165,2.2029384797481186,91.4992410327185,6.279332995382057,5.480888920500667e+18,23.644787766014375,1.1244427550869929,1.001676099513765,0.3845783646467067,93.36474766408693,6.247032944024915,3.869865796962704e+18,31.285730724678807,1.096849621830008,1.001755118990198,0.06657603937797278,93.68901154870329,6.24357359884177,26.369766850241188,67.18870884013441,5.856592008075087
OAT_b_bulk_scale_1,2.0147e-06,653390.0,16459000000000.0,6.9386e+19,1.0,1.0,1.0,1.6647,1.0,0.5066,2.3875,1.0,0.5578,0.5578,1.4996,1.4996,1.0,0.05268,3.7672,3.7672,1.0,capture_only,6.0,26,0,4.003840079770274,2.772327650113042,3.2217635450964552,0.6074482151974894,0.038890734240315576,0.45666425050755427,0.2015477608111094,0.14230184744307245,0.19498240506638703,0.27138230583499184,0.0,0.0,0.02899360041676257,0.07349646775721451,5.678282725216823,0.2028476484634216,112.5644006797649,9.504411103604427e+18,1.0441537044722735e+19,7.969794336595482e+18,-0.11731731920338165,1.842285970127901,1.0006549897023376,11.060151838533457,1.1845304545519084,16.084767611273584,76.72509539981671,6.55197096284063,36.270027416066284,55.68262278135865,7.727509277880408,0.0005741704499411173,0.3146342949146755,0.3146342949146755,31.678426916775777,59.62364388767576,6.086481136001644,2.6114480595468104,26.436648921215966,65.42354509726691,6.103643280108715,2.03616270140841,13.766938994633719,79.1357557415141,6.376775197980696,0.7205300658714694,0.017144504276788246,93.96815423807476,6.01383007662957,0.0008711810188914424,0.0009448014389313523,93.9981248826958,6.000863712841192,6.660302410170385e-05,56.81152352247661,35.33961646715747,6.805249905604004,1.0436101047618946,51.138208076169015,41.12286069189772,6.907345118741467,0.8315861131917976,4.116539212995594,87.07372726408258,8.79531538320443,0.014418139717397912,0.19960658046829338,90.38819980093189,9.41139286669774,0.0008007519020947312,0.016387768103783274,90.3278202305552,9.6557321037798,5.989756124246299e-05,146.70163129484757,181.2303279646044,218.12844189912497,268.49310885553695,1.481502085611055,1.8301985225774848,1.230894543223774,34.13723061508267,34.52869666975684,36.89811393452055,50.36466695641198,87.26278089093253,800.0,700.0,2.8,350.0,0.75,1.35,6.907334904064632e+18,17.22232386380448,1.230899429864741,1.0013868939612809,0.6317545653647013,93.04380187558874,6.305345530784759,5.460240398811543e+18,23.7376250023758,1.1261942821596982,1.0016336189050865,0.10464748166431735,93.64028535968102,6.25140081512576,3.8629942029488056e+18,31.319303578540914,1.0972489791754794,1.0019678571690953,0.018438832893692154,93.73610729070293,6.244613748883568,13.766938994633719,79.1357557415141,6.376775197980696
OAT_b_dislocation_scale_0.03,2.0147e-06,653390.0,16459000000000.0,6.9386e+19,1.0,1.0,1.0,1.6647,1.0,0.5066,2.3875,1.0,0.5578,0.5578,1.4996,1.4996,0.05268,0.03,3.7672,3.7672,1.0,capture_only,6.0,26,0,2.270198642432286,1.139175923086619,2.4782442430572686,0.6240042079132231,0.11127063247930126,0.47893780629606136,0.01190248603425441,0.14230184744307245,0.26767716783855516,0.07986430620849905,0.0,0.0,0.028430497996165864,0.07535218297941408,3.406405300183351,1.1178358807401947,93.29403071903582,1.0014888989537292e+19,1.0572874435065526e+19,8.614863644056463e+18,-0.08894466666418263,1.2637844579216981,1.0009919119947663,6.289682549643555,3.876534076481165,56.7596148846943,38.91863777646493,4.126348852265481,71.48936558179813,24.42630637770734,4.005981199936685,0.00045287251427263934,0.18692855524436106,0.18692855524436106,69.31100890979717,26.214498791540997,3.745170103687499,0.7293221949743605,65.94850017739557,29.67588784101498,3.7958375603710195,0.5797744212184406,53.852795242940836,41.74958633652131,4.16476767509187,0.23285074544600307,0.4283897299488697,94.17528844002236,5.395662631938141,0.0006591980906251805,0.020189502891720546,94.58163246284153,5.3981268832264675,5.115104027068524e-05,82.54854670505294,13.619432687091512,3.5854765559841235,0.24654405187143066,79.87264680527389,16.30349425049695,3.6286018251521597,0.1952571190769957,22.432568821002015,71.78379056371823,5.778021154186019,0.005619461093737217,1.2336318509938098,91.37893413738793,7.386924937744299,0.0005090738739871909,0.11985441265884442,92.21923458380205,7.660870592841569,4.041069755692211e-05,128.89513347616577,171.09295474421543,214.86676923435815,269.9475142557246,1.5777827594321292,2.0943189007647143,1.256348365164318,35.60110275712995,42.197821268049665,43.77381449014271,55.08074502136648,98.8545595115092,800.0,700.0,2.8,350.0,0.75,1.35,7.333899778379257e+18,15.385795643444066,1.1622568267066848,1.0015922478850923,11.592015735095137,83.13618687109464,5.260638965880226,5.583466549740305e+18,23.200657308195087,1.1169655869448487,1.0016235251755985,2.403246411344143,92.12735082794953,5.4668208290642,3.8249651767318185e+18,31.517669208565007,1.1003450506683279,1.00080271599645,0.38577627746924786,94.09290745318049,5.520693408689951,53.852795242940836,41.74958633652131,4.16476767509187
OAT_b_dislocation_scale_0.05268,2.0147e-06,653390.0,16459000000000.0,6.9386e+19,1.0,1.0,1.0,1.6647,1.0,0.5066,2.3875,1.0,0.5578,0.5578,1.4996,1.4996,0.05268,0.05268,3.7672,3.7672,1.0,capture_only,6.0,26,0,1.966876895663147,0.8548321593316275,1.9676426433283143,0.6332132629955832,0.1450373091968303,0.492677946477886,0.0,0.14230184744307245,0.24228258240684322,0.017503058000417775,0.0,0.0,0.026161760147199106,0.07750096338839327,2.6630341816433054,1.3222522388134528,85.48447491770862,1.017715493914963e+19,1.0602550470337917e+19,8.990365493351476e+18,-0.07163300061515443,1.1170007669941624,1.0010285307593065,3.6992978757317863,4.492971076686433,66.14344505629144,29.456596547427,4.1990794975864185,82.02250005556743,13.848358783749903,4.050822156795689,0.0004428296293881784,0.10903183958718043,0.10903183958718043,75.454341318782,20.02143045138101,3.7798189473015524,0.7444092825354525,72.64581583601343,22.926360495461246,3.835030293289748,0.5927933752355927,62.62222184868329,32.89688794552011,4.240532966122277,0.2403572396743469,0.8641912384731455,93.1487877271634,5.986168430586726,0.0008526037767390216,0.04267751539073481,93.9583920644384,5.998863913229271,6.650694158892676e-05,87.95014643600649,8.192973294516385,3.6083984041864237,0.2484818652907169,86.53164392058515,9.618338257614518,3.6535985323973073,0.196419289403005,41.99770145448927,51.845512725410025,6.151197446485844,0.005588373614860968,4.132046299925697,86.79450290915277,9.072779542115887,0.0006712488056236294,0.5151712027569334,89.8660347878985,9.61873542248672,5.858685783875636e-05,118.7535457580169,161.69682348785386,208.44010476670192,263.9723816609017,1.6325143312461574,2.22285894687133,1.2664183889005174,33.269070840308274,42.943277729836964,46.74328127884806,55.53227689419978,102.27555817304784,800.0,700.0,2.8,350.0,0.75,1.35,7.724728508626106e+18,13.679691362648471,1.1052593657609515,1.0017270080698952,19.945880729495432,74.354405663725,5.687033823854743,5.828795985764471e+18,22.111149065480156,1.0975407784378002,1.001958828470264,5.020090176116265,88.89277565419056,6.08388684507427,3.987540439947713e+18,30.723393428339925,1.0904643701056524,1.0012119634544354,0.8719697190802007,92.92169067297915,6.20552138665192,62.62222184868329,32.89688794552011,4.240532966122277
OAT_b_dislocation_scale_0.1,2.0147e-06,653390.0,16459000000000.0,6.9386e+19,1.0,1.0,1.0,1.6647,1.0,0.5066,2.3875,1.0,0.5578,0.5578,1.4996,1.4996,0.05268,0.1,3.7672,3.7672,1.0,capture_only,6.0,26,0,2.5567274725395186,1.3313457405910087,1.3927509960219264,0.6513169616939936,0.22806049888249183,0.5197513696061323,0.0,0.14230184744307245,0.21612659164871828,0.0540476321975321,0.0,0.0,0.026361667551302433,0.0906975324943249,1.4072901142813086,1.592468234766943,68.50977718392303,1.0448101005847192e+19,1.0647958947666102e+19,9.770371251719217e+18,-0.037355301855579594,0.9916689288141535,1.0010050820651784,1.396375599701729,4.922859967955988,78.46565371596306,17.05937887523834,4.273344093895295,89.47905539017613,6.441917847463504,4.001305606441022,0.00042613543851831515,0.04072214775573277,0.04072214775573277,83.1591370437979,12.270041614212237,3.819269427373455,0.7515519146164356,81.43583019274797,14.085577157461849,3.8802029555927446,0.5983896941974509,75.0667720494346,20.36077919023814,4.3295717273068375,0.2428770330204271,2.692817752882634,90.14265900287182,7.163309836939572,0.0012134073059797477,0.1454669632151318,92.62337384315917,7.231061731723367,9.746190232999057e-05,91.96609107097575,4.160288470622886,3.624977460149449,0.2486429982519354,91.57604063752099,4.587285585980414,3.640812680920068,0.1958610955785261,75.15455013013866,18.84371631455614,5.997210535123243,0.004523020181950967,14.02840221188794,74.1626973542059,11.808071981209721,0.0008284526964307776,3.2323180961343216,83.40891967592908,13.358674126662633,8.810127398573758e-05,94.67430070667153,134.76601413252135,186.9689037771144,246.72590136217147,1.830772416549732,2.606049366306913,1.3196092846342693,26.164523522748496,40.09171342584982,52.20288964459306,59.756997585057064,111.95988722965012,800.0,700.0,2.8,350.0,0.75,1.35,8.777372883849089e+18,8.99900119000073,1.0120359761571727,1.0016750389513567,40.23739010016179,53.47725960348263,6.271973591596616,6.68919784810538e+18,18.313476514245444,1.0443522325432968,1.0022879145835148,14.916733547816811,77.92941701991164,7.149804847666353,4.4981830588075597e+18,28.29892692115785,1.0644401760551487,1.0019056150906724,3.1772391244958023,89.27764213614643,7.5439552691949885,75.0667720494346,20.36077919023814,4.3295717273068375
