Time (s),Average dC (atm/m^3)
2790000.0,1.6464285021438258e+24
2800000.0,1.6465532958558034e+24
2810000.0,1.6466739773682223e+24
2820000.0,1.6467962719327428e+24
2830000.0,1.646915235997798e+24
2840000.0,1.6470330612555527e+24
2850000.0,1.647148274690472e+24
2860000.0,1.6472625170130887e+24
2870000.0,1.6473761487329463e+24
2880000.0,1.6474878987007608e+24
2890000.0,1.6475964447572317e+24
2900000.0,1.6477047665682493e+24
2910000.0,1.6478091080197353e+24
2920000.0,1.647912610426313e+24
2930000.0,1.6480153558540786e+24
2940000.0,1.6481159456999555e+24
2950000.0,1.6482116566745682e+24
2960000.0,1.648311403267094e+24
2970000.0,1.6484087760785417e+24
2980000.0,1.6485022675248356e+24
2990000.0,1.6485922539205432e+24
3000000.0,1.6486857228961806e+24
3010000.0,1.6487783676080988e+24
3020000.0,1.6488683565289455e+24
3030000.0,1.6489554407726808e+24
3040000.0,1.6490420628547422e+24
3050000.0,1.649126815411282e+24
3060000.0,1.6492108313307876e+24
3070000.0,1.6492888643370558e+24
3080000.0,1.649365737907804e+24
3090000.0,1.6494479782800537e+24
3100000.0,1.6495288026466947e+24
3110000.0,1.6496072276340286e+24
3120000.0,1.6496845757849668e+24
3130000.0,1.6497584676524587e+24
3140000.0,1.6498266057612112e+24
3150000.0,1.6498998734164395e+24
3160000.0,1.649974415563276e+24
3170000.0,1.6500470424230332e+24
3180000.0,1.6501150761327344e+24
3190000.0,1.6501833120718846e+24
3200000.0,1.650250457872761e+24
3210000.0,1.6503177966573331e+24
3220000.0,1.6503828515469583e+24
3230000.0,1.650444980811352e+24
3240000.0,1.650507962093351e+24
3250000.0,1.65057253993528e+24
3260000.0,1.650635388560469e+24
3270000.0,1.6506907089877184e+24
3280000.0,1.650751977055187e+24
3290000.0,1.6508115296829874e+24
3300000.0,1.6508688377122704e+24
3310000.0,1.6509277664736605e+24
3320000.0,1.650983582397878e+24
3330000.0,1.6510381995113843e+24
3340000.0,1.6510882380134422e+24
3350000.0,1.6511410143135277e+24
3360000.0,1.6511941222891954e+24
3370000.0,1.6512476176144283e+24
3380000.0,1.6512987526312342e+24
3390000.0,1.6513472159705417e+24
3400000.0,1.6513989130106264e+24
3410000.0,1.6514490896583234e+24
3420000.0,1.6514958354410362e+24
3430000.0,1.6515390106639396e+24
3440000.0,1.651587109142088e+24
3450000.0,1.6516354375379807e+24
3460000.0,1.6516796391686096e+24
3470000.0,1.651725191983789e+24
3480000.0,1.6517643707777202e+24
3490000.0,1.6518101317972803e+24
3500000.0,1.651854192794598e+24
3510000.0,1.6518963662121445e+24
3520000.0,1.6519377173074354e+24
3530000.0,1.651977842874204e+24
3540000.0,1.6520202186472518e+24
3550000.0,1.6520599929430612e+24
3560000.0,1.6520996601396684e+24
3570000.0,1.6521376213892863e+24
3580000.0,1.6521762480356162e+24
3590000.0,1.6522088885145357e+24
3600000.0,1.6522471527725126e+24
3610000.0,1.6522849146457032e+24
3620000.0,1.6523179664829724e+24
3630000.0,1.6523533892610346e+24
3640000.0,1.6523837547966676e+24
3650000.0,1.6524186184935504e+24
3660000.0,1.652453210343304e+24
3670000.0,1.6524877601640377e+24
3680000.0,1.6525218909105824e+24
3690000.0,1.6525541344086546e+24
3700000.0,1.6525859918822902e+24
3710000.0,1.6526160040755346e+24
3720000.0,1.6526473740602196e+24
3730000.0,1.6526736325228635e+24
3740000.0,1.652704983784202e+24
3750000.0,1.6527357015230967e+24
3760000.0,1.6527629679962698e+24
3770000.0,1.6527927336318131e+24
3780000.0,1.6528217565938874e+24
3790000.0,1.6528503140565533e+24
3800000.0,1.6528784405993034e+24
3810000.0,1.652905590775617e+24
3820000.0,1.6529313700423676e+24
3830000.0,1.6529531946954054e+24
3840000.0,1.6529795651732738e+24
3850000.0,1.6530004174451875e+24
3860000.0,1.6530275009298353e+24
3870000.0,1.6530513801984366e+24
3880000.0,1.6530752864845147e+24
3890000.0,1.6530994337478558e+24
3900000.0,1.653121746193764e+24
3910000.0,1.6531461969401504e+24
3920000.0,1.6531703535288187e+24
3930000.0,1.6531933604991768e+24
3940000.0,1.6532160128886316e+24
3950000.0,1.6532355893557443e+24
3960000.0,1.6532545789326544e+24
3970000.0,1.6532777304154504e+24
3980000.0,1.6532990560987916e+24
3990000.0,1.6533185254202968e+24
4000000.0,1.6533395899683448e+24
4010000.0,1.6533584873853958e+24
4020000.0,1.6533780209427782e+24
4030000.0,1.65339913066653e+24
