T,burnup,swelling_b_percent,swelling_d_percent,swelling_ig_percent,Nb,Nd,Rb_nm,Rd_nm,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,f_cap_step_final,cap_raw_step_final,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,max_f_cap_step,candidate,grid
900.0,1.1,0.17898206693268445,0.19759653633921373,0.3765786032718982,7.526426250737311e+21,1.2836504102613529e+19,3.843356760168216,33.246657144809134,694676792.4999524,577620069.7805727,1576111447.3880901,66773630.513605274,1.2026534894534524,23.603800411405725,10.492293068885319,19.25059925522738,23.541561659278056,46.71554601660924,1.6526835943486169e-09,1.6526835943486169e-09,0.0004429908168475216,0.0004429908168475216,5.4702874386892614e+17,6.925231468018539e-07,best_rizk_near,GAS_PARTITION
1000.0,1.1,0.19187318773740114,0.2261431956777723,0.41801638341517344,7.429002943287178e+21,1.2693345397679819e+19,3.950618111276404,34.90649738129496,585089584.380365,561937382.3208493,659113520.5333569,63598474.970153034,1.0412006796271414,10.363668638952129,10.401973689705045,19.552025750998567,23.620593832669265,46.42540672662712,2.441455721820382e-09,2.441455721820382e-09,0.0005063689293600241,0.0005063689293600241,6.721593812178426e+17,7.61359022490819e-07,best_rizk_near,GAS_PARTITION
1100.0,1.1,0.19886686155001793,0.275469008958959,0.4743358705089769,7.341833108595284e+21,1.2449498398883592e+19,4.013806520752623,37.52126119979791,559283416.3545958,553090934.6332247,356213132.98145694,59166454.67162381,1.0111961367175137,6.020525227655672,10.339382509774094,19.62191425397622,23.883569429265666,46.15513380698403,3.75502845614711e-09,3.75502845614711e-09,0.0006122149786508882,0.0006122149786508882,8.821517348005484e+17,8.765918597561231e-07,best_rizk_near,GAS_PARTITION
1200.0,1.1,0.20438640025109692,0.3443419291450749,0.5487283293961719,7.254784933976532e+21,1.211635518890034e+19,4.066738816153073,40.785873471344075,548110122.3686494,545891954.3055402,228783607.93991193,54430610.676016524,1.004063382956305,4.2032158944841616,10.2839213816698,19.62878860742003,24.206660922167178,45.88062908874301,5.561525704596595e-09,5.561525704596595e-09,0.0007600220331763171,0.0007600220331763171,1.171176006466664e+18,1.0346758848043643e-06,best_rizk_near,GAS_PARTITION
1300.0,1.1,0.20969308496477942,0.4313767570492176,0.641069842013997,7.166663821128674e+21,1.1707308769591857e+19,4.118377529435159,44.47374344529903,540029504.6446024,539047230.161164,163795950.12559816,49917093.27843098,1.0018222419641127,3.281359938407589,10.225878752624654,19.62593979779962,24.533479103629844,45.61470234594589,7.858302878384492e-09,7.858302878384492e-09,0.0009488949926132689,0.0009488949926132689,1.5351797155123484e+18,1.2305599488129216e-06,best_rizk_near,GAS_PARTITION
1400.0,1.1,0.21409926462342208,0.570268843463027,0.7843681080864491,7.001867959732283e+21,1.1081252320723243e+19,4.179306443798598,49.71270525733473,531596126.4162726,531188614.6310506,115612558.92894372,44656592.08261365,1.000767169653109,2.588924804540911,10.033769417125082,19.522440722116873,25.023648089812905,45.42014177094515,1.1621892990437857e-08,1.1621892990437857e-08,0.0012565370812113689,0.0012565370812113689,2.1047599444302075e+18,1.5378493194504834e-06,best_rizk_near,GAS_PARTITION
1500.0,1.1,0.20937212776714312,0.9984591796820923,1.2078313074492353,5.99002996460216e+21,9.342973389341612e+18,4.369855613471615,63.42379104611907,508119207.64825684,508025938.6960224,63875860.494298145,35002638.022468746,1.0001835909254433,1.8248870400366743,8.303657697309117,18.423863772821203,27.000466010904056,46.27201251896563,2.456051373862881e-08,2.456051373862881e-08,0.002272758598766099,0.002272758598766099,3.545205781155077e+18,2.5030596034715736e-06,best_rizk_near,GAS_PARTITION
1600.0,1.1,0.16424403796329437,2.2101288448537884,2.3743728828170827,2.757724872442364e+21,5.707347551357925e+18,5.2193532280544295,97.41628295744917,425366321.1653646,425340057.0912364,35251509.279320695,22788798.05924932,1.0000617484144518,1.5468788300141665,3.243655792850066,13.273300164263217,34.36741660510056,49.11562743778616,8.05922891267343e-08,8.05922891267343e-08,0.00583123899753612,0.00583123899753612,4.692553149443594e+18,5.5228264815050405e-06,best_rizk_near,GAS_PARTITION
1700.0,1.1,0.08674977590136765,4.74969432131401,4.836444097215377,6.715006894589641e+20,1.9310771237560965e+18,6.7563337764556515,180.40939246320468,328597606.1169413,328580569.5000173,22222082.37110931,12305346.022673288,1.0000518491307928,1.8058884593869917,0.6796182839100369,6.136918750061774,46.05734498703414,47.12611797899406,3.166797232990441e-07,3.166797232990441e-07,0.016648907191303942,0.016648907191303942,3.689020294579402e+18,1.4856256378771572e-05,best_rizk_near,GAS_PARTITION
1800.0,1.1,0.026790037238774864,8.354623616454829,8.381413653693603,1.3099810830803576e+20,3.645899697755319e+17,7.874202172770885,379.6160108426692,281951348.1759212,281933324.9629778,14937388.974679021,5848014.669012665,1.0000639272173508,2.5542666734112243,0.1264499026635404,1.7122522161066602,52.86910854344482,45.29218933778501,7.88511543735416e-07,7.88511543735416e-07,0.040357680295575835,0.040357680295575835,1.801245839844544e+18,4.133329913966266e-05,best_rizk_near,GAS_PARTITION
