8.52051282051282	8.42E-18	1.00E+22
8.17179487179487	8.42E-18	1.00E+22
7.85384615384615	8.42E-18	1.00E+22
7.55641025641026	8.57E-18	1.00E+22
7.27948717948718	9.34E-18	1.00E+22
7.02307692307692	1.17E-17	1.00E+22
6.78717948717949	1.70E-17	1.00E+22
6.56153846153846	2.76E-17	1.00E+22
6.35641025641026	4.70E-17	1.00E+22
6.16153846153846	7.73E-17	1.00E+22
5.97692307692308	1.19E-16	1.00E+22
5.80256410256410	1.70E-16	1.00E+22
5.63846153846154	2.32E-16	1.00E+22
5.48461538461539	3.06E-16	1.00E+22
5.34102564102564	4.02E-16	1.00E+22
5.20769230769231	5.48E-16	1.00E+22
5.06410256410256	8.00E-16	1.00E+22
4.94102564102564	1.21E-15	1.00E+22
4.81794871794872	1.86E-15	1.00E+22
4.70512820512821	2.80E-15	1.00E+22
4.59230769230769	4.09E-15	1.00E+22
4.50000000000000	5.67E-15	1.00E+22
4.39743589743590	7.73E-15	1.00E+22
8.52051282051282	8.57E-19	1.00E+21
8.17179487179487	8.57E-19	1.00E+21
7.85384615384615	9.34E-19	1.00E+21
7.55641025641026	1.19E-18	1.00E+21
7.27948717948718	1.73E-18	1.00E+21
7.02307692307692	2.66E-18	1.00E+21
6.78717948717949	3.95E-18	1.00E+21
6.56153846153846	5.39E-18	1.00E+21
6.35641025641026	7.34E-18	1.00E+21
6.16153846153846	1.07E-17	1.00E+21
5.97692307692308	1.70E-17	1.00E+21
5.81282051282051	3.22E-17	1.00E+21
5.63846153846154	5.97E-17	1.00E+21
5.48461538461539	1.07E-16	1.00E+21
5.34102564102564	1.86E-16	1.00E+21
5.20769230769231	2.90E-16	1.00E+21
5.06410256410256	4.38E-16	1.00E+21
4.94102564102564	6.51E-16	1.00E+21
4.82820512820513	9.66E-16	1.00E+21
4.71538461538462	1.39E-15	1.00E+21
4.61282051282051	2.02E-15	1.00E+21
4.50000000000000	2.95E-15	1.00E+21
4.39743589743590	4.31E-15	1.00E+21
8.52051282051282	8.57E-20	1.00E+20
8.17179487179487	9.50E-20	1.00E+20
7.86410256410257	1.70E-19	1.00E+20
7.55641025641026	4.16E-19	1.00E+20
7.28974358974359	9.50E-19	1.00E+20
7.02307692307692	1.89E-18	1.00E+20
6.78717948717949	3.11E-18	1.00E+20
6.56153846153846	4.62E-18	1.00E+20
6.34615384615385	6.51E-18	1.00E+20
6.16153846153846	9.83E-18	1.00E+20
5.97692307692308	1.67E-17	1.00E+20
5.80256410256410	3.11E-17	1.00E+20
5.63846153846154	5.87E-17	1.00E+20
5.48461538461539	1.07E-16	1.00E+20
5.35128205128205	1.82E-16	1.00E+20
5.19743589743590	2.95E-16	1.00E+20
5.07435897435897	4.38E-16	1.00E+20
4.94102564102564	6.51E-16	1.00E+20
4.82820512820513	9.50E-16	1.00E+20
4.71538461538462	1.41E-15	1.00E+20
4.50000000000000	2.95E-15	1.00E+20
4.39743589743590	4.38E-15	1.00E+20
4.61282051282051	1.99E-15	1.00E+20
8.52051282051282	1.07E-20	1.00E+19
8.17179487179487	3.00E-20	1.00E+19
7.85384615384615	9.18E-20	1.00E+19
7.55641025641026	2.13E-19	1.00E+19
7.27948717948718	3.82E-19	1.00E+19
7.02307692307692	5.97E-19	1.00E+19
6.78717948717949	8.87E-19	1.00E+19
6.56153846153846	1.54E-18	1.00E+19
6.35641025641026	3.06E-18	1.00E+19
6.16153846153846	6.51E-18	1.00E+19
5.97692307692308	1.39E-17	1.00E+19
5.80256410256410	2.76E-17	1.00E+19
5.63846153846154	5.12E-17	1.00E+19
5.48461538461539	8.72E-17	1.00E+19
5.34102564102564	1.43E-16	1.00E+19
5.19743589743590	2.32E-16	1.00E+19
5.06410256410256	3.63E-16	1.00E+19
4.94102564102564	5.67E-16	1.00E+19
4.81794871794872	8.72E-16	1.00E+19
4.70512820512821	1.29E-15	1.00E+19
4.60256410256410	1.99E-15	1.00E+19
4.50000000000000	2.90E-15	1.00E+19
4.39743589743590	4.31E-15	1.00E+19
8.52051282051282	5.20E-21	1.00E+18
8.17179487179487	1.79E-20	1.00E+18
7.85384615384615	3.95E-20	1.00E+18
7.55641025641026	6.62E-20	1.00E+18
7.27948717948718	1.07E-19	1.00E+18
7.02307692307692	2.06E-19	1.00E+18
6.78717948717949	4.86E-19	1.00E+18
6.56153846153846	1.17E-18	1.00E+18
6.35641025641026	2.85E-18	1.00E+18
6.16153846153846	6.40E-18	1.00E+18
5.97692307692308	1.32E-17	1.00E+18
5.80256410256410	2.53E-17	1.00E+18
5.63846153846154	4.54E-17	1.00E+18
5.47435897435897	7.86E-17	1.00E+18
5.34102564102564	1.34E-16	1.00E+18
5.18717948717949	2.24E-16	1.00E+18
5.06410256410256	3.57E-16	1.00E+18
4.95128205128205	5.58E-16	1.00E+18
4.81794871794872	8.72E-16	1.00E+18
4.70512820512821	1.32E-15	1.00E+18
4.60256410256410	1.95E-15	1.00E+18
4.48974358974359	2.90E-15	1.00E+18
4.39743589743590	4.31E-15	1.00E+18

