label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D2_xe_scale,Dg_D1_scale,Dg_D3_scale,Dv_D1_scale,Dv_D2_scale,b_bulk_scale,b_dislocation_scale,gd_bubble_scale,gd_line_scale,gd_line_alpha,family,score_swig_diag,score_Rd_exp,score_rizk_prior,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_Nd_coalescence_shape,score_Nd_highT_low_target,score_highT_pressure,score_rizk_fig8_dislocation_radius,score_rizk_fig8_bulk_radius,score_rizk_fig6_dislocation_burnup,score_base_highT_guard,p_d_over_eq_1p3_1600K,p_b_over_eq_1p3_1600K,bulk_gas_1p3_1600K,disl_gas_1p3_1600K,qgb_gas_1p3_1600K,bulk_gas_3p2_1600K,disl_gas_3p2_1600K,qgb_gas_3p2_1600K,v13_bulk_gas_1p1_1200,v13_disl_gas_1p1_1200,v13_qgb_gas_1p1_1200,v13_matrix_gas_1p1_1200,v13_bulk_gas_1p1_1500,v13_disl_gas_1p1_1500,v13_qgb_gas_1p1_1500,v13_matrix_gas_1p1_1500,v13_bulk_gas_1p1_1600,v13_disl_gas_1p1_1600,v13_qgb_gas_1p1_1600,v13_matrix_gas_1p1_1600,v13_bulk_gas_1p1_1800,v13_disl_gas_1p1_1800,v13_qgb_gas_1p1_1800,v13_matrix_gas_1p1_1800,v13_bulk_gas_1p1_2000,v13_disl_gas_1p1_2000,v13_qgb_gas_1p1_2000,v13_matrix_gas_1p1_2000,v13_bulk_gas_3p2_1200,v13_disl_gas_3p2_1200,v13_qgb_gas_3p2_1200,v13_matrix_gas_3p2_1200,v13_bulk_gas_3p2_1500,v13_disl_gas_3p2_1500,v13_qgb_gas_3p2_1500,v13_matrix_gas_3p2_1500,v13_bulk_gas_3p2_1600,v13_disl_gas_3p2_1600,v13_qgb_gas_3p2_1600,v13_matrix_gas_3p2_1600,v13_bulk_gas_3p2_1800,v13_disl_gas_3p2_1800,v13_qgb_gas_3p2_1800,v13_matrix_gas_3p2_1800,v13_bulk_gas_3p2_2000,v13_disl_gas_3p2_2000,v13_qgb_gas_3p2_2000,v13_matrix_gas_3p2_2000,v13_qgb_delta_1600_1200_1p1,v13_qgb_delta_2000_1600_1p1,v13_qgb_delta_1600_1200_3p2,v13_qgb_delta_2000_1600_3p2,v13_disl_min_target_1p1_1800,v13_disl_min_err_1p1_1800,v13_disl_min_target_1p1_1900,v13_disl_min_err_1p1_1900,v13_disl_min_target_1p1_2000,v13_disl_min_err_1p1_2000,v13_disl_min_target_3p2_1800,v13_disl_min_err_3p2_1800,v13_disl_min_target_3p2_1900,v13_disl_min_err_3p2_1900,v13_disl_min_target_3p2_2000,v13_disl_min_err_3p2_2000,v13_disl_delta_1900_1800_1p1,v13_disl_delta_2000_1900_1p1,v13_disl_delta_1900_1800_3p2,v13_disl_delta_2000_1900_3p2,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1900,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1900_2000_nm,Rd_inc_1800_2000_nm,Rd2000_max_nm,Rd1900_soft_max_nm,Rd_ratio_max,Rd_post1800_delta_max_nm,Rd_last_increment_factor_max,Rd_1900_2000_ratio_max,score_Nd_coalescence_shape_terms_rmse,Nd_drop_1600_over_1400_log10_v7,Nd_drop_1650_over_1400_log10_v7,Nd_drop_1725_over_1400_log10_v7,Nd_drop_1800_over_1400_log10_v7,Nd_drop_1725_over_1550_log10_v7,Nd_1p3_1550K_v7,Nd_1p3_1650K_v7,Nd_1p3_1800K_v7,Nd_1400_1p3,Nd_1900_1p3,Nd_2000_1p3,Nd_logdrop_1900_over_1400,Nd_logdrop_2000_over_1400,Nd_logdrop_target_1900_over_1400,Nd_logdrop_target_2000_over_1400,pd_over_eq_highT_3p2_1700,pb_over_eq_highT_3p2_1700,pd_over_eq_highT_3p2_1800,pb_over_eq_highT_3p2_1800,pd_over_eq_highT_3p2_1900,pb_over_eq_highT_3p2_1900,pd_over_eq_highT_3p2_2000,pb_over_eq_highT_3p2_2000,pd_over_eq_highT_1p1_1900,pb_over_eq_highT_1p1_1900,pd_over_eq_highT_1p1_2000,pb_over_eq_highT_1p1_2000,rizk_fig8_Rd_pred_1033K,rizk_fig8_Rd_target_1033K,rizk_fig8_Rd_logerr_1033K,rizk_fig8_Rd_pred_1333K,rizk_fig8_Rd_target_1333K,rizk_fig8_Rd_logerr_1333K,rizk_fig8_Rd_pred_1589K,rizk_fig8_Rd_target_1589K,rizk_fig8_Rd_logerr_1589K,rizk_fig8_Rd_pred_1742K,rizk_fig8_Rd_target_1742K,rizk_fig8_Rd_logerr_1742K,rizk_fig8_Rd_pred_1836K,rizk_fig8_Rd_target_1836K,rizk_fig8_Rd_logerr_1836K,rizk_fig8_Rd_pred_1900K,rizk_fig8_Rd_target_1900K,rizk_fig8_Rd_logerr_1900K,rizk_fig8_Rd_pred_1961K,rizk_fig8_Rd_target_1961K,rizk_fig8_Rd_logerr_1961K,rizk_fig8_Rb_pred_1061K,rizk_fig8_Rb_target_1061K,rizk_fig8_Rb_logerr_1061K,rizk_fig8_Rb_pred_1539K,rizk_fig8_Rb_target_1539K,rizk_fig8_Rb_logerr_1539K,rizk_fig8_Rb_pred_1800K,rizk_fig8_Rb_target_1800K,rizk_fig8_Rb_logerr_1800K,rizk_fig8_Rb_pred_1989K,rizk_fig8_Rb_target_1989K,rizk_fig8_Rb_logerr_1989K,rizk_fig6_Sd_pred_1p1FIMA,rizk_fig6_Sd_target_1p1FIMA,rizk_fig6_Sd_err_scaled_1p1FIMA,rizk_fig6_Sd_pred_3p2FIMA,rizk_fig6_Sd_target_3p2FIMA,rizk_fig6_Sd_err_scaled_3p2FIMA,rizk_fig6_Sd_pred_6p0FIMA,rizk_fig6_Sd_target_6p0FIMA,rizk_fig6_Sd_err_scaled_6p0FIMA,rhoFT2_enabled,rho_scale,rho_shape,rhoFT2_base_1025_1p1FIMA,rhoFT2_factor_1025K,rhoFT2_eff_1p1FIMA_1025K,rhoFT2_factor_1300K,rhoFT2_eff_1p1FIMA_1300K,rhoFT2_factor_1600K,rhoFT2_eff_1p1FIMA_1600K,rhoFT2_factor_1800K,rhoFT2_eff_1p1FIMA_1800K,rhoFT2_factor_2000K,rhoFT2_eff_1p1FIMA_2000K,rhoFT2_base_1025_1p3FIMA,rhoFT2_eff_1p3FIMA_1025K,rhoFT2_eff_1p3FIMA_1300K,rhoFT2_eff_1p3FIMA_1600K,rhoFT2_eff_1p3FIMA_1800K,rhoFT2_eff_1p3FIMA_2000K,rhoFT2_base_1025_3p2FIMA,rhoFT2_eff_3p2FIMA_1025K,rhoFT2_eff_3p2FIMA_1300K,rhoFT2_eff_3p2FIMA_1600K,rhoFT2_eff_3p2FIMA_1800K,rhoFT2_eff_3p2FIMA_2000K,rhoFT2_base_1025_6p0FIMA,rhoFT2_eff_6p0FIMA_1025K,rhoFT2_eff_6p0FIMA_1300K,rhoFT2_eff_6p0FIMA_1600K,rhoFT2_eff_6p0FIMA_1800K,rhoFT2_eff_6p0FIMA_2000K
FINAL_rank2_capture_only_capture_only_v13_trial_00250,2.3764569359924463,1.0043855242583604,0.478808691044842,0.344185460552029,0.1212744485454587,0.04782770396126349,0.18464547427145878,1.2398448832279251e-08,300611.76746395003,30000000000000.0,7.64919052856521e+19,1.0,1.0,1.0,0.9540897879745291,1.0,2.38535703425967,3.056967162770175,2.187080562674638,1.9916021907310757,89.38995247324888,7.309876715841042e+18,8.424401850260622e+18,4.633491226733415e+18,-0.25963072979805224,7.660712526756794,2.9531249896847753,0.00013505935584804107,0.4415895934777106,0.4415895934777106,1.0,40,1,1.0,2.0728708943098253,0.4754412370558066,0.2108861310794521,1.1281685634211793,0.05612862144541909,1.6752889804851896,3.4915293704377,8.45920135007184,0.43357876814557633,capture_only,2.323404622841612,0.1212744485454587,0.18541364594416912,0.020433118720010503,0.0017677905480567384,0.007141399300582385,0.25277842171832837,0.1954560714480426,0.0,1.3734461232576276,0.09706567392997793,0.26638448426362904,1.5883147081977194,0.0,1.2401031497947066,1.0650593740602603,55.79459840677732,25.526488615680655,18.202113871396662,31.420187664603308,54.57764571431426,13.808221715293504,71.52627880527844,13.282672822353582,10.912150458387142,4.278897913980847,65.9498357170584,17.72408051078933,14.07720574431167,2.2488780278405827,46.54085155700761,34.585727117186714,18.231506329684198,0.6419149961214784,2.368335366638798,75.86668504665145,21.737165100920787,0.027814485788974233,0.04543953500284616,78.27921645478273,21.67415565069076,0.0011883595236842532,65.18203332993335,23.259573538608805,10.15120372078315,1.407189410674706,57.61927748993927,30.666879626209223,10.980021209071452,0.7338216747800693,31.420187664603308,54.57764571431426,13.808221715293504,0.19394490578894863,0.5611841563697678,84.2727422400965,15.160298410214466,0.005775193319252004,0.010069069448566286,85.07848401023972,14.911209599478841,0.0002373208328737446,7.319355871297056,3.442649321006563,3.6570179945103547,1.102987884185337,55.0,0.0,78.0,0.0010693440534820654,84.0,0.08172547921738961,45.0,0.0,70.0,0.0,80.0,0.0,2.058460869604801,0.3540705385264715,0.6453724868283786,0.1603692833148358,135.66153153993085,201.3262052284742,312.7630988361107,558.1471368230066,2.7723521445685404,4.114262388809318,1.7845683806690962,46.271579066681966,65.66467368854336,111.4368936076365,245.38403798689586,356.82093159453234,1400.0,1300.0,12.0,350.0,0.75,1.35,0.1954560714480426,-0.06162902238298933,-0.12159639027242164,-0.25963072979805224,-0.4496638545761655,-0.23342562802450756,7.931109995095689e+18,6.36711486221434e+18,2.99140503473356e+18,8.424401850260622e+18,1.281203027808464e+18,3.3402282118521395e+17,-0.8179211185014402,-1.4017629350484264,-0.2,-0.35,2.900566038304466,1.0085991062219277,3.72948663007637,1.0004506533499664,6.207059987338073,1.0002595857639713,12.488856389698437,1.0002774368334326,1.637812658887301,1.0004955207838309,1.8907650969483263,1.000412070184538,37.236508555747086,54.90035634986601,-0.16860621037130405,49.97972009399987,62.35471248401371,-0.0960754614676394,85.43918334959922,79.02146884249838,0.03391199056313023,160.08052310434186,128.1481728359008,0.09662607649890291,233.53465804398795,288.0994861369096,-0.09119114188300698,312.7630988361107,387.4383570341449,-0.092987106938917,436.59162142091463,408.3316765847392,0.029062325062722064,12.589946393799323,7.390267027041024,0.23136375022872444,20.867877127475616,8.818447970098383,0.3740861140179345,39.403671220105814,21.99481236607679,0.253216425269829,35.853857106685496,52.06772800089737,-0.16203274415447286,2.145593552502735,2.6,-0.11360161187431628,7.660712526756794,3.85,0.9526781316891985,16.889165990588214,5.2,2.9222914976470538,1,0.8131250466783998,saturating_RayBlank,30000000000000.0,0.8131250466783998,24393751400351.992,0.9625522205584829,28876566616754.49,1.0028709217311025,30086127651933.074,1.010375385305673,30311261559170.188,1.0131875402367987,30395626207103.96,30000000000000.0,24393751400351.992,28876566616754.49,30086127651933.074,30311261559170.188,30395626207103.96,128000000000000.05,104080005974835.22,123206684231485.86,128367477981581.17,129328049319126.19,129688005150310.28,576000000000000.0,468360026886758.3,554430079041686.1,577653650917115.0,581976221936067.6,583596023176396.0
FINAL_rank3_capture_only_capture_only_v13_trial_00237,2.425846070961105,0.9763169036710201,0.4727677101876355,0.3218073277843397,0.12817835998934313,0.06668073406201068,0.1800011314524979,2.579958287797398e-08,308355.1202213278,30000000000000.0,7.567825958352411e+19,1.0,1.0,1.0,0.5066683417075464,1.0,2.772266667842779,4.397208668230846,2.0920033479317155,1.4930719396492325,88.24651181109097,7.267434442507676e+18,8.534577071006626e+18,4.386867416111498e+18,-0.28902749566004776,7.41751647123659,2.1631416665598007,0.00017600564360814588,0.5801400490071881,0.5801400490071881,1.0,40,1,1.0,2.5118854612908783,0.4768855266593368,0.20099451074036728,1.0699092387862073,0.06538071457539382,1.9545409590702998,3.0789172955617774,7.912488109305485,0.3451477076243003,capture_only,1.921671886646625,0.12817835998934313,0.1840294652052229,0.03694571911077781,0.0463304322022911,0.02678635148244085,0.2890826817066718,0.17460937770110407,0.0,1.5700287355672136,0.10006374718113326,0.21930392280415364,1.50851215165018,8.606428695192866e-05,1.2480191038066129,1.0141899370021887,53.466309127492934,24.83993401733397,21.207946079633313,29.604389314187156,53.644354592735795,16.55279329802495,70.21272236428942,12.308089676660575,12.460902115897483,5.018285843152509,64.18367427355126,17.171967434493563,16.188411186469384,2.455947105485818,45.481160296716226,32.69255971862848,21.190060811378345,0.6362191732769419,2.245732213413852,72.11745128966002,25.60969104775073,0.02712544917539896,0.03310433741296819,74.42113694346864,25.544600556947103,0.0011581621713064646,64.75067687170427,21.95469439792918,11.623092890109168,1.6715358402574074,55.84741478438377,30.35594297448574,12.983076043610877,0.8135661975196085,29.604389314187156,53.644354592735795,16.55279329802495,0.19846279505208042,0.4338036045418083,81.4022043897661,18.15826845470989,0.005723550982210058,0.007405088983012487,82.13270995169104,17.859649834799782,0.00023512452615827298,8.729158695480862,4.354539745568758,4.929700407915783,1.3068565367748306,55.0,0.0,78.0,0.055806329712380885,84.0,0.13684090080759087,45.0,0.0,70.0,0.0,80.0,0.0,1.9761056304733131,0.327580023335301,0.566001161231398,0.164504400693545,135.50687965877097,204.99733580530054,326.95807975249477,600.1032771443423,2.9273711035654624,4.428581623719054,1.8354135111100993,47.26036784768,69.49045614652957,121.96074394719423,273.14519739184755,395.1059413390418,1400.0,1300.0,12.0,350.0,0.75,1.35,0.17460937770110407,-0.06980088181019475,-0.1361736835492961,-0.28902749566004776,-0.4982925334765598,-0.2586089392398015,7.957258159077648e+18,6.237467863416722e+18,2.7095019702082975e+18,8.534577071006626e+18,1.0725426538444307e+18,2.560403312708922e+17,-0.9007674320061527,-1.5228736241970013,-0.2,-0.35,3.0678370593699946,1.0016013486859332,4.0602460851439695,1.0001949394944694,6.874107540666118,1.0001774310239087,13.740212657690394,1.0001899614442917,1.6860862459653208,1.0002347571131665,2.017343992724728,1.0001877089082076,36.15262080731504,54.90035634986601,-0.1814353773726163,48.674829482718884,62.35471248401371,-0.10756484226804235,84.29402509271392,79.02146884249838,0.02805169412732476,161.08510088277512,128.1481728359008,0.09934295511901751,239.82996726710786,288.0994861369096,-0.07963903548276022,326.95807975249477,387.4383570341449,-0.07371054030970453,464.84125105645927,408.3316765847392,0.056291589464596954,9.08447788930208,7.390267027041024,0.08963984150727804,14.12649823157838,8.818447970098383,0.2046423625810306,25.70732855149027,21.99481236607679,0.0677366866313689,22.143878300903165,52.06772800089737,-0.371314941478482,2.044964328558209,2.6,-0.1387589178604478,7.41751647123659,3.85,0.8918791178091475,16.313113710003066,5.2,2.7782784275007666,1,0.8067317244925946,saturating_RayBlank,30000000000000.0,0.8067317244925946,24201951734777.836,0.9549840039701103,28649520119103.31,0.9949856930819617,29849570792458.85,1.0024311516441298,30072934549323.895,1.0052211955695936,30156635867087.805,30000000000000.0,24201951734777.836,28649520119103.31,29849570792458.85,30072934549323.895,30156635867087.805,128000000000000.05,103261660735052.14,122237952508174.16,127358168714491.14,128311187410448.66,128668313032908.02,576000000000000.0,464677473307734.44,550070786286783.5,573111759215210.0,577400343347018.8,579007408648085.9
FINAL_rank1_capture_only_capture_only_v13_trial_00253,2.431847629483235,0.9655525095848994,0.4801727028036223,0.3646696359745168,0.1359261458055996,0.026661636134211093,0.1853179165493589,6.51380422161907e-09,306647.0164293298,30000000000000.0,7.661043369125613e+19,1.0,1.0,1.0,1.0551695831551855,1.0,2.3015728619032076,3.1662700051384265,1.990710152949422,2.2458309413725352,85.67031348395605,7.558373586564547e+18,8.531259043323864e+18,4.986354870192155e+18,-0.23322994583330584,7.324990383085527,3.6774842925321414,0.00014531124403371185,0.4536169189466394,0.4536169189466394,1.0,40,1,1.0,2.255498453394931,0.5123624747400422,0.21149817867864842,1.1641120901298248,0.060287456025011246,1.9643160117385792,3.3644165262163024,7.610860523338359,0.42517317692649736,capture_only,2.3966330993821625,0.1359261458055996,0.18443283356922277,0.04071501407212031,0.05214016310341309,0.0,0.22064439082720858,0.21422181275986857,0.0,1.1769053987183073,0.10673818065054856,0.3222500060357275,1.5759464614546541,0.0,1.1032147050258538,1.111427567833362,56.89414488308998,21.732486357599893,20.877185356578874,35.631380421438635,47.66109198453766,16.501212441304002,71.07595383793726,11.75180788491902,12.507909447467364,4.66432882967634,66.0536433438343,15.389917657873992,16.160360873078798,2.396078125212906,49.358398134705524,28.903887202583388,21.082613521771986,0.6551011409390929,3.1306770392615455,70.57897319142151,26.25915500525305,0.03119476406389819,0.06128301049758631,73.65558274356835,26.28178306274606,0.0013511831880126154,65.82479588877065,20.792472703423723,11.835227878390457,1.5475035294151733,59.25932500108269,27.12745829246534,12.818710940577418,0.7945057658745474,35.631380421438635,47.66109198453766,16.501212441304002,0.20631515271971085,0.7612985084764868,80.381566495581,18.850436685759043,0.00669831018345656,0.013526717933921273,81.41619086168838,18.570006157362208,0.00027626301549684947,8.574704074304622,5.199169540974076,4.665984562913545,2.068793716058206,55.0,0.0,78.0,0.06844882119532758,84.0,0.14777738937759508,45.0,0.0,70.0,0.0,80.0,0.0,2.6296093249055588,0.44700022724127564,0.8352601362396399,0.19936422986774005,129.78405101186988,191.5586253533674,290.8802925714527,505.39304910286904,2.638320504600472,3.8941075206278346,1.7374606049625132,44.11373752791383,61.77457434149753,99.32166721808528,214.51275653141636,313.83442374950164,1400.0,1300.0,12.0,350.0,0.75,1.35,0.21422181275986857,-0.05258477516505458,-0.10579707932549164,-0.23322994583330584,-0.41030701817239423,-0.2114018994749042,8.113067377454934e+18,6.686764833037455e+18,3.3166993900929055e+18,8.531259043323864e+18,1.526117484365482e+18,4.356088922807645e+17,-0.7474251610946503,-1.2919163924595418,-0.2,-0.35,2.613164649344805,1.0264011615470423,3.3870057967521054,1.0009694571513548,5.579381550021227,1.0002426945977088,11.21835770533295,1.0002451816492381,1.5077018353340292,1.0005099282018506,1.6804621485580113,1.0003472582734545,36.19317491370732,54.90035634986601,-0.18094848172667255,48.54769086488905,62.35471248401371,-0.10870070320720805,81.94844712448983,79.02146884249838,0.015795630316907547,153.11603149047116,128.1481728359008,0.07730824609681768,220.76208420100448,288.0994861369096,-0.1156179981005572,290.8802925714527,387.4383570341449,-0.12448831601754712,398.9387055424259,408.3316765847392,-0.010106897736438834,14.235111511195253,7.390267027041024,0.284700742836874,24.554514426291753,8.818447970098383,0.44473919337163953,51.176500518129814,21.99481236607679,0.36675032379385264,46.94035646895535,52.06772800089737,-0.045022244107612866,1.972144640979143,2.6,-0.15696383975521427,7.324990383085527,3.85,0.8687475957713818,16.885318756794724,5.2,2.9213296891986813,1,0.8027091965667139,saturating_RayBlank,30000000000000.0,0.8027091965667139,24081275897001.418,0.9502222601237837,28506667803713.51,0.9900244927042386,29700734781127.16,0.9974328267006086,29922984801018.258,1.0002089589014385,30006268767043.152,30000000000000.0,24081275897001.418,28506667803713.51,29700734781127.16,29922984801018.258,30006268767043.152,128000000000000.05,102746777160539.42,121628449295844.36,126723135066142.6,127671401817677.95,128026746739384.17,576000000000000.0,462360497222427.2,547328021831299.44,570254107797641.5,574521308179550.6,576120360327228.5
