T,burnup,swelling_b_percent,swelling_d_percent,swelling_ig_percent,Nb,Nd,Rb_nm,Rd_nm,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,f_cap_step_final,cap_raw_step_final,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,max_f_cap_step,candidate,grid
1600.0,0.2,0.0005400503454013888,0.5644155725497453,0.5649556228951467,7.689920050789404e+19,1.110772671084382e+19,2.5594183032944775,49.502644189937726,867898917.0243019,867384591.7028964,55979191.21640783,44846089.26105111,1.0005929610997537,1.2482513445163619,8.216119869443947,0.297588904533269,71.62466420349452,19.86162702252828,1.054880933243202e-06,1.054880933243202e-06,0.0011345607075939517,0.0011345607075939517,3.131237875535237e+16,5.4805924812811055e-06,best_rizk_near,BURNUP_1600K
1600.0,0.5,0.017943594494694518,1.340437179899446,1.3583807743941407,6.080123920112403e+20,8.142574079241213e+18,4.130184653652821,73.2484961294305,537721930.2341436,537506234.2640265,45381270.5782193,30307789.474301938,1.0004012901737083,1.4973467668006013,5.660636750697557,3.464792306688899,57.07443000705315,33.800140935560414,2.289422268462305e-06,2.289422268462305e-06,0.00311245741353776,0.00311245741353776,6.110786750266877e+17,5.5228264815050405e-06,best_rizk_near,BURNUP_1600K
1600.0,0.8,0.07725460632978694,1.859322272946937,1.936576879276724,1.5733693608463824e+21,6.593127770112157e+18,4.894049548715137,87.64453814044145,453714722.7613857,453612080.9367019,39551530.841390006,25329587.52595257,1.0002262766557537,1.5614755195229968,4.200551542851844,8.792885358381897,43.963315738933034,43.04324735983324,2.683275815137158e-06,2.683275815137158e-06,0.004678640762461443,0.004678640762461443,2.241076379423956e+18,5.5228264815050405e-06,best_rizk_near,BURNUP_1600K
1600.0,1.1,0.16424403796329437,2.2101288448537884,2.3743728828170827,2.757724872442364e+21,5.707347551357925e+18,5.2193532280544295,97.41628295744917,425366321.1653646,425340057.0912364,35251509.279320695,22788798.05924932,1.0000617484144518,1.5468788300141665,3.243655792850066,13.273300164263217,34.36741660510056,49.11562743778616,8.05922891267343e-08,8.05922891267343e-08,0.00583123899753612,0.00583123899753612,4.692553149443594e+18,5.5228264815050405e-06,best_rizk_near,BURNUP_1600K
1600.0,1.3,0.22788164390313723,2.388065516862128,2.615947160765265,3.601766480275907e+21,5.302064084655461e+18,5.325598162996922,102.44817316037135,416872258.38927555,416854582.725543,33077730.911740717,21669493.28149399,1.0000424024695063,1.5264653622514328,2.7924525860179332,15.46339382563627,29.70252703319046,52.04162655515534,4.906601183251214e-07,4.906601183251214e-07,0.006442744289941385,0.006442744289941385,6.629553400460941e+18,5.5228264815050405e-06,best_rizk_near,BURNUP_1600K
1600.0,1.6,0.32539100089739303,2.6027875074117652,2.9281785083091583,4.903995596352859e+21,4.849064707880078e+18,5.410726962312623,108.61689283084783,410310220.8023853,410296068.4327601,30562289.080607317,20438809.674451552,1.0000344930666267,1.495306701681854,2.298627172092144,17.83057320651922,24.51345006719191,55.35734955419674,9.135199610651698e-07,9.135199610651698e-07,0.007204924469513294,0.007204924469513294,9.853588772339837e+18,5.5228264815050405e-06,best_rizk_near,BURNUP_1600K
1600.0,2.0,0.45489002201752987,2.8265866028698827,3.2814766248874125,6.666970764085996e+21,4.415905949311195e+18,5.461304817147301,115.18200229354846,406507102.08320546,406496263.13288474,28132807.97692502,19273844.487806287,1.0000266643295492,1.4596365553703314,1.8517573290001952,19.8693401782928,19.769385679408135,58.50951681329887,1.2956521283231983e-06,1.2956521283231983e-06,0.00802843111598908,0.00802843111598908,1.4592411820648577e+19,5.5228264815050405e-06,best_rizk_near,BURNUP_1600K
1600.0,2.5,0.6134904683832956,3.0449424292830463,3.6584328976663416,8.876889150855534e+21,4.0287137611237673e+18,5.484699076118314,121.74225865357506,404769244.928022,404762407.0509919,25985794.543905333,18235245.711328093,1.000016893557581,1.4250312255327848,1.4840120462663127,21.401699681941643,15.855224657985453,61.259063613806596,4.049050352692247e-07,4.049050352692247e-07,0.008861621773806116,0.008861621773806116,2.1037882495387333e+19,5.5228264815050405e-06,best_rizk_near,BURNUP_1600K
1600.0,3.2,0.8290332787166782,3.2825282119751233,4.111561490691802,1.1950493408534194e+22,3.6440272494576067e+18,5.491603494783894,129.0761730781691,404259290.12306184,404253512.13149846,23906477.12850764,17199146.41918891,1.0000142929903884,1.3899804412290735,1.1587178835938656,22.583345640852272,12.374903298868707,63.88303317668516,9.637838818497482e-07,9.637838818497482e-07,0.009802666165834984,0.009802666165834984,3.0788761286694937e+19,5.5228264815050405e-06,best_rizk_near,BURNUP_1600K
1600.0,4.0,1.067442194474676,3.495746985909029,4.563189180383705,1.5417621611713552e+22,3.328726391800093e+18,5.487983427966861,135.8494114018792,404524856.4781061,404520171.9609504,22255804.086901993,16341623.987112034,1.0000115804290624,1.3619089574239518,0.9246814937475316,23.26817121165488,9.872439117527598,65.93470817707,5.904846995423239e-07,5.904846995423239e-07,0.010678569877193405,0.010678569877193405,4.273166498384759e+19,5.5228264815050405e-06,best_rizk_near,BURNUP_1600K
