number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,params_K_d,params_f_n,user_attrs_Dg_dislocation_scale,user_attrs_Dv_dislocation_scale,user_attrs_K_d,user_attrs_f_n,user_attrs_score_Rd,user_attrs_score_gas_partition,user_attrs_score_guard,user_attrs_score_pressure_eq,user_attrs_score_swelling_d,user_attrs_score_total,state
92,3.5884966349536516,3.407309190875378,18.76221166754373,1669070.6566912108,1.9198512025512007e-07,3.407309190875378,18.76221166754373,1669070.6566912108,1.9198512025512007e-07,0.7687777008728416,0.4740326951104948,1.9718530249422543,1.3804737040636639,0.08723999352608067,3.5884966349536516,COMPLETE
93,1.9238663307495996,3.873179017574092,11.421025632547286,2839493.499477181,4.098994103098086e-07,3.873179017574092,11.421025632547286,2839493.499477181,4.098994103098086e-07,1.3707020369838487,0.39565346642805616,0.0,5.751526920669844e-06,0.21253546027101264,1.9238663307495996,COMPLETE
94,2.615168154936257,3.7282927223029625,7.206864632035796,2295795.8066650927,2.315762416439523e-07,3.7282927223029625,7.206864632035796,2295795.8066650927,2.315762416439523e-07,1.039620810421857,0.42721848599852574,1.0716444202617055,0.525535585121794,0.1208418202445445,2.615168154936257,COMPLETE
95,1.9922711528230888,4.479573876593189,15.339436693847569,3519803.1491933055,5.150861642119301e-07,4.479573876593189,15.339436693847569,3519803.1491933055,5.150861642119301e-07,1.5479450514958204,0.33175920437095985,0.0,2.2393429313313448e-06,0.21324279466277837,1.9922711528230888,COMPLETE
96,1.8743453932070466,3.293573448461868,11.889015653832978,2030452.747425357,4.002504259201758e-07,3.293573448461868,11.889015653832978,2030452.747425357,4.002504259201758e-07,1.1472972422905579,0.48905819025848185,0.0,7.86960550183878e-06,0.2290097284521041,1.8743453932070466,COMPLETE
97,1.9479651973742331,4.068310092847751,8.595787382501493,2805352.435815035,5.809345942998672e-07,4.068310092847751,8.595787382501493,2805352.435815035,5.809345942998672e-07,1.4028338407974115,0.37214683662799236,0.0,8.475760066686524e-06,0.23631233761738538,1.9479651973742331,COMPLETE
98,3.3396258118295727,4.469101930507949,13.11640046203518,1326141.430761435,4.508432269343721e-07,4.469101930507949,13.11640046203518,1326141.430761435,4.508432269343721e-07,0.5525648282340767,0.2956626138094894,2.0838345988523876,1.548822875628981,0.06405773377835035,3.3396258118295727,COMPLETE
99,1.7588471424643743,4.012017256924883,14.107672051422771,2799114.0961812763,3.355320591873291e-07,4.012017256924883,14.107672051422771,2799114.0961812763,3.355320591873291e-07,1.2689621660476604,0.3790226058400746,0.0,9.319352022440974e-06,0.16303732540673846,1.7588471424643743,COMPLETE
100,3.34957838135802,6.413942580734308,9.73033841308651,2157994.014128589,7.137130004858434e-07,6.413942580734308,9.73033841308651,2157994.014128589,7.137130004858434e-07,0.7828561153212513,0.2652369607868051,1.8873568980844122,1.5176568431488333,0.05972683747811962,3.34957838135802,COMPLETE
101,2.854086810976658,2.9270058670655117,11.308383767077547,2512860.356851471,7.803581379203601e-07,2.9270058670655117,11.308383767077547,2512860.356851471,7.803581379203601e-07,1.6937383045671808,0.6985262491967943,0.0,5.181171532079096e-07,0.44028238221813626,2.854086810976658,COMPLETE
102,3.0944991403767808,4.3836601902271894,13.803679853596803,2357706.6232070653,4.554022727467697e-07,4.3836601902271894,13.803679853596803,2357706.6232070653,4.554022727467697e-07,1.0783269421883415,0.3199853475741081,1.4459399978865264,0.9946009497640523,0.1290657187959956,3.0944991403767808,COMPLETE
103,2.9874077591701385,2.7937811824231984,12.79229609534083,3406469.149085803,3.7542473721030763e-07,2.7937811824231984,12.79229609534083,3406469.149085803,3.7542473721030763e-07,1.9075910071182622,0.6862597706522647,0.0,5.642312269945722e-07,0.4120150244332618,2.9874077591701385,COMPLETE
104,5.507824379213757,7.547223276850529,8.129324223555471,2119129.414429657,1.4488549530110236e-07,7.547223276850529,8.129324223555471,2119129.414429657,1.4488549530110236e-07,0.45038252821208796,1.075849435193216,3.0126560609082267,1.6597131163960261,0.5861012962089968,5.507824379213757,COMPLETE
105,2.1576568194150543,5.426540036997659,1.2029408251945715,1714059.2485190863,3.5869515260958335e-07,5.426540036997659,1.2029408251945715,1714059.2485190863,3.5869515260958335e-07,0.6239645503382892,0.33151000924979235,0.9495337582410173,0.709083843285723,0.08242678451641362,2.1576568194150543,COMPLETE
106,3.8324971505325114,5.358695688151504,19.431240122930934,2715227.2637869446,2.749569470560492e-07,5.358695688151504,19.431240122930934,2715227.2637869446,2.749569470560492e-07,0.944550834009801,0.3730052676144875,2.115271429452006,1.6067436239157524,0.06130566792811248,3.8324971505325114,COMPLETE
107,2.9575381001274796,3.077402321192116,12.094303920840003,4984175.857069802,1.8538437184451806e-07,3.077402321192116,12.094303920840003,4984175.857069802,1.8538437184451806e-07,2.090693391098783,0.6175895926208153,0.0,7.73913518126547e-07,0.3283318842185352,2.9575381001274796,COMPLETE
108,2.328085683169517,2.1753450992046726,1.1488564114749997,333455.71511154436,1.6754191639091832e-07,2.1753450992046726,1.1488564114749997,333455.71511154436,1.6754191639091832e-07,0.11351354013858773,0.8294422238601946,0.8287284791777012,0.5845856245045711,0.1892591105638395,2.328085683169517,COMPLETE
109,3.5551696724665014,1.890929923362752,8.311022333711382,2312236.7543486403,3.1037973541315625e-07,1.890929923362752,8.311022333711382,2312236.7543486403,3.1037973541315625e-07,1.780641309059236,1.1139668111096641,0.0,3.5934451553917534e-07,0.516058639839305,3.5551696724665014,COMPLETE
110,1.8128361736338074,3.8506876349586276,19.394845690944333,2300745.9214436887,5.840658377872974e-07,3.8506876349586276,19.394845690944333,2300745.9214436887,5.840658377872974e-07,1.2289584737124617,0.3945901347729101,0.0,2.1950644687960698e-06,0.2219588256305047,1.8128361736338074,COMPLETE
111,2.848564809388673,3.378977047073045,19.89993659665049,3311308.8798450185,8.019133559581627e-07,3.378977047073045,19.89993659665049,3311308.8798450185,8.019133559581627e-07,1.9009755627275433,0.577168351872484,0.0,5.245380935752793e-07,0.41949246107170596,2.848564809388673,COMPLETE
112,2.9631442720195946,2.406642538301043,15.647316622495422,2116014.718279758,5.142587657388993e-07,2.406642538301043,15.647316622495422,2116014.718279758,5.142587657388993e-07,1.5688318024762598,0.8549299420840618,0.0,4.5798593439445923e-07,0.4506330188835152,2.9631442720195946,COMPLETE
113,1.795854187961572,3.519390250269174,10.618282373464325,2500901.5427484857,2.454275065405098e-07,3.519390250269174,10.618282373464325,2500901.5427484857,2.454275065405098e-07,1.188322670456969,0.4580204515538539,0.0,2.82922678740235e-05,0.1655061842193329,1.795854187961572,COMPLETE
114,10.95548850471469,19.986170575418516,1.3367153690484948,581231.7415820602,1.7267483648435177e-07,19.986170575418516,1.3367153690484948,581231.7415820602,1.7267483648435177e-07,0.010840425526893318,3.1501568397724,1.8792533388528578,3.6109662426286704,2.6219944052430377,10.95548850471469,COMPLETE
115,2.121572621661369,2.6145509398311946,10.276594628622291,1797230.6631993062,2.371126306342737e-07,2.6145509398311946,10.276594628622291,1797230.6631993062,2.371126306342737e-07,1.1030347002442893,0.6842840156298414,0.0,1.0760305292966883e-05,0.2560137703530085,2.121572621661369,COMPLETE
116,2.251589819299806,4.992681064450785,19.558618844121185,1586487.9512481324,7.4089242346593744e-06,4.992681064450785,19.558618844121185,1586487.9512481324,7.4089242346593744e-06,1.2226304466587392,0.5936894945543861,0.0,8.518955711068391e-07,0.3830930067804322,2.251589819299806,COMPLETE
117,4.447117161710386,13.330802915577307,8.644996388836654,2829559.8431187933,5.517567062637402e-06,13.330802915577307,8.644996388836654,2829559.8431187933,5.517567062637402e-06,0.88529461901758,0.36647301632182805,3.0410052956237266,1.7496412582931145,0.07075451585477766,4.447117161710386,COMPLETE
118,3.652932190120996,4.216198910679297,19.119770657318092,1298824.5934427509,1.371098673685718e-06,4.216198910679297,19.119770657318092,1298824.5934427509,1.371098673685718e-06,0.7834810219396101,0.36610230196114213,2.0570087682419773,1.4264908876407556,0.1799712193452952,3.652932190120996,COMPLETE
119,2.0876816080776743,3.585652842856446,18.001356543436444,2298246.7629872835,7.061631404740362e-07,3.585652842856446,18.001356543436444,2298246.7629872835,7.061631404740362e-07,1.3463644771060703,0.4676129682819069,0.0,1.1716765187980868e-06,0.291629621750997,2.0876816080776743,COMPLETE
120,2.1131942723121817,2.718950473968174,13.327520084228757,2381051.593861344,1.1391013606320848e-07,2.718950473968174,13.327520084228757,2381051.593861344,1.1391013606320848e-07,1.175434533427304,0.6995450483710811,0.0,1.1939307447370251e-05,0.17796295785737618,2.1131942723121817,COMPLETE
121,2.3517585744870515,2.962360756991106,12.98100430693911,2581493.1634008437,3.1750744435726577e-07,2.962360756991106,12.98100430693911,2581493.1634008437,3.1750744435726577e-07,1.4518542592463022,0.5937570580173285,0.0,1.3135146903892846e-06,0.3006932987557827,2.3517585744870515,COMPLETE
122,2.86988638829102,4.23724183118399,8.910284901589986,2618442.5573204537,2.4059056229090186e-07,4.23724183118399,8.910284901589986,2618442.5573204537,2.4059056229090186e-07,1.0733552111591131,0.3855331352338181,1.2612520723886274,0.7882376715278028,0.09427120515024533,2.86988638829102,COMPLETE
123,1.713223333975446,6.382766455078177,1.1347372462244387,3609089.77183706,1.0421828407297847e-06,6.382766455078177,1.1347372462244387,3609089.77183706,1.0421828407297847e-06,1.4489483052565655,0.22155767526737574,0.0,0.007527983038099233,0.16343157337495862,1.713223333975446,COMPLETE
124,2.9646089238730706,3.8941130698220316,1.3447061364973882,3800202.5086028934,1.2385571470162162e-06,3.8941130698220316,1.3447061364973882,3800202.5086028934,1.2385571470162162e-06,2.078696569009258,0.5257715486472672,0.0,3.975684539382118e-05,0.44711652986061645,2.9646089238730706,COMPLETE
125,2.9502002441518282,8.233104188492389,2.3114251550730502,4117037.191469978,3.6215266181963346e-07,8.233104188492389,2.3114251550730502,4117037.191469978,3.6215266181963346e-07,1.1446984837131726,0.5630689449462507,1.0927364281219687,0.6997393300742678,0.05632221751010705,2.9502002441518282,COMPLETE
126,2.542703824929702,11.118713421807165,1.237356379490654,4809072.295522742,2.077217619273293e-06,11.118713421807165,1.237356379490654,4809072.295522742,2.077217619273293e-06,1.4691340837061158,0.3070295614189365,0.8012515038515844,0.44021301410200625,0.07294848786733076,2.542703824929702,COMPLETE
127,1.8297423581643129,5.526731530213623,1.5183159139847702,3675943.9557927437,7.312475467122631e-07,5.526731530213623,1.5183159139847702,3675943.9557927437,7.312475467122631e-07,1.5111136493757804,0.2549163647380613,0.0,0.002936014962384441,0.1840891050553316,1.8297423581643129,COMPLETE
128,3.1849879063502744,11.603460527088538,1.1096790072235965,3082406.705924686,1.0088506156373441e-06,11.603460527088538,1.1096790072235965,3082406.705924686,1.0088506156373441e-06,0.8174691454253717,0.731584137751696,1.2545690788614743,0.8552278478549856,0.12601514822033016,3.1849879063502744,COMPLETE
129,2.5741438292362373,7.54609950424766,1.6587378957539567,3216838.611240262,5.897809433511358e-07,7.54609950424766,1.6587378957539567,3216838.611240262,5.897809433511358e-07,1.043219929062388,0.357941270629429,1.070828275863682,0.6886599838758236,0.054861986339020063,2.5741438292362373,COMPLETE
130,4.370261210051907,6.804860430340691,15.684897415687145,2101685.393896225,8.384589735475922e-07,6.804860430340691,15.684897415687145,2101685.393896225,8.384589735475922e-07,0.7416725060731502,0.26494238885216337,3.243032321094783,1.8323442819144575,0.06551032199061156,4.370261210051907,COMPLETE
131,1.7348471675736856,7.3141048471905,2.394498646417731,4402476.832674434,7.874958019017321e-07,7.3141048471905,2.394498646417731,4402476.832674434,7.874958019017321e-07,1.4866854237901026,0.25562748695250237,0.020382567714487113,0.012758206562709817,0.1017831554461918,1.7348471675736856,COMPLETE
132,1.8190509148475933,8.123941140848592,2.1098569345783393,4945210.890946092,7.341843001607891e-07,8.123941140848592,2.1098569345783393,4945210.890946092,7.341843001607891e-07,1.5268756678771598,0.3021236878971715,0.031075281287268452,0.021446333811227517,0.08149207283035023,1.8190509148475933,COMPLETE
133,1.8865634462418128,5.675423037312736,1.773139363623866,4171970.6836613063,5.955340746045423e-07,5.675423037312736,1.773139363623866,4171970.6836613063,5.955340746045423e-07,1.5885190812991679,0.2631213204713379,0.0,0.0018837592311681435,0.1676971226968737,1.8865634462418128,COMPLETE
134,2.1895957628729787,8.766459204740725,1.0857535145888813,4544138.2144888835,1.007142843201905e-06,8.766459204740725,1.0857535145888813,4544138.2144888835,1.007142843201905e-06,1.4405501167393227,0.2934521753063076,0.4725065282949686,0.2781443944141449,0.07958967213805626,2.1895957628729787,COMPLETE
135,2.250340197513066,6.977037153817781,1.0643110658476314,3265283.31173469,8.524873330987326e-07,6.977037153817781,1.0643110658476314,3265283.31173469,8.524873330987326e-07,1.208555546941299,0.24558516210808548,0.7940684277391457,0.4246492140691484,0.09467765624095847,2.250340197513066,COMPLETE
136,2.502511945754327,7.442999010074518,4.506090084565406,4493420.411531022,6.467904102591969e-07,7.442999010074518,4.506090084565406,4493420.411531022,6.467904102591969e-07,1.4404328542538969,0.2935339936854791,0.9238722250892616,0.334523188554767,0.07942095771979132,2.502511945754327,COMPLETE
137,2.9790106604430475,9.182010328624617,3.173751657143134,4322193.23406088,7.497728314159088e-07,9.182010328624617,3.173751657143134,4322193.23406088,7.497728314159088e-07,1.2542823255712154,0.4164243513221509,1.1727160699180188,0.8104366943693729,0.05222770805293644,2.9790106604430475,COMPLETE
138,2.3092342759387523,5.112761855487305,1.4946054003883897,4839689.203068651,6.346509645128578e-07,5.112761855487305,1.4946054003883897,4839689.203068651,6.346509645128578e-07,1.9106008074350862,0.2972570052220586,0.0,0.0004915116950260462,0.2594963904860723,2.3092342759387523,COMPLETE
139,3.65093834164007,4.341201820420426,2.6238888987899456,4558077.476752906,3.2113401779257037e-06,4.341201820420426,2.6238888987899456,4558077.476752906,3.2113401779257037e-06,2.5426673876662136,0.6576328224376428,0.0,3.9031647456661166e-07,0.5519548697543452,3.65093834164007,COMPLETE
140,3.087285008392039,11.24163635911447,2.1585917157820793,3958147.4273846173,1.184073839803191e-06,11.24163635911447,2.1585917157820793,3958147.4273846173,1.184073839803191e-06,1.0978203204603354,0.5293523114186586,1.214104273957854,0.8896218854617025,0.06113108929174678,3.087285008392039,COMPLETE
141,1.7469724771709412,5.882574444036879,1.1622026009632993,2618404.897064127,2.156956133261573e-06,5.882574444036879,1.1622026009632993,2618404.897064127,2.156956133261573e-06,1.3298876148216376,0.260154630034428,0.0,0.00598577368621961,0.23815448283750285,1.7469724771709412,COMPLETE
142,2.3710511890825208,7.133346828210174,1.6070674172178483,3048199.5727800275,1.7549391595148929e-06,7.133346828210174,1.6070674172178483,3048199.5727800275,1.7549391595148929e-06,1.2678429161896028,0.20261443368207574,0.842990020013204,0.48515950065088975,0.13941070351180035,2.3710511890825208,COMPLETE
143,2.836154020208583,5.004351022206336,1.0123055958181946,2984349.3585270313,4.660325432856828e-06,5.004351022206336,1.0123055958181946,2984349.3585270313,4.660325432856828e-06,1.8803518485228699,0.5435463046659325,0.0,0.0002636119443204932,0.46178003820886143,2.836154020208583,COMPLETE
144,2.055908392103579,5.723002514895034,2.841698326843539,4124725.798199753,1.0604666775641311e-06,5.723002514895034,2.841698326843539,4124725.798199753,1.0604666775641311e-06,1.716711121763437,0.252553917650694,0.0,0.00014378655902754924,0.2332834832517255,2.055908392103579,COMPLETE
145,1.8047693653243957,6.138532260162277,1.0679972470194412,2556686.409515462,2.0828318124863235e-06,6.138532260162277,1.0679972470194412,2556686.409515462,2.0828318124863235e-06,1.2564205999503308,0.23664248554068412,0.17931670914990222,0.10818737010167971,0.20908354008480354,1.8047693653243957,COMPLETE
146,1.972449091702129,4.471793939260754,1.7803985566699165,1787981.0421010582,2.485239498436544e-06,4.471793939260754,1.7803985566699165,1787981.0421010582,2.485239498436544e-06,1.1972080202901236,0.44391153768616876,0.0,0.0018558190428148223,0.3272568792881682,1.972449091702129,COMPLETE
147,1.7643840684121341,7.667387465116859,2.250327395362101,4571409.204724135,1.022776868802557e-06,7.667387465116859,2.250327395362101,4571409.204724135,1.022776868802557e-06,1.5576401706603251,0.23393007186873696,0.0,0.0018787788188303954,0.11727977896293659,1.7643840684121341,COMPLETE
148,3.566762771422177,11.217615860263578,2.2992110859203985,4552904.188408593,4.916495059029239e-07,11.217615860263578,2.2992110859203985,4552904.188408593,4.916495059029239e-07,1.1027692252764654,0.8813612520825701,1.2047157848981522,0.8463917874651753,0.10957912234092831,3.566762771422177,COMPLETE
149,1.7013090497707157,6.855580537146318,1.3879205080616244,2781083.580029774,3.127877123357542e-06,6.855580537146318,1.3879205080616244,2781083.580029774,3.127877123357542e-06,1.3435643355577818,0.23540904627804035,0.0,0.004465171274230867,0.21730323993867445,1.7013090497707157,COMPLETE
150,2.5724201277289063,10.401986792250051,1.241764728812916,3386326.4077985925,4.508592459613409e-06,10.401986792250051,1.241764728812916,3386326.4077985925,4.508592459613409e-06,1.2776480426844428,0.22030108547293314,1.0164671914118961,0.6200536314734877,0.10878899293918554,2.5724201277289063,COMPLETE
151,2.4994046734878843,7.265403634897516,1.7559220705380512,2211350.758867153,2.9730920226714414e-06,7.265403634897516,1.7559220705380512,2211350.758867153,2.9730920226714414e-06,1.0247848449972408,0.20633438075876645,1.1084369351490029,0.7157427093166232,0.1375944931973601,2.4994046734878843,COMPLETE
152,2.4886043398347777,9.58395047435974,1.0238528584365827,2489445.852154036,1.4778036814411248e-06,9.58395047435974,1.0238528584365827,2489445.852154036,1.4778036814411248e-06,0.8036282736441925,0.3666908470626175,1.0957536646485242,0.7818826227608591,0.07387655669221943,2.4886043398347777,COMPLETE
153,2.514185989226987,11.050895812563576,1.015607862836887,1399975.1702977319,4.330085929029298e-06,11.050895812563576,1.015607862836887,1399975.1702977319,4.330085929029298e-06,0.4334480481191165,0.3347476861557339,1.2836041762141743,1.0127682155471887,0.15725607733425015,2.514185989226987,COMPLETE
154,2.218761138558767,6.189966639114402,1.0689020671886857,2015707.9339123913,2.1583261272898332e-06,6.189966639114402,1.0689020671886857,2015707.9339123913,2.1583261272898332e-06,1.008149786471063,0.22485199907063635,0.8408926666030484,0.492107446925033,0.17035655313994102,2.218761138558767,COMPLETE
155,2.75402604496694,4.231154148544579,1.1322323308752626,2044089.0467300017,4.5660848678163336e-06,4.231154148544579,1.1322323308752626,2044089.0467300017,4.5660848678163336e-06,1.5740979348796267,0.6680677240607917,0.0,0.0005507861028431433,0.47577536475051824,2.75402604496694,COMPLETE
156,2.542285318723205,3.22488424409262,1.0277729305230088,2561344.3655023808,6.682450724671525e-07,3.22488424409262,1.0277729305230088,2561344.3655023808,6.682450724671525e-07,1.5869113131183152,0.5735798081360544,0.0,0.0014564558391775872,0.388404008796855,2.542285318723205,COMPLETE
157,2.2232441139410466,4.923126777832341,3.1812138135980095,4892959.191835731,4.1627727462958977e-07,4.923126777832341,3.1812138135980095,4892959.191835731,4.1627727462958977e-07,1.8332621508566018,0.32181680619053715,0.0,8.956699360776055e-05,0.21438457601741814,2.2232441139410466,COMPLETE
158,1.6662279612929007,5.127349118926416,1.2200070825683615,2597589.047411762,1.0323081081129135e-06,5.127349118926416,1.2200070825683615,2597589.047411762,1.0323081081129135e-06,1.2660588045963928,0.26704796091658967,0.0,0.007739652691380532,0.20618338145727388,1.6662279612929007,COMPLETE
159,1.6988652133213067,6.715761468826609,1.3255271791266652,2877934.4667147477,2.615909373639995e-06,6.715761468826609,1.3255271791266652,2877934.4667147477,2.615909373639995e-06,1.3590471545022944,0.22847396048048896,0.0,0.004909197762606115,0.21128442178066617,1.6988652133213067,COMPLETE
