label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,family,score_bulk_shape,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v2_trial_00094,1.3745603055967162,0.8961793345953426,0.28742163725409364,0.0,0.15185003623852705,0.03238782543552694,0.18040192705163627,0.05221132252622868,1.0724020081199408,1.084698728492353e-08,608528.3455471111,29302867373330.91,7.574813271091406e+19,0.5,2.2168643768455603,0.7010456268229871,0.24158682562031347,0.636588335947412,8.264535112525898,0.07125679134018344,2.365271768303979,0.5118238530764525,89.06411672572982,7.992527571174221e+18,1.4562808498524064e+19,1.8818032459195405e+18,-0.8886709252505101,3.062457376254947,1.6702529611622208,3.3539675195885156e-05,0.004100278875186706,0.004100278875186706,12.0,22,0,4.2934800659537927e-19,3.760003506585016e-105,1.0537282331244323e-86,6.000793165665471e-105,1.59595414077569,1.4013404551519102e-19,1.2624644745768302e-18,1.0298967077002576e-20,capture_only,0.0898648414332025,0.20725699747758708,0.7109729597583062,94,TrialState.COMPLETE
capture_only_v2_trial_00073,1.3837588984090172,0.8659279594268684,0.2744503369773802,0.0,0.14093508844047506,0.09327178453359805,0.17253287875053164,0.039537841580162186,1.4156561774632241,1.4320205475419497e-08,718524.7087142332,22447423748318.484,7.43880001177329e+19,0.5,2.141101580572817,1.0521741226768024,0.40906527161022943,1.5000003976311134,9.838402737012707,0.09434304838095353,2.494207044585383,0.5316386455939287,100.38886768473957,5.8855523237761e+18,1.2580575125159717e+19,1.0854251455775144e+18,-1.0641006170057221,3.3132713003623233,1.768139620548411,4.733541286657134e-05,0.006310245501164571,0.006310245501164571,12.0,22,0,4.2934800659537927e-19,3.726093304557517e-105,1.7599132755063707e-86,9.978106501687049e-105,2.6779003331673077,1.3761780021780588e-19,1.2139313850984529e-18,1.0296497105791315e-20,capture_only,0.10060734524726142,0.17167493844470635,0.7905011920531506,73,TrialState.COMPLETE
capture_only_v2_trial_00093,1.3856562474781644,0.8985315355528197,0.3064792269709055,0.0,0.1332692326165262,0.03756951086347484,0.17633583592283816,0.06196263307121177,1.111807709004,1.1192607306390305e-08,554666.372232647,25778479587437.34,7.504224882391764e+19,0.5,2.1646015111495505,0.6899919357931563,0.20406710753837912,0.6704096056330179,8.323049519830448,0.07353213826976196,2.3609709160905745,0.47335346447127497,95.94325112469683,6.382028442553907e+18,1.173947674358791e+19,1.526558171510748e+18,-0.8859353814910125,3.1012744953682736,1.5349068685524698,3.2818560948897694e-05,0.004187699018800463,0.004187699018800463,12.0,22,0,4.2934800659537927e-19,3.7424430855487416e-105,1.0771410127321281e-86,6.1200585184606555e-105,1.6353110464372747,1.3882816032424763e-19,1.2298749895133837e-18,1.0297688000741631e-20,capture_only,0.0877492528657493,0.21518459658120795,0.6850382465386777,93,TrialState.COMPLETE
capture_only_v2_trial_00088,1.3939591188112328,0.8796902449460704,0.3516003393877897,0.051172493959255064,0.12999819670349827,0.0,0.17826292311626457,0.05333014513858839,0.7849764995151001,1.0095617670844264e-08,560597.9174867024,25189932809257.727,7.537597232732842e+19,0.5,2.2266448262551863,0.6853509739495894,0.252947370701188,0.767813550136892,6.407766786827368,0.07556774723769977,2.4535431984963574,0.515270626290686,92.51579963506494,7.397029979632211e+18,1.205986895618132e+19,2.344098992584435e+18,-0.7113666405125588,3.2144470673363004,1.7163699248583242,3.416941472313661e-05,0.004278269434733371,0.004278269434733371,12.0,22,0,4.2934800659537927e-19,3.750755441333467e-105,1.3841496810407428e-86,7.872954182862368e-105,2.099031596702391,1.3944554880555758e-19,1.2665012273407888e-18,1.0298293460994253e-20,capture_only,0.09507885590369528,0.20086518067599501,0.7540643557828725,88,TrialState.COMPLETE
capture_only_v2_trial_00090,1.4015198575107333,0.9298187430510647,0.30844967071143287,0.0,0.14201243276690764,0.009027792389777408,0.1957750969396442,0.06934824235478865,1.0168395933460852,1.103998341887723e-08,555882.3208087176,27140976101612.17,7.847748946210963e+19,0.5,2.238706531197941,0.9199660200113173,0.23799469155665795,0.7567399000113761,8.405137882281352,0.07592697176070955,2.23161343628183,0.4414753413426607,91.32391192154759,6.994824761095355e+18,1.244115805501283e+19,1.774215277149179e+18,-0.8458544930002928,2.8797372353619033,1.388029550401631,3.4167092625956384e-05,0.003921658521143697,0.003921658521143697,12.0,22,0,4.2934800659537927e-19,3.827144278584768e-105,1.0842702214701028e-86,6.2294724722599264e-105,1.627707768196163,1.4518335550490282e-19,1.2862071127119506e-18,1.03038575159863e-20,capture_only,0.08923900657918651,0.20141970991642835,0.6270849654557097,90,TrialState.COMPLETE
capture_only_v2_trial_00092,1.40754465029053,0.9327070177394937,0.31525429372053076,0.0,0.13833911287758804,0.014021174576650457,0.17889169954708806,0.046292828330141166,1.053411424882929,1.0853503485045289e-08,549203.7617053839,25919723153001.695,7.548518154511119e+19,0.5,2.211881333724018,0.6805873853624003,0.2299848892446419,0.6462501876025849,8.054051321929224,0.07731881566241816,2.2514748871464705,0.5334267253981673,92.60431704126856,6.768381012398557e+18,1.185241225096175e+19,1.7167135869106788e+18,-0.839108904339851,2.8962245293672737,1.6808358712204812,3.475573393769767e-05,0.004056314073097875,0.004056314073097875,12.0,22,0,4.2934800659537927e-19,3.753471617278916e-105,1.0672904100561826e-86,6.0728353919021405e-105,1.6179249535140086,1.3964758585845572e-19,1.2585507299198765e-18,1.029849130341302e-20,capture_only,0.07812340889240704,0.20950366785855049,0.6788323710580839,92,TrialState.COMPLETE
capture_only_v2_trial_00071,1.4095260536658112,0.8325178077641328,0.3233373031545073,0.0,0.1305048602355474,0.13935530116309888,0.18537854171044324,0.077375338471052,1.4544209392579963,1.3236865838114812e-08,558922.3427431518,24815192472893.043,7.662112883997857e+19,0.5,1.3070591418315427,1.2963311880642607,0.4151381601977453,1.9627684349003272,9.771745274059734,0.1556556747796561,2.6659423292005857,0.42166696844225465,110.2709637253858,4.746556235067533e+18,1.0677484607465337e+19,8.816367364337935e+17,-1.0831792757641308,3.657353699191663,1.5520664915677849,7.667285030802874e-05,0.01144397217652419,0.01144397217652419,12.0,22,0,4.2934800659537927e-19,3.781608428705504e-105,1.8635391362069718e-86,1.0642617870122032e-104,2.814309855387419,1.4174908835396034e-19,7.464576788269708e-19,1.030054074900889e-20,capture_only,0.10517086077332474,0.15388010663729823,0.8093805955317683,71,TrialState.COMPLETE
capture_only_v2_trial_00097,1.42104343464791,0.8173326092144771,0.24376337863525366,0.0,0.15811995930801465,0.1841799380953523,0.17538694908855432,0.08565841606847285,1.7339136324982731,1.1604953687857308e-08,659590.9052943222,32236154478152.9,7.487846855011908e+19,0.5,2.456906613756564,0.6946412578523975,0.20467920679478557,0.6623890405006605,11.8651264499918,0.07880235428980713,2.7378761709302517,0.3927128963619588,105.39717662757279,5.582622492917222e+18,1.5132504638256718e+19,7.61272146674912e+17,-1.2983708755253422,3.746521515774892,1.4439962204999532,4.248275491835817e-05,0.0066900027798655936,0.0066900027798655936,12.0,22,0,4.2934800659537927e-19,3.7383568996738846e-105,6.213018565618457e-87,3.5282065693322575e-105,0.9437853752379931,1.3852516681772031e-19,1.3952113555335725e-18,1.0297390368734999e-20,capture_only,0.11380487109553666,0.22390973083121307,0.8006883287523815,97,TrialState.COMPLETE
capture_only_v2_trial_00074,1.4286444047619296,0.865008213222222,0.34499174738519944,0.0,0.12798412300464768,0.10075868999173958,0.17302996831967932,0.060222027004766185,1.415547065295663,1.6280935156432326e-08,555729.7558014346,22354127322046.906,7.447319270157427e+19,0.5,1.9501525284696817,1.0659360048233657,0.3023661063109067,1.4216784539448353,9.708548171022937,0.09849521884716936,2.484719318882494,0.4457128362672826,108.75740293923533,4.6111817714378885e+18,9.788203750826422e+18,9.06785618404332e+17,-1.0331983774187907,3.3441542298363993,1.4932376680921162,4.550674912836691e-05,0.006363472362278443,0.006363472362278443,12.0,22,0,4.2934800659537927e-19,3.7282263413530234e-105,1.7387649921063515e-86,9.860943368904843e-105,2.6449422502943247,1.377754064979124e-19,1.1059771579982384e-18,1.0296652473178191e-20,capture_only,0.103777272162975,0.17818992434696296,0.720871615137632,74,TrialState.COMPLETE
capture_only_v2_trial_00096,1.4394458968482922,0.8385666839810261,0.25289014117302266,0.0,0.15855474723113946,0.17478506258673532,0.17514092109772494,0.059927965148896756,1.741809089711085,1.193801297659557e-08,663153.8350244818,29765811617159.234,7.483606188175247e+19,0.5,1.9647484152512802,0.5633323426735325,0.2089966427531461,0.6344071960239037,11.563188234652142,0.07969603269406962,2.6420658591616366,0.48988222513980334,103.92445590337573,5.619552740854024e+18,1.4417964970484374e+19,7.702910139175488e+17,-1.272249134552117,3.5804852469563984,1.7407695896075936,4.2463057984570944e-05,0.006331413214379397,0.006331413214379397,12.0,22,0,4.2934800659537927e-19,3.737298159315304e-105,9.082883152311669e-87,5.1572131060383475e-105,1.3799308714997416,1.3844671448124208e-19,1.1155737784233346e-18,1.0297313251582946e-20,capture_only,0.09926811515366962,0.21804567396581695,0.844002355133875,96,TrialState.COMPLETE
