Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO2O7 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	HCP_ORD (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PEROVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	M2O3_C (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
280	2000	3.45e+19	0	0	100000	1.971	1.861e-09	0.0003611	0.0001331	3.279e-08	0.008743	23.66	0.1284	7.434e-05	0.0008698	7.354e-11	3.397e-05	0	1.671e-05	1.211e-15	4.573e-19	1.387e-27	1.026e-28	1.283e-28	1.099e-09	1.69e-09	6.6e-11	0.001007	2.667e-11	5.152e-24	0.0069	1.853e-08	6.234e-09	2.56e-09	1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
308	2000	3.45e+19	0	0	100000	1.9706	2.164e-09	0.0004112	0.0001484	3.409e-08	0.009646	25.82	0.1401	7.487e-05	0.0009299	7.699e-11	3.632e-05	0	1.683e-05	1.33e-15	4.43e-19	1.266e-27	1.12e-28	1.4e-28	1.178e-09	1.775e-09	6.787e-11	0.001109	2.792e-11	5.283e-24	0.007522	2.018e-08	6.797e-09	2.795e-09	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336	2000	3.45e+19	0	0	100000	1.9702	2.499e-09	0.0004652	0.0001644	3.523e-08	0.01058	28.02	0.1521	7.501e-05	0.0009884	8.017e-11	3.861e-05	0	1.687e-05	1.451e-15	4.271e-19	1.15e-27	1.216e-28	1.519e-28	1.256e-09	1.853e-09	6.942e-11	0.001214	2.907e-11	5.389e-24	0.008153	2.186e-08	7.37e-09	3.033e-09	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
364	2000	3.45e+19	0	0	100000	1.9698	2.868e-09	0.000523	0.0001811	3.622e-08	0.01153	30.24	0.1641	7.478e-05	0.001045	8.303e-11	4.082e-05	0	1.681e-05	1.575e-15	4.098e-19	1.041e-27	1.312e-28	1.64e-28	1.331e-09	1.925e-09	7.064e-11	0.001322	3.011e-11	5.468e-24	0.008787	2.353e-08	7.945e-09	3.272e-09	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
392	2000	3.45e+19	0	0	100000	1.9694	3.272e-09	0.0005846	0.0001984	3.705e-08	0.01251	32.46	0.1762	7.42e-05	0.001099	8.558e-11	4.293e-05	0	1.669e-05	1.7e-15	3.916e-19	9.38e-28	1.408e-28	1.76e-28	1.404e-09	1.99e-09	7.154e-11	0.001431	3.104e-11	5.522e-24	0.009421	2.521e-08	8.521e-09	3.513e-09	1425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
420	2000	3.45e+19	0	0	100000	1.969	3.713e-09	0.0006501	0.0002162	3.774e-08	0.0135	34.69	0.1883	7.334e-05	0.001151	8.783e-11	4.496e-05	0	1.649e-05	1.827e-15	3.727e-19	8.427e-28	1.505e-28	1.881e-28	1.475e-09	2.048e-09	7.216e-11	0.001543	3.185e-11	5.554e-24	0.01006	2.688e-08	9.097e-09	3.753e-09	1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
448	2000	3.45e+19	0	0	100000	1.9686	4.194e-09	0.0007197	0.0002346	3.829e-08	0.0145	36.92	0.2004	7.224e-05	0.001201	8.981e-11	4.691e-05	0	1.624e-05	1.956e-15	3.537e-19	7.55e-28	1.602e-28	2.002e-28	1.543e-09	2.1e-09	7.252e-11	0.001656	3.257e-11	5.566e-24	0.01069	2.855e-08	9.673e-09	3.995e-09	1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
476	2000	3.45e+19	0	0	100000	1.9682	4.704e-09	0.0007913	0.0002528	3.949e-08	0.01553	39.3	0.2133	7.257e-05	0.001253	9.185e-11	4.894e-05	0	1.632e-05	2.174e-15	3.49e-19	7.173e-28	1.705e-28	2.131e-28	1.645e-09	2.195e-09	7.431e-11	0.001773	3.331e-11	5.581e-24	0.01127	2.987e-08	1.022e-08	4.248e-09	1559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
504	2000	3.45e+19	0	0	100000	1.9678	5.219e-09	0.0008608	0.0002696	4.212e-08	0.01657	41.91	0.2275	7.589e-05	0.00131	9.417e-11	5.118e-05	0	1.707e-05	2.611e-15	3.722e-19	7.65e-28	1.818e-28	2.273e-28	1.826e-09	2.388e-09	7.926e-11	0.00189	3.416e-11	5.61e-24	0.01169	3.039e-08	1.067e-08	4.52e-09	1128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
532	2000	3.45e+19	0	0	100000	1.9674	5.757e-09	0.0009312	0.000286	4.468e-08	0.01757	44.46	0.2413	7.894e-05	0.001363	9.605e-11	5.323e-05	0	1.775e-05	3.115e-15	3.948e-19	8.115e-28	1.929e-28	2.411e-28	2.014e-09	2.583e-09	8.407e-11	0.002004	3.484e-11	5.611e-24	0.01207	3.075e-08	1.107e-08	4.78e-09	623.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
560	2000	3.45e+19	0	0	100000	1.967	6.333e-09	0.001005	0.0003026	4.727e-08	0.01859	47.04	0.2553	8.191e-05	0.001414	9.775e-11	5.523e-05	0	1.842e-05	3.704e-15	4.177e-19	8.585e-28	2.04e-28	2.551e-28	2.215e-09	2.786e-09	8.895e-11	0.002119	3.545e-11	5.6e-24	0.01242	3.103e-08	1.146e-08	5.039e-09	44.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588	2000	3.45e+19	0	0	100000	1.9666	6.886e-09	0.001071	0.0003166	4.686e-08	0.01945	49.21	0.2671	7.965e-05	0.001451	9.838e-11	5.668e-05	0	1.791e-05	3.907e-15	3.924e-19	7.644e-28	2.135e-28	2.668e-28	2.283e-09	2.816e-09	8.819e-11	0.002215	3.568e-11	5.528e-24	0.01297	3.235e-08	1.197e-08	5.27e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616	2000	3.45e+19	0	0	100000	1.9662	7.492e-09	0.001144	0.0003315	4.633e-08	0.02037	51.52	0.2796	7.724e-05	0.00149	9.913e-11	5.822e-05	0	1.737e-05	4.091e-15	3.663e-19	6.736e-28	2.235e-28	2.794e-28	2.345e-09	2.838e-09	8.718e-11	0.002318	3.595e-11	5.465e-24	0.01358	3.387e-08	1.253e-08	5.518e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644	2000	3.45e+19	0	0	100000	1.9658	8.135e-09	0.001218	0.0003465	4.574e-08	0.02129	53.86	0.2923	7.483e-05	0.001529	9.976e-11	5.971e-05	0	1.683e-05	4.277e-15	3.416e-19	5.933e-28	2.336e-28	2.921e-28	2.405e-09	2.856e-09	8.607e-11	0.002422	3.618e-11	5.396e-24	0.01419	3.54e-08	1.31e-08	5.769e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
672	2000	3.45e+19	0	0	100000	1.9654	8.816e-09	0.001296	0.0003616	4.51e-08	0.02222	56.2	0.305	7.24e-05	0.001565	1.002e-10	6.114e-05	0	1.629e-05	4.463e-15	3.182e-19	5.223e-28	2.438e-28	3.048e-28	2.463e-09	2.87e-09	8.487e-11	0.002526	3.636e-11	5.32e-24	0.01481	3.694e-08	1.367e-08	6.02e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.006e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700	2000	3.45e+19	0	0	100000	1.965	9.535e-09	0.001375	0.0003767	4.441e-08	0.02314	58.55	0.3178	6.997e-05	0.0016	1.006e-10	6.251e-05	0	1.574e-05	4.65e-15	2.963e-19	4.597e-28	2.54e-28	3.175e-28	2.518e-09	2.88e-09	8.358e-11	0.00263	3.648e-11	5.239e-24	0.01543	3.849e-08	1.424e-08	6.271e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.048e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728	2000	3.45e+19	0	0	100000	1.9646	1.029e-08	0.001457	0.0003918	4.369e-08	0.02407	60.9	0.3305	6.756e-05	0.001634	1.008e-10	6.382e-05	0	1.52e-05	4.836e-15	2.756e-19	4.044e-28	2.642e-28	3.303e-28	2.571e-09	2.886e-09	8.221e-11	0.002734	3.656e-11	5.154e-24	0.01605	4.003e-08	1.481e-08	6.523e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
756	2000	3.45e+19	0	0	100000	1.9642	1.11e-08	0.001542	0.000407	4.293e-08	0.02501	63.26	0.3433	6.517e-05	0.001666	1.009e-10	6.508e-05	0	1.466e-05	5.023e-15	2.562e-19	3.556e-28	2.744e-28	3.43e-28	2.621e-09	2.889e-09	8.079e-11	0.002839	3.66e-11	5.064e-24	0.01667	4.158e-08	1.538e-08	6.775e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.132e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
784	2000	3.45e+19	0	0	100000	1.9638	1.194e-08	0.001629	0.0004221	4.214e-08	0.02594	65.61	0.3561	6.281e-05	0.001697	1.009e-10	6.627e-05	0	1.413e-05	5.211e-15	2.38e-19	3.127e-28	2.846e-28	3.558e-28	2.669e-09	2.888e-09	7.931e-11	0.002944	3.659e-11	4.972e-24	0.01729	4.313e-08	1.596e-08	7.028e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.174e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
