Time (h)	Location	Phase	Phase instance	Moles (mol/m3)	Form units (mol/m3)	Sublattice	Sites	Constituent	Site fraction
56	at grain boundary	gas	GAS	0.05733086179	0.05733086179	1	1	RH	1.0334007e-09
56	at grain boundary	gas	GAS	0.05733086179	0.05733086179	1	1	RU	3.501506454e-10
56	at grain boundary	gas	GAS	0.05733086179	0.05733086179	1	1	TC	1.473214028e-10
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	1	1.99999941	BA+2	0.9981903504
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	1	1.99999941	CS+	0.001809649559
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	1	1.99999941	MO+4	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	1	1.99999941	PD+2	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	1	1.99999941	RH+3	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	1	1.99999941	RU+4	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	1	1.99999941	TC+4	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	2	1.99819035	CSO2	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	2	1.99819035	MOO3	1.472364286e-10
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	2	1.99819035	MOO4-2	0.1984932739
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	2	1.99819035	O	1.550811448e-08
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	2	1.99819035	O-2	0.8011982376
56	at grain boundary	liquid	LIQUID#2	3.197870293	0.79995287	2	1.99819035	VA	0.000308472819
84	at grain boundary	HCP_A3	HCP_A3	12.12976841	12.12976841	1	1	BA	1.075807497e-05
84	at grain boundary	HCP_A3	HCP_A3	12.12976841	12.12976841	1	1	CS	0.002264862978
84	at grain boundary	HCP_A3	HCP_A3	12.12976841	12.12976841	1	1	MO	0.2850412013
84	at grain boundary	HCP_A3	HCP_A3	12.12976841	12.12976841	1	1	PD	0.2699325693
84	at grain boundary	HCP_A3	HCP_A3	12.12976841	12.12976841	1	1	RH	0.08426543728
84	at grain boundary	HCP_A3	HCP_A3	12.12976841	12.12976841	1	1	RU	0.2827890991
84	at grain boundary	HCP_A3	HCP_A3	12.12976841	12.12976841	1	1	TC	0.07569607198
84	at grain boundary	HCP_A3	HCP_A3	12.12976841	12.12976841	2	0.5	O	1.100220044e-12
84	at grain boundary	HCP_A3	HCP_A3	12.12976841	12.12976841	2	0.5	VA	1
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	BA	0.0001537859586
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	BA2	2.391223615e-11
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	BA2O	5.098014498e-06
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	BA2O2	2.07030284e-06
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	BAMOO4	8.785074181e-10
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	BAO	0.000295054292
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	CS	0.9964413177
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	CS2	0.002710796847
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	CS2MOO4	1.753643791e-06
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	CS2O	2.014303557e-05
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	CS2O2	1.873956525e-12
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	CSO	1.488891385e-06
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	MO	4.518884805e-11
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	MO2	3.392577405e-17
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	MO2O6	2.111033488e-20
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	MO3O9	6.568783905e-29
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	MO4O12	1e-30
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	MO5O15	1e-30
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	MOO	6.268001245e-11
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	MOO2	9.811359285e-11
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	MOO3	3.959537267e-12
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	O	1.682208412e-09
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	O2	6.324174105e-12
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	O3	9.471769459e-25
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	PD	0.0003684869918
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	RH	1.030807563e-09
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	RU	3.49761478e-10
84	at grain boundary	gas	GAS	0.08166118368	0.08166118368	1	1	TC	1.473076938e-10
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	1	1.999999395	BA+2	0.9982316897
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	1	1.999999395	CS+	0.001768310287
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	1	1.999999395	MO+4	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	1	1.999999395	PD+2	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	1	1.999999395	RH+3	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	1	1.999999395	RU+4	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	1	1.999999395	TC+4	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	2	1.99823169	CSO2	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	2	1.99823169	MOO3	1.386018472e-10
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	2	1.99823169	MOO4-2	0.1960390884
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	2	1.99823169	O	1.535608525e-08
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	2	1.99823169	O-2	0.8036362505
84	at grain boundary	liquid	LIQUID#2	4.779782651	1.195668334	2	1.99823169	VA	0.0003246455153
112	at grain boundary	HCP_A3	HCP_A3	16.17860416	16.17860416	1	1	BA	1.111186076e-05
112	at grain boundary	HCP_A3	HCP_A3	16.17860416	16.17860416	1	1	CS	0.002264476088
112	at grain boundary	HCP_A3	HCP_A3	16.17860416	16.17860416	1	1	MO	0.2852866042
112	at grain boundary	HCP_A3	HCP_A3	16.17860416	16.17860416	1	1	PD	0.2698398985
112	at grain boundary	HCP_A3	HCP_A3	16.17860416	16.17860416	1	1	RH	0.08423637694
112	at grain boundary	HCP_A3	HCP_A3	16.17860416	16.17860416	1	1	RU	0.2826915664
112	at grain boundary	HCP_A3	HCP_A3	16.17860416	16.17860416	1	1	TC	0.075669966
112	at grain boundary	HCP_A3	HCP_A3	16.17860416	16.17860416	2	0.5	O	1.100220044e-12
112	at grain boundary	HCP_A3	HCP_A3	16.17860416	16.17860416	2	0.5	VA	1
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	BA	0.0001591706362
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	BA2	2.561608332e-11
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	BA2O	5.34191255e-06
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	BA2O2	2.121938328e-06
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	BAMOO4	8.350029458e-10
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	BAO	0.0002987111104
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	CS	0.996433163
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	CS2	0.002710752478
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	CS2MOO4	1.610388201e-06
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	CS2O	1.970248398e-05
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	CS2O2	1.79291106e-12
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	CSO	1.456339519e-06
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	MO	4.533304488e-11
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	MO2	3.414263261e-17
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	MO2O6	1.860721571e-20
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	MO3O9	5.435811392e-29
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	MO4O12	1e-30
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	MO5O15	1e-30
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	MOO	6.15057708e-11
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	MOO2	9.417142511e-11
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	MOO3	3.717385236e-12
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	O	1.645443491e-09
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	O2	6.050763255e-12
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	O3	8.864222197e-25
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	PD	0.0003679654325
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	RH	1.028254423e-09
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	RU	3.493774974e-10
112	at grain boundary	gas	GAS	0.09035866341	0.09035866341	1	1	TC	1.472939042e-10
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	1	1.999999379	BA+2	0.9982717858
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	1	1.999999379	CS+	0.001728214211
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	1	1.999999379	MO+4	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	1	1.999999379	PD+2	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	1	1.999999379	RH+3	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	1	1.999999379	RU+4	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	1	1.999999379	TC+4	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	2	1.998271786	CSO2	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	2	1.998271786	MOO3	1.305527818e-10
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	2	1.998271786	MOO4-2	0.1936131467
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	2	1.998271786	O	1.520814599e-08
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	2	1.998271786	O-2	0.806045384
112	at grain boundary	liquid	LIQUID#2	6.350629105	1.588614875	2	1.998271786	VA	0.0003414539185
140	at grain boundary	HCP_A3	HCP_A3	20.23014455	20.23014455	1	1	BA	1.147249088e-05
140	at grain boundary	HCP_A3	HCP_A3	20.23014455	20.23014455	1	1	CS	0.002264096319
140	at grain boundary	HCP_A3	HCP_A3	20.23014455	20.23014455	1	1	MO	0.2855291155
140	at grain boundary	HCP_A3	HCP_A3	20.23014455	20.23014455	1	1	PD	0.2697481302
140	at grain boundary	HCP_A3	HCP_A3	20.23014455	20.23014455	1	1	RH	0.08420768966
140	at grain boundary	HCP_A3	HCP_A3	20.23014455	20.23014455	1	1	RU	0.2825952991
140	at grain boundary	HCP_A3	HCP_A3	20.23014455	20.23014455	1	1	TC	0.0756441967
140	at grain boundary	HCP_A3	HCP_A3	20.23014455	20.23014455	2	0.5	O	1.100220044e-12
140	at grain boundary	HCP_A3	HCP_A3	20.23014455	20.23014455	2	0.5	VA	1
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	BA	0.0001646709391
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	BA2	2.741705146e-11
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	BA2O	5.593578161e-06
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	BA2O2	2.173755086e-06
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	BAMOO4	7.938670427e-10
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	BAO	0.0003023363064
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	CS	0.9964248835
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	CS2	0.00271070743
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	CS2MOO4	1.479888917e-06
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	CS2O	1.927519066e-05
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	CS2O2	1.716016118e-12
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	CSO	1.424767312e-06
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	MO	4.547586599e-11
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	MO2	3.435810325e-17
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	MO2O6	1.641810651e-20
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	MO3O9	4.505332977e-29
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	MO4O12	1e-30
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	MO5O15	1e-30
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	MOO	6.036245159e-11
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	MOO2	9.041803491e-11
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	MOO3	3.491872742e-12
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	O	1.609785046e-09
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	O2	5.79135243e-12
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	O3	8.30033048e-25
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	PD	0.0003674504882
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	RH	1.025738934e-09
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	RU	3.489983099e-10
140	at grain boundary	gas	GAS	0.1064405225	0.1064405225	1	1	TC	1.472801133e-10
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	1	1.999999363	BA+2	0.9983103778
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	1	1.999999363	CS+	0.001689622182
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	1	1.999999363	MO+4	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	1	1.999999363	PD+2	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	1	1.999999363	RH+3	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	1	1.999999363	RU+4	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	1	1.999999363	TC+4	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	2	1.998310378	CSO2	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	2	1.998310378	MOO3	1.230451111e-10
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	2	1.998310378	MOO4-2	0.1912151048
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	2	1.998310378	O	1.506434206e-08
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	2	1.998310378	O-2	0.8084259207
140	at grain boundary	liquid	LIQUID#2	7.910573693	1.978834469	2	1.998310378	VA	0.0003589593401
168	at grain boundary	HCP_A3	HCP_A3	24.2843462	24.2843462	1	1	BA	1.18400059e-05
168	at grain boundary	HCP_A3	HCP_A3	24.2843462	24.2843462	1	1	CS	0.002263723653
168	at grain boundary	HCP_A3	HCP_A3	24.2843462	24.2843462	1	1	MO	0.2857686818
168	at grain boundary	HCP_A3	HCP_A3	24.2843462	24.2843462	1	1	PD	0.2696574733
168	at grain boundary	HCP_A3	HCP_A3	24.2843462	24.2843462	1	1	RH	0.08417935085
168	at grain boundary	HCP_A3	HCP_A3	24.2843462	24.2843462	1	1	RU	0.2825001917
168	at grain boundary	HCP_A3	HCP_A3	24.2843462	24.2843462	1	1	TC	0.0756187387
168	at grain boundary	HCP_A3	HCP_A3	24.2843462	24.2843462	2	0.5	O	1.100220044e-12
168	at grain boundary	HCP_A3	HCP_A3	24.2843462	24.2843462	2	0.5	VA	1
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	BA	0.0001702876272
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	BA2	2.93192604e-11
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	BA2O	5.853115167e-06
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	BA2O2	2.225732998e-06
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	BAMOO4	7.549575396e-10
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	BAO	0.0003059296218
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	CS	0.99641648
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	CS2	0.002710661707
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	CS2MOO4	1.360913163e-06
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	CS2O	1.886064115e-05
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	CS2O2	1.64302521e-12
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	CSO	1.394136748e-06
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	MO	4.561726259e-11
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	MO2	3.457209242e-17
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	MO2O6	1.450140639e-20
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	MO3O9	3.739878352e-29
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	MO4O12	1e-30
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	MO5O15	1e-30
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	MOO	5.924888851e-11
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	MOO2	8.684273579e-11
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	MOO3	3.281723109e-12
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	O	1.575190137e-09
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	O2	5.545110238e-12
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	O3	7.776616262e-25
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	PD	0.0003669424651
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	RH	1.023260784e-09
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	RU	3.486239291e-10
168	at grain boundary	gas	GAS	0.1198146356	0.1198146356	1	1	TC	1.472662902e-10
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	1	1.999999347	BA+2	0.9983475397
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	1	1.999999347	CS+	0.001652460323
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	1	1.999999347	MO+4	1.1e-12
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	1	1.999999347	PD+2	1.1e-12
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	1	1.999999347	RH+3	1.1e-12
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	1	1.999999347	RU+4	1.1e-12
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	1	1.999999347	TC+4	1.1e-12
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	2	1.99834754	CSO2	1.1e-12
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	2	1.99834754	MOO3	1.160372531e-10
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	2	1.99834754	MOO4-2	0.1888443746
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	2	1.99834754	O	1.492450875e-08
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	2	1.99834754	O-2	0.8107784268
168	at grain boundary	liquid	LIQUID#2	9.459815842	2.366377844	2	1.99834754	VA	0.0003771835304
196	at grain boundary	HCP_A3	HCP_A3	28.34116324	28.34116324	1	1	BA	1.221443056e-05
196	at grain boundary	HCP_A3	HCP_A3	28.34116324	28.34116324	1	1	CS	0.00226335788
196	at grain boundary	HCP_A3	HCP_A3	28.34116324	28.34116324	1	1	MO	0.2860053854
196	at grain boundary	HCP_A3	HCP_A3	28.34116324	28.34116324	1	1	PD	0.2695678691
196	at grain boundary	HCP_A3	HCP_A3	28.34116324	28.34116324	1	1	RH	0.08415135359
196	at grain boundary	HCP_A3	HCP_A3	28.34116324	28.34116324	1	1	RU	0.2824062313
196	at grain boundary	HCP_A3	HCP_A3	28.34116324	28.34116324	1	1	TC	0.07559358828
196	at grain boundary	HCP_A3	HCP_A3	28.34116324	28.34116324	2	0.5	O	1.100220044e-12
196	at grain boundary	HCP_A3	HCP_A3	28.34116324	28.34116324	2	0.5	VA	1
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	BA	0.0001760214117
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	BA2	3.132692896e-11
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	BA2O	6.120622397e-06
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	BA2O2	2.277850874e-06
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	BAMOO4	7.181425797e-10
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	BAO	0.0003094907274
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	CS	0.9964079538
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	CS2	0.002710615318
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	CS2MOO4	1.252358671e-06
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	CS2O	1.845834359e-05
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	CS2O2	1.573708197e-12
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	CSO	1.36441148e-06
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	MO	4.575727375e-11
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	MO2	3.478463945e-17
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	MO2O6	1.282136315e-20
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	MO3O9	3.109163728e-29
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	MO4O12	1e-30
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	MO5O15	1e-30
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	MOO	5.816407612e-11
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	MOO2	8.343568372e-11
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	MOO3	3.085772995e-12
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	O	1.541617707e-09
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	O2	5.311260427e-12
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	O3	7.289903637e-25
196	at grain boundary	gas	GAS	0.1334062249	0.1334062249	1	1	PD	0.000366441131
