T,burnup,swelling_b_percent,swelling_d_percent,swelling_ig_percent,Nb,Nd,Rb_nm,Rd_nm,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,f_cap_step_final,cap_raw_step_final,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,max_f_cap_step,candidate,grid
1600.0,0.2,0.0012288064540553656,0.5409642891403981,0.5421930955944535,1.1972200785858525e+21,1.968290123767808e+19,1.3481564511284425,40.333287745961,1647702608.6709056,1646693155.0428004,59042613.71426277,55041384.52542372,1.0006130186580382,1.0726949226175602,13.136308787213641,0.7600065791407352,71.70995637054754,14.393728263098074,1.0878238014772383e-06,1.0878238014772383e-06,0.0009000064366542507,0.0009000064366542507,3.6634212468554074e+17,4.5565968419011656e-06,best_balanced,BURNUP_1600K
1600.0,0.5,0.035009302104180066,1.4101715463809659,1.4451808484851458,1.1084772240176173e+22,1.5340947100704115e+19,1.9609026044150482,60.31755403379979,1132517319.7110193,1132131700.4738452,42429217.88402289,36805205.97297417,1.0003406134083275,1.1528047938429795,9.270642171021708,8.15573174948391,56.685980452314396,25.88764562717998,2.3208849870417366e-06,2.3208849870417366e-06,0.0026137099125057273,0.0026137099125057273,9.232752657033224e+18,4.705771852101079e-06,best_balanced,BURNUP_1600K
1600.0,0.8,0.12374721505434647,1.9574182242812086,2.081165439335555,2.8229701195365098e+22,1.3075963938658556e+19,2.18732599564731,70.96438357209969,1015092373.6899127,1014937875.9351419,35858892.75102607,31283298.582372434,1.0001522238537295,1.1462631620065762,6.758383509960237,17.6367212153703,42.48561770151071,33.11927757315876,2.422978209996484e-06,2.422978209996484e-06,0.0038563987779248166,0.0038563987779248166,3.2502480129994682e+19,4.705771852101079e-06,best_balanced,BURNUP_1600K
1600.0,1.1,0.23482467482508154,2.294113341033939,2.528938015859021,4.749425917546071e+22,1.183891227326357e+19,2.276868772909945,77.34011608182482,975055015.3222278,975023254.0467128,32238468.662804093,28704378.949357532,1.0000325748902739,1.1231202291358289,5.192798505736762,24.138128615241392,32.960767295548926,37.708305583472914,4.96845368428699e-07,4.96845368428699e-07,0.004682163365637361,0.004682163365637361,6.325359148828768e+19,4.705771852101079e-06,best_balanced,BURNUP_1600K
1600.0,1.3,0.31196658391529375,2.4562665259448098,2.7682331098601036,6.036528204899381e+22,1.1282267446163042e+19,2.3107027327645184,80.40137882452846,960778953.3794497,960746689.1009377,30659896.30294082,27611466.774034146,1.0000335825029407,1.1104044762943712,4.484112436935867,27.049632780190645,28.55332739191671,39.91292739095678,7.494724105406868e-07,7.494724105406868e-07,0.00509678006837179,0.00509678006837179,8.55435476524296e+19,4.705771852101079e-06,best_balanced,BURNUP_1600K
1600.0,1.6,0.42816358623560785,2.646817686859074,3.0749812730946817,7.91502418166e+22,1.0658905673268881e+19,2.3461527889263767,84.00547657084422,946259444.6186831,946229934.5883158,28978927.31648101,26426848.47014481,1.0000311869549763,1.0965714413211003,3.721727317936693,30.065603970670804,23.76622367779275,42.446445033599765,1.003965626365963e-06,1.003965626365963e-06,0.005598496681112068,0.005598496681112068,1.2040585559534184e+20,4.705771852101079e-06,best_balanced,BURNUP_1600K
1600.0,2.0,0.581656975877394,2.843303197619476,3.42496017349687,1.0291522811632355e+23,1.0049458758140203e+19,2.3806719971980272,87.7399327722276,932521658.4051106,932509813.4530364,27458033.552919034,25302048.108050283,1.0000127022277978,1.0852099180138222,3.0391767334303426,32.5717244405365,19.454902676468443,44.93419614956472,2.9987880377224127e-07,2.9987880377224127e-07,0.006132657298321966,0.006132657298321966,1.688819238435925e+20,4.705771852101079e-06,best_balanced,BURNUP_1600K
1600.0,2.5,0.7700047807952853,3.0381974077972727,3.8082021885925577,1.3055271225812562e+23,9.476860031224058e+18,2.4147544282998497,91.4718868679138,919365775.198437,919348143.2242492,26154196.820440233,24269751.898806892,1.0000191787782655,1.0776458255317385,2.481681739363633,34.38783538652678,15.913251655623833,47.21723121848575,7.076411054721803e-07,7.076411054721803e-07,0.006679696772070157,0.006679696772070157,2.3262495444227817e+20,4.705771852101079e-06,best_balanced,BURNUP_1600K
1600.0,3.2,1.0271112091072079,3.2610061130687638,4.288117322175972,1.6588543581186533e+23,8.859308415617037e+18,2.4541825687748555,95.78284389971913,904590147.1555239,904578179.4091378,24873381.383572463,23177428.332826,1.0000132301957514,1.0731726154598653,1.984805861241179,35.70741203043533,12.747559509138288,49.56022259918521,4.7644503771527867e-07,4.7644503771527867e-07,0.007326276105787912,0.007326276105787912,3.28367871234955e+20,4.705771852101079e-06,best_balanced,BURNUP_1600K
1600.0,4.0,1.3124056704195937,3.4768815307548726,4.789287201174466,2.02399729892426e+23,8.296785223319404e+18,2.492239950245195,100.0146943327369,890774042.0145952,890764952.1393753,23794538.862877037,22196738.337411966,1.0000102045721466,1.0719835725941782,1.6238640140775402,36.374602166206564,10.441100386546834,51.56043343316906,3.8251648987403046e-07,3.8251648987403046e-07,0.007974298821420672,0.007974298821420672,4.476895218438778e+20,4.705771852101079e-06,best_balanced,BURNUP_1600K
1600.0,5.0,1.6577761686050771,3.71351536292072,5.371291531525797,2.4357919326122393e+23,7.718459589078265e+18,2.5327891185687474,104.7261955575194,876512888.0703404,876504081.4983045,22744690.333445597,21198134.69955276,1.0000100473828037,1.072957156646687,1.330111283840458,36.622923877611925,8.559424094412218,53.4875407441354,4.3855643768201777e-07,4.3855643768201777e-07,0.008708957327691171,0.008708957327691171,6.115688642410554e+20,4.705771852101079e-06,best_balanced,BURNUP_1600K
1600.0,6.0,1.9921769759082357,3.926591687595376,5.918768663503612,2.8094076288712846e+23,7.230106237280896e+18,2.567683655458826,109.0420861372389,864601123.40744,864592487.9727066,21888751.525635008,20359111.59298565,1.000009987866947,1.0751329411238342,1.1308177053222603,36.56011825403328,7.280345996357079,55.028718044287395,4.961219787844621e-07,4.961219787844621e-07,0.009392222982499414,0.009392222982499414,7.908347935581864e+20,4.705771852101079e-06,best_balanced,BURNUP_1600K
