Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO2O7 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	HCP_ORD (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PEROVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	M2O3_C (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	BA+2 (liquid, derived) (-)	CS+ (liquid, derived) (-)	MO+4 (liquid, derived) (-)	PD+2 (liquid, derived) (-)	RH+3 (liquid, derived) (-)	RU+4 (liquid, derived) (-)	TC+4 (liquid, derived) (-)	MOO4-2 (liquid, derived) (-)	O-2 (liquid, derived) (-)	VA (liquid, derived) (-)	CSO2 (liquid, derived) (-)	MOO3 (liquid, derived) (-)	O (liquid, derived) (-)	
2.52252	1653	3.45e+19	0	0	100700	1.9773	1.612e-13	3.605e-07	3.114e-08	1.531e-12	1.198e-05	5.056	0.05417	2.713e-06	7.019e-05	1.722e-13	9.631e-08	0	6.081e-07	6.505e-21	1.167e-25	1.643e-29	2.19e-29	2.738e-29	3.374e-14	5.023e-14	1.252e-15	5.647e-06	4.346e-16	1.826e-30	1.308e-05	2.017e-12	3.507e-13	1.967e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.774772	1653	3.45e+19	0	0	100770	1.97753	1.702e-13	3.883e-07	3.422e-08	1.786e-12	1.317e-05	5.56	0.05962	3.234e-06	7.881e-05	1.972e-13	1.081e-07	0	7.25e-07	7.149e-21	1.446e-25	1.806e-29	2.409e-29	3.011e-29	3.782e-14	5.745e-14	1.461e-15	6.337e-06	4.971e-16	2.008e-30	1.438e-05	2.217e-12	3.854e-13	2.161e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.027024	1653	3.45e+19	0	0	100840	1.97776	1.782e-13	4.148e-07	3.73e-08	2.069e-12	1.436e-05	6.064	0.06507	3.827e-06	8.777e-05	2.241e-13	1.203e-07	0	8.578e-07	7.792e-21	1.779e-25	1.97e-29	2.627e-29	3.284e-29	4.207e-14	6.52e-14	1.692e-15	7.058e-06	5.642e-16	2.19e-30	1.567e-05	2.416e-12	4.201e-13	2.356e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.279276	1653	3.45e+19	0	0	100910	1.97799	1.851e-13	4.399e-07	4.037e-08	2.38e-12	1.554e-05	6.568	0.07053	4.501e-06	9.709e-05	2.53e-13	1.329e-07	0	1.009e-06	8.434e-21	2.176e-25	2.134e-29	2.845e-29	3.557e-29	4.647e-14	7.351e-14	1.947e-15	7.811e-06	6.361e-16	2.372e-30	1.696e-05	2.615e-12	4.547e-13	2.55e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.531528	1653	3.45e+19	0	0	100980	1.97822	1.912e-13	4.637e-07	4.344e-08	2.724e-12	1.672e-05	7.072	0.07599	5.266e-06	0.0001068	2.841e-13	1.461e-07	0	1.18e-06	9.075e-21	2.649e-25	2.298e-29	3.064e-29	3.83e-29	5.104e-14	8.242e-14	2.229e-15	8.598e-06	7.132e-16	2.554e-30	1.825e-05	2.814e-12	4.893e-13	2.744e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.78378	1653	3.45e+19	0	0	101050	1.97845	1.963e-13	4.862e-07	4.651e-08	3.104e-12	1.79e-05	7.576	0.08147	6.134e-06	0.0001169	3.175e-13	1.598e-07	0	1.375e-06	9.715e-21	3.213e-25	2.462e-29	3.282e-29	4.103e-29	5.579e-14	9.198e-14	2.539e-15	9.424e-06	7.959e-16	2.736e-30	1.954e-05	3.012e-12	5.238e-13	2.937e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.036032	1653	3.45e+19	0	0	101120	1.97868	2.006e-13	5.074e-07	4.957e-08	3.524e-12	1.908e-05	8.081	0.08695	7.121e-06	0.0001274	3.534e-13	1.741e-07	0	1.596e-06	1.035e-20	3.884e-25	2.626e-29	3.501e-29	4.376e-29	6.072e-14	1.022e-13	2.882e-15	1.029e-05	8.846e-16	2.918e-30	2.083e-05	3.21e-12	5.582e-13	3.13e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.288284	1653	3.45e+19	0	0	101190	1.97891	2.042e-13	5.274e-07	5.262e-08	3.987e-12	2.025e-05	8.585	0.09243	8.24e-06	0.0001383	3.92e-13	1.889e-07	0	1.847e-06	1.099e-20	4.683e-25	2.789e-29	3.719e-29	4.649e-29	6.585e-14	1.132e-13	3.261e-15	1.12e-05	9.799e-16	3.1e-30	2.211e-05	3.408e-12	5.926e-13	3.323e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.540536	1653	3.45e+19	0	0	101260	1.97914	2.07e-13	5.462e-07	5.567e-08	4.498e-12	2.143e-05	9.089	0.09793	9.511e-06	0.0001497	4.334e-13	2.043e-07	0	2.132e-06	1.163e-20	5.634e-25	2.953e-29	3.937e-29	4.922e-29	7.117e-14	1.251e-13	3.679e-15	1.216e-05	1.082e-15	3.282e-30	2.339e-05	3.606e-12	6.27e-13	3.516e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.792788	1653	3.45e+19	0	0	101330	1.97937	2.09e-13	5.637e-07	5.872e-08	5.062e-12	2.26e-05	9.593	0.1034	1.095e-05	0.0001616	4.78e-13	2.204e-07	0	2.455e-06	1.227e-20	6.766e-25	3.117e-29	4.156e-29	5.195e-29	7.671e-14	1.377e-13	4.141e-15	1.317e-05	1.192e-15	3.464e-30	2.467e-05	3.803e-12	6.613e-13	3.708e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.04504	1653	3.45e+19	0	0	101400	1.9796	2.105e-13	5.801e-07	6.176e-08	5.685e-12	2.377e-05	10.1	0.1089	1.259e-05	0.000174	5.26e-13	2.371e-07	0	2.822e-06	1.29e-20	8.113e-25	3.281e-29	4.374e-29	5.468e-29	8.247e-14	1.513e-13	4.65e-15	1.424e-05	1.31e-15	3.646e-30	2.595e-05	4e-12	6.956e-13	3.9e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.297292	1653	3.45e+19	0	0	101470	1.97983	2.113e-13	5.953e-07	6.48e-08	6.373e-12	2.494e-05	10.6	0.1145	1.445e-05	0.0001869	5.776e-13	2.545e-07	0	3.239e-06	1.354e-20	9.719e-25	3.444e-29	4.593e-29	5.741e-29	8.846e-14	1.66e-13	5.213e-15	1.537e-05	1.436e-15	3.828e-30	2.723e-05	4.197e-12	7.298e-13	4.092e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.549544	1653	3.45e+19	0	0	101540	1.98006	2.115e-13	6.095e-07	6.783e-08	7.134e-12	2.611e-05	11.1	0.12	1.656e-05	0.0002003	6.331e-13	2.726e-07	0	3.712e-06	1.417e-20	1.163e-24	3.608e-29	4.811e-29	6.014e-29	9.469e-14	1.817e-13	5.835e-15	1.657e-05	1.572e-15	4.01e-30	2.85e-05	4.394e-12	7.64e-13	4.284e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.801796	1653	3.45e+19	0	0	101610	1.98029	2.112e-13	6.225e-07	7.086e-08	7.974e-12	2.727e-05	11.61	0.1255	1.896e-05	0.0002143	6.929e-13	2.914e-07	0	4.25e-06	1.48e-20	1.391e-24	3.772e-29	5.029e-29	6.287e-29	1.012e-13	1.985e-13	6.523e-15	1.784e-05	1.718e-15	4.192e-30	2.977e-05	4.59e-12	7.981e-13	4.475e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.054048	1653	3.45e+19	0	0	101680	1.98052	2.104e-13	6.344e-07	7.389e-08	8.903e-12	2.844e-05	12.11	0.131	2.169e-05	0.0002289	7.572e-13	3.111e-07	0	4.861e-06	1.543e-20	1.663e-24	3.936e-29	5.248e-29	6.559e-29	1.079e-13	2.167e-13	7.283e-15	1.92e-05	1.875e-15	4.374e-30	3.104e-05	4.786e-12	8.321e-13	4.666e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
