label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd_1p3_1800K,Rd_1p3_2000K,Rd_ratio_2000_over_1800,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v3_trial_00118,1.7860826426023226,1.0798110245774823,0.3495459033773394,0.03218279846832466,0.1516971383258848,0.0589754095592872,0.14175767721254037,2.8443056255689604e-07,784780.7352426609,15931812565920.643,6.929911390809963e+19,0.4739899798229413,1.3589788617987375,0.21035377878744532,4.729827855649236,4.773295917270458,6.896941625226838,0.531991974013305,1.939899031136656,2.203816511881926,86.08057440626341,7.260642405969588e+18,1.0943374992885377e+19,1.9719392135671265e+18,-0.7442577579231119,2.2632462060490823,6.81157289373383,0.0003242371296286258,0.029413259384088723,0.029413259384088723,12.0,22,0,4.2934800659537927e-19,3.596384564538105e-105,2.9375085702109843e-86,1.637811919851108e-104,4.554051132352853,1.2820336072998432e-19,7.577005225621524e-19,9.751916584465859e-21,380.59769767043576,2172.308968555684,5.707625090356466,77.15398105021355,75.82245175263748,68.23085668952736,4.465706548757055,0.3718827096740895,72.25306932653199,88.53115519062638,88.16062332459535,85.22422924305032,70.46702524216948,45.1053599648686,16.41907531847158,16.862622143484824,18.39051490539217,25.68877582714603,85.7659213912651,89.65885562225722,21.69212237481381,5.9617938973207165,6.431582396548956,8.777307598779865,19.95209307801616,40.56200306196133,65.92989720036073,capture_only,0.7319870048734994,0.5508960259067481,0.21793783310420195,0.0009377683537655524,7.497403560425063e-05,0.25134190239287313,0.1888608804140162,0.0043418335231430885,0.00037886255004906813,4.701519729290562e-05,1.0098128846665642,1.1384610568835365,5.251409801428157,5.236137316063605,5.862429650222401,9.767434291624081,9.96918669403307,5.871250356386299,5.255709009660024,5.218933398441692,5.924178531317264,9.576539846291231,14.332258110620039,17.650980465970395,1.3102574737964032,0.16456967373449863,0.0,1.3499442607642798,0.20539842500525748,2.2042198163286044,118,TrialState.COMPLETE
capture_only_v3_trial_00102,1.806104896091633,0.9747307027566849,0.40232529602525974,0.11959979491195316,0.12632349634660708,0.059989760564041074,0.09915302011171823,1.0968339131353473e-07,952289.7526450938,11287238397169.223,6.282362967812247e+19,0.4204452979530778,0.9214809342480215,0.3540698432805858,1.6423549461099478,5.031203619987458,4.994173001689939,0.34025995326030606,2.2692227091200863,1.389871032041031,92.91341506522012,6.753878487300267e+18,9.696386853532463e+18,2.4760696416309924e+18,-0.5928470786376795,2.851956869891182,4.385457817992167,0.00015345771918786415,0.017740656774801675,0.017740656774801675,12.0,22,0,4.2934800659537927e-19,3.424236848850754e-105,1.0983133656511369e-86,5.992087136446463e-105,1.7499044023364019,1.1622371490452657e-19,5.027339396270346e-19,8.639739095525959e-21,320.3815253080117,1611.5275314985788,5.030026403517718,70.21129322765715,67.7771914653106,58.730166254978,2.6728467528441073,0.23143661682931743,63.298341762757424,83.66360175310936,82.68881634463933,78.37729084079177,59.83564706033843,32.44943823320748,8.746511427896937,18.694516086906308,21.65140319479821,30.71226036072799,81.76739262222766,83.81833360227989,26.096681915963146,6.645654272336375,7.691405587198335,10.722757283985704,21.860784445745974,40.74473618790054,59.981223342873385,capture_only,2.651389600174626,2.036709456435628,0.7706546771693423,0.0026446643655335398,0.00020519240154095466,0.9124665117644091,0.701816885185213,0.01474527266521475,0.0012144068594639316,0.00013468288430659332,1.0017827115450761,1.2678709965226458,8.442801085261921,8.534695883455557,9.786918707124688,15.557115960562705,15.950024588489237,9.951734556906505,8.778277462789857,8.917961182977127,10.634271025038432,18.288823221250386,26.80461117203252,31.272130546345377,0.842939609582149,0.15749922475133024,0.11444244302643214,0.9080726377388018,0.157690954817246,1.5785965715529997,102,TrialState.COMPLETE
capture_only_v3_trial_00037,1.8190282960958253,0.9100530163776842,0.23535928090666494,0.0,0.14218686227420138,0.3012062223041917,0.18867195720357977,1.893278817256223e-08,542661.7990172441,35629388891463.35,7.720438388944137e+19,0.5498536969000697,0.44647695467991844,0.5115273264397284,0.8003725371058217,1.7787637817729138,8.473401287904018,0.3422168203370721,3.093875429199009,0.7576390055609984,104.14070104989008,6.539623162514909e+18,1.4828181182310044e+19,1.080275374856843e+18,-1.137553407585315,4.265707998388598,3.0114632869372033,0.0002149662007699046,0.03194666537717933,0.03194666537717933,12.0,22,0,4.2934800659537927e-19,3.795974313805015e-105,2.6219604850695442e-86,1.5002231687261343e-104,3.9521425718561787,1.4282811019546654e-19,2.554634501653582e-19,1.1328731545498076e-20,480.8821253512096,2462.957373764483,5.121748644671864,43.26566013784194,41.89701925713907,34.4168660636855,0.23008854108824026,0.01713980757010555,40.859182624138924,69.28375327515886,68.56481859791634,63.58825072770997,34.65701685758358,7.22418706996144,0.7352740361675352,32.19127600419455,35.661373145609296,47.07600731257272,82.29474894999058,82.52236420622218,40.50556851070282,11.613440362595217,12.845332452558075,16.89730673584588,36.57415627658359,58.255954957861334,63.86777832316549,capture_only,11.734281914488381,9.457051977182289,3.851221012778174,0.007446911489599636,0.0005511835362960005,4.105778817429203,3.314118729775562,0.07404744170284025,0.004960874040094343,0.00040441591738762646,1.001105358354344,1.6443166430148326,12.80878194347514,12.984555620069349,14.6559056109636,17.467715597431592,17.45994480267142,15.350230484198226,14.997027544816746,15.275730219750038,18.153102506142094,28.694779424129983,34.514897098137126,35.3965432247496,1.552464478137069,0.1606678728844984,0.19929726973793488,1.4345063890750729,0.12573031518910033,1.5360127186794306,37,TrialState.COMPLETE
capture_only_v3_trial_00091,1.819656211231552,0.9658430161239556,0.40976256655059423,0.13447310173711402,0.14817909265379708,0.03836556913998973,0.10643588544455432,4.824615466092416e-08,999869.0910660961,13388615953343.777,6.3886028337594065e+19,0.4376108652336228,0.8974062183245878,0.41557437742392944,2.2536790133782487,4.592006043541063,4.713209269134823,0.29625384888798084,2.298663528764668,1.5744360466644105,86.14483620909245,8.584184575117165e+18,1.2075342018827207e+19,3.272002937544113e+18,-0.5670857555399399,2.808201629280986,5.023455894359312,0.00015456343264081082,0.016951175607253503,0.016951175607253503,12.0,22,0,4.2934800659537927e-19,3.4530687816819057e-105,2.7272771205345218e-86,1.4932855664375225e-104,4.324517294179642,1.1818915242454901e-19,4.913632512682623e-19,8.9943127247097e-21,293.2522056416649,1501.6570760498964,5.120701727593564,68.2244320939634,66.21697914485382,57.14725024416534,2.1893870172075323,0.188077266631075,61.83036069203265,82.44652314939916,81.69277542287836,77.24538868309493,57.60740028368244,29.427067195956454,7.151887131473401,19.641578239962303,22.36305850540244,31.555661693160257,81.63328504846704,83.26131882040221,26.808375560354566,6.978734069734989,7.927392068063412,11.020318380891567,22.63813087128862,41.85965376683785,59.83209619089098,capture_only,3.0717913335102764,2.332312081809521,0.8854054900424723,0.002892645004559947,0.000222455652980371,1.0585527466616529,0.8051980741872736,0.017009154272765725,0.0013863746390783433,0.00014879572480317165,1.0033290620799404,1.1940648599546981,9.06219833256403,9.087650267934224,10.411682572631918,16.17443528932087,16.550381457313733,10.611832567420961,9.51619003420421,9.574634434870944,11.428161283562671,19.73745969075618,28.711892662566616,33.01586788191081,0.751380896708247,0.15286369675393116,0.13277683664323572,0.8791459404242713,0.15083141611237852,1.7875251296236276,91,TrialState.COMPLETE
capture_only_v3_trial_00080,1.8248907055949695,1.0160269030129474,0.30585128708734,0.0,0.1049603334277775,0.26159205423748655,0.15848898548542809,3.620747402962829e-08,986399.8216675203,15932961005054.148,7.202097390351039e+19,0.484871210999625,0.8458176511748,0.5172670751213934,1.2554381158238899,5.879558447805655,5.747796969402487,0.20075381749213747,3.432429343569807,0.7608756297651906,105.82312500350118,6.914666680083216e+18,1.2913850352197108e+19,1.853423121224579e+18,-0.8430811729348089,4.807783285032662,3.388676932756106,0.00011646947040739069,0.019888279603987515,0.019888279603987515,12.0,22,0,4.2934800659537927e-19,3.6663319137289595e-105,2.3317877286369305e-86,1.3118330159263027e-104,3.5780530699198514,1.3323880172149423e-19,4.758458527925054e-19,9.980728815473271e-21,373.3353430238459,1791.1597980830197,4.79772363252684,45.700207408211035,42.18434085147046,30.06098823917389,0.19876960755350792,0.01583821619835004,37.22724112182589,71.69646054837786,70.23512139586782,63.97565741764904,35.9565502981657,7.7324073529545165,0.7992134297498081,38.371220616429035,42.976892418439704,56.464222717902636,85.32691699296518,85.36364000601564,48.892553726358756,13.910434306982872,15.600085081526634,20.37971259022488,39.886215766454896,62.7298959234709,68.81535233444063,capture_only,4.988564882573277,3.93119238522479,1.538002975871262,0.002893545941760112,0.00021488824266767268,1.7459329913228725,1.3820747899272574,0.029864600528808474,0.0020130287800588145,0.00016438410517826183,1.001837948498051,1.8397562731789647,10.940007092786662,10.90757434486504,11.936786067052209,14.471419853539556,14.620306889543343,12.558213140799317,12.64717215331642,12.782718732678275,15.093029538761753,24.12736933485062,29.535683694794546,30.385269851704397,0.9926331650691831,0.1494989007590417,0.13954167065278766,0.9552949832233593,0.14576082792550274,1.8582894358253599,80,TrialState.COMPLETE
capture_only_v3_trial_00096,1.8313862706010948,1.040565526529352,0.35836220107800365,0.0581735819118464,0.15814965372909465,0.051375639860970525,0.14715043853444262,1.1267260066715074e-07,954877.5778837262,14383025851947.695,7.0164985996610404e+19,0.4123091363251433,0.8964210686802145,0.42889812477627987,2.0546506698526645,4.673442181049512,6.583162324430918,0.23449982012364234,2.017923481940457,1.4469350574376747,84.51087973300622,7.981384200785192e+18,1.205210105600272e+19,2.408919926306637e+18,-0.6992404004704122,2.4391896742034374,4.429064443860874,0.00012218246173542895,0.011124897647209257,0.011124897647209257,12.0,22,0,4.2934800659537927e-19,3.6187827019766445e-105,2.701768215785391e-86,1.51070242642955e-104,4.174614921211978,1.2980522409372926e-19,5.012367366103252e-19,8.48423415046775e-21,337.88561816434566,1857.6247951506607,5.497791842229646,71.44498956326528,69.48815030520203,61.75204668958641,3.716534115743935,0.3280961231089486,65.9395097385631,84.21024908746415,83.46228374908209,79.69220148058663,62.025056897849836,35.11267056940241,10.597353152049664,17.639822043330934,20.104279465770066,27.875795674074947,80.53909802355705,83.61894335357628,23.657152058590825,6.259900200820355,7.101888182979343,9.69310560333556,20.080814487777463,38.39297461996826,57.97145362871958,capture_only,2.643584359401306,2.070614455814481,0.8188767795151554,0.0029315995146449465,0.00022922354836383608,0.9111280469124964,0.7147573205407178,0.015917701909228144,0.0013074559764822545,0.00014769267637732516,1.0018055843660083,1.178264130140602,8.271604034002477,8.336955773213447,9.553280856823505,15.741436261184386,16.052731299766442,9.707625052958111,8.618722664802993,8.721070747397848,10.331644413189581,17.878210912463494,26.493047354652862,31.43104552655438,1.0480206626255506,0.1695163533439234,0.11345017121290209,1.13358625084495,0.14889451311228805,1.4630609144019604,96,TrialState.COMPLETE
capture_only_v3_trial_00071,1.8442151890694052,0.9077262795998442,0.2681150742553224,0.0,0.12845585336984935,0.31210372628981464,0.17443410215626964,3.263740947729113e-08,800744.1179397899,20957468036112.582,7.471436444475707e+19,0.4855622014859119,0.6388327138041292,0.6364468690533032,0.8056762237787858,3.867317910939844,8.106850543550296,0.20754531111151725,3.156049941610846,0.6654382376143316,109.01635093996244,5.815409943313494e+18,1.2966238245375666e+19,1.0955165860951254e+18,-1.0731950400367585,4.372617156151513,2.7452367106037117,0.0001194898400616358,0.019128998169088588,0.019128998169088588,12.0,22,0,4.2934800659537927e-19,3.7342581499149165e-105,1.9439024800309875e-86,1.1032999157426077e-104,2.954535737620994,1.3822157422280059e-19,3.625820155867498e-19,9.999757147590354e-21,461.82518541011666,2298.91916526308,4.977899079327084,43.364491891258226,40.900194317569834,31.559961271908435,0.2146536518254118,0.01662394371065503,38.09049638073466,68.6763746330004,67.51352564546741,61.73841543819885,32.62098631339431,6.452501716042677,0.6519081852628695,34.724950935456185,38.80041149539828,50.76720573747825,81.80109229129843,81.9553718538441,43.8069758597347,12.595797776597568,14.041551564509156,18.215185870737617,37.065112325759806,57.347480227967324,62.29846718996964,capture_only,8.65315915076476,6.941047267641764,2.772932211856296,0.005170256914045854,0.000382807615196642,3.0437998541653264,2.4505098299748775,0.053024679726902384,0.003457904933686986,0.000278765566428338,1.0013383009970689,1.8398596933008868,13.257398022520826,13.358346919390122,14.899900778757038,17.979083799962147,18.027621394830053,15.717019720733397,15.684027736236695,15.99441296004854,19.05327044414751,30.260876681118983,36.19656015105631,37.04934585920107,1.4157659710525665,0.16991349926379395,0.21874617452357437,1.3035366748533979,0.12617118912989045,1.4761936952108368,71,TrialState.COMPLETE
capture_only_v3_trial_00088,1.8668477786850828,0.9295156187964905,0.4518749212789988,0.1929649147975373,0.14375920685674706,0.06083582290398383,0.12879856155909875,5.005962164569948e-08,988492.0577237967,13267191731557.744,6.726181247702245e+19,0.4203096582492594,0.9683224407186986,0.4517361141252883,1.924317837189794,4.905937044181367,3.753150282623848,0.25047223214353853,2.4547193609532987,1.379599939154162,86.7450669474669,8.977985074973633e+18,1.2026710867478591e+19,4.075603231681325e+18,-0.4699549723457736,3.0968410519410736,4.543284856819178,0.00012795660094232854,0.014651544148623422,0.014651544148623422,12.0,22,0,4.2934800659537927e-19,3.543125757667653e-105,1.5518953901999556e-86,8.594122911581415e-105,2.425576595180946,1.2443435308249154e-19,5.36239886150236e-19,8.644231343690214e-21,255.8000854680209,1170.8619389498517,4.577253900473103,65.23723660743735,62.84846184008779,52.93052718636564,1.4315366583503055,0.12646483311553244,57.99657249607904,80.769938764088,79.82021999440089,74.88928635943329,53.54431131256244,25.07353102510475,5.195262368927896,21.816922143712286,24.924255900134092,35.02864398411989,82.33012672840063,83.15596855736099,29.842692571057107,7.763174148890241,8.888455883752442,12.350719971951152,25.21722907548939,44.659573695651176,60.77758429034666,capture_only,3.226640544672656,2.4870510353963833,0.9623240497780068,0.0028846415903451637,0.00022123051880547817,1.1132265102747143,0.8600151541618054,0.018565549702603056,0.0014852341399195644,0.00015176644369869197,1.0025549775535583,1.2597116378892212,9.719200704177693,9.740231224381725,11.078504779736479,16.23545197165872,16.717345379004666,11.345811704316688,10.353660576747032,10.431308967684888,12.426147886642964,21.21989406224558,30.26541004510415,34.02700157428174,0.47571828245820974,0.14206709263898645,0.14680495136396632,0.6248891685330369,0.14583433808739513,1.7099713795175413,88,TrialState.COMPLETE
capture_only_v3_trial_00078,1.8686584090509737,1.0388592621258281,0.32299775802191577,0.007296464116115203,0.10064952143540515,0.2540731591684008,0.15275186449872524,3.96644304822682e-08,945658.3838126587,16367766474902.982,7.107581836317773e+19,0.48359933203858435,0.8423719617623506,0.5381026190206221,1.037982767555239,5.566383046121101,5.28243638411833,0.1923863845214514,3.4851180755529882,0.6732873081895652,104.99491077217982,7.188266018511173e+18,1.2893925485527755e+19,2.1038898704854633e+18,-0.7873621534352854,4.922058843178811,3.076833288912525,0.00010515962515398404,0.018612060473059817,0.018612060473059817,12.0,22,0,4.2934800659537927e-19,3.642195208313326e-105,2.3876685119023368e-86,1.3390958789032053e-104,3.676617540561015,1.314902639718788e-19,4.724344342091452e-19,9.952847676167699e-21,352.19614588252585,1665.9288958698216,4.730116769720382,44.000840094023125,40.31185177048681,28.129722234695972,0.16788589295662337,0.013393011048607071,35.17133294080834,70.38726654563352,68.75969481414869,62.144254749346565,33.408300645342806,6.561988672715734,0.6537994622983218,39.005098294477186,43.864141155066584,57.61785258210735,84.7958467310949,84.78265735633174,50.10086069090888,14.194244609208068,16.027628447673756,21.058646702881894,40.93001445733416,62.529840315998094,67.68367710430705,capture_only,5.447718986725032,4.297476169121649,1.6653784513111407,0.0030254953525523493,0.00022474226587906998,1.9164414648974235,1.5204438794996151,0.03237108560351218,0.002121557927552917,0.00017064720545817243,1.0018943148423032,1.844716800179925,11.546342624774658,11.526530905324945,12.587046731885565,15.033241880595945,15.203724890353774,13.288770114042803,13.502047380260988,13.69223285867795,16.193421203808516,25.629313811719523,30.906049453358637,31.66235278618917,0.8882740798915181,0.16024039507603027,0.15643558231266694,0.871780641958,0.14012918568654198,1.7903012381647876,78,TrialState.COMPLETE
capture_only_v3_trial_00113,1.88538356369136,1.1586222759983822,0.34969723211232656,0.035586660248115576,0.16535945897689583,0.0426415359677268,0.13333334886373197,3.0599220753088585e-07,917143.0985938221,13943089749598.441,6.796782197445993e+19,0.4096760278858031,1.306673929644953,0.2215844727139507,4.404358920643855,5.091490181692635,7.489559320200203,0.4299105644905769,1.7548153474736177,2.1478662503832737,82.35078436048767,7.50135285571266e+18,1.1207589261650135e+19,2.0471520945574277e+18,-0.7383620963785722,2.0153485733583834,6.505457552633513,0.00024320742654028227,0.020805969055976464,0.020805969055976464,12.0,22,0,4.2934800659537927e-19,3.561672317820974e-105,2.547593883152605e-86,1.4141400092458305e-104,3.970438274655764,1.257404706527509e-19,7.253196418664474e-19,8.426643353014162e-21,369.23662230067004,2157.3428003952845,5.842710798709875,78.53082670921933,77.15642888240882,70.02591611062735,6.4706342651727065,0.5909103401032766,73.73931335061222,88.95204990680594,88.55106590429288,85.7287980082603,72.2040407643487,48.75778421333598,20.522204261822168,15.351463560263747,16.92724052356702,23.75571839744155,83.10717569068046,88.69115096193622,20.068793752012425,5.439903814007227,5.933432522226188,8.137783348834553,17.936364928552507,36.30619905705338,60.6465144051703,capture_only,0.7832196016975841,0.5896545834574745,0.23109798158945577,0.0010394588244920027,8.588994312764353e-05,0.2694466355905697,0.20267063919971243,0.0045684652772450375,0.0003973159665665088,5.024563506454681e-05,1.0084628943395206,1.1167733531526365,5.334490128819363,5.3266760105667,5.987267510341662,10.421150585322355,10.717852808017403,5.996553247108875,5.33859964359628,5.3128309342812186,6.054338431339157,9.855025841821544,14.935619413644075,18.831231087372462,1.2977856669960703,0.18788270207974525,0.005257166996070813,1.3673946670805748,0.2043997343412964,2.0025764085218296,113,TrialState.COMPLETE
capture_only_v3_trial_00100,1.8995179990090478,0.9600673080207068,0.4697199999526722,0.2249539803356292,0.10980911278557318,0.14362473504810497,0.11101187182708941,5.4418539095205796e-08,895725.9184084788,14021437946269.389,6.456272853633448e+19,0.3792980657274928,1.1353974365501902,0.36226548177891016,1.5464384840272543,5.2149825324803345,2.8677616707987093,0.39999651668209907,3.1026137436475967,1.073071510759164,94.837791326072,8.683500011265266e+18,1.1576523652358443e+19,4.371015264281458e+18,-0.42299584030987836,4.270755487199085,4.254853445633901,0.000188923308751584,0.03126713129032594,0.03126713129032594,12.0,22,0,4.2934800659537927e-19,3.4713085847245766e-105,9.789389035906677e-87,5.372309552047545e-105,1.5476323757813653,1.194410477922188e-19,6.230936855584818e-19,7.796804724319259e-21,240.65517092827537,922.1503298931017,3.8318326023750324,56.177742396039775,52.67254146910537,38.93589244197754,0.29247651331287394,0.023768332993586352,45.657506799601215,77.43758314683475,75.98518122114253,69.45416247156793,43.11147511585418,13.10549971219081,1.5948204877568308,31.558175216329513,35.74490206469672,49.79779811625187,86.69606333194668,86.52323151769201,42.83926244526934,11.272609903182126,12.892087772379023,17.988075529767936,36.90702266813604,60.574059060588105,70.57802123029975,capture_only,2.798539424903049,2.1362536089682735,0.8074642443730189,0.001779687113524376,0.00013651182979098334,0.9662919680776456,0.7392344670115599,0.015634855351623192,0.0011783009467658094,0.0001035078280399568,1.0029885617015324,1.590966055470457,9.465542962727643,9.446302857229634,10.458845197397595,13.009680467626929,13.452863637484622,10.818037809291624,10.323514981905477,10.38349653946689,12.275573826158961,19.965867360658162,26.319262926274323,27.82705477411538,0.2684586082442514,0.10953686695773812,0.10140022978549212,0.3771009266445839,0.15285462355048335,1.9584729661474958,100,TrialState.COMPLETE
capture_only_v3_trial_00043,1.9158221739237316,0.9379882587164989,0.4278634988563764,0.0,0.12739054772028624,0.18337530859946133,0.18575524285179545,1.0734916814539995e-08,356395.8293372248,24408106681144.04,7.668761779922616e+19,0.7026954786450569,0.336467531891446,0.49891835801296464,1.469673516226237,2.02438244278766,8.021675115183346,2.352112212349108,2.3736627287141814,1.3098724608353267,112.11232494545487,4.021335654852443e+18,7.286541832139273e+18,8.125179573496813e+17,-0.9526884944950311,3.1086801569838634,4.211675386788033,0.001380079684458764,0.14297151762863428,0.14297151762863428,12.0,22,0,4.2934800659537927e-19,3.783248842320137e-105,4.3726050818701045e-86,2.4977199100447605e-104,6.602050285735353,1.418720929285684e-19,1.9219701705360882e-19,1.4476454747570598e-20,525.0567039342661,2751.129256904481,5.239680278892135,56.21833081334058,56.532479866662335,52.74393631489955,0.9687253308878786,0.06249091701541664,57.44167772332341,75.9587521268895,75.95443823063744,72.78347015907902,48.27785528322379,17.33474857604906,2.4207867923985877,19.713500899918408,21.692624441242256,29.29918516447558,78.56765729711563,79.42512207395953,24.885406454246294,6.95959722574063,7.639483038097732,10.217891953557897,24.337284568085636,45.184648411194665,57.05134273065775,capture_only,12.442181573763282,9.927305063845642,4.07896481149185,0.012297839827927325,0.0009221756064797111,4.291493235877798,3.426197827520278,0.0830679223613728,0.006564585051716822,0.0006250241935412731,1.001543450896235,1.3804375391270136,11.625986712977726,11.847590628249769,13.877913709133017,20.451319532168565,20.511464833418582,14.220820466031917,12.79015741149207,12.979880903744556,15.589776007975244,27.301792226329223,37.474038427704556,40.52724545275013,1.7926077140870673,0.15582476546382215,0.22377049421834672,1.6479387481363825,0.14782884386502737,1.5673152606785636,43,TrialState.COMPLETE
capture_only_v3_trial_00070,1.9181304262494001,0.9736319707336721,0.37742157244650526,0.08495625667205436,0.1110797218332311,0.1916426937880315,0.1775267564949392,3.010597185628328e-08,784649.0461985741,20453334805643.25,7.524831177856516e+19,0.48401635329976117,0.6121429885633575,0.6159218829013061,0.7747757217086819,3.9170822257395366,4.478667013034607,0.20444679028676815,3.298778433445452,0.6173588377089761,96.79955015600068,8.68249456398307e+18,1.3866007243921082e+19,3.083897789876129e+18,-0.6528514470231395,4.645069012981982,2.6790498587364144,0.00010601558922719954,0.016931142727024093,0.016931142727024093,12.0,22,0,4.2934800659537927e-19,3.747577861032337e-105,1.3169977544631672e-86,7.487887972024536e-105,1.9980606807090764,1.3920937679034556e-19,3.480384158355002e-19,9.968860840786982e-21,295.8375748878405,1353.4100476634474,4.574841610895977,41.727239766281926,38.95602043643474,28.912373237868884,0.1740772115229114,0.01365692747809271,35.47697634792442,67.91385514135476,66.51198910450702,60.216573147783286,31.160339798236972,5.882032715603344,0.5783822034943774,35.89924826775872,40.40822944940274,53.43844325788861,82.3760976683508,82.34820801992322,46.43710499799695,13.090459812099441,14.830205193254285,19.68058575705536,38.85269350252428,58.355323704997545,62.86100897555775,capture_only,9.122246818402687,7.31216048432436,2.9095930612432186,0.005350429442792903,0.00039785273424664935,3.217887687812342,2.592187490257998,0.056456181801085165,0.0036370728654786734,0.00029070762522506033,1.001499694314683,1.6602265327818082,13.251265147556676,13.323589629838168,14.739590442999289,17.44447469068351,17.637737199864457,15.577618308366137,15.777797358733467,16.065618211980702,19.05016588091473,29.930510517437668,35.75900650653364,36.56031811332264,0.6278417063862062,0.17687056008515895,0.21426437930282904,0.6865122473698012,0.12491548573901039,1.5496482452787765,70,TrialState.COMPLETE
capture_only_v3_trial_00038,1.9205922165877598,0.9016391863812624,0.38498246477102954,0.09389985640696895,0.11549535603175513,0.10892411542185382,0.1929995039727173,9.256758688343755e-09,537451.9582983754,21414999521893.562,7.797753607964179e+19,0.5351116790376501,0.5072172091125373,0.5687698035793187,0.7964139463974902,1.8981445536610122,5.19666757866875,0.7449638528580202,2.488384519391686,0.9361349656198981,95.7468606641432,6.767920548924111e+18,1.0167229139165897e+19,2.343375761355915e+18,-0.6373606778797078,3.265677242727726,3.214329784379327,0.00038196169325183864,0.04329949734812117,0.04329949734812117,12.0,22,0,4.2934800659537927e-19,3.814934083780605e-105,3.47437610733533e-86,1.9929245391354115e-104,5.224007795071574,1.4425844174733732e-19,2.909430618573475e-19,1.1026477163765356e-20,325.7588470017794,1558.7914829056322,4.785108669349869,47.18006646541263,46.826301183513834,41.773989130256474,0.5736807479983308,0.04015281392901018,46.821185464010206,68.4141355119847,68.0400779384213,63.530469313991276,37.17878383348784,9.989628824356066,1.170862363001453,23.192794713065354,25.89335208332908,34.85991680240491,74.57007345934743,74.95810306227679,29.75823866839921,8.276580817692377,9.241731734873955,12.303615541139322,26.00228917971238,43.54172196835315,50.34397663095258,capture_only,13.4360952932106,10.810980511252973,4.434912956854302,0.010972271827400987,0.0008187870526435838,4.660668305341995,3.7529982616430684,0.08502443087985943,0.006081380901011854,0.0005241866679404102,1.0009920623291237,1.3649794265052961,16.19104352831143,16.46936622190412,18.931181110484335,24.845273520826847,25.000925336741556,19.654599389235653,18.648615364980948,18.96519206506164,22.62438775671539,36.73390255591991,46.462567826389765,48.48463681937804,0.7989929024213601,0.19424689468471307,0.3398979838573448,0.828035508457856,0.11306680203874334,1.2554075165134657,38,TrialState.COMPLETE
