label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,family,score_swig_diag,trial_number,state
capture_only_trial_00205,1.2139935474864139,0.7758836483762767,0.245996344629772,0.0,0.12466924878077466,0.408523998937098,0.1933855638643413,0.0880067609952719,0.8289874274899258,2.1802692611387828e-07,640834.0807044514,43758572774287.484,7.804688391759308e+19,0.1761781978348593,0.5732881813317068,0.16792693728355484,0.6869518279506843,2.5534186701182966,8.971027262657486,0.929061154155297,3.179329960345184,0.32606077407623624,95.87570141731481,8.61234325188695e+18,1.988214584015117e+19,1.9430983109186273e+18,-1.0099684808702971,4.752050264987348,2.593477194612663,0.0004931636830402025,0.10113736929183323,0.10113736929183323,12.0,22,0,4.2934800659537927e-19,3.8166300763080435e-105,1.0315545107999951e-86,5.918386609507415e-105,1.5506838470529667,1.443867352475472e-19,3.289153467179476e-19,3.630360247331856e-21,capture_only,1.4336486551082233,205,TrialState.COMPLETE
capture_only_trial_00157,1.2161298579983275,0.7370678321867334,0.23152821839228876,0.0,0.12688730325680236,0.5025218411915154,0.1647088915594355,0.08272163097607095,1.3017122537034667,1.6040336272235176e-07,680219.1719847264,35613178356731.06,7.30598701322641e+19,0.18175839502444247,0.42391854518479166,0.20589362024169908,0.8286688846316014,3.679646933981631,11.859816459458731,0.4173224826365867,3.0683483760263752,0.3610688396116434,110.79116269863289,5.38642599854963e+18,1.5638953342366749e+19,8.906454986438547e+17,-1.244502806659344,4.421533876492862,2.6940684816614353,0.0002202935688546636,0.04608617372508647,0.04608617372508647,12.0,22,0,4.2934800659537927e-19,3.692680493022049e-105,1.0848391408538567e-86,6.124012050808298e-105,1.6584191517193716,1.3516075974468858e-19,2.3930573497094307e-19,3.742064870568707e-21,capture_only,1.3698898005201956,157,TrialState.COMPLETE
capture_only_trial_00219,1.2173258069904265,0.761642920925158,0.20961553598264154,0.0,0.11709943105739917,0.5056671698121996,0.20024024849746874,0.10411255353289271,1.1206328584084175,1.8649175759652347e-07,620059.1570599924,41960022714594.76,7.928850931059609e+19,0.19433094943026524,0.5192887395178276,0.1505703755041883,0.7469245976006171,2.778284749513986,10.655799711943777,1.1911916353216925,3.2003600870075277,0.2973100751530232,106.34831016800806,6.352116514892256e+18,1.7031769771374985e+19,1.1875540379435364e+18,-1.1566063971573646,4.76571925987411,2.6315421442801212,0.0006838274017925999,0.1396317553777771,0.1396317553777771,12.0,22,0,4.2934800659537927e-19,3.8468691190123375e-105,1.455149637041447e-86,8.382123902197469e-105,2.1789469937437156,1.4668374222460276e-19,2.9912680076697836e-19,4.0052752297717766e-21,capture_only,1.4570354804856909,219,TrialState.COMPLETE
capture_only_trial_00154,1.2188896456036167,0.7381075229708254,0.24771772967100134,0.0,0.13535584935610875,0.4533216758303303,0.15416264885990896,0.030357765496252714,1.3364808764028964,1.3692585857335912e-07,599078.5864952136,37281077033183.03,7.13070800970677e+19,0.1613355614618643,0.44270321789698414,0.19077822952749987,1.0556147126896473,2.987234566367991,12.660870506464375,0.5124239426640792,2.7970984344823666,0.5692224856040816,108.6863175370794,5.201091780798429e+18,1.4906088809826329e+19,8.093714826140038e+17,-1.2652158060114278,3.9343177951990356,3.2762416615910355,0.00025904647190079353,0.0508088790523719,0.0508088790523719,12.0,22,0,4.2934800659537927e-19,3.648115761573822e-105,1.3521607917465222e-86,7.58922020612989e-105,2.080312331661276,1.3191809817957524e-19,2.4847431068037825e-19,3.320549584228435e-21,capture_only,1.392632899357046,154,TrialState.COMPLETE
capture_only_trial_00160,1.2199142375653396,0.7899536008989156,0.16954970988777304,0.0,0.16799589302553147,0.331014178697882,0.14858691682315028,0.0,1.4450778059836076,1.5593936629078428e-07,756595.30733666,40132355111262.38,7.0397448887861666e+19,0.18768575328598341,0.4720300037074651,0.21805497929813095,1.008726396592664,2.2524511794666244,12.911020795319583,0.23856766592033105,2.730031466902465,0.7701727180250538,97.07345895905515,7.124879586614248e+18,2.0816197890301817e+19,9.264986273742806e+17,-1.3515566276412443,3.7616762141450377,3.4022094709891593,0.0001293220171113644,0.0228344494667016,0.0228344494667016,12.0,22,0,4.2934800659537927e-19,3.624772420778567e-105,1.1938110504241785e-86,6.680367116985578e-105,1.8429755972240314,1.302352804425441e-19,2.641401010551465e-19,3.86224136300526e-21,capture_only,1.4202752760198314,160,TrialState.COMPLETE
capture_only_trial_00104,1.2210404534009194,0.7652586291993178,0.1564887713800131,0.0,0.141273260667381,0.5391799498872235,0.18170321252436591,0.12329656228007449,1.3271831039152802,1.3895332437862158e-07,833990.9312890302,45607805217116.6,7.59754387669984e+19,0.18362784804370602,0.2890718844832686,0.2083474874584873,0.7665779611561773,3.3186785887378063,12.717777241808538,1.2102003597364424,3.2605380730253266,0.24701042085264918,104.36112955619139,6.848324856758565e+18,2.251792150159678e+19,1.0107002834375318e+18,-1.347905913337941,4.822620047456857,2.3463221909498144,0.0007389667548876078,0.15515314656636903,0.15515314656636903,12.0,22,0,4.2934800659537927e-19,3.765640816179383e-105,2.358913931238268e-87,1.344351107845133e-105,0.357004603856273,1.4055456171894706e-19,1.64742809394477e-19,3.782505123054059e-21,capture_only,1.3915607635056377,104,TrialState.COMPLETE
capture_only_trial_00108,1.2219408517604213,0.7665515224172517,0.166661517038851,0.0,0.13506784385510845,0.5444839785831548,0.17230419797447172,0.11871591806768031,1.3068564787398504,9.150527905549092e-08,843643.5123195548,41758128620560.75,7.434884091025226e+19,0.17996355087206223,0.3969316798630359,0.16221612614379952,1.142633842894085,3.297221736926625,12.42397970984964,1.5823847706727932,3.2689768420482523,0.29261733812574764,105.87261694994412,6.576158778091906e+18,2.105775628015815e+19,1.0102741221313421e+18,-1.318972866100615,4.85623319165434,2.978825249294025,0.0009986955755758953,0.2142260487528166,0.2142260487528166,12.0,22,0,4.2934800659537927e-19,3.725112433528799e-105,2.0932173464622328e-87,1.1866310195174257e-105,0.31854904803325096,1.375453556839667e-19,2.250179345927454e-19,3.705962646318843e-21,capture_only,1.5898104970864153,108,TrialState.COMPLETE
capture_only_trial_00129,1.2227484692902981,0.7772130697416667,0.16987384337694153,0.0,0.1536590214055193,0.42251721023079214,0.16179600287502094,0.029231210714452574,1.4453881111029743,1.3429527943177206e-07,737193.0706684636,44264092354942.45,7.257148454078721e+19,0.20311209220486726,0.7152582951914745,0.22735055805850685,1.2507326611506133,2.615840918561795,12.585755785851456,1.1355540742823744,3.086896839121162,0.5887475969133458,103.8185010209398,6.585810719013841e+18,2.093640967796744e+19,8.918614816425644e+17,-1.3706048001651563,4.375426987682525,3.4472316927661,0.0007089477048942501,0.13440465960279402,0.13440465960279402,12.0,22,0,4.2934800659537927e-19,3.68031750936806e-105,2.7205404988707385e-87,1.5333109161514593e-105,0.4166246287850151,1.3425724640045634e-19,4.031233324187611e-19,4.181331688424225e-21,capture_only,1.6129996199475332,129,TrialState.COMPLETE
capture_only_trial_00217,1.2235948701031272,0.7854348132252491,0.27796188190796495,0.0,0.12805589540650153,0.3466784432641694,0.1910246930810975,0.06053299066456359,0.73395994021908,2.4131076113481264e-07,651853.9316524006,39718525705557.805,7.762376389822615e+19,0.1796830235246767,0.5409619070172762,0.17018821618837754,0.7203164790731011,2.735548297635182,8.085542960815456,0.9285834624468774,3.1195699174524636,0.4017334741198509,93.47134507074738,9.119491806221634e+18,1.932996905410688e+19,2.2530176030377444e+18,-0.9334665738342267,4.622196064054752,2.7280965236588273,0.0004702281035268812,0.09322182302018803,0.09322182302018803,12.0,22,0,4.2934800659537927e-19,3.806270359231219e-105,1.6217868878612455e-86,9.292059920074232e-105,2.441250632010023,1.4360396321171837e-19,3.099451902161524e-19,3.70231015511174e-21,capture_only,1.439355091855436,217,TrialState.COMPLETE
capture_only_trial_00139,1.225149622992005,0.8084735573495736,0.25465303028858904,0.0,0.15019386441484794,0.30420914771757873,0.1233147942016538,0.010057499437016197,0.8570018657131144,1.7529040591154757e-07,794472.9853791724,35881374571176.28,6.6417847784696185e+19,0.1660020355890564,0.2635510241987719,0.15313198002558212,1.0771759760623172,3.127375049375239,8.67715409909808,2.7795675856811326,3.022121554876761,0.5849374666877748,90.58558129650298,9.706129744840997e+18,2.15752903768406e+19,2.0562886558544136e+18,-1.0208725698895076,4.443266780579676,3.249169865052121,0.0012896191927596835,0.2728701922594279,0.2728701922594279,12.0,22,0,4.2934800659537927e-19,3.5208269797753105e-105,8.124289264985261e-87,4.4864033452828305e-105,1.2742470365780771,1.2287301840168794e-19,1.4553841672207268e-19,3.413515062498906e-21,capture_only,1.5458112927225125,139,TrialState.COMPLETE
