label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D2_xe_scale,family,score_swig_diag
FINAL_rank1_capture_only_capture_only_trial_00235,1.1936202397436935,0.6953099684457184,0.29927267501946386,0.0,0.1304678139296755,0.44681833103234414,0.20315960374243516,0.08076420805002792,0.9860955048929818,2.5745130591871103e-07,602031.5865524814,48211699494027.79,7.982328712580122e+19,0.1503145080126801,0.6216164885755083,0.1599810393467923,0.6280891144811218,2.1196212765479374,10.855637514081334,0.741504900367796,2.9241781403638067,0.3468387444166273,96.42256269002208,7.787161959733571e+18,1.967705717206347e+19,1.4935670528098358e+18,-1.119735422702568,4.304486644192851,2.491965194017946,3.23962732875297e-05,0.0761864909309814,0.0761864909309814,1.0,40,1,3.223583585390921,capture_only,1.1368789057216406
FINAL_rank2_capture_only_capture_only_trial_00246,1.210684370119432,0.6981766390841524,0.3203923335793072,0.0,0.12783161524313658,0.4423113188786042,0.2029944166534449,0.0707846362900945,1.0335013277569818,2.761459451540185e-07,536618.9420219699,48515787999898.48,7.979293152689809e+19,0.15028029023218004,0.7012458485152523,0.16771406843489375,0.498458202440366,1.7957127014497825,11.212270051463653,0.07360878357680811,2.8196513551587983,0.3656338140364829,98.58673760589107,7.025080684383754e+18,1.7763161034665574e+19,1.3190553154029827e+18,-1.1292572446460802,4.097350177853997,2.393168628023897,3.0668759563656068e-06,0.007075785428450489,0.007075785428450489,1.0,40,1,5.470684623567752,capture_only,1.0548539203954561
