block,category,label,is_physical,reject_reason,score_total,score_swd,score_Rd,score_Nd,score_Nd_drop,score_pressure,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,D2_xe_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1800_1900_nm,Rd_inc_1900_2000_nm,p_d_over_eq_1p3_1600K,p_b_over_eq_1p3_1600K,bulk_gas_1p3_1600K,disl_gas_1p3_1600K,qgb_gas_1p3_1600K,swD_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K
B_standard_wide,best_score_total,capture_only_v5_codex_trial_00629,True,,1.990001368772348,0.8596492437852814,0.1439977594316985,0.6327601076327963,0.4919414817742622,0.010538608026478146,0.023606450514324202,0.0,0.0,0.023504586294534707,0.2905580431106901,2.0146893552685865e-06,653389.9934409114,16459306820812.424,6.938599294788619e+19,1.4996105142504992,0.5577509485692957,0.21807279255930365,0.05268256638537385,1.6647321316820596,3.767184272381435,0.5066044228852112,2.387495871189096,162.34663142961142,208.31945254499877,261.1943168396956,45.97282111538735,52.874864294696835,1.1201037159358018,1.0012436857999567,65.7765980180074,29.6748906453847,4.3480557066678545,2.6820045045150986,85.6947854891069,1.0174374183171856e+19
B_standard_wide,best_physical,capture_only_v5_codex_trial_00629,True,,1.990001368772348,0.8596492437852814,0.1439977594316985,0.6327601076327963,0.4919414817742622,0.010538608026478146,0.023606450514324202,0.0,0.0,0.023504586294534707,0.2905580431106901,2.0146893552685865e-06,653389.9934409114,16459306820812.424,6.938599294788619e+19,1.4996105142504992,0.5577509485692957,0.21807279255930365,0.05268256638537385,1.6647321316820596,3.767184272381435,0.5066044228852112,2.387495871189096,162.34663142961142,208.31945254499877,261.1943168396956,45.97282111538735,52.874864294696835,1.1201037159358018,1.0012436857999567,65.7765980180074,29.6748906453847,4.3480557066678545,2.6820045045150986,85.6947854891069,1.0174374183171856e+19
B_standard_wide,best_pressure,capture_only_v5_codex_trial_00643,True,,1.99068509394338,0.8416883473645058,0.16226885950557157,0.6466044341830132,0.489739342009342,0.0,0.03612834850188944,0.0,0.0,0.022780325344625152,0.2945707812145416,2.2672042818001444e-06,696236.5623649122,17217479404628.623,6.823688992774506e+19,1.544231137731018,0.4942799209756592,0.17739681708967303,0.050104058924265754,1.3861391720760508,3.3751126047388245,0.5463840510255591,2.699167257616573,156.0310708649738,201.08254094738408,252.6995681162419,45.051470082410276,51.61702716885782,1.1004674267828145,1.0018249103206225,65.93092350566705,29.46275400160913,4.3787459562995705,2.5949956754677315,81.80819772857613,1.13150780482808e+19
E_all_wide_exploratory,best_score_total,capture_only_v5_codex_trial_00496,True,,2.0018329693234573,0.8878691650187647,0.1507259168683417,0.6433480696357563,0.5068846800709655,0.016443113394373918,0.01675381312934977,0.001952764770797604,0.0,0.003844641709966482,0.2669913492757517,6.331194927923648e-07,235580.65903073965,45823719759290.52,4.467660595786951e+19,0.9224526689842736,1.2929209089076097,0.2736543579145299,0.06000048354636356,0.6591704753093566,0.5135228589447386,0.39726972911450836,0.92990042058719,151.5718252543058,185.04268095959378,213.1547308129754,33.47085570528799,28.11204985338162,1.1046927688907195,1.001042040704406,63.20396319672999,29.60229445043099,7.011492999188442,2.7032372095207817,85.49177928476858,1.0328148647987284e+19
E_all_wide_exploratory,best_physical,capture_only_v5_codex_trial_00496,True,,2.0018329693234573,0.8878691650187647,0.1507259168683417,0.6433480696357563,0.5068846800709655,0.016443113394373918,0.01675381312934977,0.001952764770797604,0.0,0.003844641709966482,0.2669913492757517,6.331194927923648e-07,235580.65903073965,45823719759290.52,4.467660595786951e+19,0.9224526689842736,1.2929209089076097,0.2736543579145299,0.06000048354636356,0.6591704753093566,0.5135228589447386,0.39726972911450836,0.92990042058719,151.5718252543058,185.04268095959378,213.1547308129754,33.47085570528799,28.11204985338162,1.1046927688907195,1.001042040704406,63.20396319672999,29.60229445043099,7.011492999188442,2.7032372095207817,85.49177928476858,1.0328148647987284e+19
E_all_wide_exploratory,best_radius_saturated,capture_only_v5_codex_trial_00496,True,,2.0018329693234573,0.8878691650187647,0.1507259168683417,0.6433480696357563,0.5068846800709655,0.016443113394373918,0.01675381312934977,0.001952764770797604,0.0,0.003844641709966482,0.2669913492757517,6.331194927923648e-07,235580.65903073965,45823719759290.52,4.467660595786951e+19,0.9224526689842736,1.2929209089076097,0.2736543579145299,0.06000048354636356,0.6591704753093566,0.5135228589447386,0.39726972911450836,0.92990042058719,151.5718252543058,185.04268095959378,213.1547308129754,33.47085570528799,28.11204985338162,1.1046927688907195,1.001042040704406,63.20396319672999,29.60229445043099,7.011492999188442,2.7032372095207817,85.49177928476858,1.0328148647987284e+19
B_standard_wide,best_partition,capture_only_v5_codex_trial_00391,True,,2.0046679665096483,0.8996240481168011,0.0906358427971095,0.6132353691542907,0.5081718692922879,0.01355162707700198,0.0,0.0,0.0,0.028618843699484118,0.3237022021212252,9.566289527805179e-07,422109.86216005613,16871854669477.29,7.446423411037336e+19,1.9048609374053203,0.2260874014991908,0.9039689508230032,0.07088261475269583,6.1128270559929465,7.548895899283558,0.36630723027621104,1.4847337984570865,182.4087327247442,236.1530117529096,298.8590090063545,53.74427902816541,62.70599725344488,1.1105564878210057,1.0020734292071447,70.13409394977926,25.927533676748265,3.649112627187326,2.6530398962618365,97.448081052982,6.844398656664415e+18
E_all_wide_exploratory,best_partition,capture_only_v5_codex_trial_00447,True,,2.0192416830280573,0.8739154682324294,0.1680971819045081,0.6565938158596095,0.5031205912017354,0.05620550875012711,0.011486837361552447,0.0,0.0,0.006147817868895988,0.28296011592536197,9.990502959623566e-07,204342.95651179206,58841955189100.51,4.893506541757247e+19,0.5945129239290785,1.4315433650927039,0.25993122537483704,0.051060307069101106,0.9630332321903877,0.5368974501563146,0.43981900558703174,0.5827655106927914,145.7767814674409,178.45658251357938,207.777861832032,32.679801046138465,29.32127931845261,1.1692814637063718,1.001565409194765,62.3232969506636,31.70173141147579,5.851979722662822,2.6518852391094585,82.0537886366386,1.1459619600996528e+19
B_standard_wide,best_radius_saturated,capture_only_v5_codex_trial_00588,True,,2.0247341437869157,0.8610440642805066,0.18945400069579427,0.6940550775093206,0.5022825383550669,0.0,0.003451750217994662,0.0,0.0,0.0011629330000994904,0.27868126544880933,1.7392536009325236e-06,796678.5135354424,18591416997770.766,6.7882432713962275e+19,1.588259711303411,0.46701902630692865,0.17840150961738596,0.06860306163954485,2.4224621864532665,4.603514920791483,0.44276373462640223,1.6240126392972682,138.62643337726826,168.25692996689318,191.38994144363696,29.630496589624926,23.133011476743775,1.0638888053653248,1.001646526253825,64.4120619326,31.183323305656835,4.186541800020637,2.674377071000099,76.7722368020776,1.4109819180044046e+19
A_nominal_near,best_score_total,capture_only_v5_codex_trial_00264,True,,2.0494649000773193,0.920680301717457,0.13128976947179763,0.6251865433197195,0.4886568962728707,0.0,0.06732507562277451,0.04886191275822544,0.0,0.026325235092976282,0.11160881108042256,7.459515058552189e-07,268002.5350554741,38600510111689.23,6.1389002037616665e+19,1.411544416644096,1.2447312818789462,1.3101836449234532,0.43600300144558835,1.8254224627558058,2.8258351049234522,0.5672863358128148,1.1679907568562946,161.23576895637524,207.63545761421628,263.03797942464234,46.39968865784104,55.402521810426066,1.0492072486743393,1.0005549950824397,62.830552366322244,28.858862201742614,7.967094962874458,2.866510005120829,89.10626518295422,9.672530989299358e+18
