Time (h)	Location	Phase	Phase instance	Moles (mol/m3)	Form units (mol/m3)	Sublattice	Sites	Constituent	Site fraction
56	at grain boundary	gas	GAS	0.0757832301	0.0757832301	1	1	PD	0.0002225796222
56	at grain boundary	gas	GAS	0.0757832301	0.0757832301	1	1	RH	4.581165684e-10
56	at grain boundary	gas	GAS	0.0757832301	0.0757832301	1	1	RU	1.43221913e-10
56	at grain boundary	gas	GAS	0.0757832301	0.0757832301	1	1	TC	6.19385132e-11
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	1	1.999999464	BA+2	0.9981984771
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	1	1.999999464	CS+	0.001801522924
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	1	1.999999464	MO+4	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	1	1.999999464	PD+2	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	1	1.999999464	RH+3	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	1	1.999999464	RU+4	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	1	1.999999464	TC+4	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	2	1.998198477	CSO2	1.1e-12
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	2	1.998198477	MOO3	7.285474682e-11
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	2	1.998198477	MOO4-2	0.1904057518
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	2	1.998198477	O	9.205800523e-09
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	2	1.998198477	O-2	0.8093069973
56	at grain boundary	liquid	LIQUID#2	3.1609078	0.7906966286	2	1.998198477	VA	0.0002872415729
84	at grain boundary	HCP_A3	HCP_A3	12.14504745	12.14504745	1	1	BA	8.85544623e-06
84	at grain boundary	HCP_A3	HCP_A3	12.14504745	12.14504745	1	1	CS	0.002372896736
84	at grain boundary	HCP_A3	HCP_A3	12.14504745	12.14504745	1	1	MO	0.2858312379
84	at grain boundary	HCP_A3	HCP_A3	12.14504745	12.14504745	1	1	PD	0.2695933994
84	at grain boundary	HCP_A3	HCP_A3	12.14504745	12.14504745	1	1	RH	0.08415942843
84	at grain boundary	HCP_A3	HCP_A3	12.14504745	12.14504745	1	1	RU	0.2824333396
84	at grain boundary	HCP_A3	HCP_A3	12.14504745	12.14504745	1	1	TC	0.07560084243
84	at grain boundary	HCP_A3	HCP_A3	12.14504745	12.14504745	2	0.5	O	1.100220044e-12
84	at grain boundary	HCP_A3	HCP_A3	12.14504745	12.14504745	2	0.5	VA	1
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	BA	0.0001105656008
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	BA2	1.319711137e-11
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	BA2O	3.605439543e-06
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	BA2O2	1.229754699e-06
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	BAMOO4	3.668286886e-10
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	BAO	0.0001901739027
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	CS	0.9965247712
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	CS2	0.002927315344
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	CS2MOO4	1.334826348e-06
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	CS2O	1.784027552e-05
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	CS2O2	1.107360738e-12
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	CSO	9.131319051e-07
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	MO	1.870216636e-11
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	MO2	1.03239281e-17
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	MO2O6	4.178488685e-21
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	MO3O9	7.257766076e-30
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	MO4O12	1e-30
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	MO5O15	1e-30
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	MOO	2.309923117e-11
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	MOO2	3.547321233e-11
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	MOO3	1.340801733e-12
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	O	6.922833052e-10
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	O2	2.171168104e-12
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	O3	1.551548775e-25
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	PD	0.0002222487143
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	RH	4.569334501e-10
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	RU	1.430578734e-10
84	at grain boundary	gas	GAS	0.1125935106	0.1125935106	1	1	TC	6.193249387e-11
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	1	1.999999449	BA+2	0.9982407484
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	1	1.999999449	CS+	0.001759251545
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	1	1.999999449	MO+4	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	1	1.999999449	PD+2	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	1	1.999999449	RH+3	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	1	1.999999449	RU+4	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	1	1.999999449	TC+4	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	2	1.998240748	CSO2	1.1e-12
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	2	1.998240748	MOO3	6.841621898e-11
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	2	1.998240748	MOO4-2	0.1879097466
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	2	1.998240748	O	9.115201597e-09
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	2	1.998240748	O-2	0.8117872802
84	at grain boundary	liquid	LIQUID#2	4.724047982	1.18171074	2	1.998240748	VA	0.0003029640487
112	at grain boundary	HCP_A3	HCP_A3	16.1990645	16.1990645	1	1	BA	9.155494063e-06
112	at grain boundary	HCP_A3	HCP_A3	16.1990645	16.1990645	1	1	CS	0.002372507618
112	at grain boundary	HCP_A3	HCP_A3	16.1990645	16.1990645	1	1	MO	0.2860802023
112	at grain boundary	HCP_A3	HCP_A3	16.1990645	16.1990645	1	1	PD	0.2694992529
112	at grain boundary	HCP_A3	HCP_A3	16.1990645	16.1990645	1	1	RH	0.08412998203
112	at grain boundary	HCP_A3	HCP_A3	16.1990645	16.1990645	1	1	RU	0.2823345092
112	at grain boundary	HCP_A3	HCP_A3	16.1990645	16.1990645	1	1	TC	0.07557439049
112	at grain boundary	HCP_A3	HCP_A3	16.1990645	16.1990645	2	0.5	O	1.100220044e-12
112	at grain boundary	HCP_A3	HCP_A3	16.1990645	16.1990645	2	0.5	VA	1
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	BA	0.0001145553239
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	BA2	1.416672215e-11
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	BA2O	3.78195573e-06
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	BA2O2	1.260504623e-06
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	BAMOO4	3.476582322e-10
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	BAO	0.0001925368646
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	CS	0.9965191128
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	CS2	0.002927282101
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	CS2MOO4	1.220994804e-06
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	CS2O	1.743268786e-05
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	CS2O2	1.057352136e-12
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	CSO	8.922751135e-07
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	MO	1.876354866e-11
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	MO2	1.039180755e-17
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	MO2O6	3.661606977e-21
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	MO3O9	5.953628217e-30
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	MO4O12	1e-30
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	MO5O15	1e-30
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	MOO	2.264583381e-11
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	MOO2	3.398279048e-11
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	MOO3	1.255136071e-12
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	O	6.764747445e-10
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	O2	2.07314132e-12
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	O3	1.447666815e-25
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	PD	0.0002219226944
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	RH	4.557691258e-10
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	RU	1.428960769e-10
112	at grain boundary	gas	GAS	0.137295531	0.137295531	1	1	TC	6.192645319e-11
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	1	1.999999433	BA+2	0.9982816956
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	1	1.999999433	CS+	0.001718304435
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	1	1.999999433	MO+4	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	1	1.999999433	PD+2	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	1	1.999999433	RH+3	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	1	1.999999433	RU+4	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	1	1.999999433	TC+4	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	2	1.998281696	CSO2	1.1e-12
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	2	1.998281696	MOO3	6.428973236e-11
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	2	1.998281696	MOO4-2	0.1854435568
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	2	1.998281696	O	9.027108828e-09
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	2	1.998281696	O-2	0.8142370972
112	at grain boundary	liquid	LIQUID#2	6.27593588	1.569909038	2	1.998281696	VA	0.0003193368283
140	at grain boundary	HCP_A3	HCP_A3	20.2558309	20.2558309	1	1	BA	9.461507804e-06
140	at grain boundary	HCP_A3	HCP_A3	20.2558309	20.2558309	1	1	CS	0.002372126458
140	at grain boundary	HCP_A3	HCP_A3	20.2558309	20.2558309	1	1	MO	0.2863259829
140	at grain boundary	HCP_A3	HCP_A3	20.2558309	20.2558309	1	1	PD	0.2694063141
140	at grain boundary	HCP_A3	HCP_A3	20.2558309	20.2558309	1	1	RH	0.0841009071
140	at grain boundary	HCP_A3	HCP_A3	20.2558309	20.2558309	1	1	RU	0.2822369364
140	at grain boundary	HCP_A3	HCP_A3	20.2558309	20.2558309	1	1	TC	0.07554827153
140	at grain boundary	HCP_A3	HCP_A3	20.2558309	20.2558309	2	0.5	O	1.100220044e-12
140	at grain boundary	HCP_A3	HCP_A3	20.2558309	20.2558309	2	0.5	VA	1
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	BA	0.0001186329928
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	BA2	1.519321888e-11
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	BA2O	3.964179315e-06
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	BA2O2	1.29133144e-06
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	BAMOO4	3.295884346e-10
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	BAO	0.0001948769779
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	CS	0.9965133555
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	CS2	0.002927248277
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	CS2MOO4	1.1177329e-06
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	CS2O	1.703788834e-05
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	CS2O2	1.01001423e-12
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	CSO	8.720727237e-07
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	MO	1.88242849e-11
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	MO2	1.045919148e-17
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	MO2O6	3.212309168e-21
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	MO3O9	4.892154076e-30
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	MO4O12	1e-30
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	MO5O15	1e-30
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	MOO	2.220487114e-11
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	MOO2	3.25668243e-11
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	MOO3	1.175610932e-12
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	O	6.611622047e-10
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	O2	1.980349174e-12
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	O3	1.351568044e-25
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	PD	0.0002216012966
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	RH	4.546229161e-10
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	RU	1.427364468e-10
140	at grain boundary	gas	GAS	0.1541514822	0.1541514822	1	1	TC	6.192039572e-11
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	1	1.999999417	BA+2	0.9983210607
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	1	1.999999417	CS+	0.001678939295
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	1	1.999999417	MO+4	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	1	1.999999417	PD+2	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	1	1.999999417	RH+3	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	1	1.999999417	RU+4	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	1	1.999999417	TC+4	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	2	1.998321061	CSO2	1.1e-12
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	2	1.998321061	MOO3	6.045105808e-11
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	2	1.998321061	MOO4-2	0.1830069431
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	2	1.998321061	O	8.941537474e-09
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	2	1.998321061	O-2	0.8166566297
140	at grain boundary	liquid	LIQUID#2	7.816773869	1.955343108	2	1.998321061	VA	0.0003364181255
168	at grain boundary	HALITE	HALITE#2	0.8455632848	0.4227816427	1	1	BA+2	0.9999999993
168	at grain boundary	HALITE	HALITE#2	0.8455632848	0.4227816427	1	1	VA	6.591634805e-10
168	at grain boundary	HALITE	HALITE#2	0.8455632848	0.4227816427	2	1	O-2	0.9999999993
168	at grain boundary	HALITE	HALITE#2	0.8455632848	0.4227816427	2	1	VA	6.591633392e-10
168	at grain boundary	HCP_A3	HCP_A3	24.38868883	24.38868883	1	1	BA	9.547955875e-06
168	at grain boundary	HCP_A3	HCP_A3	24.38868883	24.38868883	1	1	CS	0.002368691066
168	at grain boundary	HCP_A3	HCP_A3	24.38868883	24.38868883	1	1	MO	0.2887117143
168	at grain boundary	HCP_A3	HCP_A3	24.38868883	24.38868883	1	1	PD	0.2685040572
168	at grain boundary	HCP_A3	HCP_A3	24.38868883	24.38868883	1	1	RH	0.08381920472
168	at grain boundary	HCP_A3	HCP_A3	24.38868883	24.38868883	1	1	RU	0.2812915676
168	at grain boundary	HCP_A3	HCP_A3	24.38868883	24.38868883	1	1	TC	0.07529521725
168	at grain boundary	HCP_A3	HCP_A3	24.38868883	24.38868883	2	0.5	O	1.100220044e-12
168	at grain boundary	HCP_A3	HCP_A3	24.38868883	24.38868883	2	0.5	VA	1
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	BA	0.0001221774431
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	BA2	1.611465029e-11
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	BA2O	4.110249458e-06
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	BA2O2	1.308869699e-06
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	BAMOO4	3.197968372e-10
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	BAO	0.0001961958788
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	CS	0.9965118975
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	CS2	0.002927239711
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	CS2MOO4	1.053060733e-06
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	CS2O	1.665552382e-05
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	CS2O2	9.651922363e-13
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	CSO	8.525029034e-07
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	MO	1.942047938e-11
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	MO2	1.11322008e-17
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	MO2O6	2.983754242e-21
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	MO3O9	4.37944115e-30
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	MO4O12	1e-30
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	MO5O15	1e-30
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	MOO	2.239409494e-11
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	MOO2	3.210735043e-11
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	MOO3	1.13301712e-12
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	O	6.46326285e-10
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	O2	1.892471596e-12
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	O3	1.262610255e-25
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	PD	0.0002185075244
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	RH	4.436690698e-10
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	RU	1.411944797e-10
168	at grain boundary	gas	GAS	0.1715267936	0.1715267936	1	1	TC	6.185830829e-11
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	1	1.999999405	BA+2	0.9983507217
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	1	1.999999405	CS+	0.001649278328
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	1	1.999999405	MO+4	1.1e-12
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	1	1.999999405	PD+2	1.1e-12
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	1	1.999999405	RH+3	1.1e-12
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	1	1.999999405	RU+4	1.1e-12
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	1	1.999999405	TC+4	1.1e-12
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	2	1.998350722	CSO2	1.1e-12
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	2	1.998350722	MOO3	5.839163924e-11
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	2	1.998350722	MOO4-2	0.1816347739
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	2	1.998350722	O	8.80765324e-09
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	2	1.998350722	O-2	0.8180154081
168	at grain boundary	liquid	LIQUID#2	8.20716744	2.052997439	2	1.998350722	VA	0.0003498091642
196	at grain boundary	HALITE	HALITE#2	3.314801739	1.65740087	1	1	BA+2	0.9999999993
196	at grain boundary	HALITE	HALITE#2	3.314801739	1.65740087	1	1	VA	6.591634183e-10
196	at grain boundary	HALITE	HALITE#2	3.314801739	1.65740087	2	1	O-2	0.9999999993
196	at grain boundary	HALITE	HALITE#2	3.314801739	1.65740087	2	1	VA	6.591634559e-10
196	at grain boundary	HCP_A3	HCP_A3	28.66542105	28.66542105	1	1	BA	9.340709534e-06
196	at grain boundary	HCP_A3	HCP_A3	28.66542105	28.66542105	1	1	CS	0.002362200552
196	at grain boundary	HCP_A3	HCP_A3	28.66542105	28.66542105	1	1	MO	0.2939599252
196	at grain boundary	HCP_A3	HCP_A3	28.66542105	28.66542105	1	1	PD	0.2665188812
196	at grain boundary	HCP_A3	HCP_A3	28.66542105	28.66542105	1	1	RH	0.083199449
196	at grain boundary	HCP_A3	HCP_A3	28.66542105	28.66542105	1	1	RU	0.2792117149
196	at grain boundary	HCP_A3	HCP_A3	28.66542105	28.66542105	1	1	TC	0.07473848847
196	at grain boundary	HCP_A3	HCP_A3	28.66542105	28.66542105	2	0.5	O	1.100220044e-12
196	at grain boundary	HCP_A3	HCP_A3	28.66542105	28.66542105	2	0.5	VA	1
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	BA	0.0001249571759
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	BA2	1.68562601e-11
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	BA2O	4.203764228e-06
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	BA2O2	1.308869699e-06
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	BAMOO4	3.198153335e-10
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	BAO	0.0001961958788
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	CS	0.9965160697
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	CS2	0.002927264222
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	CS2MOO4	1.029703061e-06
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	CS2O	1.628515e-05
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	CS2O2	9.227352623e-13
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	CSO	8.335420535e-07
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	MO	2.077760914e-11
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	MO2	1.274243081e-17
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	MO2O6	2.984099399e-21
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	MO3O9	4.380201085e-30
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	MO4O12	1e-30
196	at grain boundary	gas	GAS	0.1888004049	0.1888004049	1	1	MO5O15	1e-30
