number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,user_attrs_Dg_dislocation_scale,user_attrs_Dv_dislocation_scale,user_attrs_score_Nd_lowT,user_attrs_score_Rd_lowT,user_attrs_score_gas_partition,user_attrs_score_guard,user_attrs_score_matrix_lowT,user_attrs_score_pressure_lowT,user_attrs_score_swelling_d_lowT,user_attrs_score_total,state
49,9.464247818973318,2.483534265026385,1.849313960476052,2.483534265026385,1.849313960476052,1.815893594037459,0.9796950243987802,0.805384706267614,0.0,4.332690093264904,0.0,0.45904347709750376,9.464247818973318,COMPLETE
50,9.79061061100217,4.127169450168131,1.9757198034271737,4.127169450168131,1.9757198034271737,1.7474940686136347,0.603918083627646,0.30873071319536366,1.1396067438910298,4.338812742518008,0.0,0.26818430927385056,9.79061061100217,COMPLETE
51,9.438343570804204,2.496555427227995,3.3977875575168,2.496555427227995,3.3977875575168,1.8154715037680265,0.9668549908020543,0.7985456145807155,0.0,4.332704941157602,0.0,0.4482528882767406,9.438343570804204,COMPLETE
52,9.54638129563573,2.3943307237971756,2.912406236877309,2.3943307237971756,2.912406236877309,1.8192834978354349,1.004142223957771,0.8501811229447526,0.0,4.332433888404645,0.0,0.46909350808125233,9.54638129563573,COMPLETE
53,9.93501967473479,4.0206295808466725,2.880566299925997,4.0206295808466725,2.880566299925997,1.7522389336894686,0.6126937244937685,0.3257695865655647,1.2314588463256642,4.33836914750369,0.0,0.27470562514553865,9.93501967473479,COMPLETE
54,8.90534959791034,3.131598977818801,4.0134885865011976,3.131598977818801,4.0134885865011976,1.7904762365886462,0.7836184116934747,0.5422619382354301,0.0,4.334717752300213,0.0,0.3479764213735102,8.90534959791034,COMPLETE
55,11.455218179222996,6.220839596391392,4.886154251765587,6.220839596391392,4.886154251765587,1.6464831807392142,0.3516572883097309,0.21306648177457657,2.6297200433610666,4.3531223285492615,0.0,0.3947279171540759,11.455218179222996,COMPLETE
56,10.12799987959281,4.420837167622842,3.5933149668176654,4.420837167622842,3.5933149668176654,1.7340578525602157,0.5478785294201242,0.2683203139285534,1.49261888557047,4.340434026305831,0.0,0.2631676570082484,10.12799987959281,COMPLETE
57,9.52276993580249,2.4085566604641793,4.99655513515336,2.4085566604641793,4.99655513515336,1.8187915866312594,0.9936928876948136,0.8425808372033062,0.0,4.33243300165862,0.0,0.4605937274721923,9.52276993580249,COMPLETE
58,14.49068786988111,8.71813437240841,14.990607470370497,8.71813437240841,14.990607470370497,1.5160712458236967,0.19097420008703198,0.4510612860413493,4.128278791609335,4.382517188510479,0.0,1.3750333183910477,14.49068786988111,COMPLETE
59,21.929946695122467,94.40387067964258,3.071595107460356,94.40387067964258,3.071595107460356,1.203930953484917,0.05291857503323106,2.865575583130501,3.0833579922035015,5.240923040381626,0.04059462561492067,5.584831363988821,21.929946695122467,COMPLETE
60,9.354541591169793,4.896756315545186,1.1454979676545736,4.896756315545186,1.1454979676545736,1.7126131145360426,0.5145262928907365,0.2256254564261276,0.9410407244613418,4.3428548416471795,0.0,0.2268098428437809,9.354541591169793,COMPLETE
61,10.230820269046617,1.8407116954536296,5.909111342612467,1.8407116954536296,5.909111342612467,1.8389226838147716,1.238058432033873,1.193788865145166,0.0,4.331041799487819,0.0,0.5807353223604594,10.230820269046617,COMPLETE
62,8.829728926159412,3.2478067825942674,3.8716950163082022,3.2478067825942674,3.8716950163082022,1.7856738022276217,0.7568030984630018,0.505664486798549,0.0,4.335140135533175,0.0,0.3345941171516521,8.829728926159412,COMPLETE
63,10.86290143449196,1.4603017136385386,1.8164879197238355,1.4603017136385386,1.8164879197238355,1.8512235478352,1.4762616700906181,1.509781987609505,0.0,4.330443841164302,0.0,0.6763007894649067,10.86290143449196,COMPLETE
64,10.550142150955084,4.627804232635473,7.690018378822989,4.627804232635473,7.690018378822989,1.7245345194880635,0.5078388021981438,0.246419027288825,1.8746411857342218,4.341718298777468,0.0,0.2752699463545718,10.550142150955084,COMPLETE
65,10.266158308731855,4.4828863223295725,4.806694286083512,4.4828863223295725,4.806694286083512,1.7312087160725018,0.5341681838497848,0.2611666297310394,1.6182399548657462,4.340824048437914,0.0,0.26663863770124124,10.266158308731855,COMPLETE
66,8.849876394403962,3.219863267556705,3.4824972079633154,3.219863267556705,3.4824972079633154,1.7868140647153967,0.7647493778022395,0.5142936988645728,0.0,4.33503446914378,0.0,0.3393433108811131,8.849876394403962,COMPLETE
67,10.535486975295656,1.645172176387241,4.879423955834643,1.645172176387241,4.879423955834643,1.8453748667382297,1.3492112966925114,1.3466836168038445,0.0,4.330672695114513,0.0,0.6276302368941455,10.535486975295656,COMPLETE
68,9.03566452797041,2.9487150847413517,4.436290176158229,2.9487150847413517,4.436290176158229,1.797905619745936,0.828660260073084,0.6057708840491574,0.0,4.334083515706481,0.0,0.37107140641700903,9.03566452797041,COMPLETE
69,16.323648951738143,21.979681377818487,1.9014936820170516,21.979681377818487,1.9014936820170516,1.2936392115149375,0.08687561988395234,2.1678752164372863,2.5276340053978554,4.689608218093715,0.003210163912516765,2.432816137131299,16.323648951738143,COMPLETE
70,10.517607416389644,5.74301377938142,3.264569662727539,5.74301377938142,3.264569662727539,1.6707166889453269,0.40024294049865006,0.20210639469391195,1.9203596042681612,4.3490388569617835,0.0,0.30054575738422434,10.517607416389644,COMPLETE
71,9.753937006185152,2.2076002590265587,3.145150278223915,2.2076002590265587,3.145150278223915,1.8261218456602992,1.0740907668302453,0.9531287370237965,0.0,4.331947110342875,0.0,0.5049204358827258,9.753937006185152,COMPLETE
72,8.802695765513027,3.3059351831884283,2.5837761389483043,3.3059351831884283,2.5837761389483043,1.783180165615971,0.7502126735323771,0.4887315010933924,0.0,4.335337565789301,0.0,0.33381838099970523,8.802695765513027,COMPLETE
73,8.71497547582256,3.4382779111870723,4.2005362120235805,3.4382779111870723,4.2005362120235805,1.7776928766392088,0.7139703608387287,0.4514454063672457,0.0,4.335873860197274,0.0,0.3135314755419502,8.71497547582256,COMPLETE
74,9.246489908218535,2.6799025181591456,12.142090935474016,2.6799025181591456,12.142090935474016,1.8085403364634032,0.8979949160280516,0.7134538200063086,0.0,4.333141963091377,0.0,0.403640297112172,9.246489908218535,COMPLETE
75,10.351683246983185,4.466255079247851,5.609097688304686,4.466255079247851,5.609097688304686,1.7320077400323726,0.5340839613559308,0.26296072902875145,1.6861528173460378,4.340756225729173,0.0,0.26815281619256714,10.351683246983185,COMPLETE
