label,xe_diffusivity_mode,vacancy_diffusivity_mode,T,burnup,rho_d_eff,c,mb,md,Nb,Nd,Rb_nm,Rd_nm,swelling_b_percent,swelling_d_percent,swelling_ig_percent,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,q_gb,generated,retained,lambda_d,nu_b,phi_b,phi_d,f_cap_step,cap_raw_step,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,max_f_cap_step,Dg,Dv,Dv_dislocation,beta,g_b,g_d,b_b,b_d,b_b_gas,b_d_gas,dVd_growth_dt,dnvb_dt,dnvd_dt,nvb_seed_added,nvd_seed_added,bulk_first_gas_seed_applied,dislocation_first_gas_seed_applied,first_gas_pressure_factor,seed_pressure_factor,seed_gas_atoms_per_bubble,D1_Xe,D2_Xe,D2_Xe_scaled,D3_Xe,D1_Xe_i_2023,D2_Xe_i0_2023,D2_Xe_i1_2023,D1_XeVU_2023,D2_XeVU_2023,Dg_D1_scaled,Dg_D3_scaled,D2_Xe_over_Dg_unscaled,Dg_dislocation_scale,Dg_dislocation,Dv1,Dv2,Dv1_scaled,Dv2_scaled,Dv_dislocation_scale,A20_vU_active,Gamma_d,den,free_dislocation,term_bubbles,term_dislocation,term_bubbles_scaled,term_dislocation_scaled,g_b_unscaled,g_d_unscaled,psi_b,psi_d,porosity_b,porosity_d,valid_single_size
optuna_best_partition_lowT,rizk2025_refit_plot,rizk2025_refit_full,900.0,1.1,30000000000000.0,6.9527775778055e+23,5.846962116963339e+25,1.910050718903435e+25,1.976875206142497e+22,3.559930684753544e+19,4.226695522926313,26.55373360749297,0.6252745543144008,0.2791945479714798,0.9044691022858806,566353681.9638269,525233007.1939991,203131961.83020413,83604062.34449673,1.078290347724928,2.4296900908138155,0.7694041597010849,64.70330632705452,21.136890284762995,13.390399228481401,1.2100333269554882e+25,9.036573938600317e+25,7.826540611644829e+25,1.0070147510560148,3699053403275458.0,0.0003382527125938691,1.8637225255338697e-06,1.829549136314371e-07,1.829549136314371e-07,0.003358638669738968,0.003358638669738968,1.2200893301012107e+19,6.88605827331916e-05,6.862128815240435e-19,5.097673414690816e-25,2.61208422355707e-24,1.3848e+19,0.0007559744951192526,0.00012757905092684597,8.760857392227073e-06,4.66038786444463e-06,8.760857392227073e-06,4.66038786444463e-06,1.613308804495609e-30,9.103237888180266e+18,2.87611492653575e+18,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,2.4966082885114063e-31,9.584028308143428e-25,9.584028308143428e-25,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,2.4966082885114063e-31,6.86211923120963e-19,1.3966552605159195e-06,3.433922983818606,2.3564021856578072e-18,5.119872410101689e-34,5.097673409570944e-25,5.119872410101689e-34,5.097673409570944e-25,5.124071338170451,,1.0300645387285054e-07,3.4866702367166718,28109440946392.906,8.215805373436053e-06,0.00011936324555340991,8.215805373436053e-06,0.00011936324555340991,0.0007559744951192526,0.00012757905092684597,0.18422854342989786,0.1408106957703683,0.006252745543144009,0.002791945479714798,True
optuna_best_partition_lowT,rizk2025_refit_plot,rizk2025_refit_full,950.0,1.1,30000000000000.0,6.916597562213674e+23,5.836424293144321e+25,1.926272625978181e+25,1.9548976133962325e+22,3.5516809614172307e+19,4.2723809894380596,28.29102619330248,0.6385906383386889,0.33687490415672505,0.9754655424954138,537224015.7574534,519616580.4239275,145922709.80560327,78470112.2126689,1.0338854378341065,1.859596038427026,0.7654004282163813,64.58669328442777,21.31640419329699,13.331502094058862,1.2047110438556786e+25,9.036573938600317e+25,7.831862894744639e+25,1.0084726732267812,3660879524078716.0,0.0003350952571758266,1.8437478718405383e-06,2.822121982400144e-07,2.822121982400144e-07,0.004058040942936781,0.004058040942936781,1.5856600239559655e+19,7.810548331257442e-05,6.862476621496718e-19,1.4263125960570472e-24,7.308527492727403e-24,1.3848e+19,0.0007553060064756323,0.0001275931311966286,8.721934639334687e-06,4.59735799025762e-06,8.721934639334687e-06,4.59735799025762e-06,2.523998177247344e-30,1.0150109569047693e+19,3.9603549217723146e+18,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,7.498646671560408e-30,3.573902121010292e-23,3.573902121010292e-23,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,7.498646671560408e-30,6.86211923120963e-19,5.2078896849208036e-05,3.433922983818606,2.3565216196475435e-18,2.284501093225007e-32,1.4263125732120364e-24,2.284501093225007e-32,1.4263125732120364e-24,5.124071338170451,,1.0300645387285054e-07,3.4866702367166718,27990427032470.258,8.729239131078028e-06,0.00011886389206555058,8.729239131078028e-06,0.00011886389206555058,0.0007553060064756323,0.0001275931311966286,0.18552716823821255,0.14990733597604922,0.006385906383386889,0.0033687490415672504,True
optuna_best_partition_lowT,rizk2025_refit_plot,rizk2025_refit_full,1000.0,1.1,30000000000000.0,6.88591096341595e+23,5.82420341953785e+25,1.94315842439646e+25,1.9361887681354217e+22,3.542210858725519e+19,4.3085006057131645,30.06291425014497,0.6486565095191291,0.40314033619108725,1.0517968457102165,523517026.1115647,515260459.0692716,112736842.97901054,73845136.28745407,1.0160240649111851,1.5266657852747978,0.7620046059715542,64.45145537579661,21.503264816947176,13.28327520128467,1.2003529850318493e+25,9.036573938600317e+25,7.836220953568468e+25,1.010151389769749,3630695009659141.0,0.00033258405788358744,1.8228542689191738e-06,3.711860013450255e-07,3.711860013450255e-07,0.004851011123439009,0.004851011123439009,1.9610226707388133e+19,8.914703681131243e-05,6.866596745302428e-19,3.542021295984409e-24,1.8149569801943067e-23,1.3848e+19,0.0007545577508825844,0.0001276774074915476,8.691558853611395e-06,4.540200348781236e-06,8.691558853611395e-06,4.540200348781236e-06,3.364645856336607e-30,1.1064369860912767e+19,4.968890422122286e+18,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,1.6026995865756309e-28,4.477512490098069e-22,4.477512490098069e-22,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,1.6026995865756309e-28,6.86211923120963e-19,0.0006520715656065316,3.433922983818606,2.3579364384308045e-18,6.972208708889678e-31,3.542020598763538e-24,6.972208708889678e-31,3.542020598763538e-24,5.124071338170451,,1.0300645387285054e-07,3.4866702367166718,27870264401330.375,9.252739299424877e-06,0.0001184246681921227,9.252739299424877e-06,0.0001184246681921227,0.0007545577508825844,0.0001276774074915476,0.18649688983872736,0.15915443721069825,0.006486565095191291,0.004031403361910872,True
optuna_best_partition_lowT,rizk2025_refit_plot,rizk2025_refit_full,1050.0,1.1,30000000000000.0,6.847280737689642e+23,5.8120319282025435e+25,1.959159907972831e+25,1.917213192441293e+22,3.5321195359281693e+19,4.342141249981896,31.7561706071374,0.6574623063888169,0.47381453750463126,1.1312768438934482,515517369.1194778,511268489.9435863,92427194.25875787,69907673.29802169,1.008310465556679,1.3221323196487138,0.757729730782264,64.31676393833362,21.680339488001653,13.245166842882474,1.1969092950480481e+25,9.036573938600317e+25,7.839664643552269e+25,1.0119462917025688,3600512656985961.5,0.0003300135677467693,1.8028158980572977e-06,4.3458557397455583e-07,4.3458557397455583e-07,0.005687323035654293,0.005687323035654293,2.304370077580699e+19,0.00010161676932715215,6.886439551203305e-19,7.958878129400058e-24,4.078185930685049e-23,1.3848e+19,0.0007548995925392548,0.00012805361346953997,8.663578349148327e-06,4.491256006850926e-06,8.663578349148327e-06,4.491256006850926e-06,3.985145817332533e-30,1.2005816645167327e+19,5.71680404332392e+18,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,2.558981501392922e-27,2.432029440386027e-21,2.432029440386027e-21,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,2.558981501392922e-27,6.86211923120963e-19,0.00353162098106425,3.433922983818606,2.3647503051554515e-18,1.5366002896313797e-29,7.958862763397163e-24,1.5366002896313797e-29,7.958862763397163e-24,5.124071338170451,,1.0300645387285054e-07,3.4866702367166718,27756718724148.953,9.770592350499981e-06,0.00011828302111904,9.770592350499981e-06,0.00011828302111904,0.0007548995925392548,0.00012805361346953997,0.1873370252115173,0.16795881188704673,0.006574623063888169,0.004738145375046313,True
optuna_best_partition_lowT,rizk2025_refit_plot,rizk2025_refit_full,1100.0,1.1,30000000000000.0,6.791893907574728e+23,5.800188661643664e+25,1.9740149941460375e+25,1.8958477413020684e+22,3.5220243073969467e+19,4.376903520175815,33.296067324951686,0.6658754228208806,0.544577609615794,1.2104530324366747,509594955.6042355,507207890.1823327,79566686.23653434,66674540.81991113,1.004706286057665,1.193359343132862,0.7516005461497646,64.18570468247682,21.844727963923397,13.217966807450011,1.194451343734868e+25,9.036573938600317e+25,7.842122594865449e+25,1.0137481306614449,3565753569937291.0,0.00032700138403716497,1.7841347013255454e-06,4.5945229680388246e-07,4.5945229680388246e-07,0.006516271141996636,0.006516271141996636,2.5766279150010405e+19,0.00011514998680110325,6.931473046467114e-19,1.6432407269475763e-23,8.420082710666452e-23,1.3848e+19,0.0007571049733510569,0.00012889755285386663,8.634974867809242e-06,4.450870512124653e-06,8.634974867809242e-06,4.450870512124653e-06,4.252654120562035e-30,1.3073391355364485e+19,6.043028037075215e+18,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,3.1761352235744896e-26,6.935349764396125e-21,6.935349764396125e-21,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,3.1761352235744896e-26,6.86211923120963e-19,0.01000559292072987,3.433922983818606,2.3802144605982595e-18,2.556484784617257e-28,1.64321516209973e-23,2.556484784617257e-28,1.64321516209973e-23,5.124071338170451,,1.0300645387285054e-07,3.4866702367166718,27654657455855.22,1.027879642767941e-05,0.00011861875642618723,1.027879642767941e-05,0.00011861875642618723,0.0007571049733510569,0.00012889755285386663,0.18813271740254353,0.1759354112190532,0.006658754228208806,0.00544577609615794,True
optuna_best_partition_lowT,rizk2025_refit_plot,rizk2025_refit_full,1150.0,1.1,30000000000000.0,6.733953230573852e+23,5.790672193423128e+25,1.9861650854158856e+25,1.874923130643312e+22,3.5125208558770455e+19,4.41178475956096,34.63398105405569,0.6743960602449495,0.6112442208288471,1.2856402810737966,504647508.0475246,503197712.71455324,71278988.7611169,64098897.45377785,1.0028811643939124,1.1120158316688156,0.7451887492237882,64.08039410476013,21.97918258524784,13.19523456076824,1.192397127455565e+25,9.036573938600317e+25,7.844176811144752e+25,1.015449978941023,3530907419116522.5,0.00032392281868993744,1.768434475207197e-06,4.3852710973711766e-07,4.3852710973711766e-07,0.007288770724528593,0.007288770724528593,2.7527146881802015e+19,0.00012938221586966374,6.982186324023495e-19,3.156599397790676e-23,1.6174640500305308e-22,1.3848e+19,0.0007599606129638335,0.0001298462592283648,8.606585682503166e-06,4.41857014490436e-06,8.606585682503166e-06,4.41857014490436e-06,4.088411583506917e-30,1.432170318975654e+19,5.852785022026817e+18,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,3.1667589742037936e-25,1.200639260548906e-20,1.200639260548906e-20,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,3.1667589742037936e-25,6.86211923120963e-19,0.01719574936603863,3.433922983818606,2.3976290095368226e-18,3.330768464716398e-27,3.156266320944204e-23,3.330768464716398e-27,3.156266320944204e-23,5.124071338170451,,1.0300645387285054e-07,3.4866702367166718,27566991230901.016,1.0738419855532056e-05,0.00011910783937283275,1.0738419855532056e-05,0.00011910783937283275,0.0007599606129638335,0.0001298462592283648,0.18893177648717555,0.18284015831837255,0.006743960602449495,0.006112442208288471,True
optuna_best_partition_lowT,rizk2025_refit_plot,rizk2025_refit_full,1200.0,1.1,30000000000000.0,6.698956987419751e+23,5.786437810804051e+25,1.993319677813339e+25,1.859644721473019e+22,3.5041067336303346e+19,4.4433678013724505,35.74390781477762,0.6833691700346948,0.6703043372607657,1.3536735072954604,500561276.9866709,499621030.54226017,65934783.70182331,62108486.05317252,1.001881919268671,1.061606680371745,0.741316015664379,64.03353583028743,22.058356312437656,13.166791841610552,1.1898268801087318e+25,9.036573938600317e+25,7.846747058491585e+25,1.016961181268744,3504858633161964.5,0.00032151763749366734,1.7578641683527013e-06,3.74027023469536e-07,3.74027023469536e-07,0.007963551810868183,0.007963551810868183,2.8259009940117123e+19,0.0001439570263749756,7.003178262650793e-19,5.701035051863441e-23,2.9212510307158545e-22,1.3848e+19,0.0007611983074785074,0.00013024127704759292,8.581147570287624e-06,4.393530794628244e-06,8.581147570287624e-06,4.393530794628244e-06,3.506218667208783e-30,1.576484744429906e+19,5.162564766555005e+18,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,2.6067819204802983e-24,1.4103296362195756e-20,1.4103296362195756e-20,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,2.6067819204802983e-24,6.86211923120963e-19,0.02013842263220853,3.433922983818606,2.4048374795895413e-18,3.503783313863259e-26,5.697531268549577e-23,3.503783313863259e-26,5.697531268549577e-23,5.124071338170451,,1.0300645387285054e-07,3.4866702367166718,27495024882587.09,1.1087217639588525e-05,0.0001191540594080044,1.1087217639588525e-05,0.0001191540594080044,0.0007611983074785074,0.00013024127704759292,0.18976602501299963,0.18854890294590146,0.006833691700346948,0.006703043372607657,True
optuna_best_partition_lowT,rizk2025_refit_plot,rizk2025_refit_full,1250.0,1.1,30000000000000.0,6.693210652035379e+23,5.787908390570338e+25,1.9952517095096147e+25,1.8511759631737514e+22,3.4969857934910046e+19,4.470657864132265,36.63630254178132,0.69286817966241,0.7203065890972721,1.413174768759682,497214433.4320954,496571213.335488,62527040.27797655,60595634.54767944,1.001295322965435,1.0318736777775204,0.740680118097069,64.04980947311135,22.079736447314026,13.129773961477543,1.1864817320000101e+25,9.036573938600317e+25,7.850092206600307e+25,1.0182432248393256,3489669513017478.5,0.00031997168965630635,1.7525911378928141e-06,2.8122773183582184e-07,2.8122773183582184e-07,0.008524624144441917,0.008524624144441917,2.8069379030185435e+19,0.0001585885867280739,6.98479617433372e-19,9.777167924489774e-23,5.009890593035752e-22,1.3848e+19,0.0007601727601530691,0.0001299030922666604,8.559369415229452e-06,4.374453246550418e-06,8.559369415229452e-06,4.374453246550418e-06,2.6470816271357898e-30,1.7384647169141084e+19,4.141511501417838e+18,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,1.8128222181985484e-23,1.2249566090226921e-20,1.2249566090226921e-20,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,1.8128222181985484e-23,6.86211923120963e-19,0.017537471079312358,3.433922983818606,2.3985252120332833e-18,3.0533079764031822e-25,9.746634844725743e-23,3.0533079764031822e-25,9.746634844725743e-23,5.124071338170451,,1.0300645387285054e-07,3.4866702367166718,27437691864515.92,1.1309600494812488e-05,0.00011859349177184793,1.1309600494812488e-05,0.00011859349177184793,0.0007601727601530691,0.0001299030922666604,0.19064124791851025,0.19312528122793318,0.0069286817966241,0.007203065890972721,True
optuna_best_partition_lowT,rizk2025_refit_plot,rizk2025_refit_full,1300.0,1.1,30000000000000.0,6.701738487033145e+23,5.79272868678626e+25,1.9940050241395274e+25,1.8462132095921116e+22,3.4909702811736777e+19,4.495815042376636,37.36050398842209,0.7027417754352863,0.7625581015961964,1.4652998770314827,494250363.31429064,493792555.76013094,60346019.669592105,59421039.94871086,1.0009271252650922,1.0155665353834205,0.7416238203293208,64.10315154997227,22.06594045141383,13.089284178284565,1.1828228428041977e+25,9.036573938600317e+25,7.85375109579612e+25,1.0193283947598644,3479776975719914.5,0.000318848004578165,1.7506683094925337e-06,1.8394847534518345e-07,1.8394847534518345e-07,0.008989683842197085,0.008989683842197085,2.7215534441916547e+19,0.00017319018516593438,6.947318782112526e-19,1.613578386741366e-22,8.268090763392748e-22,1.3848e+19,0.0007581174973774706,0.00012920902677894948,8.539457079247755e-06,4.359614034319212e-06,8.539457079247755e-06,4.359614034319212e-06,1.73669463327014e-30,1.91495219245101e+19,3.059722654558038e+18,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,1.085968502764781e-22,8.411358240013143e-21,8.411358240013143e-21,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,1.085968502764781e-22,6.86211923120963e-19,0.012107344579710556,3.433922983818606,2.385655764181089e-18,2.2525702314749626e-24,1.5910526844266164e-22,2.2525702314749626e-24,1.5910526844266164e-22,5.124071338170451,,1.0300645387285054e-07,3.4866702367166718,27391527164455.18,1.145032264678756e-05,0.00011775870413216193,1.145032264678756e-05,0.00011775870413216193,0.0007581174973774706,0.00012920902677894948,0.19154254660593129,0.19682985830179045,0.0070274177543528625,0.007625581015961964,True
optuna_best_partition_lowT,rizk2025_refit_plot,rizk2025_refit_full,1350.0,1.1,30000000000000.0,6.705990067189208e+23,5.798083876143522e+25,1.99201091832938e+25,1.840728335432702e+22,3.485637092423344e+19,4.521648660625485,37.98203566157722,0.7128017361799833,0.8000285570138651,1.5128302931938484,491302233.308839,490971361.69197744,58868189.80389291,58448683.99841352,1.0006739122537032,1.0071773353441247,0.7420943061777132,64.16241282967462,22.04387339565026,13.05161946849741,1.1794192434555222e+25,9.036573938600317e+25,7.857154695144795e+25,1.020292157736294,3468438764722704.5,0.00031760672591799066,1.749742095175336e-06,1.0085191743521904e-07,1.0085191743521904e-07,0.00939521247302793,0.00939521247302793,2.5947093239534494e+19,0.00018816771941502212,6.9159361141840075e-19,2.636149257376736e-22,1.3507816852863451e-21,1.3848e+19,0.0007565789550876521,0.00012862784882575296,8.519169725336413e-06,4.347312212407805e-06,8.519169725336413e-06,4.347312212407805e-06,9.5437400973427e-31,2.1062385380738863e+19,2.1314025069508337e+18,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,5.697567307150379e-22,4.811931566722714e-21,4.811931566722714e-21,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,5.697567307150379e-22,6.86211923120963e-19,0.006957744385252264,3.433922983818606,2.37487919771176e-18,1.433166365515074e-23,2.4928326208252284e-22,1.433166365515074e-23,2.4928326208252284e-22,5.124071338170451,,1.0300645387285054e-07,3.4866702367166718,27352176274589.59,1.1569497285822088e-05,0.00011705835153993086,1.1569497285822088e-05,0.00011705835153993086,0.0007565789550876521,0.00012862784882575296,0.19245221605262214,0.20000237972283993,0.0071280173617998335,0.008000285570138651,True
