label,burnup,T,rho_d_eff,swelling_b_percent,swelling_d_percent,swelling_ig_percent,Rb_nm,Rd_nm,Nb,Nd,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,psi_b,psi_d,porosity_b,porosity_d,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,Dg,Dv,Dv1,Dv2,A20_vU_active,g_b,g_d,b_b,b_d,max_f_cap_step,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,f_cap_step_final,cap_raw_step_final,term_bubbles,term_dislocation
manual_Rizk2025_capture,1.3,2250.0,30000000000000.0,0.31849284941026285,10.724144150245605,11.042636999655867,31.22074489560297,140.88663200507733,2.4985111675865145e+19,9.155133304416806e+18,71128671.33543868,71106567.36164735,15764712.2598724,15757350.207079938,1.0003108569941073,1.000467213884042,0.14712954619173174,0.475102753766562,0.0031849284941026287,0.10724144150245606,0.0001837027133400589,5.716005529524272,48.852580841492326,45.431229926270056,1.3428100910342606e-14,1.3161828765527436e-11,2.8345998211935383e-15,1.3158994165706243e-11,1.32e-19,0.13248713533859832,0.8815039324453104,3.9050608833677976e-06,3.2851939957460584e-06,0.0005622964887599796,0.1887885677466516,0.1887885677466516,1.7059472927181427e+18,0.00021359498676180294,0.00021359498676180294,0.2179828867115977,0.6635210457337127
manual_Rizk2025_capture,1.3,2300.0,30000000000000.0,0.21443134138714406,12.047164252277657,12.2615955936648,32.73718641369791,149.99781883825284,1.459068222339103e+19,8.521997267194232e+18,67837451.1290176,67812791.60481265,14809902.426890519,14800215.211088456,1.0003636411895362,1.0006545320905067,0.12895239743275855,0.493887775928583,0.0021443134138714407,0.12047164252277658,0.00010943916677342609,3.630175561134878,50.60430340912109,45.765411590577266,2.3364648863441075e-14,1.4772115699637806e-11,5.3468378845667e-15,1.476676886175324e-11,1.32e-19,0.14112547974416204,1.5313649737621893,3.869495272099877e-06,3.2740903426867587e-06,0.0006588041896645421,0.21959171614888767,0.21959171614888767,1.2540259475424346e+18,0.00033902779041906667,0.00033902779041906667,0.37588670251801903,1.1554782712441702
manual_Rizk2025_capture,1.3,2350.0,30000000000000.0,0.14145426945726036,13.25366629687929,13.395120566336551,33.96489979420407,158.38490963410464,8.618594301948577e+18,7.963537306012587e+18,65388014.4606973,65361594.2767725,14028488.041967133,14016486.830270432,1.0004042157205182,1.0008562210946315,0.11225491190216431,0.5098534283000756,0.0014145426945726036,0.1325366629687929,6.595620125691527e-05,2.278973080647731,51.75668834977998,45.964272613371044,3.9707129144302016e-14,1.648418049723197e-11,9.816900614352092e-15,1.6474363596617617e-11,1.32e-19,0.14696374652095529,2.596436480248189,3.842923496659168e-06,3.2649926574135084e-06,0.0008340149002235799,0.24913754845513286,0.24913754845513286,8.933253881282902e+17,0.0004897272420209124,0.0004897272420209124,0.6303469200703335,1.9660895601778554
manual_Rizk2025_capture,1.3,2400.0,30000000000000.0,0.09268108471986021,14.379609912447556,14.472290997167415,34.9914110244401,166.33656196366096,5.164379298859879e+18,7.459252924243538e+18,63471700.80475506,63444140.57636656,13360780.676199168,13346434.324433114,1.0004344014772386,1.0010749201934626,0.09749829835990885,0.523900767784897,0.0009268108471986021,0.14379609912447555,4.0310434479689225e-05,1.4295857256360778,52.492181025612496,46.078192938316946,6.600575078419067e-14,1.8297564401556098e-11,1.757344397650336e-14,1.8279990957579595e-11,1.32e-19,0.15080654419819037,4.303956876946962,3.822073788536369e-06,3.2572112363962674e-06,0.0010858729258137465,0.2779980271001969,0.2779980271001969,6.278776215129898e+17,0.0006669714538980348,0.0006669714538980348,1.0308509004631,3.2731059764838615
manual_Rizk2025_capture,1.3,2450.0,30000000000000.0,0.060846379650385835,15.475236131211393,15.536082510861778,35.888354525850396,174.23484691230928,3.1425738632918835e+18,6.98463347177642e+18,61886785.171262994,61858506.17366515,12758310.076594347,12741423.655150367,1.0004571561673095,1.0013253166915264,0.08473800743996164,0.5368823105119715,0.0006084637965038584,0.15475236131211392,2.5025665139899693e-05,0.9020983411041624,52.956792856107384,46.14108377712333,1.0746981678507251e-13,2.0212256562740432e-11,3.071974695600058e-14,2.0181536815784432e-11,1.32e-19,0.15325043647345457,6.984839998376293,3.8047889366270293e-06,3.2501839749574457e-06,0.0013715848965163806,0.3073253837998373,0.3073253837998373,4.415078708175547e+17,0.0008822173890827012,0.0008822173890827012,1.6464852428171275,5.338354755559165
manual_Rizk2025_capture,1.3,2500.0,30000000000000.0,0.04021853969560127,16.594958188243524,16.635176727939125,36.70644349114807,182.5138221219746,1.9413809594276406e+18,6.516288040405303e+18,60508582.1210921,60479844.65003708,12183371.867610188,12163462.329534508,1.0004751578186306,1.0016368314823763,0.07381457086020059,0.5495308195821264,0.0004021853969560127,0.16594958188243525,1.579570936300207e-05,0.5745688329336293,53.250961430484914,46.17445394087208,1.716023132872419e-13,2.222912010961904e-11,5.251410361158517e-14,2.2176606006007454e-11,1.32e-19,0.15463514527444902,11.110760535538986,3.7897283669130483e-06,3.2434723790417628e-06,0.0017196594085774498,0.33863333955412595,0.33863333955412595,3.137770604508215e+17,0.0011616910911853558,0.0011616910911853558,2.569832431124824,8.540928104414162
manual_Rizk2025_capture,1.3,2550.0,30000000000000.0,0.026812650906112227,17.800143530121048,17.82695618102716,37.47925843402311,191.70789814033938,1.2158448974374436e+18,6.031354812748602e+18,59261813.1350558,59232762.139837794,11604045.810213765,11580117.572281001,1.0004904548457394,1.0020663208109424,0.06448320048519346,0.56252414479532,0.0002681265090611223,0.1780014353012105,1.0139319246550388e-05,0.3697099968712966,53.438611056276834,46.19166880753262,2.690232117149069e-13,2.4350468141698385e-11,8.790277397675398e-14,2.4262565367721632e-11,1.32e-19,0.1550617705431996,17.33947472706913,3.776079898223741e-06,3.2367041185125614e-06,0.002186742199149976,0.3739252841650694,0.3739252841650694,2.2721546644457363e+17,0.0015597150215067707,0.0015597150215067707,3.918112461998252,13.421362265070881
manual_Rizk2025_capture,1.3,2600.0,30000000000000.0,0.01801396405694293,19.176209314891356,19.194223278948296,38.22863596766631,202.6329334453907,7.697581144457549e+17,5.502297362539426e+18,58100953.00022321,58071650.839901045,10985811.70825044,10955770.921602372,1.0005045863153255,1.0027420057304077,0.05647675871515049,0.5766614511287852,0.0001801396405694293,0.19176209314891357,6.619197345390833e-06,0.23999416082035188,53.55880067312807,46.20119854685423,4.1452062373149914e-13,2.6580836687052628e-11,1.4425282735435381e-13,2.6436583859698274e-11,1.32e-19,0.15436874709195725,26.565731394008193,3.7633511995908444e-06,3.2294752513099224e-06,0.0028991693030112225,0.4163539868938344,0.4163539868938344,1.690648473030388e+17,0.002203144634223898,0.002203144634223898,5.824898331850409,20.740833062157783
manual_Rizk2025_capture,3.2,900.0,30000000000000.0,2.2930195204463306,0.07871656953086505,2.3717360899771953,3.1997795375712337,23.249737320196814,1.6709327539683604e+23,1.4952830090224601e+19,693802750.2151331,693797798.8586904,95484992.22075914,95484949.76205638,1.0000071365986616,1.0000004446638227,0.2840987027339236,0.09233266832332855,0.022930195204463308,0.0007871656953086504,1.0945650115172783,84.75983164064539,1.3918616552072862,12.753741692630044,9.250000000033911e-20,4.074771230498373e-16,2.727273770837793e-34,4.074771230498373e-16,1.32e-19,0.0006621377782405276,5.292567730667988e-06,8.502244150661442e-06,4.1634186033156575e-06,2.8743494338256936e-05,0.0009263762108258106,0.0009263762108258106,4.81376039403221e+18,1.1416835105087838e-09,1.1416835105087838e-09,4.0775376158663577e-07,4.884813969081353e-06
manual_Rizk2025_capture,3.2,950.0,30000000000000.0,2.3179018049345803,0.0822766023300132,2.400178407264593,3.2155776343483957,23.596200904041943,1.664291620024736e+23,1.495069851742446e+19,690394132.7191491,690389178.0706022,94082991.7696537,94082941.95442802,1.0000071766022764,1.000000529482015,0.28512262313061454,0.09370414082502532,0.023179018049345804,0.0008227660233001321,1.0920371787921004,84.78296437348116,1.3946714143541599,12.730327033372562,9.250000000968898e-20,1.2269960149005285e-15,1.2701816746368393e-32,1.2269960149005285e-15,1.32e-19,0.0006625616658804756,5.2968202621445435e-06,8.485631398961309e-06,4.1487753099103335e-06,2.9981665202128582e-05,0.0009669948640584672,0.0009669948640584672,5.016478362408094e+18,1.409311859613735e-09,1.409311859613735e-09,4.1371663244336874e-07,4.883103629701175e-06
