label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dg_D1_scale,Dg_D3_scale,Dv,Dv_D1_scale,Dv_D2_scale,Nd_1p3_1550K_v7,Nd_1p3_1650K_v7,Nd_1p3_1800K_v7,Nd_drop_1600_over_1400_log10_v7,Nd_drop_1650_over_1400_log10_v7,Nd_drop_1725_over_1400_log10_v7,Nd_drop_1725_over_1550_log10_v7,Nd_drop_1800_over_1400_log10_v7,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,b_bulk_scale,b_dislocation_scale,bulk_gas_1p3_1600K,bulk_gas_3p2_1600K,disl_gas_1p3_1600K,disl_gas_3p2_1600K,family,gd_bubble_scale,gd_line_alpha,gd_line_scale,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,pb_over_eq_highT_1p1_1900,pb_over_eq_highT_1p1_2000,pb_over_eq_highT_3p2_1700,pb_over_eq_highT_3p2_1800,pb_over_eq_highT_3p2_1900,pb_over_eq_highT_3p2_2000,pd_over_eq_highT_1p1_1900,pd_over_eq_highT_1p1_2000,pd_over_eq_highT_3p2_1700,pd_over_eq_highT_3p2_1800,pd_over_eq_highT_3p2_1900,pd_over_eq_highT_3p2_2000,qgb_gas_1p3_1600K,qgb_gas_3p2_1600K,rhoFT2_base_1025_1p1FIMA,rhoFT2_base_1025_1p3FIMA,rhoFT2_base_1025_3p2FIMA,rhoFT2_base_1025_6p0FIMA,rhoFT2_eff_1p1FIMA_1025K,rhoFT2_eff_1p1FIMA_1300K,rhoFT2_eff_1p1FIMA_1600K,rhoFT2_eff_1p1FIMA_1800K,rhoFT2_eff_1p1FIMA_2000K,rhoFT2_eff_1p3FIMA_1025K,rhoFT2_eff_1p3FIMA_1300K,rhoFT2_eff_1p3FIMA_1600K,rhoFT2_eff_1p3FIMA_1800K,rhoFT2_eff_1p3FIMA_2000K,rhoFT2_eff_3p2FIMA_1025K,rhoFT2_eff_3p2FIMA_1300K,rhoFT2_eff_3p2FIMA_1600K,rhoFT2_eff_3p2FIMA_1800K,rhoFT2_eff_3p2FIMA_2000K,rhoFT2_eff_6p0FIMA_1025K,rhoFT2_eff_6p0FIMA_1300K,rhoFT2_eff_6p0FIMA_1600K,rhoFT2_eff_6p0FIMA_1800K,rhoFT2_eff_6p0FIMA_2000K,rhoFT2_enabled,rhoFT2_factor_1025K,rhoFT2_factor_1300K,rhoFT2_factor_1600K,rhoFT2_factor_1800K,rhoFT2_factor_2000K,rho_global_scale,rho_slope_scale,rho_transition_end_K,rizk_fig6_Sd_err_scaled_1p1FIMA,rizk_fig6_Sd_err_scaled_3p2FIMA,rizk_fig6_Sd_err_scaled_6p0FIMA,rizk_fig6_Sd_pred_1p1FIMA,rizk_fig6_Sd_pred_3p2FIMA,rizk_fig6_Sd_pred_6p0FIMA,rizk_fig6_Sd_target_1p1FIMA,rizk_fig6_Sd_target_3p2FIMA,rizk_fig6_Sd_target_6p0FIMA,rizk_fig8_Rb_logerr_1061K,rizk_fig8_Rb_logerr_1539K,rizk_fig8_Rb_logerr_1800K,rizk_fig8_Rb_logerr_1989K,rizk_fig8_Rb_pred_1061K,rizk_fig8_Rb_pred_1539K,rizk_fig8_Rb_pred_1800K,rizk_fig8_Rb_pred_1989K,rizk_fig8_Rb_target_1061K,rizk_fig8_Rb_target_1539K,rizk_fig8_Rb_target_1800K,rizk_fig8_Rb_target_1989K,rizk_fig8_Rd_logerr_1033K,rizk_fig8_Rd_logerr_1333K,rizk_fig8_Rd_logerr_1589K,rizk_fig8_Rd_logerr_1742K,rizk_fig8_Rd_logerr_1836K,rizk_fig8_Rd_logerr_1900K,rizk_fig8_Rd_logerr_1961K,rizk_fig8_Rd_pred_1033K,rizk_fig8_Rd_pred_1333K,rizk_fig8_Rd_pred_1589K,rizk_fig8_Rd_pred_1742K,rizk_fig8_Rd_pred_1836K,rizk_fig8_Rd_pred_1900K,rizk_fig8_Rd_pred_1961K,rizk_fig8_Rd_target_1033K,rizk_fig8_Rd_target_1333K,rizk_fig8_Rd_target_1589K,rizk_fig8_Rd_target_1742K,rizk_fig8_Rd_target_1836K,rizk_fig8_Rd_target_1900K,rizk_fig8_Rd_target_1961K,score_Nd_coalescence_shape,score_Nd_coalescence_shape_terms_rmse,score_Rd_exp,score_base_highT_guard,score_highT_pressure,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_fig6_dislocation_burnup,score_rizk_fig8_bulk_radius,score_rizk_fig8_dislocation_radius,score_rizk_prior,score_swig_diag,v11_bulk_gas_1p1_1200,v11_bulk_gas_1p1_1500,v11_bulk_gas_1p1_1600,v11_bulk_gas_1p1_1800,v11_bulk_gas_1p1_2000,v11_bulk_gas_3p2_1200,v11_bulk_gas_3p2_1500,v11_bulk_gas_3p2_1600,v11_bulk_gas_3p2_1800,v11_bulk_gas_3p2_2000,v11_disl_delta_1900_1800_1p1,v11_disl_delta_1900_1800_3p2,v11_disl_delta_2000_1900_1p1,v11_disl_delta_2000_1900_3p2,v11_disl_gas_1p1_1200,v11_disl_gas_1p1_1500,v11_disl_gas_1p1_1600,v11_disl_gas_1p1_1800,v11_disl_gas_1p1_2000,v11_disl_gas_3p2_1200,v11_disl_gas_3p2_1500,v11_disl_gas_3p2_1600,v11_disl_gas_3p2_1800,v11_disl_gas_3p2_2000,v11_disl_min_err_1p1_1800,v11_disl_min_err_1p1_1900,v11_disl_min_err_1p1_2000,v11_disl_min_err_3p2_1800,v11_disl_min_err_3p2_1900,v11_disl_min_err_3p2_2000,v11_disl_min_target_1p1_1800,v11_disl_min_target_1p1_1900,v11_disl_min_target_1p1_2000,v11_disl_min_target_3p2_1800,v11_disl_min_target_3p2_1900,v11_disl_min_target_3p2_2000,v11_matrix_gas_1p1_1200,v11_matrix_gas_1p1_1500,v11_matrix_gas_1p1_1600,v11_matrix_gas_1p1_1800,v11_matrix_gas_1p1_2000,v11_matrix_gas_3p2_1200,v11_matrix_gas_3p2_1500,v11_matrix_gas_3p2_1600,v11_matrix_gas_3p2_1800,v11_matrix_gas_3p2_2000,v11_qgb_delta_1600_1200_1p1,v11_qgb_delta_1600_1200_3p2,v11_qgb_delta_2000_1600_1p1,v11_qgb_delta_2000_1600_3p2,v11_qgb_gas_1p1_1200,v11_qgb_gas_1p1_1500,v11_qgb_gas_1p1_1600,v11_qgb_gas_1p1_1800,v11_qgb_gas_1p1_2000,v11_qgb_gas_3p2_1200,v11_qgb_gas_3p2_1500,v11_qgb_gas_3p2_1600,v11_qgb_gas_3p2_1800,v11_qgb_gas_3p2_2000,trial_number,state
capture_only_v10c_trial_00214,2.373531962961344,0.8584825149489713,0.5166193760329499,0.5090780280695786,0.15758607883950043,0.0,0.1177043150366773,1.0792681544635681e-07,300033.90387858055,30000000000000.0,6.556534025892708e+19,1.0,1.0,1.0,0.4293652196744477,1.0,0.7121128721253279,0.20810745548691123,1.787315590151496,1.9065033790787211,78.89844761966586,8.687748888059094e+18,8.411653015520332e+18,7.538931518478816e+18,-0.04757155121862865,5.977418060634863,4.682262993720896,8.3088328007892e-05,0.017241574676997613,0.017241574676997613,12.0,22,1,4.2934800659537927e-19,3.498158183176273e-105,1.7729746244551941e-87,0.0,1.0,1.2129587947901512e-19,1.9730446983984326e-18,3.4705854875951574,3.981633503586191,6.576004991474718e-21,0.2603606238204062,2.66036280393202,8.714920897833626e+18,8.373932744987779e+18,6.457939039883549e+18,0.014025909975568913,-0.0019518809956269622,-0.04757155121862865,-0.06295365120894973,-0.11478740838980056,1300.0,1400.0,1.35,115.189133093504,158.01315519967216,200.11187299642424,249.861785503322,36.29068547383814,42.82402210616816,42.098717796752084,91.84863030364986,49.74991250689777,0.75,350.0,2.169143727303672,1.5812720478088422,1.248610498527425,12.0,0.03580455973968514,0.650061093390578,71.6596324271256,62.50287185451274,16.40349383421421,26.9564989646891,capture_only,8.465755343308974,0.8351937508144952,1.232931961884006,1.0087777309410555,0.8394346257490691,1.0086028257867579,1.0089348058136516,1.0082251969499516,1.0036270520730801,1.0033971464425477,1.0037038160242737,1.1714107742859923,1.0986927004563496,1.2256243959098938,1.4992665596615247,1.9305184419558554,3.8201726764904445,11.76648318687095,10.476305908014474,30000000000000.0,30000000000000.0,128000000000000.05,576000000000000.0,24611584763511.137,27443595673716.266,30533062121212.773,30533062121212.773,30533062121212.773,24611584763511.137,27443595673716.266,30533062121212.773,30533062121212.773,30533062121212.773,105009428324314.22,117092674874522.77,130274398383841.22,130274398383841.22,130274398383841.22,472542427459413.8,526917036935352.25,586234792727285.2,586234792727285.2,586234792727285.2,1,0.8203861587837046,0.9147865224572088,1.0177687373737592,1.0177687373737592,1.0177687373737592,0.8203861587837046,0.5005897953359026,1600.0,-0.19903673671178085,0.5318545151587156,3.347192443489404,1.8038530531528767,5.977418060634863,18.588769773957615,2.6,3.85,5.2,0.16866285274531195,0.20200978337623726,0.08021529050592494,-0.2586176916987705,10.897402284893307,14.04112611871299,26.45669263985717,28.704562750403557,7.390267027041024,8.818447970098383,21.99481236607679,52.06772800089737,-0.18471260806946857,-0.09524080699821834,-0.017435113815559976,0.016798922047479035,-0.22139280520318827,-0.286929757507694,-0.25179503627769867,35.880836170363146,50.07586662638971,75.91192144704696,133.20218237681735,173.04126386447487,200.11187299642424,228.67465662042315,54.90035634986601,62.35471248401371,79.02146884249838,128.1481728359008,288.0994861369096,387.4383570341449,408.3316765847392,0.3496123955316313,0.3496123955316313,0.15758607883950043,0.0,0.11161136435413166,0.005549473342660605,0.0,0.0,0.023224280097572582,1.7531824093427477,0.18879401060842166,0.1845921938089723,0.21198316070831924,2.3700545045188277,81.07184462090666,77.2139922963197,65.96802224978134,8.005411364667323,0.34669210566701,77.506063726207,73.49740945276373,62.50287185451274,10.689574902015899,1.0653336253884362,6.365701398226349,6.421186241193183,1.2405866135132726,0.3574946682709452,8.68083335583785,12.219411259547252,21.5389577864283,74.83985945231541,82.44614746405503,13.430514329965408,17.411391516468832,26.9564989646891,74.6198037555274,81.39848466499153,0.0,0.0,0.02219789337064242,0.0,0.0,0.0,55.0,78.0,84.0,45.0,70.0,80.0,0.5944425138916677,0.486125023505823,0.21959212979093728,0.01564725870106142,0.000731224145857758,0.19180277702007104,0.15175103304300616,0.06432327278367718,0.004427040512434045,0.00029430569944641417,2.6205483246356014,1.6046867412069492,4.933001372132669,7.059581495906148,9.652879509363823,10.080471420627218,12.273427833999424,17.139081924316212,17.206429206132093,8.871619166807525,8.939447997724429,10.476305908014474,14.686194301944273,17.535887403920622,214,TrialState.COMPLETE
capture_only_v10c_trial_00209,2.391929617608919,0.8947108076967595,0.5103724345738313,0.4932380019308051,0.1464863842330921,0.0,0.12052135035786152,1.8153413587707485e-07,305420.151563051,30000000000000.0,6.599200973984182e+19,1.0,1.0,1.0,0.3495807593185941,1.0,0.859590610885015,0.219126784155117,1.940242329350793,1.5855297138063134,80.88119431676009,8.754365993189979e+18,8.566482069158397e+18,7.333825089601446e+18,-0.06747196227903446,6.648582891387915,3.6268178877334636,8.524901461896283e-05,0.020079345888317713,0.020079345888317713,12.0,22,1,4.2934800659537927e-19,3.509521938612649e-105,1.8468635872195254e-87,0.0,1.0,1.2208521801870738e-19,1.9002605080845603e-18,3.29393208617033,3.9809678920530476,6.084639702871646e-21,0.24053617888756687,2.4681200072415717,8.833203554524988e+18,8.344790294766547e+18,6.099046396128441e+18,0.009422188994331027,-0.011387082884425992,-0.06747196227903446,-0.0807876906381012,-0.14754057308549937,1300.0,1400.0,1.35,118.05116996848717,161.95251772798136,209.5420941098683,274.79098757308753,37.169975651727086,43.901347759494186,47.58957638188693,112.83846984510618,65.24889346321925,0.75,350.0,2.3277277781019943,1.6967379786872587,1.311387999343977,12.0,0.0415472249840374,0.5814193987766478,68.43952764248432,57.04775251486928,19.67830820594366,32.62680328868178,capture_only,8.272959021289381,0.7729648876849764,1.2952580730434997,1.0048841277821847,0.9601308461089113,1.0026003884264982,1.0027739216871725,1.0035858596033624,1.0017955484185332,1.0017583871291715,1.001856710398063,1.2122922145314459,1.1404175914862384,1.4049987979957483,1.684530056442255,2.2788882172960285,4.616638190822929,11.697818449497206,10.255052500475573,30000000000000.0,30000000000000.0,128000000000000.05,576000000000000.0,24732858656173.168,27588173693625.79,30703062825392.293,30703062825392.293,30703062825392.293,24732858656173.168,27588173693625.79,30703062825392.293,30703062825392.293,30703062825392.293,105526863599672.22,117709541092803.4,130999734721673.83,130999734721673.83,130999734721673.83,474870886198524.8,529692934917615.1,589498806247532.0,589498806247532.0,589498806247532.0,1,0.8244286218724389,0.9196057897875263,1.0234354275130764,1.0234354275130764,1.0234354275130764,0.8244286218724389,0.5022342962594751,1600.0,-0.16190056185675872,0.6996457228469787,3.4190897758124557,1.9523977525729652,6.648582891387915,18.876359103249822,2.6,3.85,5.2,0.09386067036573732,0.11021546624964859,-0.032447435236539555,-0.3703116734935482,9.173198705355356,11.365999251600575,20.41140153153662,22.195092225653642,7.390267027041024,8.818447970098383,21.99481236607679,52.06772800089737,-0.17240229483646352,-0.0813318345001394,-0.006760760448601947,0.026399444810006265,-0.20842000564187707,-0.26693133455510204,-0.22075249441173178,36.91244973355382,51.70558385957262,77.80084924119512,136.17954008353988,178.28814977694955,209.5420941098683,245.61821874640555,54.90035634986601,62.35471248401371,79.02146884249838,128.1481728359008,288.0994861369096,387.4383570341449,408.3316765847392,0.3350046884218482,0.3350046884218482,0.1464863842330921,0.0,0.21999659256735102,0.0013773581808618777,0.0,0.0,0.037766180218663806,1.8041353108524778,0.19946230597606326,0.1692432556344719,0.2073486104984293,2.2075408235199907,79.01550842522923,74.52707286271867,62.17348006844967,6.714022432599054,0.2970139513075798,74.45608138235508,69.44348672754292,57.04775251486928,8.484302558541652,0.8230829457397171,5.327350151144586,4.8667382316236285,0.9787089426271791,0.3190767628451425,10.549369985295959,14.843012105852878,25.579904857899255,77.30828061558691,83.61433970935867,16.498463320891872,21.509071024942664,32.62680328868178,77.80677010155645,82.99258509602522,0.0,0.0,0.005509432723447511,0.0,0.0,0.0,55.0,78.0,84.0,45.0,70.0,80.0,0.6158042897813296,0.5115503146616268,0.23516891261731943,0.015512809302562134,0.0007397179951950869,0.2004275346598758,0.16196637888917728,0.07039169597336395,0.004481085358723956,0.00027467424590362595,2.1921288613402794,1.4100247383824165,4.076460460304807,5.9290047835136,9.819317299693486,10.118364716766827,12.011446161033765,15.962184142511477,16.087906621338572,8.845027762093157,8.885475868625258,10.255052500475573,13.704446254543182,16.184057283989173,209,TrialState.COMPLETE
capture_only_v10c_trial_00255,2.3965273641436906,0.8559985727490295,0.4979737697731191,0.4978637251835062,0.19253134034711275,0.0,0.10724512100279905,1.044226894565322e-07,410770.3183661,30000000000000.0,6.400518030473664e+19,1.0,1.0,1.0,0.6623695711638253,1.0,0.9328471731330473,0.8694864162241303,1.6719080887594824,2.2065374629337686,72.03132692523529,1.0679712068091808e+19,1.0378809982376e+19,9.003442645586663e+18,-0.06173895852231517,5.647877611963999,5.50597164038122,0.00036512143117715734,0.07410483186505086,0.07410483186505086,12.0,22,1,4.2934800659537927e-19,3.4562873905565865e-105,1.945211726792775e-87,0.0,1.0,1.184095835637628e-19,1.7768180928331345e-18,3.0361088922389388,3.9968960104397944,5.905071863684383e-21,0.23231499656211163,2.4768763204571087,1.0744818327520313e+19,1.0224527594803046e+19,7.35957014863367e+18,0.01241198313007835,-0.006504309483968205,-0.06173895852231517,-0.07679047453582016,-0.14929511167743556,1300.0,1400.0,1.35,105.26272270049628,149.38177436453566,196.478153124471,259.9563667016435,33.23139577526099,44.119051664039375,47.096378759935334,110.57459233710784,63.47821357717251,0.75,350.0,2.4695956938269266,1.7402147471302167,1.3230802639770254,12.0,0.03510068885338958,0.4807459098313114,73.99132739856293,65.19347885156753,15.809754951923495,25.82357217722822,capture_only,6.554370781353497,0.7298075306084317,1.2960147141452039,1.0167438978677412,0.79180159021246,1.003603651505261,1.0036737523969508,1.0185585370448889,1.0052904071867346,1.0019483327381797,1.0017904855115383,1.1728063969370262,1.1165038271530086,1.1700543940788257,1.5765688767620776,2.3135440266072846,4.900185942744042,10.053179586420793,8.92793377158728,30000000000000.0,30000000000000.0,128000000000000.05,576000000000000.0,22084930474421.242,24795057767894.36,27751560269865.035,27751560269865.035,27751560269865.035,22084930474421.242,24795057767894.36,27751560269865.035,27751560269865.035,27751560269865.035,94229036690864.0,105792246476349.3,118406657151424.19,118406657151424.19,118406657151424.19,424030665108887.8,476065109143571.7,532829957181408.6,532829957181408.6,532829957181408.6,1,0.7361643491473747,0.8265019255964786,0.9250520089955011,0.9250520089955011,0.9250520089955011,0.7361643491473747,0.5338512978080712,1600.0,-0.2279519836157195,0.4494694029909997,3.293865423649657,1.688192065537122,5.647877611963999,18.375461694598627,2.6,3.85,5.2,0.2309925640236447,0.2785947478774421,0.18040860818935597,-0.15335784385995488,12.579190517043289,16.748923723190078,33.321831936536135,36.57722750720117,7.390267027041024,8.818447970098383,21.99481236607679,52.06772800089737,-0.21191268802848176,-0.12762438096528944,-0.05661899614027928,-0.01667177219527089,-0.24010168338517723,-0.29488834722471163,-0.2464225354350306,33.7025277820185,46.477729077629505,69.3627178612061,123.32202462875523,165.74513902653794,196.478153124471,231.52107828499038,54.90035634986601,62.35471248401371,79.02146884249838,128.1481728359008,288.0994861369096,387.4383570341449,408.3316765847392,0.3377277067696458,0.3377277067696458,0.19253134034711275,0.0,0.25858255422957305,0.0,0.0,0.0,0.03597632705590762,1.7207389327591534,0.21623973522534426,0.19639997466534637,0.2073029276342582,2.56025624998109,82.24141585875938,78.64828591384844,68.55031891838732,10.479486920399943,0.45723912676895606,78.62344033809268,75.18033636857926,65.19347885156753,11.80699422216123,0.6406719632055217,8.091476781875087,7.854316017309813,1.5763506215763385,0.8380529552870684,8.804312478884407,12.158140302861728,20.804265035904947,74.42482025265423,84.09264765610565,13.426685992146822,17.055366897052135,25.82357217722822,75.19169686352413,83.88406583612101,0.0,0.0,0.0,0.0,0.0,0.0,55.0,78.0,84.0,45.0,70.0,80.0,0.485996514856519,0.39879875450217595,0.18685214761579255,0.014695722112242227,0.0007460218887524277,0.1559986857045449,0.12420837210404119,0.05501519961696754,0.0042922675816891125,0.0002750883377941091,1.9902887505922546,1.1340587875313224,4.990803297144698,6.54705334074837,8.46827514749969,8.794775028787658,10.458563898091944,15.080997104833596,15.449367195236642,7.793874984055958,7.6400883622645575,8.92793377158728,12.997016646732952,15.47498711233565,255,TrialState.COMPLETE
capture_only_v10c_trial_00473,2.405852496998961,0.8468551740811473,0.5068029017362188,0.526901231485882,0.20066780013065955,0.0,0.08657146102381592,3.305029298425117e-08,432990.778952636,30000000000000.0,6.102973235375966e+19,1.0,1.0,1.0,0.5386774287337267,1.0,0.5269138876515304,0.9442774967556997,1.7429781905477633,2.218126474513093,70.9886506684087,1.1631522890285093e+19,1.111598058362905e+19,1.0494842645462528e+19,-0.024971848152208605,5.723202017434757,5.627400412186239,0.0003820147045837776,0.0816302470966737,0.0816302470966737,12.0,22,1,4.2934800659537927e-19,3.3749940920916372e-105,2.8242218082195804e-87,0.0,1.0,1.1290500485445538e-19,1.1950173609838632e-18,1.904037973097069,3.343717607907554,6.464057253598079e-21,0.2682661122413258,2.2073633953182976,1.1592666570122807e+19,1.1330819132580403e+19,9.406101473897292e+18,0.019688800173547096,0.008313527686375444,-0.024971848152208605,-0.04320741343820702,-0.07253811987581513,1300.0,1400.0,1.35,102.78651984650412,138.1639479351726,166.57707261809497,190.90371970083837,31.797869178095425,35.377428088668466,28.413124682922387,52.73977176566578,24.326647082743392,0.75,350.0,1.8572836203222343,1.381718766392023,1.1460383875187685,12.0,0.03247744161101639,0.3736795446430111,70.33936731682701,62.64476976251216,17.42030580747539,26.613366463772156,capture_only,4.724464601964091,0.7148019923100364,0.6112918976434157,1.0198194276414727,0.8292076097560348,1.0066279152971815,1.0066794240532033,1.0175999083593819,1.0037715397285034,1.0020911066268707,1.0025951248337173,1.089524074609379,1.0385673557183923,1.113389501267005,1.2853270087561213,1.4416637984499747,2.5600720198033824,11.961936404703287,10.638808698557058,30000000000000.0,30000000000000.0,128000000000000.05,576000000000000.0,22328784690388.516,24998417029211.793,27910743217019.01,27910743217019.01,27910743217019.01,22328784690388.516,24998417029211.793,27910743217019.01,27910743217019.01,27910743217019.01,95269481345657.7,106659912657970.36,119085837725947.83,119085837725947.83,119085837725947.83,428712666055459.5,479969606960866.44,535886269766765.0,535886269766765.0,535886269766765.0,1,0.7442928230129505,0.8332805676403932,0.9303581072339671,0.9303581072339671,0.9303581072339671,0.7442928230129505,0.5201313343664726,1600.0,-0.2097106000994497,0.4683005043586893,3.3435661378472776,1.7611575996022013,5.723202017434757,18.57426455138911,2.6,3.85,5.2,0.2682569395070998,0.3211711483091678,0.18635388347357207,-0.1622740533227843,13.70620017360802,18.474100640191562,33.781127822868434,35.833940986159405,7.390267027041024,8.818447970098383,21.99481236607679,52.06772800089737,-0.22065544070758836,-0.13468980499674593,-0.0627350712424356,-0.03479505302128341,-0.2859499319898243,-0.36658738874086444,-0.3516808326530653,33.03084794120563,45.72771244026865,68.39274373099687,118.28164757102967,149.13945498426995,166.57707261809497,181.6905080215683,54.90035634986601,62.35471248401371,79.02146884249838,128.1481728359008,288.0994861369096,387.4383570341449,408.3316765847392,0.36695571315261966,0.36695571315261966,0.20066780013065955,0.0,0.0,0.004403478123623869,0.0,0.0,0.003854730204867123,1.7468232817573455,0.24298833838655343,0.24254885728942854,0.2053781402375923,2.6116430268766724,79.13513648030721,75.10342596702199,64.24013775005507,7.795749339382259,0.3090158953439251,76.70591193404915,73.17323677467711,62.64476976251216,8.120391981467826,0.29396046438857565,6.292569454515885,5.776846286444751,1.258511228939085,-0.5014248874897191,9.406647038976182,13.38698280331649,22.954409443802863,75.36356011147032,82.91464079492529,13.456499229126722,17.379007519591426,26.613366463772156,77.10014709737278,82.37556849632782,0.0,0.0,0.01550513150106728,0.0,0.0,0.0,55.0,78.0,84.0,45.0,70.0,80.0,0.8147029986247571,0.693097780286646,0.3591493908604058,0.026273928145168646,0.0011814595631698059,0.2570255409951148,0.21027551079819365,0.10305507515861852,0.007660678256683428,0.0006006738784742852,1.8027899331897856,1.058245402728014,4.328858434885991,6.691061666848087,10.643513482091858,10.816493449374864,12.446303415281644,16.814416621002263,16.775161850167635,9.580563295829045,9.237480194933287,10.638808698557058,14.771800242902714,17.329870365405146,473,TrialState.COMPLETE
capture_only_v10c_trial_00239,2.419492047330602,0.9051824763574278,0.4934007168429108,0.48966465584374386,0.17547770668368484,0.0,0.11946726477236304,1.9205057644028908e-07,411036.85056256806,30000000000000.0,6.583203331694835e+19,1.0,1.0,1.0,0.3398482721611452,1.0,0.8800852021641807,0.8603407131847575,2.062879210451998,1.5848765774817468,75.70947905677136,1.1348394278252708e+19,1.111831033801465e+19,9.425379091132404e+18,-0.0717399653821695,6.850367913758258,3.7090046518183364,0.00034495629813184755,0.08291164054796037,0.08291164054796037,12.0,22,1,4.2934800659537927e-19,3.505265503331676e-105,1.678621829908665e-87,0.0,1.0,1.2178926163635447e-19,2.088180578184426e-18,3.73164629961444,3.990546223829547,5.816795475942439e-21,0.22473125931106017,2.5671683569230597,1.1468470779013239e+19,1.0775146752167797e+19,7.892351744833654e+18,0.008895624071763709,-0.0136155982962281,-0.0717399653821695,-0.08520668570092683,-0.14883235947978202,1300.0,1400.0,1.35,110.27068813163146,148.4542561150291,188.24430174757634,240.21363854973646,34.5612090748601,38.18356798339764,39.79004563254725,91.75938243470736,51.969336802160115,0.75,350.0,2.178399741760843,1.6180986981175403,1.2760738907881934,12.0,0.030051747609741546,0.5615692363947323,67.11906664730203,56.18140292766155,21.254888102765303,33.88493135646104,capture_only,7.471072584909705,0.7542408230109359,1.4676893767655368,1.0058717445634875,0.9145077354951824,1.0046731824334538,1.0047820280719564,1.0042498814550456,1.0015859587912077,1.0014195240699448,1.0016069887783754,1.1635789147271116,1.0971558252587759,1.4090858741732726,1.6423262043646238,2.185843305186014,4.474930019793282,11.467288184663927,9.874436209501367,30000000000000.0,30000000000000.0,128000000000000.05,576000000000000.0,23713897756484.844,26610013238337.492,29769411945813.113,29769411945813.113,29769411945813.113,23713897756484.844,26610013238337.492,29769411945813.113,29769411945813.113,29769411945813.113,101179297094335.38,113536056483573.34,127016157635469.33,127016157635469.33,127016157635469.33,455306836924509.0,510912254176079.9,571572709359611.8,571572709359611.8,571572709359611.8,1,0.7904632585494948,0.8870004412779164,0.9923137315271038,0.9923137315271038,0.9923137315271038,0.7904632585494948,0.5312997131833229,1600.0,-0.12830046953066943,0.7500919784395644,3.507877159758861,2.0867981218773224,6.850367913758258,19.231508639035443,2.6,3.85,5.2,0.10427331962633352,0.12389315952076481,-0.0487562870548645,-0.40224161911648215,9.395793219275971,11.72965710188337,19.65911550724713,20.621820787653554,7.390267027041024,8.818447970098383,21.99481236607679,52.06772800089737,-0.20358568508085984,-0.1128854925430914,-0.03560491146462112,-0.006301726155573678,-0.2493028702183439,-0.3134807756260756,-0.2738555553334868,34.35496245987581,48.08213998442194,72.80147636032547,126.30213507346132,162.27051460840246,188.24430174757634,217.34893502666625,54.90035634986601,62.35471248401371,79.02146884249838,128.1481728359008,288.0994861369096,387.4383570341449,408.3316765847392,0.3327179645059834,0.3327179645059834,0.17547770668368484,0.0,0.20071255304481303,0.001072531056964247,0.0,0.0,0.028272591250609058,1.853594788840255,0.21817305965606673,0.2038615321531209,0.21906775517764984,2.313054732183857,79.67475805979976,74.37009626333527,59.36760552694032,4.724157633563423,0.184429546797168,75.76314969935405,70.54364165652218,56.18140292766155,5.373541913301576,0.23734808873488641,3.864375913852342,3.3760152751561066,0.6950933692698698,-0.25740745367141926,10.608642392458448,15.423105254027417,28.60449177552984,80.13521111376252,84.69468039688473,15.728022656930003,20.889797121302376,33.88493135646104,81.75765358954966,84.87626141103435,0.0,0.0,0.0,0.0,0.0,0.0,55.0,78.0,84.0,45.0,70.0,80.0,0.5500208982992022,0.4541090704204462,0.209875578615886,0.012891975588461564,0.0005877557940171914,0.17249577998940882,0.13734085335445861,0.0592295063760536,0.0037484379617475803,0.0002200112808382308,2.651448469471358,1.538104345774828,3.3022751816101295,5.011734279448552,9.166578649442602,9.752689412216872,11.81802711891396,15.127739277085611,15.12030230052409,8.336331863726539,8.429220368820994,9.874436209501367,12.865056059186998,14.886170488949919,239,TrialState.COMPLETE
