Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
4290	1273	1e+19	0	5e-06	3.715327e+25	2.620874e+25	2.05183e+25	5.69044e+24	0	1.094453e+25	4.644159e+24	3.276093e+24	2.564788e+24	7.11305e+23	0	1.368066e+24	0.2945777	6.202744e+23	4.640104e-10	0.0002595707	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.253445	7.209709e+26	2.301694e+28	
4345	1273	1e+19	0	5e-06	3.763072e+25	2.648007e+25	2.074084e+25	5.739235e+24	0	1.115064e+25	4.70384e+24	3.310009e+24	2.592605e+24	7.174044e+23	0	1.393831e+24	0.2963176	6.188095e+23	4.657205e-10	0.0002618314	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.320956	7.209709e+26	2.301694e+28	
4400	1273	1e+19	0	5e-06	3.810819e+25	2.675026e+25	2.096256e+25	5.787697e+24	0	1.135794e+25	4.763524e+24	3.343782e+24	2.62032e+24	7.234621e+23	0	1.419742e+24	0.2980445	6.173663e+23	4.674116e-10	0.0002640766	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.388471	7.209709e+26	2.301694e+28	
4455	1273	1e+19	0	5e-06	3.85857e+25	2.70193e+25	2.118347e+25	5.835829e+24	0	1.15664e+25	4.823212e+24	3.377412e+24	2.647934e+24	7.294786e+23	0	1.4458e+24	0.2997587	6.15944e+23	4.69084e-10	0.0002663064	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.45599	7.209709e+26	2.301694e+28	
4510	1273	1e+19	0	5e-06	3.906323e+25	2.728721e+25	2.140358e+25	5.883636e+24	0	1.177602e+25	4.882904e+24	3.410902e+24	2.675447e+24	7.354545e+23	0	1.472002e+24	0.3014604	6.145423e+23	4.707381e-10	0.0002685211	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.523513	7.209709e+26	2.301694e+28	
4565	1273	1e+19	0	5e-06	3.954079e+25	2.755401e+25	2.162289e+25	5.931123e+24	0	1.198678e+25	4.942599e+24	3.444251e+24	2.702861e+24	7.413903e+23	0	1.498348e+24	0.3031498	6.131607e+23	4.723743e-10	0.0002707208	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.591039	7.209709e+26	2.301694e+28	
4620	1273	1e+19	0	5e-06	4.001838e+25	2.781969e+25	2.18414e+25	5.978293e+24	0	1.219869e+25	5.002298e+24	3.477462e+24	2.730175e+24	7.472866e+23	0	1.524836e+24	0.3048272	6.117985e+23	4.73993e-10	0.0002729058	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.65857	7.209709e+26	2.301694e+28	
4675	1273	1e+19	0	5e-06	4.0496e+25	2.808428e+25	2.205913e+25	6.02515e+24	0	1.241173e+25	5.062e+24	3.510534e+24	2.757391e+24	7.531437e+23	0	1.551466e+24	0.3064926	6.104554e+23	4.755945e-10	0.0002750762	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.726105	7.209709e+26	2.301694e+28	
4730	1273	1e+19	0	5e-06	4.097365e+25	2.834776e+25	2.227607e+25	6.071698e+24	0	1.262589e+25	5.121706e+24	3.543471e+24	2.784508e+24	7.589622e+23	0	1.578236e+24	0.3081465	6.091309e+23	4.771792e-10	0.0002772322	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.793644	7.209709e+26	2.301694e+28	
4785	1273	1e+19	0	5e-06	4.145133e+25	2.861017e+25	2.249223e+25	6.117941e+24	0	1.284116e+25	5.181416e+24	3.576271e+24	2.811528e+24	7.647427e+23	0	1.605145e+24	0.3097888	6.078246e+23	4.787473e-10	0.000279374	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.861187	7.209709e+26	2.301694e+28	
4840	1273	1e+19	0	5e-06	4.192903e+25	2.887149e+25	2.270761e+25	6.163883e+24	0	1.305754e+25	5.241129e+24	3.608937e+24	2.838451e+24	7.704854e+23	0	1.632192e+24	0.3114199	6.06536e+23	4.802993e-10	0.0002815018	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.928734	7.209709e+26	2.301694e+28	
4895	1273	1e+19	0	5e-06	4.240676e+25	2.913175e+25	2.292223e+25	6.209528e+24	0	1.327501e+25	5.300845e+24	3.641469e+24	2.865278e+24	7.761909e+23	0	1.659376e+24	0.3130399	6.052647e+23	4.818354e-10	0.0002836157	2.000805e+13	0	0	0	0	0	0	0.5	0	1	5.996285	7.209709e+26	2.301694e+28	
4950	1273	1e+19	0	5e-06	4.288452e+25	2.939095e+25	2.313607e+25	6.254878e+24	0	1.349357e+25	5.360565e+24	3.673869e+24	2.892009e+24	7.818597e+23	0	1.686697e+24	0.314649	6.040104e+23	4.83356e-10	0.0002857159	2.000805e+13	0	0	0	0	0	0	0.5	0	1	6.06384	7.209709e+26	2.301694e+28	
5005	1273	1e+19	0	5e-06	4.336231e+25	2.96491e+25	2.334916e+25	6.299938e+24	0	1.371322e+25	5.420289e+24	3.706137e+24	2.918645e+24	7.874922e+23	0	1.714152e+24	0.3162474	6.027726e+23	4.848613e-10	0.0002878026	2.000805e+13	0	0	0	0	0	0	0.5	0	1	6.131399	7.209709e+26	2.301694e+28	
5060	1273	1e+19	0	5e-06	4.384013e+25	2.99062e+25	2.356149e+25	6.34471e+24	0	1.393393e+25	5.480016e+24	3.738274e+24	2.945186e+24	7.930888e+23	0	1.741742e+24	0.3178352	6.01551e+23	4.863516e-10	0.0002898759	2.000805e+13	0	0	0	0	0	0	0.5	0	1	6.198962	7.209709e+26	2.301694e+28	
5115	1273	1e+19	0	5e-06	4.431798e+25	3.016226e+25	2.377306e+25	6.389199e+24	0	1.415572e+25	5.539747e+24	3.770282e+24	2.971633e+24	7.986499e+23	0	1.769465e+24	0.3194125	6.003452e+23	4.878272e-10	0.000291936	2.000805e+13	0	0	0	0	0	0	0.5	0	1	6.26653	7.209709e+26	2.301694e+28	
5170	1273	1e+19	0	5e-06	4.479585e+25	3.041729e+25	2.398389e+25	6.433407e+24	0	1.437856e+25	5.599481e+24	3.802162e+24	2.997986e+24	8.041759e+23	0	1.79732e+24	0.3209797	5.991549e+23	4.892883e-10	0.000293983	2.000805e+13	0	0	0	0	0	0	0.5	0	1	6.334101	7.209709e+26	2.301694e+28	
5225	1273	1e+19	0	5e-06	4.527375e+25	3.06713e+25	2.419397e+25	6.477338e+24	0	1.460245e+25	5.659219e+24	3.833913e+24	3.024246e+24	8.096673e+23	0	1.825306e+24	0.3225368	5.979798e+23	4.907353e-10	0.0002960171	2.000805e+13	0	0	0	0	0	0	0.5	0	1	6.401676	7.209709e+26	2.301694e+28	
5280	1273	1e+19	0	5e-06	4.575169e+25	3.09243e+25	2.440331e+25	6.520995e+24	0	1.482739e+25	5.718961e+24	3.865538e+24	3.050413e+24	8.151244e+23	0	1.853423e+24	0.3240839	5.968194e+23	4.921683e-10	0.0002980385	2.000805e+13	0	0	0	0	0	0	0.5	0	1	6.469255	7.209709e+26	2.301694e+28	
5335	1273	1e+19	0	5e-06	4.622965e+25	3.117629e+25	2.461191e+25	6.564381e+24	0	1.505336e+25	5.778706e+24	3.897036e+24	3.076489e+24	8.205476e+23	0	1.88167e+24	0.3256213	5.956735e+23	4.935876e-10	0.0003000473	2.000805e+13	0	0	0	0	0	0	0.5	0	1	6.536838	7.209709e+26	2.301694e+28	
5390	1273	1e+19	0	5e-06	4.670764e+25	3.142728e+25	2.481978e+25	6.607499e+24	0	1.528036e+25	5.838454e+24	3.92841e+24	3.102473e+24	8.259374e+23	0	1.910045e+24	0.327149	5.945419e+23	4.949935e-10	0.0003020436	2.000805e+13	0	0	0	0	0	0	0.5	0	1	6.604426	7.209709e+26	2.301694e+28	
5445	1273	1e+19	0	5e-06	4.718565e+25	3.167727e+25	2.502692e+25	6.650352e+24	0	1.550838e+25	5.898207e+24	3.959659e+24	3.128365e+24	8.31294e+23	0	1.938547e+24	0.3286672	5.934241e+23	4.963862e-10	0.0003040275	2.000805e+13	0	0	0	0	0	0	0.5	0	1	6.672017	7.209709e+26	2.301694e+28	
5500	1273	1e+19	0	5e-06	4.76637e+25	3.192628e+25	2.523334e+25	6.692943e+24	0	1.573742e+25	5.957962e+24	3.990785e+24	3.154168e+24	8.366178e+23	0	1.967177e+24	0.3301761	5.923199e+23	4.977659e-10	0.0003059993	2.000805e+13	0	0	0	0	0	0	0.5	0	1	6.739612	7.209709e+26	2.301694e+28	
