label,f_n,K_d,rho_d,fission_rate,Dv_scale,capture_scale,Dg_scale,b_scale,gb_scale,gd_scale,nu_scale,coalescence_d_scale,dt_h,n_modes,use_full_exp,score_total,score_swd,score_swig_diag,score_Nd,score_Rd,score_pressure,highT_penalty,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,swD_3p2_1800K,Rd_1p3_1800K,swD_3p2_2000K,Rd_1p3_2000K
FINAL_rank2_PHYS_0045,3e-07,300000.0,30000000000000.0,7.5e+19,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40,1,1.7068047916474136,0.8264825611639194,2.0466734352125155,0.4877610182736616,0.10101100031512107,0.07207034824953623,0.2194798636451756,2.668592103851043,1.254397391878499,92.43879195817759,8.065490864498744e+18,5.061468420296727,5.172271860209517,3.456627451336176e-05,0.09439361668117116,0.09439361668117116,25.389209537816537,179.9378410591833,50.97399318225878,366.69857609134124
FINAL_rank5_PHYS_0061,3e-07,500000.0,30000000000000.0,7.5e+19,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40,1,1.7625162853918104,0.8137040461843593,2.0990752639367574,0.4731648412349277,0.1671832027170552,0.06192200665854608,0.24654218859692192,2.757116768143594,1.2363940836750735,78.9320567211593,1.338462759994409e+19,5.211967225393197,5.20893871458958,1.091392580675902e-05,0.032361270814227835,0.032361270814227835,25.907332603875815,149.52742963661478,52.3271094298461,281.0270924913364
FINAL_rank1_PHYS_0032,1e-08,500000.0,10000000000000.0,7.5e+19,0.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40,1,1.7803070410332744,0.8650913215385302,2.395891710461382,0.6117304221402992,0.053827991002453425,0.08248806111433718,0.16716924523765428,2.188258611971705,2.2868651349537075,104.56186159637011,4.5697255393552276e+18,3.9528708638800687,8.165596690400468,0.0,0.0,0.0,21.71178495045847,210.20793260646664,48.358462261882714,440.109050330128
FINAL_rank3_PHYS_0035,1e-08,800000.0,10000000000000.0,5e+19,0.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40,1,1.8054406577505109,0.8975247154931851,2.765073278151107,0.5032017978387395,0.08696520317155347,0.07219550470072375,0.2455534365463089,2.7513017933981336,2.1646126648793027,97.26370976483113,7.138338389564678e+18,5.091406486254752,8.220992919252096,0.0,0.0,0.0,26.03889317428508,193.06661468887265,52.277671827315444,409.8361994174484
FINAL_rank4_PHYS_0007,1e-08,800000.0,10000000000000.0,5e+19,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40,1,1.8154658204686296,0.9007477849962789,2.592513590974619,0.5033198645505047,0.08621548396264432,0.0739374794683824,0.25124520749081924,2.7799462120821543,1.8529137930049127,97.57908244712047,7.142949728082787e+18,5.617732530034138,7.240290412339526,3.053303410927752e-05,0.1548317363006947,0.1548317363006947,27.838182798514172,193.21788413574257,52.56226037454096,410.39379166532217
FINAL_rank7_PHYS_0065,1e-06,300000.0,30000000000000.0,7.5e+19,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40,1,1.8214790682946491,0.8571728046943113,2.316891659918596,0.4853903023463989,0.09875310804278493,0.04418337050602879,0.3359794827051249,2.7352949919826224,1.4653151536923885,93.3158936624668,8.036162357889079e+18,5.123494069685297,5.427610394699394,0.0,0.0,0.0,28.77837606621808,194.67444454757805,56.798974135256245,535.4734948761683
FINAL_rank6_PHYS_0064,1e-08,300000.0,10000000000000.0,5e+19,0.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40,1,1.9913224160378928,0.8892787420082708,2.629856966660213,0.7729377295148542,0.056818113555282546,0.088130075081853,0.1841577558776325,2.3695739626368186,2.3612235794743657,127.63188510678104,2.720846921695618e+18,4.233417481802358,8.6672547570936,0.0,0.0,0.0,22.898961306942994,261.1353749420389,49.207887793881625,583.3675261847868
FINAL_rank8_PHYS_0008,3e-08,300000.0,10000000000000.0,7.5e+19,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40,1,2.0373407994394204,0.8888705143616917,2.9835483742937505,0.7725141194960014,0.05392888427787355,0.06071225160758622,0.2613150296962675,2.3078926748382105,2.5104386675183146,126.40427931576221,2.727983057571103e+18,4.154434687248065,9.234691829028208,0.0,0.0,0.0,24.416477795759295,272.75375586603485,53.065751484813376,749.0920063664526
