Time (s),Average dC (atm/m^3)
4110000.0,1.6584256428970827e+24
4120000.0,1.658443230291622e+24
4130000.0,1.6584629185847496e+24
4140000.0,1.658480986965528e+24
4150000.0,1.6584992007004236e+24
4160000.0,1.658517034384406e+24
4170000.0,1.6585349864402837e+24
4180000.0,1.6585516119187157e+24
4190000.0,1.6585685335129826e+24
4200000.0,1.6585834938079003e+24
4210000.0,1.6586010403430677e+24
4220000.0,1.6586166080143244e+24
4230000.0,1.6586296753568988e+24
4240000.0,1.6586454521439723e+24
4250000.0,1.6586614802095466e+24
4260000.0,1.658676651634696e+24
4270000.0,1.6586922889780148e+24
4280000.0,1.658704212792524e+24
4290000.0,1.658719982248733e+24
4300000.0,1.6587333747520915e+24
4310000.0,1.6587473229366267e+24
4320000.0,1.6587622719452478e+24
4330000.0,1.658771929022401e+24
4340000.0,1.6587834062688667e+24
4350000.0,1.6587957862920239e+24
4360000.0,1.658811071808629e+24
4370000.0,1.6588251708927827e+24
4380000.0,1.658838473071605e+24
4390000.0,1.6588503941083742e+24
4400000.0,1.6588638542433536e+24
4410000.0,1.6588765911616283e+24
4420000.0,1.6588895063801309e+24
4430000.0,1.658901528101886e+24
4440000.0,1.658913981608609e+24
4450000.0,1.6589263878428036e+24
4460000.0,1.658935823070147e+24
4470000.0,1.6589455297482655e+24
4480000.0,1.6589552578788313e+24
4490000.0,1.6589643669922743e+24
4500000.0,1.658975492525363e+24
4510000.0,1.6589881687424884e+24
4520000.0,1.6589994788658545e+24
4530000.0,1.6590099824077506e+24
4540000.0,1.659016311710439e+24
4550000.0,1.659026819641718e+24
4560000.0,1.6590384005752174e+24
4570000.0,1.6590473899857932e+24
4580000.0,1.6590582743777432e+24
4590000.0,1.6590685188853658e+24
4600000.0,1.659078414807354e+24
4610000.0,1.6590886696011054e+24
4620000.0,1.659097094131637e+24
4630000.0,1.659105463061484e+24
4640000.0,1.6591100165089724e+24
4650000.0,1.6591197364845676e+24
4660000.0,1.659130156484989e+24
4670000.0,1.659139535853838e+24
4680000.0,1.6591478724461516e+24
4690000.0,1.6591544781965285e+24
4700000.0,1.659161534608605e+24
4710000.0,1.659169731243999e+24
4720000.0,1.6591788004989312e+24
4730000.0,1.65918757471082e+24
4740000.0,1.6591944484323766e+24
4750000.0,1.659201369940278e+24
4760000.0,1.6592094108690935e+24
4770000.0,1.659214665827104e+24
4780000.0,1.6592226175247067e+24
4790000.0,1.6592308788991453e+24
4800000.0,1.6592388789778168e+24
4810000.0,1.6592462286104276e+24
4820000.0,1.659252985369392e+24
4830000.0,1.6592600850602222e+24
4840000.0,1.6592667961580116e+24
4850000.0,1.6592742122176138e+24
4860000.0,1.6592804500634455e+24
4870000.0,1.659287014735567e+24
4880000.0,1.659293051434664e+24
4890000.0,1.6592965635741807e+24
4900000.0,1.6593022932908156e+24
4910000.0,1.659309603347507e+24
4920000.0,1.6593163407182788e+24
4930000.0,1.659320479234932e+24
4940000.0,1.6593260735060103e+24
4950000.0,1.6593285221855966e+24
4960000.0,1.6593347762272209e+24
4970000.0,1.6593417053955213e+24
4980000.0,1.6593442879478633e+24
4990000.0,1.6593499213943192e+24
5000000.0,1.659351084939396e+24
5010000.0,1.6593569901272974e+24
5020000.0,1.6593637523006406e+24
5030000.0,1.659370240060508e+24
5040000.0,1.6593743245760461e+24
5050000.0,1.6593807991237366e+24
5060000.0,1.6593866611616803e+24
5070000.0,1.6593923844809203e+24
5080000.0,1.6593967702714677e+24
5090000.0,1.6594020012852644e+24
5100000.0,1.6594065937110555e+24
5110000.0,1.6594102296907426e+24
5120000.0,1.6594145494510216e+24
5130000.0,1.6594197769781867e+24
5140000.0,1.659421716568507e+24
5150000.0,1.6594239645895193e+24
5160000.0,1.659429779411718e+24
