Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
4816	909.0505	3.45e+19	0	0	100000	2	1e-05	1.399664e+26	1.133769e+26	1.056382e+26	7.738677e+24	2.578842e+25	8.011343e+23	1.01685e+25	8.236783e+24	7.674571e+24	5.622116e+23	1.873518e+24	5.820206e+22	0.005723759	1.01685e+26	8.236783e+25	7.674571e+25	5.622116e+24	1.670975e-237	3.137834e+17	1.93172e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.309942e+26	0	1.309942e+26	5.921657e+25	0	5.921657e+25	3.17018e+25	0	3.17018e+25	1.184331e+26	0	1.184331e+26	3.529068e+25	0	3.529068e+25	1.130498e+26	0	1.130498e+26	4.822339e+23	6.59557e-10	0.0005795666	1.066789e+13	9576445	56886.7	1.012751e-07	2.192518e-14	7.336393e-22	0.2338955	0.5	0.002347916	1	20.43535	2.54124	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02586289	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	657.8502	8447.673	0.006389749	1	4.997113	0.4520699	1	2	0.00423553	0.01813099	
4844	909.0505	3.45e+19	0	0	100000	2	1e-05	1.407802e+26	1.139625e+26	1.061944e+26	7.768103e+24	2.600926e+25	8.084912e+23	1.022762e+25	8.279324e+24	7.714974e+24	5.643493e+23	1.889561e+24	5.873654e+22	0.005742932	1.022762e+26	8.279324e+25	7.714974e+25	5.643493e+24	5.387151e-239	3.137834e+17	1.948298e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.317558e+26	0	1.317558e+26	5.956086e+25	0	5.956086e+25	3.188611e+25	0	3.188611e+25	1.191217e+26	0	1.191217e+26	3.549586e+25	0	3.549586e+25	1.137071e+26	0	1.137071e+26	4.815664e+23	6.607005e-10	0.00058178	1.062676e+13	9695895	57605.16	1.016943e-07	2.210706e-14	7.427867e-22	0.2349264	0.5	0.002368025	1	20.55416	2.556015	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02583526	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	661.7637	8447.673	0.006389749	1	4.997519	0.4520699	1	2	0.00427188	0.0182364	
4872	909.0505	3.45e+19	0	0	100000	2	1e-05	1.41594e+26	1.145474e+26	1.0675e+26	7.797442e+24	2.623064e+25	8.159125e+23	1.028674e+25	8.32182e+24	7.755339e+24	5.664808e+23	1.905645e+24	5.927569e+22	0.005762339	1.028674e+26	8.32182e+25	7.755339e+25	5.664808e+24	1.747296e-240	3.137834e+17	1.964921e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.325174e+26	0	1.325174e+26	5.990514e+25	0	5.990514e+25	3.207043e+25	0	3.207043e+25	1.198103e+26	0	1.198103e+26	3.570104e+25	0	3.570104e+25	1.143644e+26	0	1.143644e+26	4.809034e+23	6.618388e-10	0.0005839869	1.058577e+13	9816345	58329.73	1.021136e-07	2.22897e-14	7.520108e-22	0.2359537	0.5	0.002388185	1	20.67297	2.570789	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02580787	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	665.678	8447.673	0.006389749	1	4.997923	0.4520699	1	2	0.004308327	0.01834181	
4900	909.0505	3.45e+19	0	0	100000	2	1e-05	1.424077e+26	1.151317e+26	1.07305e+26	7.826697e+24	2.645258e+25	8.233997e+23	1.034586e+25	8.364272e+24	7.795666e+24	5.686062e+23	1.921768e+24	5.981963e+22	0.005781988	1.034586e+26	8.364272e+25	7.795666e+25	5.686062e+24	5.702377e-242	3.137834e+17	1.981588e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33279e+26	0	1.33279e+26	6.024942e+25	0	6.024942e+25	3.225474e+25	0	3.225474e+25	1.204988e+26	0	1.204988e+26	3.590622e+25	0	3.590622e+25	1.150216e+26	0	1.150216e+26	4.802449e+23	6.629717e-10	0.0005861873	1.054493e+13	9937803	59060.41	1.025328e-07	2.247311e-14	7.613118e-22	0.2369774	0.5	0.002408394	1	20.79178	2.585564	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0257807	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	669.593	8447.673	0.006389749	1	4.998326	0.4520699	1	2	0.004344872	0.01844722	
4928	909.0505	3.45e+19	0	0	100000	2	1e-05	1.432215e+26	1.157155e+26	1.078596e+26	7.855867e+24	2.667505e+25	8.309543e+23	1.040498e+25	8.40668e+24	7.835954e+24	5.707253e+23	1.937931e+24	6.036848e+22	0.005801884	1.040498e+26	8.40668e+25	7.835954e+25	5.707253e+24	1.8728e-243	3.137834e+17	1.998299e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.340406e+26	0	1.340406e+26	6.05937e+25	0	6.05937e+25	3.243905e+25	0	3.243905e+25	1.211874e+26	0	1.211874e+26	3.61114e+25	0	3.61114e+25	1.156789e+26	0	1.156789e+26	4.795907e+23	6.640995e-10	0.0005883812	1.050423e+13	1.006027e+07	59797.25	1.029521e-07	2.26573e-14	7.706903e-22	0.2379974	0.5	0.002428652	1	20.91059	2.600338	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02575375	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	673.5087	8447.673	0.006389748	1	4.998728	0.4520699	1	2	0.004381514	0.01855264	
4956	909.0505	3.45e+19	0	0	100000	2	1e-05	1.440352e+26	1.162986e+26	1.084136e+26	7.884953e+24	2.689806e+25	8.385781e+23	1.04641e+25	8.449044e+24	7.876205e+24	5.728384e+23	1.954133e+24	6.092234e+22	0.005822034	1.04641e+26	8.449044e+25	7.876205e+25	5.728384e+24	6.190648e-245	3.137834e+17	2.015055e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.348022e+26	0	1.348022e+26	6.093798e+25	0	6.093798e+25	3.262337e+25	0	3.262337e+25	1.21876e+26	0	1.21876e+26	3.631658e+25	0	3.631658e+25	1.163362e+26	0	1.163362e+26	4.789409e+23	6.652221e-10	0.0005905688	1.046367e+13	1.018376e+07	60540.28	1.033715e-07	2.284226e-14	7.801466e-22	0.2390139	0.5	0.002448959	1	21.0294	2.615113	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02572702	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	677.4251	8447.673	0.006389749	1	4.999129	0.4520699	1	2	0.004418253	0.01865805	
4984	909.0505	3.45e+19	0	0	100000	2	1e-05	1.44849e+26	1.168811e+26	1.089672e+26	7.913955e+24	2.71216e+25	8.462726e+23	1.052322e+25	8.491363e+24	7.916418e+24	5.749455e+23	1.970373e+24	6.148134e+22	0.005842447	1.052322e+26	8.491363e+25	7.916418e+25	5.749455e+24	2.059934e-246	3.137834e+17	2.031854e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.355638e+26	0	1.355638e+26	6.128227e+25	0	6.128227e+25	3.280768e+25	0	3.280768e+25	1.225645e+26	0	1.225645e+26	3.652176e+25	0	3.652176e+25	1.169934e+26	0	1.169934e+26	4.782954e+23	6.663395e-10	0.0005927499	1.042326e+13	1.030827e+07	61289.53	1.037909e-07	2.302799e-14	7.896812e-22	0.2400267	0.5	0.002469315	1	21.14821	2.629888	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0257005	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	681.3423	8447.673	0.006389748	1	4.999529	0.4520699	1	2	0.004455087	0.01876346	
5012	909.0505	3.45e+19	0	0	100000	2	1e-05	1.456628e+26	1.17463e+26	1.095202e+26	7.942875e+24	2.734568e+25	8.540394e+23	1.058234e+25	8.533639e+24	7.956593e+24	5.770465e+23	1.986652e+24	6.20456e+22	0.005863128	1.058234e+26	8.533639e+25	7.956593e+25	5.770465e+24	6.900898e-248	3.137834e+17	2.048697e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.363254e+26	0	1.363254e+26	6.162655e+25	0	6.162655e+25	3.299199e+25	0	3.299199e+25	1.232531e+26	0	1.232531e+26	3.672693e+25	0	3.672693e+25	1.176507e+26	0	1.176507e+26	4.776541e+23	6.674519e-10	0.0005949248	1.038299e+13	1.043381e+07	62045.02	1.042104e-07	2.32145e-14	7.992945e-22	0.2410359	0.5	0.00248972	1	21.26702	2.644662	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02567419	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	685.2602	8447.673	0.006389748	1	4.999927	0.4520699	1	2	0.004492018	0.01886887	
5040	909.0505	3.45e+19	0	0	100000	2	1e-05	1.464765e+26	1.180444e+26	1.100726e+26	7.971712e+24	2.757028e+25	8.618803e+23	1.064146e+25	8.575872e+24	7.99673e+24	5.791415e+23	2.002969e+24	6.261523e+22	0.005884085	1.064146e+26	8.575872e+25	7.99673e+25	5.791415e+24	2.327851e-249	3.137834e+17	2.065584e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37087e+26	0	1.37087e+26	6.197083e+25	0	6.197083e+25	3.31763e+25	0	3.31763e+25	1.239417e+26	0	1.239417e+26	3.693211e+25	0	3.693211e+25	1.18308e+26	0	1.18308e+26	4.77017e+23	6.685593e-10	0.0005970933	1.034286e+13	1.056038e+07	62806.8	1.046299e-07	2.340179e-14	8.089869e-22	0.2420415	0.5	0.002510172	1	21.38584	2.659437	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02564808	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	689.1788	8447.673	0.006389748	1	5.000324	0.4520699	1	2	0.004529045	0.01897429	
5068	909.0505	3.45e+19	0	0	100000	2	1e-05	1.472903e+26	1.186251e+26	1.106246e+26	8.000468e+24	2.77954e+25	8.697969e+23	1.070058e+25	8.618061e+24	8.03683e+24	5.812306e+23	2.019324e+24	6.319037e+22	0.005905325	1.070058e+26	8.618061e+25	8.03683e+25	5.812306e+24	7.907942e-251	3.137834e+17	2.082515e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.378486e+26	0	1.378486e+26	6.231511e+25	0	6.231511e+25	3.336062e+25	0	3.336062e+25	1.246302e+26	0	1.246302e+26	3.713729e+25	0	3.713729e+25	1.189652e+26	0	1.189652e+26	4.76384e+23	6.696617e-10	0.0005992556	1.030288e+13	1.068799e+07	63574.88	1.050495e-07	2.358987e-14	8.187588e-22	0.2430435	0.5	0.002530672	1	21.50465	2.674212	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02562217	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	693.0982	8447.673	0.006389748	1	5.000719	0.4520699	1	2	0.004566166	0.0190797	
5096	909.0505	3.45e+19	0	0	100000	2	1e-05	1.48104e+26	1.192052e+26	1.11176e+26	8.029143e+24	2.802105e+25	8.77791e+23	1.075969e+25	8.660206e+24	8.076892e+24	5.833138e+23	2.035717e+24	6.377114e+22	0.005926854	1.075969e+26	8.660206e+25	8.076892e+25	5.833138e+24	2.705776e-252	3.137834e+17	2.099488e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.386102e+26	0	1.386102e+26	6.26594e+25	0	6.26594e+25	3.354493e+25	0	3.354493e+25	1.253188e+26	0	1.253188e+26	3.734247e+25	0	3.734247e+25	1.196225e+26	0	1.196225e+26	4.757552e+23	6.707591e-10	0.0006014118	1.026304e+13	1.081664e+07	64349.31	1.054692e-07	2.377872e-14	8.286106e-22	0.2440419	0.5	0.002551219	1	21.62346	2.688986	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02559646	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	697.0183	8447.673	0.006389748	1	5.001114	0.4520699	1	2	0.004603383	0.01918511	
5124	909.0505	3.45e+19	0	0	100000	2	1e-05	1.489178e+26	1.197847e+26	1.11727e+26	8.057737e+24	2.824721e+25	8.858644e+23	1.081881e+25	8.702308e+24	8.116917e+24	5.853911e+23	2.052147e+24	6.435767e+22	0.005948681	1.081881e+26	8.702308e+25	8.116917e+25	5.853911e+24	9.326109e-254	3.137834e+17	2.116505e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.393718e+26	0	1.393718e+26	6.300368e+25	0	6.300368e+25	3.372924e+25	0	3.372924e+25	1.260074e+26	0	1.260074e+26	3.754765e+25	0	3.754765e+25	1.202798e+26	0	1.202798e+26	4.751303e+23	6.718517e-10	0.0006035617	1.022334e+13	1.094635e+07	65130.11	1.058889e-07	2.396836e-14	8.385429e-22	0.2450367	0.5	0.002571813	1	21.74227	2.703761	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02557093	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	700.9391	8447.673	0.006389748	1	5.001507	0.4520698	1	2	0.004640695	0.01929052	
5152	909.0505	3.45e+19	0	0	100000	2	1e-05	1.497315e+26	1.203636e+26	1.122774e+26	8.086251e+24	2.847388e+25	8.940188e+23	1.087793e+25	8.744368e+24	8.156905e+24	5.874627e+23	2.068615e+24	6.495008e+22	0.005970811	1.087793e+26	8.744368e+25	8.156905e+25	5.874627e+24	3.238541e-255	3.137834e+17	2.133565e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.401334e+26	0	1.401334e+26	6.334796e+25	0	6.334796e+25	3.391356e+25	0	3.391356e+25	1.266959e+26	0	1.266959e+26	3.775283e+25	0	3.775283e+25	1.20937e+26	0	1.20937e+26	4.745095e+23	6.729395e-10	0.0006057056	1.018379e+13	1.107711e+07	65917.32	1.063087e-07	2.415879e-14	8.485559e-22	0.246028	0.5	0.002592454	1	21.86108	2.718536	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02554559	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	704.8606	8447.673	0.006389748	1	5.001899	0.4520698	1	2	0.004678101	0.01939594	
5180	909.0505	3.45e+19	0	0	100000	2	1e-05	1.505453e+26	1.20942e+26	1.128273e+26	8.114685e+24	2.870106e+25	9.022561e+23	1.093705e+25	8.786384e+24	8.196856e+24	5.895284e+23	2.085119e+24	6.554852e+22	0.005993253	1.093705e+26	8.786384e+25	8.196856e+25	5.895284e+24	1.133177e-256	3.137834e+17	2.150668e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40895e+26	0	1.40895e+26	6.369224e+25	0	6.369224e+25	3.409787e+25	0	3.409787e+25	1.273845e+26	0	1.273845e+26	3.7958e+25	0	3.7958e+25	1.215943e+26	0	1.215943e+26	4.738926e+23	6.740225e-10	0.0006078433	1.014438e+13	1.120893e+07	66710.96	1.067286e-07	2.435e-14	8.586501e-22	0.2470156	0.5	0.002613141	1	21.97989	2.73331	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02552044	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	708.7828	8447.673	0.006389749	1	5.00229	0.4520698	1	2	0.004715601	0.01950135	
5208	909.0505	3.45e+19	0	0	100000	2	1e-05	1.513591e+26	1.215197e+26	1.133767e+26	8.14304e+24	2.892874e+25	9.105781e+23	1.099617e+25	8.828358e+24	8.236769e+24	5.915884e+23	2.10166e+24	6.615311e+22	0.006016013	1.099617e+26	8.828358e+25	8.236769e+25	5.915884e+24	3.995798e-258	3.137834e+17	2.167814e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.416566e+26	0	1.416566e+26	6.403653e+25	0	6.403653e+25	3.428218e+25	0	3.428218e+25	1.280731e+26	0	1.280731e+26	3.816318e+25	0	3.816318e+25	1.222516e+26	0	1.222516e+26	4.732797e+23	6.751007e-10	0.0006099751	1.010511e+13	1.134182e+07	67511.07	1.071485e-07	2.4542e-14	8.688259e-22	0.2479996	0.5	0.002633874	1	22.0987	2.748085	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02549546	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	712.7057	8447.673	0.006389749	1	5.00268	0.4520698	1	2	0.004753195	0.01960676	
5236	909.0505	3.45e+19	0	0	100000	2	1e-05	1.521728e+26	1.220969e+26	1.139256e+26	8.171317e+24	2.915692e+25	9.189866e+23	1.105529e+25	8.870288e+24	8.276646e+24	5.936427e+23	2.118238e+24	6.676399e+22	0.006039098	1.105529e+26	8.870288e+25	8.276646e+25	5.936427e+24	1.420119e-259	3.137834e+17	2.185002e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.424182e+26	0	1.424182e+26	6.438081e+25	0	6.438081e+25	3.446649e+25	0	3.446649e+25	1.287616e+26	0	1.287616e+26	3.836836e+25	0	3.836836e+25	1.229088e+26	0	1.229088e+26	4.726706e+23	6.761742e-10	0.0006121008	1.006598e+13	1.147579e+07	68317.68	1.075686e-07	2.47348e-14	8.790837e-22	0.24898	0.5	0.002654653	1	22.21751	2.76286	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02547066	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	716.6293	8447.673	0.006389749	1	5.003068	0.4520698	1	2	0.004790882	0.01971218	
5264	909.0505	3.45e+19	0	0	100000	2	1e-05	1.529866e+26	1.226735e+26	1.14474e+26	8.199516e+24	2.93856e+25	9.274836e+23	1.111441e+25	8.912177e+24	8.316486e+24	5.956913e+23	2.134851e+24	6.738129e+22	0.006062516	1.111441e+26	8.912177e+25	8.316486e+25	5.956913e+24	5.087659e-261	3.137834e+17	2.202233e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.431797e+26	0	1.431797e+26	6.472509e+25	0	6.472509e+25	3.465081e+25	0	3.465081e+25	1.294502e+26	0	1.294502e+26	3.857354e+25	0	3.857354e+25	1.235661e+26	0	1.235661e+26	4.720653e+23	6.772431e-10	0.0006142206	1.0027e+13	1.161083e+07	69130.81	1.079887e-07	2.492838e-14	8.89424e-22	0.2499569	0.5	0.002675476	1	22.33632	2.777634	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02544603	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	720.5537	8447.673	0.006389748	1	5.003456	0.4520698	1	2	0.004828663	0.01981759	
5292	909.0505	3.45e+19	0	0	100000	2	1e-05	1.538003e+26	1.232495e+26	1.150219e+26	8.227637e+24	2.961478e+25	9.36071e+23	1.117353e+25	8.954023e+24	8.356289e+24	5.977343e+23	2.151501e+24	6.800516e+22	0.006086274	1.117353e+26	8.954023e+25	8.356289e+25	5.977343e+24	1.837551e-262	3.137834e+17	2.219506e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.439413e+26	0	1.439413e+26	6.506937e+25	0	6.506937e+25	3.483512e+25	0	3.483512e+25	1.301387e+26	0	1.301387e+26	3.877872e+25	0	3.877872e+25	1.242233e+26	0	1.242233e+26	4.714638e+23	6.783073e-10	0.0006163345	9.98816e+12	1.174695e+07	69950.51	1.084089e-07	2.512276e-14	8.998472e-22	0.2509301	0.5	0.002696345	1	22.45513	2.792409	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02542156	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	724.4787	8447.673	0.006389748	1	5.003842	0.4520698	1	2	0.004866536	0.019923	
5320	909.0505	3.45e+19	0	0	100000	2	1e-05	1.546141e+26	1.238249e+26	1.155692e+26	8.255681e+24	2.984444e+25	9.447507e+23	1.123265e+25	8.995827e+24	8.396055e+24	5.997717e+23	2.168186e+24	6.863574e+22	0.006110379	1.123265e+26	8.995827e+25	8.396055e+25	5.997717e+24	6.691809e-264	3.137834e+17	2.236821e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.447029e+26	0	1.447029e+26	6.541366e+25	0	6.541366e+25	3.501943e+25	0	3.501943e+25	1.308273e+26	0	1.308273e+26	3.89839e+25	0	3.89839e+25	1.248806e+26	0	1.248806e+26	4.708661e+23	6.79367e-10	0.0006184425	9.949462e+12	1.188416e+07	70776.79	1.088292e-07	2.531793e-14	9.103536e-22	0.2518998	0.5	0.002717259	1	22.57394	2.807184	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02539726	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	728.4045	8447.673	0.006389748	1	5.004227	0.4520698	1	2	0.004904503	0.02002841	
