Time (s),Average dC (atm/m^3)
1380000.0,3.0875007932123764e+23
1390000.0,3.0875089286698144e+23
1400000.0,3.0875154944824996e+23
1410000.0,3.0875225846480313e+23
1420000.0,3.087528233461081e+23
1430000.0,3.087533393287071e+23
1440000.0,3.087539083675051e+23
1450000.0,3.087544856322472e+23
1460000.0,3.087553705305073e+23
1470000.0,3.0875564724300036e+23
1480000.0,3.087562746522437e+23
1490000.0,3.087571020756965e+23
1500000.0,3.087573610744792e+23
1510000.0,3.087576461322249e+23
1520000.0,3.087577864093993e+23
1530000.0,3.087579362217378e+23
1540000.0,3.087582708805161e+23
1550000.0,3.087585483851143e+23
1560000.0,3.087590611872541e+23
1570000.0,3.087591187319715e+23
1580000.0,3.087591951226389e+23
1590000.0,3.087595279552671e+23
1600000.0,3.087596965862696e+23
1610000.0,3.087602308202482e+23
1620000.0,3.08760294093891e+23
1630000.0,3.087605811150282e+23
1640000.0,3.087607658654431e+23
1650000.0,3.087609381804007e+23
1660000.0,3.087609384442368e+23
1670000.0,3.087610711600809e+23
1680000.0,3.0876104162790884e+23
1690000.0,3.087609781670888e+23
1700000.0,3.08760999284176e+23
1710000.0,3.087611075901085e+23
1720000.0,3.087611630851761e+23
1730000.0,3.0876142640239215e+23
1740000.0,3.0876144745401986e+23
1750000.0,3.087617035749194e+23
1760000.0,3.087617217095053e+23
1770000.0,3.0876194738587484e+23
1780000.0,3.087619240462504e+23
1790000.0,3.087620666837131e+23
1800000.0,3.087621051653947e+23
1810000.0,3.087620882830429e+23
1820000.0,3.0876202973587335e+23
1830000.0,3.087619785573483e+23
1840000.0,3.0876193023405106e+23
1850000.0,3.087619501054057e+23
1860000.0,3.0876193924286126e+23
1870000.0,3.087619897671553e+23
1880000.0,3.0876205759310136e+23
1890000.0,3.08762197955848e+23
1900000.0,3.0876229840447916e+23
1910000.0,3.0876229411057675e+23
1920000.0,3.087623329307317e+23
1930000.0,3.0876223882460895e+23
1940000.0,3.0876213558603915e+23
1950000.0,3.087621259055289e+23
1960000.0,3.0876255150645953e+23
1970000.0,3.087623464001232e+23
1980000.0,3.087622227183224e+23
1990000.0,3.087621643554261e+23
2000000.0,3.0876221199394113e+23
2010000.0,3.087621674960077e+23
2020000.0,3.087622226333771e+23
2030000.0,3.0876245360792344e+23
2040000.0,3.087623165423074e+23
2050000.0,3.087622911020452e+23
2060000.0,3.0876230730873114e+23
2070000.0,3.087623750549668e+23
2080000.0,3.087624295010747e+23
2090000.0,3.087623395175407e+23
2100000.0,3.087628422750029e+23
2110000.0,3.087626357022467e+23
2120000.0,3.08762729726247e+23
2130000.0,3.087627467377761e+23
2140000.0,3.0876290922656676e+23
2150000.0,3.087628424977578e+23
2160000.0,3.0876281743779793e+23
2170000.0,3.0876282496364975e+23
2180000.0,3.0876273602893696e+23
2190000.0,3.087627576633848e+23
2200000.0,3.087627705980706e+23
2210000.0,3.0876274486765075e+23
2220000.0,3.0876300427622246e+23
2230000.0,3.087632043755661e+23
2240000.0,3.08763006447489e+23
2250000.0,3.08762830601931e+23
2260000.0,3.0876280272828885e+23
2270000.0,3.0876284625553955e+23
2280000.0,3.087628292820621e+23
2290000.0,3.087629787499949e+23
2300000.0,3.087629621459651e+23
2310000.0,3.087628682496894e+23
2320000.0,3.0876301988975955e+23
2330000.0,3.0876291910097024e+23
2340000.0,3.087631259635177e+23
2350000.0,3.087631566830183e+23
2360000.0,3.08763266265779e+23
2370000.0,3.0876307599227734e+23
2380000.0,3.087631778448514e+23
2390000.0,3.087629620535123e+23
2400000.0,3.087628594987949e+23
2410000.0,3.087629130379786e+23
2420000.0,3.0876293064592595e+23
2430000.0,3.087628709298257e+23
2440000.0,3.087630827587298e+23
2450000.0,3.0876317053061235e+23
2460000.0,3.0876300529790216e+23
2470000.0,3.087629215542096e+23
2480000.0,3.0876289834543146e+23
2490000.0,3.087627762379286e+23
2500000.0,3.08762706113268e+23
2510000.0,3.087627188248267e+23
2520000.0,3.087626854433678e+23
2530000.0,3.0876297487680034e+23
2540000.0,3.087629926946898e+23
2550000.0,3.087628024211254e+23
2560000.0,3.0876298731686246e+23
2570000.0,3.087633944575745e+23
2580000.0,3.087630753160648e+23
2590000.0,3.087631723407609e+23
2600000.0,3.087630421734584e+23
2610000.0,3.087628786610736e+23
2620000.0,3.0876283495709577e+23
2630000.0,3.087627163859028e+23
2640000.0,3.0876277340364587e+23
2650000.0,3.0876271538777524e+23
2660000.0,3.087625712804051e+23
2670000.0,3.087625911710775e+23
2680000.0,3.087626818386115e+23
2690000.0,3.087625392389015e+23
2700000.0,3.087625864386991e+23
2710000.0,3.087627117645179e+23
2720000.0,3.0876266755429503e+23
2730000.0,3.0876267883001844e+23
2740000.0,3.087626504947217e+23
2750000.0,3.087626584136802e+23
2760000.0,3.087631973597673e+23
2770000.0,3.0876280452190745e+23
2780000.0,3.0876284127935473e+23
2790000.0,3.087629618133556e+23
2800000.0,3.087628158426598e+23
2810000.0,3.087628096656671e+23
2820000.0,3.087626413378428e+23
2830000.0,3.087627123351385e+23
2840000.0,3.087635062025508e+23
2850000.0,3.0876332484558e+23
2860000.0,3.087632430533638e+23
2870000.0,3.087629725645636e+23
2880000.0,3.087628308651355e+23
2890000.0,3.087628399006102e+23
2900000.0,3.087627775719109e+23
2910000.0,3.087626577527829e+23
2920000.0,3.087627143509183e+23
2930000.0,3.087627309216429e+23
2940000.0,3.087627978876429e+23
2950000.0,3.087628200345169e+23
2960000.0,3.087628157604814e+23
2970000.0,3.0876281786651976e+23
2980000.0,3.0876306097138755e+23
2990000.0,3.08762898755924e+23
3000000.0,3.0876302447420925e+23
3010000.0,3.0876290382032935e+23
3020000.0,3.087628067554072e+23
3030000.0,3.087628018458238e+23
3040000.0,3.087627936481564e+23
3050000.0,3.087626949790314e+23
3060000.0,3.087627095953702e+23
3070000.0,3.08762728910206e+23
3080000.0,3.087627102795288e+23
3090000.0,3.087628560016579e+23
3100000.0,3.0876278915918236e+23
3110000.0,3.0876276516028145e+23
3120000.0,3.087627857233826e+23
3130000.0,3.0876290569283765e+23
3140000.0,3.0876284320875766e+23
3150000.0,3.0876281928727226e+23
3160000.0,3.0876272887921805e+23
3170000.0,3.087629194902554e+23
3180000.0,3.087629177926135e+23
3190000.0,3.0876329298108284e+23
3200000.0,3.087631549925699e+23
3210000.0,3.0876313726227765e+23
3220000.0,3.0876311755205425e+23
3230000.0,3.0876326331320674e+23
3240000.0,3.087631414433424e+23
3250000.0,3.0876289722887224e+23
3260000.0,3.087630731909124e+23
3270000.0,3.087628967467574e+23
3280000.0,3.087626816609513e+23
3290000.0,3.087626368711985e+23
3300000.0,3.0876266873699e+23
3310000.0,3.087626844439357e+23
3320000.0,3.0876266713243415e+23
3330000.0,3.0876259643105335e+23
3340000.0,3.087628119109353e+23
3350000.0,3.087630225904152e+23
3360000.0,3.087627821240848e+23
3370000.0,3.0876309643119066e+23
3380000.0,3.087633020960772e+23
3390000.0,3.0876327008921766e+23
3400000.0,3.087630213249828e+23
3410000.0,3.087630708932501e+23
3420000.0,3.08762792413348e+23
3430000.0,3.087628825955038e+23
3440000.0,3.087625088173873e+23
3450000.0,3.0876235609912234e+23
3460000.0,3.087623434352272e+23
3470000.0,3.087622576035148e+23
3480000.0,3.0876225858850064e+23
3490000.0,3.0876225137927254e+23
3500000.0,3.087622823363675e+23
3510000.0,3.087623317095816e+23
3520000.0,3.087625531459817e+23
3530000.0,3.087625012601556e+23
3540000.0,3.087626049079794e+23
3550000.0,3.0876245841241425e+23
3560000.0,3.087624433299912e+23
3570000.0,3.087625346586301e+23
3580000.0,3.08762505713637e+23
3590000.0,3.087626093016044e+23
3600000.0,3.087623877834337e+23
3610000.0,3.087623769169135e+23
3620000.0,3.0876279094403903e+23
3630000.0,3.0876256019012883e+23
3640000.0,3.0876273688029095e+23
3650000.0,3.087627250454455e+23
3660000.0,3.087629823009309e+23
3670000.0,3.08762773680846e+23
3680000.0,3.087635383730325e+23
3690000.0,3.087631354834972e+23
3700000.0,3.0876300761134133e+23
3710000.0,3.08763445347311e+23
3720000.0,3.0876309158645735e+23
3730000.0,3.087629123898605e+23
3740000.0,3.087629673271617e+23
3750000.0,3.087627320729594e+23
3760000.0,3.0876262531307626e+23
3770000.0,3.087625942612878e+23
3780000.0,3.087626131699558e+23
3790000.0,3.087626227944883e+23
3800000.0,3.087626120233139e+23
3810000.0,3.087625713659689e+23
3820000.0,3.0876249672503275e+23
3830000.0,3.0876272384094203e+23
3840000.0,3.0876270525514336e+23
3850000.0,3.0876254445816265e+23
3860000.0,3.087625869681763e+23
3870000.0,3.087625899557511e+23
3880000.0,3.0876258913800145e+23
3890000.0,3.087626007565055e+23
3900000.0,3.087626254339716e+23
3910000.0,3.0876296721252864e+23
3920000.0,3.087628525554867e+23
3930000.0,3.0876289600823595e+23
3940000.0,3.087627987611064e+23
3950000.0,3.087636565074632e+23
3960000.0,3.087637643229156e+23
3970000.0,3.0876340855006056e+23
3980000.0,3.087632722250786e+23
3990000.0,3.087633706879806e+23
4000000.0,3.0876336351759226e+23
4010000.0,3.0876319440239324e+23
4020000.0,3.087632631018918e+23
4030000.0,3.087635648612249e+23
4040000.0,3.0876329944121046e+23
4050000.0,3.087631504998619e+23
4060000.0,3.087629836352271e+23
4070000.0,3.087629092247107e+23
4080000.0,3.087632237535665e+23
4090000.0,3.087634892237278e+23
4100000.0,3.087631787385556e+23
4110000.0,3.0876294210851673e+23
4120000.0,3.087628595370269e+23
4130000.0,3.087626491653156e+23
4140000.0,3.0876260676918244e+23
4150000.0,3.087629702250036e+23
4160000.0,3.0876348292263116e+23
4170000.0,3.087631310725836e+23
4180000.0,3.087627222937738e+23
4190000.0,3.087626258052387e+23
4200000.0,3.087625196154024e+23
4210000.0,3.087625771402684e+23
4220000.0,3.087624697297545e+23
4230000.0,3.087624992299962e+23
4240000.0,3.087629751216947e+23
4250000.0,3.0876278991664494e+23
4260000.0,3.0876268360499255e+23
4270000.0,3.087626378462059e+23
4280000.0,3.0876269390737235e+23
4290000.0,3.087626763085367e+23
4300000.0,3.087626859278338e+23
4310000.0,3.087629104986675e+23
4320000.0,3.087628318261567e+23
4330000.0,3.0876316565882276e+23
4340000.0,3.0876297810163164e+23
4350000.0,3.0876304851680186e+23
4360000.0,3.087629662304735e+23
4370000.0,3.087632400967083e+23
4380000.0,3.087630634443e+23
4390000.0,3.087629421454001e+23
4400000.0,3.087631244857953e+23
4410000.0,3.087629209611744e+23
4420000.0,3.0876330847932415e+23
4430000.0,3.0876308372510235e+23
4440000.0,3.0876288799885075e+23
4450000.0,3.087629210517883e+23
4460000.0,3.087628522706185e+23
4470000.0,3.087626084715426e+23
4480000.0,3.087626292363424e+23
4490000.0,3.087626641298382e+23
4500000.0,3.087626783718203e+23
4510000.0,3.087626287918059e+23
4520000.0,3.087624592356812e+23
4530000.0,3.0876261516207205e+23
4540000.0,3.0876272580680984e+23
4550000.0,3.087627510472227e+23
4560000.0,3.087629192308033e+23
4570000.0,3.087628396571121e+23
4580000.0,3.087628193099307e+23
4590000.0,3.0876290061240835e+23
4600000.0,3.08762769494287e+23
4610000.0,3.08762739582891e+23
4620000.0,3.087627164722118e+23
4630000.0,3.0876274077556073e+23
4640000.0,3.087626898872116e+23
4650000.0,3.087628488075961e+23
4660000.0,3.087628393112505e+23
4670000.0,3.087628527474459e+23
4680000.0,3.087628497838657e+23
4690000.0,3.08762842758052e+23
4700000.0,3.08762948570424e+23
4710000.0,3.087630877283187e+23
4720000.0,3.087633796247516e+23
4730000.0,3.087631253220985e+23
4740000.0,3.087630466918524e+23
4750000.0,3.087630032762309e+23
4760000.0,3.087629168346069e+23
4770000.0,3.0876294135321815e+23
4780000.0,3.08763068190143e+23
4790000.0,3.087630304337388e+23
4800000.0,3.087630231105849e+23
4810000.0,3.087629913408776e+23
4820000.0,3.0876292691538514e+23
4830000.0,3.087631928882688e+23
4840000.0,3.0876338326580767e+23
4850000.0,3.087632027613296e+23
4860000.0,3.087630469281198e+23
4870000.0,3.0876301505524175e+23
4880000.0,3.087630223012617e+23
4890000.0,3.0876315285408113e+23
4900000.0,3.087630748488808e+23
4910000.0,3.08763334927771e+23
4920000.0,3.0876358483300736e+23
4930000.0,3.08763301449625e+23
4940000.0,3.0876351675603276e+23
4950000.0,3.0876333488709035e+23
4960000.0,3.087632272941729e+23
4970000.0,3.0876325566523075e+23
4980000.0,3.087631376313732e+23
4990000.0,3.087629575989328e+23
5000000.0,3.08762967637337e+23
5010000.0,3.087628178630905e+23
5020000.0,3.087628300132207e+23
5030000.0,3.087629302572385e+23
5040000.0,3.087630409755219e+23
5050000.0,3.087628327826691e+23
5060000.0,3.087629045871028e+23
5070000.0,3.087627227603463e+23
5080000.0,3.0876264835301224e+23
5090000.0,3.0876290578013186e+23
5100000.0,3.0876282573237816e+23
5110000.0,3.087627512041804e+23
5120000.0,3.087626652154222e+23
5130000.0,3.087625340969571e+23
5140000.0,3.087625262068729e+23
5150000.0,3.0876252189400536e+23
5160000.0,3.087626994817228e+23
5170000.0,3.0876277487915806e+23
5180000.0,3.0876269850228587e+23
5190000.0,3.087626901356779e+23
5200000.0,3.087630169319321e+23
5210000.0,3.087628261104074e+23
5220000.0,3.08762727483005e+23
5230000.0,3.087627139833283e+23
5240000.0,3.087628239760953e+23
5250000.0,3.087632142148871e+23
5260000.0,3.087629879474388e+23
5270000.0,3.087627740113871e+23
5280000.0,3.087632805898595e+23
5290000.0,3.0876297089864406e+23
5300000.0,3.087629740541434e+23
5310000.0,3.087628154113667e+23
5320000.0,3.0876273403053505e+23
5330000.0,3.087627149862786e+23
5340000.0,3.08762937048674e+23
5350000.0,3.087626687879818e+23
5360000.0,3.0876251573827314e+23
5370000.0,3.087623782061565e+23
5380000.0,3.087623238032926e+23
5390000.0,3.08762250469106e+23
5400000.0,3.087621924920518e+23
5410000.0,3.087621427553228e+23
5420000.0,3.087620895034708e+23
5430000.0,3.087620811438959e+23
5440000.0,3.087620929008692e+23
5450000.0,3.087622764590106e+23
5460000.0,3.087622735594822e+23
5470000.0,3.087623349933837e+23
5480000.0,3.08762355276249e+23
5490000.0,3.087623187314583e+23
5500000.0,3.0876228610543866e+23
5510000.0,3.087623733362186e+23
5520000.0,3.0876253070334795e+23
5530000.0,3.0876250542003e+23
5540000.0,3.087629281029433e+23
5550000.0,3.0876287048457414e+23
5560000.0,3.08762769387029e+23
5570000.0,3.087627156192881e+23
5580000.0,3.087627180356693e+23
5590000.0,3.0876260130312936e+23
5600000.0,3.0876264697515774e+23
5610000.0,3.087627093665172e+23
5620000.0,3.0876288741527636e+23
5630000.0,3.0876275904819925e+23
5640000.0,3.087627891306495e+23
5650000.0,3.087627590579907e+23
5660000.0,3.087629465679341e+23
5670000.0,3.087631422245094e+23
5680000.0,3.087630152846611e+23
5690000.0,3.087630143169619e+23
5700000.0,3.0876289970023286e+23
5710000.0,3.087629396153826e+23
5720000.0,3.087629962778573e+23
5730000.0,3.087628475146891e+23
5740000.0,3.087628388473745e+23
5750000.0,3.087627051581236e+23
5760000.0,3.0876266206751216e+23
5770000.0,3.08762591722626e+23
5780000.0,3.087626329735459e+23
5790000.0,3.087627030759752e+23
5800000.0,3.087626673076851e+23
5810000.0,3.087629798933099e+23
5820000.0,3.0876280672089185e+23
5830000.0,3.087627267739417e+23
5840000.0,3.0876262287701275e+23
5850000.0,3.087627280215068e+23
5860000.0,3.087625273130494e+23
5870000.0,3.0876276677897664e+23
5880000.0,3.0876272273555133e+23
5890000.0,3.0876280067506477e+23
5900000.0,3.087627718221321e+23
5910000.0,3.087627364402552e+23
5920000.0,3.0876309880344934e+23
5930000.0,3.087630295035218e+23
5940000.0,3.087631819554177e+23
5950000.0,3.087629957282164e+23
5960000.0,3.0876288747688196e+23
5970000.0,3.087628081341098e+23
5980000.0,3.0876272454854226e+23
5990000.0,3.087628325281089e+23
6000000.0,3.0876300166491314e+23
6010000.0,3.0876285008495594e+23
6020000.0,3.0876282864690364e+23
6030000.0,3.087628911313755e+23
6040000.0,3.0876264123127155e+23
6050000.0,3.08762939591538e+23
6060000.0,3.087628323226785e+23
6070000.0,3.087627827502973e+23
6080000.0,3.087627013961776e+23
6090000.0,3.087630493274069e+23
6100000.0,3.0876289091300545e+23
6110000.0,3.0876312923296024e+23
6120000.0,3.0876286686409676e+23
6130000.0,3.087628204373984e+23
6140000.0,3.087627859478105e+23
6150000.0,3.087626921199905e+23
6160000.0,3.08762846265421e+23
6170000.0,3.087629119866435e+23
6180000.0,3.0876272168849555e+23
6190000.0,3.0876275629851696e+23
6200000.0,3.087626839208947e+23
6210000.0,3.0876261919953606e+23
6220000.0,3.087627079640282e+23
6230000.0,3.0876252756844575e+23
6240000.0,3.087626349699873e+23
6250000.0,3.0876264198506616e+23
6260000.0,3.0876263521835505e+23
6270000.0,3.087625831728497e+23
6280000.0,3.0876254395810766e+23
6290000.0,3.087626274166215e+23
6300000.0,3.0876321678703955e+23
6310000.0,3.087630081887625e+23
6320000.0,3.0876290833371614e+23
6330000.0,3.08762871397236e+23
6340000.0,3.0876279350546834e+23
6350000.0,3.0876331885900376e+23
6360000.0,3.087629921830905e+23
6370000.0,3.087628011158263e+23
6380000.0,3.087627896461299e+23
6390000.0,3.087627941863623e+23
6400000.0,3.087634056470125e+23
6410000.0,3.0876321202694394e+23
6420000.0,3.087629560747655e+23
6430000.0,3.087629409237185e+23
6440000.0,3.0876271684274756e+23
6450000.0,3.087626785319253e+23
6460000.0,3.087627694507749e+23
6470000.0,3.0876260705743387e+23
6480000.0,3.087627232275395e+23
6490000.0,3.0876276454376084e+23
6500000.0,3.0876274952507276e+23
6510000.0,3.087627138410817e+23
6520000.0,3.0876262881254005e+23
6530000.0,3.0876264937099425e+23
6540000.0,3.087626226803192e+23
6550000.0,3.0876287347727876e+23
6560000.0,3.08762796039092e+23
6570000.0,3.0876263816247326e+23
6580000.0,3.087625364790804e+23
6590000.0,3.0876248224347086e+23
6600000.0,3.087625002044589e+23
6610000.0,3.08762493612394e+23
6620000.0,3.0876246579073857e+23
6630000.0,3.0876246078888616e+23
6640000.0,3.087624610696214e+23
6650000.0,3.0876265178366005e+23
6660000.0,3.08762530236125e+23
6670000.0,3.087625139894858e+23
6680000.0,3.087625749348576e+23
6690000.0,3.0876251740405574e+23
6700000.0,3.087625842473496e+23
6710000.0,3.0876253824172174e+23
6720000.0,3.087625562566541e+23
6730000.0,3.087626283919453e+23
6740000.0,3.087626300493961e+23
6750000.0,3.0876261069708243e+23
6760000.0,3.087625991677279e+23
6770000.0,3.087626361509644e+23
6780000.0,3.087628478462758e+23
6790000.0,3.087629900830734e+23
6800000.0,3.087629373855562e+23
6810000.0,3.087629561503012e+23
6820000.0,3.0876303432996345e+23
6830000.0,3.087632140079135e+23
6840000.0,3.087630379931993e+23
6850000.0,3.087629511808569e+23
6860000.0,3.0876294980475634e+23
6870000.0,3.087628800901475e+23
6880000.0,3.087631337506262e+23
6890000.0,3.087628764722458e+23
6900000.0,3.087627620420911e+23
6910000.0,3.0876297988974503e+23
6920000.0,3.087630940657995e+23
6930000.0,3.087633461617871e+23
6940000.0,3.087633099835755e+23
6950000.0,3.08762991039602e+23
6960000.0,3.087627961703267e+23
6970000.0,3.0876276854678276e+23
6980000.0,3.087627192282988e+23
6990000.0,3.087626805133356e+23
7000000.0,3.087627358717302e+23
7010000.0,3.0876269980443895e+23
7020000.0,3.087629602074189e+23
7030000.0,3.0876276821967416e+23
7040000.0,3.087630467354198e+23
7050000.0,3.0876292186529984e+23
7060000.0,3.087629073371864e+23
7070000.0,3.0876288118224534e+23
7080000.0,3.0876286504097434e+23
7090000.0,3.087628155221077e+23
7100000.0,3.087629140944934e+23
7110000.0,3.087629232328853e+23
7120000.0,3.08762851231504e+23
7130000.0,3.08762910786679e+23
7140000.0,3.087628915247926e+23
7150000.0,3.087628262859537e+23
7160000.0,3.087630137442191e+23
7170000.0,3.0876320781946815e+23
7180000.0,3.087630391659381e+23
7190000.0,3.087635083397696e+23
7200000.0,3.08763187082845e+23
7210000.0,3.0876307401119045e+23
7220000.0,3.087629549548743e+23
7230000.0,3.087628421461535e+23
7240000.0,3.087626833295712e+23
7250000.0,3.087627348015331e+23
7260000.0,3.087627636896069e+23
7270000.0,3.087627125345324e+23
7280000.0,3.087624999320065e+23
7290000.0,3.087625258453606e+23
7300000.0,3.08762605148384e+23
7310000.0,3.087627218865479e+23
7320000.0,3.0876270244454984e+23
7330000.0,3.087627957327226e+23
7340000.0,3.08762705644418e+23
7350000.0,3.087626834128974e+23
7360000.0,3.087627146639958e+23
7370000.0,3.0876265189563965e+23
7380000.0,3.087626682888481e+23
7390000.0,3.087626605375796e+23
7400000.0,3.087628330825362e+23
7410000.0,3.0876273584233445e+23
7420000.0,3.0876297345258435e+23
7430000.0,3.087631592623703e+23
7440000.0,3.087629981908743e+23
7450000.0,3.087631845130761e+23
7460000.0,3.0876300790908256e+23
7470000.0,3.087627263096913e+23
7480000.0,3.087632171892714e+23
7490000.0,3.0876297190446936e+23
7500000.0,3.087632715905178e+23
7510000.0,3.087629861186434e+23
7520000.0,3.087628508296349e+23
7530000.0,3.087626841455853e+23
7540000.0,3.0876264145856384e+23
7550000.0,3.087625710630041e+23
7560000.0,3.087625930081662e+23
7570000.0,3.0876253213751847e+23
7580000.0,3.0876236359619546e+23
7590000.0,3.0876243266323907e+23
7600000.0,3.087625149383027e+23
7610000.0,3.087624588420219e+23
7620000.0,3.087624956456652e+23
7630000.0,3.0876258705815326e+23
7640000.0,3.087625791559944e+23
7650000.0,3.0876256700788805e+23
7660000.0,3.087625675281231e+23
7670000.0,3.087625904112974e+23
7680000.0,3.087626283213954e+23
7690000.0,3.087625764682895e+23
7700000.0,3.087626972426062e+23
7710000.0,3.087626921847625e+23
7720000.0,3.087626828854089e+23
7730000.0,3.087627029870288e+23
7740000.0,3.087626958420415e+23
7750000.0,3.0876267893475504e+23
7760000.0,3.087626383892507e+23
7770000.0,3.087626789754418e+23
7780000.0,3.087628058843687e+23
7790000.0,3.0876281472697336e+23
7800000.0,3.087626583435189e+23
7810000.0,3.087626882983963e+23
7820000.0,3.087625823454872e+23
7830000.0,3.087626437603868e+23
7840000.0,3.087631632144407e+23
7850000.0,3.087630142345207e+23
7860000.0,3.087628675744978e+23
7870000.0,3.087629179895728e+23
7880000.0,3.087628490794567e+23
7890000.0,3.087629007323754e+23
7900000.0,3.087630620945265e+23
7910000.0,3.087629383967098e+23
7920000.0,3.087630248052189e+23
7930000.0,3.087629346659786e+23
7940000.0,3.087629054601765e+23
7950000.0,3.0876282712137045e+23
7960000.0,3.0876293264302185e+23
7970000.0,3.0876313531160216e+23
7980000.0,3.0876325655284916e+23
7990000.0,3.087633564715509e+23
8000000.0,3.087631786530491e+23
8010000.0,3.0876305223004355e+23
8020000.0,3.087631714805235e+23
8030000.0,3.087629445022999e+23
8040000.0,3.0876290208612524e+23
8050000.0,3.0876302983990954e+23
8060000.0,3.087629103523781e+23
8070000.0,3.087630142179557e+23
8080000.0,3.0876301047426426e+23
8090000.0,3.087628805325639e+23
8100000.0,3.08762878780891e+23
8110000.0,3.087628471972035e+23
