label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state,block,physical_metric
baseline_v5_B_standard_wide_trial_00214,2.1279370539685925,0.9534824946312592,0.6594448710170743,0.5346448277015798,0.1508269081352043,0.05418096125340706,0.00824167843032714,4.724875833939284e-07,1327789.2093051057,7940665199206.235,5.095791883911233e+19,0.6038927987421114,0.7999038939674942,0.0711296340762338,1.229933317947297,4.543471515929218,0.11962679520933783,0.0,2.8092263866414946,1.368194313194341,86.40129437510286,1.0397702415774708e+19,1.051288431401641e+19,1.0077090400939469e+19,-0.01838673076543868,3.96498828728187,4.9020251731843185,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.083955662458401e-105,7.066425582907069e-86,3.7001228692480905e-104,11.997976865525061,9.42721498523578e-20,4.1884580210241336e-19,1.2379469879387969e-20,700.0,800.0,1.35,117.99702211334683,148.00486973958655,168.45159212911068,180.6694932822479,31.595727738243966,30.007847626239723,20.446722389524126,32.66462354266136,12.217901153137234,0.75,350.0,1.5311360409476986,1.2206996540055373,1.0725306362422076,2.8,73.89122824911716,69.87112118709925,56.53171256020607,0.47312926715516623,0.034788562058587054,60.81034153416425,87.07786251519173,85.18655696757294,79.04152247756996,43.3485135134908,12.284826087201306,7.247545556714436,20.229750156583275,24.447023016061046,37.70567532682672,92.59419060505104,93.08607746635477,33.51983343107058,7.9362439708033055,9.85854436953703,15.606488916923626,49.39534683987296,78.97969441885691,82.06431197649107,baseline,1.0882088363803473,0.8017044028122884,0.2829462658454574,0.0006297581831512484,4.582451108388528e-05,0.3678782276543033,0.26871745370856776,0.005086490476641438,0.0005179675507856175,6.183903096149922e-05,1.0015916480317348,1.228651326287126,4.790812757919209,4.880151394027415,5.479665847121759,6.932050369610642,6.8790881470755725,5.433189412777807,4.618015286350654,4.686181209181455,5.258252686947909,7.251053156159601,8.734961526390984,10.688080627763547,0.11204580444974349,0.026496684863382424,0.0,0.0,0.0,0.2750407401993495,2.119934895709343,214,TrialState.COMPLETE,B_standard_wide,2.1279370539685925
baseline_v5_B_standard_wide_trial_00225,2.1279744842679973,0.9099133663873781,0.7163703599305771,0.5381695584765279,0.21550691481301368,0.00955983902844691,0.01763038308209614,8.370115633057299e-07,1463568.089469834,9872381525764.36,5.20715358544781e+19,0.6125932227748951,0.7754988472237242,0.06756785744699423,0.7576496956035758,3.0108668224660917,0.11086677525632607,0.0,2.3824370647322146,1.2185890266750024,73.55440801249775,1.4292451073062269e+19,1.4411751221998402e+19,1.3955883067238246e+19,-0.013959434703675616,3.236739736012716,4.11810123775181,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.1174714004286253e-105,7.181464147789415e-86,3.7751545718292105e-104,12.10966866066569,9.633234133078448e-20,4.076645038249062e-19,1.2560814754670953e-20,700.0,800.0,1.35,99.92666300739772,125.85148828699856,142.86673752053156,151.96193410959532,26.372254994899976,25.92482527960084,17.015249233532998,26.11044582259676,9.095196589063761,0.75,350.0,1.5207346021186092,1.2074702983492185,1.063662100408478,2.8,75.56337090362133,71.96342203833042,60.20272490812087,0.735478582323877,0.05435214977897666,64.00171897862177,87.56529409883358,85.803629157985,80.31997636118749,47.36112778881644,12.24288487381544,7.080565815539778,18.34464445515461,22.139757114629692,33.83420334315749,91.74108994653633,92.47305529229236,30.13559968402798,7.307069862851811,9.082418182331544,14.15657418197641,45.046674318909126,78.6380311897419,81.84596933239789,baseline,1.1952015478422007,0.8944779862573378,0.3183409695614024,0.0007885509999807364,5.761162686476445e-05,0.40544999330008835,0.30219650839900586,0.005775328446234092,0.0005462743971112248,7.279596352912015e-05,1.0012932421031036,1.1169715893064667,4.896783093381862,5.002342860782564,5.644730779160243,7.522642920139817,7.472534946301794,5.595235878342861,4.722186045014525,4.811756151284446,5.416879269629105,7.586422563828198,9.118537662045542,11.07339205609881,0.07647816357229757,0.020533783219442176,0.0,0.0,0.0,0.2718052017626243,1.609322646256478,225,TrialState.COMPLETE,B_standard_wide,2.1279744842679973
baseline_v5_B_standard_wide_trial_00397,2.128339269620079,0.9329070703932597,0.6619961148587362,0.5355749257304229,0.1804007672361996,0.05640153027895945,3.1287082341278327e-06,1.7834833240110172e-06,1141799.2724861025,9365854359994.92,4.999963979545047e+19,0.4556306063502125,0.6852639108048031,0.057269367658378145,0.7285286023613415,3.6443706827923714,0.13646668750361768,0.0,2.274787742024105,1.1741429286355172,80.12255924706339,1.0558150085269598e+19,1.0664334328116584e+19,1.0249457792264894e+19,-0.01723286046399648,3.312723569263635,3.8581846341429373,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.0548206808367574e-105,9.936082380791395e-86,5.1851181625926155e-104,16.973559839762313,9.249933362158337e-20,3.5760314920016043e-19,9.338242732612935e-21,700.0,800.0,1.35,110.12416668008903,141.44131613070374,165.18583868315673,179.82908904940848,30.00160743302564,31.317149450614707,23.74452255245299,38.38777291870474,14.643250366251749,0.75,350.0,1.6329666273145331,1.2714042400682357,1.088647129094032,2.8,77.17775848432407,73.91448902722358,62.76728297706732,0.9567596034979209,0.07126468213063208,66.18211781365284,88.20460991188313,86.50453100267148,81.15778921067705,49.96860055047067,16.06700788847358,8.188450404050394,17.32705269553286,20.752588413172496,31.82795377284833,92.05243898666167,92.97483510250134,28.504766910212165,7.1392129237520425,8.845448524801913,13.840384899122665,43.19231063327596,75.51280677879,81.63289855761994,baseline,1.0250017750862461,0.7632501033772054,0.2682063756334557,0.0007185481201039372,5.283534073680777e-05,0.34696777682478264,0.25718987657705933,0.004851806553181595,0.00047735711709662377,6.0027084025753626e-05,1.0010259720504338,1.2038704800034732,4.470187045056826,4.569672456226717,5.136556874450901,6.990082861720291,6.953847380027291,5.087918732653975,4.309209387540033,4.392830595949551,4.912460812128083,6.834237009700185,8.419707975619335,10.178591011245647,0.07584340695343919,0.026506265570883647,0.0,0.0,0.0,0.28799368194661684,1.4948860884532944,397,TrialState.COMPLETE,B_standard_wide,2.128339269620079
baseline_v5_B_standard_wide_trial_00232,2.128712834469978,0.8818187652978261,0.7508538455686434,0.5385462200636417,0.2257268120179689,0.011496617136286838,0.0033377133283122415,6.920037348959361e-07,1489877.2822114914,11306899084806.666,5.038574886019733e+19,0.6087104785530417,0.6498131297776824,0.06498999228202365,0.7408250513967295,2.8382468109994146,0.10166063243199103,0.0,2.607622321929736,1.1490506143510426,72.0234153969679,1.6662299810299183e+19,1.6802157130148387e+19,1.6288826189060932e+19,-0.013475252660677976,3.596678060277946,4.042276461193022,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.066593021875601e-105,5.249281046757821e-86,2.7430729230436632e-104,8.945017821001676,9.321363539136507e-20,3.395674160811711e-19,1.2476690026945684e-20,700.0,800.0,1.35,96.90120708529399,119.65506426553989,133.2874497485953,140.40774546860874,24.877791688326084,22.7538571802459,13.632385483055401,20.752681203068846,7.120295720013445,0.75,350.0,1.4489782913129203,1.1734375500982914,1.053420601365272,2.8,73.13539269129404,69.17791501954336,56.27364396897495,0.5227463867965083,0.038464106418809034,60.389024928861964,86.57472766174129,84.60238646086643,78.4571383335991,42.52170094760051,8.510244614971603,4.134174264309464,20.544149965833444,24.759669391939042,37.712662835761115,92.20058905089971,92.73593496799562,33.705217667581735,8.226848611399637,10.231715352298703,15.999372915075288,49.954203606306756,82.70766082058003,85.4348671285898,baseline,1.4258503723739744,1.0596288591118808,0.37258287374221494,0.0008484369260799763,6.180207058136797e-05,0.4813488458708792,0.35602628757413646,0.006665512230602382,0.000594191815573881,7.96840515229135e-05,1.0009456468168954,1.1208171982034514,4.894606970498545,5.002786729405731,5.6411103215217295,7.275816125377711,7.225539123515003,5.593979590393537,4.717074880988179,4.809871899260735,5.4196137552147166,7.5174299338621315,8.7815003726328,10.430878923049203,0.07235434683471537,0.02243454308215077,0.0,0.0,0.0,0.27566446805761363,1.7053136647633835,232,TrialState.COMPLETE,B_standard_wide,2.128712834469978
baseline_v5_B_standard_wide_trial_00222,2.128742640533993,0.9174171543811988,0.7095403677802208,0.5366294866243506,0.19434487062782044,0.02494253897413042,0.007294148997211543,6.969860649107137e-07,1492763.7132892609,9413671741017.193,5.08468617203059e+19,0.6130842542416689,0.7974032759448496,0.07384519160939017,0.9483645995881912,3.785234962436279,0.11064012004741554,0.0,2.7386036563446248,1.2138087827779434,77.81196511884686,1.3877186470882345e+19,1.4013058033148844e+19,1.3509695767804176e+19,-0.015887351563706662,3.770653026485974,4.302696183678251,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.0805932602116243e-105,7.269268072720484e-86,3.804841773157662e-104,12.35100336776133,9.406669418256592e-20,4.173725970780267e-19,1.2567589352289832e-20,700.0,800.0,1.35,105.33009427730963,130.63722949551325,146.39271308953403,154.98733278356028,27.51812915846277,25.307135218203626,15.755483594020774,24.350103288047023,8.59461969402625,0.75,350.0,1.4714439766427503,1.1863948231455974,1.0587093408725186,2.8,73.532758826424,69.32068220765817,55.938875458681295,0.4703213706409892,0.03448766683023472,60.23170842205192,86.89313994804564,84.88139416854747,78.67948785726439,42.59593374035213,10.055426208493959,5.911418418868156,20.475200360763047,24.884049063451176,38.20421571296502,92.4938560938068,92.98355527481665,34.00026492075735,8.029781152114959,10.05910759846935,15.854636908038016,50.00307830824679,81.21035720305372,83.48921370537599,baseline,1.143702173582216,0.8483566371856681,0.2985399571388927,0.0006560523545718797,4.770936517182475e-05,0.3878811449489752,0.2863411021331372,0.0053715577903433705,0.000517582516503493,6.498642219438974e-05,1.0012255562741452,1.157002011433437,4.848338639230741,4.946912091704991,5.558368871214779,7.03516648319765,6.981909348987952,5.517408468214051,4.68919775489041,4.773157130850046,5.365984932968091,7.395616393610728,8.733699005935806,10.599302889333659,0.09826936301008474,0.025095811567487504,0.0,0.0,0.0,0.26798549894510076,1.8662656639616197,222,TrialState.COMPLETE,B_standard_wide,2.128742640533993
baseline_v5_B_standard_wide_trial_00670,2.1290376055197577,0.9672381159192484,0.6208487000945528,0.5123548231724101,0.06394891102625795,0.07063690435382006,0.05220706605473806,2.396554239205954e-06,920974.4393873261,6082118935963.017,4.4336656410907664e+19,1.0012314655645778,0.47514645748689843,0.05956612257334924,0.1051037953954185,2.5344389546013426,0.28242761624700063,0.0,2.7938778922935956,0.8224987562419376,107.1532195434199,5.421296228350339e+18,5.565977111806282e+18,5.000327854002636e+18,-0.046542935673616066,4.411291523635909,2.569260334067329,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,2.8766283312107347e-105,3.4394963588455106e-86,1.7588580766964828e-104,6.114304227672689,8.202281436017918e-20,2.4297603403920062e-19,2.0494453726582208e-20,700.0,800.0,1.35,150.19824825848218,198.94424973238614,245.7323662291178,292.1378468319026,43.04502871506229,48.74600147390396,46.78811649673165,93.19359709951647,46.40548060278482,0.75,350.0,1.9450150066274468,1.4684407678275582,1.188845618161333,2.8,74.57800852042892,71.48479875610371,60.793695051477016,0.9237508419852668,0.06971622517862763,63.84389769064295,86.0594048227268,84.12713646042336,78.10730200429315,47.01067662489053,27.605632012198623,10.186194654735699,16.203303674829257,19.958490741707763,31.264058431979077,88.96060218765007,89.83667917068715,28.388314336166577,7.041903771762257,9.069788793349261,14.677186047946094,42.831594248137776,58.891055891467786,73.7167990404912,baseline,3.296775957420758,2.41942758728271,0.8120189904141214,0.002090174109838105,0.00016047581359150153,1.135254645226808,0.834241614431548,0.015115208628347077,0.001441842858256551,0.0001677799759994343,1.0003025021421648,1.274587743986796,5.921911847321048,6.1372829149058035,7.130227526129789,10.11355679625482,10.093444128320629,7.0817011329465265,5.76343676028413,5.968833131795823,6.935279030389705,10.142613918343342,13.501870253475337,16.096838524797107,0.09762914317544968,0.0840903790072569,0.0,0.0,0.01445700136398361,0.31502922616857754,1.42283213352366,670,TrialState.COMPLETE,B_standard_wide,2.1290376055197577
baseline_v5_B_standard_wide_trial_00221,2.1290669318371065,0.9108109403022909,0.7076484291567217,0.5363279135624431,0.19269711299226389,0.031964800056368356,0.015185412098440817,7.445310956535114e-07,1493751.3480107533,9329644826902.482,5.177920956536074e+19,0.6133724257527682,0.8280506320020542,0.06602355001313126,0.9286376502393381,3.7073130181684375,0.11291762642450881,0.0,2.7415703828134053,1.2146153147723264,78.06292421240543,1.375866647811871e+19,1.3896311129697155e+19,1.3385452798930125e+19,-0.01626646217919619,3.876063734604057,4.32617119422167,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.1087084414025034e-105,7.49490099552127e-86,3.9358688932964254e-104,12.66078491272326,9.579153769591738e-20,4.348421315396789e-19,1.2576008782527791e-20,700.0,800.0,1.35,105.73866551046396,131.2190393314962,147.1590695629782,155.893303090273,27.675741298058526,25.48037382103223,15.940030231482012,24.674263758776817,8.734233527294805,0.75,350.0,1.474326371887545,1.188038747154997,1.0593523291036908,2.8,73.46842327684304,69.3021049218469,55.92408970624652,0.4707058854023995,0.03452338985511328,60.08492608771865,86.75350891478537,84.700015815244,78.3504648344745,41.55197058837385,9.513158192044132,5.353174858179169,20.692107922740252,25.03069265638972,38.31292354071766,92.5665694598374,93.05515948211789,34.2429193711714,8.276221058477459,10.343000357790523,16.2905046968195,51.196736449053844,81.9339402964888,84.29626552994651,baseline,1.0486999141730944,0.7810045202818282,0.27735882217343855,0.0006166845411929947,4.485718606405047e-05,0.35449281850961234,0.2624330216462691,0.00499285303459486,0.0004879983855633499,6.0522594867087e-05,1.001641774108058,1.16865011261473,4.790768886243603,4.886197901481542,5.485627930862386,6.962107970219017,6.910272270840945,5.439346843650893,4.615777208227567,4.6945508053191904,5.266784847660747,7.246300109537695,8.552413513081508,10.350499089279468,0.10127609511898364,0.025996034592677415,0.0,0.0,0.0,0.2765937334108779,1.8932609774816465,221,TrialState.COMPLETE,B_standard_wide,2.1290669318371065
baseline_v5_B_standard_wide_trial_00616,2.1292000603831993,0.9588636863884183,0.6199822711003854,0.518602373175711,0.08074440504426038,0.08849297295192346,0.05467424750573441,1.1740935686593237e-06,1139383.8759104225,5356742623309.4,4.408549858705494e+19,0.7169479862601343,0.3847758917641733,0.05434071978707008,0.20140479333644368,3.3450212670567208,0.23983972269666662,0.0,2.7061299521601345,0.9121498364787645,102.82969792684675,5.94161296857944e+18,6.0723242540108e+18,5.555435325291481e+18,-0.03863685821858358,4.324112132463453,2.9255937600448165,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,2.8684690126713126e-105,3.2150464916733334e-86,1.6425871183084776e-104,5.726354759463792,8.155817238605164e-20,1.965843806254064e-19,1.467453291402495e-20,700.0,800.0,1.35,144.1529111534474,189.09507221189784,229.1150592885888,264.4838276616713,41.32321322660066,44.94216105845044,40.01998707669097,75.38875544977344,35.368768373082474,0.75,350.0,1.8347449631463524,1.3986817560496427,1.1543712075622785,2.8,74.7143078464898,71.4123948709068,60.158576764786744,0.7341461254235492,0.0543026797372948,63.2945911608771,86.36884848163272,84.29744794706063,77.9810904953698,44.27976052464124,23.248076687444495,10.390292717443696,16.585122853319767,20.58513464802105,32.549301529712785,90.33197894412072,91.05813462179927,29.595939062225526,7.25977967095254,9.46558418356107,15.499210981908895,46.71968500754345,64.96187412597901,75.2763111004276,baseline,3.2368163216037296,2.358616064444265,0.7867471660352799,0.0019068681599005487,0.00014305538137496238,1.1032512670586907,0.8037345159346746,0.014290379461269175,0.0014437484039137496,0.00016783981846441723,1.0006321203532922,1.3268335830395594,5.463752978586693,5.6438544166278914,6.505374539465187,8.931968062295836,8.88741964308207,6.447180747608312,5.268120580356063,5.433233353443646,6.252590451677422,8.98626408835404,11.788605438172592,14.333228342310234,0.09753813429438267,0.06480726022326304,0.0,0.0,0.006840806680599421,0.31903650036823916,1.4930878322868222,616,TrialState.COMPLETE,B_standard_wide,2.1292000603831993
baseline_v5_B_standard_wide_trial_00309,2.1294522192672205,0.9397048513623525,0.653209923736839,0.5339037274951158,0.16857302483638772,0.053222151882710275,0.012879908988721898,2.6852398131178803e-06,1212893.0254931473,8314489006040.217,5.150506188479041e+19,0.4653222943821987,0.6849029632516623,0.08191798315767214,0.4930779509989449,4.199060516793166,0.14747048299575916,0.0,2.3524655161452013,1.005109337412746,82.66621994154545,9.941465714572542e+18,1.0054199592189626e+19,9.616321947286225e+18,-0.019338507670993193,3.3280200986191533,3.2372872490758082,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.1004679113118574e-105,1.0260382141414822e-85,5.3829286110603447e-104,17.361665287426703,9.528436448686225e-20,3.593222655719729e-19,9.539970148091448e-21,700.0,800.0,1.35,113.731893536014,145.98261159281358,170.60203003475453,186.2816237401413,31.06567359446855,32.250718056799585,24.61941844194095,40.299012147327716,15.679593705386765,0.75,350.0,1.6379013656459867,1.2760535087544054,1.09190742749188,2.8,76.48504688490077,72.86995643205026,61.46329577174456,0.8214902918595142,0.06035015517204699,65.16492934971062,88.02271218852913,86.22548104608204,80.8637306788603,49.94804457626806,18.466900276692517,11.201091583839226,17.39652168537254,21.226240002551872,32.66226333619793,91.83206482590334,92.6411668246017,29.044764285649897,6.839540975490121,8.642852963546215,13.620621849906296,42.502720477513314,72.21512518214482,77.34726723678784,baseline,1.331873240087693,1.0034279823403844,0.35482766339921773,0.0008720479474141815,6.390589974994495e-05,0.4570549755597016,0.34432877026341496,0.006538404419684603,0.0006268514995238223,7.825140752054335e-05,1.000996196392719,1.2215248783932153,4.786558189638983,4.900375583057472,5.519613228658281,7.345572834289734,7.298419114326509,5.490140956888823,4.680691860421048,4.78733722010832,5.3941597933333405,7.542696541798948,9.317347689663144,11.451562927965414,0.07157097380882847,0.04220158200538852,0.0,0.0,0.0,0.2650689347861634,1.3133726821838327,309,TrialState.COMPLETE,B_standard_wide,2.1294522192672205
baseline_v5_B_standard_wide_trial_00281,2.129614560449595,0.890137626204775,0.706013821073187,0.5380536762775763,0.19337320600550983,0.05253870664141653,0.022683120581782065,5.633396815617931e-07,1334749.7894060877,10289817474687.814,5.268089261048956e+19,0.5488388759365221,0.6197590924063141,0.052801835973065946,0.8131120297641201,3.0725920410053793,0.10016742233800405,0.0,2.6833845194416392,1.2022403113762312,77.8404988078755,1.358242982535057e+19,1.3700210873754417e+19,1.326277174103961e+19,-0.014092956608183169,3.9611294269426818,4.304732970502062,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.135659139040378e-105,9.334489885807815e-86,4.917480754665008e-104,15.68244677312066,9.745965132940568e-20,3.264938359481607e-19,1.1255028637191257e-20,700.0,800.0,1.35,105.32501908119426,130.79410482180884,146.94036702228493,155.78122651323378,27.48452027331875,25.469085740614588,16.146262200476087,24.98712169142493,8.840859490948844,0.75,350.0,1.4790524404571264,1.1910416507339292,1.0601663087557691,2.8,72.67998825762184,68.89782412527623,55.980640112511004,0.5021355519193993,0.036988860410633116,59.93590464869416,86.1879635349397,84.19895352913959,77.77573482402843,40.514805739912404,7.767497509420143,3.5882221775553895,21.18749236121304,25.212754586178956,38.17098284734104,92.42624249874429,92.94008444774376,34.333753526764376,8.792265421459415,10.822250472041647,16.89970675286464,52.28721412136724,83.83434540476615,86.4281496718109,baseline,1.3509259519307375,1.0108443647009042,0.3632275750844598,0.0008430425334457857,6.140708651564209e-05,0.4521840801162459,0.33544174087306866,0.006505506071443806,0.0005969023527461339,7.705053276913299e-05,1.0013386892721046,1.197482584259836,4.78159342923438,4.878576923843905,5.485149465063503,7.070778906802865,7.0228652847591,5.427081679036826,4.567586963484629,4.643354257945696,5.205727015830782,7.1914746326489025,8.397560183460955,9.983551100100945,0.08757974021567456,0.0270455691651276,0.0,0.0,0.0,0.2945141546560011,1.8737148725366817,281,TrialState.COMPLETE,B_standard_wide,2.129614560449595
baseline_v5_B_standard_wide_trial_00406,2.129704190161517,0.942401181380875,0.6521723211198157,0.5285137157616191,0.145585190752988,0.08500259783911024,0.005094913975318263,1.8416559262706805e-06,1189874.0554723898,8649826870809.732,4.9416853622563504e+19,0.5322368150118326,0.727968916269225,0.05559095618150176,0.6150563272290503,4.261745069631336,0.16873238162609985,0.0,2.8316361276236925,1.021457807631338,87.50123154145196,1.0090352508254085e+19,1.0250330311729263e+19,9.652199536563855e+18,-0.026111569189790355,4.340329867531924,3.5638435366887435,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.0369652978177806e-105,1.157025292231748e-85,6.025431193822043e-104,19.840303075414237,9.142117920174249e-20,3.7910377981113745e-19,1.0906918279256718e-20,700.0,800.0,1.35,119.79908366071376,151.19263507155455,174.06656830841675,189.05897380393753,32.297852119261805,31.393551410840786,22.8739332368622,37.866338732382985,14.992405495520785,0.75,350.0,1.578133722119082,1.2504509476566903,1.086130298547374,2.8,73.35046345596349,69.1846384796801,55.61762551551277,0.4650323193803943,0.03409213418970438,59.485682087466515,86.39552978134924,84.13088200980745,77.27455984957541,40.29087558526145,12.473445253287682,5.139157964809483,21.024954061362617,25.35461917263721,38.851793295168136,92.85366266811637,93.32826531553872,35.07229964385761,8.835989355230002,11.101618640988523,17.58481588007948,52.78492909456577,79.09213386084156,84.85473126683513,baseline,1.0436224258256852,0.7759971015330387,0.2710993186469589,0.0006038835411974835,4.4151105895221646e-05,0.3527337456831413,0.2612359552054185,0.004889519548050268,0.0005000908303773085,5.502504410856005e-05,1.0007792660825199,1.2976136105170175,4.580960056848212,4.684745246149657,5.25948187067213,6.680701128962021,6.637598399165686,5.214701158681877,4.415747117737615,4.506263393998607,5.050275803655235,6.919305800624727,8.433920795040386,10.00605574331129,0.1041514790052009,0.029927969715429333,0.0,0.0,0.0,0.29321093962795813,1.744421853265164,406,TrialState.COMPLETE,B_standard_wide,2.129704190161517
baseline_v5_B_standard_wide_trial_00605,2.1297615500916116,0.9756243103311513,0.6172929999359201,0.5149443807020331,0.09431638895906687,0.07602545296285666,0.02406897766408907,1.4077694438722958e-06,1185856.849392053,6068249314545.374,4.730434426730861e+19,0.7851281230186168,0.3223327958445925,0.06150540330761252,0.20847997755359968,3.6676314159268633,0.2622266488719654,0.0,2.853897244522687,0.8559129484143807,99.21493895403019,6.976193438048101e+18,7.152344894348774e+18,6.474365876009622e+18,-0.043251210090588674,4.483511097354533,2.7881995809621283,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,2.9713430661679027e-105,3.521508395997322e-86,1.8201305042136207e-104,6.125615466412689,8.751303689452094e-20,1.6660126521125307e-19,1.6081814147972134e-20,700.0,800.0,1.35,138.3172835110896,180.1595845648883,216.5570142538625,247.92345516250745,39.102344557059425,41.84230105379868,36.3974296889742,67.76387059761916,31.36644090864496,0.75,350.0,1.7924257104328551,1.3761324758895221,1.1448414913583687,2.8,72.9575310801446,69.4842304907356,57.98417524893202,0.6235810738704006,0.0459914564540156,61.410790247113134,85.85623064974148,83.73353718770512,77.38062864174404,43.54196973307561,23.95317074262257,9.690126038338315,18.064079632289094,22.32776191235932,34.83607248994532,91.03501860918266,91.65740981752886,31.59710781678885,7.728782390585142,10.026124588594646,16.22973498483651,47.81644696093786,64.77524441212921,76.7786009298963,baseline,3.6748453164552433,2.7250324392286,0.932798582619382,0.0021697585933165477,0.00016219093310768727,1.2591428372238103,0.9347564180036595,0.017260908766370337,0.0017110308602153684,0.00019580057113477027,1.0007194557875607,1.2977513567816845,5.303543971111058,5.462975157676481,6.246953678503283,8.339230558353623,8.296436535084016,6.204557334439959,5.155844122449577,5.305581805696579,6.069601126614365,8.624322397220176,11.269873814387998,13.53107723119424,0.09642668128582983,0.06451056345785738,0.0,0.0,0.005198370766199372,0.31381609071123934,1.5242635999435095,605,TrialState.COMPLETE,B_standard_wide,2.1297615500916116
