label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state,block,physical_metric
baseline_v5_E_all_wide_trial_00301,1.9959367895205387,0.7897242896692387,0.6329479398954148,0.5236878327839746,0.13264363206150048,0.02037013032571362,0.19942254800515694,3.4239551963696785e-06,1338870.968526052,6612980854513.442,7.91393633778007e+19,2.8601566635758218,3.8915379585253973,0.02533469886905133,0.14925353026620275,1.4881739586125207,0.2413973915698542,0.0,2.427422452063952,1.0294036791080363,87.5262301699271,8.642553665653965e+18,8.795267480999114e+18,8.165055035576733e+18,-0.03228993533219218,4.361684105395456,3.2188209416843265,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.843249332530255e-105,9.326466135503172e-88,5.369767240035023e-106,0.13971946068093805,1.4640782224893131e-19,2.2405756627898867e-18,5.894800379416486e-20,700.0,800.0,1.35,120.9049453401531,159.31889213767246,190.91881192974935,212.06828165177419,33.378715170226,38.41394679751936,31.59991979207689,52.74938951410172,21.149469722024833,0.75,350.0,1.754008333200456,1.331093122769893,1.1107772959000342,2.8,76.87465105360629,74.22326060859312,64.95838479804809,1.2839963520808428,0.09618045907760642,67.19857566662223,85.49860947114873,83.63444086371095,77.94293801241959,43.68296121846419,20.693612883866994,6.820199620073435,16.758145371762648,19.357369089874897,27.96318352304081,88.16040974699399,89.3801371694018,25.871901503209894,8.822802636073376,10.620572633710504,15.669207892388037,46.985318055019725,66.67938462612949,78.27706791330183,baseline,0.35679753186189234,0.2923418898602072,0.1252490572269167,0.0004120729298667557,3.084481112284378e-05,0.11736923960012623,0.09561228050692872,0.002428825902175936,0.00026743543654149767,3.123101409530064e-05,1.0005951069559422,1.09753551329091,6.010406042769173,6.127028411671775,6.953182621684171,10.555181827995288,10.523651526709468,6.825453450697732,5.561218653177777,5.649374222071622,6.347622125109871,9.329291900613908,12.626735054566986,14.902701235610635,0.14193143671883882,0.05498401653458477,0.0,0.0,0.0,0.38871563986347685,1.5827597394910966,301,TrialState.COMPLETE,E_all_wide,1.9959367895205387
baseline_v5_C2_resolution_escape_trial_00196,1.9959752759490181,0.8341984447938317,0.6112579547620108,0.4799033506171805,0.1196649434139566,0.06541303608543042,0.07101095714388882,1.895106731439195e-08,392093.87990600977,24252148758003.93,5.8881784230359785e+19,1.4252994107984365,1.520887535438073,0.023323103109537096,1.88770586569723,0.5398744486247833,0.6197587864859323,0.0,2.761980621920599,3.1152717003296315,90.62720669161251,8.858419333672308e+18,9.337800010819244e+18,7.628465616363716e+18,-0.08780737525409474,4.094242703543644,11.66364762757059,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.3150704712082263e-105,2.969510215244551e-87,1.5984259020430394e-105,0.48216950919310914,1.0893130082616562e-19,8.186622892416662e-19,2.9265840369404e-20,700.0,800.0,1.35,125.42450779701466,170.82228662062604,226.46181658920344,311.24419415076835,34.79730110540214,45.39777882361139,55.63952996857739,140.4219075301423,84.78237756156491,0.75,350.0,2.481526135661475,1.8220350535524734,1.3743782454741948,2.8,70.96106076361869,70.15285144088858,60.066491521738214,1.34099035818145,0.11131977311973865,63.62974873993646,84.03642359675277,84.05933824956077,79.13400947334529,51.21270361450256,19.775115867574648,3.4036264172946624,22.15662774969022,23.204384969259593,32.7733059288347,88.1020771491779,89.26939151883458,29.42947640862147,10.28861090871949,10.431127301936122,14.76958404522192,39.74209720086003,68.27585419985489,83.47551972389755,baseline,0.8476694514497439,0.5950864651019052,0.2276234570240315,0.0008883855952259969,7.188200106032502e-05,0.2634962515044668,0.1795367370981585,0.003971742995363408,0.000379049363807287,4.152126088127301e-05,1.0338211025323665,1.1360695228858042,6.034642035241343,6.047677124749934,6.9325790924030555,10.556044107045416,10.619216826044605,6.7562316671686045,5.411469243023276,5.329997711404944,6.03074710234031,9.041227441642048,11.948650883206671,13.120812337546896,0.04467509826296414,0.04375595530802979,0.0,0.0,0.05560037558501618,0.3536146474142356,4.295187480886309,196,TrialState.COMPLETE,C2_resolution_escape,1.9959752759490181
baseline_v5_E_all_wide_trial_00458,1.9960501388601437,0.7927986121991533,0.6256196443621661,0.5236032748779098,0.11942163542759336,0.03734561256678934,0.19241722755942917,4.811344549541751e-06,1152388.9722885822,6902437102925.853,7.787305845514736e+19,2.7529317126297252,3.3595807102414277,0.021753300344975586,0.09262248482069338,1.2839633289124068,0.242749802584288,0.0,2.405127641394342,0.9495740069667578,90.42744949867003,7.765129000537371e+18,7.902921975592906e+18,7.334761957437115e+18,-0.03240167043055254,4.4742939525129675,2.897138478004651,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.8123775215496065e-105,9.591363322294973e-88,5.499813996783402e-106,0.14426205079889118,1.4406515814202263e-19,1.9264278072502655e-18,5.672571018624453e-20,700.0,800.0,1.35,125.06245521855045,165.52093607032887,200.2864270494628,224.86993274378665,34.635005719880425,40.45848085177842,34.765490979133915,59.348996673457776,24.58350569432386,0.75,350.0,1.7980610755707584,1.3585588511186328,1.122741745691298,2.8,77.03205941695403,74.54289288531363,65.57215969311252,1.4324000523497566,0.10770572515667418,67.65492312933021,85.19582482598332,83.36502810364063,77.62820443225014,43.53355450745729,19.117325725101814,5.662672976259353,16.378797343534366,18.815082918633813,27.117647577505906,87.4357072528664,88.77926665205862,25.196252723570247,8.986473515631399,10.741360637950557,15.808174737619833,46.80220803430657,67.82377195380319,79.05421447374184,baseline,0.43480950509058003,0.35684231563171037,0.1524793307776143,0.0005183026731928088,3.89807306364372e-05,0.1423652039527298,0.1161777293973562,0.0029417990983097446,0.0003202600851332957,3.6755395402547316e-05,1.0007299374752772,1.112503299550145,6.154333734421025,6.285181880420853,7.157713398603958,11.131374392110658,11.11298864205406,7.022555006304704,5.675336454432549,5.7774335290114625,6.514903078578393,9.661295659137833,13.058582061009867,15.283075794603409,0.13938774483327698,0.05081648507899726,0.0,0.0,0.0,0.4043378407398901,1.4697356741086118,458,TrialState.COMPLETE,E_all_wide,1.9960501388601437
baseline_v5_C2_resolution_escape_trial_00156,1.9965864684352936,0.836575175529497,0.6142236827434878,0.48860957417593,0.12412617301939831,0.08215756033473681,0.04479022019763467,5.946945515038593e-08,360293.04644489445,25577231498661.61,5.543195867224769e+19,1.059353398893824,0.9996171840426772,0.020128952667701438,1.3730943956204413,0.6325726703980957,0.5516766261432745,0.0,2.6599877159662433,2.286959000096141,90.13215042480807,8.67265006357894e+18,9.080480914355121e+18,7.610080082675398e+18,-0.07671962296565138,4.116699842002382,8.745084910039532,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.216491414581433e-105,4.722832312643997e-87,2.512060953223256e-105,0.7809941421995539,1.0254912354365823e-19,5.316935114299661e-19,2.173661480807299e-20,700.0,800.0,1.35,124.75454737723577,168.53934306565188,219.42911708233578,287.35274224513614,34.62239695242769,43.78479568841611,50.8897740166839,118.81339917948426,67.92362516280036,0.75,350.0,2.3033448342065808,1.7049594297587973,1.3095470011726547,2.8,72.69111498507846,71.24845646791056,61.11097254316634,1.412693333367591,0.11605511598124905,64.45063856651554,84.89654181640766,84.47715830993172,79.29079120125375,50.60351791665074,18.356434458601573,3.0387271056116125,21.056468651753423,22.679697019694085,32.451708659006485,89.1507785587996,90.39625775633849,29.31103736064156,10.035454063991043,10.545101508669564,15.237449551657598,41.38817041021736,71.13684523590605,85.47159306449808,baseline,0.9246874884596796,0.6686626299638592,0.25226272714146114,0.0009886768803120869,7.82962624283215e-05,0.28329851257370137,0.1960086521349082,0.004298641038981761,0.00041727935037570507,4.503987586839184e-05,1.009498812844833,1.172755375285743,5.327728874708452,5.403183882431489,6.185056070685718,9.4355394309525,9.48760883141785,6.034016940512967,4.784705607027598,4.7817315292637925,5.400693795504468,8.004013032092924,10.506303026142001,11.48963479001443,0.04775749596351986,0.03283721137786113,0.0,0.0,0.038021198626603456,0.3613840297022698,3.351096571790436,156,TrialState.COMPLETE,C2_resolution_escape,1.9965864684352936
baseline_v5_E_all_wide_trial_00471,1.9966335563461446,0.8018318797394628,0.6212424293950082,0.5158567381124302,0.11361397903552681,0.046153659478025105,0.19999173967671005,5.698559244831733e-06,1175558.5464610741,6790156415783.084,7.92431523962553e+19,2.691924015607853,2.699278982208486,0.020283869390674617,0.1322098445757064,1.7542066991454364,0.30064969675671394,0.0,2.4995412883251795,0.9684213511504142,91.70068119409623,7.738450701498717e+18,7.917004079665688e+18,7.183829395674647e+18,-0.042204858743134774,4.673588788917546,2.985002362414576,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.845768662749199e-105,9.873606046561475e-88,5.686682060998531e-106,0.1478685422781861,1.465998319330723e-19,1.5546438953882562e-18,5.548170658872546e-20,700.0,800.0,1.35,127.54034658614121,170.38349195198626,209.59401529571196,241.51544517933186,35.83966539204498,42.84314536584505,39.2105233437257,71.1319532273456,31.921429883619908,0.75,350.0,1.893639555199197,1.417481484928073,1.152301246953939,2.8,77.12109537117436,74.5622801532087,65.42214157870292,1.3570283719121694,0.10244155314245501,67.54215165048822,85.40970150588595,83.52725630864201,77.69737453372608,43.44916241982786,20.171567127534654,5.733979746430592,16.99738667583655,19.521108644354353,28.122925637936074,89.01180848299273,90.27695278944512,26.146560507255675,9.406157858427937,11.231633396117454,16.51806743750192,48.15428661791485,68.4420251067742,81.0053520011879,baseline,0.40155553996802634,0.33031659796461504,0.1424136699953302,0.0004901971179575312,3.721450460803389e-05,0.1303295015822596,0.1065202188350203,0.0027685270367580886,0.00029633509084309954,3.433844055931469e-05,1.002109810385387,1.1263216558762439,5.479962413021055,5.586294604472337,6.312519113365674,9.630672947977137,9.620568442907823,6.193336527064806,5.053811134103852,5.134590076405517,5.739558775483014,8.393782435220535,11.386111430600307,13.260633913940948,0.12347451944531412,0.04685424010164663,0.0,0.0,0.003211680249332889,0.3991617118312771,1.5700349381883978,471,TrialState.COMPLETE,E_all_wide,1.9966335563461446
baseline_v5_E_all_wide_trial_00420,1.9987580059203054,0.7984867906812189,0.6278732053974433,0.5177051525898335,0.1266007727562281,0.03175817848081003,0.1935030587919248,2.2098133820275045e-06,1246849.5303362445,6982870054328.855,7.806800173952893e+19,2.484950739508021,3.2062011701287707,0.026506303183019025,0.1284198037124763,1.2873706616150198,0.29104070797812803,0.0,2.497859917025942,1.0027788645285023,89.0336138988545,8.449236452905948e+18,8.637186426080792e+18,7.879729857753719e+18,-0.03986096481758893,4.422305773531187,3.1622149214050097,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.81714639072671e-105,9.819873937169837e-88,5.634386480818307e-106,0.14760729361877134,1.4442580321812854e-19,1.8396342604133114e-18,5.1205537466839254e-20,700.0,800.0,1.35,123.1030155258503,162.7341281334116,196.85255780136885,221.93587678553007,34.0694016269958,39.63111260756129,34.11842966795726,59.20174865211848,25.083318984161224,0.75,350.0,1.8028467932934262,1.3637943025914276,1.1274218596106391,2.8,75.71886505032093,73.00899482741308,63.55033699238699,1.1911282276466515,0.08958802504859928,65.91548675797013,84.91679621847184,83.03585245067951,77.25217413044844,43.53545380077021,20.808900713917986,6.310099814491632,17.358564358882873,20.032615836126674,28.832460339959017,87.5713965750966,88.70033787288786,26.632536234805688,8.986578298164055,10.799578450648601,15.892857790388767,46.41303184294089,65.58009573902457,77.75061925066201,baseline,0.5076567197754345,0.4151362398002359,0.17669084290918996,0.0005741321652204741,4.317477866610498e-05,0.16717001231189255,0.13594800231067955,0.0034318940576717792,0.0003644587191708789,4.221470549433683e-05,1.0019684264255697,1.11689699324682,6.414913871020773,6.543253096660016,7.440511824744806,11.236901065091535,11.210030927284883,7.304879209877758,5.929455471052214,6.028621096361206,6.798095051346852,10.04808246223122,13.610639088338276,15.939238720140871,0.12197289037940244,0.05862470568474452,0.0,0.0,0.0,0.3805142284482905,1.583073001756334,420,TrialState.COMPLETE,E_all_wide,1.9987580059203054
baseline_v5_C2_resolution_escape_trial_00189,1.9988759361061197,0.846727090275025,0.6171032431973263,0.4837048620453366,0.12413080488318684,0.060936084461846986,0.059965434233267174,1.590936974628973e-08,393666.0029725339,25034423596102.125,5.740311214378459e+19,1.3328630396282368,1.3222785172109217,0.02756790010852169,1.9413391056892886,0.5498805526347316,0.582620331120463,0.0,2.796451670083567,3.097267018805614,89.82331494347211,9.211947888333507e+18,9.687161450333684e+18,8.002539924565764e+18,-0.08296868842183408,4.0094355008620175,11.614177969155309,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2731808643547658e-105,4.164467484188437e-87,2.2302545917935045e-105,0.681372244375854,1.061957574660015e-19,7.081380142446383e-19,2.7359699883215476e-20,700.0,800.0,1.35,123.84428495169989,167.0449877859149,217.05786502210574,284.69990378229585,34.02097000822778,43.20070283421502,50.01287723619083,117.65491599638094,67.6420387601901,0.75,350.0,2.2988537896062846,1.7043307168675281,1.311631364997077,2.8,70.2626998640033,69.47505627262142,59.186758702754496,1.2168165222523668,0.10000627726147897,62.95404182317659,84.03158146286015,84.05995308231172,79.17848870628642,51.43965997000716,20.03392987574188,3.463987459898351,22.60684495545156,23.694465339977775,33.534409583130405,88.28160426411081,89.35317653836267,29.985123900673628,10.124860517205981,10.284299450075823,14.583393874206191,39.34816214507681,67.8441678019503,83.2384504581993,baseline,1.0287484108942253,0.7174012662362519,0.27072592280718744,0.0010051755582276924,7.872331954563623e-05,0.3251507755014121,0.22084297939743494,0.004759671529826352,0.0004501881089618,4.898969825633157e-05,1.0359057548671882,1.133877354371222,6.101706769650911,6.113077121164549,7.008105791307904,10.50057403807859,10.546738461056295,6.840749008182415,5.518407244432459,5.43490448821504,6.1582907319397355,9.2074182133862,12.121452134198854,13.297513092204097,0.049804121193109195,0.0459794490777124,0.0,0.0,0.038501743923774166,0.3377487152162465,4.2607797238193434,189,TrialState.COMPLETE,C2_resolution_escape,1.9988759361061197
baseline_v5_C2_resolution_escape_trial_00190,1.9991149589407609,0.8323563071721087,0.6112724064812388,0.4790854130089035,0.12612296429471379,0.05359363996408812,0.05951370864443372,1.9791397524833882e-08,394507.04633386777,24250537290070.848,5.7343436106485424e+19,1.3439372583181657,1.3655691183309016,0.02688031291518611,1.8401200100450985,0.5478895056482602,0.6517390119270979,0.0,2.6482242295562743,3.061079229933937,89.19928466716418,8.908037379872483e+18,9.392773952762546e+18,7.654779696225959e+18,-0.08886117443362962,3.7871338597413104,11.389619592428128,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.271479029309229e-105,2.7158313299122194e-87,1.4541467033812927e-105,0.4444921365393361,1.0608535679699804e-19,7.311712659726779e-19,2.758668735173105e-20,700.0,800.0,1.35,123.69727583226364,169.5938200616436,227.88048204266795,322.0101044488312,34.497991165099464,45.89654422937997,58.28666198102434,152.4162843871876,94.12962240616326,0.75,350.0,2.6032109622647175,1.8987136697067597,1.413065750793605,2.8,71.82415934734098,70.98342074250887,61.139402763617255,1.4921118962018678,0.12511454762388505,64.7143235936617,84.7284121787469,84.71962687746083,80.04836469900644,53.503159668125775,22.285222400986857,4.133106017291094,21.20361995352321,22.309773310927174,31.679117328546333,87.85593882122905,89.14628582355618,28.319956913369765,9.53388193633192,9.713131984950817,13.800829319776437,37.3731234320605,65.5768723074789,82.42426286842158,baseline,0.9559453122885789,0.6696666162807606,0.2529801721766728,0.0010005253338115003,8.217433313550496e-05,0.3022194933302119,0.20560568242954008,0.004437096877264554,0.0004221207510643979,4.7589795185434936e-05,1.0296110620884669,1.1226715154814975,6.016275386847228,6.0371393302832015,6.928499735659734,10.650948757235271,10.728517454486797,6.760079656045694,5.435486391590976,5.361635455158813,6.076393061354653,9.11927980293645,12.137483170783185,13.442583524492145,0.03676970279460659,0.052623974339934786,0.0,0.0,0.0677230757775246,0.3395807320863462,4.116120291586993,190,TrialState.COMPLETE,C2_resolution_escape,1.9991149589407609
baseline_v5_E_all_wide_trial_00460,1.9994768651901342,0.7968569560732439,0.6239336286302004,0.5245004140991815,0.1170181524271359,0.0346930979130625,0.1955230581119817,6.102747415795779e-06,1140587.5007098312,6641970358676.621,7.843195898224742e+19,2.837677523608992,2.8673347409851018,0.022373795383930233,0.09437501233470529,1.445447284014125,0.24051434554064163,0.0,2.324225205071673,0.947435134172874,90.83516295139232,7.403338355311263e+18,7.528642919090484e+18,7.005557177991806e+18,-0.031274017143995234,4.334513411204046,2.8504179073493745,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.826033915612867e-105,9.010418647010117e-88,5.176009138293702e-106,0.13528393245998163,1.4509912411715773e-19,1.6471322147512672e-18,5.847759075194372e-20,700.0,800.0,1.35,125.8522797993414,167.53329690532803,204.57234831102843,231.62717469903592,35.01711684794908,41.681017105986626,37.039051405700405,64.09387779370789,27.054826388007484,0.75,350.0,1.8404686436220445,1.3825739657587406,1.1322506517199176,2.8,77.95304291268673,75.57040110238218,67.01612379865573,1.6521698753891412,0.12482807860542013,69.00313395415439,85.77020625010488,84.0053984413422,78.52481952790822,45.41557548670947,21.13392795813295,6.732989517267373,15.709505521774327,18.052160782509677,26.009865711306784,87.62538915719719,89.16208061763706,24.172828819612395,8.629191259343498,10.325294931409067,15.1883697029352,45.36065654315259,66.33225985568357,78.47476673564691,baseline,0.459690075135188,0.3778469053502636,0.16166427558371962,0.0005669685545572612,4.2885789472776256e-05,0.15169826040975734,0.12408260688396176,0.003147527661446836,0.0003407286246504841,4.0041369008456405e-05,1.000804643425772,1.1086051785057183,5.877761490403749,5.999591209757898,6.812346214453762,10.721873998859103,10.713048417968041,6.689554528759124,5.448904230141873,5.545224020364761,6.2346032593329666,9.220620442476497,12.533471457558829,14.792203705716714,0.13972398717379544,0.05481966519369394,0.0,0.0,0.0,0.398705601213755,1.405244352925368,460,TrialState.COMPLETE,E_all_wide,1.9994768651901342
baseline_v5_C2_resolution_escape_trial_00135,2.000085449529826,0.8077043154641014,0.6232552928116114,0.47584131198714247,0.14962461083604897,0.06429570918495996,0.0871101685999314,4.5131143183355275e-08,388381.0761588059,28060094597060.74,6.110548182732565e+19,1.1335710568710622,0.9207484431630589,0.020107232762141592,1.2645125002242645,0.524635792942766,0.7168939625023772,0.0,2.535105409494348,2.274694731214326,84.27836835180126,1.0110183910293617e+19,1.0687068589294981e+19,8.627036429503697e+18,-0.09299696474577653,3.8849983877454135,8.682100404485714,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.3770879464828996e-105,4.619629767665293e-87,2.5056555321673006e-105,0.7419574414035736,1.1304514138055246e-19,4.994076465811498e-19,2.32859890631014e-20,700.0,800.0,1.35,117.04530435556498,161.1315724260709,217.88778812723214,310.58484675863235,32.76693600376372,44.08626807050592,56.75621570116124,149.45327433256145,92.69705863140021,0.75,350.0,2.653543843289305,1.9275232164765996,1.4254348507924235,2.8,72.10833105943067,70.86754099436186,61.309419512861204,1.5183684825076051,0.12650860752463844,64.64762160783805,84.62822403628842,84.31382885989655,79.40451364034617,51.52856493938569,19.272567233817433,3.2059709409180246,21.26648702444804,22.731435113258318,31.99733023710377,88.64659659708505,89.96519346810165,28.878765926091578,10.091862493365957,10.520830603309644,14.954921426438014,40.20023173431395,69.81393507534254,84.84153317801119,baseline,1.0983408551684475,0.8096154042247318,0.3170997363363281,0.0012987142964053756,0.00010672978000427426,0.3362213685318597,0.23724288582589945,0.005487063656522736,0.000529826280188346,5.787749211150863e-05,1.009427711462418,1.1379124475972395,5.5268410609528456,5.591408488155082,6.3761505136987,9.833736206110942,9.908191194593703,6.217069289788408,4.943692101813766,4.928097650967905,5.551179280274911,8.265716262643842,10.912967864559837,11.95243800357868,0.021941289303811236,0.0374526463662891,0.0,0.0,0.06876365053500876,0.3622603505175518,3.256255948265098,135,TrialState.COMPLETE,C2_resolution_escape,2.000085449529826
baseline_v5_D4_diffusion_resolution_pair_trial_00195,2.000214819001937,0.7769162094922133,0.6829271474163582,0.45961750126253986,0.20267909348278068,0.013041573687853787,0.05101178404164593,8.307599277206051e-07,394976.1218168139,41534876955862.945,5.6231774457041854e+19,1.2877572108044937,0.9383986251666852,0.024330380777408175,0.5904294211823861,0.5534666224754441,0.9067180552912912,0.0,2.5320163214277844,1.2696176508980173,73.99226440238849,1.492172172250164e+19,1.5969405208765231e+19,1.2292909048808745e+19,-0.11363407241834253,3.898344172836685,4.4948971817439185,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2396133386705943e-105,3.713539104245362e-88,1.980715564514298e-106,0.061140492936947316,1.0402878274552744e-19,5.005200458133275e-19,2.6427514687549797e-20,700.0,800.0,1.35,103.00997199218179,143.84940100478877,200.10961809121545,313.43088126084405,29.017707589793304,40.839429012606985,56.26021708642668,169.58148025605527,113.3212631696286,0.75,350.0,3.0427236819813204,2.1788820743884076,1.566295934451155,2.8,72.88589968033303,70.69435679237993,60.20233174159844,1.2698761525158773,0.10295726939316865,63.53542523864765,85.24383052068244,84.06892760180203,78.71526657612365,50.3008337576993,17.165677932275667,2.476267942298587,21.612399376603197,23.875361813441728,34.08590803913549,90.61865284801955,91.739249741879,30.892885533704384,10.143775227230336,11.3029423879106,16.236603378501748,42.50243046624199,73.58809779866831,87.59263695951194,baseline,0.7672175689516695,0.5878428787364943,0.22233853889882138,0.0008142392012113586,6.552709377903407e-05,0.24111712896713802,0.1819201277641557,0.003938394159673543,0.00036180444697218053,3.724429198096228e-05,1.0009070497182198,1.0788520182987122,4.734483374112119,4.842438515441848,5.4894216803672435,8.110656760263366,8.157727461634055,5.389654724629708,4.371277123120091,4.446209882523232,4.981358113593335,7.19279738189904,9.245862464609042,9.931057853897496,0.012978350448659389,0.025063179859883482,0.0,0.0,0.11577818022788061,0.3444282283410491,1.9425805652981607,195,TrialState.COMPLETE,D4_diffusion_resolution_pair,2.000214819001937
baseline_v5_C2_resolution_escape_trial_00192,2.000637006572039,0.8430784711602726,0.6139534431651897,0.48231530949720175,0.11983850316857729,0.07183578514491243,0.05804980844652018,1.4699774525267928e-08,384274.6688374739,25056623085955.33,5.7150470847499e+19,1.3591831535734926,1.4107293228131823,0.023885663960389242,2.2029364265560725,0.5456233100462151,0.5907195070382929,0.0,2.808405415106213,3.3226914027031715,90.68874022650118,8.988993889956178e+18,9.461534015283888e+18,7.784527451628875e+18,-0.08472930055283408,4.1523423155014,12.216895784866352,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2659699962361695e-105,2.867417310389034e-87,1.5342872676918702e-105,0.4697799641331802,1.0572837106787316e-19,7.548479359142107e-19,2.7898545496385647e-20,700.0,800.0,1.35,125.19094257208057,169.34357243268374,221.56965219488853,295.6291640609693,34.50220234557939,44.15262986060317,52.22607976220479,126.28559162828554,74.05951186608075,0.75,350.0,2.361426138242839,1.7457359604155374,1.334249348376191,2.8,70.3559065233272,69.71332287630598,59.45455454751329,1.2634350419546667,0.10433876803247948,63.101606831573754,83.81228936264603,83.90010591686847,78.9192260509876,50.711255662153526,19.242765527093916,3.2591889399974847,22.73196905385372,23.65701558880928,33.431021260048574,88.36392998588872,89.47196904325308,30.001355438697736,10.51044402109653,10.605411840041038,15.013423922916022,40.32104762324765,68.96892696495638,83.83308693235102,baseline,0.9080536269118924,0.6274490893466441,0.23614945506579949,0.0008983693662971909,7.109183483808197e-05,0.2826483240668876,0.19078632699929118,0.004125514940942924,0.0003907903803725767,4.2329729709409116e-05,1.0489870699375892,1.1400892836148027,6.004070795907175,6.002212445538074,6.878274737372335,10.37173660279031,10.423621096879588,6.705499096653738,5.394618292190558,5.303695916091207,5.998631471258078,8.963571199657876,11.787916717569336,12.90768179792179,0.04951648321257274,0.0420358945338404,0.0,0.0,0.04458074543031252,0.35213975107333567,4.485559968491092,192,TrialState.COMPLETE,C2_resolution_escape,2.000637006572039
