 0.000000000000000      0.0000000D+00
0.1000000014901161      0.3170841D-05
0.3000000119209288      0.2219585D-04
0.6006559729576110      0.7945806D-04
0.9013119935989378      0.1653823D-03
 1.201967954635620      0.2799682D-03
 1.502623915672302      0.4232153D-03
 1.803279876708984      0.5951231D-03
 2.103935956954956      0.7956909D-03
 2.404591798782348      0.1024918D-02
 2.705247640609741      0.1282803D-02
 3.005903959274291      0.1569344D-02
 3.299999952316284      0.1877049D-02
 3.901312112808227      0.2506174D-02
 6.179414272308349      0.4889388D-02
 56.17941284179687      0.5707413D-01
 93.45999908447265      0.9591796D-01
 94.64333343505858      0.9758739D-01
 96.44606781005858      0.1001296D+00
 100.0515518188476      0.1052123D+00
 150.0515441894531      0.1753621D+00
 200.0515441894531      0.2452015D+00
 250.0515441894531      0.3147582D+00
 299.8500061035155      0.3837569D+00
 300.2333374023437      0.3842452D+00
 302.0984191894531      0.3866188D+00
 305.8286132812499      0.3913648D+00
 355.8286132812499      0.4547858D+00
 405.8286132812499      0.5180175D+00
 455.8286132812499      0.5810671D+00
 505.8286132812499      0.6439346D+00
 555.8286132812499      0.7066296D+00
 605.8286132812499      0.7691575D+00
 655.8286132812499      0.8315244D+00
 675.9799804687499      0.8566328D+00
 676.4633178710936      0.8572952D+00
 678.3076782226561      0.8598316D+00
 681.9964599609373      0.8648999D+00
 731.9964599609373      0.9334376D+00
 781.9964599609373      0.1001812D+01
 831.9964599609373      0.1070024D+01
 881.9964599609373      0.1138075D+01
 931.9964599609373      0.1205961D+01
 945.1500244140623      0.1223806D+01
 946.0499877929685      0.1224813D+01
 947.8234252929685      0.1226796D+01
 951.3704223632810      0.1230761D+01
 1001.370422363281      0.1286561D+01
 1051.370361328125      0.1342255D+01
 1101.370361328125      0.1397843D+01
 1151.370361328125      0.1453323D+01
 1196.359985351562      0.1503156D+01
 1197.493286132812      0.1504732D+01
 1199.242675781250      0.1507156D+01
 1202.741210937500      0.1512017D+01
 1252.741210937500      0.1581225D+01
 1302.741210937500      0.1650322D+01
 1324.420043945312      0.1680270D+01
 1324.520019531250      0.1680405D+01
 1326.811889648437      0.1683527D+01
 1331.395996093750      0.1689760D+01
 1381.395996093750      0.1757665D+01
 1431.395996093750      0.1825489D+01
 1481.395996093750      0.1893199D+01
 1531.395996093750      0.1960794D+01
 1581.395996093750      0.2028268D+01
 1585.989990234375      0.2034467D+01
 1586.606689453125      0.2035211D+01
 1588.367187500000      0.2037337D+01
 1591.888183593750      0.2041587D+01
 1641.888183593750      0.2101844D+01
 1691.888183593750      0.2161985D+01
 1741.888183593750      0.2222005D+01
 1791.888183593750      0.2281898D+01
 1811.660034179687      0.2305559D+01
 1811.693359375000      0.2305599D+01
 1814.103881835937      0.2308502D+01
 1818.924804687500      0.2314307D+01
 1868.924804687500      0.2374403D+01
 1886.280029296875      0.2395248D+01
 1886.313354492187      0.2395288D+01
 1888.787841796875      0.2398241D+01
 1893.736938476562      0.2404143D+01
 1943.736938476562      0.2463671D+01
 1993.736938476562      0.2523098D+01
 2036.739990234375      0.2574138D+01
 2086.739990234375      0.2633387D+01
 2136.739990234375      0.2692543D+01
 2186.739990234375      0.2751608D+01
 2236.739990234375      0.2810583D+01
 2262.409912109375      0.2840840D+01
 2262.459960937500      0.2840899D+01
 2265.014404296875      0.2843938D+01
 2270.123046875000      0.2850016D+01
 2320.123046875000      0.2909426D+01
 2370.123046875000      0.2968741D+01
 2420.123046875000      0.3027979D+01
 2470.123046875000      0.3087138D+01
 2520.123046875000      0.3146222D+01
 2559.689941406250      0.3192930D+01
 2559.739990234375      0.3192990D+01
 2562.394775390625      0.3196151D+01
 2567.703857421875      0.3202476D+01
 2617.703857421875      0.3261967D+01
 2667.703857421875      0.3321369D+01
 2717.703857421875      0.3380704D+01
 2767.703857421875      0.3439970D+01
 2780.000000000000      0.3454543D+01
 2780.033447265625      0.3454582D+01
 2782.452148437500      0.3457433D+01
 2787.290039062500      0.3463133D+01
 2837.290039062500      0.3521957D+01
 2887.290039062499      0.3580706D+01
 2937.290039062499      0.3639384D+01
 2987.290039062499      0.3697996D+01
 3002.070068359374      0.3715317D+01
 3002.086669921874      0.3715337D+01
 3004.440185546874      0.3718088D+01
 3009.147705078124      0.3723589D+01
 3059.147705078124      0.3781939D+01
 3109.147705078124      0.3840212D+01
 3159.147705078124      0.3898421D+01
 3209.147705078124      0.3956568D+01
 3225.030029296874      0.3975033D+01
 3225.046630859374      0.3975052D+01
 3227.424316406249      0.3977810D+01
 3232.179687500000      0.3983323D+01
 3282.179687500000      0.4041214D+01
